population_id,baseline_role,scope_id,slice_type,split,board_bucket,primary_family_id,calendar_year,horizon_sessions,lower_barrier_pct,event_n,entry_blocked_n,censored_n,complete_executable_event_n,fast_fail_n,fast_fail_rate,no_fast_fail_n,no_fast_fail_rate,median_time_to_fast_fail_sessions,p75_time_to_fast_fail_sessions,label_status,diagnostic_only_flag,seed
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2019,20,-0.1,2189.0,0.0,0.0,2189.0,627.0,0.2864321608040201,1562.0,0.7135678391959799,11.0,16.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2019,20,-0.12,2189.0,0.0,0.0,2189.0,486.0,0.22201918684330746,1703.0,0.7779808131566925,12.0,17.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2019,20,-0.15,2189.0,0.0,0.0,2189.0,335.0,0.15303791685701235,1854.0,0.8469620831429876,13.0,17.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2019,20,-0.2,2189.0,0.0,0.0,2189.0,140.0,0.06395614435815442,2049.0,0.9360438556418456,16.0,18.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,10,-0.06,3083.0,0.0,0.0,3083.0,1409.0,0.4570223807979241,1674.0,0.5429776192020759,4.0,6.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,10,-0.08,3083.0,0.0,0.0,3083.0,1069.0,0.3467401881284463,2014.0,0.6532598118715537,5.0,7.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,10,-0.1,3083.0,0.0,0.0,3083.0,799.0,0.2591631527732728,2284.0,0.7408368472267273,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,10,-0.12,3083.0,0.0,0.0,3083.0,577.0,0.18715536814790787,2506.0,0.8128446318520921,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,10,-0.15,3083.0,0.0,0.0,3083.0,322.0,0.10444372364579954,2761.0,0.8955562763542004,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,10,-0.2,3083.0,0.0,0.0,3083.0,111.0,0.03600389231268245,2972.0,0.9639961076873176,7.0,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,20,-0.06,3083.0,0.0,0.0,3083.0,1806.0,0.5857930587090496,1277.0,0.41420694129095037,5.0,10.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,20,-0.08,3083.0,0.0,0.0,3083.0,1498.0,0.48589036652611095,1585.0,0.514109633473889,7.0,11.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,20,-0.1,3083.0,0.0,0.0,3083.0,1217.0,0.3947453778786896,1866.0,0.6052546221213104,8.0,13.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,20,-0.12,3083.0,0.0,0.0,3083.0,956.0,0.31008757703535517,2127.0,0.6899124229646448,9.0,13.25,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,20,-0.15,3083.0,0.0,0.0,3083.0,636.0,0.20629257216996433,2447.0,0.7937074278300357,10.0,15.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2020,20,-0.2,3083.0,0.0,0.0,3083.0,267.0,0.08660395718456049,2816.0,0.9133960428154395,12.0,16.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,10,-0.06,2687.0,0.0,0.0,2687.0,1240.0,0.4614812058057313,1447.0,0.5385187941942686,3.0,6.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,10,-0.08,2687.0,0.0,0.0,2687.0,913.0,0.33978414588760697,1774.0,0.660215854112393,4.0,7.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,10,-0.1,2687.0,0.0,0.0,2687.0,637.0,0.23706736136955714,2050.0,0.7629326386304429,5.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,10,-0.12,2687.0,0.0,0.0,2687.0,474.0,0.17640491254186824,2213.0,0.8235950874581317,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,10,-0.15,2687.0,0.0,0.0,2687.0,280.0,0.1042054335690361,2407.0,0.8957945664309639,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,10,-0.2,2687.0,0.0,0.0,2687.0,104.0,0.03870487532564198,2583.0,0.9612951246743581,7.0,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,20,-0.06,2687.0,0.0,0.0,2687.0,1644.0,0.6118347599553405,1043.0,0.38816524004465947,5.0,10.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,20,-0.08,2687.0,0.0,0.0,2687.0,1338.0,0.4979531075548939,1349.0,0.502046892445106,7.0,13.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,20,-0.1,2687.0,0.0,0.0,2687.0,1101.0,0.4097506512839598,1586.0,0.5902493487160402,9.0,14.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,20,-0.12,2687.0,0.0,0.0,2687.0,877.0,0.3263863044287309,1810.0,0.673613695571269,10.0,15.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,20,-0.15,2687.0,0.0,0.0,2687.0,623.0,0.23185708969110533,2064.0,0.7681429103088947,12.0,16.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2021,20,-0.2,2687.0,0.0,0.0,2687.0,292.0,0.1086713807219948,2395.0,0.8913286192780052,14.0,17.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,10,-0.06,749.0,0.0,0.0,749.0,356.0,0.4753004005340454,393.0,0.5246995994659547,5.0,7.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,10,-0.08,749.0,0.0,0.0,749.0,222.0,0.2963951935914553,527.0,0.7036048064085447,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,10,-0.1,749.0,0.0,0.0,749.0,136.0,0.18157543391188252,613.0,0.8184245660881175,7.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,10,-0.12,749.0,0.0,0.0,749.0,81.0,0.1081441922563418,668.0,0.8918558077436582,7.0,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,10,-0.15,749.0,0.0,0.0,749.0,34.0,0.04539385847797063,715.0,0.9546061415220294,7.5,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,10,-0.2,749.0,0.0,0.0,749.0,8.0,0.010680907877169559,741.0,0.9893190921228304,8.0,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,20,-0.06,749.0,0.0,0.0,749.0,481.0,0.6421895861148198,268.0,0.3578104138851802,6.0,11.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,20,-0.08,749.0,0.0,0.0,749.0,359.0,0.47930574098798395,390.0,0.520694259012016,8.0,12.5,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,20,-0.1,749.0,0.0,0.0,749.0,263.0,0.35113484646194926,486.0,0.6488651535380507,10.0,15.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,20,-0.12,749.0,0.0,0.0,749.0,189.0,0.2523364485981308,560.0,0.7476635514018692,12.0,16.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,20,-0.15,749.0,0.0,0.0,749.0,113.0,0.15086782376502003,636.0,0.8491321762349799,13.0,17.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2022,20,-0.2,749.0,0.0,0.0,749.0,33.0,0.044058744993324434,716.0,0.9559412550066756,15.0,18.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,10,-0.06,1402.0,0.0,0.0,1402.0,472.0,0.33666191155492153,930.0,0.6633380884450785,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,10,-0.08,1402.0,0.0,0.0,1402.0,287.0,0.20470756062767476,1115.0,0.7952924393723253,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,10,-0.1,1402.0,0.0,0.0,1402.0,156.0,0.11126961483594865,1246.0,0.8887303851640513,7.0,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,10,-0.12,1402.0,0.0,0.0,1402.0,90.0,0.06419400855920114,1312.0,0.9358059914407989,6.5,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,10,-0.15,1402.0,0.0,0.0,1402.0,52.0,0.037089871611982884,1350.0,0.9629101283880172,7.0,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,10,-0.2,1402.0,0.0,0.0,1402.0,8.0,0.005706134094151213,1394.0,0.9942938659058488,8.0,8.25,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,20,-0.06,1402.0,0.0,0.0,1402.0,711.0,0.507132667617689,691.0,0.49286733238231095,8.0,12.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,20,-0.08,1402.0,0.0,0.0,1402.0,539.0,0.38445078459343796,863.0,0.615549215406562,10.0,14.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,20,-0.1,1402.0,0.0,0.0,1402.0,377.0,0.2689015691868759,1025.0,0.7310984308131241,12.0,16.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,20,-0.12,1402.0,0.0,0.0,1402.0,260.0,0.18544935805991442,1142.0,0.8145506419400856,13.0,17.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,20,-0.15,1402.0,0.0,0.0,1402.0,147.0,0.10485021398002853,1255.0,0.8951497860199715,13.0,17.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2023,20,-0.2,1402.0,0.0,0.0,1402.0,52.0,0.037089871611982884,1350.0,0.9629101283880172,15.0,18.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,10,-0.06,2039.0,0.0,0.0,2039.0,821.0,0.4026483570377636,1218.0,0.5973516429622364,4.0,7.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,10,-0.08,2039.0,0.0,0.0,2039.0,556.0,0.27268268759195685,1483.0,0.7273173124080432,5.0,7.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,10,-0.1,2039.0,0.0,0.0,2039.0,361.0,0.17704757233938204,1678.0,0.8229524276606179,5.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,10,-0.12,2039.0,0.0,0.0,2039.0,226.0,0.11083864639529181,1813.0,0.8891613536047082,5.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,10,-0.15,2039.0,0.0,0.0,2039.0,118.0,0.05787150564001962,1921.0,0.9421284943599804,4.0,7.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,10,-0.2,2039.0,0.0,0.0,2039.0,43.0,0.021088769004413928,1996.0,0.9789112309955861,4.0,7.5,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,20,-0.06,2039.0,0.0,0.0,2039.0,1111.0,0.5448749386954389,928.0,0.4551250613045611,6.0,11.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,20,-0.08,2039.0,0.0,0.0,2039.0,856.0,0.4198136341343796,1183.0,0.5801863658656203,7.0,13.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,20,-0.1,2039.0,0.0,0.0,2039.0,618.0,0.3030897498773909,1421.0,0.6969102501226091,9.0,14.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,20,-0.12,2039.0,0.0,0.0,2039.0,463.0,0.22707209416380578,1576.0,0.7729279058361942,11.0,15.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,20,-0.15,2039.0,0.0,0.0,2039.0,266.0,0.1304561059342815,1773.0,0.8695438940657185,12.0,17.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2024,20,-0.2,2039.0,0.0,0.0,2039.0,89.0,0.04364884747425209,1950.0,0.9563511525257479,11.0,17.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,10,-0.06,2620.0,0.0,0.0,2620.0,690.0,0.2633587786259542,1930.0,0.7366412213740459,4.0,7.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,10,-0.08,2620.0,0.0,0.0,2620.0,440.0,0.16793893129770993,2180.0,0.83206106870229,5.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,10,-0.1,2620.0,0.0,0.0,2620.0,291.0,0.11106870229007633,2329.0,0.8889312977099236,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,10,-0.12,2620.0,0.0,0.0,2620.0,192.0,0.0732824427480916,2428.0,0.9267175572519084,6.0,8.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,10,-0.15,2620.0,0.0,0.0,2620.0,114.0,0.04351145038167939,2506.0,0.9564885496183206,7.0,9.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,10,-0.2,2620.0,0.0,0.0,2620.0,51.0,0.019465648854961833,2569.0,0.9805343511450382,7.0,9.5,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,20,-0.06,2620.0,0.0,0.0,2620.0,987.0,0.3767175572519084,1633.0,0.6232824427480916,7.0,12.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,20,-0.08,2620.0,0.0,0.0,2620.0,718.0,0.27404580152671754,1902.0,0.7259541984732825,8.0,13.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,20,-0.1,2620.0,0.0,0.0,2620.0,502.0,0.1916030534351145,2118.0,0.8083969465648855,9.0,14.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,20,-0.12,2620.0,0.0,0.0,2620.0,366.0,0.13969465648854962,2254.0,0.8603053435114504,10.0,15.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,20,-0.15,2620.0,0.0,0.0,2620.0,233.0,0.08893129770992367,2387.0,0.9110687022900763,11.0,16.0,ok,False,120608
matched_random_risk_on_seed_120608,matched_random,risk_on_year,year,all,all,all,2025,20,-0.2,2620.0,0.0,0.0,2620.0,112.0,0.042748091603053436,2508.0,0.9572519083969465,11.0,15.0,ok,False,120608
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,10,-0.06,15113.0,0.0,0.0,15113.0,5811.0,0.38450340766227753,9302.0,0.6154965923377225,4.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,10,-0.08,15113.0,0.0,0.0,15113.0,4119.0,0.272546814001191,10994.0,0.7274531859988089,5.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,10,-0.1,15113.0,0.0,0.0,15113.0,2847.0,0.18838086415668628,12266.0,0.8116191358433137,5.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,10,-0.12,15113.0,0.0,0.0,15113.0,1939.0,0.1283001389532191,13174.0,0.8716998610467809,6.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,10,-0.15,15113.0,0.0,0.0,15113.0,1112.0,0.07357903791437835,14001.0,0.9264209620856216,6.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,10,-0.2,15113.0,0.0,0.0,15113.0,400.0,0.026467279825315954,14713.0,0.9735327201746841,7.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,20,-0.06,15113.0,0.0,0.0,15113.0,7961.0,0.5267650367233507,7152.0,0.47323496327664927,6.0,11.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,20,-0.08,15113.0,0.0,0.0,15113.0,6375.0,0.421822272215973,8738.0,0.578177727784027,8.0,13.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,20,-0.1,15113.0,0.0,0.0,15113.0,4894.0,0.3238271686627407,10219.0,0.6761728313372593,9.0,14.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,20,-0.12,15113.0,0.0,0.0,15113.0,3716.0,0.24588102957718522,11397.0,0.7541189704228148,10.0,15.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,20,-0.15,15113.0,0.0,0.0,15113.0,2480.0,0.1640971349169589,12633.0,0.8359028650830411,11.0,16.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_all,all,all,all,all,all,20,-0.2,15113.0,0.0,0.0,15113.0,1079.0,0.07139548732878978,14034.0,0.9286045126712102,13.0,17.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.06,4659.0,0.0,0.0,4659.0,1493.0,0.3204550332689418,3166.0,0.6795449667310582,4.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.08,4659.0,0.0,0.0,4659.0,960.0,0.206052801030264,3699.0,0.793947198969736,5.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.1,4659.0,0.0,0.0,4659.0,639.0,0.13715389568576947,4020.0,0.8628461043142306,5.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.12,4659.0,0.0,0.0,4659.0,418.0,0.08971882378192746,4241.0,0.9102811762180726,5.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.15,4659.0,0.0,0.0,4659.0,219.0,0.04700579523502898,4440.0,0.952994204764971,6.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.2,4659.0,0.0,0.0,4659.0,84.0,0.0180296200901481,4575.0,0.9819703799098519,5.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.06,4659.0,0.0,0.0,4659.0,2115.0,0.45396007726980037,2544.0,0.5460399227301996,6.0,12.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.08,4659.0,0.0,0.0,4659.0,1589.0,0.34106031337196824,3070.0,0.6589396866280317,8.0,14.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.1,4659.0,0.0,0.0,4659.0,1132.0,0.2429705945481863,3527.0,0.7570294054518136,9.0,14.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.12,4659.0,0.0,0.0,4659.0,809.0,0.17364241253487872,3850.0,0.8263575874651212,10.0,15.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.15,4659.0,0.0,0.0,4659.0,492.0,0.1056020605280103,4167.0,0.8943979394719896,11.0,16.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.2,4659.0,0.0,0.0,4659.0,198.0,0.04249839021249195,4461.0,0.9575016097875081,12.0,16.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,10,-0.06,8303.0,0.0,0.0,8303.0,3538.0,0.42611104420089124,4765.0,0.5738889557991087,4.0,6.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,10,-0.08,8303.0,0.0,0.0,8303.0,2662.0,0.3206070095146333,5641.0,0.6793929904853667,4.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,10,-0.1,8303.0,0.0,0.0,8303.0,1898.0,0.22859207515355895,6405.0,0.771407924846441,5.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,10,-0.12,8303.0,0.0,0.0,8303.0,1336.0,0.16090569673611949,6967.0,0.8390943032638805,6.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,10,-0.15,8303.0,0.0,0.0,8303.0,803.0,0.09671203179573648,7500.0,0.9032879682042635,6.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,10,-0.2,8303.0,0.0,0.0,8303.0,294.0,0.03540888835360713,8009.0,0.9645911116463929,7.0,9.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,20,-0.06,8303.0,0.0,0.0,8303.0,4690.0,0.5648560761170661,3613.0,0.4351439238829339,5.0,10.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,20,-0.08,8303.0,0.0,0.0,8303.0,3896.0,0.46922798988317477,4407.0,0.5307720101168252,7.0,12.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,20,-0.1,8303.0,0.0,0.0,8303.0,3117.0,0.3754064795856919,5186.0,0.624593520414308,8.0,13.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,20,-0.12,8303.0,0.0,0.0,8303.0,2459.0,0.2961580151752379,5844.0,0.7038419848247621,10.0,14.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,20,-0.15,8303.0,0.0,0.0,8303.0,1714.0,0.20643141033361437,6589.0,0.7935685896663857,11.0,16.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,train,all,all,all,20,-0.2,8303.0,0.0,0.0,8303.0,788.0,0.09490545585932796,7515.0,0.905094544140672,13.0,17.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,10,-0.06,2151.0,0.0,0.0,2151.0,780.0,0.36262203626220363,1371.0,0.6373779637377963,5.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,10,-0.08,2151.0,0.0,0.0,2151.0,497.0,0.2310553231055323,1654.0,0.7689446768944677,6.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,10,-0.1,2151.0,0.0,0.0,2151.0,310.0,0.14411901441190145,1841.0,0.8558809855880986,7.0,9.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,10,-0.12,2151.0,0.0,0.0,2151.0,185.0,0.08600650860065086,1966.0,0.9139934913993492,7.0,9.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,10,-0.15,2151.0,0.0,0.0,2151.0,90.0,0.04184100418410042,2061.0,0.9581589958158996,7.0,9.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,10,-0.2,2151.0,0.0,0.0,2151.0,22.0,0.010227801022780102,2129.0,0.9897721989772199,8.0,9.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,20,-0.06,2151.0,0.0,0.0,2151.0,1156.0,0.5374244537424454,995.0,0.4625755462575546,7.0,12.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,20,-0.08,2151.0,0.0,0.0,2151.0,890.0,0.41376104137610414,1261.0,0.5862389586238959,9.0,14.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,20,-0.1,2151.0,0.0,0.0,2151.0,645.0,0.299860529986053,1506.0,0.7001394700139469,11.0,16.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,20,-0.12,2151.0,0.0,0.0,2151.0,448.0,0.2082752208275221,1703.0,0.791724779172478,12.0,16.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,20,-0.15,2151.0,0.0,0.0,2151.0,274.0,0.12738261273826126,1877.0,0.8726173872617388,13.0,17.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_split,split,validation,all,all,all,20,-0.2,2151.0,0.0,0.0,2151.0,93.0,0.043235704323570434,2058.0,0.9567642956764295,14.0,18.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.06,3115.0,0.0,0.0,3115.0,1541.0,0.4947030497592295,1574.0,0.5052969502407705,3.0,6.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.08,3115.0,0.0,0.0,3115.0,1183.0,0.3797752808988764,1932.0,0.6202247191011236,4.0,7.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.1,3115.0,0.0,0.0,3115.0,863.0,0.2770465489566613,2252.0,0.7229534510433386,5.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.12,3115.0,0.0,0.0,3115.0,623.0,0.2,2492.0,0.8,6.0,8.0,ok,False,120609
matched_random_risk_on_seed_120609,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.15,3115.0,0.0,0.0,3115.0,374.0,0.12006420545746388,2741.0,0.8799357945425361,6.0,8.75,ok,False,120609
