population_id,scope_id,slice_type,split,board_bucket,primary_family_id,calendar_year,complete_executable_event_n,fast_fail_n,fast_fail_rate,no_fast_fail_n,no_fast_fail_rate,retention_after_no_fast_fail,diagnostic_only_flag
matched_random_risk_on_seed_120618,risk_on_year,year,all,all,all,2022,749.0,266.0,0.35514018691588783,483.0,0.6448598130841121,0.6448598130841121,False
matched_random_risk_on_seed_120618,risk_on_year,year,all,all,all,2023,1402.0,396.0,0.28245363766048504,1006.0,0.717546362339515,0.717546362339515,False
matched_random_risk_on_seed_120618,risk_on_year,year,all,all,all,2024,2039.0,634.0,0.31093673369298674,1405.0,0.6890632663070133,0.6890632663070133,False
matched_random_risk_on_seed_120618,risk_on_year,year,all,all,all,2025,2620.0,536.0,0.20458015267175572,2084.0,0.7954198473282443,0.7954198473282443,False
matched_random_risk_on_seed_120619,risk_on_all,all,all,all,all,all,15113.0,4965.0,0.32852511083173425,10148.0,0.6714748891682658,0.6714748891682658,False
matched_random_risk_on_seed_120619,risk_on_split,split,robustness,all,all,all,4659.0,1176.0,0.2524146812620734,3483.0,0.7475853187379267,0.7475853187379267,False
matched_random_risk_on_seed_120619,risk_on_split,split,train,all,all,all,8303.0,3085.0,0.37155245092135375,5218.0,0.6284475490786463,0.6284475490786463,False
matched_random_risk_on_seed_120619,risk_on_split,split,validation,all,all,all,2151.0,704.0,0.3272896327289633,1447.0,0.6727103672710367,0.6727103672710367,False
matched_random_risk_on_seed_120619,risk_on_board,board,all,chinext,all,all,3115.0,1392.0,0.44686998394863564,1723.0,0.5531300160513644,0.5531300160513644,False
matched_random_risk_on_seed_120619,risk_on_board,board,all,main_board,all,all,11998.0,3573.0,0.29779963327221204,8425.0,0.702200366727788,0.702200366727788,False
matched_random_risk_on_seed_120619,risk_on_year,year,all,all,all,2018,344.0,247.0,0.7180232558139535,97.0,0.28197674418604646,0.28197674418604646,False
matched_random_risk_on_seed_120619,risk_on_year,year,all,all,all,2019,2189.0,610.0,0.2786660575605299,1579.0,0.72133394243947,0.72133394243947,False
matched_random_risk_on_seed_120619,risk_on_year,year,all,all,all,2020,3083.0,1098.0,0.35614661044437235,1985.0,0.6438533895556277,0.6438533895556277,False
matched_random_risk_on_seed_120619,risk_on_year,year,all,all,all,2021,2687.0,1130.0,0.42054335690361,1557.0,0.57945664309639,0.57945664309639,False
matched_random_risk_on_seed_120619,risk_on_year,year,all,all,all,2022,749.0,274.0,0.3658210947930574,475.0,0.6341789052069426,0.6341789052069426,False
matched_random_risk_on_seed_120619,risk_on_year,year,all,all,all,2023,1402.0,430.0,0.3067047075606277,972.0,0.6932952924393723,0.6932952924393723,False
matched_random_risk_on_seed_120619,risk_on_year,year,all,all,all,2024,2039.0,620.0,0.3040706228543404,1419.0,0.6959293771456596,0.6959293771456596,False
matched_random_risk_on_seed_120619,risk_on_year,year,all,all,all,2025,2620.0,556.0,0.21221374045801528,2064.0,0.7877862595419847,0.7877862595419847,False
matched_random_risk_on_seed_120620,risk_on_all,all,all,all,all,all,15113.0,4998.0,0.33070866141732286,10115.0,0.6692913385826771,0.6692913385826771,False
matched_random_risk_on_seed_120620,risk_on_split,split,robustness,all,all,all,4659.0,1089.0,0.23374114616870573,3570.0,0.7662588538312942,0.7662588538312942,False
matched_random_risk_on_seed_120620,risk_on_split,split,train,all,all,all,8303.0,3231.0,0.3891364567023967,5072.0,0.6108635432976033,0.6108635432976033,False
matched_random_risk_on_seed_120620,risk_on_split,split,validation,all,all,all,2151.0,678.0,0.31520223152022314,1473.0,0.6847977684797768,0.6847977684797768,False
matched_random_risk_on_seed_120620,risk_on_board,board,all,chinext,all,all,3115.0,1419.0,0.45553772070626003,1696.0,0.5444622792937399,0.5444622792937399,False
matched_random_risk_on_seed_120620,risk_on_board,board,all,main_board,all,all,11998.0,3579.0,0.29829971661943655,8419.0,0.7017002833805634,0.7017002833805634,False
matched_random_risk_on_seed_120620,risk_on_year,year,all,all,all,2018,344.0,265.0,0.7703488372093024,79.0,0.22965116279069764,0.22965116279069764,False
matched_random_risk_on_seed_120620,risk_on_year,year,all,all,all,2019,2189.0,637.0,0.29100045682960257,1552.0,0.7089995431703975,0.7089995431703975,False
matched_random_risk_on_seed_120620,risk_on_year,year,all,all,all,2020,3083.0,1192.0,0.38663639312358095,1891.0,0.613363606876419,0.613363606876419,False
matched_random_risk_on_seed_120620,risk_on_year,year,all,all,all,2021,2687.0,1137.0,0.4231484927428359,1550.0,0.576851507257164,0.576851507257164,False
matched_random_risk_on_seed_120620,risk_on_year,year,all,all,all,2022,749.0,279.0,0.3724966622162884,470.0,0.6275033377837116,0.6275033377837116,False
matched_random_risk_on_seed_120620,risk_on_year,year,all,all,all,2023,1402.0,399.0,0.2845934379457917,1003.0,0.7154065620542083,0.7154065620542083,False
matched_random_risk_on_seed_120620,risk_on_year,year,all,all,all,2024,2039.0,577.0,0.2829818538499264,1462.0,0.7170181461500735,0.7170181461500735,False
matched_random_risk_on_seed_120620,risk_on_year,year,all,all,all,2025,2620.0,512.0,0.19541984732824427,2108.0,0.8045801526717558,0.8045801526717558,False
matched_random_risk_on_seed_120621,risk_on_all,all,all,all,all,all,15113.0,4892.0,0.3236948322636141,10221.0,0.6763051677363858,0.6763051677363858,False
matched_random_risk_on_seed_120621,risk_on_split,split,robustness,all,all,all,4659.0,1097.0,0.23545825284395794,3562.0,0.7645417471560421,0.7645417471560421,False
matched_random_risk_on_seed_120621,risk_on_split,split,train,all,all,all,8303.0,3156.0,0.3801035770203541,5147.0,0.619896422979646,0.619896422979646,False
matched_random_risk_on_seed_120621,risk_on_split,split,validation,all,all,all,2151.0,639.0,0.29707112970711297,1512.0,0.7029288702928871,0.7029288702928871,False
matched_random_risk_on_seed_120621,risk_on_board,board,all,chinext,all,all,3115.0,1335.0,0.42857142857142855,1780.0,0.5714285714285714,0.5714285714285714,False
matched_random_risk_on_seed_120621,risk_on_board,board,all,main_board,all,all,11998.0,3557.0,0.29646607767961325,8441.0,0.7035339223203867,0.7035339223203867,False
matched_random_risk_on_seed_120621,risk_on_year,year,all,all,all,2018,344.0,259.0,0.752906976744186,85.0,0.24709302325581395,0.24709302325581395,False
matched_random_risk_on_seed_120621,risk_on_year,year,all,all,all,2019,2189.0,614.0,0.2804933759707629,1575.0,0.7195066240292372,0.7195066240292372,False
matched_random_risk_on_seed_120621,risk_on_year,year,all,all,all,2020,3083.0,1189.0,0.3856633149529679,1894.0,0.6143366850470321,0.6143366850470321,False
matched_random_risk_on_seed_120621,risk_on_year,year,all,all,all,2021,2687.0,1094.0,0.40714551544473393,1593.0,0.5928544845552661,0.5928544845552661,False
matched_random_risk_on_seed_120621,risk_on_year,year,all,all,all,2022,749.0,269.0,0.3591455273698264,480.0,0.6408544726301736,0.6408544726301736,False
matched_random_risk_on_seed_120621,risk_on_year,year,all,all,all,2023,1402.0,370.0,0.26390870185449355,1032.0,0.7360912981455064,0.7360912981455064,False
matched_random_risk_on_seed_120621,risk_on_year,year,all,all,all,2024,2039.0,609.0,0.2986758214811182,1430.0,0.7013241785188817,0.7013241785188817,False
matched_random_risk_on_seed_120621,risk_on_year,year,all,all,all,2025,2620.0,488.0,0.18625954198473282,2132.0,0.8137404580152672,0.8137404580152672,False
matched_random_risk_on_seed_120622,risk_on_all,all,all,all,all,all,15113.0,4994.0,0.33044398861906965,10119.0,0.6695560113809303,0.6695560113809303,False
matched_random_risk_on_seed_120622,risk_on_split,split,robustness,all,all,all,4659.0,1143.0,0.24533161622665808,3516.0,0.7546683837733419,0.7546683837733419,False
matched_random_risk_on_seed_120622,risk_on_split,split,train,all,all,all,8303.0,3174.0,0.38227146814404434,5129.0,0.6177285318559557,0.6177285318559557,False
matched_random_risk_on_seed_120622,risk_on_split,split,validation,all,all,all,2151.0,677.0,0.3147373314737332,1474.0,0.6852626685262668,0.6852626685262668,False
matched_random_risk_on_seed_120622,risk_on_board,board,all,chinext,all,all,3115.0,1376.0,0.44173354735152487,1739.0,0.5582664526484751,0.5582664526484751,False
matched_random_risk_on_seed_120622,risk_on_board,board,all,main_board,all,all,11998.0,3618.0,0.30155025837639604,8380.0,0.698449741623604,0.698449741623604,False
matched_random_risk_on_seed_120622,risk_on_year,year,all,all,all,2018,344.0,269.0,0.7819767441860465,75.0,0.21802325581395354,0.21802325581395354,False
matched_random_risk_on_seed_120622,risk_on_year,year,all,all,all,2019,2189.0,622.0,0.28414801279122887,1567.0,0.7158519872087712,0.7158519872087712,False
matched_random_risk_on_seed_120622,risk_on_year,year,all,all,all,2020,3083.0,1147.0,0.37204022056438535,1936.0,0.6279597794356147,0.6279597794356147,False
matched_random_risk_on_seed_120622,risk_on_year,year,all,all,all,2021,2687.0,1136.0,0.42277633048008934,1551.0,0.5772236695199107,0.5772236695199107,False
matched_random_risk_on_seed_120622,risk_on_year,year,all,all,all,2022,749.0,283.0,0.37783711615487314,466.0,0.6221628838451269,0.6221628838451269,False
matched_random_risk_on_seed_120622,risk_on_year,year,all,all,all,2023,1402.0,394.0,0.2810271041369472,1008.0,0.7189728958630528,0.7189728958630528,False
matched_random_risk_on_seed_120622,risk_on_year,year,all,all,all,2024,2039.0,608.0,0.29818538499264347,1431.0,0.7018146150073565,0.7018146150073565,False
matched_random_risk_on_seed_120622,risk_on_year,year,all,all,all,2025,2620.0,535.0,0.20419847328244276,2085.0,0.7958015267175572,0.7958015267175572,False
matched_random_risk_on_seed_120623,risk_on_all,all,all,all,all,all,15113.0,4921.0,0.3256137100509495,10192.0,0.6743862899490505,0.6743862899490505,False
matched_random_risk_on_seed_120623,risk_on_split,split,robustness,all,all,all,4659.0,1117.0,0.23975101953208844,3542.0,0.7602489804679116,0.7602489804679116,False
matched_random_risk_on_seed_120623,risk_on_split,split,train,all,all,all,8303.0,3120.0,0.3757677947729736,5183.0,0.6242322052270264,0.6242322052270264,False
matched_random_risk_on_seed_120623,risk_on_split,split,validation,all,all,all,2151.0,684.0,0.3179916317991632,1467.0,0.6820083682008369,0.6820083682008369,False
matched_random_risk_on_seed_120623,risk_on_board,board,all,chinext,all,all,3115.0,1386.0,0.4449438202247191,1729.0,0.5550561797752809,0.5550561797752809,False
matched_random_risk_on_seed_120623,risk_on_board,board,all,main_board,all,all,11998.0,3535.0,0.29463243873978995,8463.0,0.70536756126021,0.70536756126021,False
matched_random_risk_on_seed_120623,risk_on_year,year,all,all,all,2018,344.0,252.0,0.7325581395348837,92.0,0.2674418604651163,0.2674418604651163,False
matched_random_risk_on_seed_120623,risk_on_year,year,all,all,all,2019,2189.0,641.0,0.29282777523983555,1548.0,0.7071722247601644,0.7071722247601644,False
matched_random_risk_on_seed_120623,risk_on_year,year,all,all,all,2020,3083.0,1106.0,0.35874148556600716,1977.0,0.6412585144339928,0.6412585144339928,False
matched_random_risk_on_seed_120623,risk_on_year,year,all,all,all,2021,2687.0,1121.0,0.41719389653889094,1566.0,0.5828061034611091,0.5828061034611091,False
matched_random_risk_on_seed_120623,risk_on_year,year,all,all,all,2022,749.0,272.0,0.36315086782376504,477.0,0.636849132176235,0.636849132176235,False
matched_random_risk_on_seed_120623,risk_on_year,year,all,all,all,2023,1402.0,412.0,0.29386590584878747,990.0,0.7061340941512125,0.7061340941512125,False
matched_random_risk_on_seed_120623,risk_on_year,year,all,all,all,2024,2039.0,591.0,0.2898479646885728,1448.0,0.7101520353114272,0.7101520353114272,False
matched_random_risk_on_seed_120623,risk_on_year,year,all,all,all,2025,2620.0,526.0,0.20076335877862594,2094.0,0.7992366412213741,0.7992366412213741,False
matched_random_risk_on_seed_120624,risk_on_all,all,all,all,all,all,15113.0,5111.0,0.3381856679679746,10002.0,0.6618143320320253,0.6618143320320253,False
matched_random_risk_on_seed_120624,risk_on_split,split,robustness,all,all,all,4659.0,1152.0,0.24726336123631681,3507.0,0.7527366387636831,0.7527366387636831,False
matched_random_risk_on_seed_120624,risk_on_split,split,train,all,all,all,8303.0,3259.0,0.39250873178369267,5044.0,0.6074912682163074,0.6074912682163074,False
matched_random_risk_on_seed_120624,risk_on_split,split,validation,all,all,all,2151.0,700.0,0.32543003254300323,1451.0,0.6745699674569967,0.6745699674569967,False
matched_random_risk_on_seed_120624,risk_on_board,board,all,chinext,all,all,3115.0,1406.0,0.4513643659711075,1709.0,0.5486356340288925,0.5486356340288925,False
matched_random_risk_on_seed_120624,risk_on_board,board,all,main_board,all,all,11998.0,3705.0,0.30880146691115185,8293.0,0.6911985330888482,0.6911985330888482,False
matched_random_risk_on_seed_120624,risk_on_year,year,all,all,all,2018,344.0,263.0,0.7645348837209303,81.0,0.23546511627906974,0.23546511627906974,False
matched_random_risk_on_seed_120624,risk_on_year,year,all,all,all,2019,2189.0,612.0,0.2795797167656464,1577.0,0.7204202832343536,0.7204202832343536,False
matched_random_risk_on_seed_120624,risk_on_year,year,all,all,all,2020,3083.0,1184.0,0.38404151800194614,1899.0,0.6159584819980539,0.6159584819980539,False
matched_random_risk_on_seed_120624,risk_on_year,year,all,all,all,2021,2687.0,1200.0,0.44659471529586897,1487.0,0.5534052847041311,0.5534052847041311,False
matched_random_risk_on_seed_120624,risk_on_year,year,all,all,all,2022,749.0,281.0,0.3751668891855808,468.0,0.6248331108144192,0.6248331108144192,False
matched_random_risk_on_seed_120624,risk_on_year,year,all,all,all,2023,1402.0,419.0,0.29885877318116977,983.0,0.7011412268188302,0.7011412268188302,False
matched_random_risk_on_seed_120624,risk_on_year,year,all,all,all,2024,2039.0,637.0,0.312408043158411,1402.0,0.687591956841589,0.687591956841589,False
matched_random_risk_on_seed_120624,risk_on_year,year,all,all,all,2025,2620.0,515.0,0.1965648854961832,2105.0,0.8034351145038168,0.8034351145038168,False
matched_random_risk_on_seed_120625,risk_on_all,all,all,all,all,all,15113.0,4962.0,0.3283266062330444,10151.0,0.6716733937669557,0.6716733937669557,False
matched_random_risk_on_seed_120625,risk_on_split,split,robustness,all,all,all,4659.0,1118.0,0.23996565786649496,3541.0,0.7600343421335051,0.7600343421335051,False
matched_random_risk_on_seed_120625,risk_on_split,split,train,all,all,all,8303.0,3135.0,0.37757437070938216,5168.0,0.6224256292906178,0.6224256292906178,False
matched_random_risk_on_seed_120625,risk_on_split,split,validation,all,all,all,2151.0,709.0,0.3296141329614133,1442.0,0.6703858670385867,0.6703858670385867,False
matched_random_risk_on_seed_120625,risk_on_board,board,all,chinext,all,all,3115.0,1371.0,0.44012841091492777,1744.0,0.5598715890850723,0.5598715890850723,False
matched_random_risk_on_seed_120625,risk_on_board,board,all,main_board,all,all,11998.0,3591.0,0.29929988331388563,8407.0,0.7007001166861144,0.7007001166861144,False
matched_random_risk_on_seed_120625,risk_on_year,year,all,all,all,2018,344.0,246.0,0.7151162790697675,98.0,0.2848837209302325,0.2848837209302325,False
matched_random_risk_on_seed_120625,risk_on_year,year,all,all,all,2019,2189.0,599.0,0.2736409319323892,1590.0,0.7263590680676109,0.7263590680676109,False
matched_random_risk_on_seed_120625,risk_on_year,year,all,all,all,2020,3083.0,1162.0,0.37690561141745055,1921.0,0.6230943885825495,0.6230943885825495,False
matched_random_risk_on_seed_120625,risk_on_year,year,all,all,all,2021,2687.0,1128.0,0.41979903237811683,1559.0,0.5802009676218831,0.5802009676218831,False
matched_random_risk_on_seed_120625,risk_on_year,year,all,all,all,2022,749.0,289.0,0.38584779706275035,460.0,0.6141522029372497,0.6141522029372497,False
matched_random_risk_on_seed_120625,risk_on_year,year,all,all,all,2023,1402.0,420.0,0.2995720399429387,982.0,0.7004279600570613,0.7004279600570613,False
matched_random_risk_on_seed_120625,risk_on_year,year,all,all,all,2024,2039.0,601.0,0.29475232957332026,1438.0,0.7052476704266797,0.7052476704266797,False
matched_random_risk_on_seed_120625,risk_on_year,year,all,all,all,2025,2620.0,517.0,0.19732824427480916,2103.0,0.8026717557251908,0.8026717557251908,False
matched_random_risk_on_seed_120626,risk_on_all,all,all,all,all,all,15113.0,4902.0,0.324356514259247,10211.0,0.675643485740753,0.675643485740753,False
matched_random_risk_on_seed_120626,risk_on_split,split,robustness,all,all,all,4659.0,1094.0,0.23481433784073835,3565.0,0.7651856621592616,0.7651856621592616,False
matched_random_risk_on_seed_120626,risk_on_split,split,train,all,all,all,8303.0,3149.0,0.3792605082500301,5154.0,0.6207394917499699,0.6207394917499699,False
matched_random_risk_on_seed_120626,risk_on_split,split,validation,all,all,all,2151.0,659.0,0.30636913063691307,1492.0,0.6936308693630869,0.6936308693630869,False
matched_random_risk_on_seed_120626,risk_on_board,board,all,chinext,all,all,3115.0,1407.0,0.451685393258427,1708.0,0.548314606741573,0.548314606741573,False
matched_random_risk_on_seed_120626,risk_on_board,board,all,main_board,all,all,11998.0,3495.0,0.29129854975829306,8503.0,0.7087014502417069,0.7087014502417069,False
matched_random_risk_on_seed_120626,risk_on_year,year,all,all,all,2018,344.0,247.0,0.7180232558139535,97.0,0.28197674418604646,0.28197674418604646,False
matched_random_risk_on_seed_120626,risk_on_year,year,all,all,all,2019,2189.0,624.0,0.28506167199634536,1565.0,0.7149383280036546,0.7149383280036546,False
matched_random_risk_on_seed_120626,risk_on_year,year,all,all,all,2020,3083.0,1141.0,0.37009406422315927,1942.0,0.6299059357768407,0.6299059357768407,False
matched_random_risk_on_seed_120626,risk_on_year,year,all,all,all,2021,2687.0,1137.0,0.4231484927428359,1550.0,0.576851507257164,0.576851507257164,False
matched_random_risk_on_seed_120626,risk_on_year,year,all,all,all,2022,749.0,267.0,0.35647530040053405,482.0,0.6435246995994659,0.6435246995994659,False
matched_random_risk_on_seed_120626,risk_on_year,year,all,all,all,2023,1402.0,392.0,0.2796005706134094,1010.0,0.7203994293865905,0.7203994293865905,False
matched_random_risk_on_seed_120626,risk_on_year,year,all,all,all,2024,2039.0,603.0,0.29573320255026975,1436.0,0.7042667974497303,0.7042667974497303,False
matched_random_risk_on_seed_120626,risk_on_year,year,all,all,all,2025,2620.0,491.0,0.18740458015267175,2129.0,0.8125954198473282,0.8125954198473282,False
matched_random_risk_on_seed_120627,risk_on_all,all,all,all,all,all,15113.0,4907.0,0.32468735525706344,10206.0,0.6753126447429365,0.6753126447429365,False
matched_random_risk_on_seed_120627,risk_on_split,split,robustness,all,all,all,4659.0,1117.0,0.23975101953208844,3542.0,0.7602489804679116,0.7602489804679116,False
matched_random_risk_on_seed_120627,risk_on_split,split,train,all,all,all,8303.0,3154.0,0.37986270022883295,5149.0,0.620137299771167,0.620137299771167,False
matched_random_risk_on_seed_120627,risk_on_split,split,validation,all,all,all,2151.0,636.0,0.29567642956764295,1515.0,0.704323570432357,0.704323570432357,False
matched_random_risk_on_seed_120627,risk_on_board,board,all,chinext,all,all,3115.0,1335.0,0.42857142857142855,1780.0,0.5714285714285714,0.5714285714285714,False
matched_random_risk_on_seed_120627,risk_on_board,board,all,main_board,all,all,11998.0,3572.0,0.29771628604767464,8426.0,0.7022837139523254,0.7022837139523254,False
matched_random_risk_on_seed_120627,risk_on_year,year,all,all,all,2018,344.0,269.0,0.7819767441860465,75.0,0.21802325581395354,0.21802325581395354,False
matched_random_risk_on_seed_120627,risk_on_year,year,all,all,all,2019,2189.0,612.0,0.2795797167656464,1577.0,0.7204202832343536,0.7204202832343536,False
matched_random_risk_on_seed_120627,risk_on_year,year,all,all,all,2020,3083.0,1164.0,0.3775543301978592,1919.0,0.6224456698021408,0.6224456698021408,False
matched_random_risk_on_seed_120627,risk_on_year,year,all,all,all,2021,2687.0,1109.0,0.41272794938593227,1578.0,0.5872720506140677,0.5872720506140677,False
matched_random_risk_on_seed_120627,risk_on_year,year,all,all,all,2022,749.0,255.0,0.3404539385847797,494.0,0.6595460614152203,0.6595460614152203,False
matched_random_risk_on_seed_120627,risk_on_year,year,all,all,all,2023,1402.0,381.0,0.2717546362339515,1021.0,0.7282453637660484,0.7282453637660484,False
matched_random_risk_on_seed_120627,risk_on_year,year,all,all,all,2024,2039.0,592.0,0.29033840117704757,1447.0,0.7096615988229524,0.7096615988229524,False
matched_random_risk_on_seed_120627,risk_on_year,year,all,all,all,2025,2620.0,525.0,0.20038167938931298,2095.0,0.799618320610687,0.799618320610687,False
matched_random_risk_on_seed_120628,risk_on_all,all,all,all,all,all,15113.0,4917.0,0.32534903725269637,10196.0,0.6746509627473036,0.6746509627473036,False
matched_random_risk_on_seed_120628,risk_on_split,split,robustness,all,all,all,4659.0,1125.0,0.24146812620734062,3534.0,0.7585318737926594,0.7585318737926594,False
matched_random_risk_on_seed_120628,risk_on_split,split,train,all,all,all,8303.0,3134.0,0.37745393231362157,5169.0,0.6225460676863784,0.6225460676863784,False
matched_random_risk_on_seed_120628,risk_on_split,split,validation,all,all,all,2151.0,658.0,0.30590423059042304,1493.0,0.694095769409577,0.694095769409577,False
matched_random_risk_on_seed_120628,risk_on_board,board,all,chinext,all,all,3115.0,1372.0,0.4404494382022472,1743.0,0.5595505617977528,0.5595505617977528,False
matched_random_risk_on_seed_120628,risk_on_board,board,all,main_board,all,all,11998.0,3545.0,0.29546591098516417,8453.0,0.7045340890148358,0.7045340890148358,False
matched_random_risk_on_seed_120628,risk_on_year,year,all,all,all,2018,344.0,259.0,0.752906976744186,85.0,0.24709302325581395,0.24709302325581395,False
matched_random_risk_on_seed_120628,risk_on_year,year,all,all,all,2019,2189.0,624.0,0.28506167199634536,1565.0,0.7149383280036546,0.7149383280036546,False
matched_random_risk_on_seed_120628,risk_on_year,year,all,all,all,2020,3083.0,1148.0,0.37236457995458966,1935.0,0.6276354200454104,0.6276354200454104,False
matched_random_risk_on_seed_120628,risk_on_year,year,all,all,all,2021,2687.0,1103.0,0.41049497580945293,1584.0,0.5895050241905471,0.5895050241905471,False
matched_random_risk_on_seed_120628,risk_on_year,year,all,all,all,2022,749.0,262.0,0.34979973297730305,487.0,0.650200267022697,0.650200267022697,False
matched_random_risk_on_seed_120628,risk_on_year,year,all,all,all,2023,1402.0,396.0,0.28245363766048504,1006.0,0.717546362339515,0.717546362339515,False
matched_random_risk_on_seed_120628,risk_on_year,year,all,all,all,2024,2039.0,621.0,0.30456105934281513,1418.0,0.6954389406571848,0.6954389406571848,False
matched_random_risk_on_seed_120628,risk_on_year,year,all,all,all,2025,2620.0,504.0,0.19236641221374046,2116.0,0.8076335877862595,0.8076335877862595,False
matched_random_risk_on_seed_120629,risk_on_all,all,all,all,all,all,15113.0,4967.0,0.3286574472308608,10146.0,0.6713425527691392,0.6713425527691392,False
matched_random_risk_on_seed_120629,risk_on_split,split,robustness,all,all,all,4659.0,1135.0,0.24361450955140587,3524.0,0.7563854904485942,0.7563854904485942,False
matched_random_risk_on_seed_120629,risk_on_split,split,train,all,all,all,8303.0,3154.0,0.37986270022883295,5149.0,0.620137299771167,0.620137299771167,False
matched_random_risk_on_seed_120629,risk_on_split,split,validation,all,all,all,2151.0,678.0,0.31520223152022314,1473.0,0.6847977684797768,0.6847977684797768,False
matched_random_risk_on_seed_120629,risk_on_board,board,all,chinext,all,all,3115.0,1399.0,0.4491171749598716,1716.0,0.5508828250401284,0.5508828250401284,False
matched_random_risk_on_seed_120629,risk_on_board,board,all,main_board,all,all,11998.0,3568.0,0.2973828971495249,8430.0,0.7026171028504751,0.7026171028504751,False
matched_random_risk_on_seed_120629,risk_on_year,year,all,all,all,2018,344.0,264.0,0.7674418604651163,80.0,0.2325581395348837,0.2325581395348837,False
matched_random_risk_on_seed_120629,risk_on_year,year,all,all,all,2019,2189.0,621.0,0.28369118318867065,1568.0,0.7163088168113294,0.7163088168113294,False
matched_random_risk_on_seed_120629,risk_on_year,year,all,all,all,2020,3083.0,1101.0,0.3571196886149854,1982.0,0.6428803113850146,0.6428803113850146,False
matched_random_risk_on_seed_120629,risk_on_year,year,all,all,all,2021,2687.0,1168.0,0.4346855228879792,1519.0,0.5653144771120209,0.5653144771120209,False
matched_random_risk_on_seed_120629,risk_on_year,year,all,all,all,2022,749.0,268.0,0.35781041388518026,481.0,0.6421895861148197,0.6421895861148197,False
matched_random_risk_on_seed_120629,risk_on_year,year,all,all,all,2023,1402.0,410.0,0.29243937232524964,992.0,0.7075606276747504,0.7075606276747504,False
matched_random_risk_on_seed_120629,risk_on_year,year,all,all,all,2024,2039.0,628.0,0.3079941147621383,1411.0,0.6920058852378617,0.6920058852378617,False
matched_random_risk_on_seed_120629,risk_on_year,year,all,all,all,2025,2620.0,507.0,0.19351145038167938,2113.0,0.8064885496183206,0.8064885496183206,False
matched_random_risk_on_seed_120630,risk_on_all,all,all,all,all,all,15113.0,4996.0,0.3305763250181963,10117.0,0.6694236749818037,0.6694236749818037,False
matched_random_risk_on_seed_120630,risk_on_split,split,robustness,all,all,all,4659.0,1130.0,0.24254131787937325,3529.0,0.7574586821206267,0.7574586821206267,False
matched_random_risk_on_seed_120630,risk_on_split,split,train,all,all,all,8303.0,3204.0,0.38588462001686136,5099.0,0.6141153799831387,0.6141153799831387,False
matched_random_risk_on_seed_120630,risk_on_split,split,validation,all,all,all,2151.0,662.0,0.3077638307763831,1489.0,0.692236169223617,0.692236169223617,False
matched_random_risk_on_seed_120630,risk_on_board,board,all,chinext,all,all,3115.0,1397.0,0.44847512038523274,1718.0,0.5515248796147673,0.5515248796147673,False
matched_random_risk_on_seed_120630,risk_on_board,board,all,main_board,all,all,11998.0,3599.0,0.29996666111018505,8399.0,0.700033338889815,0.700033338889815,False
matched_random_risk_on_seed_120630,risk_on_year,year,all,all,all,2018,344.0,263.0,0.7645348837209303,81.0,0.23546511627906974,0.23546511627906974,False
matched_random_risk_on_seed_120630,risk_on_year,year,all,all,all,2019,2189.0,635.0,0.2900867976244861,1554.0,0.7099132023755139,0.7099132023755139,False
matched_random_risk_on_seed_120630,risk_on_year,year,all,all,all,2020,3083.0,1191.0,0.3863120337333766,1892.0,0.6136879662666235,0.6136879662666235,False
matched_random_risk_on_seed_120630,risk_on_year,year,all,all,all,2021,2687.0,1115.0,0.4149609229624116,1572.0,0.5850390770375884,0.5850390770375884,False
matched_random_risk_on_seed_120630,risk_on_year,year,all,all,all,2022,749.0,280.0,0.37383177570093457,469.0,0.6261682242990654,0.6261682242990654,False
matched_random_risk_on_seed_120630,risk_on_year,year,all,all,all,2023,1402.0,382.0,0.2724679029957204,1020.0,0.7275320970042796,0.7275320970042796,False
matched_random_risk_on_seed_120630,risk_on_year,year,all,all,all,2024,2039.0,623.0,0.30554193231976456,1416.0,0.6944580676802354,0.6944580676802354,False
matched_random_risk_on_seed_120630,risk_on_year,year,all,all,all,2025,2620.0,507.0,0.19351145038167938,2113.0,0.8064885496183206,0.8064885496183206,False
matched_random_risk_on_seed_120631,risk_on_all,all,all,all,all,all,15113.0,4952.0,0.3276649242374115,10161.0,0.6723350757625886,0.6723350757625886,False
matched_random_risk_on_seed_120631,risk_on_split,split,robustness,all,all,all,4659.0,1169.0,0.25091221292122773,3490.0,0.7490877870787722,0.7490877870787722,False
matched_random_risk_on_seed_120631,risk_on_split,split,train,all,all,all,8303.0,3121.0,0.3758882331687342,5182.0,0.6241117668312658,0.6241117668312658,False
matched_random_risk_on_seed_120631,risk_on_split,split,validation,all,all,all,2151.0,662.0,0.3077638307763831,1489.0,0.692236169223617,0.692236169223617,False
matched_random_risk_on_seed_120631,risk_on_board,board,all,chinext,all,all,3115.0,1390.0,0.4462279293739968,1725.0,0.5537720706260032,0.5537720706260032,False
matched_random_risk_on_seed_120631,risk_on_board,board,all,main_board,all,all,11998.0,3562.0,0.29688281380230036,8436.0,0.7031171861976997,0.7031171861976997,False
matched_random_risk_on_seed_120631,risk_on_year,year,all,all,all,2018,344.0,266.0,0.7732558139534884,78.0,0.2267441860465116,0.2267441860465116,False
matched_random_risk_on_seed_120631,risk_on_year,year,all,all,all,2019,2189.0,624.0,0.28506167199634536,1565.0,0.7149383280036546,0.7149383280036546,False
