scope_id,split,slice_type,board_bucket,primary_family_id,calendar_year,horizon_sessions,lower_barrier_pct,c0_complete_executable_event_n,c0_fast_fail_rate,random_fast_fail_rate_p05,random_fast_fail_rate_p50,random_fast_fail_rate_p95,r_core_fast_fail_rate,fast_fail_abs_delta_vs_random_p50,fast_fail_abs_delta_vs_r_core,fast_fail_relative_reduction_vs_random_p50,fast_fail_relative_reduction_vs_r_core,uplift_status,diagnostic_only_flag
risk_on_year,all,year,all,all,2019,20,-0.15,2189.0,0.18181818181818182,0.1397670169026953,0.14915486523526722,0.1576062128825948,0.20111482720178372,0.0326633165829146,-0.0192966453836019,-0.2189892802450233,0.09594839750050388,no_random_uplift,False
risk_on_year,all,year,all,all,2019,20,-0.2,2189.0,0.09958885335769758,0.05936500685244404,0.06829602558245775,0.0767702147099132,0.10367892976588629,0.03129282777523984,-0.004090076408188703,-0.4581939799331105,0.03944944664672334,no_random_uplift,False
risk_on_year,all,year,all,all,2020,10,-0.06,3083.0,0.5118391177424586,0.4446967239701589,0.45734674018812843,0.4677424586441778,0.5586721991701245,0.054492377554330174,-0.046833081427665846,-0.11914893617021272,0.08382926785552192,no_random_uplift,False
risk_on_year,all,year,all,all,2020,10,-0.08,3083.0,0.3830684398313331,0.32758676613687965,0.3396042815439507,0.34975673045734673,0.4320331950207469,0.04346415828738237,-0.04896475518941379,-0.12798471824259772,0.11333563196935004,no_random_uplift,False
risk_on_year,all,year,all,all,2020,10,-0.1,3083.0,0.2789490755757379,0.2353876094712942,0.24683749594550763,0.25791436912098603,0.32099585062240665,0.03211157963023026,-0.04204677504666876,-0.13009198423127444,0.13098853136307098,no_random_uplift,False
risk_on_year,all,year,all,all,2020,10,-0.12,3083.0,0.19948102497567305,0.167985728186831,0.17726240674667532,0.18715536814790787,0.23269709543568465,0.022218618228997733,-0.0332160704600116,-0.12534309240622132,0.1427438120695933,no_random_uplift,False
risk_on_year,all,year,all,all,2020,10,-0.15,3083.0,0.12195913071683426,0.09824845929289654,0.10541680181641258,0.11294193966915342,0.14058091286307053,0.016542328900421677,-0.018621782146236276,-0.15692307692307694,0.132463090237395,no_random_uplift,False
risk_on_year,all,year,all,all,2020,10,-0.2,3083.0,0.04638339279922154,0.033717158611741814,0.039247486214725916,0.04380473564709698,0.051784232365145226,0.007135906584495623,-0.005400839565923687,-0.18181818181818188,0.10429505892528912,no_random_uplift,False
risk_on_year,all,year,all,all,2020,20,-0.06,3083.0,0.6331495296788842,0.5646610444372364,0.5783327927343497,0.590366526110931,0.6655601659751037,0.05481673694453448,-0.03241063629621954,-0.0947840717891193,0.04869677897374636,no_random_uplift,False
risk_on_year,all,year,all,all,2020,20,-0.08,3083.0,0.5225429776192021,0.4566818034382095,0.47178073305222185,0.4849172883554979,0.562655601659751,0.05076224456698025,-0.04011262404054894,-0.107597112409763,0.07129161057354194,no_random_uplift,False
risk_on_year,all,year,all,all,2020,20,-0.1,3083.0,0.43431722348361984,0.3613363606876419,0.37706779111255273,0.3895880635744405,0.4682157676348548,0.05724943237106711,-0.033898544151234944,-0.15182795698924711,0.07239940748358398,no_random_uplift,False
risk_on_year,all,year,all,all,2020,20,-0.12,3083.0,0.3506325008108985,0.2847713266299059,0.29549140447615957,0.3062277002919234,0.3754356846473029,0.055141096334738904,-0.024803183836404452,-0.18660812294182216,0.06606506746876073,no_random_uplift,False
risk_on_year,all,year,all,all,2020,20,-0.15,3083.0,0.24197210509244244,0.18843658773921507,0.19818358741485567,0.2082387285111904,0.2645643153526971,0.043788517677586763,-0.022592210260254653,-0.22094926350245503,0.08539401933377311,no_random_uplift,False
risk_on_year,all,year,all,all,2020,20,-0.2,3083.0,0.11903989620499514,0.08105741161206617,0.08855011352578657,0.09601037950048653,0.12912863070539418,0.03048978267920857,-0.010088734500399044,-0.34432234432234443,0.07812933851530113,no_random_uplift,False
risk_on_year,all,year,all,all,2021,10,-0.06,2687.0,0.5135839225902493,0.4529214737625605,0.47041310011164866,0.4866021585411239,0.5772528100590588,0.04317082247860066,-0.0636688874688095,-0.09177215189873422,0.11029636644349206,no_random_uplift,False
risk_on_year,all,year,all,all,2021,10,-0.08,2687.0,0.38928172683289913,0.3379047264607369,0.34983252698176404,0.3637141793822106,0.4522766241188798,0.0394491998511351,-0.06299489728598068,-0.1127659574468085,0.1392839999385478,no_random_uplift,False
risk_on_year,all,year,all,all,2021,10,-0.1,2687.0,0.2835876442128768,0.24224041682173428,0.2549311499813919,0.2687197618161518,0.34825681082110876,0.02865649423148492,-0.06466916660823196,-0.11240875912408765,0.18569390346094616,no_random_uplift,False
risk_on_year,all,year,all,all,2021,10,-0.12,2687.0,0.20468924451060663,0.17141793822106438,0.18049869743208038,0.1951991068105694,0.257572871023052,0.024190547078526248,-0.05288362651244535,-0.134020618556701,0.20531520381939772,no_random_uplift,False
risk_on_year,all,year,all,all,2021,10,-0.15,2687.0,0.12727949385932266,0.0971343505768515,0.10606624488276889,0.11579828805359137,0.16612688131072587,0.021213248976553772,-0.038847387451403204,-0.19999999999999996,0.2338416705646965,no_random_uplift,False
risk_on_year,all,year,all,all,2021,10,-0.2,2687.0,0.05508001488649051,0.03423892817268329,0.039077037588388534,0.04614812058057313,0.07696704134120785,0.016002977298101975,-0.021887026454717344,-0.4095238095238096,0.28436881648715673,no_random_uplift,False
risk_on_year,all,year,all,all,2021,20,-0.06,2687.0,0.640863416449572,0.6017863788611835,0.6155563825828061,0.6289728321548196,0.7073728329205563,0.025307033866765916,-0.0665094164709843,-0.04111245465538094,0.0940231422182054,no_random_uplift,False
risk_on_year,all,year,all,all,2021,20,-0.08,2687.0,0.5336806847785635,0.49830666170450316,0.5109787867510235,0.5243766282098995,0.6044960944941894,0.02270189802753997,-0.07081540971562594,-0.044428259286234395,0.11714783662064943,no_random_uplift,False
risk_on_year,all,year,all,all,2021,20,-0.1,2687.0,0.4354298474134723,0.40413100111648675,0.41719389653889094,0.4328805359136583,0.509620880167651,0.018235950874581353,-0.07419103275417865,-0.043710972346119537,0.14558083399128363,no_random_uplift,False
risk_on_year,all,year,all,all,2021,20,-0.12,2687.0,0.34797171566803126,0.32080387048753256,0.3345738742091552,0.3502605135839226,0.41665079062678606,0.01339784145887607,-0.0686790749587548,-0.04004449388209119,0.16483606056630273,no_random_uplift,False
risk_on_year,all,year,all,all,2021,20,-0.15,2687.0,0.2452549311499814,0.21881280238183848,0.2320431708224786,0.2464086341644957,0.3036768908363498,0.013211760327502792,-0.0584219596863684,-0.05693664795509212,0.19238197389821066,no_random_uplift,False
risk_on_year,all,year,all,all,2021,20,-0.2,2687.0,0.13211760327502792,0.10085597320431708,0.11090435429847413,0.12134350576851506,0.16765098113926463,0.021213248976553786,-0.035533377864236715,-0.1912751677852349,0.2119485231924756,no_random_uplift,False
risk_on_year,all,year,all,all,2022,10,-0.06,749.0,0.5060080106809078,0.4458611481975968,0.4766355140186916,0.5113484646194927,0.512396694214876,0.029372496662216252,-0.006388683533968154,-0.06162464985994398,0.012468237219518508,no_random_uplift,False
risk_on_year,all,year,all,all,2022,10,-0.08,749.0,0.3591455273698264,0.2856475300400534,0.3097463284379172,0.33791722296395194,0.37131050767414403,0.049399198931909194,-0.012164980304317619,-0.1594827586206895,0.032762283999227426,no_random_uplift,False
risk_on_year,all,year,all,all,2022,10,-0.1,749.0,0.2630173564753004,0.16548731642189585,0.19225634178905207,0.2163551401869159,0.2668240850059032,0.07076101468624832,-0.003806728530602821,-0.3680555555555556,0.014266810023984888,no_random_uplift,False
risk_on_year,all,year,all,all,2022,10,-0.12,749.0,0.16822429906542055,0.09339118825100133,0.11548731642189586,0.1375166889185581,0.17119244391971664,0.052736982643524694,-0.002968144854296084,-0.4566473988439306,0.017338059941991557,no_random_uplift,False
risk_on_year,all,year,all,all,2022,10,-0.15,749.0,0.08678237650200267,0.03998664886515354,0.0520694259012016,0.06542056074766354,0.08441558441558442,0.03471295060080107,0.002366792086418254,-0.6666666666666667,-0.028037383177569986,no_random_uplift,False
risk_on_year,all,year,all,all,2022,10,-0.2,749.0,0.0267022696929239,0.00801068090787717,0.01335113484646195,0.02009345794392523,0.025974025974025976,0.01335113484646195,0.0007282437188979238,-1.0,-0.028037383177569986,no_random_uplift,False
risk_on_year,all,year,all,all,2022,20,-0.06,749.0,0.6582109479305741,0.6194926568758344,0.6421895861148198,0.668958611481976,0.6599763872491146,0.01602136181575431,-0.0017654393185404516,-0.02494802494802495,0.0026750037617241373,no_random_uplift,False
risk_on_year,all,year,all,all,2022,20,-0.08,749.0,0.5246995994659546,0.4765687583444593,0.5013351134846462,0.5260347129506008,0.525383707201889,0.02336448598130836,-0.0006841077359344139,-0.046604527296937315,0.0013021106794077753,no_random_uplift,False
risk_on_year,all,year,all,all,2022,20,-0.1,749.0,0.41388518024032045,0.34038718291054737,0.3658210947930574,0.3926568758344459,0.4090909090909091,0.04806408544726304,0.004794271149411333,-0.13138686131386867,-0.011719329476338913,no_random_uplift,False
risk_on_year,all,year,all,all,2022,20,-0.12,749.0,0.3204272363150868,0.23491321762349798,0.2616822429906542,0.28304405874499333,0.31582054309327035,0.058744993324432615,0.004606693221816449,-0.2244897959183676,-0.014586426762162708,no_random_uplift,False
risk_on_year,all,year,all,all,2022,20,-0.15,749.0,0.20427236315086783,0.1308411214953271,0.14953271028037382,0.16829105473965286,0.19008264462809918,0.05473965287049401,0.014189718522768652,-0.3660714285714288,-0.07465025831543515,no_random_uplift,False
risk_on_year,all,year,all,all,2022,20,-0.2,749.0,0.09212283044058744,0.042656875834445926,0.05540720961281709,0.07209612817089453,0.08795749704840614,0.03671562082777036,0.0041653333921813085,-0.6626506024096386,-0.04735620648560501,no_random_uplift,False
risk_on_year,all,year,all,all,2023,10,-0.06,1402.0,0.35021398002853066,0.3159771754636234,0.33238231098430815,0.35096291012838804,0.3825701624815362,0.01783166904422251,-0.03235618245300553,-0.05364806866952776,0.08457581282117665,no_random_uplift,False
risk_on_year,all,year,all,all,2023,10,-0.08,1402.0,0.21683309557774608,0.19322396576319542,0.20542082738944364,0.21975748930099856,0.241506646971935,0.011412268188302432,-0.02467355139418892,-0.05555555555555558,0.10216510271477619,no_random_uplift,False
risk_on_year,all,year,all,all,2023,10,-0.1,1402.0,0.13480741797432239,0.10838088445078459,0.12268188302425106,0.13634094151212553,0.14955686853766617,0.01212553495007132,-0.014749450563343786,-0.09883720930232553,0.09862101759391351,no_random_uplift,False
risk_on_year,all,year,all,all,2023,10,-0.12,1402.0,0.08345221112696148,0.06490727532097004,0.07417974322396577,0.08566333808844508,0.08714918759231906,0.009272467902995712,-0.0036969764653575765,-0.12499999999999978,0.04242123842452672,no_random_uplift,False
risk_on_year,all,year,all,all,2023,10,-0.15,1402.0,0.037089871611982884,0.025677603423680456,0.03245363766048502,0.03997860199714693,0.042466765140324964,0.004636233951497863,-0.005376893528342079,-0.14285714285714302,0.12661415369348128,no_random_uplift,False
risk_on_year,all,year,all,all,2023,10,-0.2,1402.0,0.012838801711840228,0.0042796005706134095,0.007845934379457917,0.011412268188302425,0.014032496307237814,0.004992867332382311,-0.0011936945953975858,-0.6363636363636362,0.08506644642991212,no_random_uplift,False
risk_on_year,all,year,all,all,2023,20,-0.06,1402.0,0.5206847360912982,0.49418687589158344,0.5106990014265336,0.5314550641940086,0.5557607090103397,0.0099857346647646,-0.03507597291904152,-0.019553072625698276,0.0631134449599764,no_random_uplift,False
risk_on_year,all,year,all,all,2023,20,-0.08,1402.0,0.40228245363766046,0.36729671897289584,0.3869472182596291,0.4098074179743224,0.4261447562776957,0.015335235378031387,-0.02386230264003525,-0.03963133640553007,0.05599576737367029,no_random_uplift,False
risk_on_year,all,year,all,all,2023,20,-0.1,1402.0,0.30028530670470754,0.2652995720399429,0.2860199714693295,0.30028530670470754,0.31388478581979323,0.01426533523537804,-0.013599479115085689,-0.04987531172069826,0.04332634052194362,no_random_uplift,False
risk_on_year,all,year,all,all,2023,20,-0.12,1402.0,0.21112696148359486,0.18544935805991442,0.2050641940085592,0.21904422253922964,0.21971935007385524,0.006062767475035674,-0.008592388590260375,-0.029565217391304355,0.03910619882760524,no_random_uplift,False
risk_on_year,all,year,all,all,2023,20,-0.15,1402.0,0.1262482168330956,0.10128388017118402,0.11483594864479316,0.1255706134094151,0.13146233382570163,0.011412268188302432,-0.005214116992606044,-0.0993788819875776,0.039662440494317885,no_random_uplift,False
risk_on_year,all,year,all,all,2023,20,-0.2,1402.0,0.05135520684736091,0.02781740370898716,0.037089871611982884,0.043509272467902996,0.053175775480059084,0.014265335235378027,-0.0018205686326981732,-0.38461538461538436,0.0342368045649073,no_random_uplift,False
risk_on_year,all,year,all,all,2024,10,-0.06,2039.0,0.45169200588523784,0.37175085826385484,0.3908778813143698,0.41000490436488474,0.48223590715300807,0.060814124570868044,-0.030543901267770235,-0.15558343789209528,0.06333808995703627,no_random_uplift,False
risk_on_year,all,year,all,all,2024,10,-0.08,2039.0,0.3388916135360471,0.24808729769494853,0.2631191760666993,0.27763609612555173,0.36475603979156795,0.07577243746934775,-0.025864426255520878,-0.28797763280521926,0.07090883613688903,no_random_uplift,False
risk_on_year,all,year,all,all,2024,10,-0.1,2039.0,0.24080431584109857,0.16819519372241296,0.17925453653751838,0.1912947523295733,0.2761724301279015,0.06154977930358019,-0.03536811428680292,-0.3433652530779754,0.1280653332065883,no_random_uplift,False
risk_on_year,all,year,all,all,2024,10,-0.12,2039.0,0.1613536047081903,0.11226091221186857,0.12015693967631191,0.13293281020107894,0.2079583135954524,0.04119666503187838,-0.04660470888726209,-0.34285714285714297,0.2241060147175633,no_random_uplift,False
risk_on_year,all,year,all,all,2024,10,-0.15,2039.0,0.0922020598332516,0.057797940166748406,0.06522805296714075,0.0721922511034821,0.1269540502131691,0.026974006866110845,-0.03475199037991751,-0.4135338345864663,0.27373676004479797,no_random_uplift,False
risk_on_year,all,year,all,all,2024,10,-0.2,2039.0,0.027954879843060325,0.018636586562040217,0.023540951446787643,0.028445316331535065,0.04429180483183325,0.004413928396272682,-0.016336924988772927,-0.1875,0.36884757915828503,no_random_uplift,False
risk_on_year,all,year,all,all,2024,20,-0.06,2039.0,0.5747915644923982,0.5217999019127023,0.5372731731240804,0.5573320255026974,0.6094268119374704,0.037518391368317805,-0.03463524744507218,-0.06983112733911456,0.05683249697360848,no_random_uplift,False
risk_on_year,all,year,all,all,2024,20,-0.08,2039.0,0.46640510053948014,0.3941883276115743,0.40902403138793525,0.42817557626287395,0.49407863571766936,0.057381069151544895,-0.027673535178189212,-0.14028776978417268,0.05601038615643095,no_random_uplift,False
risk_on_year,all,year,all,all,2024,20,-0.1,2039.0,0.3565473271211378,0.2878616969102501,0.3030897498773909,0.3163315350662089,0.39744197063003317,0.05345757724374689,-0.04089464350889538,-0.17637540453074418,0.10289462746993816,no_random_uplift,False
risk_on_year,all,year,all,all,2024,20,-0.12,2039.0,0.2712113781265326,0.20500245218244237,0.21824423737126042,0.23003923491907796,0.3128848886783515,0.0529671407552722,-0.04167351055181889,-0.24269662921348312,0.13319118966675192,no_random_uplift,False
risk_on_year,all,year,all,all,2024,20,-0.15,2039.0,0.17459538989700835,0.11917606669936243,0.12824914173614516,0.13788621873467385,0.20132638559924207,0.04634624816086319,-0.026730995702233723,-0.3613766730401531,0.1327744280645068,no_random_uplift,False
risk_on_year,all,year,all,all,2024,20,-0.2,2039.0,0.06277587052476705,0.04212849435998038,0.04879843060323688,0.05492888670917116,0.07863571766935101,0.013977439921530166,-0.015859847144583966,-0.2864321608040201,0.20168757423022143,no_random_uplift,False
risk_on_year,all,year,all,all,2025,10,-0.06,2620.0,0.3606870229007634,0.25337786259541983,0.2648854961832061,0.2782824427480916,0.4215154349859682,0.09580152671755726,-0.06082841208520484,-0.361671469740634,0.1443088604506968,no_random_uplift,False
risk_on_year,all,year,all,all,2025,10,-0.08,2620.0,0.250381679389313,0.16062977099236642,0.1711832061068702,0.18244274809160305,0.29747427502338636,0.07919847328244278,-0.047092595634073364,-0.46265328874024547,0.15830812809064287,no_random_uplift,False
risk_on_year,all,year,all,all,2025,10,-0.1,2620.0,0.1713740458015267,0.10532442748091603,0.1131679389312977,0.11984732824427481,0.21234798877455566,0.05820610687022901,-0.04097394297302895,-0.5143338954468804,0.19295658607122446,no_random_uplift,False
risk_on_year,all,year,all,all,2025,10,-0.12,2620.0,0.11030534351145038,0.06717557251908397,0.07461832061068702,0.08169847328244274,0.14256314312441534,0.035687022900763365,-0.03225779961296496,-0.4782608695652175,0.22627026106469517,no_random_uplift,False
risk_on_year,all,year,all,all,2025,10,-0.15,2620.0,0.06068702290076336,0.03622137404580152,0.04141221374045802,0.04734732824427481,0.07595884003741815,0.019274809160305342,-0.015271817136654792,-0.46543778801843305,0.2010538487571918,no_random_uplift,False
risk_on_year,all,year,all,all,2025,10,-0.2,2620.0,0.019465648854961833,0.012213740458015267,0.015648854961832062,0.020229007633587787,0.025257249766136577,0.0038167938931297704,-0.005791600911174744,-0.24390243902439024,0.22930449533502972,no_random_uplift,False
risk_on_year,all,year,all,all,2025,20,-0.06,2620.0,0.46946564885496184,0.36946564885496186,0.38225190839694656,0.3958206106870229,0.523666978484565,0.08721374045801528,-0.05420132962960317,-0.22815776335496762,0.10350343225088565,no_random_uplift,False
risk_on_year,all,year,all,all,2025,20,-0.08,2620.0,0.35877862595419846,0.26520992366412216,0.27538167938931296,0.2893702290076336,0.408044901777362,0.0833969465648855,-0.04926627582316356,-0.30284130284130284,0.12073738847996751,no_random_uplift,False
risk_on_year,all,year,all,all,2025,20,-0.1,2620.0,0.26641221374045804,0.18853053435114503,0.19885496183206106,0.21,0.3128157156220767,0.06755725190839698,-0.04640350188161868,-0.3397312859884838,0.14834133825194484,no_random_uplift,False
risk_on_year,all,year,all,all,2025,20,-0.12,2620.0,0.19885496183206106,0.13318702290076337,0.14103053435114504,0.15001908396946564,0.23928905519176802,0.05782442748091601,-0.04043409335970696,-0.4100135317997293,0.16897594136640637,no_random_uplift,False
risk_on_year,all,year,all,all,2025,20,-0.15,2620.0,0.12786259541984732,0.08013358778625954,0.08778625954198473,0.09431297709923664,0.1537885874649205,0.04007633587786259,-0.025925992045073176,-0.4565217391304348,0.16858202856559135,no_random_uplift,False
risk_on_year,all,year,all,all,2025,20,-0.2,2620.0,0.05381679389312977,0.03433206106870229,0.04007633587786259,0.046583969465648856,0.06697848456501403,0.01374045801526718,-0.013161690671884253,-0.34285714285714297,0.19650624760117696,no_random_uplift,False
c0_risk_on_by_family,all,family,all,B1,all,10,-0.06,1990.0,0.47889447236180904,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,10,-0.08,1990.0,0.3492462311557789,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,10,-0.1,1990.0,0.2527638190954774,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,10,-0.12,1990.0,0.17035175879396985,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,10,-0.15,1990.0,0.09698492462311557,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,10,-0.2,1990.0,0.03768844221105527,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,20,-0.06,1990.0,0.6165829145728643,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,20,-0.08,1990.0,0.4864321608040201,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,20,-0.1,1990.0,0.38391959798994973,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,20,-0.12,1990.0,0.29296482412060304,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,20,-0.15,1990.0,0.19949748743718593,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B1,all,20,-0.2,1990.0,0.08743718592964825,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,10,-0.06,1946.0,0.3381294964028777,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,10,-0.08,1946.0,0.24511819116135664,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,10,-0.1,1946.0,0.17523124357656733,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,10,-0.12,1946.0,0.1197327852004111,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,10,-0.15,1946.0,0.0724563206577595,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,10,-0.2,1946.0,0.02672147995889003,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,20,-0.06,1946.0,0.46916752312435767,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,20,-0.08,1946.0,0.37307297019527236,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,20,-0.1,1946.0,0.289825282631038,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,20,-0.12,1946.0,0.22816032887975335,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,20,-0.15,1946.0,0.15570400822199384,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B2,all,20,-0.2,1946.0,0.07348406988694758,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,10,-0.06,1417.0,0.3860268172194778,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,10,-0.08,1417.0,0.255469301340861,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,10,-0.1,1417.0,0.16866619618913198,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,10,-0.12,1417.0,0.10797459421312633,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,10,-0.15,1417.0,0.05575158786167961,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,10,-0.2,1417.0,0.021877205363443897,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,20,-0.06,1417.0,0.5299929428369795,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,20,-0.08,1417.0,0.4114326040931546,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,20,-0.1,1417.0,0.3020465772759351,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,20,-0.12,1417.0,0.22582921665490474,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,20,-0.15,1417.0,0.14537755822159493,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B3,all,20,-0.2,1417.0,0.06563161609033169,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,10,-0.06,307.0,0.6579804560260586,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,10,-0.08,307.0,0.5537459283387622,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,10,-0.1,307.0,0.4495114006514658,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,10,-0.12,307.0,0.34201954397394135,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,10,-0.15,307.0,0.22149837133550487,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,10,-0.2,307.0,0.0781758957654723,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,20,-0.06,307.0,0.758957654723127,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,20,-0.08,307.0,0.6775244299674267,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,20,-0.1,307.0,0.5895765472312704,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,20,-0.12,307.0,0.48859934853420195,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,20,-0.15,307.0,0.36482084690553745,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B4,all,20,-0.2,307.0,0.1986970684039088,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,10,-0.06,6286.0,0.4425707922367165,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,10,-0.08,6286.0,0.3194400254533885,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,10,-0.1,6286.0,0.22653515749284123,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,10,-0.12,6286.0,0.1603563474387528,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,10,-0.15,6286.0,0.09545020680878141,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,10,-0.2,6286.0,0.035952911231307665,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,20,-0.06,6286.0,0.5784282532612154,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,20,-0.08,6286.0,0.47136493795736556,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,20,-0.1,6286.0,0.37973273942093544,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,20,-0.12,6286.0,0.3027362392618517,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,20,-0.15,6286.0,0.20696786509704104,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B5,all,20,-0.2,6286.0,0.10451797645561565,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,10,-0.06,989.0,0.5419615773508595,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,10,-0.08,989.0,0.40950455005055614,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,10,-0.1,989.0,0.29625884732052576,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,10,-0.12,989.0,0.2012133468149646,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,10,-0.15,989.0,0.11526794742163801,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,10,-0.2,989.0,0.05055611729019211,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,20,-0.06,989.0,0.6632962588473206,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,20,-0.08,989.0,0.5581395348837209,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,20,-0.1,989.0,0.45197168857431747,,,,,,,,,diagnostic_only_family_slice,True
c0_risk_on_by_family,all,family,all,B6,all,20,-0.12,989.0,0.3538928210313448,,,,,,,,,diagnostic_only_family_slice,True
