population_id,baseline_role,scope_id,slice_type,split,board_bucket,primary_family_id,calendar_year,condition_label_id,condition_horizon_sessions,condition_lower_barrier_pct,upper_horizon_sessions,upper_barrier_pct,complete_executable_event_n,no_fast_fail_n,upper_touch_n_total,upper_touch_rate_total,upper_touch_n_given_no_fast_fail,upper_touch_rate_given_no_fast_fail,uplift_given_no_fast_fail_vs_total,conditional_readout_status,diagnostic_only_flag,random_upper_touch_rate_given_no_fast_fail_p05,random_upper_touch_rate_given_no_fast_fail_p50,random_upper_touch_rate_given_no_fast_fail_p95,r_core_upper_touch_rate_given_no_fast_fail
matched_random_risk_on_seed_120615,matched_random,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,11998.0,8430.0,1030.0,0.08584764127354559,964.0,0.1143534994068802,1.3320517338677171,ok,False,0.11064281694223724,0.11573717453321113,0.12013929879812386,0.16952818710287954
matched_random_risk_on_seed_120615,matched_random,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,11998.0,8430.0,674.0,0.056176029338223035,633.0,0.07508896797153025,1.336672756264718,ok,False,0.072711492449723,0.07814755922192726,0.08271416989028696,0.11328917128565635
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.1,344.0,91.0,47.0,0.13662790697674418,28.0,0.3076923076923077,2.252045826513912,ok,False,0.29614814814814816,0.37064579256360075,0.45317000351246917,0.5416666666666666
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.15,344.0,91.0,22.0,0.06395348837209303,18.0,0.1978021978021978,3.0929070929070925,ok,False,0.14796965640339133,0.2045601761886255,0.2753125,0.2986111111111111
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.2,344.0,91.0,11.0,0.03197674418604651,8.0,0.08791208791208792,2.7492507492507494,ok,False,0.06898427041499332,0.11180555555555555,0.16318774815655132,0.125
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.25,344.0,91.0,7.0,0.020348837209302327,5.0,0.054945054945054944,2.7001569858712715,ok,False,0.025270145106514357,0.07381940840685003,0.12,0.0625
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.3,344.0,91.0,2.0,0.005813953488372093,1.0,0.01098901098901099,1.8901098901098903,ok,False,0.0,0.03315018315018315,0.07233323538054658,0.020833333333333332
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.1,2189.0,1590.0,933.0,0.4262220191868433,847.0,0.5327044025157233,1.2498284427726882,ok,False,0.5328972009564571,0.5507154856623824,0.5679947555609138,0.6085753803596127
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.15,2189.0,1590.0,653.0,0.2983097304705345,615.0,0.3867924528301887,1.2966135976191164,ok,False,0.36856142861776486,0.3850047519193831,0.4019109822749645,0.41217150760719223
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.2,2189.0,1590.0,444.0,0.20283234353586113,421.0,0.2647798742138365,1.3054124879596578,ok,False,0.24585479298757087,0.2621388871431173,0.2760825755713935,0.279045643153527
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.25,2189.0,1590.0,301.0,0.13750571037003198,288.0,0.1811320754716981,1.317269479094841,ok,False,0.16865672130262288,0.18260027289452208,0.19389932642334234,0.19190871369294607
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.3,2189.0,1590.0,204.0,0.09319323892188214,197.0,0.12389937106918239,1.3294888395609816,ok,False,0.11586941363535652,0.12634920634920635,0.13854971906387775,0.1289764868603043
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.1,3083.0,1891.0,1344.0,0.43593902043464156,1089.0,0.5758857747223691,1.3210236930573394,ok,False,0.5766805100304818,0.5962279246177551,0.60988982450838,0.7309612983770287
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.15,3083.0,1891.0,923.0,0.29938371715861173,787.0,0.4161819143310418,1.390128756102494,ok,False,0.41616671977116687,0.43612874627317344,0.44938122110778556,0.5758426966292135
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.2,3083.0,1891.0,625.0,0.2027246188777165,543.0,0.28714965626652567,1.4164518244315178,ok,False,0.2897727272727273,0.30870331788373295,0.32847881142226665,0.41947565543071164
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.25,3083.0,1891.0,426.0,0.13817710022705157,380.0,0.20095187731359068,1.4543066614032867,ok,False,0.20247629724257196,0.21816267542081377,0.23158165405124723,0.2983770287141074
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.3,3083.0,1891.0,295.0,0.0956860201102822,263.0,0.13907985193019567,1.4535023169518415,ok,False,0.13918306296117336,0.15206934325836763,0.16498031766006016,0.21004993757802748
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.1,2687.0,1573.0,1074.0,0.39970227018980276,825.0,0.5244755244755245,1.3121654881431417,ok,False,0.5169689189295384,0.5326603732249906,0.5476615006811282,0.6802641802641802
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.15,2687.0,1573.0,693.0,0.25790844808336433,572.0,0.36363636363636365,1.4099435917617738,ok,False,0.3450669014084507,0.3588593767965965,0.37307321055035647,0.5155400155400155
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.2,2687.0,1573.0,458.0,0.17045031633792335,396.0,0.2517482517482518,1.4769597215012062,ok,False,0.22858530499381163,0.2427838239160461,0.25858844113398144,0.3815073815073815
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.25,2687.0,1573.0,304.0,0.11313732787495348,274.0,0.17418944691671964,1.5396284337671897,ok,False,0.14489211841593347,0.1608101283073926,0.1753076170937326,0.26961926961926963
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.3,2687.0,1573.0,190.0,0.07071082992184592,171.0,0.10870947234583599,1.5373808010171648,ok,False,0.09984512068492224,0.11264166578554585,0.12626598186652455,0.18842268842268842
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.1,749.0,478.0,168.0,0.22429906542056074,143.0,0.29916317991631797,1.3337691771269176,ok,False,0.2635661313010808,0.2955016507703595,0.32335298824728537,0.4095904095904096
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.15,749.0,478.0,92.0,0.12283044058744993,81.0,0.1694560669456067,1.3795934145897761,ok,False,0.13932947583390062,0.15969606612261977,0.1859454799136524,0.23576423576423577
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.2,749.0,478.0,53.0,0.07076101468624833,47.0,0.09832635983263599,1.3895555380121576,ok,False,0.07166910094125284,0.08864525061273364,0.10434964146319324,0.13486513486513488
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.25,749.0,478.0,27.0,0.036048064085447265,25.0,0.05230125523012552,1.4508755617542226,ok,False,0.03373417721518987,0.047817874540212746,0.06251965408805031,0.07792207792207792
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.3,749.0,478.0,10.0,0.01335113484646195,10.0,0.02092050209205021,1.5669456066945606,ok,False,0.018339848188718696,0.02748414376321353,0.03778038707587659,0.04395604395604396
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.1,1402.0,998.0,372.0,0.2653352353780314,344.0,0.34468937875751504,1.2990712608011723,ok,False,0.3187223734582686,0.3451069246435845,0.36883992704510143,0.39128094725511303
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.15,1402.0,998.0,193.0,0.137660485021398,188.0,0.18837675350701402,1.368415587651988,ok,False,0.16375637559254624,0.17942294846102463,0.20226314874977777,0.22766415500538212
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.2,1402.0,998.0,118.0,0.08416547788873038,113.0,0.11322645290581163,1.3452837879148127,ok,False,0.08482416760194539,0.09819621168305379,0.11374994817486689,0.1302475780409042
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.25,1402.0,998.0,71.0,0.05064194008559201,69.0,0.06913827655310621,1.3652375172880973,ok,False,0.04892205523992296,0.05957717111962372,0.0691401623185333,0.08288482238966631
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.3,1402.0,998.0,45.0,0.03209700427960057,45.0,0.045090180360721446,1.4048096192384771,ok,False,0.029560016734273522,0.03810069546478598,0.047212423379843875,0.05435952637244349
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.1,2039.0,1433.0,776.0,0.3805787150564002,667.0,0.46545708304256805,1.2230244746440675,ok,False,0.4227234786854039,0.4463414302377382,0.46546558962750556,0.49724842767295596
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.15,2039.0,1433.0,451.0,0.22118685630210888,409.0,0.2854152128401954,1.2903805298917037,ok,False,0.25199022346368716,0.2701081237945391,0.288055035747078,0.3085691823899371
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.2,2039.0,1433.0,266.0,0.1304561059342815,249.0,0.17376133984647593,1.3319525261164078,ok,False,0.1477869161225515,0.16095002127286834,0.17373043987367973,0.19929245283018868
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.25,2039.0,1433.0,170.0,0.08337420304070622,160.0,0.11165387299371947,1.3391896884364354,ok,False,0.0944522053531444,0.10495605967708972,0.11686112332661765,0.13089622641509435
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.3,2039.0,1433.0,124.0,0.06081412457086807,119.0,0.08304256803907886,1.3655144857393693,ok,False,0.0671373530903105,0.07686956412326193,0.08803173950544557,0.08608490566037735
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.1,2620.0,2104.0,934.0,0.3564885496183206,839.0,0.3987642585551331,1.1185892477670758,ok,False,0.38365611282170975,0.39619983114272506,0.41398079113596353,0.5379798529812143
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.15,2620.0,2104.0,568.0,0.216793893129771,523.0,0.24857414448669202,1.1465920044984739,ok,False,0.23220095483246428,0.24465621557625172,0.25949672925421857,0.37026953444051186
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.2,2620.0,2104.0,386.0,0.14732824427480917,365.0,0.17347908745247148,1.1775005417758426,ok,False,0.1506177532569087,0.16034319397246793,0.1734924839151701,0.26490607133133676
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.25,2620.0,2104.0,259.0,0.09885496183206106,245.0,0.11644486692015209,1.1779364916247046,ok,False,0.10241695708207264,0.11010701085808211,0.12032236495087326,0.19003539341138034
matched_random_risk_on_seed_120615,matched_random,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.3,2620.0,2104.0,173.0,0.06603053435114503,166.0,0.07889733840304182,1.1948614255258359,ok,False,0.07015404565214811,0.07781940373981176,0.08836786597093692,0.13885107541519195
matched_random_risk_on_seed_120616,matched_random,risk_on_all,all,all,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,15113.0,10119.0,5605.0,0.3708727585522398,4788.0,0.47316928550252,1.2758264784655817,ok,False,0.46930636690977734,0.47558540754192924,0.4829379862760515,0.5762437115707099
matched_random_risk_on_seed_120616,matched_random,risk_on_all,all,all,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,15113.0,10119.0,3552.0,0.23502944484880567,3159.0,0.3121849985176401,1.3282803723527856,ok,False,0.3060710396128894,0.3132196614864219,0.31997052251821007,0.4030743432084964
matched_random_risk_on_seed_120616,matched_random,risk_on_all,all,all,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,15113.0,10119.0,2297.0,0.15198835439687686,2094.0,0.2069374444115031,1.3615348704358061,ok,False,0.20149661688209883,0.2069119240892124,0.21301338407481116,0.27993292342090553
matched_random_risk_on_seed_120616,matched_random,risk_on_all,all,all,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,15113.0,10119.0,1541.0,0.1019651955270297,1434.0,0.14171360806403796,1.3898233346345268,ok,False,0.13700990819232,0.14026334483009895,0.14580078891984452,0.19435438792621576
matched_random_risk_on_seed_120616,matched_random,risk_on_all,all,all,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,15113.0,10119.0,1061.0,0.07020445973665057,1008.0,0.09961458642158316,1.418921059933446,ok,False,0.09327847877625321,0.09785889206566059,0.10358697794804549,0.13460033538289548
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,robustness,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,4659.0,3529.0,1595.0,0.3423481433784074,1425.0,0.403797109662794,1.1794926231466816,ok,False,0.40528352776072274,0.4165951729595079,0.4276310851948874,0.5213125301592408
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,robustness,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,4659.0,3529.0,966.0,0.20734063103670317,889.0,0.2519127231510343,1.214970369731541,ok,False,0.24511392028564052,0.25586987458048316,0.2672141459295299,0.3450217146533698
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,robustness,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,4659.0,3529.0,595.0,0.1277098089718824,551.0,0.156134882402947,1.2225754909501345,ok,False,0.15189774970620987,0.16050264813081133,0.1706562649607732,0.23805694064661412
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,robustness,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,4659.0,3529.0,396.0,0.0849967804249839,372.0,0.10541229810144517,1.2401916587238209,ok,False,0.101889068240624,0.10761373493952653,0.11599313790646093,0.16583561203152647
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,robustness,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,4659.0,3529.0,271.0,0.058166988624168275,260.0,0.07367526211391329,1.2666164066004502,ok,False,0.07150983224041518,0.07726416746059706,0.0848077935098777,0.11725912819687953
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,train,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,8303.0,5149.0,3475.0,0.4185234252679754,2887.0,0.5606913963876481,1.3396893997716957,ok,False,0.5474259893499865,0.559694312122525,0.5690785178794937,0.6729067392784207
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,train,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,8303.0,5149.0,2319.0,0.2792966397687583,2027.0,0.39366867352884055,1.4095002140189576,ok,False,0.38217918096582904,0.39321485297241643,0.40261884004331056,0.5
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,train,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,8303.0,5149.0,1553.0,0.18704082861616284,1408.0,0.2734511555641872,1.4619864421438804,ok,False,0.2620131110270949,0.2707180166037124,0.280135382005611,0.35749943272067164
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,train,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,8303.0,5149.0,1065.0,0.12826689148500542,987.0,0.19168770635074772,1.4944441557091628,ok,False,0.17962254780428635,0.1878985141649791,0.193798957716235,0.25119128658951667
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,train,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,8303.0,5149.0,743.0,0.08948572805010237,702.0,0.13633715284521267,1.5235630956578745,ok,False,0.12283447339320812,0.1304602816732715,0.1373860509115927,0.17404129793510326
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,validation,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,2151.0,1441.0,535.0,0.2487215248721525,476.0,0.3303261623872311,1.3280964024204376,ok,False,0.30951257861635223,0.3296000936574718,0.3490252048710537,0.39769150052465896
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,validation,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,2151.0,1441.0,267.0,0.12412831241283125,243.0,0.16863289382373353,1.3585369086698533,ok,False,0.16119637335593037,0.17325236007245615,0.1927907530334764,0.23050017488632388
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,validation,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,2151.0,1441.0,149.0,0.06927010692701069,135.0,0.0936849410131853,1.3524584437541045,ok,False,0.08556127063209297,0.09507777486758628,0.10603903631883636,0.13186428821266177
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,validation,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,2151.0,1441.0,80.0,0.037192003719200374,75.0,0.0520471894517696,1.399418806384455,ok,False,0.04654100025387154,0.056484246951181365,0.06357389223242882,0.08114725428471493
matched_random_risk_on_seed_120616,matched_random,risk_on_split,split,validation,all,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,2151.0,1441.0,47.0,0.02185030218503022,46.0,0.031922276197085354,1.4609535340410764,ok,False,0.027376014927165408,0.03547256576400202,0.04300667435312059,0.05071703392794683
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,chinext,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,3115.0,1719.0,1464.0,0.46998394863563403,1150.0,0.6689936009307738,1.4234392533465576,ok,False,0.643629996485754,0.6611692262136648,0.6792738875395411,0.7306201550387597
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,chinext,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,3115.0,1719.0,978.0,0.31396468699839486,821.0,0.47760325770796974,1.5212005600821328,ok,False,0.46391798933315126,0.4833981617247746,0.5042954078063472,0.563953488372093
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,chinext,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,3115.0,1719.0,672.0,0.2157303370786517,587.0,0.341477603257708,1.5828909734341672,ok,False,0.33840512518191396,0.35626956459874787,0.37221187033831293,0.4312015503875969
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,chinext,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,3115.0,1719.0,469.0,0.15056179775280898,425.0,0.2472367655613729,1.6420949354449395,ok,False,0.2466549519329972,0.2610546444030225,0.2789573199351425,0.312984496124031
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,chinext,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,3115.0,1719.0,343.0,0.1101123595505618,318.0,0.1849912739965096,1.6800227944580974,ok,False,0.17811089205534342,0.1957768059574188,0.21113237973312324,0.2364341085271318
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,11998.0,8400.0,4141.0,0.34514085680946827,3638.0,0.4330952380952381,1.2548361909361667,ok,False,0.4292470396848273,0.4377037260117417,0.4464296161684195,0.5439367311072056
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,11998.0,8400.0,2574.0,0.21453575595932656,2338.0,0.2783333333333333,1.2973750323750324,ok,False,0.2709700979724745,0.2782281982477411,0.2856564787196466,0.36940651615519804
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,11998.0,8400.0,1625.0,0.13543923987331222,1507.0,0.1794047619047619,1.3246143589743589,ok,False,0.17080953013425393,0.17610744257280167,0.18355672259776357,0.24827632824117885
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,11998.0,8400.0,1072.0,0.08934822470411735,1009.0,0.12011904761904763,1.3443921019900498,ok,False,0.11064281694223724,0.11573717453321113,0.12013929879812386,0.16952818710287954
matched_random_risk_on_seed_120616,matched_random,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,11998.0,8400.0,718.0,0.059843307217869644,690.0,0.08214285714285714,1.372632311977716,ok,False,0.072711492449723,0.07814755922192726,0.08271416989028696,0.11328917128565635
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.1,344.0,83.0,62.0,0.18023255813953487,34.0,0.40963855421686746,2.2728332685581036,ok,False,0.29614814814814816,0.37064579256360075,0.45317000351246917,0.5416666666666666
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.15,344.0,83.0,29.0,0.08430232558139535,19.0,0.2289156626506024,2.715413377648525,ok,False,0.14796965640339133,0.2045601761886255,0.2753125,0.2986111111111111
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.2,344.0,83.0,13.0,0.0377906976744186,9.0,0.10843373493975904,2.8693234476367007,ok,False,0.06898427041499332,0.11180555555555555,0.16318774815655132,0.125
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.25,344.0,83.0,8.0,0.023255813953488372,7.0,0.08433734939759036,3.6265060240963853,ok,False,0.025270145106514357,0.07381940840685003,0.12,0.0625
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.3,344.0,83.0,4.0,0.011627906976744186,3.0,0.03614457831325301,3.108433734939759,ok,False,0.0,0.03315018315018315,0.07233323538054658,0.020833333333333332
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.1,2189.0,1586.0,916.0,0.41845591594335313,827.0,0.521437578814628,1.2460991921672715,ok,False,0.5328972009564571,0.5507154856623824,0.5679947555609138,0.6085753803596127
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.15,2189.0,1586.0,609.0,0.27820922795797165,572.0,0.36065573770491804,1.2963471425879567,ok,False,0.36856142861776486,0.3850047519193831,0.4019109822749645,0.41217150760719223
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.2,2189.0,1586.0,400.0,0.1827318410232983,380.0,0.23959646910466584,1.3111916771752838,ok,False,0.24585479298757087,0.2621388871431173,0.2760825755713935,0.279045643153527
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.25,2189.0,1586.0,287.0,0.13111009593421655,278.0,0.17528373266078184,1.3369201769841512,ok,False,0.16865672130262288,0.18260027289452208,0.19389932642334234,0.19190871369294607
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.3,2189.0,1586.0,206.0,0.09410689812699863,201.0,0.12673392181588902,1.3467017225969955,ok,False,0.11586941363535652,0.12634920634920635,0.13854971906387775,0.1289764868603043
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.1,3083.0,1915.0,1414.0,0.45864417774894584,1169.0,0.610443864229765,1.3309748468319418,ok,False,0.5766805100304818,0.5962279246177551,0.60988982450838,0.7309612983770287
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.15,3083.0,1915.0,973.0,0.31560168666882904,854.0,0.44595300261096604,1.413024776001653,ok,False,0.41616671977116687,0.43612874627317344,0.44938122110778556,0.5758426966292135
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.2,3083.0,1915.0,688.0,0.22315926046059034,629.0,0.32845953002610967,1.4718615277187443,ok,False,0.2897727272727273,0.30870331788373295,0.32847881142226665,0.41947565543071164
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.25,3083.0,1915.0,492.0,0.15958481998053844,453.0,0.23655352480417755,1.4823059288034133,ok,False,0.20247629724257196,0.21816267542081377,0.23158165405124723,0.2983770287141074
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.3,3083.0,1915.0,339.0,0.10995783327927343,318.0,0.16605744125326372,1.5101920099817465,ok,False,0.13918306296117336,0.15206934325836763,0.16498031766006016,0.21004993757802748
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.1,2687.0,1565.0,1083.0,0.40305173055452176,857.0,0.5476038338658147,1.3586440457963473,ok,False,0.5169689189295384,0.5326603732249906,0.5476615006811282,0.6802641802641802
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.15,2687.0,1565.0,708.0,0.2634908820245627,582.0,0.3718849840255591,1.4113770509557588,ok,False,0.3450669014084507,0.3588593767965965,0.37307321055035647,0.5155400155400155
matched_random_risk_on_seed_120616,matched_random,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.2,2687.0,1565.0,452.0,0.16821734276144398,390.0,0.24920127795527156,1.4814244112075545,ok,False,0.22858530499381163,0.2427838239160461,0.25858844113398144,0.3815073815073815
