split,event_scope,event_stage,family_group,family_id,component_id,non_null_event_count,null_event_count,weighted_non_null_event_count,component_true_rate,component_true_count
robustness,r02_signal_episode_start,r02_episode_start,per_family,volume_money,dense_upper_shadow_flag,4182,168,4182.0,0.7439024390243902,3111
robustness,r02_signal_episode_start,r02_episode_start,per_family,volume_money,down_volume_dominance_flag,4181,169,4181.0,0.15713944032528104,657
robustness,r02_signal_episode_start,r02_episode_start,per_family,volume_money,ma20_break_no_reclaim_flag,3402,948,3402.0,0.2583774250440917,879
robustness,r02_signal_episode_start,r02_episode_start,per_family,volume_money,large_bearish_engulf_flag,4182,168,4182.0,0.19320899091343854,808
robustness,r02_signal_episode_start,r02_episode_start,per_family,volume_money,volatility_up_no_price_flag,4064,286,4064.0,0.1390255905511811,565
robustness,r02_signal_episode_start,r02_episode_start,per_family,volume_money,low_upside_efficiency_flag,4064,286,4064.0,0.15280511811023623,621
robustness,r02_signal_episode_start,r02_episode_start,per_family,volume_money,lower_low_lower_high_flag,4182,168,4182.0,0.15518890483022477,649
robustness,r02_signal_episode_start,r02_episode_start,per_family,volume_money,gap_up_fade_flag,4182,168,4182.0,0.14179818268770922,593
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,volume_stall_flag,514,13,514.0,0.08560311284046693,44
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,failed_breakout_flag,153,374,153.0,0.8431372549019608,129
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,dense_upper_shadow_flag,514,13,514.0,0.7334630350194552,377
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,down_volume_dominance_flag,514,13,514.0,0.14785992217898833,76
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,ma20_break_no_reclaim_flag,427,100,427.0,0.11943793911007025,51
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,large_bearish_engulf_flag,514,13,514.0,0.1614785992217899,83
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,volatility_up_no_price_flag,495,32,495.0,0.10707070707070707,53
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,low_upside_efficiency_flag,495,32,495.0,0.12727272727272726,63
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,lower_low_lower_high_flag,514,13,514.0,0.07587548638132295,39
robustness,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,gap_up_fade_flag,514,13,514.0,0.15369649805447472,79
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,volume_stall_flag,548,24,548.0,0.10948905109489052,60
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,failed_breakout_flag,161,411,161.0,0.8633540372670807,139
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,dense_upper_shadow_flag,549,23,549.0,0.7522768670309654,413
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,down_volume_dominance_flag,549,23,549.0,0.21311475409836064,117
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,ma20_break_no_reclaim_flag,419,153,419.0,0.11933174224343675,50
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,large_bearish_engulf_flag,549,23,549.0,0.18032786885245902,99
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,volatility_up_no_price_flag,527,45,527.0,0.127134724857685,67
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,low_upside_efficiency_flag,527,45,527.0,0.1252371916508539,66
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,lower_low_lower_high_flag,549,23,549.0,0.08196721311475409,45
robustness,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,gap_up_fade_flag,549,23,549.0,0.12568306010928962,69
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,volume_stall_flag,340,13,340.0,0.08235294117647059,28
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,failed_breakout_flag,120,233,120.0,0.875,105
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,dense_upper_shadow_flag,342,11,342.0,0.7631578947368421,261
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,down_volume_dominance_flag,342,11,342.0,0.1783625730994152,61
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,ma20_break_no_reclaim_flag,269,84,269.0,0.08550185873605948,23
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,large_bearish_engulf_flag,342,11,342.0,0.21052631578947367,72
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,volatility_up_no_price_flag,329,24,329.0,0.11246200607902736,37
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,low_upside_efficiency_flag,329,24,329.0,0.1337386018237082,44
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,lower_low_lower_high_flag,342,11,342.0,0.06140350877192982,21
robustness,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,gap_up_fade_flag,342,11,342.0,0.15204678362573099,52
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,volume_stall_flag,694,24,694.0,0.09221902017291066,64
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,failed_breakout_flag,211,507,211.0,0.8625592417061612,182
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,dense_upper_shadow_flag,696,22,696.0,0.7442528735632183,518
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,down_volume_dominance_flag,696,22,696.0,0.15086206896551724,105
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,599,119,599.0,0.12687813021702837,76
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,large_bearish_engulf_flag,696,22,696.0,0.17097701149425287,119
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,volatility_up_no_price_flag,676,42,676.0,0.11242603550295859,76
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,low_upside_efficiency_flag,676,42,676.0,0.11982248520710059,81
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,lower_low_lower_high_flag,696,22,696.0,0.08045977011494253,56
robustness,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,gap_up_fade_flag,696,22,696.0,0.15948275862068967,111
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,volume_stall_flag,315,10,315.0,0.09841269841269841,31
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,failed_breakout_flag,71,254,71.0,0.8732394366197183,62
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,dense_upper_shadow_flag,315,10,315.0,0.7619047619047619,240
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,down_volume_dominance_flag,315,10,315.0,0.13333333333333333,42
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,ma20_break_no_reclaim_flag,271,54,271.0,0.1881918819188192,51
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,large_bearish_engulf_flag,315,10,315.0,0.1365079365079365,43
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,volatility_up_no_price_flag,307,18,307.0,0.09120521172638436,28
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,low_upside_efficiency_flag,307,18,307.0,0.12052117263843648,37
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,lower_low_lower_high_flag,315,10,315.0,0.10158730158730159,32
robustness,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,gap_up_fade_flag,315,10,315.0,0.17777777777777778,56
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,volume_stall_flag,541,14,541.0,0.133086876155268,72
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,failed_breakout_flag,154,401,154.0,0.8571428571428571,132
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,dense_upper_shadow_flag,542,13,542.0,0.7435424354243543,403
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,down_volume_dominance_flag,542,13,542.0,0.18450184501845018,100
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,ma20_break_no_reclaim_flag,437,118,437.0,0.13958810068649885,61
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,large_bearish_engulf_flag,542,13,542.0,0.2011070110701107,109
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,volatility_up_no_price_flag,524,31,524.0,0.17557251908396945,92
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,low_upside_efficiency_flag,524,31,524.0,0.15458015267175573,81
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,lower_low_lower_high_flag,542,13,542.0,0.08856088560885608,48
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,gap_up_fade_flag,542,13,542.0,0.14022140221402213,76
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,volume_stall_flag,521,20,521.0,0.12476007677543186,65
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,failed_breakout_flag,123,418,123.0,0.8861788617886179,109
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,dense_upper_shadow_flag,523,18,523.0,0.7705544933078394,403
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,down_volume_dominance_flag,523,18,523.0,0.20267686424474188,106
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,ma20_break_no_reclaim_flag,407,134,407.0,0.1941031941031941,79
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,large_bearish_engulf_flag,523,18,523.0,0.16634799235181644,87
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,volatility_up_no_price_flag,506,35,506.0,0.1422924901185771,72
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,low_upside_efficiency_flag,506,35,506.0,0.11857707509881422,60
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,lower_low_lower_high_flag,523,18,523.0,0.124282982791587,65
robustness,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,gap_up_fade_flag,523,18,523.0,0.11089866156787763,58
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,volume_stall_flag,240,7,240.0,0.12916666666666668,31
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,failed_breakout_flag,68,179,68.0,0.9264705882352942,63
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,dense_upper_shadow_flag,240,7,240.0,0.7333333333333333,176
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,down_volume_dominance_flag,240,7,240.0,0.16666666666666666,40
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,ma20_break_no_reclaim_flag,178,69,178.0,0.11797752808988764,21
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,large_bearish_engulf_flag,240,7,240.0,0.18333333333333332,44
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,volatility_up_no_price_flag,237,10,237.0,0.11814345991561181,28
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,low_upside_efficiency_flag,237,10,237.0,0.1518987341772152,36
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,lower_low_lower_high_flag,240,7,240.0,0.07916666666666666,19
robustness,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,gap_up_fade_flag,240,7,240.0,0.10833333333333334,26
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,volume_stall_flag,390,13,390.0,0.1358974358974359,53
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,failed_breakout_flag,100,303,100.0,0.89,89
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,dense_upper_shadow_flag,390,13,390.0,0.7410256410256411,289
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,down_volume_dominance_flag,390,13,390.0,0.18717948717948718,73
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,ma20_break_no_reclaim_flag,276,127,276.0,0.1956521739130435,54
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,large_bearish_engulf_flag,390,13,390.0,0.2128205128205128,83
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,volatility_up_no_price_flag,382,21,382.0,0.11518324607329843,44
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,low_upside_efficiency_flag,382,21,382.0,0.15968586387434555,61
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,lower_low_lower_high_flag,390,13,390.0,0.14871794871794872,58
robustness,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,gap_up_fade_flag,390,13,390.0,0.09743589743589744,38
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,volume_stall_flag,228,11,228.0,0.10526315789473684,24
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,failed_breakout_flag,73,166,73.0,0.8356164383561644,61
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,dense_upper_shadow_flag,228,11,228.0,0.7192982456140351,164
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,down_volume_dominance_flag,228,11,228.0,0.15789473684210525,36
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,ma20_break_no_reclaim_flag,159,80,159.0,0.1320754716981132,21
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,large_bearish_engulf_flag,228,11,228.0,0.18859649122807018,43
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,volatility_up_no_price_flag,224,15,224.0,0.14732142857142858,33
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,low_upside_efficiency_flag,224,15,224.0,0.16964285714285715,38
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,lower_low_lower_high_flag,228,11,228.0,0.08333333333333333,19
robustness,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,gap_up_fade_flag,228,11,228.0,0.11842105263157894,27
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,volume_stall_flag,217,5,217.0,0.11059907834101383,24
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,failed_breakout_flag,55,167,55.0,0.8363636363636363,46
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,dense_upper_shadow_flag,217,5,217.0,0.728110599078341,158
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,down_volume_dominance_flag,217,5,217.0,0.14285714285714285,31
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,169,53,169.0,0.10059171597633136,17
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,large_bearish_engulf_flag,217,5,217.0,0.17972350230414746,39
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,volatility_up_no_price_flag,210,12,210.0,0.14285714285714285,30
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,low_upside_efficiency_flag,210,12,210.0,0.16666666666666666,35
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,lower_low_lower_high_flag,217,5,217.0,0.08294930875576037,18
robustness,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,gap_up_fade_flag,217,5,217.0,0.059907834101382486,13
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,volume_stall_flag,46,1,46.0,0.043478260869565216,2
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,failed_breakout_flag,17,30,17.0,1.0,17
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,dense_upper_shadow_flag,46,1,46.0,0.717391304347826,33
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,down_volume_dominance_flag,46,1,46.0,0.13043478260869565,6
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,ma20_break_no_reclaim_flag,34,13,34.0,0.11764705882352941,4
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,large_bearish_engulf_flag,46,1,46.0,0.1956521739130435,9
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,volatility_up_no_price_flag,46,1,46.0,0.13043478260869565,6
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,low_upside_efficiency_flag,46,1,46.0,0.13043478260869565,6
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,lower_low_lower_high_flag,46,1,46.0,0.06521739130434782,3
robustness,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,gap_up_fade_flag,46,1,46.0,0.2826086956521739,13
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,volume_stall_flag,319,17,319.0,0.13166144200626959,42
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,failed_breakout_flag,92,244,92.0,0.8913043478260869,82
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,dense_upper_shadow_flag,319,17,319.0,0.7586206896551724,242
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,down_volume_dominance_flag,319,17,319.0,0.16614420062695925,53
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,ma20_break_no_reclaim_flag,241,95,241.0,0.16182572614107885,39
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,large_bearish_engulf_flag,319,17,319.0,0.1755485893416928,56
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,volatility_up_no_price_flag,311,25,311.0,0.1639871382636656,51
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,low_upside_efficiency_flag,311,25,311.0,0.1639871382636656,51
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,lower_low_lower_high_flag,319,17,319.0,0.10658307210031348,34
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,gap_up_fade_flag,319,17,319.0,0.09090909090909091,29
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,volume_stall_flag,272,5,272.0,0.11397058823529412,31
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,failed_breakout_flag,81,196,81.0,0.8765432098765432,71
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,dense_upper_shadow_flag,272,5,272.0,0.7426470588235294,202
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,down_volume_dominance_flag,272,5,272.0,0.20955882352941177,57
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,ma20_break_no_reclaim_flag,189,88,189.0,0.24338624338624337,46
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,large_bearish_engulf_flag,272,5,272.0,0.1948529411764706,53
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,volatility_up_no_price_flag,265,12,265.0,0.1169811320754717,31
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,low_upside_efficiency_flag,265,12,265.0,0.10943396226415095,29
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,lower_low_lower_high_flag,272,5,272.0,0.15808823529411764,43
robustness,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,gap_up_fade_flag,272,5,272.0,0.11397058823529412,31
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,volume_stall_flag,114,4,114.0,0.14035087719298245,16
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,failed_breakout_flag,44,74,44.0,0.7954545454545454,35
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,dense_upper_shadow_flag,114,4,114.0,0.7456140350877193,85
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,down_volume_dominance_flag,114,4,114.0,0.2543859649122807,29
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,ma20_break_no_reclaim_flag,73,45,73.0,0.1780821917808219,13
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,large_bearish_engulf_flag,114,4,114.0,0.2631578947368421,30
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,volatility_up_no_price_flag,111,7,111.0,0.14414414414414414,16
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,low_upside_efficiency_flag,111,7,111.0,0.17117117117117117,19
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,lower_low_lower_high_flag,114,4,114.0,0.09649122807017543,11
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,gap_up_fade_flag,114,4,114.0,0.09649122807017543,11
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,volume_stall_flag,114,5,114.0,0.11403508771929824,13
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,failed_breakout_flag,39,80,39.0,0.8205128205128205,32
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,dense_upper_shadow_flag,114,5,114.0,0.7456140350877193,85
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,down_volume_dominance_flag,114,5,114.0,0.15789473684210525,18
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,ma20_break_no_reclaim_flag,65,54,65.0,0.15384615384615385,10
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,large_bearish_engulf_flag,114,5,114.0,0.15789473684210525,18
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,volatility_up_no_price_flag,113,6,113.0,0.1504424778761062,17
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,low_upside_efficiency_flag,113,6,113.0,0.17699115044247787,20
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,lower_low_lower_high_flag,114,5,114.0,0.07017543859649122,8
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,gap_up_fade_flag,114,5,114.0,0.14912280701754385,17
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,volume_stall_flag,120,3,120.0,0.16666666666666666,20
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,failed_breakout_flag,42,81,42.0,0.9285714285714286,39
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,dense_upper_shadow_flag,120,3,120.0,0.7583333333333333,91
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,down_volume_dominance_flag,120,3,120.0,0.21666666666666667,26
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,ma20_break_no_reclaim_flag,72,51,72.0,0.1527777777777778,11
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,large_bearish_engulf_flag,120,3,120.0,0.23333333333333334,28
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,volatility_up_no_price_flag,117,6,117.0,0.20512820512820512,24
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,low_upside_efficiency_flag,117,6,117.0,0.29914529914529914,35
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,lower_low_lower_high_flag,120,3,120.0,0.11666666666666667,14
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,gap_up_fade_flag,120,3,120.0,0.09166666666666666,11
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,91,2,91.0,0.10989010989010989,10
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,36,57,36.0,0.8611111111111112,31
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,dense_upper_shadow_flag,91,2,91.0,0.6813186813186813,62
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,down_volume_dominance_flag,91,2,91.0,0.31868131868131866,29
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,57,36,57.0,0.12280701754385964,7
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,large_bearish_engulf_flag,91,2,91.0,0.27472527472527475,25
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volatility_up_no_price_flag,89,4,89.0,0.19101123595505617,17
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,low_upside_efficiency_flag,89,4,89.0,0.21348314606741572,19
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,lower_low_lower_high_flag,91,2,91.0,0.12087912087912088,11
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,gap_up_fade_flag,91,2,91.0,0.054945054945054944,5
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,5,0,5.0,0.2,1
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,1,4,1.0,1.0,1
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,dense_upper_shadow_flag,5,0,5.0,0.8,4
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,down_volume_dominance_flag,5,0,5.0,0.0,0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,ma20_break_no_reclaim_flag,5,0,5.0,0.0,0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,large_bearish_engulf_flag,5,0,5.0,0.4,2
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volatility_up_no_price_flag,5,0,5.0,0.2,1
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,low_upside_efficiency_flag,5,0,5.0,0.2,1
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,lower_low_lower_high_flag,5,0,5.0,0.0,0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,gap_up_fade_flag,5,0,5.0,0.0,0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,109,7,109.0,0.1651376146788991,18
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,30,86,30.0,0.8666666666666667,26
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,dense_upper_shadow_flag,109,7,109.0,0.8165137614678899,89
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,down_volume_dominance_flag,109,7,109.0,0.24770642201834864,27
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,ma20_break_no_reclaim_flag,81,35,81.0,0.09876543209876543,8
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,large_bearish_engulf_flag,109,7,109.0,0.25688073394495414,28
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volatility_up_no_price_flag,107,9,107.0,0.1308411214953271,14
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,low_upside_efficiency_flag,107,9,107.0,0.2336448598130841,25
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,lower_low_lower_high_flag,109,7,109.0,0.07339449541284404,8
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,gap_up_fade_flag,109,7,109.0,0.12844036697247707,14
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,111,4,111.0,0.0990990990990991,11
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,failed_breakout_flag,49,66,49.0,0.8979591836734694,44
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,dense_upper_shadow_flag,111,4,111.0,0.7297297297297297,81
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,down_volume_dominance_flag,111,4,111.0,0.21621621621621623,24
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,ma20_break_no_reclaim_flag,71,44,71.0,0.23943661971830985,17
