event_scope,event_stage,family_group,family_id,outcome_anchor,filter_policy,metric,validation_value,robustness_value,robustness_minus_validation,primary_decision_grain
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,-0.6253968253968254,-0.47985347985347987,0.14554334554334553,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.09841269841269841,0.08058608058608059,-0.01782661782661782,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.8060109289617486,0.7560192616372392,-0.04999166732450944,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,p_good,0.16939890710382513,0.24398073836276082,0.0745818312589357,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.6366120218579235,-0.5120385232744784,0.12457349858344513,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.09016393442622951,0.07223113964686999,-0.017932794779359523,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.8170426065162907,0.7616099071207431,-0.055432699395547624,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.15789473684210525,0.23839009287925697,0.08049535603715172,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.6591478696741855,-0.5232198142414861,0.13592805543269937,False
r02_signal_episode_start,r02_episode_start,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.08521303258145363,0.0696594427244582,-0.015553589856995426,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,p_bad,0.8711656441717791,0.8893617021276595,0.018196057955880418,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,p_good,0.10429447852760736,0.11063829787234042,0.006343819344733062,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-0.7668711656441718,-0.778723404255319,-0.011852238611147259,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.03680981595092025,0.05106382978723404,0.014254013836313792,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,p_bad,0.8610271903323263,0.8804780876494024,0.019450897317076055,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,p_good,0.1268882175226586,0.11553784860557768,-0.011350368917080925,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-0.7341389728096677,-0.7649402390438247,-0.03080126623415702,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,big_winner_rate,0.04833836858006042,0.03386454183266932,-0.014473826747391103,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,p_bad,0.8623376623376623,0.8802083333333334,0.01787067099567108,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,p_good,0.11948051948051948,0.11631944444444445,-0.003161075036075031,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.7428571428571428,-0.763888888888889,-0.02103174603174618,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.06233766233766234,0.03819444444444445,-0.02414321789321789,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.8557692307692307,0.8770764119601329,0.021307181190902136,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.125,0.11794019933554817,-0.007059800664451832,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.7307692307692307,-0.7591362126245846,-0.028366981855353912,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.06009615384615385,0.03986710963455149,-0.020229044211602355,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,p_bad,0.8711656441717791,0.8893617021276595,0.018196057955880418,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.10429447852760736,0.11063829787234042,0.006343819344733062,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-0.7668711656441718,-0.778723404255319,-0.011852238611147259,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.049079754601226995,0.04680851063829787,-0.0022712439629291245,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,p_bad,0.8610271903323263,0.8804780876494024,0.019450897317076055,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.1268882175226586,0.11553784860557768,-0.011350368917080925,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-0.7341389728096677,-0.7649402390438247,-0.03080126623415702,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.06042296072507553,0.0398406374501992,-0.02058232327487633,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.8623376623376623,0.8802083333333334,0.01787067099567108,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.11948051948051948,0.11631944444444445,-0.003161075036075031,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.7428571428571428,-0.763888888888889,-0.02103174603174618,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.07532467532467532,0.043402777777777776,-0.031921897546897546,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.8557692307692307,0.8770764119601329,0.021307181190902136,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.125,0.11794019933554817,-0.007059800664451832,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.7307692307692307,-0.7591362126245846,-0.028366981855353912,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.07451923076923077,0.04318936877076412,-0.03132986199846665,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.7668711656441718,0.7659574468085106,-0.0009137188356611592,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,p_good,0.19631901840490798,0.23404255319148937,0.037723534786581386,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,-0.5705521472392638,-0.5319148936170213,0.03863725362224257,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.10429447852760736,0.08936170212765958,-0.014932776399947778,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.7794561933534743,0.7768924302788844,-0.002563763074589831,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,p_good,0.20241691842900303,0.21912350597609562,0.01670658754709259,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,-0.5770392749244713,-0.5577689243027888,0.019270350621682475,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.09063444108761329,0.09163346613545817,0.0009990250478448814,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.8,0.8003472222222222,0.0003472222222221655,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,p_good,0.18181818181818182,0.19618055555555555,0.01436237373737373,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.6181818181818182,-0.6041666666666666,0.014015151515151536,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.09090909090909091,0.08159722222222222,-0.009311868686868688,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.8125,0.8073089700996677,-0.005191029900332267,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.17067307692307693,0.1893687707641196,0.018695693841042665,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.6418269230769231,-0.6179401993355481,0.023886723741375016,False
r02_signal_episode_start,r02_episode_start,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.08413461538461539,0.07807308970099668,-0.006061525683618715,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge3,p_bad,0.7714285714285714,0.875,0.10357142857142865,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge3,p_good,0.18571428571428564,0.125,-0.06071428571428564,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-0.5857142857142857,-0.75,-0.16428571428571426,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.04285714285714284,0.03571428571428571,-0.007142857142857124,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge5,p_bad,0.7957746478873238,0.8177966101694916,0.022021962282167795,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge5,p_good,0.17605633802816895,0.17796610169491528,0.0019097636667463336,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-0.6197183098591548,-0.6398305084745763,-0.020112198615421573,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge5,big_winner_rate,0.05633802816901407,0.02966101694915254,-0.026677011219861532,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,p_bad,0.7770700636942676,0.8233082706766918,0.0462382069824242,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,p_good,0.17834394904458598,0.17293233082706772,-0.00541161821751826,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.5987261146496816,-0.650375939849624,-0.051649825199942434,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.050955414012738856,0.03383458646616541,-0.017120827546573444,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.7619047619047619,0.8145454545454546,0.05264069264069271,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.19047619047619047,0.18181818181818182,-0.008658008658008642,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.5714285714285714,-0.6327272727272728,-0.06129870129870141,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.05357142857142857,0.03272727272727273,-0.02084415584415584,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_bad,0.7714285714285714,0.875,0.10357142857142865,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.18571428571428564,0.125,-0.06071428571428564,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-0.5857142857142857,-0.75,-0.16428571428571426,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.04285714285714284,0.05357142857142857,0.010714285714285732,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_bad,0.7957746478873238,0.8177966101694916,0.022021962282167795,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.17605633802816895,0.17796610169491528,0.0019097636667463336,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-0.6197183098591548,-0.6398305084745763,-0.020112198615421573,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.0704225352112676,0.038135593220338986,-0.03228694199092861,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.7770700636942676,0.8233082706766918,0.0462382069824242,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.17834394904458598,0.17293233082706772,-0.00541161821751826,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.5987261146496816,-0.650375939849624,-0.051649825199942434,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.06369426751592357,0.041353383458646614,-0.022340884057276952,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.7619047619047619,0.8145454545454546,0.05264069264069271,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.19047619047619047,0.18181818181818182,-0.008658008658008642,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.5714285714285714,-0.6327272727272728,-0.06129870129870141,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.06547619047619048,0.04,-0.02547619047619048,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.3428571428571427,0.3482142857142857,0.005357142857143005,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_good,0.5857142857142855,0.625,0.03928571428571448,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,0.24285714285714283,0.2767857142857143,0.033928571428571475,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.0714285714285714,0.08035714285714286,0.008928571428571466,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.352112676056338,0.37288135593220345,0.020768679875865448,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_good,0.5985915492957745,0.597457627118644,-0.0011339221771304864,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,0.2464788732394365,0.22457627118644058,-0.021902602052995934,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.0704225352112676,0.08050847457627117,0.010085939365003571,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.40764331210191085,0.41729323308270677,0.009649920980795923,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_good,0.5477707006369427,0.5526315789473685,0.004860878310425809,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,0.14012738853503182,0.1353383458646617,-0.004789042670370114,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.06369426751592357,0.07142857142857141,0.007734303912647844,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.44047619047619047,0.43636363636363634,-0.004112554112554123,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.5119047619047619,0.5345454545454545,0.022640692640692683,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,0.0714285714285714,0.0981818181818182,0.026753246753246807,False
r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.05952380952380952,0.06909090909090908,0.009567099567099557,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_bad,1.0,0.9166666666666666,-0.08333333333333337,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_good,0.0,0.08333333333333333,0.08333333333333333,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-1.0,-0.8333333333333333,0.16666666666666674,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.0,0.027777777777777776,0.027777777777777776,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_bad,1.0,0.8243243243243243,-0.17567567567567566,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_good,0.0,0.17567567567567569,0.17567567567567569,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-1.0,-0.6486486486486487,0.3513513513513513,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,big_winner_rate,0.023809523809523808,0.02702702702702703,0.0032175032175032203,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_bad,0.9591836734693877,0.8333333333333334,-0.12585034013605434,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_good,0.02040816326530612,0.16666666666666666,0.14625850340136054,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.9387755102040816,-0.6666666666666667,0.2721088435374148,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.02040816326530612,0.023809523809523808,0.0034013605442176874,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.9272727272727272,0.8068181818181818,-0.12045454545454548,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.05454545454545454,0.19318181818181818,0.13863636363636364,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8727272727272727,-0.6136363636363635,0.25909090909090915,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.03636363636363636,0.022727272727272728,-0.013636363636363634,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_bad,1.0,0.9166666666666666,-0.08333333333333337,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.0,0.08333333333333333,0.08333333333333333,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-1.0,-0.8333333333333333,0.16666666666666674,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.0,0.05555555555555555,0.05555555555555555,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_bad,1.0,0.8243243243243243,-0.17567567567567566,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.0,0.17567567567567569,0.17567567567567569,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-1.0,-0.6486486486486487,0.3513513513513513,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.047619047619047616,0.04054054054054054,-0.007078507078507074,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.9591836734693877,0.8333333333333334,-0.12585034013605434,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.02040816326530612,0.16666666666666666,0.14625850340136054,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.9387755102040816,-0.6666666666666667,0.2721088435374148,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.04081632653061224,0.03571428571428571,-0.005102040816326529,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.9272727272727272,0.8068181818181818,-0.12045454545454548,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.05454545454545454,0.19318181818181818,0.13863636363636364,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8727272727272727,-0.6136363636363635,0.25909090909090915,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.05454545454545454,0.03409090909090909,-0.020454545454545454,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.6666666666666666,0.4166666666666667,-0.24999999999999994,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_good,0.3333333333333333,0.5555555555555556,0.22222222222222227,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,-0.3333333333333333,0.1388888888888889,0.4722222222222222,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.0,0.08333333333333333,0.08333333333333333,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.5476190476190477,0.43243243243243246,-0.11518661518661522,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_good,0.42857142857142855,0.527027027027027,0.09845559845559843,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,-0.11904761904761912,0.09459459459459452,0.21364221364221364,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.047619047619047616,0.10810810810810811,0.0604890604890605,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.6122448979591837,0.4523809523809524,-0.1598639455782313,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_good,0.3673469387755102,0.5119047619047619,0.14455782312925164,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.24489795918367346,0.05952380952380948,0.30442176870748294,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.04081632653061224,0.09523809523809523,0.05442176870748299,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.6545454545454545,0.4772727272727273,-0.17727272727272725,False
r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.32727272727272727,0.48863636363636365,0.16136363636363638,False
