split,event_scope,event_stage,family_group,family_id,outcome_anchor,filter_policy,denominator_policy,baseline_event_count,baseline_weighted_event_count,passed_event_count,dropped_event_count,dropped_p_bad,event_count,weighted_event_count,unique_instrument_count,unique_signal_date_count,p_good,p_bad,p_neutral,big_winner_rate,p_good_minus_p_bad,delta_p_bad_vs_parent,delta_p_good_vs_parent,delta_p_good_minus_p_bad_vs_parent,delta_big_winner_rate_vs_parent
train,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,114,114.0,114,0,,114,114.0,91,92,0.10526315789473684,0.8947368421052632,0.0,0.21929824561403508,-0.7894736842105263,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,baseline_1,114,114.0,43,71,0.8591549295774648,43,43.0,39,39,0.046511627906976744,0.9534883720930233,0.0,0.13953488372093023,-0.9069767441860466,0.05875152998776012,-0.05875152998776009,-0.11750305997552024,-0.07976336189310484
train,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,baseline_1,114,114.0,92,22,0.9545454545454546,92,92.0,75,75,0.11956521739130435,0.8804347826086957,0.0,0.20652173913043478,-0.7608695652173914,-0.014302059496567487,0.014302059496567515,0.028604118993134975,-0.012776506483600292
train,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,baseline_1,114,114.0,105,9,1.0,105,105.0,84,86,0.11428571428571428,0.8857142857142857,0.0,0.20952380952380953,-0.7714285714285714,-0.009022556390977488,0.009022556390977446,0.018045112781954975,-0.009774436090225547
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,49,49.0,49,0,,49,49.0,40,46,0.5102040816326531,0.46938775510204084,0.02040816326530612,0.24489795918367346,0.040816326530612235,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,baseline_1,49,49.0,19,30,0.5666666666666667,19,19.0,16,19,0.6842105263157895,0.3157894736842105,0.0,0.3157894736842105,0.368421052631579,-0.15359828141783033,0.17400644468313642,0.32760472610096675,0.07089151450053705
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,baseline_1,49,49.0,46,3,1.0,46,46.0,37,43,0.5434782608695652,0.43478260869565216,0.021739130434782608,0.2608695652173913,0.10869565217391303,-0.034605146406388676,0.033274179236912116,0.06787932564330079,0.015971606033717833
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,baseline_1,49,49.0,49,0,,49,49.0,40,46,0.5102040816326531,0.46938775510204084,0.02040816326530612,0.24489795918367346,0.040816326530612235,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,49,49.0,49,0,,49,49.0,40,46,0.10204081632653061,0.8979591836734694,0.0,0.2857142857142857,-0.7959183673469388,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,49,49.0,19,30,0.9333333333333333,19,19.0,16,19,0.15789473684210525,0.8421052631578947,0.0,0.2631578947368421,-0.6842105263157894,-0.055853920515574695,0.05585392051557464,0.11170784103114939,-0.022556390977443608
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,49,49.0,46,3,0.6666666666666666,46,46.0,37,43,0.08695652173913043,0.9130434782608695,0.0,0.30434782608695654,-0.826086956521739,0.015084294587400127,-0.015084294587400182,-0.030168589174800253,0.018633540372670843
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,49,49.0,49,0,,49,49.0,40,46,0.10204081632653061,0.8979591836734694,0.0,0.2857142857142857,-0.7959183673469388,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,49,49.0,49,0,,49,49.0,40,46,0.10204081632653061,0.8979591836734694,0.0,0.2857142857142857,-0.7959183673469388,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,baseline_1,49,49.0,19,30,0.9333333333333333,19,19.0,16,19,0.15789473684210525,0.8421052631578947,0.0,0.3157894736842105,-0.6842105263157894,-0.055853920515574695,0.05585392051557464,0.11170784103114939,0.03007518796992481
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,baseline_1,49,49.0,46,3,0.6666666666666666,46,46.0,37,43,0.08695652173913043,0.9130434782608695,0.0,0.30434782608695654,-0.826086956521739,0.015084294587400127,-0.015084294587400182,-0.030168589174800253,0.018633540372670843
train,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,baseline_1,49,49.0,49,0,,49,49.0,40,46,0.10204081632653061,0.8979591836734694,0.0,0.2857142857142857,-0.7959183673469388,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,105,105.0,105,0,,105,105.0,82,84,0.580952380952381,0.41904761904761906,0.0,0.20952380952380953,0.16190476190476194,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge3,baseline_1,105,105.0,59,46,0.5217391304347826,59,59.0,51,53,0.6610169491525424,0.3389830508474576,0.0,0.2711864406779661,0.3220338983050848,-0.08006456820016145,0.08006456820016139,0.16012913640032284,0.06166263115415657
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge5,baseline_1,105,105.0,96,9,0.7777777777777778,96,96.0,76,77,0.6145833333333334,0.3854166666666667,0.0,0.22916666666666666,0.22916666666666669,-0.03363095238095237,0.03363095238095237,0.06726190476190474,0.01964285714285713
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge7,baseline_1,105,105.0,101,4,1.0,101,101.0,80,80,0.6039603960396039,0.39603960396039606,0.0,0.21782178217821782,0.20792079207920788,-0.023008015087223,0.023008015087222944,0.04601603017444594,0.008297972654408292
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,105,105.0,105,0,,105,105.0,82,84,0.05714285714285714,0.9333333333333333,0.009523809523809525,0.2571428571428571,-0.8761904761904762,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,105,105.0,59,46,0.9130434782608695,59,59.0,51,53,0.05084745762711865,0.9491525423728814,0.0,0.2542372881355932,-0.8983050847457628,0.015819209039548032,-0.006295399515738494,-0.022114608555286575,-0.0029055690072639084
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,105,105.0,96,9,0.6666666666666666,96,96.0,76,77,0.041666666666666664,0.9583333333333334,0.0,0.2604166666666667,-0.9166666666666667,0.025000000000000022,-0.015476190476190477,-0.040476190476190554,0.0032738095238095677
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,105,105.0,101,4,0.75,101,101.0,80,80,0.04950495049504951,0.9405940594059405,0.009900990099009901,0.24752475247524752,-0.891089108910891,0.007260726072607193,-0.007637906647807634,-0.014898632720414806,-0.009618104667609595
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,105,105.0,105,0,,105,105.0,82,84,0.05714285714285714,0.9333333333333333,0.009523809523809525,0.23809523809523808,-0.8761904761904762,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,filter_decision_close_anchor,drop_score_ge3,baseline_1,105,105.0,59,46,0.9130434782608695,59,59.0,51,53,0.05084745762711865,0.9491525423728814,0.0,0.23728813559322035,-0.8983050847457628,0.015819209039548032,-0.006295399515738494,-0.022114608555286575,-0.0008071025020177369
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,filter_decision_close_anchor,drop_score_ge5,baseline_1,105,105.0,96,9,0.6666666666666666,96,96.0,76,77,0.041666666666666664,0.9583333333333334,0.0,0.23958333333333334,-0.9166666666666667,0.025000000000000022,-0.015476190476190477,-0.040476190476190554,0.0014880952380952606
train,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,filter_decision_close_anchor,drop_score_ge7,baseline_1,105,105.0,101,4,0.75,101,101.0,80,80,0.04950495049504951,0.9405940594059405,0.009900990099009901,0.22772277227722773,-0.891089108910891,0.007260726072607193,-0.007637906647807634,-0.014898632720414806,-0.010372465818010351
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,62,62.0,62,0,,62,62.0,55,55,0.5161290322580645,0.4838709677419355,0.0,0.1774193548387097,0.032258064516129004,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,signal_anchor_retention_audit,drop_score_ge3,baseline_1,62,62.0,27,35,0.5428571428571428,27,27.0,25,27,0.5925925925925926,0.4074074074074074,0.0,0.18518518518518517,0.18518518518518517,-0.07646356033452811,0.07646356033452806,0.15292712066905617,0.0077658303464754885
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,signal_anchor_retention_audit,drop_score_ge5,baseline_1,62,62.0,55,7,1.0,55,55.0,50,50,0.5818181818181818,0.41818181818181815,0.0,0.18181818181818182,0.16363636363636364,-0.06568914956011734,0.06568914956011729,0.13137829912023463,0.004398826979472137
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,signal_anchor_retention_audit,drop_score_ge7,baseline_1,62,62.0,59,3,1.0,59,59.0,53,53,0.5423728813559322,0.4576271186440678,0.0,0.1864406779661017,0.0847457627118644,-0.0262438490978677,0.0262438490978677,0.0524876981957354,0.009021323127392011
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,62,62.0,62,0,,62,62.0,55,55,0.0967741935483871,0.9032258064516129,0.0,0.22580645161290322,-0.8064516129032258,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,62,62.0,27,35,0.8857142857142857,27,27.0,25,27,0.07407407407407407,0.9259259259259259,0.0,0.18518518518518517,-0.8518518518518519,0.022700119474313052,-0.022700119474313024,-0.045400238948626104,-0.040621266427718045
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,62,62.0,55,7,0.8571428571428571,55,55.0,50,50,0.09090909090909091,0.9090909090909091,0.0,0.21818181818181817,-0.8181818181818181,0.0058651026392961825,-0.0058651026392961825,-0.011730205278592365,-0.007624633431085048
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,62,62.0,59,3,1.0,59,59.0,53,53,0.1016949152542373,0.8983050847457628,0.0,0.22033898305084745,-0.7966101694915255,-0.004920721705850117,0.004920721705850201,0.009841443411700235,-0.005467468562055766
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,62,62.0,62,0,,62,62.0,55,55,0.0967741935483871,0.9032258064516129,0.0,0.22580645161290322,-0.8064516129032258,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,filter_decision_close_anchor,drop_score_ge3,baseline_1,62,62.0,27,35,0.8857142857142857,27,27.0,25,27,0.07407407407407407,0.9259259259259259,0.0,0.18518518518518517,-0.8518518518518519,0.022700119474313052,-0.022700119474313024,-0.045400238948626104,-0.040621266427718045
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,filter_decision_close_anchor,drop_score_ge5,baseline_1,62,62.0,55,7,0.8571428571428571,55,55.0,50,50,0.09090909090909091,0.9090909090909091,0.0,0.21818181818181817,-0.8181818181818181,0.0058651026392961825,-0.0058651026392961825,-0.011730205278592365,-0.007624633431085048
train,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,filter_decision_close_anchor,drop_score_ge7,baseline_1,62,62.0,59,3,1.0,59,59.0,53,53,0.1016949152542373,0.8983050847457628,0.0,0.22033898305084745,-0.7966101694915255,-0.004920721705850117,0.004920721705850201,0.009841443411700235,-0.005467468562055766
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,40,40.0,40,0,,40,40.0,34,35,0.575,0.4,0.025,0.175,0.17499999999999993,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,signal_anchor_retention_audit,drop_score_ge3,baseline_1,40,40.0,16,24,0.3333333333333333,16,16.0,15,15,0.5,0.5,0.0,0.1875,0.0,0.09999999999999998,-0.07499999999999996,-0.17499999999999993,0.012500000000000011
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,signal_anchor_retention_audit,drop_score_ge5,baseline_1,40,40.0,37,3,0.6666666666666666,37,37.0,32,32,0.5945945945945946,0.3783783783783784,0.02702702702702703,0.1891891891891892,0.21621621621621623,-0.021621621621621623,0.019594594594594672,0.041216216216216295,0.01418918918918921
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,signal_anchor_retention_audit,drop_score_ge7,baseline_1,40,40.0,39,1,1.0,39,39.0,34,34,0.5897435897435898,0.38461538461538464,0.02564102564102564,0.1794871794871795,0.20512820512820512,-0.015384615384615385,0.014743589743589802,0.030128205128205188,0.004487179487179499
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,40,40.0,40,0,,40,40.0,34,35,0.075,0.925,0.0,0.2,-0.8500000000000001,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,40,40.0,16,24,0.9166666666666666,16,16.0,15,15,0.0625,0.9375,0.0,0.1875,-0.875,0.012499999999999956,-0.012499999999999997,-0.02499999999999991,-0.012500000000000011
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,40,40.0,37,3,0.6666666666666666,37,37.0,32,32,0.05405405405405406,0.9459459459459459,0.0,0.21621621621621623,-0.8918918918918919,0.0209459459459459,-0.02094594594594594,-0.0418918918918918,0.016216216216216217
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,40,40.0,39,1,0.0,39,39.0,34,34,0.05128205128205128,0.9487179487179487,0.0,0.20512820512820512,-0.8974358974358974,0.023717948717948634,-0.023717948717948717,-0.04743589743589727,0.00512820512820511
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,40,40.0,40,0,,40,40.0,34,35,0.075,0.925,0.0,0.2,-0.8500000000000001,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,filter_decision_close_anchor,drop_score_ge3,baseline_1,40,40.0,16,24,0.9166666666666666,16,16.0,15,15,0.0625,0.9375,0.0,0.1875,-0.875,0.012499999999999956,-0.012499999999999997,-0.02499999999999991,-0.012500000000000011
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,filter_decision_close_anchor,drop_score_ge5,baseline_1,40,40.0,37,3,0.6666666666666666,37,37.0,32,32,0.05405405405405406,0.9459459459459459,0.0,0.21621621621621623,-0.8918918918918919,0.0209459459459459,-0.02094594594594594,-0.0418918918918918,0.016216216216216217
train,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,filter_decision_close_anchor,drop_score_ge7,baseline_1,40,40.0,39,1,0.0,39,39.0,34,34,0.05128205128205128,0.9487179487179487,0.0,0.20512820512820512,-0.8974358974358974,0.023717948717948634,-0.023717948717948717,-0.04743589743589727,0.00512820512820511
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,25,25.0,25,0,,25,25.0,23,25,0.4,0.56,0.04,0.16,-0.16000000000000003,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,signal_anchor_retention_audit,drop_score_ge3,baseline_1,25,25.0,12,13,0.6153846153846154,12,12.0,11,12,0.5,0.5,0.0,0.16666666666666666,0.0,-0.06000000000000005,0.09999999999999998,0.16000000000000003,0.006666666666666654
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,signal_anchor_retention_audit,drop_score_ge5,baseline_1,25,25.0,21,4,0.75,21,21.0,19,21,0.42857142857142855,0.5238095238095238,0.047619047619047616,0.14285714285714285,-0.09523809523809529,-0.03619047619047622,0.028571428571428525,0.06476190476190474,-0.017142857142857154
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,signal_anchor_retention_audit,drop_score_ge7,baseline_1,25,25.0,23,2,1.0,23,23.0,21,23,0.43478260869565216,0.5217391304347826,0.043478260869565216,0.17391304347826086,-0.08695652173913043,-0.03826086956521746,0.03478260869565214,0.0730434782608696,0.013913043478260861
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,25,25.0,25,0,,25,25.0,23,25,0.04,0.96,0.0,0.2,-0.9199999999999999,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,25,25.0,12,13,1.0,12,12.0,11,12,0.08333333333333333,0.9166666666666666,0.0,0.16666666666666666,-0.8333333333333333,-0.043333333333333335,0.04333333333333333,0.08666666666666667,-0.033333333333333354
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,25,25.0,21,4,1.0,21,21.0,19,21,0.047619047619047616,0.9523809523809523,0.0,0.14285714285714285,-0.9047619047619047,-0.007619047619047636,0.007619047619047616,0.015238095238095273,-0.05714285714285716
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,25,25.0,23,2,1.0,23,23.0,21,23,0.043478260869565216,0.9565217391304348,0.0,0.17391304347826086,-0.9130434782608696,-0.003478260869565153,0.0034782608695652154,0.006956521739130306,-0.026086956521739146
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,25,25.0,25,0,,25,25.0,23,25,0.04,0.96,0.0,0.2,-0.9199999999999999,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,filter_decision_close_anchor,drop_score_ge3,baseline_1,25,25.0,12,13,1.0,12,12.0,11,12,0.08333333333333333,0.9166666666666666,0.0,0.16666666666666666,-0.8333333333333333,-0.043333333333333335,0.04333333333333333,0.08666666666666667,-0.033333333333333354
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,filter_decision_close_anchor,drop_score_ge5,baseline_1,25,25.0,21,4,1.0,21,21.0,19,21,0.047619047619047616,0.9523809523809523,0.0,0.14285714285714285,-0.9047619047619047,-0.007619047619047636,0.007619047619047616,0.015238095238095273,-0.05714285714285716
train,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,filter_decision_close_anchor,drop_score_ge7,baseline_1,25,25.0,23,2,1.0,23,23.0,21,23,0.043478260869565216,0.9565217391304348,0.0,0.17391304347826086,-0.9130434782608696,-0.003478260869565153,0.0034782608695652154,0.006956521739130306,-0.026086956521739146
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,106,106.0,106,0,,106,106.0,83,86,0.5754716981132075,0.42452830188679247,0.0,0.29245283018867924,0.15094339622641506,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge3,baseline_1,106,106.0,61,45,0.5111111111111111,61,61.0,52,54,0.639344262295082,0.36065573770491804,0.0,0.32786885245901637,0.27868852459016397,-0.06387256418187442,0.06387256418187448,0.1277451283637489,0.03541602227033713
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge5,baseline_1,106,106.0,95,11,0.8181818181818182,95,95.0,77,78,0.6210526315789474,0.37894736842105264,0.0,0.3157894736842105,0.24210526315789477,-0.045580933465739826,0.04558093346573988,0.09116186693147971,0.023336643495531273
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,baseline_1,106,106.0,101,5,1.0,101,101.0,82,81,0.6039603960396039,0.39603960396039606,0.0,0.297029702970297,0.20792079207920788,-0.02848869792639641,0.02848869792639641,0.05697739585279282,0.00457687278161778
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,106,106.0,106,0,,106,106.0,83,86,0.04716981132075472,0.9528301886792453,0.0,0.3018867924528302,-0.9056603773584906,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,106,106.0,61,45,0.9111111111111111,61,61.0,52,54,0.01639344262295082,0.9836065573770492,0.0,0.3114754098360656,-0.9672131147540983,0.03077636869780387,-0.0307763686978039,-0.06155273739560774,0.00958861738323541
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,106,106.0,95,11,0.9090909090909091,95,95.0,77,78,0.042105263157894736,0.9578947368421052,0.0,0.30526315789473685,-0.9157894736842105,0.00506454816285995,-0.0050645481628599845,-0.0101290963257199,0.00337636544190667
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,106,106.0,101,5,0.8,101,101.0,82,81,0.039603960396039604,0.9603960396039604,0.0,0.2871287128712871,-0.9207920792079207,0.007565850924715067,-0.007565850924715116,-0.015131701849430135,-0.014758079581543071
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,106,106.0,106,0,,106,106.0,83,86,0.04716981132075472,0.9528301886792453,0.0,0.27358490566037735,-0.9056603773584906,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,filter_decision_close_anchor,drop_score_ge3,baseline_1,106,106.0,61,45,0.9111111111111111,61,61.0,52,54,0.01639344262295082,0.9836065573770492,0.0,0.26229508196721313,-0.9672131147540983,0.03077636869780387,-0.0307763686978039,-0.06155273739560774,-0.011289823693164225
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,filter_decision_close_anchor,drop_score_ge5,baseline_1,106,106.0,95,11,0.9090909090909091,95,95.0,77,78,0.042105263157894736,0.9578947368421052,0.0,0.2736842105263158,-0.9157894736842105,0.00506454816285995,-0.0050645481628599845,-0.0101290963257199,9.930486593845433e-05
train,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,filter_decision_close_anchor,drop_score_ge7,baseline_1,106,106.0,101,5,0.8,101,101.0,82,81,0.039603960396039604,0.9603960396039604,0.0,0.25742574257425743,-0.9207920792079207,0.007565850924715067,-0.007565850924715116,-0.015131701849430135,-0.01615916308611992
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,86,86.0,86,0,,86,86.0,64,77,0.5232558139534884,0.47674418604651164,0.0,0.313953488372093,0.04651162790697677,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,baseline_1,86,86.0,40,46,0.6086956521739131,40,40.0,32,39,0.675,0.325,0.0,0.425,0.35000000000000003,-0.15174418604651163,0.15174418604651163,0.30348837209302326,0.11104651162790696
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,baseline_1,86,86.0,72,14,0.9285714285714286,72,72.0,57,65,0.6111111111111112,0.3888888888888889,0.0,0.3472222222222222,0.22222222222222227,-0.08785529715762275,0.08785529715762275,0.1757105943152455,0.033268733850129184
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,baseline_1,86,86.0,80,6,1.0,80,80.0,60,73,0.5625,0.4375,0.0,0.3375,0.125,-0.03924418604651164,0.03924418604651159,0.07848837209302323,0.023546511627906996
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,86,86.0,86,0,,86,86.0,64,77,0.046511627906976744,0.9418604651162791,0.011627906976744186,0.32558139534883723,-0.8953488372093024,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,86,86.0,40,46,0.9347826086956522,40,40.0,32,39,0.05,0.95,0.0,0.35,-0.8999999999999999,0.008139534883720878,0.0034883720930232592,-0.0046511627906975495,0.024418604651162745
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,86,86.0,72,14,0.8571428571428571,72,72.0,57,65,0.041666666666666664,0.9583333333333334,0.0,0.3333333333333333,-0.9166666666666667,0.016472868217054293,-0.004844961240310079,-0.02131782945736438,0.007751937984496082
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,86,86.0,80,6,0.8333333333333334,80,80.0,60,73,0.0375,0.95,0.0125,0.325,-0.9125,0.008139534883720878,-0.009011627906976745,-0.017151162790697616,-0.0005813953488372214
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,86,86.0,86,0,,86,86.0,64,77,0.046511627906976744,0.9418604651162791,0.011627906976744186,0.3023255813953488,-0.8953488372093024,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,baseline_1,86,86.0,40,46,0.9347826086956522,40,40.0,32,39,0.05,0.95,0.0,0.325,-0.8999999999999999,0.008139534883720878,0.0034883720930232592,-0.0046511627906975495,0.022674418604651192
train,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,baseline_1,86,86.0,72,14,0.8571428571428571,72,72.0,57,65,0.041666666666666664,0.9583333333333334,0.0,0.3194444444444444,-0.9166666666666667,0.016472868217054293,-0.004844961240310079,-0.02131782945736438,0.0171188630490956
