split,event_scope,event_stage,family_group,family_id,filter_policy,denominator_policy,baseline_event_count,baseline_weighted_event_count,passed_event_count,dropped_event_count,dropped_weighted_event_count,dropped_event_rate,signal_anchor_big_winner_weight,signal_anchor_big_winner_dropped_weight,signal_anchor_big_winner_retention_rate,dropped_p_bad,event_count,weighted_event_count,unique_instrument_count,unique_signal_date_count,p_good,p_bad,p_neutral,p_good_minus_p_bad,big_winner_rate,delta_p_bad_vs_parent,delta_p_good_vs_parent,delta_p_good_minus_p_bad_vs_parent,delta_big_winner_rate_vs_parent
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,no_badshape_filter_t10_survivor,baseline_1,20,20.0,20,0,0.0,0.0,7.0,0.0,1.0,,20,20.0,18,20,0.1,0.9,0.0,-0.8,0.35,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_score_ge3,baseline_1,20,20.0,14,6,6.0,0.3,7.0,1.0,0.8571428571428572,0.8333333333333334,14,14.0,13,14,0.07142857142857142,0.9285714285714286,0.0,-0.8571428571428572,0.35714285714285715,0.02857142857142858,-0.02857142857142858,-0.05714285714285716,0.007142857142857173
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_score_ge5,baseline_1,20,20.0,17,3,3.0,0.15,7.0,0.0,1.0,0.6666666666666666,17,17.0,16,17,0.058823529411764705,0.9411764705882353,0.0,-0.8823529411764706,0.35294117647058826,0.04117647058823526,-0.0411764705882353,-0.08235294117647052,0.0029411764705882804
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_score_ge7,baseline_1,20,20.0,20,0,0.0,0.0,7.0,0.0,1.0,,20,20.0,18,20,0.1,0.9,0.0,-0.8,0.35,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,20,20.0,10,10,10.0,0.5,7.0,2.0,0.7142857142857143,0.9,10,10.0,10,10,0.1,0.9,0.0,-0.8,0.3,0.0,0.0,0.0,-0.04999999999999999
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_down_volume_dominance,component_non_null:down_volume_dominance_flag,20,20.0,16,4,4.0,0.2,7.0,1.0,0.8571428571428572,1.0,16,16.0,15,16,0.125,0.875,0.0,-0.75,0.3125,-0.025000000000000022,0.024999999999999994,0.050000000000000044,-0.03749999999999998
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_failed_breakout,component_non_null:failed_breakout_flag,20,20.0,5,15,15.0,0.75,7.0,4.0,0.4285714285714286,0.9333333333333333,5,5.0,5,5,0.2,0.8,0.0,-0.6000000000000001,0.6,-0.09999999999999998,0.1,0.19999999999999996,0.25
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_gap_up_fade,component_non_null:gap_up_fade_flag,20,20.0,14,6,6.0,0.3,7.0,2.0,0.7142857142857143,1.0,14,14.0,13,14,0.14285714285714285,0.8571428571428571,0.0,-0.7142857142857142,0.42857142857142855,-0.04285714285714293,0.042857142857142844,0.08571428571428585,0.07857142857142857
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_large_bearish_engulf,component_non_null:large_bearish_engulf_flag,20,20.0,16,4,4.0,0.2,7.0,1.0,0.8571428571428572,1.0,16,16.0,15,16,0.125,0.875,0.0,-0.75,0.375,-0.025000000000000022,0.024999999999999994,0.050000000000000044,0.025000000000000022
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_low_upside_efficiency,component_non_null:low_upside_efficiency_flag,20,20.0,17,3,3.0,0.15,7.0,0.0,1.0,0.6666666666666666,17,17.0,16,17,0.058823529411764705,0.9411764705882353,0.0,-0.8823529411764706,0.29411764705882354,0.04117647058823526,-0.0411764705882353,-0.08235294117647052,-0.05588235294117644
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,20,20.0,20,0,0.0,0.0,7.0,0.0,1.0,,20,20.0,18,20,0.1,0.9,0.0,-0.8,0.35,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_ma20_break_no_reclaim,component_non_null:ma20_break_no_reclaim_flag,11,11.0,11,0,0.0,0.0,3.0,0.0,1.0,,11,11.0,10,11,0.09090909090909091,0.9090909090909091,0.0,-0.8181818181818181,0.18181818181818182,0.009090909090909038,-0.009090909090909094,-0.018181818181818077,-0.16818181818181815
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_volatility_up_no_price,component_non_null:volatility_up_no_price_flag,20,20.0,18,2,2.0,0.1,7.0,0.0,1.0,0.5,18,18.0,16,18,0.05555555555555555,0.9444444444444444,0.0,-0.8888888888888888,0.3333333333333333,0.0444444444444444,-0.04444444444444445,-0.0888888888888888,-0.016666666666666663
train,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,drop_volume_stall,component_non_null:volume_stall_flag,20,20.0,19,1,1.0,0.05,7.0,0.0,1.0,0.0,19,19.0,17,19,0.05263157894736842,0.9473684210526315,0.0,-0.894736842105263,0.3684210526315789,0.047368421052631504,-0.04736842105263159,-0.09473684210526301,0.01842105263157895
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,no_badshape_filter_t10_survivor,baseline_1,14,14.0,14,0,0.0,0.0,1.0,0.0,1.0,,14,14.0,14,13,0.21428571428571427,0.7142857142857143,0.07142857142857142,-0.5,0.14285714285714285,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_score_ge3,baseline_1,14,14.0,5,9,9.0,0.6428571428571429,1.0,0.0,1.0,0.6666666666666666,5,5.0,5,5,0.2,0.8,0.0,-0.6000000000000001,0.2,0.08571428571428574,-0.014285714285714263,-0.10000000000000009,0.05714285714285716
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_score_ge5,baseline_1,14,14.0,12,2,2.0,0.14285714285714285,1.0,0.0,1.0,0.5,12,12.0,12,11,0.25,0.75,0.0,-0.5,0.08333333333333333,0.0357142857142857,0.035714285714285726,0.0,-0.05952380952380952
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_score_ge7,baseline_1,14,14.0,14,0,0.0,0.0,1.0,0.0,1.0,,14,14.0,14,13,0.21428571428571427,0.7142857142857143,0.07142857142857142,-0.5,0.14285714285714285,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,14,14.0,4,10,10.0,0.7142857142857143,1.0,0.0,1.0,0.7,4,4.0,4,4,0.25,0.75,0.0,-0.5,0.25,0.0357142857142857,0.035714285714285726,0.0,0.10714285714285715
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_down_volume_dominance,component_non_null:down_volume_dominance_flag,14,14.0,9,5,5.0,0.35714285714285715,1.0,0.0,1.0,0.6,9,9.0,9,8,0.2222222222222222,0.7777777777777778,0.0,-0.5555555555555556,0.2222222222222222,0.06349206349206349,0.007936507936507936,-0.05555555555555558,0.07936507936507936
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_failed_breakout,component_non_null:failed_breakout_flag,14,14.0,4,10,10.0,0.7142857142857143,1.0,0.0,1.0,0.7,4,4.0,4,4,0.25,0.75,0.0,-0.5,0.5,0.0357142857142857,0.035714285714285726,0.0,0.35714285714285715
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_gap_up_fade,component_non_null:gap_up_fade_flag,14,14.0,14,0,0.0,0.0,1.0,0.0,1.0,,14,14.0,14,13,0.21428571428571427,0.7142857142857143,0.07142857142857142,-0.5,0.14285714285714285,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_large_bearish_engulf,component_non_null:large_bearish_engulf_flag,14,14.0,11,3,3.0,0.21428571428571427,1.0,0.0,1.0,1.0,11,11.0,11,11,0.2727272727272727,0.6363636363636364,0.09090909090909091,-0.36363636363636365,0.18181818181818182,-0.07792207792207795,0.05844155844155843,0.13636363636363635,0.038961038961038974
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_low_upside_efficiency,component_non_null:low_upside_efficiency_flag,14,14.0,13,1,1.0,0.07142857142857142,1.0,0.0,1.0,1.0,13,13.0,13,12,0.23076923076923078,0.6923076923076923,0.07692307692307693,-0.4615384615384615,0.07692307692307693,-0.02197802197802201,0.016483516483516508,0.03846153846153849,-0.06593406593406592
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,14,14.0,13,1,1.0,0.07142857142857142,1.0,0.0,1.0,1.0,13,13.0,13,12,0.23076923076923078,0.6923076923076923,0.07692307692307693,-0.4615384615384615,0.07692307692307693,-0.02197802197802201,0.016483516483516508,0.03846153846153849,-0.06593406593406592
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_ma20_break_no_reclaim,component_non_null:ma20_break_no_reclaim_flag,7,7.0,6,1,1.0,0.14285714285714285,0.0,0.0,,1.0,6,6.0,6,6,0.16666666666666666,0.8333333333333334,0.0,-0.6666666666666667,0.0,0.11904761904761907,-0.047619047619047616,-0.16666666666666674,-0.14285714285714285
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_volatility_up_no_price,component_non_null:volatility_up_no_price_flag,14,14.0,13,1,1.0,0.07142857142857142,1.0,0.0,1.0,1.0,13,13.0,13,12,0.23076923076923078,0.6923076923076923,0.07692307692307693,-0.4615384615384615,0.07692307692307693,-0.02197802197802201,0.016483516483516508,0.03846153846153849,-0.06593406593406592
train,r03_clean_fresh_family_event,fresh_4plus,per_family,price_trend,drop_volume_stall,component_non_null:volume_stall_flag,14,14.0,13,1,1.0,0.07142857142857142,1.0,0.0,1.0,1.0,13,13.0,13,12,0.23076923076923078,0.6923076923076923,0.07692307692307693,-0.4615384615384615,0.07692307692307693,-0.02197802197802201,0.016483516483516508,0.03846153846153849,-0.06593406593406592
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,no_badshape_filter_t10_survivor,baseline_1,6,6.0,6,0,0.0,0.0,0.0,0.0,,,6,6.0,6,6,0.0,0.8333333333333334,0.16666666666666666,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_score_ge3,baseline_1,6,6.0,1,5,5.0,0.8333333333333334,0.0,0.0,,0.8,1,1.0,1,1,0.0,1.0,0.0,-1.0,0.0,0.16666666666666663,0.0,-0.16666666666666663,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_score_ge5,baseline_1,6,6.0,3,3,3.0,0.5,0.0,0.0,,0.6666666666666666,3,3.0,3,3,0.0,1.0,0.0,-1.0,0.0,0.16666666666666663,0.0,-0.16666666666666663,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_score_ge7,baseline_1,6,6.0,6,0,0.0,0.0,0.0,0.0,,,6,6.0,6,6,0.0,0.8333333333333334,0.16666666666666666,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,6,6.0,1,5,5.0,0.8333333333333334,0.0,0.0,,0.8,1,1.0,1,1,0.0,1.0,0.0,-1.0,0.0,0.16666666666666663,0.0,-0.16666666666666663,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_down_volume_dominance,component_non_null:down_volume_dominance_flag,6,6.0,5,1,1.0,0.16666666666666666,0.0,0.0,,0.0,5,5.0,5,5,0.0,1.0,0.0,-1.0,0.0,0.16666666666666663,0.0,-0.16666666666666663,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_failed_breakout,component_non_null:failed_breakout_flag,6,6.0,0,6,6.0,1.0,0.0,0.0,,0.8333333333333334,0,0.0,0,0,,,,,,,,,
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_gap_up_fade,component_non_null:gap_up_fade_flag,6,6.0,6,0,0.0,0.0,0.0,0.0,,,6,6.0,6,6,0.0,0.8333333333333334,0.16666666666666666,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_large_bearish_engulf,component_non_null:large_bearish_engulf_flag,6,6.0,4,2,2.0,0.3333333333333333,0.0,0.0,,1.0,4,4.0,4,4,0.0,0.75,0.25,-0.75,0.0,-0.08333333333333337,0.0,0.08333333333333337,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_low_upside_efficiency,component_non_null:low_upside_efficiency_flag,6,6.0,4,2,2.0,0.3333333333333333,0.0,0.0,,1.0,4,4.0,4,4,0.0,0.75,0.25,-0.75,0.0,-0.08333333333333337,0.0,0.08333333333333337,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,6,6.0,6,0,0.0,0.0,0.0,0.0,,,6,6.0,6,6,0.0,0.8333333333333334,0.16666666666666666,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_ma20_break_no_reclaim,component_non_null:ma20_break_no_reclaim_flag,1,1.0,1,0,0.0,0.0,0.0,0.0,,,1,1.0,1,1,0.0,1.0,0.0,-1.0,0.0,0.16666666666666663,0.0,-0.16666666666666663,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_volatility_up_no_price,component_non_null:volatility_up_no_price_flag,6,6.0,4,2,2.0,0.3333333333333333,0.0,0.0,,1.0,4,4.0,4,4,0.0,0.75,0.25,-0.75,0.0,-0.08333333333333337,0.0,0.08333333333333337,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,pullback_drawdown,drop_volume_stall,component_non_null:volume_stall_flag,6,6.0,5,1,1.0,0.16666666666666666,0.0,0.0,,1.0,5,5.0,5,5,0.0,0.8,0.2,-0.8,0.0,-0.033333333333333326,0.0,0.033333333333333326,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,no_badshape_filter_t10_survivor,baseline_1,11,11.0,11,0,0.0,0.0,4.0,0.0,1.0,,11,11.0,10,11,0.09090909090909091,0.9090909090909091,0.0,-0.8181818181818181,0.45454545454545453,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_score_ge3,baseline_1,11,11.0,4,7,7.0,0.6363636363636364,4.0,2.0,0.5,1.0,4,4.0,4,4,0.25,0.75,0.0,-0.5,0.5,-0.15909090909090906,0.1590909090909091,0.3181818181818181,0.04545454545454547
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_score_ge5,baseline_1,11,11.0,8,3,3.0,0.2727272727272727,4.0,1.0,0.75,1.0,8,8.0,7,8,0.125,0.875,0.0,-0.75,0.375,-0.03409090909090906,0.03409090909090909,0.06818181818181812,-0.07954545454545453
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_score_ge7,baseline_1,11,11.0,11,0,0.0,0.0,4.0,0.0,1.0,,11,11.0,10,11,0.09090909090909091,0.9090909090909091,0.0,-0.8181818181818181,0.45454545454545453,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,11,11.0,2,9,9.0,0.8181818181818182,4.0,3.0,0.25,1.0,2,2.0,2,2,0.5,0.5,0.0,0.0,0.5,-0.40909090909090906,0.40909090909090906,0.8181818181818181,0.04545454545454547
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_down_volume_dominance,component_non_null:down_volume_dominance_flag,11,11.0,9,2,2.0,0.18181818181818182,4.0,0.0,1.0,1.0,9,9.0,9,9,0.1111111111111111,0.8888888888888888,0.0,-0.7777777777777777,0.5555555555555556,-0.02020202020202022,0.020202020202020193,0.04040404040404044,0.10101010101010105
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_failed_breakout,component_non_null:failed_breakout_flag,11,11.0,4,7,7.0,0.6363636363636364,4.0,3.0,0.25,1.0,4,4.0,4,4,0.25,0.75,0.0,-0.5,0.5,-0.15909090909090906,0.1590909090909091,0.3181818181818181,0.04545454545454547
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_gap_up_fade,component_non_null:gap_up_fade_flag,11,11.0,9,2,2.0,0.18181818181818182,4.0,1.0,0.75,1.0,9,9.0,8,9,0.1111111111111111,0.8888888888888888,0.0,-0.7777777777777777,0.4444444444444444,-0.02020202020202022,0.020202020202020193,0.04040404040404044,-0.01010101010101011
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_large_bearish_engulf,component_non_null:large_bearish_engulf_flag,11,11.0,9,2,2.0,0.18181818181818182,4.0,0.0,1.0,1.0,9,9.0,8,9,0.1111111111111111,0.8888888888888888,0.0,-0.7777777777777777,0.5555555555555556,-0.02020202020202022,0.020202020202020193,0.04040404040404044,0.10101010101010105
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_low_upside_efficiency,component_non_null:low_upside_efficiency_flag,11,11.0,9,2,2.0,0.18181818181818182,4.0,0.0,1.0,1.0,9,9.0,8,9,0.1111111111111111,0.8888888888888888,0.0,-0.7777777777777777,0.4444444444444444,-0.02020202020202022,0.020202020202020193,0.04040404040404044,-0.01010101010101011
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,11,11.0,10,1,1.0,0.09090909090909091,4.0,0.0,1.0,1.0,10,10.0,9,10,0.1,0.9,0.0,-0.8,0.4,-0.009090909090909038,0.009090909090909094,0.018181818181818077,-0.05454545454545451
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_ma20_break_no_reclaim,component_non_null:ma20_break_no_reclaim_flag,7,7.0,5,2,2.0,0.2857142857142857,2.0,1.0,0.5,1.0,5,5.0,4,5,0.0,1.0,0.0,-1.0,0.2,0.09090909090909094,-0.09090909090909091,-0.18181818181818188,-0.2545454545454545
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_volatility_up_no_price,component_non_null:volatility_up_no_price_flag,11,11.0,9,2,2.0,0.18181818181818182,4.0,0.0,1.0,1.0,9,9.0,8,9,0.1111111111111111,0.8888888888888888,0.0,-0.7777777777777777,0.4444444444444444,-0.02020202020202022,0.020202020202020193,0.04040404040404044,-0.01010101010101011
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volatility_band,drop_volume_stall,component_non_null:volume_stall_flag,11,11.0,9,2,2.0,0.18181818181818182,4.0,0.0,1.0,1.0,9,9.0,8,9,0.1111111111111111,0.8888888888888888,0.0,-0.7777777777777777,0.4444444444444444,-0.02020202020202022,0.020202020202020193,0.04040404040404044,-0.01010101010101011
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,no_badshape_filter_t10_survivor,baseline_1,12,12.0,12,0,0.0,0.0,4.0,0.0,1.0,,12,12.0,12,12,0.0,1.0,0.0,-1.0,0.3333333333333333,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_score_ge3,baseline_1,12,12.0,3,9,9.0,0.75,4.0,2.0,0.5,1.0,3,3.0,3,3,0.0,1.0,0.0,-1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_score_ge5,baseline_1,12,12.0,8,4,4.0,0.3333333333333333,4.0,0.0,1.0,1.0,8,8.0,8,8,0.0,1.0,0.0,-1.0,0.375,0.0,0.0,0.0,0.041666666666666685
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_score_ge7,baseline_1,12,12.0,9,3,3.0,0.25,4.0,0.0,1.0,1.0,9,9.0,9,9,0.0,1.0,0.0,-1.0,0.3333333333333333,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,12,12.0,1,11,11.0,0.9166666666666666,4.0,4.0,0.0,1.0,1,1.0,1,1,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.3333333333333333
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_down_volume_dominance,component_non_null:down_volume_dominance_flag,12,12.0,5,7,7.0,0.5833333333333334,4.0,1.0,0.75,1.0,5,5.0,5,5,0.0,1.0,0.0,-1.0,0.4,0.0,0.0,0.0,0.06666666666666671
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_failed_breakout,component_non_null:failed_breakout_flag,12,12.0,2,10,10.0,0.8333333333333334,4.0,2.0,0.5,1.0,2,2.0,2,2,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.6666666666666667
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_gap_up_fade,component_non_null:gap_up_fade_flag,12,12.0,4,8,8.0,0.6666666666666666,4.0,1.0,0.75,1.0,4,4.0,4,4,0.0,1.0,0.0,-1.0,0.75,0.0,0.0,0.0,0.4166666666666667
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_large_bearish_engulf,component_non_null:large_bearish_engulf_flag,12,12.0,7,5,5.0,0.4166666666666667,4.0,0.0,1.0,1.0,7,7.0,7,7,0.0,1.0,0.0,-1.0,0.42857142857142855,0.0,0.0,0.0,0.09523809523809523
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_low_upside_efficiency,component_non_null:low_upside_efficiency_flag,12,12.0,9,3,3.0,0.25,4.0,0.0,1.0,1.0,9,9.0,9,9,0.0,1.0,0.0,-1.0,0.3333333333333333,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,12,12.0,9,3,3.0,0.25,4.0,0.0,1.0,1.0,9,9.0,9,9,0.0,1.0,0.0,-1.0,0.3333333333333333,0.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_ma20_break_no_reclaim,component_non_null:ma20_break_no_reclaim_flag,7,7.0,5,2,2.0,0.2857142857142857,1.0,0.0,1.0,1.0,5,5.0,5,5,0.0,1.0,0.0,-1.0,0.4,0.0,0.0,0.0,0.06666666666666671
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_volatility_up_no_price,component_non_null:volatility_up_no_price_flag,12,12.0,10,2,2.0,0.16666666666666666,4.0,0.0,1.0,1.0,10,10.0,10,10,0.0,1.0,0.0,-1.0,0.3,0.0,0.0,0.0,-0.033333333333333326
train,r03_clean_fresh_family_event,fresh_4plus,per_family,volume_money,drop_volume_stall,component_non_null:volume_stall_flag,12,12.0,11,1,1.0,0.08333333333333333,4.0,0.0,1.0,1.0,11,11.0,11,11,0.0,1.0,0.0,-1.0,0.36363636363636365,0.0,0.0,0.0,0.03030303030303033
train,r03_seed_family_event,seed_family,per_family,momentum_rps,no_badshape_filter_t10_survivor,baseline_1,320,320.0,320,0,0.0,0.0,111.0,0.0,1.0,,320,320.0,184,219,0.040625,0.959375,0.0,-0.91875,0.346875,0.0,0.0,0.0,0.0
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_score_ge3,baseline_1,320,320.0,145,175,175.0,0.546875,111.0,49.0,0.5585585585585586,0.9428571428571428,145,145.0,108,119,0.020689655172413793,0.9793103448275862,0.0,-0.9586206896551723,0.3724137931034483,0.019935344827586188,-0.01993534482758621,-0.039870689655172376,0.02553879310344831
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_score_ge5,baseline_1,320,320.0,271,49,49.0,0.153125,111.0,12.0,0.8918918918918919,0.9183673469387755,271,271.0,166,194,0.033210332103321034,0.966789667896679,0.0,-0.933579335793358,0.34317343173431736,0.007414667896678995,-0.007414667896678967,-0.01482933579335799,-0.003701568265682631
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_score_ge7,baseline_1,320,320.0,303,17,17.0,0.053125,111.0,4.0,0.963963963963964,1.0,303,303.0,177,210,0.0429042904290429,0.9570957095709571,0.0,-0.9141914191419143,0.34983498349834985,-0.002279290429042846,0.0022792904290429017,0.004558580858085692,0.0029599834983498607
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,320,320.0,99,221,221.0,0.690625,111.0,76.0,0.3153153153153153,0.9683257918552036,99,99.0,81,89,0.06060606060606061,0.9393939393939394,0.0,-0.8787878787878789,0.32323232323232326,-0.01998106060606053,0.019981060606060606,0.03996212121212106,-0.02364267676767673
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_down_volume_dominance,component_non_null:down_volume_dominance_flag,320,320.0,231,89,89.0,0.278125,111.0,25.0,0.7747747747747747,0.9775280898876404,231,231.0,153,175,0.047619047619047616,0.9523809523809523,0.0,-0.9047619047619047,0.35064935064935066,-0.00699404761904765,0.006994047619047615,0.0139880952380953,0.0037743506493506662
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_failed_breakout,component_non_null:failed_breakout_flag,320,320.0,59,261,261.0,0.815625,111.0,88.0,0.2072072072072072,0.9540229885057471,59,59.0,51,53,0.01694915254237288,0.9830508474576272,0.0,-0.9661016949152543,0.4067796610169492,0.023675847457627186,-0.02367584745762712,-0.04735169491525437,0.05990466101694919
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_gap_up_fade,component_non_null:gap_up_fade_flag,320,320.0,176,144,144.0,0.45,111.0,53.0,0.5225225225225225,0.9861111111111112,176,176.0,127,138,0.0625,0.9375,0.0,-0.875,0.3125,-0.021874999999999978,0.021875,0.043749999999999956,-0.03437499999999999
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_large_bearish_engulf,component_non_null:large_bearish_engulf_flag,320,320.0,236,84,84.0,0.2625,111.0,22.0,0.8018018018018018,0.9523809523809523,236,236.0,149,180,0.038135593220338986,0.961864406779661,0.0,-0.923728813559322,0.3601694915254237,0.0024894067796610297,-0.002489406779661016,-0.0049788135593220595,0.013294491525423724
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_low_upside_efficiency,component_non_null:low_upside_efficiency_flag,320,320.0,261,59,59.0,0.184375,111.0,13.0,0.8828828828828829,0.9491525423728814,261,261.0,165,192,0.038314176245210725,0.9616858237547893,0.0,-0.9233716475095786,0.3486590038314176,0.002310823754789304,-0.0023108237547892763,-0.004621647509578608,0.0017840038314176354
train,r03_seed_family_event,seed_family,per_family,momentum_rps,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,320,320.0,300,20,20.0,0.0625,111.0,8.0,0.9279279279279279,0.9,300,300.0,178,205,0.03666666666666667,0.9633333333333334,0.0,-0.9266666666666667,0.33666666666666667,0.003958333333333397,-0.0039583333333333345,-0.007916666666666794,-0.01020833333333332
