signal_date,split,eligible_count,selected_count_target,selected_count,nonselected_count,selection_status,top1_instrument_selected_week_share,active_factor_count_min,active_factor_count_p10,active_factor_count_median,selected_active_factor_count_p10,selected_active_factor_count_median,nonselected_active_factor_count_p10,nonselected_active_factor_count_median,selected_minus_nonselected_active_factor_count_p10,selected_minus_nonselected_active_factor_count_median,score_raw_mean,score_raw_std,score_tie_share
2020-09-30,train,205,41,41,164,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005345781911286963,0.08956662214546458,0.0
2020-10-09,train,212,43,43,169,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0006280809561182217,0.09348737882114388,0.0
2020-10-16,train,212,43,43,169,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005655153384592289,0.09566247029014624,0.0
2020-10-23,train,205,41,41,164,selected,0.48788927335640137,42,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005930448240625817,0.09902437597513968,0.0
2020-10-30,train,206,42,42,164,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00045907598913315,0.09682961417370234,0.0
2020-11-06,train,218,44,44,174,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.000492967015406594,0.10732292210282132,0.0
2020-11-13,train,217,44,44,173,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046604555363054587,0.09416511323606021,0.0
2020-11-20,train,222,45,45,177,selected,0.48788927335640137,48,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0005173186911841438,0.08719301918746342,0.0
2020-11-27,train,219,44,44,175,selected,0.48788927335640137,49,49.0,50.0,49.0,50.0,49.0,50.0,0.0,0.0,-0.0004842445030460399,0.08926569712970407,0.0
2020-12-04,train,224,45,45,179,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046736108305889257,0.08159981881118497,0.0
2020-12-11,train,211,43,43,168,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005028124734729067,0.0852126553784992,0.0
2020-12-18,train,222,45,45,177,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005672897410849845,0.08918947686789631,0.0
2020-12-25,train,220,44,44,176,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,49.5,50.0,0.5,0.0,-0.0005626988928702433,0.09168222270570753,0.0
2020-12-31,train,223,45,45,178,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005555168903111076,0.07928640341858294,0.0
2021-01-08,train,234,47,47,187,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005533635333724943,0.09176365927435462,0.0
2021-01-15,train,236,48,48,188,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004548722675896677,0.08252987278502534,0.0
2021-01-22,train,240,48,48,192,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005151058632979711,0.08952885521621345,0.0
2021-01-29,train,228,46,46,182,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043519669593866564,0.09179235047392413,0.0
2021-02-05,train,226,46,46,180,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00042580686439692826,0.08766133334836049,0.0
2021-02-10,train,247,50,50,197,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00040226869065415247,0.08867099749269138,0.0
2021-02-19,train,243,49,49,194,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005463765317920916,0.10817608098240936,0.0
2021-02-26,train,230,46,46,184,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046621485650079786,0.10021544779125376,0.0
2021-03-05,train,227,46,46,181,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005057329034152621,0.10100976411805261,0.0
2021-03-12,train,224,45,45,179,selected,0.48788927335640137,48,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0005138841473288121,0.10144802812375593,0.0
2021-03-19,train,220,44,44,176,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0003671210046407015,0.09786579645938091,0.0
2021-03-26,train,228,46,46,182,selected,0.48788927335640137,41,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0006053807201166704,0.08166836025676596,0.0
2021-04-02,train,233,47,47,186,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005317527973064486,0.0815215281075535,0.0
2021-04-09,train,229,46,46,183,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004912960570466712,0.09978044844421002,0.0
2021-04-16,train,226,46,46,180,selected,0.48788927335640137,47,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0005015493595659835,0.09535401169922524,0.0
2021-04-23,train,233,47,47,186,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00047335193556561234,0.0851169453627753,0.0
2021-04-30,train,230,46,46,184,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00048383514526602827,0.10307445548825436,0.0
2021-05-07,train,232,47,47,185,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00040131813774435147,0.09743692742845607,0.0
2021-05-14,train,229,46,46,183,selected,0.48788927335640137,47,49.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.00047647624214919884,0.08299074189009223,0.0
2021-05-21,train,237,48,48,189,selected,0.48788927335640137,42,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046881925719186236,0.08441027888927329,0.0
2021-05-28,train,240,48,48,192,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004424301613307128,0.089041215879737,0.0
2021-06-04,train,241,49,49,192,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00041352274598811036,0.0864385308783139,0.0
2021-06-11,train,236,48,48,188,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00044624520351016966,0.08813012148514489,0.0
2021-06-18,train,229,46,46,183,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005773213232739974,0.09623648662886682,0.0
2021-06-25,train,235,47,47,188,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,49.7,50.0,0.29999999999999716,0.0,-0.0005277655757707563,0.08436533734702202,0.0
2021-07-02,train,234,47,47,187,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004555490248406248,0.09852704793077544,0.0
2021-07-09,train,235,47,47,188,selected,0.48788927335640137,46,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005310674833997899,0.09612423093497968,0.0
2021-07-16,train,241,49,49,192,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004485465052785623,0.09919073883499092,0.0
2021-07-23,train,242,49,49,193,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0003596394911986563,0.10387064424963162,0.0
2021-07-30,train,235,47,47,188,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005076952956028103,0.09468445764848242,0.0
2021-08-06,train,239,48,48,191,selected,0.48788927335640137,43,47.0,47.0,47.0,47.0,47.0,47.0,0.0,0.0,-0.0004896832910597264,0.09904013620962751,0.0
2021-08-13,train,248,50,50,198,selected,0.48788927335640137,46,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.00040001197642827816,0.10067776718377042,0.0
2021-08-20,train,240,48,48,192,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004768049679571451,0.09661578787142619,0.0
2021-08-27,train,246,50,50,196,selected,0.48788927335640137,46,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005145355587230974,0.09107077269002846,0.0
2021-09-03,train,252,51,51,201,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00037702768909058775,0.10134676392227508,0.0
2021-09-10,train,268,54,54,214,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.000369972381666136,0.08732984781574318,0.0
2021-09-17,train,264,53,53,211,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0003906566780893248,0.09005424670163348,0.0
2021-09-24,train,258,52,52,206,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0003967976802860234,0.08650732760657079,0.0
2021-09-30,train,249,50,50,199,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004269187365686877,0.08333026057595913,0.0
2021-10-08,train,249,50,50,199,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043040451616520076,0.10537623007578394,0.0
2021-10-15,train,244,49,49,195,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046654331275221717,0.0815026492836615,0.0
2021-10-22,train,249,50,50,199,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00039274903431339676,0.08253932631082271,0.0
2021-10-29,train,248,50,50,198,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005150740173341832,0.09058664829861446,0.0
2021-11-05,train,245,49,49,196,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00045487151004562295,0.09380168333671272,0.0
2021-11-12,train,250,50,50,200,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00047861319766411724,0.0892949590211567,0.0
2021-11-19,train,256,52,52,204,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.000488640464355157,0.08864661403768384,0.0
2021-11-26,train,258,52,52,206,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00042627693599879416,0.09183434089657112,0.0
2021-12-03,train,256,52,52,204,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004157323226103571,0.0951236799305176,0.0
2021-12-10,train,269,54,54,215,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004388896865196494,0.08564347018454471,0.0
2021-12-17,train,260,52,52,208,selected,0.48788927335640137,44,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004524274422876327,0.09784081779470341,0.0
2021-12-24,train,254,51,51,203,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00040332886584891643,0.09903977065144728,0.0
2021-12-31,train,268,54,54,214,selected,0.48788927335640137,43,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043482192477998046,0.09512854080958466,0.0
2022-01-07,validation,252,51,51,201,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00038915104551581715,0.11682418904728195,0.0
2022-01-14,validation,247,50,50,197,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004646437001947664,0.08554153088568062,0.0
2022-01-21,validation,248,50,50,198,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0002816184308456276,0.08942541575247502,0.0
2022-01-28,validation,235,47,47,188,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004169884512308384,0.08761063164294483,0.0
2022-02-11,validation,241,49,49,192,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00042590739977415285,0.09827712390304348,0.0
2022-02-18,validation,242,49,49,193,selected,0.48788927335640137,49,49.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005048337060353296,0.07445012193959369,0.0
2022-02-25,validation,242,49,49,193,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004235136374992327,0.08295898839262696,0.0
2022-03-04,validation,242,49,49,193,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004041571041447544,0.09337424407813355,0.0
2022-03-11,validation,230,46,46,184,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005152909483755686,0.0849075589384837,0.0
2022-03-18,validation,226,46,46,180,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005730420112276211,0.08253176405167775,0.0
2022-03-25,validation,221,45,45,176,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005168287333755652,0.09079227060126921,0.0
2022-04-01,validation,228,46,46,182,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004498677759778429,0.08409884984820344,0.0
2022-04-08,validation,223,45,45,178,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004828660679503731,0.09995428892134166,0.0
2022-04-15,validation,222,45,45,177,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004738636702911462,0.08458194804143884,0.0
2022-04-22,validation,210,42,42,168,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00048478415829606884,0.0888411216790594,0.0
2022-04-29,validation,210,42,42,168,selected,0.48788927335640137,45,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0005784935658352596,0.07790892402092145,0.0
2022-05-06,validation,209,42,42,167,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005063032783030182,0.08630806468398933,0.0
2022-05-13,validation,211,43,43,168,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005065619545052711,0.07948878299441513,0.0
2022-05-27,validation,213,43,43,170,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005501859765393521,0.0834054170025116,0.0
2022-06-02,validation,224,45,45,179,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005400647055532179,0.0883495209717551,0.0
2022-06-10,validation,235,47,47,188,selected,0.48788927335640137,48,49.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005123020848393463,0.08016578559186904,0.0
2022-06-17,validation,232,47,47,185,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005089133738906729,0.08678407196825373,0.0
2022-06-24,validation,233,47,47,186,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005066996100016499,0.09019099884811506,0.0
2022-07-01,validation,239,48,48,191,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00045288360853569943,0.09042287359245908,0.0
2022-07-08,validation,242,49,49,193,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004682266162576372,0.08506413063514133,0.0
2022-07-15,validation,232,47,47,185,selected,0.48788927335640137,50,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043103446023827724,0.07965981509379076,0.0
2022-07-22,validation,234,47,47,187,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043622846309028507,0.0951253560820594,0.0
2022-07-29,validation,232,47,47,185,selected,0.48788927335640137,50,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043103447055508595,0.10753208025998504,0.0
2022-08-05,validation,226,46,46,180,selected,0.48788927335640137,49,49.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005136443453583431,0.0792599877135384,0.0
2022-08-12,validation,231,47,47,184,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.000494554717409718,0.0882871411182481,0.0
2022-08-19,validation,237,48,48,189,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004504158613860366,0.08692335322679007,0.0
2022-08-26,validation,236,48,48,188,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00042929492875149757,0.08752162306769731,0.0
2022-09-02,validation,230,46,46,184,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004847290433017749,0.09088025659946168,0.0
2022-09-09,validation,232,47,47,185,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0003924102293941915,0.0819830309771784,0.0
2022-09-16,validation,226,46,46,180,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0003976950157287411,0.08222269874394388,0.0
2022-09-23,validation,222,45,45,177,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00047890834873806106,0.08561287107822121,0.0
2022-09-30,validation,219,44,44,175,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005027630247146876,0.0961383326653663,0.0
2022-10-14,validation,220,44,44,176,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004861064060342328,0.08506933619310775,0.0
2022-10-21,validation,221,45,45,176,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005217764724538007,0.1053022621393015,0.0
2022-10-28,validation,211,43,43,168,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005300489963200896,0.09528857787842508,0.0
2022-11-04,validation,222,45,45,177,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005486311577063941,0.0812146090627977,0.0
2022-11-11,validation,223,45,45,178,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00038917691507944476,0.08948473148409275,0.0
2022-11-18,validation,222,45,45,177,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004615368934988291,0.09025511930596601,0.0
2022-11-25,validation,223,45,45,178,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00025031840454858145,0.09436221973827315,0.0
2022-12-02,validation,227,46,46,181,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00042237913533401625,0.08998542801532756,0.0
2022-12-09,validation,227,46,46,181,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046114908895279337,0.09414881149144583,0.0
2022-12-16,validation,223,45,45,178,selected,0.48788927335640137,49,49.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005559608382819372,0.08663201142142057,0.0
2022-12-23,validation,214,43,43,171,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004717683264406197,0.08568013680670351,0.0
2022-12-30,validation,218,44,44,174,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004517373986063798,0.08705322782402117,0.0
2023-01-06,validation,221,45,45,176,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.000504959409606092,0.08438119353404235,0.0
2023-01-13,validation,219,44,44,175,selected,0.48788927335640137,48,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0005276129880162723,0.07694977070949212,0.0
2023-01-20,validation,230,46,46,184,selected,0.48788927335640137,45,49.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005206554673941247,0.07975532065591394,0.0
2023-02-03,validation,230,46,46,184,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043844002319504816,0.09206121277507724,0.0
2023-02-10,validation,233,47,47,186,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005183992881345592,0.09488205945517064,0.0
2023-02-17,validation,234,47,47,187,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.000439836283740888,0.09369785337026118,0.0
2023-02-24,validation,236,48,48,188,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00044999020745631004,0.09692563530775898,0.0
2023-03-03,validation,236,48,48,188,selected,0.48788927335640137,45,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005266491419913693,0.10248196295132485,0.0
2023-03-10,validation,229,46,46,183,selected,0.48788927335640137,50,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043668122474087355,0.08535951108565679,0.0
2023-03-17,validation,229,46,46,183,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004871596904689959,0.1148989680210239,0.0
2023-03-24,validation,235,47,47,188,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00044967445174391593,0.09998019361947706,0.0
2023-03-31,validation,235,47,47,188,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005176251190806957,0.09157897490097033,0.0
2023-04-07,validation,238,48,48,190,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00044852479295033994,0.08740496748215715,0.0
2023-04-14,validation,234,47,47,187,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004330257302313877,0.08722338675008176,0.0
2023-04-21,validation,231,47,47,184,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00042117054063728874,0.08448223098738218,0.0
2023-04-28,validation,232,47,47,185,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004747408231160718,0.09191679812193745,0.0
2023-05-05,validation,230,46,46,184,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00044316584065802575,0.09570542346409217,0.0
2023-05-12,validation,229,46,46,183,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00044780786185584525,0.08928678209164688,0.0
2023-05-19,validation,229,46,46,183,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00043986860590407897,0.07239918685510523,0.0
2023-05-26,validation,226,46,46,180,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004919580198522917,0.09152338621128543,0.0
2023-06-02,validation,224,45,45,179,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004637530710939792,0.08200715738450706,0.0
2023-06-09,validation,225,45,45,180,selected,0.48788927335640137,49,49.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.0005601974979853945,0.09586688487464559,0.0
2023-06-16,validation,230,46,46,184,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00047649394777812126,0.09471037615190378,0.0
2023-06-21,validation,221,45,45,176,selected,0.48788927335640137,50,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004524886873192551,0.0830871031217752,0.0
2023-06-30,validation,225,45,45,180,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00045546929951382727,0.08401748237703488,0.0
2023-07-07,validation,222,45,45,177,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00045429368736350794,0.09911526428818881,0.0
2023-07-14,validation,223,45,45,178,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004707779439011607,0.08312448804684101,0.0
2023-07-21,validation,221,45,45,176,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004536023916528167,0.08822259953621878,0.0
2023-07-28,validation,230,46,46,184,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005175971059662388,0.09267144657196064,0.0
2023-08-04,validation,230,46,46,184,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046464442539408764,0.08965154579583119,0.0
2023-08-11,validation,227,46,46,181,selected,0.48788927335640137,50,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00044052863973582647,0.07181728699447079,0.0
2023-08-18,validation,219,44,44,175,selected,0.48788927335640137,50,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004566210214916122,0.07770507338654785,0.0
2023-08-25,validation,214,43,43,171,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046317204563741727,0.08943425754634185,0.0
2023-09-01,validation,224,45,45,179,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00047389924380696654,0.08983507616764945,0.0
2023-09-08,validation,222,45,45,177,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004760993708926405,0.09334071257284192,0.0
2023-09-15,validation,225,45,45,180,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004816044434330517,0.0968823136700729,0.0
2023-09-22,validation,226,46,46,180,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,49.900000000000006,50.0,0.09999999999999432,0.0,-0.0005056370378545747,0.07976484021652566,0.0
2023-09-28,validation,225,45,45,180,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00047685966769279276,0.09232350708886108,0.0
2023-10-13,validation,219,44,44,175,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005042702741522603,0.10736807254770465,0.0
2023-10-20,validation,214,43,43,171,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00048392069023497,0.08796358531606377,0.0
2023-10-27,validation,211,43,43,168,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004565779783636175,0.08860435743148674,0.0
2023-11-03,validation,212,43,43,169,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004860181614690614,0.08597198727944105,0.0
