signal_date,horizon,active_overlap_share,effective_independent_event_count
2022-01-28,H20,0.8297872340425532,1196
2022-02-11,H20,0.7142857142857143,1210
2022-02-18,H20,0.6530612244897959,1227
2022-02-25,H20,0.46938775510204084,1253
2022-03-04,H20,0.7346938775510204,1266
2022-03-11,H20,0.8043478260869565,1275
2022-03-18,H20,0.7391304347826086,1287
2022-03-25,H20,0.6888888888888889,1301
2022-04-01,H20,0.6956521739130435,1315
2022-04-08,H20,0.7333333333333333,1327
2022-04-15,H20,0.7777777777777778,1337
2022-04-22,H20,0.7857142857142857,1346
2022-04-29,H20,0.6190476190476191,1362
2022-05-06,H20,0.5952380952380952,1379
2022-05-13,H20,0.7209302325581395,1391
2022-05-27,H20,0.627906976744186,1407
2022-06-02,H20,0.6888888888888889,1421
2022-06-10,H20,0.723404255319149,1434
2022-06-17,H20,0.7021276595744681,1448
2022-06-24,H20,0.7659574468085106,1459
2022-07-01,H20,0.7083333333333334,1473
2022-07-08,H20,0.7346938775510204,1486
2022-07-15,H20,0.7446808510638298,1498
2022-07-22,H20,0.6808510638297872,1513
2022-07-29,H20,0.8297872340425532,1521
2022-08-05,H20,0.6956521739130435,1535
2022-08-12,H20,0.7659574468085106,1546
2022-08-19,H20,0.7291666666666666,1559
2022-08-26,H20,0.6666666666666666,1575
2022-09-02,H20,0.6956521739130435,1589
2022-09-09,H20,0.723404255319149,1602
2022-09-16,H20,0.7608695652173914,1613
2022-09-23,H20,0.7555555555555555,1624
2022-09-30,H20,0.8409090909090909,1631
2022-10-14,H20,0.6363636363636364,1647
2022-10-21,H20,0.7777777777777778,1657
2022-10-28,H20,0.6976744186046512,1670
2022-11-04,H20,0.5111111111111111,1692
2022-11-11,H20,0.6888888888888889,1706
2022-11-18,H20,0.8,1715
2022-11-25,H20,0.8444444444444444,1722
2022-12-02,H20,0.6739130434782609,1737
2022-12-09,H20,0.8695652173913043,1743
2022-12-16,H20,0.8444444444444444,1750
2022-12-23,H20,0.8372093023255814,1757
2022-12-30,H20,0.7272727272727273,1769
2023-01-06,H20,0.6444444444444445,1785
2023-01-13,H20,0.7045454545454546,1798
2023-01-20,H20,0.6739130434782609,1813
2023-02-03,H20,0.5652173913043478,1833
2023-02-10,H20,0.8297872340425532,1841
2023-02-17,H20,0.8936170212765957,1846
2023-02-24,H20,0.7916666666666666,1856
2023-03-03,H20,0.75,1868
2023-03-10,H20,0.717391304347826,1881
2023-03-17,H20,0.8043478260869565,1890
2023-03-24,H20,0.723404255319149,1903
2023-03-31,H20,0.7021276595744681,1917
2023-04-07,H20,0.8125,1926
2023-04-14,H20,0.8723404255319149,1932
2023-04-21,H20,0.7872340425531915,1942
2023-04-28,H20,0.7659574468085106,1953
2023-05-05,H20,0.8478260869565217,1960
2023-05-12,H20,0.717391304347826,1973
2023-05-19,H20,0.7391304347826086,1985
2023-05-26,H20,0.7608695652173914,1996
2023-06-02,H20,0.6666666666666666,2011
2023-06-09,H20,0.7555555555555555,2022
2023-06-16,H20,0.6956521739130435,2036
2023-06-21,H20,0.8222222222222222,2044
2023-06-30,H20,0.8222222222222222,2052
2023-07-07,H20,0.8,2061
2023-07-14,H20,0.6666666666666666,2076
2023-07-21,H20,0.7555555555555555,2087
2023-07-28,H20,0.717391304347826,2100
2023-08-04,H20,0.7391304347826086,2112
2023-08-11,H20,0.8043478260869565,2121
2023-08-18,H20,0.7045454545454546,2134
2023-08-25,H20,0.813953488372093,2142
2023-09-01,H20,0.6888888888888889,2156
2023-09-08,H20,0.7777777777777778,2166
2023-09-15,H20,0.8,2175
2023-09-22,H20,0.6521739130434783,2191
2023-09-28,H20,0.7111111111111111,2204
2023-10-13,H20,0.7954545454545454,2213
2023-10-20,H20,0.7674418604651163,2223
2023-10-27,H20,0.7674418604651163,2233
2023-11-03,H20,0.7441860465116279,2244
2023-11-10,H20,0.6818181818181818,2258
2023-11-17,H20,0.7954545454545454,2267
2023-11-24,H20,0.6744186046511628,2281
2023-12-01,H20,0.7674418604651163,2291
2023-12-08,H20,0.8571428571428571,2297
2023-12-15,H20,0.7619047619047619,2307
2023-12-22,H20,0.6097560975609756,2323
2023-12-29,H20,0.6585365853658537,2337
2024-01-05,H20,0.8048780487804879,2345
2024-01-12,H20,0.7,2357
2024-01-19,H20,0.6410256410256411,2371
2024-01-26,H20,0.7435897435897436,2381
2024-02-02,H20,0.8421052631578947,2387
2024-02-08,H20,0.5641025641025641,2404
2024-02-23,H20,0.5714285714285714,2422
2024-03-01,H20,0.6363636363636364,2438
2024-03-08,H20,0.8372093023255814,2445
2024-03-15,H20,0.6818181818181818,2459
2024-03-22,H20,0.6511627906976745,2474
2024-03-29,H20,0.813953488372093,2482
2024-04-03,H20,0.7727272727272727,2492
2024-04-12,H20,0.7954545454545454,2501
2024-04-19,H20,0.6444444444444445,2517
2024-04-26,H20,0.6136363636363636,2534
2024-04-30,H20,0.8,2543
2024-05-10,H20,0.7608695652173914,2554
2024-05-17,H20,0.6521739130434783,2570
2024-05-24,H20,0.8222222222222222,2578
2024-05-31,H20,0.6222222222222222,2595
2024-06-07,H20,0.7111111111111111,2608
2024-06-14,H20,0.7333333333333333,2620
2024-06-21,H20,0.8636363636363636,2626
2024-06-28,H20,0.8372093023255814,2633
2024-07-05,H20,0.8095238095238095,2641
2024-07-12,H20,0.627906976744186,2657
2024-07-19,H20,0.6046511627906976,2674
2024-07-26,H20,0.7142857142857143,2686
2024-08-02,H20,0.8780487804878049,2691
2024-08-09,H20,0.6585365853658537,2705
2024-08-16,H20,0.725,2716
2024-08-23,H20,0.717948717948718,2727
2024-08-30,H20,0.65,2741
2024-09-06,H20,0.7631578947368421,2750
2024-09-13,H20,0.7777777777777778,2758
2024-09-20,H20,0.7567567567567568,2767
2024-09-27,H20,0.6046511627906976,2784
2024-09-30,H20,0.7872340425531915,2794
2024-10-11,H20,0.6363636363636364,2810
2024-10-18,H20,0.6590909090909091,2825
2024-10-25,H20,0.7608695652173914,2836
2024-11-01,H20,0.5957446808510638,2855
2024-11-08,H20,0.82,2864
2024-11-15,H20,0.7021276595744681,2878
2024-11-22,H20,0.8444444444444444,2885
2024-11-29,H20,0.9111111111111111,2889
2024-12-06,H20,0.7872340425531915,2899
2024-12-13,H20,0.5652173913043478,2919
2024-12-20,H20,0.7555555555555555,2930
2024-12-27,H20,0.717391304347826,2943
2025-01-03,H20,0.7272727272727273,2955
2025-01-10,H20,0.7045454545454546,2968
2025-01-17,H20,0.6,2986
2025-01-24,H20,0.7555555555555555,2997
2025-01-27,H20,0.8222222222222222,3005
2025-02-07,H20,0.6,3023
2025-02-14,H20,0.6666666666666666,3038
2025-02-21,H20,0.6739130434782609,3053
2025-02-28,H20,0.6444444444444445,3069
2025-03-07,H20,0.7555555555555555,3080
2025-03-14,H20,0.7608695652173914,3091
2025-03-21,H20,0.7446808510638298,3103
2025-03-28,H20,0.5652173913043478,3123
2025-04-03,H20,0.6956521739130435,3137
2025-04-11,H20,0.75,3148
2025-04-18,H20,0.7954545454545454,3157
2025-04-25,H20,0.75,3168
2025-04-30,H20,0.7727272727272727,3178
2025-05-09,H20,0.7777777777777778,3188
2025-05-16,H20,0.7727272727272727,3198
2025-05-23,H20,0.8222222222222222,3206
2025-05-30,H20,0.7954545454545454,3215
2025-06-06,H20,0.6888888888888889,3229
2025-06-13,H20,0.782608695652174,3239
2025-06-20,H20,0.7333333333333333,3251
2025-06-27,H20,0.5333333333333333,3272
2025-07-04,H20,0.6222222222222222,3289
2025-07-11,H20,0.782608695652174,3299
2025-07-18,H20,0.8260869565217391,3307
2025-07-25,H20,0.6666666666666666,3323
2025-08-01,H20,0.6595744680851063,3339
2025-08-08,H20,0.75,3351
2025-08-15,H20,0.7346938775510204,3364
2025-08-22,H20,0.8627450980392157,3371
2025-08-29,H20,0.6346153846153846,3390
2025-09-05,H20,0.7450980392156863,3403
2025-09-12,H20,0.8076923076923077,3413
2025-09-19,H20,0.7037037037037037,3429
2025-09-26,H20,0.7169811320754716,3444
2025-09-30,H20,0.7777777777777778,3456
2025-10-10,H20,0.8333333333333334,3465
2025-10-17,H20,0.6346153846153846,3484
2025-10-24,H20,0.6296296296296297,3504
2025-10-31,H20,0.6545454545454545,3523
2025-11-07,H20,0.8,3534
2025-11-14,H20,0.7777777777777778,3546
2025-11-21,H20,0.5961538461538461,3567
2025-11-28,H20,0.660377358490566,3585
2025-12-05,H20,0.660377358490566,3603
2025-12-12,H20,0.6981132075471698,3619
2025-12-19,H20,0.7777777777777778,3631
2025-12-26,H20,0.6363636363636364,3651
2025-12-31,H20,0.7272727272727273,3666
