condition_group_id,family_id,kind,n_terms,condition_text,coverage_t0_t30,covered_events_t0_t30,uncovered_events_t0_t30,eligible_day_density,eligible_day_trigger_count,eligible_day_denominator,global_eligible_day_denominator,feature_eligible_day_denominator,feature_eligible_day_density,feature_eligible_ratio,low_feature_coverage_warning,median_earliest_hit_offset,median_closest_hit_offset,offset_bucket_first_hit_distribution,market_context_decomposition_status,coverage_by_split_train,coverage_by_split_validation,coverage_by_split_robustness,coverage_by_year_min,coverage_by_year_max,rank_score,worker_id,chunk_id,chunk_sequence,result_hash
oscillator__and4__7d98fbd05004,oscillator,same_family_and4,4,kdj_k5_r02 >= 55 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8650887573964497,731,114,0.06762505500953499,26738,395386,395386,395386,0.06762505500953499,1.0,False,11.0,11.0,"{""D0-D5"": 240, ""D11-D20"": 229, ""D21-D30"": 140, ""D6-D10"": 122}",decomposition_only,0.8587443946188341,0.8481012658227848,0.8879668049792531,0.7735849056603774,0.9565217391304348,0.7974637023869148,258556,39,364,ee997fdeebab465e
oscillator__and4__b48a21e3693e,oscillator,same_family_and4,4,kdj_k5_r02 >= 55 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8650887573964497,731,114,0.06762505500953499,26738,395386,395386,395386,0.06762505500953499,1.0,False,11.0,11.0,"{""D0-D5"": 240, ""D11-D20"": 229, ""D21-D30"": 140, ""D6-D10"": 122}",decomposition_only,0.8587443946188341,0.8481012658227848,0.8879668049792531,0.7735849056603774,0.9565217391304348,0.7974637023869148,258550,44,111,d321c305c2c28f37
oscillator__and4__d71ec8353c63,oscillator,same_family_and4,4,rsi5_r02 >= 60 AND kdj_k5_r02 >= 60 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.863905325443787,730,115,0.06780968471316637,26811,395386,395386,395386,0.06780968471316637,1.0,False,11.0,11.0,"{""D0-D5"": 245, ""D11-D20"": 235, ""D21-D30"": 133, ""D6-D10"": 117}",decomposition_only,0.8632286995515696,0.8354430379746836,0.8838174273858921,0.7735849056603774,0.9565217391304348,0.7960956407306206,258557,47,93,c6a35f059aeae176
volume_money__and4__86c8ac2b9f07,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 1.0 AND money_price_coherence5_r02 == 1.0 AND money_price_coherence10_r02 == 1.0,0.8911242603550296,753,92,0.06800190193886481,26887,395386,395386,395386,0.06800190193886481,1.0,False,11.0,11.0,"{""D0-D5"": 228, ""D11-D20"": 253, ""D21-D30"": 134, ""D6-D10"": 138}",decomposition_only,0.874439461883408,0.9050632911392406,0.9128630705394191,0.8301886792452831,0.9452054794520548,0.8231223584161648,258559,167,88,04a8d212d2f9f228
volume_money__and4__a873ba9d4b37,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 1.0 AND money_price_coherence5_r02 == 1.0 AND money_price_coherence10_r02 == 1.0,0.8911242603550296,753,92,0.06800190193886481,26887,395386,395386,395386,0.06800190193886481,1.0,False,11.0,11.0,"{""D0-D5"": 228, ""D11-D20"": 253, ""D21-D30"": 134, ""D6-D10"": 138}",decomposition_only,0.874439461883408,0.9050632911392406,0.9128630705394191,0.8301886792452831,0.9452054794520548,0.8231223584161648,258549,169,434,eb4bf8ec6cb300db
oscillator__and4__24f8482b1959,oscillator,same_family_and4,4,rsi5_r02 >= 65 AND macd_hist5_r02 >= 0.0 AND rsi10_r02 >= 55 AND cci10_r02 >= 150,0.8544378698224852,722,123,0.06804742707126707,26905,395386,395386,395386,0.06804742707126707,1.0,False,11.0,11.0,"{""D0-D5"": 237, ""D11-D20"": 227, ""D21-D30"": 142, ""D6-D10"": 116}",decomposition_only,0.852017937219731,0.8354430379746836,0.8713692946058091,0.7830188679245284,0.9420289855072463,0.786390442751218,258552,32,247,57c3035fce9dd1f0
oscillator__and4__3d8a0709d0c3,oscillator,same_family_and4,4,rsi5_r02 >= 65 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8544378698224852,722,123,0.06804742707126707,26905,395386,395386,395386,0.06804742707126707,1.0,False,11.0,11.0,"{""D0-D5"": 237, ""D11-D20"": 227, ""D21-D30"": 142, ""D6-D10"": 116}",decomposition_only,0.852017937219731,0.8354430379746836,0.8713692946058091,0.7830188679245284,0.9420289855072463,0.786390442751218,258556,34,253,050cd5f2acf47846
oscillator__and4__9e610ffb1e43,oscillator,same_family_and4,4,rsi5_r02 >= 65 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8544378698224852,722,123,0.06804742707126707,26905,395386,395386,395386,0.06804742707126707,1.0,False,11.0,11.0,"{""D0-D5"": 237, ""D11-D20"": 227, ""D21-D30"": 142, ""D6-D10"": 116}",decomposition_only,0.852017937219731,0.8354430379746836,0.8713692946058091,0.7830188679245284,0.9420289855072463,0.786390442751218,258549,42,200,3a4b951b0ec742b4
oscillator__and4__aebec502d0a1,oscillator,same_family_and4,4,rsi5_r02 >= 65 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8544378698224852,722,123,0.06804742707126707,26905,395386,395386,395386,0.06804742707126707,1.0,False,11.0,11.0,"{""D0-D5"": 237, ""D11-D20"": 227, ""D21-D30"": 142, ""D6-D10"": 116}",decomposition_only,0.852017937219731,0.8354430379746836,0.8713692946058091,0.7830188679245284,0.9420289855072463,0.786390442751218,258559,43,393,a1c5e2ed316fafe6
oscillator__and4__2b89cd24ad66,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND kdj_k5_r02 >= 60 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.8650887573964497,731,114,0.06811065642182576,26930,395386,395386,395386,0.06811065642182576,1.0,False,11.0,11.0,"{""D0-D5"": 245, ""D11-D20"": 235, ""D21-D30"": 132, ""D6-D10"": 119}",decomposition_only,0.8654708520179372,0.8354430379746836,0.8838174273858921,0.7735849056603774,0.9565217391304348,0.796978100974624,258558,33,20,4e5fc2e4824ec529
oscillator__and4__83ec3c87b35c,oscillator,same_family_and4,4,kdj_k5_r02 >= 55 AND rsi5_r02 >= 65 AND macd_hist5_r02 >= 0.0 AND cci10_r02 >= 150,0.8662721893491124,732,113,0.06816123990227271,26950,395386,395386,395386,0.06816123990227271,1.0,False,11.0,11.0,"{""D0-D5"": 240, ""D11-D20"": 224, ""D21-D30"": 145, ""D6-D10"": 123}",decomposition_only,0.8632286995515696,0.8354430379746836,0.8921161825726142,0.7924528301886793,0.9710144927536232,0.7981109494468397,258554,40,128,e30be0f3c743f787
oscillator__and4__8dfa5704b6f1,oscillator,same_family_and4,4,kdj_k5_r02 >= 55 AND rsi5_r02 >= 65 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8662721893491124,732,113,0.06816123990227271,26950,395386,395386,395386,0.06816123990227271,1.0,False,11.0,11.0,"{""D0-D5"": 240, ""D11-D20"": 224, ""D21-D30"": 145, ""D6-D10"": 123}",decomposition_only,0.8632286995515696,0.8354430379746836,0.8921161825726142,0.7924528301886793,0.9710144927536232,0.7981109494468397,258552,41,49,7714e9561c5b8893
oscillator__and4__98030a34f599,oscillator,same_family_and4,4,kdj_k5_r02 >= 55 AND rsi5_r02 >= 65 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8662721893491124,732,113,0.06816123990227271,26950,395386,395386,395386,0.06816123990227271,1.0,False,11.0,11.0,"{""D0-D5"": 240, ""D11-D20"": 224, ""D21-D30"": 145, ""D6-D10"": 123}",decomposition_only,0.8632286995515696,0.8354430379746836,0.8921161825726142,0.7924528301886793,0.9710144927536232,0.7981109494468397,258552,41,434,20c2b6ab6237a1af
oscillator__and4__a4779d5fbf63,oscillator,same_family_and4,4,kdj_k5_r02 >= 55 AND rsi5_r02 >= 65 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8662721893491124,732,113,0.06816123990227271,26950,395386,395386,395386,0.06816123990227271,1.0,False,11.0,11.0,"{""D0-D5"": 240, ""D11-D20"": 224, ""D21-D30"": 145, ""D6-D10"": 123}",decomposition_only,0.8632286995515696,0.8354430379746836,0.8921161825726142,0.7924528301886793,0.9710144927536232,0.7981109494468397,258549,42,443,b49a8e7bbdd836a0
oscillator__and3__a2a4aeda0a14,oscillator,same_family_and3,3,kdj_k5_r02 >= 60 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.8650887573964497,731,114,0.06817894412042914,26957,395386,395386,395386,0.06817894412042914,1.0,False,11.0,11.0,"{""D0-D5"": 245, ""D11-D20"": 235, ""D21-D30"": 132, ""D6-D10"": 119}",decomposition_only,0.8654708520179372,0.8354430379746836,0.8838174273858921,0.7735849056603774,0.9565217391304348,0.7969098132760206,258559,27,451,a250fba2d4089d6f
oscillator__and4__072d70b3bd5d,oscillator,same_family_and4,4,kdj_k5_r02 >= 55 AND kdj_k5_r02 >= 60 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.8650887573964497,731,114,0.06817894412042914,26957,395386,395386,395386,0.06817894412042914,1.0,False,11.0,11.0,"{""D0-D5"": 245, ""D11-D20"": 235, ""D21-D30"": 132, ""D6-D10"": 119}",decomposition_only,0.8654708520179372,0.8354430379746836,0.8838174273858921,0.7735849056603774,0.9565217391304348,0.7969098132760206,258550,29,478,d82b765ee02172ad
oscillator__and4__73bcfdf9ab96,oscillator,same_family_and4,4,kdj_k5_r02 >= 60 AND cci5_r02 >= 50 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.8650887573964497,731,114,0.06817894412042914,26957,395386,395386,395383,0.0681794614335973,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 245, ""D11-D20"": 235, ""D21-D30"": 132, ""D6-D10"": 119}",decomposition_only,0.8654708520179372,0.8354430379746836,0.8838174273858921,0.7735849056603774,0.9565217391304348,0.7969098132760206,258551,38,466,1fd3b55020efd803
oscillator__and4__79c2e1390b50,oscillator,same_family_and4,4,kdj_k5_r02 >= 60 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8650887573964497,731,114,0.06817894412042914,26957,395386,395386,395386,0.06817894412042914,1.0,False,11.0,11.0,"{""D0-D5"": 245, ""D11-D20"": 235, ""D21-D30"": 132, ""D6-D10"": 119}",decomposition_only,0.8654708520179372,0.8354430379746836,0.8838174273858921,0.7735849056603774,0.9565217391304348,0.7969098132760206,258556,39,208,97cfdea95122dd7b
oscillator__and4__8cb38b82300a,oscillator,same_family_and4,4,kdj_k5_r02 >= 60 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8650887573964497,731,114,0.06817894412042914,26957,395386,395386,395386,0.06817894412042914,1.0,False,11.0,11.0,"{""D0-D5"": 245, ""D11-D20"": 235, ""D21-D30"": 132, ""D6-D10"": 119}",decomposition_only,0.8654708520179372,0.8354430379746836,0.8838174273858921,0.7735849056603774,0.9565217391304348,0.7969098132760206,258554,40,480,4e6fd82302042435
oscillator__and3__330530b25db9,oscillator,same_family_and3,3,rsi5_r02 >= 70 AND cci5_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395383,0.06818704901323527,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258551,26,21,729803950262a891
oscillator__and3__424c967e3ee1,oscillator,same_family_and3,3,rsi5_r02 >= 55 AND rsi5_r02 >= 70 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258551,26,147,4eee96c6a9542ac9
oscillator__and3__a77f00347dad,oscillator,same_family_and3,3,rsi5_r02 >= 65 AND rsi5_r02 >= 70 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258559,27,486,9ddb8029eccdfc2e
oscillator__and3__bfcef0de7c1e,oscillator,same_family_and3,3,rsi5_r02 >= 70 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258557,28,178,2b470b7911c67c62
oscillator__and3__e51820d640d1,oscillator,same_family_and3,3,rsi5_r02 >= 70 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258557,28,463,faa995e7cf18ba8e
oscillator__and3__f2d8c12b8b09,oscillator,same_family_and3,3,rsi5_r02 >= 60 AND rsi5_r02 >= 70 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258550,29,61,a02cf51e7f0950f8
oscillator__and4__05c812f50a63,oscillator,same_family_and4,4,rsi5_r02 >= 60 AND rsi5_r02 >= 70 AND cci5_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395383,0.06818704901323527,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258550,29,417,46f9f1bff0ae71de
oscillator__and4__24b8a06aae65,oscillator,same_family_and4,4,rsi5_r02 >= 65 AND rsi5_r02 >= 70 AND cci5_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395383,0.06818704901323527,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258552,32,234,57d69c97718fe522
oscillator__and4__2c1e731e500c,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi5_r02 >= 70 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258558,33,39,ac2f675494580d44
oscillator__and4__2fcedc25193d,oscillator,same_family_and4,4,rsi5_r02 >= 60 AND rsi5_r02 >= 70 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258558,33,182,05157c4d7f0b00ed
oscillator__and4__3fb31585ab1b,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi5_r02 >= 70 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258556,34,340,167f951e5285e88d
oscillator__and4__4748dbdaee68,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi5_r02 >= 65 AND rsi5_r02 >= 70 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258548,35,147,ba86613c53612ad9
oscillator__and4__606ce271aa4c,oscillator,same_family_and4,4,rsi5_r02 >= 65 AND rsi5_r02 >= 70 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258553,37,161,51b89cc3d02caa89
oscillator__and4__611dc664bc5f,oscillator,same_family_and4,4,rsi5_r02 >= 60 AND rsi5_r02 >= 70 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258553,37,194,e59454a19b3e340e
oscillator__and4__678a20dfbbfa,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi5_r02 >= 60 AND rsi5_r02 >= 70 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258553,37,466,c1e47aaa1ba790c1
oscillator__and4__8d7cc8c087e4,oscillator,same_family_and4,4,rsi5_r02 >= 60 AND rsi5_r02 >= 65 AND rsi5_r02 >= 70 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258552,41,31,91544411caa142ab
oscillator__and4__93cb52136156,oscillator,same_family_and4,4,rsi5_r02 >= 65 AND rsi5_r02 >= 70 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258552,41,265,55877ed211a9f9f0
oscillator__and4__a0a19aa0dfbf,oscillator,same_family_and4,4,rsi5_r02 >= 70 AND cci10_r02 >= 50 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395386,0.06818653164249619,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258549,42,282,1fde593928ae9869
oscillator__and4__c62fd8b5f3ed,oscillator,same_family_and4,4,rsi5_r02 >= 70 AND cci5_r02 >= 50 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395383,0.06818704901323527,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258558,45,386,6606126674afddee
oscillator__and4__cea35512cfc6,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi5_r02 >= 70 AND cci5_r02 >= 50 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395383,0.06818704901323527,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258548,46,225,ffbc372795a553e8
oscillator__and4__d0352100c9d0,oscillator,same_family_and4,4,rsi5_r02 >= 70 AND cci5_r02 >= 50 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8603550295857988,727,118,0.06818653164249619,26960,395386,395386,395383,0.06818704901323527,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 230, ""D21-D30"": 140, ""D6-D10"": 119}",decomposition_only,0.8542600896860987,0.8354430379746836,0.8879668049792531,0.7641509433962265,0.9565217391304348,0.7921684979433026,258548,46,291,a0507a94f43061e3
oscillator__and3__25ce2ca38cc6,oscillator,same_family_and3,3,kdj_k5_r02 >= 60 AND rsi5_r02 >= 65 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06826999438523366,26993,395386,395386,395386,0.06826999438523366,1.0,False,11.0,11.0,"{""D0-D5"": 244, ""D11-D20"": 231, ""D21-D30"": 134, ""D6-D10"": 116}",decomposition_only,0.8587443946188341,0.8291139240506329,0.8755186721991701,0.7641509433962265,0.9710144927536232,0.7897181712952398,258553,25,433,1d4efbaef6d3e10e
oscillator__and4__2e45a1bea8e0,oscillator,same_family_and4,4,kdj_k5_r02 >= 60 AND rsi5_r02 >= 65 AND cci5_r02 >= 50 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06826999438523366,26993,395386,395386,395383,0.06827051238925295,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 244, ""D11-D20"": 231, ""D21-D30"": 134, ""D6-D10"": 116}",decomposition_only,0.8587443946188341,0.8291139240506329,0.8755186721991701,0.7641509433962265,0.9710144927536232,0.7897181712952398,258558,33,117,7b37dbe8015a60af
oscillator__and4__4ae1b569431e,oscillator,same_family_and4,4,kdj_k5_r02 >= 60 AND rsi5_r02 >= 65 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06826999438523366,26993,395386,395386,395386,0.06826999438523366,1.0,False,11.0,11.0,"{""D0-D5"": 244, ""D11-D20"": 231, ""D21-D30"": 134, ""D6-D10"": 116}",decomposition_only,0.8587443946188341,0.8291139240506329,0.8755186721991701,0.7641509433962265,0.9710144927536232,0.7897181712952398,258548,35,296,a7923bc291abf86e
oscillator__and4__518f78b21b51,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND kdj_k5_r02 >= 60 AND rsi5_r02 >= 65 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06826999438523366,26993,395386,395386,395386,0.06826999438523366,1.0,False,11.0,11.0,"{""D0-D5"": 244, ""D11-D20"": 231, ""D21-D30"": 134, ""D6-D10"": 116}",decomposition_only,0.8587443946188341,0.8291139240506329,0.8755186721991701,0.7641509433962265,0.9710144927536232,0.7897181712952398,258555,36,74,36c86878119ffe18
oscillator__and4__8a8b9b7ce7e7,oscillator,same_family_and4,4,kdj_k5_r02 >= 55 AND kdj_k5_r02 >= 60 AND rsi5_r02 >= 65 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06826999438523366,26993,395386,395386,395386,0.06826999438523366,1.0,False,11.0,11.0,"{""D0-D5"": 244, ""D11-D20"": 231, ""D21-D30"": 134, ""D6-D10"": 116}",decomposition_only,0.8587443946188341,0.8291139240506329,0.8755186721991701,0.7641509433962265,0.9710144927536232,0.7897181712952398,258554,40,395,c9c44517f0ec4867
oscillator__and4__905bd7bbca89,oscillator,same_family_and4,4,kdj_k5_r02 >= 60 AND rsi5_r02 >= 65 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06826999438523366,26993,395386,395386,395386,0.06826999438523366,1.0,False,11.0,11.0,"{""D0-D5"": 244, ""D11-D20"": 231, ""D21-D30"": 134, ""D6-D10"": 116}",decomposition_only,0.8587443946188341,0.8291139240506329,0.8755186721991701,0.7641509433962265,0.9710144927536232,0.7897181712952398,258552,41,138,3f835428fdc9a0d7
oscillator__and4__cd4109345bd0,oscillator,same_family_and4,4,rsi5_r02 >= 60 AND kdj_k5_r02 >= 60 AND rsi5_r02 >= 65 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06826999438523366,26993,395386,395386,395386,0.06826999438523366,1.0,False,11.0,11.0,"{""D0-D5"": 244, ""D11-D20"": 231, ""D21-D30"": 134, ""D6-D10"": 116}",decomposition_only,0.8587443946188341,0.8291139240506329,0.8755186721991701,0.7641509433962265,0.9710144927536232,0.7897181712952398,258548,46,174,852b9f8d72124b2c
oscillator__and4__00e1661b58fb,oscillator,same_family_and4,4,rsi5_r02 >= 60 AND macd_hist5_r02 >= 0.0 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.8662721893491124,732,113,0.06838633639026166,27039,395386,395386,395386,0.06838633639026166,1.0,False,11.0,11.0,"{""D0-D5"": 242, ""D11-D20"": 229, ""D21-D30"": 140, ""D6-D10"": 121}",decomposition_only,0.8587443946188341,0.8544303797468354,0.8879668049792531,0.7735849056603774,0.9565217391304348,0.7978858529588507,258550,29,204,9dca16b0541c3fa0
oscillator__and4__089bf057b4c3,oscillator,same_family_and4,4,rsi5_r02 >= 60 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8662721893491124,732,113,0.06838633639026166,27039,395386,395386,395386,0.06838633639026166,1.0,False,11.0,11.0,"{""D0-D5"": 242, ""D11-D20"": 229, ""D21-D30"": 140, ""D6-D10"": 121}",decomposition_only,0.8587443946188341,0.8544303797468354,0.8879668049792531,0.7735849056603774,0.9565217391304348,0.7978858529588507,258554,30,49,35f8ad028412ad17
