condition_group_id,family_id,kind,n_terms,condition_text,coverage_t0_t30,covered_events_t0_t30,uncovered_events_t0_t30,eligible_day_density,eligible_day_trigger_count,eligible_day_denominator,global_eligible_day_denominator,feature_eligible_day_denominator,feature_eligible_day_density,feature_eligible_ratio,low_feature_coverage_warning,median_earliest_hit_offset,median_closest_hit_offset,offset_bucket_first_hit_distribution,market_context_decomposition_status,coverage_by_split_train,coverage_by_split_validation,coverage_by_split_robustness,coverage_by_year_min,coverage_by_year_max,rank_score,worker_id,chunk_id,chunk_sequence,result_hash
volatility_band__and3__5657b5145515,volatility_band,same_family_and3,3,realized_vol5_r02 <= 0.05 AND realized_vol5_r02 <= 0.08 AND boll_width5_r02 >= 1.0,0.9988165680473373,844,1,0.47096002387540276,186211,395386,395386,395386,0.47096002387540276,1.0,False,0.0,0.0,"{""D0-D5"": 772, ""D11-D20"": 23, ""D21-D30"": 5, ""D6-D10"": 44}",decomposition_only,0.9977578475336323,1.0,1.0,0.9905660377358491,1.0,0.5278565441719345,258558,127,392,1525feaafe2ce8d7
volatility_band__and4__3f4f1707bc6d,volatility_band,same_family_and4,4,realized_vol5_r02 <= 0.05 AND realized_vol5_r02 <= 0.08 AND boll_width5_r02 >= 0.8 AND boll_width5_r02 >= 1.0,0.9988165680473373,844,1,0.47096002387540276,186211,395386,395386,395386,0.47096002387540276,1.0,False,0.0,0.0,"{""D0-D5"": 772, ""D11-D20"": 23, ""D21-D30"": 5, ""D6-D10"": 44}",decomposition_only,0.9977578475336323,1.0,1.0,0.9905660377358491,1.0,0.5278565441719345,258555,135,387,27cd11e5f7aa6ca1
volatility_band__and3__7509b7eb924a,volatility_band,same_family_and3,3,realized_vol5_r02 <= 0.05 AND realized_vol5_r02 <= 0.08 AND boll_pct_b10_r02 >= 0.5,0.9988165680473373,844,1,0.4843798212379801,191517,395386,395386,395383,0.48438349650844875,0.9999924124779329,False,3.0,3.0,"{""D0-D5"": 549, ""D11-D20"": 82, ""D21-D30"": 5, ""D6-D10"": 208}",decomposition_only,0.9977578475336323,1.0,1.0,0.9905660377358491,1.0,0.5144367468093571,258557,128,155,95519bd175ff4fdb
volatility_band__and3__7766a326aabf,volatility_band,same_family_and3,3,realized_vol5_r02 <= 0.08 AND boll_width5_r02 >= 0.8 AND boll_width5_r02 >= 1.0,0.9988165680473373,844,1,0.4900628752661956,193764,395386,395386,395386,0.4900628752661956,1.0,False,0.0,0.0,"{""D0-D5"": 781, ""D11-D20"": 18, ""D21-D30"": 5, ""D6-D10"": 40}",decomposition_only,0.9977578475336323,1.0,1.0,0.9905660377358491,1.0,0.5087536927811418,258557,128,176,44b5b22157dfd520
volume_money__and4__13c8f63c2148,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0 AND turnover_ratio10_r02 >= 1.0,1.0,845,0,0.12961763947130145,51249,395386,395386,395386,0.12961763947130145,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703823605286986,258552,157,259,270e0bf3522baf8c
volume_money__and4__54b1c13603f0,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND volume_ratio10_r02 >= 1.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12961763947130145,51249,395386,395386,395386,0.12961763947130145,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703823605286986,258558,162,495,00a196d79d3ece9c
volume_money__and4__66aa86889f49,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND turnover_ratio10_r02 >= 1.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12961763947130145,51249,395386,395386,395386,0.12961763947130145,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703823605286986,258554,164,246,e25c290da09fbfe2
volume_money__and4__7b4991a22db3,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND turnover_ratio10_r02 >= 1.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12961763947130145,51249,395386,395386,395386,0.12961763947130145,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703823605286986,258550,166,97,4e1d54e332615be4
volume_money__and4__97da249d693d,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0 AND turnover_ratio10_r02 >= 1.0,1.0,845,0,0.12961763947130145,51249,395386,395386,395386,0.12961763947130145,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703823605286986,258551,168,261,6da7a70b58476c14
volume_money__and4__bc0f5ca97b48,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND volume_ratio10_r02 >= 1.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12961763947130145,51249,395386,395386,395386,0.12961763947130145,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703823605286986,258553,171,235,f7b4a69cf4dddcf2
volume_money__and4__bc4d3bc2c8b0,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND volume_ratio10_r02 >= 1.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12961763947130145,51249,395386,395386,395386,0.12961763947130145,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703823605286986,258553,171,247,12edbf20677ceb88
volume_money__and4__e4605156cb0e,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND volume_ratio10_r02 >= 1.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12961763947130145,51249,395386,395386,395386,0.12961763947130145,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703823605286986,258558,174,400,3ba7548a90b15094
volume_money__and4__2236c7d4ab67,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND amount_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12962775616739086,51253,395386,395386,395386,0.12962775616739086,1.0,False,4.0,4.0,"{""D0-D5"": 517, ""D11-D20"": 114, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703722438326091,258549,158,401,35f39a56daaede99
volume_money__and4__27920d050df1,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12962775616739086,51253,395386,395386,395386,0.12962775616739086,1.0,False,4.0,4.0,"{""D0-D5"": 517, ""D11-D20"": 114, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703722438326091,258553,159,152,933b5aae42639644
volume_money__and4__8b6702040b74,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12962775616739086,51253,395386,395386,395386,0.12962775616739086,1.0,False,4.0,4.0,"{""D0-D5"": 517, ""D11-D20"": 114, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703722438326091,258559,167,256,6c6fda8fd27105cf
volume_money__and4__9146f1995470,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND amount_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12962775616739086,51253,395386,395386,395386,0.12962775616739086,1.0,False,4.0,4.0,"{""D0-D5"": 517, ""D11-D20"": 114, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8703722438326091,258559,167,470,13dd2ad309867335
volume_money__and3__2b09d233347f,volume_money,same_family_and3,3,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258554,152,271,a773262f0aea91e1
volume_money__and3__3db2a09d66a4,volume_money,same_family_and3,3,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258554,152,433,11f1bb8278217b25
volume_money__and3__c3f5c73100a9,volume_money,same_family_and3,3,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258548,154,478,ea2411b71ab8e585
volume_money__and3__c69c794909b0,volume_money,same_family_and3,3,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258550,155,3,743964cd266c1c7e
volume_money__and4__039a4a8202f8,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258551,156,70,49b0216947857c11
volume_money__and4__0a959a5f1023,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 1.0 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258551,156,341,29b6d4609820f1b4
volume_money__and4__0d82cd6781f3,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258551,156,470,6bdead46674ec189
volume_money__and4__0e0ab0a2fe79,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258551,156,497,d5783dbeb667bc26
volume_money__and4__1129aa517b7b,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258552,157,141,fdc6787a770baf09
volume_money__and4__150c0f68f122,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258552,157,323,5f5c3d28196305ea
volume_money__and4__26f889cf476c,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258553,159,124,7e0d31af17932769
volume_money__and4__27477092d772,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258553,159,139,980dd2f4e7e3fb61
volume_money__and4__3bb9be0dcbd2,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258555,160,458,5fea2e02931e45de
volume_money__and4__41e7122783bf,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 0.0 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258556,161,223,b641ccc6aeb229cf
volume_money__and4__433a855ed5c8,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258556,161,274,ee583d6807e018dd
volume_money__and4__5421138e6ffb,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258558,162,471,812a70fd65e4bd5e
volume_money__and4__5aaa92e33384,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258557,163,253,8dda5da8e0aeb64c
volume_money__and4__5b0a8581e411,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258557,163,270,095251111f3d5907
volume_money__and4__6521de0f114a,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 0.0 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258554,164,188,20de280026b90900
volume_money__and4__7503036e889d,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258548,165,350,b15cafd379118cd7
volume_money__and4__7d5946cd23cf,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258550,166,175,88753dd192b05c5e
volume_money__and4__8a4738ed9559,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 0.0 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258559,167,215,8f2913cafb65aefd
volume_money__and4__a915eeb8c49f,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 1.0 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258549,169,464,b84cc06c9fe7ee7f
volume_money__and4__c9b949c025b3,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258555,172,325,0d17035d5729dc31
volume_money__and4__e4cc7d8a253d,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258558,174,420,166e54e76a672fc1
volume_money__and4__e516610cfc17,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 0.0 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258558,174,435,27a86bb3007e56ec
volume_money__and4__eab585efc376,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 1.0 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258557,175,186,a6dff036abc57088
volume_money__and4__fb22456535b6,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 1.0 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12981238587102223,51326,395386,395386,395386,0.12981238587102223,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 113, ""D21-D30"": 10, ""D6-D10"": 204}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8701876141289777,258554,176,348,b87c00f4d3700d30
volume_money__and4__8fa39c56313c,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND turnover_ratio10_r02 >= 1.0,1.0,845,0,0.12993125705007258,51373,395386,395386,395386,0.12993125705007258,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 111, ""D21-D30"": 9, ""D6-D10"": 207}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8700687429499274,258559,167,412,58bc329feed92343
volume_money__and4__92561b6ee5e2,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND volume_ratio10_r02 >= 1.0,1.0,845,0,0.12993125705007258,51373,395386,395386,395386,0.12993125705007258,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 111, ""D21-D30"": 9, ""D6-D10"": 207}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8700687429499274,258551,168,18,8f9b459e43861bea
volume_money__and4__b3c624606f11,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND amount_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND volume_ratio10_r02 >= 1.0,1.0,845,0,0.12993125705007258,51373,395386,395386,395386,0.12993125705007258,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 111, ""D21-D30"": 9, ""D6-D10"": 207}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8700687429499274,258552,170,389,4dfb9a1dba50e03a
volume_money__and4__f4bb829ddf11,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND amount_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND turnover_ratio10_r02 >= 1.0,1.0,845,0,0.12993125705007258,51373,395386,395386,395386,0.12993125705007258,1.0,False,4.0,4.0,"{""D0-D5"": 518, ""D11-D20"": 111, ""D21-D30"": 9, ""D6-D10"": 207}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8700687429499274,258554,176,103,e18269649f815929
volume_money__and4__1d694228d4fe,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0 AND turnover_ratio10_r02 >= 1.0,1.0,845,0,0.12996413631236312,51386,395386,395386,395386,0.12996413631236312,1.0,False,4.0,4.0,"{""D0-D5"": 522, ""D11-D20"": 113, ""D21-D30"": 8, ""D6-D10"": 202}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8700358636876369,258549,158,201,4f1d26147fb6343d
volume_money__and4__21f53ef7261f,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND volume_ratio10_r02 >= 1.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12996413631236312,51386,395386,395386,395386,0.12996413631236312,1.0,False,4.0,4.0,"{""D0-D5"": 522, ""D11-D20"": 113, ""D21-D30"": 8, ""D6-D10"": 202}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8700358636876369,258549,158,393,17835cf4e1b76b5a
volume_money__and4__4781997caebb,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND volume_ratio10_r02 >= 1.0 AND amount_ratio10_r02 >= 1.0,1.0,845,0,0.12996413631236312,51386,395386,395386,395386,0.12996413631236312,1.0,False,4.0,4.0,"{""D0-D5"": 522, ""D11-D20"": 113, ""D21-D30"": 8, ""D6-D10"": 202}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8700358636876369,258556,161,440,3de953b6344a2380
volume_money__and4__5241c12fe163,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND money_zscore5_r02 >= 2.0 AND turnover_ratio10_r02 >= 1.0 AND money_zscore10_r02 >= 0.0,1.0,845,0,0.12996413631236312,51386,395386,395386,395386,0.12996413631236312,1.0,False,4.0,4.0,"{""D0-D5"": 522, ""D11-D20"": 113, ""D21-D30"": 8, ""D6-D10"": 202}",decomposition_only,1.0,1.0,1.0,1.0,1.0,0.8700358636876369,258558,162,392,7a52dfcd5d358e36
