version,fold,calendar_year,pullback_class,trades,net_pnl_sum,win_rate,avg_cost_after_return,avg_r_multiple,stop_time_trade_ratio,yearly_expectancy
pit_original_pullback_baseline,WF4,2022,breakdown_repair,3,-807.3965826034539,0.3333333333333333,-0.010774282246346842,-0.033452282009963495,0.3333333333333333,-269.1321942011513
pit_original_pullback_baseline,WF4,2022,strong_trend_continuation,1,-37.27163238525391,0.0,-0.0013992265342827868,0.0364973570654327,0.0,-37.27163238525391
pit_original_pullback_baseline,WF4,2022,unclassified_pullback,1,-940.2903957366958,0.0,-0.03262359386161149,-0.7379282987355716,1.0,-940.2903957366958
pit_original_pullback_baseline,WF4,2022,weak_volume_rebound,6,-3055.1946257829636,0.16666666666666666,-0.022938945220310026,-0.7772140488766565,0.6666666666666666,-509.1991042971606
pit_original_pullback_baseline,WF4,2023,breakdown_repair,2,1932.6717308044456,0.5,0.02199366783520644,0.2718978139003142,0.5,966.3358654022228
pit_original_pullback_baseline,WF4,2023,strong_trend_continuation,2,-1672.9811943054206,0.0,-0.039676732900942764,-0.7486699309883248,0.5,-836.4905971527103
pit_original_pullback_baseline,WF4,2023,unclassified_pullback,4,-4732.34913110733,0.0,-0.043193254352644636,-1.136744436939643,1.0,-1183.0872827768326
pit_original_pullback_baseline,WF4,2023,weak_volume_rebound,2,-53.28173217773547,0.0,-0.001750865409573137,-0.051373421939624214,0.5,-26.640866088867735
pit_original_pullback_baseline,WF5,2023,breakdown_repair,2,1978.6792098283775,0.5,0.021993667835206412,0.2718978139003142,0.5,989.3396049141887
pit_original_pullback_baseline,WF5,2023,strong_trend_continuation,2,-1672.9811943054206,0.0,-0.039676732900942764,-0.7486699309883248,0.5,-836.4905971527103
pit_original_pullback_baseline,WF5,2023,unclassified_pullback,4,-4732.34913110733,0.0,-0.043193254352644636,-1.136744436939643,1.0,-1183.0872827768326
pit_original_pullback_baseline,WF5,2023,weak_volume_rebound,2,-103.12295227050927,0.0,-0.001750865409573137,-0.051373421939624214,0.5,-51.56147613525464
pit_original_pullback_baseline,WF5,2024,breakdown_repair,28,-10852.692117357254,0.17857142857142858,-0.013814775503904102,-0.2647944802618267,0.6785714285714286,-387.59614704847337
pit_original_pullback_baseline,WF5,2024,strong_trend_continuation,8,-3988.8367732048087,0.125,-0.01733660161232541,-0.5597735001688641,0.75,-498.6045966506011
pit_original_pullback_baseline,WF5,2024,unclassified_pullback,6,1874.229836893083,0.5,0.013984638137783653,0.30799028665125067,0.5,312.3716394821805
pit_original_pullback_baseline,WF5,2024,weak_volume_rebound,17,-3669.529989719392,0.29411764705882354,-0.007154874430216544,-0.12283491807754142,0.5882352941176471,-215.8547052776113
pit_rebuilt_pullback_candidate,WF1,2019,strong_trend_continuation,4,1601.0491149425477,0.75,0.014831158655972605,0.396825072888596,0.25,400.2622787356369
pit_rebuilt_pullback_candidate,WF1,2020,strong_trend_continuation,3,-5464.898668813707,0.0,-0.06300826347894617,-1.1405576873754748,1.0,-1821.632889604569
pit_rebuilt_pullback_candidate,WF2,2020,strong_trend_continuation,3,-5489.684693598748,0.0,-0.06300826347894616,-1.1405576873754748,1.0,-1829.8948978662493
pit_rebuilt_pullback_candidate,WF3,2022,strong_trend_continuation,1,-41.930586433410646,0.0,-0.0013992265342827868,0.0364973570654327,0.0,-41.930586433410646
pit_rebuilt_pullback_candidate,WF4,2022,strong_trend_continuation,1,-37.27163238525391,0.0,-0.0013992265342827868,0.0364973570654327,0.0,-37.27163238525391
pit_rebuilt_pullback_candidate,WF4,2023,strong_trend_continuation,2,-1672.9811943054206,0.0,-0.039676732900942764,-0.7486699309883248,0.5,-836.4905971527103
pit_rebuilt_pullback_candidate,WF5,2023,strong_trend_continuation,2,-1672.9811943054206,0.0,-0.039676732900942764,-0.7486699309883248,0.5,-836.4905971527103
pit_rebuilt_pullback_candidate,WF5,2024,strong_trend_continuation,11,-5631.787709522251,0.09090909090909091,-0.017607094870106175,-0.5319547663297749,0.7272727272727273,-511.9807008656592
pit_strong_trend_pullback_candidate,WF1,2019,strong_trend_continuation,4,1601.0491149425477,0.75,0.014831158655972605,0.396825072888596,0.25,400.2622787356369
pit_strong_trend_pullback_candidate,WF1,2020,strong_trend_continuation,3,-5464.898668813707,0.0,-0.06300826347894617,-1.1405576873754748,1.0,-1821.632889604569
pit_strong_trend_pullback_candidate,WF2,2020,strong_trend_continuation,3,-5489.684693598748,0.0,-0.06300826347894616,-1.1405576873754748,1.0,-1829.8948978662493
pit_strong_trend_pullback_candidate,WF3,2022,strong_trend_continuation,1,-41.930586433410646,0.0,-0.0013992265342827868,0.0364973570654327,0.0,-41.930586433410646
pit_strong_trend_pullback_candidate,WF4,2022,strong_trend_continuation,1,-37.27163238525391,0.0,-0.0013992265342827868,0.0364973570654327,0.0,-37.27163238525391
pit_strong_trend_pullback_candidate,WF4,2023,strong_trend_continuation,2,-1672.9811943054206,0.0,-0.039676732900942764,-0.7486699309883248,0.5,-836.4905971527103
pit_strong_trend_pullback_candidate,WF5,2023,strong_trend_continuation,2,-1672.9811943054206,0.0,-0.039676732900942764,-0.7486699309883248,0.5,-836.4905971527103
pit_strong_trend_pullback_candidate,WF5,2024,strong_trend_continuation,11,-5631.787709522251,0.09090909090909091,-0.017607094870106175,-0.5319547663297749,0.7272727272727273,-511.9807008656592
pit_weak_volume_rebound_diagnostic,WF1,2019,weak_volume_rebound,216,58615.58165073396,0.30092592592592593,0.009163456840024474,0.14183349154621755,0.5046296296296297,271.36843356821277
pit_weak_volume_rebound_diagnostic,WF1,2020,weak_volume_rebound,242,41802.33253853325,0.2768595041322314,0.007787551550743155,-0.13954054660270562,0.512396694214876,172.7369113162531
pit_weak_volume_rebound_diagnostic,WF2,2020,weak_volume_rebound,256,95255.63641029596,0.28515625,0.015312718135916333,-1.497973619858242,0.53125,372.0923297277186
pit_weak_volume_rebound_diagnostic,WF2,2021,weak_volume_rebound,311,-124772.42805591824,0.2315112540192926,-0.013173435177855554,-0.14786529749605662,0.5241157556270096,-401.19751786468885
pit_weak_volume_rebound_diagnostic,WF3,2021,weak_volume_rebound,313,-121801.76407054663,0.22044728434504793,-0.013572382120367618,-0.16249491727606924,0.5335463258785943,-389.1430161998295
pit_weak_volume_rebound_diagnostic,WF3,2022,weak_volume_rebound,275,-137687.647023654,0.20727272727272728,-0.022307947217641545,-0.37108479978555364,0.56,-500.68235281328725
pit_weak_volume_rebound_diagnostic,WF4,2022,weak_volume_rebound,283,-144071.277904439,0.2226148409893993,-0.019677908411723177,-0.3139508847797865,0.5653710247349824,-509.0857876481943
pit_weak_volume_rebound_diagnostic,WF4,2023,weak_volume_rebound,306,-67744.87066544294,0.20261437908496732,-0.010159297145588487,-0.10507395657541041,0.5686274509803921,-221.3884662269377
pit_weak_volume_rebound_diagnostic,WF5,2023,weak_volume_rebound,313,-61530.509579277044,0.2012779552715655,-0.007807145710395313,-0.06785712062021285,0.5878594249201278,-196.58309769737076
pit_weak_volume_rebound_diagnostic,WF5,2024,weak_volume_rebound,259,141929.546638453,0.37065637065637064,0.020933783314027947,0.6813440327551661,0.46332046332046334,547.9905275615946
