instrument,path,rows,start,end,duplicate_dates,missing_values,max_abs_close_jump,max_abs_factor_jump,errors
SZ000800,Explore7/data/interim/qlib_csv/day/SZ000800.csv,2252,2017-01-03,2026-04-30,0,0,0.13207547169811318,0.06413761593945333,
SZ000807,Explore7/data/interim/qlib_csv/day/SZ000807.csv,2236,2017-01-03,2026-04-30,0,0,0.10144927536231885,0.017246937922802852,
SZ000825,Explore7/data/interim/qlib_csv/day/SZ000825.csv,2155,2017-01-03,2026-04-30,0,0,0.14652014652014644,0.07933418803884185,
SZ000831,Explore7/data/interim/qlib_csv/day/SZ000831.csv,2262,2017-01-03,2026-04-30,0,0,0.10273972602739723,0.0032507110831863084,
SZ000839,Explore7/data/interim/qlib_csv/day/SZ000839.csv,2261,2017-01-03,2026-04-30,0,0,0.10232558139534897,0.011235955044817558,
SZ000858,Explore7/data/interim/qlib_csv/day/SZ000858.csv,2263,2017-01-03,2026-04-30,0,0,0.10010562140593815,0.037165456278539066,
SZ000860,Explore7/data/interim/qlib_csv/day/SZ000860.csv,2263,2017-01-03,2026-04-30,0,0,0.10319410319410305,0.30385738753948255,
SZ000876,Explore7/data/interim/qlib_csv/day/SZ000876.csv,2263,2017-01-03,2026-04-30,0,0,0.10229885057471266,0.06543043824310035,
SZ000877,Explore7/data/interim/qlib_csv/day/SZ000877.csv,2250,2017-01-03,2026-04-30,0,0,0.1407678244972579,0.03903903905405404,
SZ000878,Explore7/data/interim/qlib_csv/day/SZ000878.csv,2244,2017-01-03,2026-04-30,0,0,0.115979381443299,0.03652968042621052,
SZ000893,Explore7/data/interim/qlib_csv/day/SZ000893.csv,2245,2017-01-03,2026-04-30,0,0,0.1008130081300811,0.0,
SZ000895,Explore7/data/interim/qlib_csv/day/SZ000895.csv,2248,2017-01-03,2026-04-30,0,0,0.10018214936247716,0.05843420391556986,
SZ000898,Explore7/data/interim/qlib_csv/day/SZ000898.csv,2263,2017-01-03,2026-04-30,0,0,0.1127819548872181,0.3548622569885096,
SZ000921,Explore7/data/interim/qlib_csv/day/SZ000921.csv,2263,2017-01-03,2026-04-30,0,0,0.22784810126582267,0.11594295787742626,
SZ000932,Explore7/data/interim/qlib_csv/day/SZ000932.csv,2233,2017-01-03,2026-04-30,0,0,0.14147909967845662,0.398054886943753,
SZ000933,Explore7/data/interim/qlib_csv/day/SZ000933.csv,2251,2017-01-03,2026-04-30,0,0,0.10126582278481,0.07120184282205044,
SZ000938,Explore7/data/interim/qlib_csv/day/SZ000938.csv,2228,2017-01-03,2026-04-30,0,0,0.10043196544276456,0.40567882347886286,
SZ000958,Explore7/data/interim/qlib_csv/day/SZ000958.csv,2242,2017-01-03,2026-04-30,0,0,0.11764705882352944,1.0217097552976528,
SZ000959,Explore7/data/interim/qlib_csv/day/SZ000959.csv,2231,2017-01-03,2026-04-30,0,0,0.10915492957746475,0.02193484286230518,
SZ000960,Explore7/data/interim/qlib_csv/day/SZ000960.csv,2263,2017-01-03,2026-04-30,0,0,0.11252653927813172,0.01475716566918761,
SZ000963,Explore7/data/interim/qlib_csv/day/SZ000963.csv,2263,2017-01-03,2026-04-30,0,0,0.10038281582305397,1.0294225950563476,
SZ000973,Explore7/data/interim/qlib_csv/day/SZ000973.csv,2253,2017-01-03,2026-04-30,0,0,0.10746268656716418,0.018817204373674734,
SZ000975,Explore7/data/interim/qlib_csv/day/SZ000975.csv,2243,2017-01-03,2026-04-30,0,0,0.1011396011396013,0.4184684080890164,
SZ000977,Explore7/data/interim/qlib_csv/day/SZ000977.csv,2251,2017-01-03,2026-04-30,0,0,0.10344827586206895,0.09484310032162901,
SZ000981,Explore7/data/interim/qlib_csv/day/SZ000981.csv,2102,2017-01-03,2026-04-30,0,0,0.10526315789473695,0.6666666666666667,
SZ000983,Explore7/data/interim/qlib_csv/day/SZ000983.csv,2253,2017-01-03,2026-04-30,0,0,0.43137254901960786,0.3535503521322252,
SZ000987,Explore7/data/interim/qlib_csv/day/SZ000987.csv,2237,2017-01-09,2026-04-30,0,0,0.1417322834645669,0.38247066952225683,
SZ000988,Explore7/data/interim/qlib_csv/day/SZ000988.csv,2263,2017-01-03,2026-04-30,0,0,0.10040160642570284,0.005118449876232223,
SZ000999,Explore7/data/interim/qlib_csv/day/SZ000999.csv,2263,2017-01-03,2026-04-30,0,0,0.13524936601859672,0.333183340751557,
SZ001203,Explore7/data/interim/qlib_csv/day/SZ001203.csv,1208,2021-05-10,2026-04-30,0,0,0.1080402010050252,0.02561916185425739,
SZ001289,Explore7/data/interim/qlib_csv/day/SZ001289.csv,1032,2022-01-24,2026-04-30,0,0,0.10047619047619039,0.014038005976305445,
SZ001309,Explore7/data/interim/qlib_csv/day/SZ001309.csv,929,2022-07-01,2026-04-30,0,0,0.10038824181919015,0.4034846768967668,
SZ001389,Explore7/data/interim/qlib_csv/day/SZ001389.csv,503,2024-04-02,2026-04-30,0,0,0.10161970268471254,0.009868421082529055,
SZ001391,Explore7/data/interim/qlib_csv/day/SZ001391.csv,322,2024-12-30,2026-04-30,0,0,0.132404181184669,0.008670520191858211,
SZ001872,Explore7/data/interim/qlib_csv/day/SZ001872.csv,2102,2017-01-03,2026-04-30,0,0,0.13564213564213579,0.046010223553367924,
SZ001965,Explore7/data/interim/qlib_csv/day/SZ001965.csv,2024,2017-12-25,2026-04-30,0,0,0.10144927536231885,0.04521016617935203,
SZ001979,Explore7/data/interim/qlib_csv/day/SZ001979.csv,2247,2017-01-03,2026-04-30,0,0,0.10070810385523221,0.06315052309449021,
SZ002001,Explore7/data/interim/qlib_csv/day/SZ002001.csv,2263,2017-01-03,2026-04-30,0,0,0.10059171597633154,0.7339963097756048,
SZ002007,Explore7/data/interim/qlib_csv/day/SZ002007.csv,2263,2017-01-03,2026-04-30,0,0,0.11600279524807822,0.5135792384003228,
SZ002008,Explore7/data/interim/qlib_csv/day/SZ002008.csv,2263,2017-01-03,2026-04-30,0,0,0.1083092186854071,0.015962057706732535,
SZ002010,Explore7/data/interim/qlib_csv/day/SZ002010.csv,2249,2017-01-03,2026-04-30,0,0,0.110077519379845,0.024621506082247446,
SZ002013,Explore7/data/interim/qlib_csv/day/SZ002013.csv,1413,2017-01-03,2023-02-07,0,0,0.10436137071651097,0.5066320983831918,
SZ002024,Explore7/data/interim/qlib_csv/day/SZ002024.csv,2244,2017-01-03,2026-04-30,0,0,0.10236966824644544,0.010360657788840877,
SZ002027,Explore7/data/interim/qlib_csv/day/SZ002027.csv,2263,2017-01-03,2026-04-30,0,0,0.10109289617486339,0.4432249196789495,
SZ002028,Explore7/data/interim/qlib_csv/day/SZ002028.csv,2263,2017-01-03,2026-04-30,0,0,0.1007147498375569,0.010461003691485393,
SZ002032,Explore7/data/interim/qlib_csv/day/SZ002032.csv,2262,2017-01-03,2026-04-30,0,0,0.1954285714285715,0.2957164930670537,
SZ002044,Explore7/data/interim/qlib_csv/day/SZ002044.csv,2258,2017-01-03,2026-04-30,0,0,0.10115131578947367,0.20510961113609527,
SZ002049,Explore7/data/interim/qlib_csv/day/SZ002049.csv,2137,2017-01-03,2026-04-30,0,0,0.10041265474552974,0.4018686552312376,
SZ002050,Explore7/data/interim/qlib_csv/day/SZ002050.csv,2225,2017-01-03,2026-04-30,0,0,0.10022853411687893,0.32224779060893094,
SZ002064,Explore7/data/interim/qlib_csv/day/SZ002064.csv,2248,2017-01-03,2026-04-30,0,0,0.10126582278481,0.03592905047703221,
SZ002065,Explore7/data/interim/qlib_csv/day/SZ002065.csv,2253,2017-01-03,2026-04-30,0,0,0.10645933014354081,1.0157562680480487,
SZ002074,Explore7/data/interim/qlib_csv/day/SZ002074.csv,2250,2017-01-03,2026-04-30,0,0,0.10059171597633143,0.14192985951275028,
SZ002078,Explore7/data/interim/qlib_csv/day/SZ002078.csv,2263,2017-01-03,2026-04-30,0,0,0.13071895424836621,0.02777033935706208,
SZ002080,Explore7/data/interim/qlib_csv/day/SZ002080.csv,2251,2017-01-03,2026-04-30,0,0,0.10053475935828882,0.6245878367926634,
SZ002085,Explore7/data/interim/qlib_csv/day/SZ002085.csv,2215,2017-01-03,2026-04-30,0,0,0.11494252873563215,0.20904421969399523,
SZ002120,Explore7/data/interim/qlib_csv/day/SZ002120.csv,2263,2017-01-03,2026-04-30,0,0,0.10727272727272719,0.31634961948839146,
SZ002127,Explore7/data/interim/qlib_csv/day/SZ002127.csv,2258,2017-01-03,2026-04-30,0,0,0.10880829015544036,0.5058327788453172,
SZ002128,Explore7/data/interim/qlib_csv/day/SZ002128.csv,2137,2017-01-03,2026-04-30,0,0,0.10112359550561811,0.05044112691168512,
SZ002129,Explore7/data/interim/qlib_csv/day/SZ002129.csv,2026,2017-11-29,2026-04-30,0,0,0.11111111111111094,0.253485426408002,
SZ002131,Explore7/data/interim/qlib_csv/day/SZ002131.csv,2260,2017-01-03,2026-04-30,0,0,0.10555555555555562,2.5122478386167146,
SZ002142,Explore7/data/interim/qlib_csv/day/SZ002142.csv,2257,2017-01-03,2026-04-30,0,0,0.10007468259895447,0.32377739932271465,
SZ002146,Explore7/data/interim/qlib_csv/day/SZ002146.csv,2253,2017-01-03,2026-04-30,0,0,0.13141993957703924,0.06809338525161968,
SZ002153,Explore7/data/interim/qlib_csv/day/SZ002153.csv,2250,2017-01-03,2026-04-30,0,0,0.10150375939849599,0.40222857215078367,
SZ002155,Explore7/data/interim/qlib_csv/day/SZ002155.csv,2253,2017-01-03,2026-04-30,0,0,0.10843373493975883,0.3120643431231567,
SZ002156,Explore7/data/interim/qlib_csv/day/SZ002156.csv,2261,2017-01-05,2026-04-30,0,0,0.100677637947725,0.00467211187003036,
SZ002157,Explore7/data/interim/qlib_csv/day/SZ002157.csv,2258,2017-01-03,2026-04-30,0,0,0.12802768166089962,0.05622489963911548,
SZ002176,Explore7/data/interim/qlib_csv/day/SZ002176.csv,2251,2017-01-03,2026-04-30,0,0,0.1008130081300811,0.0018099547174958985,
SZ002179,Explore7/data/interim/qlib_csv/day/SZ002179.csv,2263,2017-01-03,2026-04-30,0,0,0.10011280315848836,0.4085591746728219,
SZ002180,Explore7/data/interim/qlib_csv/day/SZ002180.csv,2235,2017-01-03,2026-04-30,0,0,0.10288420146362465,0.004975745179058189,
SZ002185,Explore7/data/interim/qlib_csv/day/SZ002185.csv,2247,2017-01-03,2026-04-30,0,0,0.1044487427466152,1.0039654405700924,
SZ002195,Explore7/data/interim/qlib_csv/day/SZ002195.csv,2263,2017-01-03,2026-04-30,0,0,0.10512129380053903,0.7087597767487146,
SZ002202,Explore7/data/interim/qlib_csv/day/SZ002202.csv,2257,2017-01-03,2026-04-30,0,0,0.10067114093959728,0.3171080591360582,
SZ002230,Explore7/data/interim/qlib_csv/day/SZ002230.csv,2263,2017-01-03,2026-04-30,0,0,0.10047619047619039,0.5024490002096218,
SZ002236,Explore7/data/interim/qlib_csv/day/SZ002236.csv,2261,2017-01-03,2026-04-30,0,0,0.10048361096184855,0.028872676476810577,
SZ002240,Explore7/data/interim/qlib_csv/day/SZ002240.csv,2257,2017-01-03,2026-04-30,0,0,0.11520737327188946,0.019052905233747586,
SZ002241,Explore7/data/interim/qlib_csv/day/SZ002241.csv,2263,2017-01-03,2026-04-30,0,0,0.10064935064935066,1.0086355787084265,
SZ002252,Explore7/data/interim/qlib_csv/day/SZ002252.csv,1948,2017-01-03,2026-04-30,0,0,0.10400000000000009,0.00505050502607185,
SZ002261,Explore7/data/interim/qlib_csv/day/SZ002261.csv,2263,2017-01-03,2026-04-30,0,0,0.1011764705882352,0.002272727276599662,
SZ002268,Explore7/data/interim/qlib_csv/day/SZ002268.csv,2263,2017-01-03,2026-04-30,0,0,0.1023521932612842,0.6039498668494117,
SZ002271,Explore7/data/interim/qlib_csv/day/SZ002271.csv,2263,2017-01-03,2026-04-30,0,0,0.21253405994550412,0.6836613839301191,
SZ002281,Explore7/data/interim/qlib_csv/day/SZ002281.csv,2263,2017-01-03,2026-04-30,0,0,0.10044977511244357,2.0215935667950156,
SZ002294,Explore7/data/interim/qlib_csv/day/SZ002294.csv,2263,2017-01-03,2026-04-30,0,0,0.10011507479861903,0.03010567753154203,
SZ002304,Explore7/data/interim/qlib_csv/day/SZ002304.csv,2263,2017-01-03,2026-04-30,0,0,0.10006872852233673,0.05669434359664849,
SZ002310,Explore7/data/interim/qlib_csv/day/SZ002310.csv,2190,2017-01-03,2026-04-30,0,0,0.10261569416499006,0.017208412967681053,
SZ002311,Explore7/data/interim/qlib_csv/day/SZ002311.csv,2263,2017-01-03,2026-04-30,0,0,0.10001526950679507,0.01897800399991012,
SZ002326,Explore7/data/interim/qlib_csv/day/SZ002326.csv,2258,2017-01-03,2026-04-30,0,0,0.1064467766116941,0.12001737744971908,
SZ002340,Explore7/data/interim/qlib_csv/day/SZ002340.csv,2258,2017-01-03,2026-04-30,0,0,0.10663507109004744,0.30160525507651514,
SZ002352,Explore7/data/interim/qlib_csv/day/SZ002352.csv,2260,2017-01-03,2026-04-30,0,0,0.10016936849745939,0.03139969638528206,
SZ002353,Explore7/data/interim/qlib_csv/day/SZ002353.csv,2263,2017-01-03,2026-04-30,0,0,0.1007194244604317,0.02056582843372956,
SZ002371,Explore7/data/interim/qlib_csv/day/SZ002371.csv,2263,2017-01-03,2026-04-30,0,0,0.10041647385469687,0.35327079663465355,
SZ002378,Explore7/data/interim/qlib_csv/day/SZ002378.csv,2263,2017-01-03,2026-04-30,0,0,0.11173184357541888,0.320806159526289,
SZ002379,Explore7/data/interim/qlib_csv/day/SZ002379.csv,2183,2017-04-19,2026-04-30,0,0,0.11067193675889331,0.009458948121575883,
SZ002384,Explore7/data/interim/qlib_csv/day/SZ002384.csv,2193,2017-01-03,2026-04-30,0,0,0.10090909090909084,0.5035080847069311,
SZ002385,Explore7/data/interim/qlib_csv/day/SZ002385.csv,2258,2017-01-03,2026-04-30,0,0,0.11549295774647894,0.026659906156009106,
SZ002402,Explore7/data/interim/qlib_csv/day/SZ002402.csv,2249,2017-01-03,2026-04-30,0,0,0.10985915492957754,0.012975778585863296,
SZ002410,Explore7/data/interim/qlib_csv/day/SZ002410.csv,2263,2017-01-03,2026-04-30,0,0,0.10663360198388117,0.4109244669043872,
SZ002411,Explore7/data/interim/qlib_csv/day/SZ002411.csv,1378,2017-01-03,2023-07-11,0,0,0.7894736842105263,0.0035410764769465697,
SZ002414,Explore7/data/interim/qlib_csv/day/SZ002414.csv,2263,2017-01-03,2026-04-30,0,0,0.102439024390244,0.7077687442595477,
SZ002415,Explore7/data/interim/qlib_csv/day/SZ002415.csv,2261,2017-01-03,2026-04-30,0,0,0.10021041557075228,0.5226260203666435,
SZ002422,Explore7/data/interim/qlib_csv/day/SZ002422.csv,2263,2017-01-03,2026-04-30,0,0,0.12259194395796857,0.02501515184116898,
SZ002428,Explore7/data/interim/qlib_csv/day/SZ002428.csv,2263,2017-01-03,2026-04-30,0,0,0.10133333333333328,0.0020632995575733393,
SZ002429,Explore7/data/interim/qlib_csv/day/SZ002429.csv,2258,2017-01-03,2026-04-30,0,0,0.11640211640211628,1.4985153653414258,
SZ002450,Explore7/data/interim/qlib_csv/day/SZ002450.csv,455,2017-01-03,2021-05-28,0,0,0.11538461538461542,0.004115226382075843,
SZ002456,Explore7/data/interim/qlib_csv/day/SZ002456.csv,2245,2017-01-03,2026-04-30,0,0,0.101010101010101,1.5073739927525942,
SZ002459,Explore7/data/interim/qlib_csv/day/SZ002459.csv,2191,2017-01-03,2026-04-30,0,0,0.125,0.40578824650555756,
SZ002460,Explore7/data/interim/qlib_csv/day/SZ002460.csv,2262,2017-01-03,2026-04-30,0,0,0.10025839793281643,0.5086814691096488,
SZ002463,Explore7/data/interim/qlib_csv/day/SZ002463.csv,2263,2017-01-03,2026-04-30,0,0,0.10162601626016254,0.11527867601505637,
SZ002465,Explore7/data/interim/qlib_csv/day/SZ002465.csv,2257,2017-01-03,2026-04-30,0,0,0.11080332409972293,0.017275633652919176,
SZ002466,Explore7/data/interim/qlib_csv/day/SZ002466.csv,2238,2017-01-03,2026-04-30,0,0,0.10369381397418787,0.19231755523349148,
SZ002475,Explore7/data/interim/qlib_csv/day/SZ002475.csv,2262,2017-01-03,2026-04-30,0,0,0.1005405405405404,0.5050520648938142,
SZ002487,Explore7/data/interim/qlib_csv/day/SZ002487.csv,2263,2017-01-03,2026-04-30,0,0,0.11414392059553347,0.017149734297412955,
SZ002493,Explore7/data/interim/qlib_csv/day/SZ002493.csv,2263,2017-01-03,2026-04-30,0,0,0.10054137664346485,0.5132223312002646,
SZ002497,Explore7/data/interim/qlib_csv/day/SZ002497.csv,2263,2017-01-03,2026-04-30,0,0,0.11151079136690645,0.02698882298112726,
SZ002508,Explore7/data/interim/qlib_csv/day/SZ002508.csv,2263,2017-01-03,2026-04-30,0,0,0.13388324873096447,0.3095799354188127,
SZ002517,Explore7/data/interim/qlib_csv/day/SZ002517.csv,2227,2017-01-03,2026-04-30,0,0,0.12093023255813962,1.005825033633509,
SZ002532,Explore7/data/interim/qlib_csv/day/SZ002532.csv,2180,2017-01-03,2026-04-30,0,0,0.10207612456747395,0.6051806154835031,
SZ002555,Explore7/data/interim/qlib_csv/day/SZ002555.csv,2252,2017-01-03,2026-04-30,0,0,0.10041194644696205,0.02511880514578846,
SZ002558,Explore7/data/interim/qlib_csv/day/SZ002558.csv,2228,2017-01-03,2026-04-30,0,0,0.1004842615012107,0.20447352444725664,
SZ002568,Explore7/data/interim/qlib_csv/day/SZ002568.csv,2263,2017-01-03,2026-04-30,0,0,0.1672354948805459,0.41871426931402755,
SZ002583,Explore7/data/interim/qlib_csv/day/SZ002583.csv,2263,2017-01-03,2026-04-30,0,0,0.10120481927710845,0.0049735658161298435,
SZ002594,Explore7/data/interim/qlib_csv/day/SZ002594.csv,2263,2017-01-03,2026-04-30,0,0,0.10009813542688906,2.0357625438219835,
SZ002595,Explore7/data/interim/qlib_csv/day/SZ002595.csv,2263,2017-01-03,2026-04-30,0,0,0.10021097046413496,0.02276019758520742,
SZ002600,Explore7/data/interim/qlib_csv/day/SZ002600.csv,2146,2017-01-03,2026-04-30,0,0,0.10245901639344268,1.0169599999215628,
SZ002601,Explore7/data/interim/qlib_csv/day/SZ002601.csv,2223,2017-01-03,2026-04-30,0,0,0.21599999999999997,0.12896052640050992,
SZ002602,Explore7/data/interim/qlib_csv/day/SZ002602.csv,2157,2017-01-09,2026-04-30,0,0,0.1011764705882352,0.6087443351622217,
SZ002603,Explore7/data/interim/qlib_csv/day/SZ002603.csv,2263,2017-01-03,2026-04-30,0,0,0.13941480206540446,0.44782238329076707,
SZ002607,Explore7/data/interim/qlib_csv/day/SZ002607.csv,2165,2017-01-03,2026-04-30,0,0,0.12893081761006275,0.801020408255102,
SZ002624,Explore7/data/interim/qlib_csv/day/SZ002624.csv,2253,2017-01-03,2026-04-30,0,0,0.12345679012345667,0.5075120761583223,
SZ002625,Explore7/data/interim/qlib_csv/day/SZ002625.csv,2100,2017-01-03,2026-04-30,0,0,0.10107015457788338,0.7014545327293527,
SZ002648,Explore7/data/interim/qlib_csv/day/SZ002648.csv,2261,2017-01-03,2026-04-30,0,0,0.10158013544018063,0.4287424512804643,
SZ002653,Explore7/data/interim/qlib_csv/day/SZ002653.csv,2263,2017-01-03,2026-04-30,0,0,0.1005475360876058,0.03594593690643855,
SZ002673,Explore7/data/interim/qlib_csv/day/SZ002673.csv,2257,2017-01-03,2026-04-30,0,0,0.10810810810810811,0.14939404686000768,
SZ002709,Explore7/data/interim/qlib_csv/day/SZ002709.csv,2263,2017-01-03,2026-04-30,0,0,0.10149253731343277,1.013295557208787,
SZ002714,Explore7/data/interim/qlib_csv/day/SZ002714.csv,2263,2017-01-03,2026-04-30,0,0,0.10022779043280194,0.8270528501254342,
SZ002716,Explore7/data/interim/qlib_csv/day/SZ002716.csv,2165,2017-01-03,2026-04-30,0,0,0.10196078431372557,0.7096446700743666,
SZ002736,Explore7/data/interim/qlib_csv/day/SZ002736.csv,2253,2017-01-03,2026-04-30,0,0,0.10073937153419599,0.05100269011921155,
SZ002738,Explore7/data/interim/qlib_csv/day/SZ002738.csv,2146,2017-01-04,2026-04-30,0,0,0.10089399744572147,0.4190483525431028,
SZ002739,Explore7/data/interim/qlib_csv/day/SZ002739.csv,1930,2017-01-03,2026-04-30,0,0,0.10042918454935612,0.5057870369760387,
SZ002756,Explore7/data/interim/qlib_csv/day/SZ002756.csv,2077,2017-01-03,2026-04-30,0,0,8.666666666666666,8.416919956677084,
SZ002791,Explore7/data/interim/qlib_csv/day/SZ002791.csv,2263,2017-01-03,2026-04-30,0,0,0.120211360634082,0.5096962668106015,
SZ002797,Explore7/data/interim/qlib_csv/day/SZ002797.csv,2246,2017-01-03,2026-04-30,0,0,0.10696517412935336,0.6013449615720312,
SZ002812,Explore7/data/interim/qlib_csv/day/SZ002812.csv,2167,2017-01-03,2026-04-30,0,0,0.10009789525208035,1.0180755286955332,
SZ002821,Explore7/data/interim/qlib_csv/day/SZ002821.csv,2263,2017-01-03,2026-04-30,0,0,0.11597051597051611,1.0073962555368383,
SZ002837,Explore7/data/interim/qlib_csv/day/SZ002837.csv,2187,2017-01-03,2026-04-30,0,0,0.10215053763440851,1.471613750866565,
SZ002841,Explore7/data/interim/qlib_csv/day/SZ002841.csv,2251,2017-01-19,2026-04-30,0,0,0.17131474103585664,0.6065395988699034,
SZ002850,Explore7/data/interim/qlib_csv/day/SZ002850.csv,2226,2017-03-02,2026-04-30,0,0,0.1315068493150685,0.5032825126170792,
SZ002851,Explore7/data/interim/qlib_csv/day/SZ002851.csv,2144,2017-03-06,2026-04-30,0,0,0.11315789473684235,0.5058969495707173,
SZ002916,Explore7/data/interim/qlib_csv/day/SZ002916.csv,2030,2017-12-13,2026-04-30,0,0,0.10030864197530853,0.4063436655503958,
SZ002920,Explore7/data/interim/qlib_csv/day/SZ002920.csv,2023,2017-12-26,2026-04-30,0,0,0.10024375380865325,0.012164011549256282,
SZ002938,Explore7/data/interim/qlib_csv/day/SZ002938.csv,1844,2018-09-18,2026-04-30,0,0,0.10038424591738715,0.03340013364761374,
SZ002939,Explore7/data/interim/qlib_csv/day/SZ002939.csv,1822,2018-10-26,2026-04-30,0,0,0.1122071516646117,0.019951597652744013,
SZ002945,Explore7/data/interim/qlib_csv/day/SZ002945.csv,1765,2019-01-17,2026-04-30,0,0,0.10655737704918034,0.007938562149155892,
SZ003022,Explore7/data/interim/qlib_csv/day/SZ003022.csv,1307,2020-12-08,2026-04-30,0,0,0.10671256454388978,0.3079081494047584,
SZ003031,Explore7/data/interim/qlib_csv/day/SZ003031.csv,1279,2021-01-04,2026-04-30,0,0,0.11344537815126055,0.4098422567822222,
SZ003816,Explore7/data/interim/qlib_csv/day/SZ003816.csv,1618,2019-08-26,2026-04-30,0,0,0.10215053763440851,0.03046114091219554,
