date,instrument,missing_fields,missing_field_count
2020-11-10,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-10,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-10,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-10,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-10,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-10,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-10,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-10,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-10,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-10,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-10,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-10,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-10,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-10,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002459,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002624,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-10,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600109,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600132,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600332,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600663,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600763,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600837,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600848,"open,high,low,close,volume,money,factor",7
2020-11-11,SH600872,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601155,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601216,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601236,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-11,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603517,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-11,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002624,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-11,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600132,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600332,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600763,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600837,"open,high,low,close,volume,money,factor",7
2020-11-12,SH600872,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601155,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601216,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601236,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-12,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603517,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603816,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-12,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002624,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-12,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600132,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600763,"open,high,low,close,volume,money,factor",7
2020-11-13,SH600837,"open,high,low,close,volume,money,factor",7
2020-11-13,SH601155,"open,high,low,close,volume,money,factor",7
2020-11-13,SH601236,"open,high,low,close,volume,money,factor",7
2020-11-13,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-13,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-13,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-13,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-13,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-13,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603816,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-13,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ000703,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002624,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-13,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600763,"open,high,low,close,volume,money,factor",7
2020-11-16,SH600837,"open,high,low,close,volume,money,factor",7
2020-11-16,SH601155,"open,high,low,close,volume,money,factor",7
2020-11-16,SH601236,"open,high,low,close,volume,money,factor",7
2020-11-16,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-16,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-16,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-16,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-16,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-16,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603816,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-16,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ000703,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002624,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-16,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600109,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600332,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600754,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600763,"open,high,low,close,volume,money,factor",7
2020-11-17,SH600837,"open,high,low,close,volume,money,factor",7
2020-11-17,SH601155,"open,high,low,close,volume,money,factor",7
2020-11-17,SH601236,"open,high,low,close,volume,money,factor",7
2020-11-17,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-17,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-17,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-17,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-17,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-17,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603816,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-17,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ000703,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002624,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-17,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600109,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600332,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600754,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600763,"open,high,low,close,volume,money,factor",7
2020-11-18,SH600837,"open,high,low,close,volume,money,factor",7
2020-11-18,SH601155,"open,high,low,close,volume,money,factor",7
2020-11-18,SH601236,"open,high,low,close,volume,money,factor",7
2020-11-18,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-18,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-18,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-18,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-18,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-18,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-18,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-18,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-18,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-18,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-18,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-18,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-18,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-18,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ000703,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-18,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600109,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600132,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600332,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600763,"open,high,low,close,volume,money,factor",7
2020-11-19,SH600837,"open,high,low,close,volume,money,factor",7
2020-11-19,SH601155,"open,high,low,close,volume,money,factor",7
2020-11-19,SH601236,"open,high,low,close,volume,money,factor",7
2020-11-19,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-19,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-19,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-19,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-19,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-19,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603816,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-19,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002624,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-19,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600109,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600132,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600332,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600763,"open,high,low,close,volume,money,factor",7
2020-11-20,SH600837,"open,high,low,close,volume,money,factor",7
2020-11-20,SH601155,"open,high,low,close,volume,money,factor",7
2020-11-20,SH601236,"open,high,low,close,volume,money,factor",7
2020-11-20,SH601696,"open,high,low,close,volume,money,factor",7
2020-11-20,SH601799,"open,high,low,close,volume,money,factor",7
2020-11-20,SH601865,"open,high,low,close,volume,money,factor",7
2020-11-20,SH601878,"open,high,low,close,volume,money,factor",7
2020-11-20,SH601933,"open,high,low,close,volume,money,factor",7
2020-11-20,SH601989,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603160,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603233,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603338,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603369,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603517,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603658,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603806,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603816,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603833,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603899,"open,high,low,close,volume,money,factor",7
2020-11-20,SH603939,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ000069,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ000333,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ000661,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ000703,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ000785,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ000786,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ000800,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ000876,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002007,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002024,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002032,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002120,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002129,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002252,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002271,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002410,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002601,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002607,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002624,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002821,"open,high,low,close,volume,money,factor",7
2020-11-20,SZ002841,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600061,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600079,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600109,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600132,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600332,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600340,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600352,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600383,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600588,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600606,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600745,"open,high,low,close,volume,money,factor",7
2020-11-23,SH600763,"open,high,low,close,volume,money,factor",7
