version,period,stage,instrument,signal_date,order_date,deal_date,entry_type,amount,entry_price,entry_value,entry_cost,exit_signal_date,exit_date,exit_price,exit_value,exit_cost,gross_pnl,net_pnl,initial_stop,current_stop,R,exit_reason,holding_days,cost_before_return,cost_after_return,risk_budget_per_trade,target_loss_budget,initial_risk_per_share,risk_budget_loss_ratio,diagnostic_scope
breakout_only,valid,diagnostic_only,SZ000408,2024-03-29,2024-04-01,2024-04-01,breakout,1000,28.989999771118164,28989.999771118164,14.494999885559082,2024-04-16,2024-04-17,26.8799991607666,26879.9991607666,40.3199987411499,-2110.0006103515625,-2164.8156089782715,26.17425055503845,26.17425055503845,2.8157492160797126,time_stop,16,-0.07278374015213655,-0.07463724591894887,0.005,5105.281128348827,2.8157492160797126,0.4240345545238222,diagnostic_only
breakout_only,valid,diagnostic_only,SH600027,2024-04-08,2024-04-09,2024-04-09,breakout,4600,6.559999942779541,30175.99973678589,15.087999868392945,2024-04-19,2024-04-22,6.440000057220459,29624.00026321411,44.43600039482117,-551.9994735717773,-611.5234738349907,5.638749957084656,5.638749957084656,0.9212499856948853,time_stop,13,-0.018292665641127553,-0.02025509909311928,0.005,5115.4871500296595,0.9212499856948853,0.11954354607878256,diagnostic_only
breakout_only,valid,diagnostic_only,SH601958,2024-04-09,2024-04-10,2024-04-10,breakout,2700,11.029999732971191,29780.999279022217,14.890499639511109,2024-04-22,2024-04-23,10.75,29025.0,43.5375,-755.9992790222168,-814.4272786617264,9.467999935150146,9.467999935150146,1.561999797821045,time_stop,13,-0.02538528918855802,-0.027333544482533865,0.005,5123.946714169264,1.561999797821045,0.15894530604886822,diagnostic_only
breakout_only,valid,diagnostic_only,SH600023,2024-04-15,2024-04-16,2024-04-16,breakout,4700,6.110000133514404,28717.0006275177,14.358500313758851,2024-04-26,2024-04-29,5.710000038146973,26837.00017929077,40.25550026893616,-1880.0004482269287,-1934.6144488096245,5.02875007390976,5.02875007390976,1.0812500596046446,time_stop,13,-0.06546646262303042,-0.06733459563128026,0.005,5108.892266420364,1.0812500596046446,0.37867591405781326,diagnostic_only
breakout_only,valid,diagnostic_only,SH601600,2024-04-15,2024-04-16,2024-04-16,breakout,4300,7.050000190734863,30315.000820159912,15.157500410079956,2024-04-29,2024-04-30,7.070000171661377,30401.00073814392,45.60150110721588,85.99991798400879,25.240916466712953,5.878749978542328,5.878749978542328,1.1712502121925352,time_stop,14,0.0028368766504145238,0.0008322052328224906,0.005,5106.4704761599305,1.1712502121925352,0.0,diagnostic_only
breakout_only,valid,diagnostic_only,SZ000001,2024-05-16,2024-05-17,2024-05-17,breakout,3100,9.699999809265137,30069.999408721924,15.034999704360962,2024-05-30,2024-05-31,9.670000076293945,29977.00023651123,44.965500354766846,-92.99917221069336,-152.99967226982116,8.631249499320983,8.631249499320983,1.0687503099441535,time_stop,14,-0.003092756037225547,-0.005085574116111653,0.005,5118.745823160171,1.0687503099441535,0.029890070254624094,diagnostic_only
breakout_only,valid,diagnostic_only,SH601600,2024-05-20,2024-05-21,2024-05-21,breakout,3000,8.029999732971191,24089.999198913574,12.044999599456787,2024-05-31,2024-06-03,7.650000095367432,22950.000286102295,34.42500042915344,-1139.9989128112793,-1186.4689128398895,6.348249721527099,6.348249721527099,1.681750011444092,time_stop,13,-0.047322496916591496,-0.04922689972135593,0.005,5130.3956800143715,1.681750011444092,0.23126265240356003,diagnostic_only
breakout_only,valid,diagnostic_only,SZ000807,2024-05-20,2024-05-21,2024-05-21,breakout,2000,15.0,30000.0,15.0,2024-05-31,2024-06-03,13.65999984741211,27319.99969482422,40.97999954223633,-2680.0003051757812,-2735.9803047180176,12.493500471115112,12.493500471115112,2.5064995288848877,time_stop,13,-0.08933334350585938,-0.09115376660729693,0.005,5124.485457019091,2.5064995288848877,0.5339034187267525,diagnostic_only
breakout_only,valid,diagnostic_only,SH600362,2024-03-29,2024-04-01,2024-04-01,breakout,1100,22.06999969482422,24276.99966430664,12.13849983215332,2024-06-11,2024-06-12,22.860000610351562,25146.00067138672,37.71900100708008,869.0010070800781,819.143506240844,17.78549990653992,22.06999969482422,4.2844997882843,ema60_exit,72,0.035795239077987484,0.03372468387743176,0.005,5105.671817910671,4.2844997882843,0.0,diagnostic_only
breakout_only,valid,diagnostic_only,SH601872,2024-04-02,2024-04-03,2024-04-03,breakout,4000,7.650000095367432,30600.000381469727,15.300000190734863,2024-06-14,2024-06-17,7.78000020980835,31120.0008392334,46.6800012588501,520.0004577636719,458.0204563140869,6.4727499127388,7.650000095367432,1.1772501826286312,ema60_exit,75,0.01699347880003837,0.014960508327674477,0.005,5123.713652987003,1.1772501826286312,0.0,diagnostic_only
breakout_only,valid,diagnostic_only,SH601328,2024-06-04,2024-06-05,2024-06-05,breakout,4700,6.369999885559082,29938.999462127686,14.969499731063843,2024-06-14,2024-06-17,6.0,28200.0,42.300000000000004,-1738.9994621276855,-1796.2689618587488,5.933749997615815,5.933749997615815,0.43624988794326747,ema60_exit,12,-0.05808475544840734,-0.05996764449298821,0.005,5075.658592978,0.43624988794326747,0.35389869687922376,diagnostic_only
breakout_only,valid,diagnostic_only,SH601169,2024-03-15,2024-03-18,2024-03-18,breakout,6200,4.900000095367432,30380.000591278076,15.190000295639038,2024-06-17,2024-06-18,5.010000228881836,31062.001419067383,46.59300212860108,682.0008277893066,620.2178253650673,4.327250111103058,4.327250111103058,0.572749984264374,ema60_exit,92,0.022449006402755146,0.020405130327987044,0.005,5104.655580582142,0.572749984264374,0.0,diagnostic_only
breakout_only,valid,diagnostic_only,SZ000768,2024-06-05,2024-06-06,2024-06-06,breakout,1200,24.920000076293945,29904.000091552734,14.952000045776368,2024-06-17,2024-06-18,24.190000534057617,29028.00064086914,43.542000961303714,-875.9994506835938,-934.4934516906745,22.470250511169432,22.470250511169432,2.449749565124513,time_stop,12,-0.02929372150888421,-0.031234163844698556,0.005,5079.328747510672,2.449749565124513,0.18397971427792706,diagnostic_only
breakout_only,valid,diagnostic_only,SH600487,2024-05-10,2024-05-13,2024-05-13,breakout,1800,14.020000457763672,25236.00082397461,12.618000411987305,2024-08-05,2024-08-06,14.760000228881836,26568.000411987305,39.852000617980956,1331.9995880126953,1279.5295869827255,11.228500366210938,11.228500366210938,2.7915000915527344,ema60_exit,85,0.05278172232215471,0.05067721113310486,0.005,5115.508940628052,2.7915000915527344,0.0,diagnostic_only
breakout_only,valid,diagnostic_only,SH600096,2024-10-25,2024-10-28,2024-10-28,breakout,800,22.610000610351562,18088.00048828125,9.044000244140625,2024-11-07,2024-11-08,22.200000762939453,17760.000610351562,26.640000915527345,-327.9998779296875,-363.68387908935404,16.594499349594116,16.594499349594116,6.015501260757446,time_stop,11,-0.018133561978958934,-0.020096313479250793,0.005,5052.660575896024,6.015501260757446,0.07197868798555886,diagnostic_only
