threshold_id,cluster_split_bucket,episode_cluster_id,cluster_anchor_n,cluster_mean_membership_vector,cluster_top1_prototype,cluster_top2_prototype,cluster_membership_entropy,cluster_within_membership_dispersion,cluster_sharp_anchor_share,cluster_out_of_prototype_residual_share
up50pct,train,up50pct::SH600352::000000,45,"{""choppy_reversal_winner"": 0.1880828012018461, ""jump_repricing_winner"": 0.20987657092583348, ""late_rescue_winner"": 0.11310263507715068, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.3528592049276534, ""stair_step_winner"": 0.13607878786751637}",smooth_trend_winner,jump_repricing_winner,0.8524651282131865,0.1509680838271928,0.4444444444444444,0.13333333333333333
up50pct,train,up50pct::SH600369::000000,10,"{""choppy_reversal_winner"": 0.02090868734928104, ""jump_repricing_winner"": 0.37783368747822205, ""late_rescue_winner"": 0.01363753063651749, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5152468223183212, ""stair_step_winner"": 0.07237327221765828}",smooth_trend_winner,jump_repricing_winner,0.5798187070063056,0.05547402476291754,0.6,0.0
up50pct,train,up50pct::SH600372::000000,166,"{""choppy_reversal_winner"": 0.21716770272356817, ""jump_repricing_winner"": 0.16679976195737561, ""late_rescue_winner"": 0.12351639781536297, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.17240335647382346, ""stair_step_winner"": 0.3201127810298698}",stair_step_winner,choppy_reversal_winner,0.8686384354829595,0.1341000590881626,0.12650602409638553,0.06626506024096386
up50pct,train,up50pct::SH600372::000001,10,"{""choppy_reversal_winner"": 0.1484570461032791, ""jump_repricing_winner"": 0.09165987758743968, ""late_rescue_winner"": 0.07585119111044182, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.0573986240424017, ""stair_step_winner"": 0.6266332611564378}",stair_step_winner,choppy_reversal_winner,0.6444760932739585,0.011614600819499854,0.0,0.0
up50pct,robustness,up50pct::SH600372::000002,15,"{""choppy_reversal_winner"": 0.2771309346695397, ""jump_repricing_winner"": 0.0852473893643248, ""late_rescue_winner"": 0.21760370350292466, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.05384315105840852, ""stair_step_winner"": 0.36617482140480223}",stair_step_winner,choppy_reversal_winner,0.7939566602808471,0.08298939328786982,0.0,0.06666666666666667
up50pct,train,up50pct::SH600373::000000,162,"{""choppy_reversal_winner"": 0.3191959397265811, ""jump_repricing_winner"": 0.05922608297617829, ""late_rescue_winner"": 0.41522913714289716, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.08678785917662239, ""stair_step_winner"": 0.11956098097772107}",late_rescue_winner,choppy_reversal_winner,0.7606661598340422,0.1110972889069231,0.18518518518518517,0.06790123456790123
up50pct,train,up50pct::SH600376::000000,35,"{""choppy_reversal_winner"": 0.3503848148214041, ""jump_repricing_winner"": 0.010693232776821387, ""late_rescue_winner"": 0.506123054284519, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.00741036683466632, ""stair_step_winner"": 0.1253885312825894}",late_rescue_winner,choppy_reversal_winner,0.5901112513678178,0.007107653693178867,0.0,0.0
up50pct,robustness,up50pct::SH600378::000001,104,"{""choppy_reversal_winner"": 0.1913535360990148, ""jump_repricing_winner"": 0.08337374984228149, ""late_rescue_winner"": 0.10993465949266822, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.061472319996960983, ""stair_step_winner"": 0.5538657345690745}",stair_step_winner,choppy_reversal_winner,0.7060010831520067,0.045510266060075,0.0,0.009615384615384616
up50pct,train,up50pct::SH600383::000000,43,"{""choppy_reversal_winner"": 0.29710825548720704, ""jump_repricing_winner"": 0.03371114897506301, ""late_rescue_winner"": 0.1736440661794625, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.02188311984520299, ""stair_step_winner"": 0.47365340951306445}",stair_step_winner,choppy_reversal_winner,0.6789208667545584,0.025363424046739535,0.0,0.0
up50pct,robustness,up50pct::SH600398::000001,5,"{""choppy_reversal_winner"": 0.014800123448783866, ""jump_repricing_winner"": 0.32782701982815154, ""late_rescue_winner"": 0.009470586650114413, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5868050861697205, ""stair_step_winner"": 0.06109718390322964}",smooth_trend_winner,jump_repricing_winner,0.53337907972605,0.019609135561476795,0.6,0.0
up50pct,train,up50pct::SH600399::000000,112,"{""choppy_reversal_winner"": 0.16348549111537286, ""jump_repricing_winner"": 0.1792873835267438, ""late_rescue_winner"": 0.0770798888127746, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2804373327459637, ""stair_step_winner"": 0.29970990379914497}",stair_step_winner,smooth_trend_winner,0.848027452813354,0.1467299486837437,0.3392857142857143,0.0
up50pct,train,up50pct::SH600409::000000,61,"{""choppy_reversal_winner"": 0.37289901459444186, ""jump_repricing_winner"": 0.04192946259218132, ""late_rescue_winner"": 0.3735343382944788, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.05020743167237591, ""stair_step_winner"": 0.1614297528465221}",late_rescue_winner,choppy_reversal_winner,0.7329495125890952,0.09976437733306037,0.09836065573770492,0.0
up50pct,train,up50pct::SH600410::000000,13,"{""choppy_reversal_winner"": 0.2929430483898264, ""jump_repricing_winner"": 0.014174409733745123, ""late_rescue_winner"": 0.589192952755228, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.009826622357838495, ""stair_step_winner"": 0.09386296676336205}",late_rescue_winner,choppy_reversal_winner,0.5576534616818182,0.005808086223027573,0.15384615384615385,0.0
up50pct,train,up50pct::SH600435::000000,48,"{""choppy_reversal_winner"": 0.3442958282159325, ""jump_repricing_winner"": 0.008896583354108164, ""late_rescue_winner"": 0.5279296147242535, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.005839518650649809, ""stair_step_winner"": 0.11303845505505605}",late_rescue_winner,choppy_reversal_winner,0.5708438178978471,0.020122351001170477,0.020833333333333332,0.0
up50pct,train,up50pct::SH600436::000000,338,"{""choppy_reversal_winner"": 0.12271736740858286, ""jump_repricing_winner"": 0.2195639444253107, ""late_rescue_winner"": 0.07372684517871218, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2549594832739977, ""stair_step_winner"": 0.32903235971339656}",stair_step_winner,smooth_trend_winner,0.8353553663873695,0.1164426024250572,0.15384615384615385,0.047337278106508875
up50pct,robustness,up50pct::SH600438::000000,14,"{""choppy_reversal_winner"": 0.22663830957262363, ""jump_repricing_winner"": 0.14568711706180504, ""late_rescue_winner"": 0.11329603332994352, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1298402878230202, ""stair_step_winner"": 0.38453825221260757}",stair_step_winner,choppy_reversal_winner,0.8351338373571493,0.09467927202586345,0.07142857142857142,0.07142857142857142
up50pct,robustness,up50pct::SH600438::000001,30,"{""choppy_reversal_winner"": 0.062462109196769554, ""jump_repricing_winner"": 0.3339677080148228, ""late_rescue_winner"": 0.03284094407637885, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.27553713353833004, ""stair_step_winner"": 0.2951921051736988}",jump_repricing_winner,stair_step_winner,0.7629493860844223,0.09967935846697244,0.06666666666666667,0.0
up50pct,train,up50pct::SH600446::000000,22,"{""choppy_reversal_winner"": 0.28607451451959953, ""jump_repricing_winner"": 0.20179196642594366, ""late_rescue_winner"": 0.24434251134206175, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.13054033567253748, ""stair_step_winner"": 0.13725067203985758}",choppy_reversal_winner,late_rescue_winner,0.8727067169125324,0.13555831734294052,0.0,0.0
up50pct,train,up50pct::SH600456::000000,13,"{""choppy_reversal_winner"": 0.28178831138040356, ""jump_repricing_winner"": 0.076814934601239, ""late_rescue_winner"": 0.2174424827028726, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.05206683382710712, ""stair_step_winner"": 0.3718874374883777}",stair_step_winner,choppy_reversal_winner,0.7855700716840175,0.06203317755415124,0.0,0.07692307692307693
up50pct,train,up50pct::SH600460::000000,354,"{""choppy_reversal_winner"": 0.24208153714215308, ""jump_repricing_winner"": 0.1569552329868022, ""late_rescue_winner"": 0.16498219828646157, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.16252080255685283, ""stair_step_winner"": 0.2734602290277303}",stair_step_winner,choppy_reversal_winner,0.8824742108048717,0.1402271184619542,0.1694915254237288,0.03389830508474576
up50pct,train,up50pct::SH600486::000000,276,"{""choppy_reversal_winner"": 0.14994465148272607, ""jump_repricing_winner"": 0.18675329202468974, ""late_rescue_winner"": 0.10678051546410733, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.18399472188389493, ""stair_step_winner"": 0.37252681914458186}",stair_step_winner,jump_repricing_winner,0.8461377709505555,0.12371285986734525,0.09782608695652174,0.10869565217391304
up50pct,robustness,up50pct::SH600498::000000,32,"{""choppy_reversal_winner"": 0.19334275809673163, ""jump_repricing_winner"": 0.2235802940074897, ""late_rescue_winner"": 0.13264115450107541, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.11208371208674864, ""stair_step_winner"": 0.33835208130795463}",stair_step_winner,jump_repricing_winner,0.8553298227495495,0.07504107573197817,0.0,0.0
up50pct,train,up50pct::SH600499::000000,67,"{""choppy_reversal_winner"": 0.2166053880289182, ""jump_repricing_winner"": 0.16805353808628284, ""late_rescue_winner"": 0.2206636636861915, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1445242509509668, ""stair_step_winner"": 0.2501531592476407}",stair_step_winner,late_rescue_winner,0.887781455832309,0.15104650937256084,0.2537313432835821,0.014925373134328358
up50pct,validation,up50pct::SH600499::000001,44,"{""choppy_reversal_winner"": 0.4106973298515184, ""jump_repricing_winner"": 0.007554683790417358, ""late_rescue_winner"": 0.48389969706724983, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.004474123670588585, ""stair_step_winner"": 0.09337416562022592}",late_rescue_winner,choppy_reversal_winner,0.5576897422259962,0.011890252838437454,0.0,0.0
up50pct,train,up50pct::SH600500::000000,94,"{""choppy_reversal_winner"": 0.4012304638133316, ""jump_repricing_winner"": 0.029028375100831016, ""late_rescue_winner"": 0.2903111369716018, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.023076284065887735, ""stair_step_winner"": 0.25635374004834777}",choppy_reversal_winner,late_rescue_winner,0.7055274569686152,0.03760632720637963,0.0,0.20212765957446807
up50pct,train,up50pct::SH600507::000000,23,"{""choppy_reversal_winner"": 0.38711793611784945, ""jump_repricing_winner"": 0.014223858023211541, ""late_rescue_winner"": 0.40045215330035633, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.009423780772814106, ""stair_step_winner"": 0.18878227178576856}",late_rescue_winner,choppy_reversal_winner,0.6435253711777494,0.044830360996592995,0.0,0.0
up50pct,train,up50pct::SH600511::000000,229,"{""choppy_reversal_winner"": 0.19778144013338284, ""jump_repricing_winner"": 0.18962757475640069, ""late_rescue_winner"": 0.1141841881353582, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.16394937061600695, ""stair_step_winner"": 0.33445742635885123}",stair_step_winner,choppy_reversal_winner,0.8630369784059307,0.1235288356232454,0.13973799126637554,0.021834061135371178
up50pct,train,up50pct::SH600515::000000,256,"{""choppy_reversal_winner"": 0.20605710246191544, ""jump_repricing_winner"": 0.188270136147003, ""late_rescue_winner"": 0.1441995466825794, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1596862823098722, ""stair_step_winner"": 0.3017869323986299}",stair_step_winner,choppy_reversal_winner,0.8782593312894725,0.14357475193739808,0.12109375,0.0703125
up50pct,train,up50pct::SH600516::000000,9,"{""choppy_reversal_winner"": 0.0063986087345582025, ""jump_repricing_winner"": 0.36119849965237616, ""late_rescue_winner"": 0.003957971251705001, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.6045213803076362, ""stair_step_winner"": 0.02392354005372442}",smooth_trend_winner,jump_repricing_winner,0.45519967256518623,0.008186795930014269,1.0,0.0
up50pct,train,up50pct::SH600516::000001,330,"{""choppy_reversal_winner"": 0.26023952526532584, ""jump_repricing_winner"": 0.12069608799927377, ""late_rescue_winner"": 0.15772926750822805, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.14314664022380663, ""stair_step_winner"": 0.3181884790033656}",stair_step_winner,choppy_reversal_winner,0.8591888800238875,0.12958346205421226,0.11515151515151516,0.03939393939393939
up50pct,train,up50pct::SH600517::000000,13,"{""choppy_reversal_winner"": 0.24946747110316192, ""jump_repricing_winner"": 0.08462935164502694, ""late_rescue_winner"": 0.13472573577094699, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.05280670681388048, ""stair_step_winner"": 0.4783707346669837}",stair_step_winner,choppy_reversal_winner,0.7442201638968647,0.04670687162269652,0.0,0.0
up50pct,train,up50pct::SH600518::000000,2,"{""choppy_reversal_winner"": 0.006593609650772455, ""jump_repricing_winner"": 0.37157823546840824, ""late_rescue_winner"": 0.004464435344889635, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5939966365797127, ""stair_step_winner"": 0.023367082956216964}",smooth_trend_winner,jump_repricing_winner,0.45894006276580884,0.004536654481087899,1.0,0.0
up50pct,train,up50pct::SH600518::000001,22,"{""choppy_reversal_winner"": 0.40912799487180307, ""jump_repricing_winner"": 0.014188419064421552, ""late_rescue_winner"": 0.45871654529627476, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.008291459227678584, ""stair_step_winner"": 0.10967558153982195}",late_rescue_winner,choppy_reversal_winner,0.5947554161574738,0.013184418085954245,0.0,0.0
up50pct,train,up50pct::SH600519::000000,278,"{""choppy_reversal_winner"": 0.15446511006148658, ""jump_repricing_winner"": 0.15949156040672405, ""late_rescue_winner"": 0.09235878627588753, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.16290493745770362, ""stair_step_winner"": 0.4307796057981982}",stair_step_winner,smooth_trend_winner,0.8146699192779526,0.08530554360960148,0.0035971223021582736,0.07194244604316546
up50pct,train,up50pct::SH600529::000000,106,"{""choppy_reversal_winner"": 0.07725541769713593, ""jump_repricing_winner"": 0.24150374950408915, ""late_rescue_winner"": 0.04154460985632048, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.3024494201025966, ""stair_step_winner"": 0.33724680283985786}",stair_step_winner,smooth_trend_winner,0.7821195857539087,0.10212090683070058,0.2830188679245283,0.0
up50pct,train,up50pct::SH600536::000000,150,"{""choppy_reversal_winner"": 0.20477917729241743, ""jump_repricing_winner"": 0.17530033616489005, ""late_rescue_winner"": 0.11786613047098086, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.18340213720038137, ""stair_step_winner"": 0.3186522188713304}",stair_step_winner,choppy_reversal_winner,0.869257248366308,0.12186386546684753,0.11333333333333333,0.11333333333333333
up50pct,train,up50pct::SH600546::000000,129,"{""choppy_reversal_winner"": 0.33644573701785774, ""jump_repricing_winner"": 0.06542237778530295, ""late_rescue_winner"": 0.35059101260282616, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.05540818264875743, ""stair_step_winner"": 0.19213268994525576}",late_rescue_winner,choppy_reversal_winner,0.7755485578797481,0.11278462186033887,0.007751937984496124,0.0
up50pct,validation,up50pct::SH600546::000001,26,"{""choppy_reversal_winner"": 0.28036054701810903, ""jump_repricing_winner"": 0.07290329569014233, ""late_rescue_winner"": 0.1871167599843462, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.04585163968756242, ""stair_step_winner"": 0.41376775761983997}",stair_step_winner,choppy_reversal_winner,0.7632200099770473,0.05801788855392345,0.0,0.07692307692307693
up50pct,train,up50pct::SH600556::000000,42,"{""choppy_reversal_winner"": 0.10679129578147084, ""jump_repricing_winner"": 0.32358818460553385, ""late_rescue_winner"": 0.06063244142204923, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.25400003066089943, ""stair_step_winner"": 0.25498804753004667}",jump_repricing_winner,stair_step_winner,0.8206819152445233,0.09895519436949225,0.11904761904761904,0.023809523809523808
up50pct,train,up50pct::SH600559::000000,6,"{""choppy_reversal_winner"": 0.4356134142562645, ""jump_repricing_winner"": 0.0065165436093320645, ""late_rescue_winner"": 0.477345842568409, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.003725609738913156, ""stair_step_winner"": 0.07679858982708127}",late_rescue_winner,choppy_reversal_winner,0.5389917746434378,0.003363408572789685,0.0,0.0
up50pct,train,up50pct::SH600563::000000,115,"{""choppy_reversal_winner"": 0.11067738171566062, ""jump_repricing_winner"": 0.19154263799261684, ""late_rescue_winner"": 0.060059605594759986, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.27476981243489507, ""stair_step_winner"": 0.3629505622620674}",stair_step_winner,smooth_trend_winner,0.8103099060270964,0.1127597533362225,0.22608695652173913,0.0
up50pct,train,up50pct::SH600570::000000,188,"{""choppy_reversal_winner"": 0.17564338090112863, ""jump_repricing_winner"": 0.13069379367353873, ""late_rescue_winner"": 0.1107528785642248, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.13385781578213055, ""stair_step_winner"": 0.44905213107897735}",stair_step_winner,choppy_reversal_winner,0.8058308612327898,0.11131650889719541,0.10106382978723404,0.11170212765957446
up50pct,robustness,up50pct::SH600570::000002,74,"{""choppy_reversal_winner"": 0.2534137282683835, ""jump_repricing_winner"": 0.14102597326985825, ""late_rescue_winner"": 0.16532697030244917, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.10080874602199359, ""stair_step_winner"": 0.3394245821373155}",stair_step_winner,choppy_reversal_winner,0.8481780025711047,0.0951713574184362,0.04054054054054054,0.13513513513513514
up50pct,train,up50pct::SH600578::000000,8,"{""choppy_reversal_winner"": 0.3466003587258435, ""jump_repricing_winner"": 0.011542682792744455, ""late_rescue_winner"": 0.453469803487954, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.00818191718416623, ""stair_step_winner"": 0.18020523780929182}",late_rescue_winner,choppy_reversal_winner,0.6281529571680846,0.00047311412203218016,0.0,0.0
up50pct,robustness,up50pct::SH600578::000001,38,"{""choppy_reversal_winner"": 0.17758499354060894, ""jump_repricing_winner"": 0.0513392382476149, ""late_rescue_winner"": 0.10084070446305946, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.03654526491249052, ""stair_step_winner"": 0.6336897988362263}",stair_step_winner,choppy_reversal_winner,0.6143319956947024,0.01753030846573359,0.0,0.0
up50pct,train,up50pct::SH600582::000000,67,"{""choppy_reversal_winner"": 0.3778524566528672, ""jump_repricing_winner"": 0.01670765694517693, ""late_rescue_winner"": 0.37890291958018485, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.011167507386172818, ""stair_step_winner"": 0.21536945943559824}",late_rescue_winner,choppy_reversal_winner,0.6611940441460773,0.014896125321269134,0.0,0.05970149253731343
up50pct,train,up50pct::SH600585::000000,116,"{""choppy_reversal_winner"": 0.19171696221738277, ""jump_repricing_winner"": 0.07355833292519093, ""late_rescue_winner"": 0.12222072451889553, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.05487950708644505, ""stair_step_winner"": 0.5576244732520858}",stair_step_winner,choppy_reversal_winner,0.6979249618630748,0.05779726255087744,0.0,0.034482758620689655
up50pct,robustness,up50pct::SH600588::000000,107,"{""choppy_reversal_winner"": 0.24106149488937387, ""jump_repricing_winner"": 0.23467948145085735, ""late_rescue_winner"": 0.1332018441696605, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1251109595145686, ""stair_step_winner"": 0.2659462199755397}",stair_step_winner,choppy_reversal_winner,0.8728518540704703,0.11586402996250346,0.07476635514018691,0.018691588785046728
up50pct,robustness,up50pct::SH600588::000001,1,"{""choppy_reversal_winner"": 0.2751634701808532, ""jump_repricing_winner"": 0.11339285462409597, ""late_rescue_winner"": 0.15574842572813735, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.060553196513650084, ""stair_step_winner"": 0.3951420529532634}",stair_step_winner,choppy_reversal_winner,0.7971089904163956,0.0,0.0,0.0
up50pct,train,up50pct::SH600597::000000,41,"{""choppy_reversal_winner"": 0.2192875531775711, ""jump_repricing_winner"": 0.18526908953461488, ""late_rescue_winner"": 0.20274916676901755, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.17614392448612368, ""stair_step_winner"": 0.2165502660326728}",choppy_reversal_winner,stair_step_winner,0.8962205514200556,0.14191038907731926,0.0,0.0
up50pct,train,up50pct::SH600598::000000,195,"{""choppy_reversal_winner"": 0.20677117236858902, ""jump_repricing_winner"": 0.18196786446913435, ""late_rescue_winner"": 0.1250916762816607, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.15254519529333682, ""stair_step_winner"": 0.3336240915872791}",stair_step_winner,choppy_reversal_winner,0.864542437206513,0.12388290889277893,0.03076923076923077,0.015384615384615385
up50pct,robustness,up50pct::SH600601::000000,14,"{""choppy_reversal_winner"": 0.11419487850499203, ""jump_repricing_winner"": 0.35662081000287654, ""late_rescue_winner"": 0.10093833019790074, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2479504999355098, ""stair_step_winner"": 0.18029548135872098}",jump_repricing_winner,smooth_trend_winner,0.8380675760903018,0.1171510189088198,0.14285714285714285,0.35714285714285715
up50pct,train,up50pct::SH600604::000000,17,"{""choppy_reversal_winner"": 0.2881359997521427, ""jump_repricing_winner"": 0.11310216513797698, ""late_rescue_winner"": 0.2387994332433499, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.20037196491536446, ""stair_step_winner"": 0.15959043695116581}",choppy_reversal_winner,late_rescue_winner,0.8717765052450333,0.13182579863102614,0.0,0.7647058823529411
up50pct,train,up50pct::SH600606::000000,69,"{""choppy_reversal_winner"": 0.10934071088126861, ""jump_repricing_winner"": 0.3592979769139131, ""late_rescue_winner"": 0.06700946306306703, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.30481766896289814, ""stair_step_winner"": 0.15953418017885315}",jump_repricing_winner,smooth_trend_winner,0.8069513682121483,0.12254714047066062,0.2608695652173913,0.07246376811594203
up50pct,robustness,up50pct::SH600606::000001,13,"{""choppy_reversal_winner"": 0.32901287877829277, ""jump_repricing_winner"": 0.10249296597020939, ""late_rescue_winner"": 0.19873235025735175, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1094360171341918, ""stair_step_winner"": 0.2603257878599542}",choppy_reversal_winner,stair_step_winner,0.8443130178786149,0.10819641444135181,0.15384615384615385,0.0
up50pct,train,up50pct::SH600621::000000,125,"{""choppy_reversal_winner"": 0.23002331344070753, ""jump_repricing_winner"": 0.11010497643952043, ""late_rescue_winner"": 0.1820503789499492, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.14612859494942235, ""stair_step_winner"": 0.3316927362204004}",stair_step_winner,choppy_reversal_winner,0.8584655597937807,0.14213655137976144,0.12,0.088
up50pct,train,up50pct::SH600623::000000,78,"{""choppy_reversal_winner"": 0.37251579022334413, ""jump_repricing_winner"": 0.017365665705769223, ""late_rescue_winner"": 0.445881869390077, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.011451150338481318, ""stair_step_winner"": 0.1527855243423283}",late_rescue_winner,choppy_reversal_winner,0.6343492597092624,0.0361773978011533,0.02564102564102564,0.0
up50pct,train,up50pct::SH600633::000000,11,"{""choppy_reversal_winner"": 0.29499690154025004, ""jump_repricing_winner"": 0.009023029247034202, ""late_rescue_winner"": 0.6005194638038763, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.005995373991265027, ""stair_step_winner"": 0.08946523141757437}",late_rescue_winner,choppy_reversal_winner,0.5332680911678429,0.014927162865296424,0.6363636363636364,0.0
up50pct,train,up50pct::SH600635::000000,65,"{""choppy_reversal_winner"": 0.32250248419362565, ""jump_repricing_winner"": 0.059940226262015, ""late_rescue_winner"": 0.401198848641362, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.10387620398633762, ""stair_step_winner"": 0.11248223691665982}",late_rescue_winner,choppy_reversal_winner,0.7707904635421744,0.12241728350557797,0.23076923076923078,0.07692307692307693
up50pct,train,up50pct::SH600640::000000,1,"{""choppy_reversal_winner"": 0.23846527617549843, ""jump_repricing_winner"": 0.07997064859845572, ""late_rescue_winner"": 0.20052863806594223, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.06181635364287018, ""stair_step_winner"": 0.41921908351723347}",stair_step_winner,choppy_reversal_winner,0.7828027635992899,0.0,0.0,0.0
up50pct,train,up50pct::SH600641::000000,94,"{""choppy_reversal_winner"": 0.3091253101844139, ""jump_repricing_winner"": 0.08461483318709363, ""late_rescue_winner"": 0.3361265850639238, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.10190183583348145, ""stair_step_winner"": 0.1682314357310873}",late_rescue_winner,choppy_reversal_winner,0.8209407191358749,0.12407182633822204,0.07446808510638298,0.0425531914893617
up50pct,train,up50pct::SH600643::000000,3,"{""choppy_reversal_winner"": 0.010352235051967489, ""jump_repricing_winner"": 0.30558352381057613, ""late_rescue_winner"": 0.00872903241056157, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.6417646792635869, ""stair_step_winner"": 0.03357052946330788}",smooth_trend_winner,jump_repricing_winner,0.474151754356836,0.0037064863455760866,0.0,1.0
up50pct,train,up50pct::SH600648::000000,16,"{""choppy_reversal_winner"": 0.006680780040064916, ""jump_repricing_winner"": 0.3266927473252216, ""late_rescue_winner"": 0.004422022955425275, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.6379905008248576, ""stair_step_winner"": 0.02421394885443068}",smooth_trend_winner,jump_repricing_winner,0.44634626444864856,0.006621753824369363,1.0,0.0
up50pct,train,up50pct::SH600649::000000,1,"{""choppy_reversal_winner"": 0.006171093805342899, ""jump_repricing_winner"": 0.3247593593289897, ""late_rescue_winner"": 0.004211031050800981, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.6421063779344991, ""stair_step_winner"": 0.022752137880367545}",smooth_trend_winner,jump_repricing_winner,0.4410230190084132,0.0,1.0,0.0
up50pct,train,up50pct::SH600657::000000,18,"{""choppy_reversal_winner"": 0.3264338162390805, ""jump_repricing_winner"": 0.025707140398767623, ""late_rescue_winner"": 0.46574925303825787, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.017333729606103333, ""stair_step_winner"": 0.16477606071779077}",late_rescue_winner,choppy_reversal_winner,0.6601650135350527,0.0060924625722561165,0.0,0.0
up50pct,train,up50pct::SH600663::000000,57,"{""choppy_reversal_winner"": 0.2734958978158085, ""jump_repricing_winner"": 0.12028771810024466, ""late_rescue_winner"": 0.17882892623664606, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.11243998112354525, ""stair_step_winner"": 0.3149474767237555}",stair_step_winner,choppy_reversal_winner,0.8520947059109577,0.1169208054116488,0.017543859649122806,0.05263157894736842
up50pct,train,up50pct::SH600667::000000,135,"{""choppy_reversal_winner"": 0.19865142195401256, ""jump_repricing_winner"": 0.15539660439225658, ""late_rescue_winner"": 0.13255723606421183, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.22010356497479802, ""stair_step_winner"": 0.293291172614721}",stair_step_winner,smooth_trend_winner,0.8768741668106186,0.1425838905506007,0.1925925925925926,0.16296296296296298
