sequence_id,sequence_family,shared_axis,anchor_family,relative_window,required_states,forbidden_states,order_constraints,split,regime_bucket,duration_bucket,winner_count,control_count,winner_sequence_rate,control_sequence_rate,lift,odds_ratio,absolute_rate_difference,train_lift,validation_lift,robustness_lift,split_stability,near_winner_lift,false_repair_lift,feature_non_missing_coverage,multiple_test_family,claim_status
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,risk_off,all,477,2321,0.989517819706499,0.933649289099526,1.059838883035895,6.123623781063227,0.055868530606972944,,,1.059838883035895,not_stable_or_sample_blocked,1.0454365171346305,1.0782969885773623,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,risk_on,all,181,884,0.8674033149171271,0.8902714932126696,0.974313253350369,0.7959183673469389,-0.02286817829554255,,,0.974313253350369,not_stable_or_sample_blocked,0.988624275076353,0.9364440997513412,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,transition,all,100,451,0.88,0.9600886917960089,0.9165819861431871,0.3021453287197232,-0.08008869179600886,,,0.9165819861431871,not_stable_or_sample_blocked,0.8925266903914592,0.9194871794871795,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,risk_off,all,759,3784,0.9512516469038208,0.8192389006342494,1.1611407199625994,4.253518249744665,0.13201274626957138,1.1611407199625994,,,not_stable_or_sample_blocked,1.0420465911751104,1.209822421892383,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,risk_on,all,221,1004,0.8914027149321267,0.8924302788844621,0.9988485778926957,0.975619472551988,-0.0010275639523353863,0.9988485778926957,,,not_stable_or_sample_blocked,1.0155535108836764,1.0040009526077638,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,transition,all,301,1464,0.9601328903654485,0.9036885245901639,1.0624599784542832,2.476116358141292,0.056444365775284555,1.0624599784542832,,,not_stable_or_sample_blocked,0.9965360331281194,1.0975968504397968,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,risk_off,all,341,1671,0.9882697947214076,0.886295631358468,1.1150566016066659,9.643941950725615,0.10197416336293963,,1.1150566016066659,,not_stable_or_sample_blocked,1.0128150575968413,1.1585086631633503,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,risk_on,all,21,86,0.9523809523809523,0.9186046511627907,1.0367691380349608,1.2893081761006289,0.033776301218161664,,1.0367691380349608,,not_stable_or_sample_blocked,0.9937888198757763,1.022408963585434,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,transition,all,81,429,0.9382716049382716,0.9067599067599068,1.0347519756260115,1.4462597736025207,0.031511698178364744,,1.0347519756260115,,not_stable_or_sample_blocked,0.9895833333333333,1.0422032288698955,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,all,fast,147,703,0.9659863945578231,0.9317211948790897,1.036776237212442,1.91699604743083,0.03426519967873343,,,1.036776237212442,not_stable_or_sample_blocked,1.0314117678944088,1.007726547409087,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,all,long,464,2261,0.9504310344827587,0.9115435647943387,1.042661120313206,1.8272328040416759,0.03888746968841994,,,1.042661120313206,not_stable_or_sample_blocked,1.0244340615951566,1.0514949680137309,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,all,medium,147,692,0.9115646258503401,0.9696531791907514,0.9400934740513195,0.31899285733984173,-0.0580885533404113,,,0.9400934740513195,not_stable_or_sample_blocked,0.922442485347361,0.9331146170051945,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,all,fast,102,483,0.9117647058823529,0.8695652173913043,1.048529411764706,1.486263220476876,0.0421994884910486,1.048529411764706,,,not_stable_or_sample_blocked,0.9665488513001766,1.0962885154061626,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,all,long,878,4321,0.9419134396355353,0.8324461930108771,1.1315006874242837,3.235924354156406,0.10946724662465823,1.1315006874242837,,,not_stable_or_sample_blocked,1.0430404882614883,1.1692466094815,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,all,medium,301,1448,0.9568106312292359,0.899171270718232,1.0641027603839737,2.4036539418497194,0.057639360511003934,1.0641027603839737,,,not_stable_or_sample_blocked,0.9966205427151008,1.0853541155649393,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,all,fast,74,364,0.9054054054054054,0.8818681318681318,1.0266902416435126,1.2177293934681181,0.02353727353727353,,1.0266902416435126,,not_stable_or_sample_blocked,0.9344248094248093,1.0518680445151032,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,all,long,231,1138,0.9913419913419913,0.8734622144112478,1.1349569277134668,13.338461538461537,0.11787977693074347,,1.1349569277134668,,not_stable_or_sample_blocked,1.0282405766276734,1.1601672623470989,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,all,medium,138,684,0.9927536231884058,0.9269005847953217,1.0710464956796049,7.295770948253218,0.0658530383930841,,1.0710464956796049,,not_stable_or_sample_blocked,1.0122193805058255,1.0980025746439102,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,risk_off,fast,231,1113,0.9826839826839827,0.894878706199461,1.0981197517342096,5.961141773986731,0.08780527648452174,1.1266260162601627,1.1123882503192848,1.0805008944543828,same_positive_sign_all_splits,1.039241334205363,1.1180236928739924,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,risk_off,long,1024,5071,0.962890625,0.8465785841056991,1.1373907196307944,4.6460460466516125,0.11631204089430092,1.1698429908880503,1.1425962938288055,1.0666862201365188,same_positive_sign_all_splits,1.0479430823608618,1.1941663165425145,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,risk_off,medium,322,1592,0.9875776397515528,0.9164572864321608,1.077603565787849,6.474020783373301,0.07112035331939193,1.1322843190450353,1.079925650557621,1.0140855604307937,same_positive_sign_all_splits,1.008238259830037,1.0997201556207767,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,risk_on,fast,40,190,0.775,0.9105263157894737,0.8511560693641618,0.3344456241468224,-0.13552631578947372,0.9110402781802377,0.8333333333333333,0.6657608695652174,not_stable_or_sample_blocked,0.8898148148148148,0.8443089430894309,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,risk_on,long,266,1257,0.9060150375939849,0.8790771678599841,1.0306433504575918,1.3064357357597043,0.026937869734000808,1.0289566755083996,1.090909090909091,1.0274646564275984,same_positive_sign_all_splits,1.0475138896191527,1.0048530416951469,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,risk_on,medium,117,527,0.8717948717948718,0.9184060721062619,0.9492477219749946,0.5937281534005793,-0.0466112003113901,0.9873956736501448,1.0526315789473684,0.8325729927007299,not_stable_or_sample_blocked,0.9481892677768967,0.9456354210452571,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,transition,fast,52,247,0.8461538461538461,0.9190283400809717,0.9207048458149779,0.47175177763413056,-0.07287449392712553,1.06375,0.811909949164851,0.8,not_stable_or_sample_blocked,0.8535117056856187,0.9437869822485206,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,transition,long,283,1392,0.9540636042402827,0.9008620689655172,1.0590562496829932,2.2121399997047666,0.053201535274765455,1.071943355670755,1.1199999999999999,0.9805708300602252,not_stable_or_sample_blocked,1.0014508693515551,1.079120567163956,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,all,transition,medium,147,705,0.9455782312925171,0.9418439716312057,1.0039648389476272,1.024963484265038,0.0037342596613113566,1.0496382208980632,1.0026525198938994,0.7905944986690329,not_stable_or_sample_blocked,0.9572881784292665,1.0266887793492114,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,risk_off,fast,129,604,1.0,0.9254966887417219,1.0805008944543828,21.06255585344057,0.07450331125827814,,,1.0805008944543828,not_stable_or_sample_blocked,1.0698198198198197,1.0505836575875487,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,risk_off,long,256,1270,0.984375,0.9228346456692913,1.0666862201365188,4.713811892916371,0.0615403543307087,,,1.0666862201365188,not_stable_or_sample_blocked,1.0480632803632237,1.119220890410959,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,risk_off,medium,92,447,0.9891304347826086,0.9753914988814317,1.0140855604307937,1.6071019473081327,0.013738935901176919,,,1.0140855604307937,not_stable_or_sample_blocked,1.0021882623044913,1.0020884754129487,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,risk_on,fast,8,49,0.625,0.9387755102040817,0.6657608695652174,0.11827956989247311,-0.3137755102040817,,,0.6657608695652174,not_stable_or_sample_blocked,0.7102272727272727,0.6428571428571429,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,risk_on,long,141,689,0.900709219858156,0.8766328011611031,1.0274646564275984,1.2436895696072559,0.024076418697052904,,,1.0274646564275984,not_stable_or_sample_blocked,1.0520579002441577,0.9813697470096326,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,risk_on,medium,32,146,0.78125,0.9383561643835616,0.8325729927007299,0.23490909090909093,-0.15710616438356162,,,0.8325729927007299,not_stable_or_sample_blocked,0.7952008928571429,0.8203125,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,transition,fast,10,50,0.8,1.0,0.8,0.033663366336633666,-0.19999999999999996,,,0.8,not_stable_or_sample_blocked,0.8,0.8,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,transition,long,67,302,0.9253731343283582,0.9437086092715232,0.9805708300602252,0.6965451361248209,-0.01833547494316501,,,0.9805708300602252,not_stable_or_sample_blocked,0.94538120209762,0.9837704680481091,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,robustness,transition,medium,23,99,0.782608695652174,0.98989898989899,0.7905944986690329,0.05122288878634056,-0.207290294246816,,,0.7905944986690329,not_stable_or_sample_blocked,0.782608695652174,0.7931844888366628,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,risk_off,fast,48,241,0.9583333333333334,0.8506224066390041,1.1266260162601627,3.303649635036497,0.10771092669432925,1.1266260162601627,,,not_stable_or_sample_blocked,0.9969758064516129,1.2127581120943953,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,risk_off,long,597,2979,0.9463986599664992,0.8089963074857335,1.1698429908880503,4.110889856876167,0.1374023524807657,1.1698429908880503,,,not_stable_or_sample_blocked,1.0531930224689532,1.2194635063009192,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,risk_off,medium,114,564,0.9736842105263158,0.8599290780141844,1.1322843190450353,5.21656613211711,0.11375513251213143,1.1322843190450353,,,not_stable_or_sample_blocked,1.0015037593984963,1.1556812592228236,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,risk_on,fast,29,131,0.8275862068965517,0.9083969465648855,0.9110402781802377,0.4659566375047546,-0.08081073966833374,0.9110402781802377,,,not_stable_or_sample_blocked,0.9501915708812261,0.9103448275862069,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,risk_on,long,116,532,0.9051724137931034,0.8796992481203008,1.0289566755083996,1.2630040369356412,0.025473165672802667,1.0289566755083996,,,not_stable_or_sample_blocked,1.0381355932203389,1.0344827586206897,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,risk_on,medium,76,341,0.8947368421052632,0.906158357771261,0.9873956736501448,0.8462415660933194,-0.011421515665997806,0.9873956736501448,,,not_stable_or_sample_blocked,1.006578947368421,0.9909001475651746,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,transition,fast,25,111,0.92,0.8648648648648649,1.06375,1.5098445595854924,0.05513513513513513,1.06375,,,not_stable_or_sample_blocked,0.9367272727272729,1.1227118644067797,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,transition,long,165,810,0.9515151515151515,0.8876543209876543,1.071943355670755,2.3564158116338962,0.06386083052749725,1.071943355670755,,,not_stable_or_sample_blocked,1.0073138795361019,1.1046946740128558,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,train,transition,medium,111,543,0.9819819819819819,0.9355432780847146,1.0496382208980632,3.0578171091445427,0.04643870389726734,1.0496382208980632,,,not_stable_or_sample_blocked,0.9974462651628005,1.0798742667901546,1.0,S1_context_to_repair,no_claim
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,risk_off,fast,54,268,0.9629629629629629,0.8656716417910447,1.1123882503192848,3.296774193548387,0.09729132117191819,,1.1123882503192848,,not_stable_or_sample_blocked,0.9932925051035287,1.1540853830930167,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,risk_off,long,171,822,0.9883040935672515,0.864963503649635,1.1425962938288055,10.625017568517215,0.12334058991761643,,1.1425962938288055,,not_stable_or_sample_blocked,1.0146588693957115,1.1843644198214835,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,risk_off,medium,116,581,1.0,0.9259896729776248,1.079925650557621,18.82172701949861,0.0740103270223752,,1.079925650557621,,not_stable_or_sample_blocked,1.0207100591715976,1.1115241635687734,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,risk_on,fast,3,10,0.6666666666666666,0.8,0.8333333333333333,0.4901960784313726,-0.13333333333333341,,0.8333333333333333,,not_stable_or_sample_blocked,0.7999999999999999,0.8333333333333333,1.0,S1_context_to_repair,sample_blocked_occurrence_count
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,risk_on,long,9,36,1.0,0.9166666666666666,1.090909090909091,1.9850746268656716,0.08333333333333337,,1.090909090909091,,not_stable_or_sample_blocked,1.0,1.0357142857142856,1.0,S1_context_to_repair,sample_blocked_occurrence_count
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,risk_on,medium,9,40,1.0,0.95,1.0526315789473684,1.2337662337662338,0.050000000000000044,,1.0526315789473684,,not_stable_or_sample_blocked,1.0,1.0625,1.0,S1_context_to_repair,sample_blocked_occurrence_count
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,transition,fast,17,86,0.7647058823529411,0.9418604651162791,0.811909949164851,0.20245398773006135,-0.17715458276333795,,0.811909949164851,,not_stable_or_sample_blocked,0.7647058823529411,0.8235294117647058,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
S1_context_to_repair_v0,S1_context_to_repair,shared_axis_low,first_ema60_reclaim,0:+60,market_not_missing -> ema60_reclaim,,context observed at day 0 before reclaim in +60 sessions,validation,transition,long,51,280,1.0,0.8928571428571429,1.1199999999999999,12.540918163672655,0.1071428571428571,,1.1199999999999999,,not_stable_or_sample_blocked,1.0736842105263158,1.1226415094339621,1.0,S1_context_to_repair,sequence_regime_conditional_candidate
