dominance_id,factor_family,feature,shared_axis,anchor_family,relative_day,relative_window,split,regime_bucket,duration_bucket,winner_count,control_count,winner_total,control_total,winner_mean,control_mean,winner_std,control_std,standardized_mean_difference,winner_rate,control_rate,lift,odds_ratio,absolute_rate_difference,feature_non_missing_coverage,claim_status,missing_reason_policy,multiple_test_family
shared_axis_low_60_ema60_slope_20d_train_risk_on_all,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,risk_on,all,221,1004,221,1004,0.05284592725756825,-0.011804833907052921,0.06350572509401037,0.03738910158636548,1.4942615708000875,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_transition_all,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,transition,all,301,1464,301,1464,0.049721931802432943,-0.011765675028127903,0.059510157346593456,0.039617228520486894,1.4087411963851488,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_risk_off_all,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,risk_off,all,341,1671,341,1671,0.03969901912231465,-0.01641042441943991,0.04562987818099695,0.03630697794450585,1.4748230564173024,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_risk_on_all,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,risk_on,all,21,86,21,86,0.048273206264932804,-0.00663206017223137,0.05180195245022769,0.03945948577558873,1.30446056655781,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_transition_all,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,transition,all,81,429,81,429,0.02554350619420514,-0.022443753528382203,0.06514200653281083,0.03757543169530648,1.1133277882513333,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_all_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,all,fast,147,703,147,703,0.0570114889411787,-0.0012161590532812554,0.04855358457653533,0.036938911541699544,1.4859784542029515,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_all_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,all,long,464,2261,464,2261,0.019601213240045517,-0.0163702491211729,0.057485316073455646,0.03489252749781247,0.9071562906197381,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_all_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,all,medium,147,692,147,692,0.0802631148667576,-0.001952915243172736,0.08006414100259214,0.032222330969464065,1.849851657903746,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_all_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,all,fast,102,483,102,483,0.03119914338514351,-0.020963972515579805,0.06069207418001669,0.046022004862239466,1.0671710629890367,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_all_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,all,long,878,4321,878,4321,0.012105457148898121,-0.027997915783058516,0.0500988465878412,0.037535819290602554,1.0042409622497803,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_all_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,all,medium,301,1448,301,1448,0.07430677545753414,-0.006065266190691172,0.05873771002448304,0.04378112695282045,1.721342383108388,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_all_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,all,fast,74,364,74,364,0.026081717016120855,-0.027932550473218364,0.05482834491788612,0.03575573502748549,1.3641796793775631,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_all_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,all,long,231,1138,231,1138,0.026644451310636454,-0.016283091387259526,0.03953882759527349,0.03664638122018941,1.1555565939387533,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_all_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,all,medium,138,684,138,684,0.06184935900038793,-0.013045234316402237,0.055304175999090634,0.036596786309608005,1.8570141949177998,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_risk_off_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,risk_off,fast,231,1113,231,1113,0.04045850893744956,-0.013971208178940094,0.053826640402070615,0.04227143011889619,1.2240869137520192,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_risk_off_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,risk_off,long,1024,5071,1024,5071,0.010968479486454897,-0.02706897109225187,0.04772687552332609,0.03599504571466132,0.9952966856043987,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_risk_off_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,risk_off,medium,322,1592,322,1592,0.06388852851955988,-0.00767792362867495,0.05397291105135637,0.04069526225676091,1.6562344257165245,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_risk_on_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,risk_on,fast,40,190,40,190,0.053010214418070314,-0.00595576262835468,0.04532319665181112,0.037902355012110894,1.5015048886942697,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_risk_on_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,risk_on,long,266,1257,266,1257,0.023319955680422354,-0.015247672583170401,0.05431394217830971,0.03778512803180944,0.9373506845242549,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_risk_on_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,risk_on,medium,117,527,117,527,0.08794151476210899,-0.005622071765252165,0.06912280895314998,0.037397114226719576,2.0873730607559704,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_transition_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,transition,fast,52,247,52,247,0.038975469568407466,-0.01808282311411149,0.0696040578100731,0.039141179001221944,1.24485377067849,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_transition_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,transition,long,283,1392,283,1392,0.02983601190017149,-0.014431902668401365,0.05742437036773909,0.03791776286787173,1.0578296687966495,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_all_transition_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,all,transition,medium,147,705,147,705,0.0805371797940112,-0.005490463585357542,0.07696464828809677,0.03909222812947873,1.800399919801413,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_risk_off_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,risk_off,fast,129,604,129,604,0.054655673931495376,-0.0025419410274258223,0.04752730620680382,0.037802141951753465,1.4415604214291904,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_risk_off_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,risk_off,long,256,1270,256,1270,0.01737084762660386,-0.018725261435507706,0.05163155942689842,0.03195978530051067,1.0024485471207842,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_risk_off_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,risk_off,medium,92,447,92,447,0.07155291601539235,-0.0033369824080417758,0.06731534176010172,0.032158033876254634,1.8567746412821633,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_risk_on_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,risk_on,fast,8,49,8,49,0.0748207524557819,0.010761664821248393,0.03459590674056418,0.028223565904118095,2.200423743899015,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_risk_on_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,risk_on,long,141,689,141,689,0.014714479389344602,-0.015931899715194882,0.051575390481844084,0.038976996102672204,0.7406532125489801,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_risk_on_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,risk_on,medium,32,146,32,146,0.10145872330787158,-0.0026615302171187805,0.07734879487310009,0.03451865503530365,2.3078309327724327,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_transition_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,transition,fast,10,50,10,50,0.07315409175441105,0.003061019797346054,0.06734519700130652,0.03160256296423581,1.781795808847909,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_transition_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,transition,long,67,302,67,302,0.038407229210043914,-0.007466795814926757,0.08252541247285597,0.035484411985215986,0.9655079564192367,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_robustness_transition_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,robustness,transition,medium,23,99,23,99,0.08561436809327755,0.005341385856752353,0.11986035925555186,0.02807686973532929,1.4021302188684608,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_risk_off_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,risk_off,fast,48,241,48,241,0.017324809591490055,-0.026254453081581645,0.06266625008450276,0.05001375201674023,0.8333225741333262,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_risk_off_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,risk_off,long,597,2979,597,2979,0.002620690893124614,-0.03404529756595394,0.04595700596797957,0.03612280761263615,0.9664134981285776,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_risk_off_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,risk_off,medium,114,564,114,564,0.06259516398853641,-0.005428780394048552,0.04965454758943523,0.04934776966075307,1.3770256909897718,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_risk_on_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,risk_on,fast,29,131,29,131,0.048375261120584795,-0.01064493380524259,0.048776168726059436,0.038917562633691644,1.4452084277551038,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_risk_on_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,risk_on,long,116,532,116,532,0.033663382297936646,-0.014941656749108604,0.05715092625427664,0.03641498083913828,1.1888747385641574,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_risk_on_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,risk_on,medium,76,341,76,341,0.08383046059032861,-0.007356614438910782,0.06621140003775512,0.037922234756785966,2.054221981022791,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_transition_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,transition,fast,25,111,25,111,0.037913567695846265,-0.021655758593487305,0.06516863862375842,0.04294978301889177,1.24892869473424,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_transition_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,transition,long,165,810,165,810,0.03126719131500912,-0.014332211430979383,0.04929881495655265,0.03763253671595967,1.1445919246978975,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_train_transition_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,train,transition,medium,111,543,111,543,0.07981419561405094,-0.0059154102729444885,0.06043275590249347,0.04103841330406831,1.9092694498377059,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_risk_off_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,risk_off,fast,54,268,54,268,0.027106347536970814,-0.028683951977365497,0.04978451306057303,0.03629425156890293,1.4359114672717068,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_risk_off_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,risk_off,long,171,822,171,822,0.030527681511835277,-0.014677285811116391,0.040159102872415545,0.03537228446670606,1.2474330291815148,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_risk_off_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,risk_off,medium,116,581,116,581,0.059080941510250326,-0.01320101744959116,0.045287274513291266,0.036521549300643864,1.8965942780731644,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_risk_on_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,risk_on,fast,3,10,3,10,0.039653328193199444,-0.026443014714178113,0.008841101202318895,0.0416506958724498,1.745688766931924,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_risk_on_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,risk_on,long,9,36,9,36,0.024823807837122902,-0.006674559520837348,0.03684345899552888,0.03416178877570273,0.9083514467383976,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_risk_on_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,risk_on,medium,9,40,9,40,0.07459589738332051,-0.0016410721229993042,0.062495259383367766,0.042658193122912316,1.6347770060831954,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_transition_fast,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,transition,fast,17,86,17,86,0.020432018095113,-0.02576417552529942,0.07364618407575407,0.03363871277069371,1.085388505115808,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_transition_long,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,transition,long,51,280,51,280,0.013945498896060464,-0.02223266042576258,0.03569393835268929,0.03987021549051481,0.9214041886378989,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_ema60_slope_20d_validation_transition_medium,price_structure,ema60_slope_20d,shared_axis_low,,60,60,validation,transition,medium,13,63,13,63,0.07772763464727779,-0.01884930554423322,0.11041199491816849,0.031834608102140394,1.816721149761718,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_all_all,price_structure,return_5d,shared_axis_low,,60,60,all,all,all,2482,12094,2482,12094,0.014779849317475302,-0.00032429531226459043,0.0753499312671736,0.05121444380063495,0.2694191823517117,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_train_all_all,price_structure,return_5d,shared_axis_low,,60,60,train,all,all,1281,6252,1281,6252,0.01245148903634138,-0.006414670348154211,0.0742778141326772,0.04978992027841259,0.34471094293007076,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_validation_all_all,price_structure,return_5d,shared_axis_low,,60,60,validation,all,all,443,2186,443,2186,0.008027697737033851,0.0023628699670845588,0.06497453232942998,0.047217544996927395,0.11185860315857157,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_all_all,price_structure,return_5d,shared_axis_low,,60,60,robustness,all,all,758,3656,758,3656,0.0226608950566153,0.008483932648272791,0.08195061798502344,0.054408192839516596,0.23613068276169452,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_risk_off_all,price_structure,return_5d,shared_axis_low,,60,60,all,risk_off,all,1577,7776,1577,7776,0.013517129009079384,0.0027327783041362083,0.07241729580051852,0.05082968083875644,0.19585035517454782,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_risk_on_all,price_structure,return_5d,shared_axis_low,,60,60,all,risk_on,all,423,1974,423,1974,0.011475776104254666,-0.0029878028954502473,0.07665797855805163,0.04840025510823814,0.26561031292568976,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_transition_all,price_structure,return_5d,shared_axis_low,,60,60,all,transition,all,482,2344,482,2344,0.02181083042853898,-0.008222776742266352,0.08295948204806541,0.05377830651507022,0.502536815552225,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_all_fast,price_structure,return_5d,shared_axis_low,,60,60,all,all,fast,323,1550,323,1550,-0.024238376827188865,-0.010376127204399182,0.06593736440849263,0.05099635672808621,-0.25735754935321836,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_all_long,price_structure,return_5d,shared_axis_low,,60,60,all,all,long,1573,7720,1573,7720,0.019841111951351617,0.0006571576866821734,0.06502947834793882,0.04787337291515087,0.3748190353044991,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_all_medium,price_structure,return_5d,shared_axis_low,,60,60,all,all,medium,586,2824,586,2824,0.022700533484094895,0.0025098131441587805,0.09669458730274293,0.05895834787535247,0.30151037085360666,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_risk_off_all,price_structure,return_5d,shared_axis_low,,60,60,robustness,risk_off,all,477,2321,477,2321,0.020385444458528815,0.012083033500525267,0.08856933852770572,0.060898066279422514,0.12498341834624786,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_risk_on_all,price_structure,return_5d,shared_axis_low,,60,60,robustness,risk_on,all,181,884,181,884,0.014863750523994464,-0.0005397975940212077,0.06776663377806266,0.0395972938256663,0.3377395572717618,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_transition_all,price_structure,return_5d,shared_axis_low,,60,60,robustness,transition,all,100,451,100,451,0.04762762601353157,0.007649042307053059,0.06723391072418188,0.04024835752948711,0.8636142638314762,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_train_risk_off_all,price_structure,return_5d,shared_axis_low,,60,60,train,risk_off,all,759,3784,759,3784,0.012323434448827594,-0.002888838354052499,0.06637865508494412,0.04617124691214875,0.3035526090078824,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_train_risk_on_all,price_structure,return_5d,shared_axis_low,,60,60,train,risk_on,all,221,1004,221,1004,0.009590913927685135,-0.006463856500530293,0.08432866064724534,0.05478238848332456,0.26250679698499585,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_train_transition_all,price_structure,return_5d,shared_axis_low,,60,60,train,transition,all,301,1464,301,1464,0.014874680169019092,-0.015494154889612744,0.0847365554918487,0.05392376824599372,0.5037182969492295,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_validation_risk_off_all,price_structure,return_5d,shared_axis_low,,60,60,validation,risk_off,all,341,1671,341,1671,0.006566477108327865,0.002475600041878318,0.05818492310512289,0.04306299352870573,0.08898664296289613,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_validation_risk_on_all,price_structure,return_5d,shared_axis_low,,60,60,validation,risk_on,all,21,86,21,86,0.0021105937732528285,0.01242988469800434,0.06482570632223844,0.047209004454387686,-0.20219800895892803,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_validation_transition_all,price_structure,return_5d,shared_axis_low,,60,60,validation,transition,all,81,429,81,429,0.015713320176887462,-9.432169221491311e-05,0.08836193736838309,0.06063912825514335,0.2402939951281131,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_all_fast,price_structure,return_5d,shared_axis_low,,60,60,robustness,all,fast,147,703,147,703,-0.020067141449580425,-0.0101342618816701,0.05236581371408115,0.0420828344589382,-0.22562035222568963,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_all_long,price_structure,return_5d,shared_axis_low,,60,60,robustness,all,long,464,2261,464,2261,0.026873472602296774,0.010253269556721543,0.07435309939888071,0.04930780784374433,0.3055952107532526,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_all_medium,price_structure,return_5d,shared_axis_low,,60,60,robustness,all,medium,147,692,147,692,0.05209208815331305,0.021617054042127163,0.10853946808400806,0.07329079665778274,0.37830117179706524,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_train_all_fast,price_structure,return_5d,shared_axis_low,,60,60,train,all,fast,102,483,102,483,-0.03551449800431341,-0.017859747903321493,0.08472000122114505,0.0587484395712414,-0.275825319602933,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_train_all_long,price_structure,return_5d,shared_axis_low,,60,60,train,all,long,878,4321,878,4321,0.016222319003056873,-0.005491723393572273,0.06020387409300282,0.045827403323128894,0.44722407259002794,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_train_all_medium,price_structure,return_5d,shared_axis_low,,60,60,train,all,medium,301,1448,301,1448,0.017706445738569228,-0.00535119060478595,0.09836867607119446,0.05694146364064242,0.34971126241297634,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_validation_all_fast,price_structure,return_5d,shared_axis_low,,60,60,validation,all,fast,74,364,74,364,-0.01698171791423937,-0.0009130572162098118,0.059133440765558085,0.05408654975348235,-0.2923495364861218,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_validation_all_long,price_structure,return_5d,shared_axis_low,,60,60,validation,all,long,231,1138,231,1138,0.01947005076764701,0.004938797589687841,0.061676413360496084,0.049010686684897574,0.282925347789773,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_validation_all_medium,price_structure,return_5d,shared_axis_low,,60,60,validation,all,medium,138,684,138,684,0.002285039824878625,-0.00017948111449933595,0.06913055983015141,0.03944230100302509,0.053854310313427696,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_risk_off_fast,price_structure,return_5d,shared_axis_low,,60,60,all,risk_off,fast,231,1113,231,1113,-0.02660494685419762,-0.011009250886240062,0.06021471169300945,0.04870027072868729,-0.3066449852134136,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_risk_off_long,price_structure,return_5d,shared_axis_low,,60,60,all,risk_off,long,1024,5071,1024,5071,0.019003044873023237,0.002783722588559587,0.06340889972573872,0.04714937521070643,0.32278421697648496,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_risk_off_medium,price_structure,return_5d,shared_axis_low,,60,60,all,risk_off,medium,322,1592,322,1592,0.0248544634182051,0.012177841132388616,0.09461834940431199,0.0605206359320969,0.18791319244618643,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_risk_on_fast,price_structure,return_5d,shared_axis_low,,60,60,all,risk_on,fast,40,190,40,190,-0.019397475468475832,-0.006371470549281124,0.07379503177472638,0.05201652516053664,-0.23119601440231602,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_risk_on_long,price_structure,return_5d,shared_axis_low,,60,60,all,risk_on,long,266,1257,266,1257,0.010339714622091442,-0.002540330261647708,0.05585263263274172,0.04697186481541733,0.26482571112708114,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_risk_on_medium,price_structure,return_5d,shared_axis_low,,60,60,all,risk_on,medium,117,527,117,527,0.024613574541559248,-0.002835196152493748,0.10915591514072472,0.05041493563296145,0.42177535056904675,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_transition_fast,price_structure,return_5d,shared_axis_low,,60,60,all,transition,fast,52,247,52,247,-0.017449114867756164,-0.01060373087477786,0.08272607481226153,0.05967860736349,-0.10658088891407015,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_transition_long,price_structure,return_5d,shared_axis_low,,60,60,all,transition,long,283,1392,283,1392,0.0318041945583886,-0.004202445952951234,0.07632180028041047,0.050732190244367426,0.6444378319298072,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_all_transition_medium,price_structure,return_5d,shared_axis_low,,60,60,all,transition,medium,147,705,147,705,0.016459776732347834,-0.015326613320984506,0.09088885644483431,0.05666509705900842,0.4977377622145447,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_risk_off_fast,price_structure,return_5d,shared_axis_low,,60,60,robustness,risk_off,fast,129,604,129,604,-0.02601603578551334,-0.012245310112938024,0.04888702272221263,0.04146217932347036,-0.3213308002336376,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_risk_off_long,price_structure,return_5d,shared_axis_low,,60,60,robustness,risk_off,long,256,1270,256,1270,0.030322839032533473,0.015497075428183236,0.08473894370112094,0.05635973856508957,0.23904980754217556,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_60_return_5d_robustness_risk_off_medium,price_structure,return_5d,shared_axis_low,,60,60,robustness,risk_off,medium,92,447,92,447,0.05779650902957496,0.035256380915304246,0.11315724089420358,0.08097027828546279,0.2582976274429535,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
