family,horizon,split,fold_id,instrument_id,instrument_high_minus_low_spread,within_stock_rankIC,valid_signal_count
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002311,0.0006250774963342072,-0.030976970179238752,507
volume_surge_money_flow,H3,train_oof_unseen,0,SZ000708,0.006313290793915203,0.03715337101612004,502
volume_surge_money_flow,H3,train_oof_unseen,0,SH601236,0.016815366073034733,0.06492771291959556,360
volume_surge_money_flow,H3,train_oof_unseen,0,SH601698,0.023560457293212437,0.0993538765221879,435
volume_surge_money_flow,H3,train_oof_unseen,0,SH601916,0.007383529959067594,0.17758408133537384,354
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002821,0.048461542359140616,0.24673874687707312,349
volume_surge_money_flow,H3,train_oof_unseen,0,SH603899,0.01330694728398723,0.11925918232111815,334
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002414,0.0036358237685792678,-0.03472678688898506,326
volume_surge_money_flow,H3,train_oof_unseen,0,SH601816,0.0009797621519285924,0.00027259908958247934,318
volume_surge_money_flow,H3,train_oof_unseen,1,SH600000,0.002689828062186054,0.08097879131302037,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH600023,0.0030803625645353986,0.102580855849913,627
volume_surge_money_flow,H3,train_oof_unseen,1,SH600030,0.00411924763862671,0.10355048769237091,952
volume_surge_money_flow,H3,train_oof_unseen,1,SH600031,0.008779083662760253,0.08446827012048491,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH600036,0.001580461472304769,0.039096986788737624,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH600048,0.008027169596405788,0.07232630555683132,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH600061,0.004207152524419944,0.12262133740418713,742
volume_surge_money_flow,H3,train_oof_unseen,1,SH600196,-0.004953604475832855,0.006249168263414564,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH600362,-0.00020927130427129265,0.03847922292292921,667
volume_surge_money_flow,H3,train_oof_unseen,1,SH600703,0.008448034294016013,0.059729312357956615,840
volume_surge_money_flow,H3,train_oof_unseen,1,SH600900,0.0025394436251517456,-0.0025202957962205514,953
volume_surge_money_flow,H3,train_oof_unseen,1,SH601009,0.006032053360645003,0.09395780164344367,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH601628,-0.0023273639609325773,0.038266065410855345,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH601668,0.011282864943599763,0.10767865881783259,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH601688,0.0029063199144614914,0.11397957716284643,967
volume_surge_money_flow,H3,train_oof_unseen,1,SH601808,0.0034791160229798146,0.02617358940236126,696
volume_surge_money_flow,H3,train_oof_unseen,1,SH601985,-0.00508497446601602,-0.009308442690814095,967
volume_surge_money_flow,H3,train_oof_unseen,1,SZ000166,0.0024943113206601407,0.136612666804751,967
