candidate_scope_id,event_split,market_regime_bucket,event_count,executable_event_count,active_interval_definition,active_interval_horizon_trading_days,concurrency_scope,concurrency_mean,concurrency_p95,event_uniqueness_10d_mean,event_uniqueness_10d_median,event_uniqueness_10d_p10,event_uniqueness_10d_low_share,low_uniqueness_threshold,uniqueness_diagnostic_alert_flag
08_R6_event_regime_gated,validation,transition,2456,2454,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,all,all,9786,9767,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,robustness,all,2666,2660,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,train,all,4659,4649,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,validation,all,2461,2458,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,all,risk_on,5568,5552,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,all,transition,4218,4215,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,robustness,risk_on,1824,1819,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,robustness,transition,842,841,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,train,risk_on,2764,2755,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,train,transition,1895,1894,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,validation,risk_on,980,978,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R7_event_regime_gated,validation,transition,1481,1480,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,all,all,12896,12867,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,robustness,all,3722,3713,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,train,all,6798,6779,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,validation,all,2376,2375,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,all,risk_on,9242,9219,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,all,transition,3654,3648,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,robustness,risk_on,2863,2856,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,robustness,transition,859,857,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,train,risk_on,5149,5134,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,train,transition,1649,1645,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,validation,risk_on,1230,1229,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R8_event_regime_gated,validation,transition,1146,1146,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
