structure_candidate_id,status,failed_rules,stage
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_0602d7_23e5f3_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_0602d7_60f76f_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_0602d7_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_368191_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_368191_23e5f3_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_368191_60f76f_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_368191_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_773a15_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_773a15_23e5f3_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_773a15_60f76f_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_773a15_a96cae_6b86b2_f5ca38,rejected,min_winner_coverage;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_1e9d7c_156070_6b86b2_f5ca38,rejected,min_winner_coverage;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_1e9d7c_23e5f3_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_1e9d7c_60f76f_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_1e9d7c_a96cae_6b86b2_f5ca38,rejected,min_winner_coverage;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_d0ff59_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_d0ff59_23e5f3_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_d0ff59_60f76f_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_d0ff59_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_156070_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_156070_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_23e5f3_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_23e5f3_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_60f76f_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_60f76f_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_a96cae_4e0740_f5ca38,rejected,min_winner_coverage,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_a96cae_ef2d12_f5ca38,rejected,min_winner_coverage;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_156070_4e0740_f5ca38,rejected,min_winner_coverage;min_winner_coverage_ci90_lower;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_156070_ef2d12_f5ca38,rejected,min_winner_coverage;min_winner_coverage_ci90_lower;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_23e5f3_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_23e5f3_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_60f76f_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_60f76f_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_a96cae_4e0740_f5ca38,rejected,min_winner_coverage;min_winner_coverage_ci90_lower;min_winner_vs_background_coverage_lift_ci90_lower,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_a96cae_ef2d12_f5ca38,rejected,min_winner_coverage;min_winner_coverage_ci90_lower;min_winner_vs_background_coverage_lift_ci90_lower,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_156070_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_156070_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_23e5f3_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_23e5f3_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_60f76f_4e0740_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_60f76f_ef2d12_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_a96cae_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_a96cae_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_156070_4e0740_f5ca38,passed,,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_156070_ef2d12_f5ca38,rejected,max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_23e5f3_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_23e5f3_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_60f76f_4e0740_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_60f76f_ef2d12_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_a96cae_4e0740_f5ca38,passed,,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_a96cae_ef2d12_f5ca38,rejected,max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_156070_4e0740_f5ca38,rejected,min_winner_coverage;min_winner_coverage_ci90_lower,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_156070_ef2d12_f5ca38,rejected,min_winner_coverage;min_winner_coverage_ci90_lower,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_4e0740_f5ca38,passed,,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_ef2d12_f5ca38,passed,,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_4e0740_f5ca38,passed,,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_ef2d12_f5ca38,passed,,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_a96cae_4e0740_f5ca38,rejected,min_winner_coverage;min_winner_coverage_ci90_lower,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_a96cae_ef2d12_f5ca38,rejected,min_winner_coverage;min_winner_coverage_ci90_lower,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_156070_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_156070_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_23e5f3_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_23e5f3_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_60f76f_4e0740_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_60f76f_ef2d12_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_a96cae_4e0740_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_a96cae_ef2d12_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_77ac31_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_77ac31_23e5f3_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_77ac31_60f76f_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_77ac31_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_9f29a1_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_9f29a1_23e5f3_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_9f29a1_60f76f_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_9f29a1_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_b05e24_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_b05e24_23e5f3_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_b05e24_60f76f_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_b05e24_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_77ac31_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_77ac31_23e5f3_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_77ac31_60f76f_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_77ac31_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_9f29a1_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_9f29a1_23e5f3_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_9f29a1_60f76f_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_9f29a1_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_d0ff59_156070_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_d0ff59_23e5f3_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_d0ff59_60f76f_6b86b2_f5ca38,rejected,max_trigger_days_per_event_p90;min_winner_vs_background_coverage_lift;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_d0ff59_a96cae_6b86b2_f5ca38,rejected,min_winner_vs_background_coverage_lift;min_winner_vs_background_coverage_lift_ci90_lower;max_action_time_background_signal_rate;not_generic_strength_proxy,stage_a
