structure_candidate_id,matched_background_coverage,matched_background_coverage_ci90_upper,action_time_background_signal_rate,winner_vs_background_coverage_lift,winner_vs_background_coverage_lift_ci90_lower,generic_strength_proxy_flag,generic_strength_proxy_reason,background_control_policy,non_default_background_policy_reason
r02v2_relative_strength_confirmation_persistence_2aeb80_973b37_a96cae_ef2d12_f5ca38,0.2897321428571429,0.305499224375762,0.29287578561693345,0.9861325115562403,0.8203112326296648,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_2aeb80_b4af4e_156070_4e0740_f5ca38,0.4125,0.4296103071235814,0.321226969491301,1.066017316017316,0.9337671572863208,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_2aeb80_b4af4e_156070_ef2d12_f5ca38,0.4125,0.4296103071235814,0.3940637984406297,1.066017316017316,0.9337671572863208,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_2aeb80_b4af4e_23e5f3_4e0740_f5ca38,0.4705357142857143,0.4878839983490878,0.321226969491301,1.5749525616698292,1.449170159901201,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_2aeb80_b4af4e_23e5f3_ef2d12_f5ca38,0.4705357142857143,0.4878839983490878,0.3940637984406297,1.5749525616698292,1.449170159901201,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_2aeb80_b4af4e_60f76f_4e0740_f5ca38,0.7035714285714286,0.7194443191002151,0.321226969491301,1.2055837563451774,1.1402240474105,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_2aeb80_b4af4e_60f76f_ef2d12_f5ca38,0.7035714285714286,0.7194443191002151,0.3940637984406297,1.2055837563451774,1.1402240474105,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_2aeb80_b4af4e_a96cae_4e0740_f5ca38,0.40625,0.42332027004070805,0.321226969491301,0.8516483516483516,0.7299726523712395,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_2aeb80_b4af4e_a96cae_ef2d12_f5ca38,0.40625,0.42332027004070805,0.3940637984406297,0.8516483516483516,0.7299726523712395,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_156070_4e0740_f5ca38,0.24955357142857143,0.2645948112371874,0.09452233938651526,1.851520572450805,1.599827935508555,False,,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_156070_ef2d12_f5ca38,0.24955357142857143,0.2645948112371874,0.17362754997875593,1.851520572450805,1.599827935508555,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_23e5f3_4e0740_f5ca38,0.3495535714285714,0.36612670122678453,0.09452233938651526,1.826309067688378,1.6416490727401836,False,,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_23e5f3_ef2d12_f5ca38,0.3495535714285714,0.36612670122678453,0.17362754997875593,1.826309067688378,1.6416490727401836,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_60f76f_4e0740_f5ca38,0.6017857142857143,0.6188002948711183,0.09452233938651526,1.394658753709199,1.3101837554720526,False,,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_60f76f_ef2d12_f5ca38,0.6017857142857143,0.6188002948711183,0.17362754997875593,1.394658753709199,1.3101837554720526,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_a96cae_4e0740_f5ca38,0.17589285714285716,0.1891258425642715,0.09452233938651526,1.3705583756345177,1.098889634248297,False,,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_a96cae_ef2d12_f5ca38,0.17589285714285716,0.1891258425642715,0.17362754997875593,1.3705583756345177,1.098889634248297,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_973b37_156070_4e0740_f5ca38,0.3919642857142857,0.40893224785593296,0.15973337306251276,1.5091116173120729,1.3530722248265228,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_973b37_156070_ef2d12_f5ca38,0.3919642857142857,0.40893224785593296,0.2771330982690217,1.5091116173120729,1.3530722248265228,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_973b37_23e5f3_4e0740_f5ca38,0.5629464285714286,0.5801866470025437,0.15973337306251276,1.431403647898493,1.3358795009544997,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_973b37_23e5f3_ef2d12_f5ca38,0.5629464285714286,0.5801866470025437,0.2771330982690217,1.431403647898493,1.3358795009544997,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_973b37_60f76f_4e0740_f5ca38,0.8147321428571429,0.828235736409009,0.15973337306251276,1.147945205479452,1.106140277184063,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_973b37_60f76f_ef2d12_f5ca38,0.8147321428571429,0.828235736409009,0.2771330982690217,1.147945205479452,1.106140277184063,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_973b37_a96cae_4e0740_f5ca38,0.27053571428571427,0.28597603130418897,0.15973337306251276,1.1056105610561056,0.9214835683427544,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_973b37_a96cae_ef2d12_f5ca38,0.27053571428571427,0.28597603130418897,0.2771330982690217,1.1056105610561056,0.9214835683427544,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_b4af4e_156070_4e0740_f5ca38,0.553125,0.5704051125453886,0.23440767656033593,1.2510088781275222,1.1502051440922072,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_b4af4e_156070_ef2d12_f5ca38,0.553125,0.5704051125453886,0.38689047437743823,1.2510088781275222,1.1502051440922072,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_b4af4e_23e5f3_4e0740_f5ca38,0.7410714285714286,0.7562965903344936,0.23440767656033593,1.1927710843373494,1.1358432446054658,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_b4af4e_23e5f3_ef2d12_f5ca38,0.7410714285714286,0.7562965903344936,0.38689047437743823,1.1927710843373494,1.1358432446054658,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_b4af4e_60f76f_4e0740_f5ca38,0.9517857142857142,0.9592313083161432,0.23440767656033593,1.0131332082551596,0.9902333956033403,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_b4af4e_60f76f_ef2d12_f5ca38,0.9517857142857142,0.9592313083161432,0.38689047437743823,1.0131332082551596,0.9902333956033403,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_b4af4e_a96cae_4e0740_f5ca38,0.3848214285714286,0.4017325386501693,0.23440767656033593,0.9860788863109048,0.85069255853654,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_persistence_59f3c8_b4af4e_a96cae_ef2d12_f5ca38,0.3848214285714286,0.4017325386501693,0.38689047437743823,0.9860788863109048,0.85069255853654,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_1e9d7c_156070_6b86b2_f5ca38,0.271875,0.28733927277476673,0.20095239671792833,1.4039408866995073,1.196983454125551,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_1e9d7c_23e5f3_6b86b2_f5ca38,0.27098214285714284,0.2864304648402985,0.20095239671792833,2.2652388797364087,2.010960689741743,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_1e9d7c_60f76f_6b86b2_f5ca38,0.48348214285714286,0.5008511415536221,0.20095239671792833,1.5050784856879038,1.3838076450943086,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_1e9d7c_a96cae_6b86b2_f5ca38,0.2785714285714286,0.29415284188499596,0.20095239671792833,1.1378205128205128,0.9546131650402543,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_973b37_156070_6b86b2_f5ca38,0.403125,0.4201741783369203,0.3009485341588174,1.1904761904761905,1.0497613682121782,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_973b37_23e5f3_6b86b2_f5ca38,0.45267857142857143,0.4699790488242597,0.3009485341588174,1.6222879684418146,1.4895328418357348,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_973b37_60f76f_6b86b2_f5ca38,0.6566964285714286,0.6731994468636603,0.3009485341588174,1.2780421481985043,1.2043118840910914,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_973b37_a96cae_6b86b2_f5ca38,0.39955357142857145,0.4165777644464499,0.3009485341588174,0.9664804469273743,0.8361508064948563,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_b4af4e_156070_6b86b2_f5ca38,0.5366071428571428,0.5539389874150816,0.40102192278192544,1.0690515806988354,0.9662169708209937,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_b4af4e_23e5f3_6b86b2_f5ca38,0.6066964285714286,0.6236746251379715,0.40102192278192544,1.3392200147167035,1.254124029692554,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_b4af4e_60f76f_6b86b2_f5ca38,0.8116071428571429,0.8251980060146649,0.40102192278192544,1.1221122112211221,1.076774639337222,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_2aeb80_b4af4e_a96cae_6b86b2_f5ca38,0.5348214285714286,0.5521577177762198,0.40102192278192544,0.8472454090150251,0.7505766202759327,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_1e9d7c_156070_6b86b2_f5ca38,0.45714285714285713,0.4744573844867628,0.20128899115473964,1.494140625,1.3633966402875064,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_1e9d7c_23e5f3_6b86b2_f5ca38,0.5897321428571428,0.606828478648926,0.20128899115473964,1.434519303557911,1.3478738809912336,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_1e9d7c_60f76f_6b86b2_f5ca38,0.7875,0.8017182662177313,0.20128899115473964,1.2018140589569162,1.158672111492865,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_1e9d7c_a96cae_6b86b2_f5ca38,0.3736607142857143,0.3904752716539776,0.20128899115473964,1.2305854241338112,1.0783976682079275,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_973b37_156070_6b86b2_f5ca38,0.6678571428571428,0.6842270471130015,0.30178726128005207,1.1965240641711232,1.1223871448287888,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_973b37_23e5f3_6b86b2_f5ca38,0.7879464285714286,0.80215377709809,0.30178726128005207,1.1558073654390935,1.1077081610494997,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_973b37_60f76f_6b86b2_f5ca38,0.9473214285714285,0.9550858226233634,0.30178726128005207,1.0391140433553252,1.0205745965819721,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_973b37_a96cae_6b86b2_f5ca38,0.5428571428571428,0.5601716702010485,0.30178726128005207,1.0444078947368423,0.9433802652086719,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_b4af4e_156070_6b86b2_f5ca38,0.8160714285714286,0.8295371795400525,0.40209792139140416,1.061269146608315,1.012133363607767,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_b4af4e_23e5f3_6b86b2_f5ca38,0.9044642857142857,0.9146812172221156,0.40209792139140416,1.0340572556762093,1.001600218519341,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_b4af4e_60f76f_6b86b2_f5ca38,0.9875,0.9913615836923834,0.40209792139140416,1.005877034358047,0.9955651334434108,True,too_dense_or_no_background_enrichment,both,
r02v2_relative_strength_confirmation_point_in_window_existence_59f3c8_b4af4e_a96cae_6b86b2_f5ca38,0.6950892857142857,0.7110903375790751,0.40209792139140416,0.940912010276172,0.8677490074054365,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_0602d7_156070_4e0740_f5ca38,0.8933035714285714,0.9040339827446182,0.8098627687927296,0.8345827086456772,0.7872319969235108,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_0602d7_156070_ef2d12_f5ca38,0.8933035714285714,0.9040339827446182,0.8275201818713547,0.8345827086456772,0.7872319969235108,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_0602d7_23e5f3_4e0740_f5ca38,0.9397321428571429,0.9480036911391738,0.8098627687927296,0.831353919239905,0.7902090474456007,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_0602d7_23e5f3_ef2d12_f5ca38,0.9397321428571429,0.9480036911391738,0.8275201818713547,0.831353919239905,0.7902090474456007,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_0602d7_60f76f_4e0740_f5ca38,0.9602678571428571,0.9670569083328315,0.8098627687927296,0.9274755927475593,0.8958813077672974,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_0602d7_60f76f_ef2d12_f5ca38,0.9602678571428571,0.9670569083328315,0.8275201818713547,0.9274755927475593,0.8958813077672974,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_0602d7_a96cae_4e0740_f5ca38,0.8799107142857143,0.8912090201312338,0.8098627687927296,0.8295281582952816,0.7802917653942947,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_0602d7_a96cae_ef2d12_f5ca38,0.8799107142857143,0.8912090201312338,0.8275201818713547,0.8295281582952816,0.7802917653942947,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_368191_156070_4e0740_f5ca38,0.9870535714285714,0.9909826186191759,0.978353115153923,0.979194934418815,0.9612043965838135,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_368191_156070_ef2d12_f5ca38,0.9870535714285714,0.9909826186191759,0.9778620183526737,0.979194934418815,0.9612043965838135,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_368191_23e5f3_4e0740_f5ca38,0.9950892857142857,0.997518944303019,0.978353115153923,0.9757738896366084,0.96031911419094,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_368191_23e5f3_ef2d12_f5ca38,0.9950892857142857,0.997518944303019,0.9778620183526737,0.9757738896366084,0.96031911419094,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_368191_60f76f_4e0740_f5ca38,0.9995535714285714,1.0002877824872813,0.978353115153923,0.9982134881643591,0.9938140802191612,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_368191_60f76f_ef2d12_f5ca38,0.9995535714285714,1.0002877824872813,0.9778620183526737,0.9982134881643591,0.9938140802191612,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_368191_a96cae_4e0740_f5ca38,0.9875,0.9913615836923834,0.978353115153923,0.976491862567812,0.9581396850835294,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_368191_a96cae_ef2d12_f5ca38,0.9875,0.9913615836923834,0.9778620183526737,0.976491862567812,0.9581396850835294,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_773a15_156070_4e0740_f5ca38,0.53125,0.5485945087988572,0.3912772379391592,0.4957983193277311,0.41772147571883905,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_773a15_156070_ef2d12_f5ca38,0.53125,0.5485945087988572,0.4107059102672339,0.4957983193277311,0.41772147571883905,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_773a15_23e5f3_4e0740_f5ca38,0.6151785714285715,0.6320896815073122,0.3912772379391592,0.5188679245283018,0.44766836602471727,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_773a15_23e5f3_ef2d12_f5ca38,0.6151785714285715,0.6320896815073122,0.4107059102672339,0.5188679245283018,0.44766836602471727,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_773a15_60f76f_4e0740_f5ca38,0.6910714285714286,0.707130942639972,0.3912772379391592,0.5717054263565892,0.5049911047249879,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_773a15_60f76f_ef2d12_f5ca38,0.6910714285714286,0.707130942639972,0.4107059102672339,0.5717054263565892,0.5049911047249879,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_773a15_a96cae_4e0740_f5ca38,0.4986607142857143,0.5160391363053616,0.3912772379391592,0.4968666069829902,0.41511449109425697,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_1cf265_773a15_a96cae_ef2d12_f5ca38,0.4986607142857143,0.5160391363053616,0.4107059102672339,0.4968666069829902,0.41511449109425697,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_1e9d7c_156070_4e0740_f5ca38,0.2044642857142857,0.21848210521856085,0.15973889100409983,0.9716157205240175,0.7673464839431111,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_1e9d7c_156070_ef2d12_f5ca38,0.2044642857142857,0.21848210521856085,0.18618638503092808,0.9716157205240175,0.7673464839431111,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_1e9d7c_23e5f3_4e0740_f5ca38,0.29732142857142857,0.3132081160922539,0.15973889100409983,0.9234234234234235,0.7658436860430275,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_1e9d7c_23e5f3_ef2d12_f5ca38,0.29732142857142857,0.3132081160922539,0.18618638503092808,0.9234234234234235,0.7658436860430275,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_1e9d7c_60f76f_4e0740_f5ca38,0.41160714285714284,0.4287119050446592,0.15973889100409983,0.9436008676789589,0.8175976184738235,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_1e9d7c_60f76f_ef2d12_f5ca38,0.41160714285714284,0.4287119050446592,0.18618638503092808,0.9436008676789589,0.8175976184738235,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_1e9d7c_a96cae_4e0740_f5ca38,0.18125,0.1946392594521414,0.15973889100409983,0.9113300492610837,0.7003637995754295,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_1e9d7c_a96cae_ef2d12_f5ca38,0.18125,0.1946392594521414,0.18618638503092808,0.9113300492610837,0.7003637995754295,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_d0ff59_156070_4e0740_f5ca38,0.5071428571428571,0.5245195681004968,0.46584118260524093,1.034330985915493,0.9260683717105587,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_d0ff59_156070_ef2d12_f5ca38,0.5071428571428571,0.5245195681004968,0.5142224944406738,1.034330985915493,0.9260683717105587,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_d0ff59_23e5f3_4e0740_f5ca38,0.6651785714285714,0.6815813582521468,0.46584118260524093,0.9731543624161074,0.8952519315738326,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_d0ff59_23e5f3_ef2d12_f5ca38,0.6651785714285714,0.6815813582521468,0.5142224944406738,0.9731543624161074,0.8952519315738326,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_d0ff59_60f76f_4e0740_f5ca38,0.8013392857142857,0.8152070389998701,0.46584118260524093,1.0027855153203342,0.9478499800883848,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_d0ff59_60f76f_ef2d12_f5ca38,0.8013392857142857,0.8152070389998701,0.5142224944406738,1.0027855153203342,0.9478499800883848,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_d0ff59_a96cae_4e0740_f5ca38,0.45669642857142856,0.4740096140119384,0.46584118260524093,1.0019550342130987,0.8836737566685097,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_persistence_c90db1_d0ff59_a96cae_ef2d12_f5ca38,0.45669642857142856,0.4740096140119384,0.5142224944406738,1.0019550342130987,0.8836737566685097,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_0602d7_156070_6b86b2_f5ca38,0.9133928571428571,0.9231685501449505,0.8341251579510779,0.8626588465298143,0.8191113436078943,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_0602d7_23e5f3_6b86b2_f5ca38,0.9598214285714286,0.9666469268185786,0.8341251579510779,0.858139534883721,0.8214388691110179,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_0602d7_60f76f_6b86b2_f5ca38,0.9758928571428571,0.9812239449224163,0.8341251579510779,0.944647758462946,0.9182589889666769,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_0602d7_a96cae_6b86b2_f5ca38,0.9089285714285714,0.9189285218155856,0.8341251579510779,0.8521611001964636,0.8075456071294962,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_368191_156070_6b86b2_f5ca38,0.99375,0.9964891793730414,0.9861775563243887,0.9905660377358491,0.9781705093258237,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_368191_23e5f3_6b86b2_f5ca38,0.9959821428571428,0.998180837481751,0.9861775563243887,0.9883460331689825,0.9765127635430292,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_368191_60f76f_6b86b2_f5ca38,0.9995535714285714,1.0002877824872813,0.9861775563243887,0.9982134881643591,0.9938140802191612,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_368191_a96cae_6b86b2_f5ca38,0.99375,0.9964891793730414,0.9861775563243887,0.977088948787062,0.9613115012292048,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_773a15_156070_6b86b2_f5ca38,0.5745535714285714,0.5917377825047985,0.4147781511584918,0.5516705516705517,0.47453818853479146,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_773a15_23e5f3_6b86b2_f5ca38,0.6522321428571428,0.6687855619919993,0.4147781511584918,0.5475701574264203,0.4783345603948742,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_773a15_60f76f_6b86b2_f5ca38,0.7241071428571428,0.7396422244028611,0.4147781511584918,0.6319358816276203,0.5663141482344225,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_1cf265_773a15_a96cae_6b86b2_f5ca38,0.5589285714285714,0.5761859374942258,0.4147781511584918,0.5351437699680511,0.4573562050693474,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_1e9d7c_156070_6b86b2_f5ca38,0.2584821428571429,0.2736987550656805,0.19189745457354587,1.001727115716753,0.821648146349666,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_1e9d7c_23e5f3_6b86b2_f5ca38,0.3736607142857143,0.3904752716539776,0.19189745457354587,0.9378733572281959,0.8025244714144377,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_1e9d7c_60f76f_6b86b2_f5ca38,0.48794642857142856,0.5053198624096168,0.19189745457354587,1.0109789569990852,0.8993265812303234,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_1e9d7c_a96cae_6b86b2_f5ca38,0.2294642857142857,0.24407918510368448,0.19189745457354587,1.0797665369649807,0.8776468315441225,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_d0ff59_156070_6b86b2_f5ca38,0.5839285714285715,0.6010604782225917,0.5209323114105514,1.0091743119266054,0.9167976469486023,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_d0ff59_23e5f3_6b86b2_f5ca38,0.7441964285714285,0.7593613088369177,0.5209323114105514,0.9688062387522497,0.9035539729155635,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_d0ff59_60f76f_6b86b2_f5ca38,0.8647321428571428,0.8766193546186299,0.5209323114105514,1.001548786783686,0.9577728934935954,True,too_dense_or_no_background_enrichment,both,
r02v2_volatility_contraction_expansion_point_in_window_existence_c90db1_d0ff59_a96cae_6b86b2_f5ca38,0.5370535714285715,0.5543842699161738,0.5209323114105514,1.0556940980881129,0.9532285230180779,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_156070_4e0740_f5ca38,0.3808035714285714,0.3976810133007929,0.05601814299193829,1.1313012895662369,0.9865143535654113,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_156070_ef2d12_f5ca38,0.3808035714285714,0.3976810133007929,0.1649202381543589,1.1313012895662369,0.9865143535654113,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_23e5f3_4e0740_f5ca38,0.6830357142857143,0.6992079016613852,0.05601814299193829,1.0163398692810457,0.9416193104449658,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_23e5f3_ef2d12_f5ca38,0.6830357142857143,0.6992079016613852,0.1649202381543589,1.0163398692810457,0.9416193104449658,True,too_dense_or_no_background_enrichment,both,
