structure_candidate_id,split,action_time_denominator_n,effective_label_n,signal_n,signal_rate,winner_base_rate,winner_given_signal,signal_given_winner,signal_given_non_winner,primary_LR,primary_LR_ci90_lower,primary_LR_ci90_upper,precision_lift,failed_seed_rate_given_signal,continuation_h20_rate_given_signal,continuation_h60_rate_given_signal,executable_entry_available_rate,buyable_signal_n,EV_R,unit_return_R_p25,unit_return_R_p50,unit_return_R_p75,group,formula_hash,shared_feature_family
r02v2_momentum_persistence_persistence_5a4bd9_0602d7_156070_4e0740_f5ca38,validation,108970,81744,1623,0.014894007525006882,0.05115971814445097,0.0638617580766341,0.02032520325203252,0.016064567700678167,1.2652194338957836,,,1.248282054571109,0.3302526186075169,0.1226124460874923,0.06223043746149107,0.9716574245224893,1577,-0.570590886250569,-2.271071658899965,-1.0677589440377002,0.5253506907944376,momentum_persistence,d3070c72b7006d76,momentum
r02v2_momentum_persistence_persistence_5a4bd9_0602d7_156070_4e0740_f5ca38,robustness,109510,77866,1737,0.015861565153867226,0.09895204582231013,0.09947643979057591,0.014795587280986372,0.014709026382178133,1.0058848829663614,,,1.0052994757602833,0.284398388025331,0.1491076568796776,0.09326424870466321,0.9533678756476683,1656,0.09994767408104047,-1.7728160131073385,-0.6535377771552024,1.1977083546020038,momentum_persistence,d3070c72b7006d76,momentum
r02v2_momentum_persistence_persistence_5a4bd9_0602d7_23e5f3_4e0740_f5ca38,train,181227,149755,3448,0.019025862592218598,0.14530399652766185,0.193952802359882,0.02417279411764706,0.017078792140317982,1.4153690682013884,1.319018318626553,1.5234753810106312,1.334807073410116,0.3297563805104408,0.17024361948955916,0.1255800464037123,0.9683874709976799,3339,-0.1216002722938018,-2.118511928562198,-1.0243976183391967,1.338933990683969,momentum_persistence,7945beca1dde4ac8,momentum
r02v2_momentum_persistence_persistence_5a4bd9_0602d7_23e5f3_4e0740_f5ca38,validation,108970,81744,1623,0.014894007525006882,0.05115971814445097,0.0638617580766341,0.02032520325203252,0.016064567700678167,1.2652194338957836,,,1.248282054571109,0.3302526186075169,0.1226124460874923,0.06223043746149107,0.9716574245224893,1577,-0.570590886250569,-2.271071658899965,-1.0677589440377002,0.5253506907944376,momentum_persistence,7945beca1dde4ac8,momentum
r02v2_momentum_persistence_persistence_5a4bd9_0602d7_23e5f3_4e0740_f5ca38,robustness,109510,77866,1737,0.015861565153867226,0.09895204582231013,0.09947643979057591,0.014795587280986372,0.014709026382178133,1.0058848829663614,,,1.0052994757602833,0.284398388025331,0.1491076568796776,0.09326424870466321,0.9533678756476683,1656,0.09994767408104047,-1.7728160131073385,-0.6535377771552024,1.1977083546020038,momentum_persistence,7945beca1dde4ac8,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_23e5f3_4e0740_f5ca38,train,181227,149755,2025,0.011173831713817478,0.14530399652766185,0.221862871927555,0.015762867647058823,0.009398804640806281,1.6771140851914332,1.5322826292009584,1.8342019691595515,1.5268876096282629,0.3906172839506173,0.1817283950617284,0.12938271604938273,0.9639506172839506,1952,-0.22835501144516754,-2.3821329226860524,-1.196574898279142,1.2643317074136897,momentum_persistence,c6d316b93f133782,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_23e5f3_4e0740_f5ca38,validation,108970,81744,786,0.007212994402129027,0.05115971814445097,0.0725925925925926,0.0117168818747011,0.008070962584770892,1.451732894513685,,,1.4189404325415804,0.37150127226463103,0.14376590330788805,0.07888040712468193,0.9669211195928753,760,-0.5526350748121129,-2.4132130914981533,-1.2385939762433944,0.4481393305959698,momentum_persistence,c6d316b93f133782,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_23e5f3_4e0740_f5ca38,robustness,109510,77866,924,0.008437585608620218,0.09895204582231013,0.075,0.0050616482803374436,0.0068556605521586066,0.7383166424048968,,,0.7579428942245294,0.36904761904761907,0.13203463203463203,0.07900432900432901,0.8841991341991342,817,0.1055455750017175,-1.969994343498139,-0.8748770125258105,1.1058955197399722,momentum_persistence,c6d316b93f133782,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_23e5f3_ef2d12_f5ca38,train,181227,149755,2302,0.012702301533435966,0.14530399652766185,0.23168654173764908,0.01875,0.010570725418961677,1.7737666297117518,1.6267003182239346,1.9330554521714391,1.59449531516184,0.38271068635968725,0.18027801911381408,0.1372719374456994,0.9635099913119027,2218,-0.17073902142543165,-2.2885289618295412,-1.10538472718517,1.2683656023336074,momentum_persistence,8c695613a8bf6597,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_23e5f3_ef2d12_f5ca38,validation,108970,81744,906,0.008314214921538037,0.05115971814445097,0.07180156657963446,0.013151602104256336,0.009166860060338825,1.4346899611959636,,,1.4034785410056525,0.3609271523178808,0.1401766004415011,0.0739514348785872,0.9624724061810155,872,-0.6121514215496441,-2.3867288833823306,-1.242827001189514,0.24395280938353972,momentum_persistence,8c695613a8bf6597,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_23e5f3_ef2d12_f5ca38,robustness,109510,77866,1041,0.009505981188932517,0.09895204582231013,0.08485856905158069,0.006619078520441272,0.007839112897478656,0.8443657601321456,,,0.8575726590227621,0.356388088376561,0.1344860710854947,0.08069164265129683,0.899135446685879,936,0.07142294868509307,-1.8988929087420099,-0.8584819117796411,1.1267326266222284,momentum_persistence,8c695613a8bf6597,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_60f76f_4e0740_f5ca38,train,181227,149755,2025,0.011173831713817478,0.14530399652766185,0.221862871927555,0.015762867647058823,0.009398804640806281,1.6771140851914332,1.5322826292009584,1.8342019691595515,1.5268876096282629,0.3906172839506173,0.1817283950617284,0.12938271604938273,0.9639506172839506,1952,-0.22835501144516754,-2.3821329226860524,-1.196574898279142,1.2643317074136897,momentum_persistence,bb98c93dbf2d152e,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_60f76f_4e0740_f5ca38,validation,108970,81744,786,0.007212994402129027,0.05115971814445097,0.0725925925925926,0.0117168818747011,0.008070962584770892,1.451732894513685,,,1.4189404325415804,0.37150127226463103,0.14376590330788805,0.07888040712468193,0.9669211195928753,760,-0.5526350748121129,-2.4132130914981533,-1.2385939762433944,0.4481393305959698,momentum_persistence,bb98c93dbf2d152e,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_60f76f_4e0740_f5ca38,robustness,109510,77866,924,0.008437585608620218,0.09895204582231013,0.075,0.0050616482803374436,0.0068556605521586066,0.7383166424048968,,,0.7579428942245294,0.36904761904761907,0.13203463203463203,0.07900432900432901,0.8841991341991342,817,0.1055455750017175,-1.969994343498139,-0.8748770125258105,1.1058955197399722,momentum_persistence,bb98c93dbf2d152e,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_60f76f_ef2d12_f5ca38,train,181227,149755,2302,0.012702301533435966,0.14530399652766185,0.23168654173764908,0.01875,0.010570725418961677,1.7737666297117518,1.6267003182239346,1.9330554521714391,1.59449531516184,0.38271068635968725,0.18027801911381408,0.1372719374456994,0.9635099913119027,2218,-0.17073902142543165,-2.2885289618295412,-1.10538472718517,1.2683656023336074,momentum_persistence,522e53744b83c7df,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_60f76f_ef2d12_f5ca38,validation,108970,81744,906,0.008314214921538037,0.05115971814445097,0.07180156657963446,0.013151602104256336,0.009166860060338825,1.4346899611959636,,,1.4034785410056525,0.3609271523178808,0.1401766004415011,0.0739514348785872,0.9624724061810155,872,-0.6121514215496441,-2.3867288833823306,-1.242827001189514,0.24395280938353972,momentum_persistence,522e53744b83c7df,momentum
r02v2_momentum_persistence_persistence_5a4bd9_368191_60f76f_ef2d12_f5ca38,robustness,109510,77866,1041,0.009505981188932517,0.09895204582231013,0.08485856905158069,0.006619078520441272,0.007839112897478656,0.8443657601321456,,,0.8575726590227621,0.356388088376561,0.1344860710854947,0.08069164265129683,0.899135446685879,936,0.07142294868509307,-1.8988929087420099,-0.8584819117796411,1.1267326266222284,momentum_persistence,522e53744b83c7df,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_156070_6b86b2_f5ca38,train,181227,149755,3702,0.02042741975533447,0.14530399652766185,0.20549374130737136,0.027159926470588236,0.017852259853900543,1.5213718987321405,1.438532672643089,1.6181927513109795,1.414233236649145,0.35224203133441384,0.17585089141004862,0.12830902215018908,0.960291734197731,3555,-0.18036522148778525,-1.7805138087252619,-0.9122987216582079,0.9548345015409674,momentum_persistence,8debc2d02ab04453,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_156070_6b86b2_f5ca38,validation,108970,81744,1684,0.01545379462237313,0.05115971814445097,0.07209805335255948,0.02391200382592061,0.01659317707124623,1.4410744683341528,,,1.409273857783745,0.336104513064133,0.12648456057007126,0.07541567695961995,0.9685273159144893,1631,-0.5528338028343781,-1.8555095964562198,-0.9574425531553148,0.5714743819260092,momentum_persistence,8debc2d02ab04453,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_156070_6b86b2_f5ca38,robustness,109510,77866,1649,0.015057985572093873,0.09895204582231013,0.11726078799249531,0.016223231667748216,0.013412009520958936,1.209604842763956,,,1.1850264137344113,0.2771376591873863,0.17828987265009097,0.10248635536688902,0.9460278956943602,1560,0.3018237961485123,-1.3907799434401238,-0.5338655472209246,1.3582604495202837,momentum_persistence,8debc2d02ab04453,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_23e5f3_6b86b2_f5ca38,train,181227,149755,3702,0.02042741975533447,0.14530399652766185,0.20549374130737136,0.027159926470588236,0.017852259853900543,1.5213718987321405,1.438532672643089,1.6181927513109795,1.414233236649145,0.35224203133441384,0.17585089141004862,0.12830902215018908,0.960291734197731,3555,-0.18036522148778525,-1.7805138087252619,-0.9122987216582079,0.9548345015409674,momentum_persistence,1fdc06766d12c031,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_23e5f3_6b86b2_f5ca38,validation,108970,81744,1684,0.01545379462237313,0.05115971814445097,0.07209805335255948,0.02391200382592061,0.01659317707124623,1.4410744683341528,,,1.409273857783745,0.336104513064133,0.12648456057007126,0.07541567695961995,0.9685273159144893,1631,-0.5528338028343781,-1.8555095964562198,-0.9574425531553148,0.5714743819260092,momentum_persistence,1fdc06766d12c031,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_23e5f3_6b86b2_f5ca38,robustness,109510,77866,1649,0.015057985572093873,0.09895204582231013,0.11726078799249531,0.016223231667748216,0.013412009520958936,1.209604842763956,,,1.1850264137344113,0.2771376591873863,0.17828987265009097,0.10248635536688902,0.9460278956943602,1560,0.3018237961485123,-1.3907799434401238,-0.5338655472209246,1.3582604495202837,momentum_persistence,1fdc06766d12c031,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_60f76f_6b86b2_f5ca38,train,181227,149755,3702,0.02042741975533447,0.14530399652766185,0.20549374130737136,0.027159926470588236,0.017852259853900543,1.5213718987321405,1.438532672643089,1.6181927513109795,1.414233236649145,0.35224203133441384,0.17585089141004862,0.12830902215018908,0.960291734197731,3555,-0.18036522148778525,-1.7805138087252619,-0.9122987216582079,0.9548345015409674,momentum_persistence,4ff8294df98e307e,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_60f76f_6b86b2_f5ca38,validation,108970,81744,1684,0.01545379462237313,0.05115971814445097,0.07209805335255948,0.02391200382592061,0.01659317707124623,1.4410744683341528,,,1.409273857783745,0.336104513064133,0.12648456057007126,0.07541567695961995,0.9685273159144893,1631,-0.5528338028343781,-1.8555095964562198,-0.9574425531553148,0.5714743819260092,momentum_persistence,4ff8294df98e307e,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_60f76f_6b86b2_f5ca38,robustness,109510,77866,1649,0.015057985572093873,0.09895204582231013,0.11726078799249531,0.016223231667748216,0.013412009520958936,1.209604842763956,,,1.1850264137344113,0.2771376591873863,0.17828987265009097,0.10248635536688902,0.9460278956943602,1560,0.3018237961485123,-1.3907799434401238,-0.5338655472209246,1.3582604495202837,momentum_persistence,4ff8294df98e307e,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_a96cae_6b86b2_f5ca38,train,181227,149755,3702,0.02042741975533447,0.14530399652766185,0.20549374130737136,0.027159926470588236,0.017852259853900543,1.5213718987321405,1.438532672643089,1.6181927513109795,1.414233236649145,0.35224203133441384,0.17585089141004862,0.12830902215018908,0.960291734197731,3555,-0.18036522148778525,-1.7805138087252619,-0.9122987216582079,0.9548345015409674,momentum_persistence,766571a96e3337e5,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_a96cae_6b86b2_f5ca38,validation,108970,81744,1684,0.01545379462237313,0.05115971814445097,0.07209805335255948,0.02391200382592061,0.01659317707124623,1.4410744683341528,,,1.409273857783745,0.336104513064133,0.12648456057007126,0.07541567695961995,0.9685273159144893,1631,-0.5528338028343781,-1.8555095964562198,-0.9574425531553148,0.5714743819260092,momentum_persistence,766571a96e3337e5,momentum
r02v2_momentum_persistence_point_in_window_existence_5a4bd9_368191_a96cae_6b86b2_f5ca38,robustness,109510,77866,1649,0.015057985572093873,0.09895204582231013,0.11726078799249531,0.016223231667748216,0.013412009520958936,1.209604842763956,,,1.1850264137344113,0.2771376591873863,0.17828987265009097,0.10248635536688902,0.9460278956943602,1560,0.3018237961485123,-1.3907799434401238,-0.5338655472209246,1.3582604495202837,momentum_persistence,766571a96e3337e5,momentum
r02v2_near_high_persistence_persistence_29a6c7_8aed64_156070_4e0740_f5ca38,train,181227,149755,4037,0.02227593018700304,0.14530399652766185,0.15019643396796614,0.022840073529411763,0.021969608187819838,1.0396213411796082,0.9923549485822325,1.0867308158414615,1.033670357025403,0.267525390141194,0.15803814713896458,0.10874411691850384,0.9729997522913054,3928,-0.07896196994948487,-2.088689572833648,-0.8914083799266863,1.3637287261923328,near_high_persistence,3e635c5cf7ce3bd5,near_high
r02v2_near_high_persistence_persistence_29a6c7_8aed64_156070_4e0740_f5ca38,validation,108970,81744,2113,0.01939065797926035,0.05115971814445097,0.05357142857142857,0.02080344332855093,0.01981640494056368,1.049809155139276,,,1.047140807542529,0.21675343114055845,0.08707998106956934,0.04685281590156176,0.9787032654992901,2068,-0.7383289490368496,-2.3293582513265063,-1.1785677941314425,0.49840081203187786,near_high_persistence,3e635c5cf7ce3bd5,near_high
r02v2_near_high_persistence_persistence_29a6c7_8aed64_156070_4e0740_f5ca38,robustness,109510,77866,2435,0.022235412291114965,0.09895204582231013,0.08328340323547034,0.018040233614536015,0.021806986787531533,0.827268516751282,,,0.8416541825221459,0.17864476386036962,0.12402464065708418,0.0837782340862423,0.9630390143737166,2345,0.22478530963824714,-1.823138153317288,-0.543506420343508,1.5683582555228957,near_high_persistence,3e635c5cf7ce3bd5,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,181227,149755,2336,0.01288991154739636,0.14530399652766185,0.1671018276762402,0.014705882352941176,0.012461424274385718,1.1801124838650194,1.1064996930345645,1.298502625343302,1.1500153586238673,0.3103595890410959,0.16481164383561644,0.11772260273972603,0.9738869863013698,2275,-0.05622618876939347,-2.1993332628844535,-0.985008142453972,1.4012613009150763,near_high_persistence,92bc72efc046f23a,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,validation,108970,81744,1078,0.009892630999357622,0.05115971814445097,0.04964539007092199,0.010043041606886656,0.010365900827724917,0.9688537227777896,,,0.9703999918597433,0.21614100185528756,0.09369202226345083,0.04916512059369202,0.9730983302411874,1049,-0.5165746368889305,-2.0195857387274403,-1.1376045299786623,0.38075829591638666,near_high_persistence,92bc72efc046f23a,near_high
