fold,year,version,regime_dimension,regime,trades,win_rate,avg_cost_after_return,net_pnl_sum,total_return_with_cost,max_drawdown_proxy,stop_loss_count,time_stop_count
WF3,2021,breakout_only_diagnostic,width,width_strong,3,0.0,-0.0780180777760086,-6696.7475758075725,-0.006696747575807573,-0.002672155929231644,0,1
WF3,2022,breakout_only_diagnostic,entry_type,breakout,7,0.0,-0.05447768261838105,-9901.683822607994,-0.009901683822607995,-0.008581479361891745,0,6
WF3,2022,breakout_only_diagnostic,industry_sync,industry_sync_on,7,0.0,-0.05447768261838105,-9901.683822607994,-0.009901683822607995,-0.008581479361891745,0,6
WF3,2022,breakout_only_diagnostic,market_trend,market_trend_on,7,0.0,-0.05447768261838105,-9901.683822607994,-0.009901683822607995,-0.008581479361891745,0,6
WF3,2022,breakout_only_diagnostic,pullback_money,not_pullback,7,0.0,-0.05447768261838105,-9901.683822607994,-0.009901683822607995,-0.008581479361891745,0,6
WF3,2022,breakout_only_diagnostic,trend_score,top10,3,0.0,-0.05955238345932989,-4350.023100590707,-0.004350023100590707,-0.0012843341213226317,0,3
WF3,2022,breakout_only_diagnostic,trend_score,top10_20,4,0.0,-0.050671656987669414,-5551.660722017286,-0.005551660722017286,-0.004231456261301038,0,3
WF3,2022,breakout_only_diagnostic,width,width_neutral,4,0.0,-0.043766651349605806,-4816.597187328337,-0.004816597187328337,-0.004081226507282257,0,3
WF3,2022,breakout_only_diagnostic,width,width_strong,3,0.0,-0.06875905764341471,-5085.0866352796575,-0.005085086635279658,-0.0037648821745634086,0,3
WF4,2022,breakout_only_diagnostic,entry_type,breakout,7,0.0,-0.05447768261838103,-10100.070305490492,-0.010100070305490491,-0.008779865844774241,0,6
WF4,2022,breakout_only_diagnostic,industry_sync,industry_sync_on,7,0.0,-0.05447768261838103,-10100.070305490492,-0.010100070305490491,-0.008779865844774241,0,6
WF4,2022,breakout_only_diagnostic,market_trend,market_trend_on,7,0.0,-0.05447768261838103,-10100.070305490492,-0.010100070305490491,-0.008779865844774241,0,6
WF4,2022,breakout_only_diagnostic,pullback_money,not_pullback,7,0.0,-0.05447768261838103,-10100.070305490492,-0.010100070305490491,-0.008779865844774241,0,6
WF4,2022,breakout_only_diagnostic,trend_score,top10,3,0.0,-0.059552383459329845,-4548.409583473204,-0.004548409583473204,-0.0013691765679359437,0,3
WF4,2022,breakout_only_diagnostic,trend_score,top10_20,4,0.0,-0.050671656987669414,-5551.660722017286,-0.005551660722017286,-0.004231456261301038,0,3
WF4,2022,breakout_only_diagnostic,width,width_neutral,4,0.0,-0.043766651349605806,-4901.439633941649,-0.004901439633941649,-0.004166068953895569,0,3
WF4,2022,breakout_only_diagnostic,width,width_strong,3,0.0,-0.06875905764341467,-5198.630671548843,-0.005198630671548843,-0.003878426210832594,0,3
WF4,2023,breakout_only_diagnostic,entry_type,breakout,8,0.5,0.08481949578165557,19228.27753429413,0.01922827753429413,-0.0012040835700988769,0,6
WF4,2023,breakout_only_diagnostic,industry_sync,industry_sync_on,8,0.5,0.08481949578165557,19228.27753429413,0.01922827753429413,-0.0012040835700988769,0,6
WF4,2023,breakout_only_diagnostic,market_trend,market_trend_on,8,0.5,0.08481949578165557,19228.27753429413,0.01922827753429413,-0.0012040835700988769,0,6
WF4,2023,breakout_only_diagnostic,pullback_money,not_pullback,8,0.5,0.08481949578165557,19228.27753429413,0.01922827753429413,-0.0012040835700988769,0,6
WF4,2023,breakout_only_diagnostic,trend_score,top10,2,0.5,0.029948578502362773,1648.5977699279786,0.0016485977699279785,0.0,0,1
WF4,2023,breakout_only_diagnostic,trend_score,top10_20,6,0.5,0.10310980154141984,17579.67976436615,0.017579679764366148,-0.0008436038757324218,0,5
WF4,2023,breakout_only_diagnostic,width,width_neutral,2,0.5,-0.0011406740086090912,-56.99690895080494,-5.699690895080494e-05,0.0,0,2
WF4,2023,breakout_only_diagnostic,width,width_strong,6,0.5,0.1134728857117438,19285.274443244933,0.019285274443244932,-0.0012040835700988769,0,4
WF5,2023,breakout_only_diagnostic,entry_type,breakout,8,0.5,0.08481949578165558,20032.428572368626,0.020032428572368626,-0.0012221075548172011,0,6
WF5,2023,breakout_only_diagnostic,industry_sync,industry_sync_on,8,0.5,0.08481949578165558,20032.428572368626,0.020032428572368626,-0.0012221075548172011,0,6
WF5,2023,breakout_only_diagnostic,market_trend,market_trend_on,8,0.5,0.08481949578165558,20032.428572368626,0.020032428572368626,-0.0012221075548172011,0,6
WF5,2023,breakout_only_diagnostic,pullback_money,not_pullback,8,0.5,0.08481949578165558,20032.428572368626,0.020032428572368626,-0.0012221075548172011,0,6
WF5,2023,breakout_only_diagnostic,trend_score,top10,2,0.5,0.029948578502362738,1630.5737852096545,0.0016305737852096544,0.0,0,1
WF5,2023,breakout_only_diagnostic,trend_score,top10_20,6,0.5,0.10310980154141985,18401.85478715897,0.01840185478715897,-0.0008436038757324218,0,5
WF5,2023,breakout_only_diagnostic,width,width_neutral,2,0.5,-0.0011406740086090912,-56.99690895080494,-5.699690895080494e-05,0.0,0,2
WF5,2023,breakout_only_diagnostic,width,width_strong,6,0.5,0.1134728857117438,20089.425481319427,0.020089425481319426,-0.0012221075548172011,0,4
WF5,2024,breakout_only_diagnostic,entry_type,breakout,24,0.20833333333333334,-0.02332316181664693,-15901.477071285248,-0.01590147707128525,-0.015841027071285246,0,16
WF5,2024,breakout_only_diagnostic,industry_sync,industry_sync_on,24,0.20833333333333334,-0.02332316181664693,-15901.477071285248,-0.01590147707128525,-0.015841027071285246,0,16
WF5,2024,breakout_only_diagnostic,market_trend,market_trend_on,24,0.20833333333333334,-0.02332316181664693,-15901.477071285248,-0.01590147707128525,-0.015841027071285246,0,16
WF5,2024,breakout_only_diagnostic,pullback_money,not_pullback,24,0.20833333333333334,-0.02332316181664693,-15901.477071285248,-0.01590147707128525,-0.015841027071285246,0,16
WF5,2024,breakout_only_diagnostic,trend_score,top10,11,0.2727272727272727,-0.02690809590964124,-8095.308472156526,-0.008095308472156526,-0.007280881193494799,0,7
WF5,2024,breakout_only_diagnostic,trend_score,top10_20,13,0.15384615384615385,-0.02028975604565174,-7806.168599128723,-0.007806168599128723,-0.00808628721885681,0,9
WF5,2024,breakout_only_diagnostic,width,width_neutral,1,0.0,-0.031234163844698556,-934.4934516906745,-0.0009344934516906746,0.0,0,1
WF5,2024,breakout_only_diagnostic,width,width_strong,23,0.21739130434782608,-0.02297920520673164,-14966.983619594572,-0.014966983619594572,-0.014906533619594573,0,15
WF1,2019,frozen_fixed_weight,alias,pullback_money_weak,48,0.25,-0.019008783462083616,-38808.300632047656,-0.038808300632047654,-0.046428853951859486,12,19
WF1,2019,frozen_fixed_weight,alias,pullback_top10_20,29,0.1724137931034483,-0.02318934066656696,-28221.14388518334,-0.02822114388518334,-0.04017003357102872,7,12
WF1,2019,frozen_fixed_weight,entry_type,breakout,17,0.17647058823529413,-0.023987726634349872,-17479.019887340073,-0.017479019887340075,-0.026267788440918934,0,13
WF1,2019,frozen_fixed_weight,entry_type,pullback,56,0.26785714285714285,-0.019463633370958335,-47333.59483106137,-0.047333594831061365,-0.05495414815087319,13,22
WF1,2019,frozen_fixed_weight,industry_sync,industry_sync_on,73,0.2465753424657534,-0.020517189336405683,-64812.61471840143,-0.06481261471840144,-0.07243316803821327,13,35
WF1,2019,frozen_fixed_weight,market_trend,market_trend_on,73,0.2465753424657534,-0.020517189336405683,-64812.61471840143,-0.06481261471840144,-0.07243316803821327,13,35
WF1,2019,frozen_fixed_weight,pullback_money,not_pullback,17,0.17647058823529413,-0.023987726634349872,-17479.019887340073,-0.017479019887340075,-0.026267788440918934,0,13
WF1,2019,frozen_fixed_weight,pullback_money,pullback_money_other,8,0.375,-0.02219273282420666,-8525.294199013715,-0.008525294199013714,-0.008759768696236613,1,3
WF1,2019,frozen_fixed_weight,pullback_money,pullback_money_weak,48,0.25,-0.019008783462083616,-38808.300632047656,-0.038808300632047654,-0.046428853951859486,12,19
WF1,2019,frozen_fixed_weight,trend_score,top10,32,0.34375,-0.011603515183467703,-16599.880434250827,-0.016599880434250827,-0.020297417019295695,6,14
WF1,2019,frozen_fixed_weight,trend_score,top10_20,41,0.17073170731707318,-0.027474203309430442,-48212.73428415061,-0.04821273428415061,-0.05629012363067867,7,21
WF1,2019,frozen_fixed_weight,width,width_neutral,13,0.07692307692307693,-0.037020134628415545,-20320.704229331026,-0.020320704229331025,-0.02405809112317563,2,7
WF1,2019,frozen_fixed_weight,width,width_strong,60,0.2833333333333333,-0.016941551189803547,-44491.91048907041,-0.04449191048907041,-0.058700369429600247,11,28
WF1,2020,frozen_fixed_weight,alias,pullback_money_weak,60,0.2,-0.01117074563406175,-39504.54856731889,-0.03950454856731889,-0.07277348131101127,19,14
WF1,2020,frozen_fixed_weight,alias,pullback_top10_20,44,0.18181818181818182,-0.013655350360723746,-32175.2518785238,-0.0321752518785238,-0.04785396907663343,16,11
WF1,2020,frozen_fixed_weight,entry_type,breakout,19,0.2631578947368421,0.047752394564566425,25986.549663805963,0.025986549663805963,-0.01007975000505448,0,14
WF1,2020,frozen_fixed_weight,entry_type,pullback,76,0.2236842105263158,-0.0063911417356039895,-31501.810059928852,-0.03150181005992885,-0.073611742564249,25,17
WF1,2020,frozen_fixed_weight,industry_sync,industry_sync_on,95,0.23157894736842105,0.004437565524430096,-5515.2603961229015,-0.005515260396122901,-0.07311165432052608,25,31
WF1,2020,frozen_fixed_weight,market_trend,market_trend_on,95,0.23157894736842105,0.004437565524430096,-5515.2603961229015,-0.005515260396122901,-0.07311165432052608,25,31
WF1,2020,frozen_fixed_weight,pullback_money,not_pullback,19,0.2631578947368421,0.047752394564566425,25986.549663805963,0.025986549663805963,-0.01007975000505448,0,14
WF1,2020,frozen_fixed_weight,pullback_money,pullback_money_other,16,0.3125,0.011532372883612606,8002.738507390028,0.008002738507390028,-0.019123853812670705,6,3
WF1,2020,frozen_fixed_weight,pullback_money,pullback_money_weak,60,0.2,-0.01117074563406175,-39504.54856731889,-0.03950454856731889,-0.07277348131101127,19,14
WF1,2020,frozen_fixed_weight,trend_score,top10,39,0.3076923076923077,0.022195690899903628,23128.014856433885,0.023128014856433884,-0.030769023957157138,9,11
WF1,2020,frozen_fixed_weight,trend_score,top10_20,56,0.17857142857142858,-0.007929700362060399,-28643.27525255676,-0.02864327525255676,-0.046064646080327,16,20
WF1,2020,frozen_fixed_weight,width,width_neutral,11,0.09090909090909091,-0.044994215625270256,-20479.780979108804,-0.020479780979108804,-0.018994973044919962,4,3
WF1,2020,frozen_fixed_weight,width,width_strong,84,0.25,0.010910774960700378,14964.520582985913,0.014964520582985913,-0.05248467942090033,21,28
WF2,2020,frozen_fixed_weight,alias,pullback_money_weak,61,0.19672131147540983,-0.009655792861214383,-36407.368814539885,-0.03640736881453988,-0.07946316599795815,20,14
WF2,2020,frozen_fixed_weight,alias,pullback_top10_20,45,0.17777777777777778,-0.011546534274715933,-28200.01407839058,-0.02820001407839058,-0.054469806769430605,17,11
WF2,2020,frozen_fixed_weight,entry_type,breakout,21,0.2857142857142857,0.04448184582697067,34209.806274676324,0.034209806274676326,-0.020606163711333277,1,14
WF2,2020,frozen_fixed_weight,entry_type,pullback,77,0.22077922077922077,-0.005253057122029555,-28330.71287986038,-0.02833071287986038,-0.08135227991669175,26,17
WF2,2020,frozen_fixed_weight,industry_sync,industry_sync_on,98,0.23469387755102042,0.005404422081327635,5879.093394815922,0.0058790933948159214,-0.08887101702902317,27,31
WF2,2020,frozen_fixed_weight,market_trend,market_trend_on,98,0.23469387755102042,0.005404422081327635,5879.093394815922,0.0058790933948159214,-0.08887101702902317,27,31
WF2,2020,frozen_fixed_weight,pullback_money,not_pullback,21,0.2857142857142857,0.04448184582697067,34209.806274676324,0.034209806274676326,-0.020606163711333277,1,14
WF2,2020,frozen_fixed_weight,pullback_money,pullback_money_other,16,0.3125,0.011532372883612592,8076.655934679509,0.00807665593467951,-0.020252598890054225,6,3
WF2,2020,frozen_fixed_weight,pullback_money,pullback_money_weak,61,0.19672131147540983,-0.009655792861214383,-36407.368814539885,-0.03640736881453988,-0.07946316599795815,20,14
WF2,2020,frozen_fixed_weight,trend_score,top10,40,0.325,0.02748041220958028,40333.85807652474,0.04033385807652474,-0.032109810105752944,9,11
WF2,2020,frozen_fixed_weight,trend_score,top10_20,58,0.1724137931034483,-0.00982039869677764,-34454.7646817088,-0.0344547646817088,-0.06261533547040221,18,20
WF2,2020,frozen_fixed_weight,width,width_neutral,12,0.16666666666666666,-0.023549054188706436,-12714.99711947441,-0.01271499711947441,-0.02021216819720268,4,3
WF2,2020,frozen_fixed_weight,width,width_strong,86,0.2441860465116279,0.00944444202598355,18594.090514290347,0.018594090514290347,-0.06691027541606426,23,28
WF2,2021,frozen_fixed_weight,alias,pullback_money_weak,21,0.2857142857142857,-0.02924865508543007,-28269.050983428955,-0.028269050983428957,-0.024499234273362168,8,8
WF2,2021,frozen_fixed_weight,alias,pullback_top10_20,12,0.25,-0.01885071755217338,-10760.899459338189,-0.010760899459338188,-0.011934607868409157,5,5
WF2,2021,frozen_fixed_weight,entry_type,breakout,4,0.0,-0.09388828044134286,-13446.814424753189,-0.013446814424753189,-0.009905025327920914,0,1
WF2,2021,frozen_fixed_weight,entry_type,pullback,21,0.2857142857142857,-0.02924865508543007,-28269.050983428955,-0.028269050983428957,-0.024499234273362168,8,8
WF2,2021,frozen_fixed_weight,industry_sync,industry_sync_on,25,0.24,-0.039590995142376115,-41715.865408182144,-0.041715865408182146,-0.03817407631134988,8,9
WF2,2021,frozen_fixed_weight,market_trend,market_trend_on,25,0.24,-0.039590995142376115,-41715.865408182144,-0.041715865408182146,-0.03817407631134988,8,9
WF2,2021,frozen_fixed_weight,pullback_money,not_pullback,4,0.0,-0.09388828044134286,-13446.814424753189,-0.013446814424753189,-0.009905025327920914,0,1
WF2,2021,frozen_fixed_weight,pullback_money,pullback_money_weak,21,0.2857142857142857,-0.02924865508543007,-28269.050983428955,-0.028269050983428957,-0.024499234273362168,8,8
WF2,2021,frozen_fixed_weight,trend_score,top10,10,0.3,-0.05295120346052965,-21049.940620923044,-0.021049940620923045,-0.017508151524090767,3,3
WF2,2021,frozen_fixed_weight,trend_score,top10_20,15,0.2,-0.030684189596940414,-20665.9247872591,-0.0206659247872591,-0.016486611630654333,5,6
WF2,2021,frozen_fixed_weight,width,width_neutral,5,0.2,-0.06100793125737586,-13720.65601902008,-0.01372065601902008,-0.011868941649055484,4,0
WF2,2021,frozen_fixed_weight,width,width_strong,20,0.25,-0.03423676111362617,-27995.209389162068,-0.027995209389162067,-0.0244534202923298,4,9
WF3,2021,frozen_fixed_weight,alias,pullback_money_weak,24,0.2916666666666667,-0.029572042140797547,-30170.37808487415,-0.03017037808487415,-0.02817230645918846,9,8
WF3,2021,frozen_fixed_weight,alias,pullback_top10_20,13,0.23076923076923078,-0.021711771120434962,-13095.039264202122,-0.013095039264202121,-0.013081938634443289,6,5
WF3,2021,frozen_fixed_weight,entry_type,breakout,5,0.0,-0.09462108099263983,-17878.097615981103,-0.017878097615981102,-0.014336308519148829,0,2
WF3,2021,frozen_fixed_weight,entry_type,pullback,25,0.28,-0.031659078503920385,-33824.37573473453,-0.033824375734734534,-0.031826304109048846,10,8
WF3,2021,frozen_fixed_weight,industry_sync,industry_sync_on,30,0.23333333333333334,-0.04215274558537362,-51702.473350715634,-0.051702473350715636,-0.04816068425388337,10,10
WF3,2021,frozen_fixed_weight,market_trend,market_trend_on,30,0.23333333333333334,-0.04215274558537362,-51702.473350715634,-0.051702473350715636,-0.04816068425388337,10,10
WF3,2021,frozen_fixed_weight,pullback_money,not_pullback,5,0.0,-0.09462108099263983,-17878.097615981103,-0.017878097615981102,-0.014336308519148829,0,2
WF3,2021,frozen_fixed_weight,pullback_money,pullback_money_other,1,0.0,-0.08174795121886866,-3653.9976498603837,-0.003653997649860384,0.0,1,0
WF3,2021,frozen_fixed_weight,pullback_money,pullback_money_weak,24,0.2916666666666667,-0.029572042140797547,-30170.37808487415,-0.03017037808487415,-0.02817230645918846,9,8
WF3,2021,frozen_fixed_weight,trend_score,top10,14,0.2857142857142857,-0.05344822211910918,-28702.408758592603,-0.028702408758592604,-0.025160619661760326,4,4
WF3,2021,frozen_fixed_weight,trend_score,top10_20,16,0.1875,-0.032269203618355016,-23000.06459212303,-0.023000064592123032,-0.017633942396688463,6,6
WF3,2021,frozen_fixed_weight,width,width_neutral,9,0.1111111111111111,-0.06903202345543175,-25518.079059338575,-0.025518079059338575,-0.023208201692700395,6,1
WF3,2021,frozen_fixed_weight,width,width_strong,21,0.2857142857142857,-0.03063305506963443,-26184.394291377066,-0.026184394291377065,-0.02264260519454479,4,9
WF3,2022,frozen_fixed_weight,alias,pullback_money_weak,10,0.1,-0.036660024915840694,-15910.403506612776,-0.015910403506612776,-0.016457493826436992,6,2
WF3,2022,frozen_fixed_weight,alias,pullback_top10_20,7,0.14285714285714285,-0.03298327286253588,-10008.792219376568,-0.010008792219376568,-0.010555882539200786,4,2
WF3,2022,frozen_fixed_weight,entry_type,breakout,7,0.0,-0.05447768261838105,-16688.516099739074,-0.016688516099739075,-0.014613909090042116,0,6
WF3,2022,frozen_fixed_weight,entry_type,pullback,11,0.18181818181818182,-0.029966872817821854,-14409.923875570299,-0.014409923875570298,-0.016457493826436992,6,2
WF3,2022,frozen_fixed_weight,industry_sync,industry_sync_on,18,0.1111111111111111,-0.039498854406928206,-31098.43997530937,-0.03109843997530937,-0.031071402916479106,6,8
WF3,2022,frozen_fixed_weight,market_trend,market_trend_on,18,0.1111111111111111,-0.039498854406928206,-31098.43997530937,-0.03109843997530937,-0.031071402916479106,6,8
WF3,2022,frozen_fixed_weight,pullback_money,not_pullback,7,0.0,-0.05447768261838105,-16688.516099739074,-0.016688516099739075,-0.014613909090042116,0,6
WF3,2022,frozen_fixed_weight,pullback_money,pullback_money_other,1,1.0,0.03696464816236653,1500.4796310424776,0.0015004796310424777,0.0,0,0
WF3,2022,frozen_fixed_weight,pullback_money,pullback_money_weak,10,0.1,-0.036660024915840694,-15910.403506612776,-0.015910403506612776,-0.016457493826436992,6,2
WF3,2022,frozen_fixed_weight,trend_score,top10,7,0.14285714285714285,-0.039629977333754125,-12314.224647927284,-0.012314224647927283,-0.012155003302407262,2,3
WF3,2022,frozen_fixed_weight,trend_score,top10_20,11,0.09090909090909091,-0.039415412544402624,-18784.215327382088,-0.018784215327382087,-0.01725669863750935,4,5
WF3,2022,frozen_fixed_weight,width,width_neutral,9,0.1111111111111111,-0.03963219872585935,-15637.92273335457,-0.01563792273335457,-0.014270762632107734,4,3
WF3,2022,frozen_fixed_weight,width,width_strong,9,0.1111111111111111,-0.03936551008799706,-15460.517241954803,-0.015460517241954803,-0.013933000552082063,2,5
WF4,2022,frozen_fixed_weight,alias,pullback_money_weak,10,0.1,-0.03666002491584068,-16283.756273317329,-0.01628375627331733,-0.01677303706288337,6,2
WF4,2022,frozen_fixed_weight,alias,pullback_top10_20,7,0.14285714285714285,-0.03298327286253585,-10167.617944121359,-0.01016761794412136,-0.010656898733687402,4,2
WF4,2022,frozen_fixed_weight,entry_type,breakout,7,0.0,-0.05447768261838105,-17592.86836488247,-0.01759286836488247,-0.015329660717940329,0,6
WF4,2022,frozen_fixed_weight,entry_type,pullback,11,0.18181818181818182,-0.03251614998818478,-15891.385163354864,-0.015891385163354865,-0.01677303706288337,6,2
WF4,2022,frozen_fixed_weight,industry_sync,industry_sync_on,18,0.1111111111111111,-0.041056746011038876,-33484.25352823733,-0.03348425352823733,-0.0321026977808237,6,8
WF4,2022,frozen_fixed_weight,market_trend,market_trend_on,18,0.1111111111111111,-0.041056746011038876,-33484.25352823733,-0.03348425352823733,-0.0321026977808237,6,8
WF4,2022,frozen_fixed_weight,pullback_money,not_pullback,7,0.0,-0.05447768261838105,-17592.86836488247,-0.01759286836488247,-0.015329660717940329,0,6
WF4,2022,frozen_fixed_weight,pullback_money,pullback_money_other,1,1.0,0.008922599288374312,392.37110996246486,0.00039237110996246483,0.0,0,0
WF4,2022,frozen_fixed_weight,pullback_money,pullback_money_weak,10,0.1,-0.03666002491584068,-16283.756273317329,-0.01628375627331733,-0.01677303706288337,6,2
WF4,2022,frozen_fixed_weight,trend_score,top10,7,0.14285714285714285,-0.04363598431575302,-14072.496857833856,-0.014072496857833856,-0.012805166991233822,2,3
WF4,2022,frozen_fixed_weight,trend_score,top10_20,11,0.09090909090909091,-0.03941541254440261,-19411.756670403476,-0.019411756670403475,-0.017637829813027375,4,5
WF4,2022,frozen_fixed_weight,width,width_neutral,9,0.1111111111111111,-0.04274798193408072,-17395.564998483656,-0.017395564998483656,-0.014778099364638331,4,3
WF4,2022,frozen_fixed_weight,width,width_strong,9,0.1111111111111111,-0.03936551008799705,-16088.688529753681,-0.016088688529753682,-0.014314761672377583,2,5
WF4,2023,frozen_fixed_weight,alias,pullback_money_weak,23,0.13043478260869565,-0.02771650153948784,-28356.209356021882,-0.028356209356021882,-0.030383631607770915,11,7
WF4,2023,frozen_fixed_weight,alias,pullback_top10_20,17,0.17647058823529413,-0.01912313433403812,-14357.621202325823,-0.014357621202325824,-0.01668761913642883,8,5
WF4,2023,frozen_fixed_weight,entry_type,breakout,7,0.5714285714285714,0.09866975970766109,31106.315922737125,0.031106315922737125,-0.001545696409034726,0,5
WF4,2023,frozen_fixed_weight,entry_type,pullback,25,0.12,-0.027458827500942452,-30582.853124141686,-0.030582853124141687,-0.030383631607770915,13,7
