version,period,datetime,industry_name,exposure_value,exposure_weight,account_value,fold,candidate_type,train_start,train_end,valid_start,valid_end,valid_executable_end
frozen_fixed_weight,WF1,2019-09-17,医药生物,87527.99911499023,0.09098751535412823,961978.1216612699,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-17,国防军工,43995.00160217285,0.04573389000385634,961978.1216612699,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-17,UNKNOWN,0.0,0.0,961978.1216612699,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-18,电子,48456.00128173828,0.05014414791447652,966334.124659622,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-18,医药生物,89322.00012207031,0.09243386717149492,966334.124659622,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-18,国防军工,44877.00176239014,0.046440460516901906,966334.124659622,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-18,UNKNOWN,0.0,0.0,966334.124659622,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-19,电子,95230.00183105469,0.09837761725184718,968004.7605469588,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-19,医药生物,89227.99758911133,0.09217723013954413,968004.7605469588,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-19,国防军工,45213.00144195557,0.04670741641436612,968004.7605469588,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-19,计算机,45423.99883270264,0.046925387853502275,968004.7605469588,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-19,UNKNOWN,0.0,0.0,968004.7605469588,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-20,电子,96571.9970703125,0.09958300184951127,969763.8680971983,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-20,医药生物,91131.99768066406,0.09397338948034513,969763.8680971983,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-20,国防军工,89717.99640655518,0.09251530125843258,969763.8680971983,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-20,计算机,45220.000648498535,0.04662990871914624,969763.8680971983,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-20,UNKNOWN,0.0,0.0,969763.8680971983,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-23,电子,190802.99949645996,0.19630175749317522,971988.2385825994,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-23,医药生物,89857.99942016602,0.09244762009795646,971988.2385825994,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-23,国防军工,88295.9981918335,0.090840603504206,971988.2385825994,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-23,计算机,45220.000648498535,0.04652319735312903,971988.2385825994,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-23,UNKNOWN,0.0,0.0,971988.2385825994,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-24,电子,191623.00395965576,0.19731681912335844,971143.7920548322,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-24,医药生物,132196.00219726562,0.13612402537996313,971143.7920548322,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-24,国防军工,44625.0,0.04595097076775671,971143.7920548322,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-24,计算机,45526.00116729736,0.04687874395095438,971143.7920548322,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-24,UNKNOWN,0.0,0.0,971143.7920548322,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-25,电子,227213.00258636475,0.2365421464325814,960560.331480396,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-25,医药生物,92902.001953125,0.09671646736644468,960560.331480396,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-25,国防军工,43910.99967956543,0.045713942415142934,960560.331480396,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-25,计算机,46035.99987030029,0.047926193037089664,960560.331480396,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-25,UNKNOWN,0.0,0.0,960560.331480396,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-26,电子,219667.0009613037,0.2314324889310861,949162.3322891118,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-26,医药生物,91858.00170898438,0.0967779678818994,949162.3322891118,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-26,国防军工,42735.000801086426,0.045023911450448796,949162.3322891118,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-26,计算机,44404.00142669678,0.046782304687130655,949162.3322891118,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-26,UNKNOWN,0.0,0.0,949162.3322891118,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-27,电子,141506.00147247314,0.14847794978202225,953043.8807931783,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-27,医药生物,92284.00115966797,0.09683079973491239,953043.8807931783,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-27,计算机,44642.00038909912,0.04684149522259716,953043.8807931783,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-27,UNKNOWN,0.0,0.0,953043.8807931783,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-30,电子,135259.99851226807,0.1428511247195749,946859.8779168966,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-30,医药生物,91904.00085449219,0.09706188106384032,946859.8779168966,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-30,计算机,45084.00077819824,0.04761422659220031,946859.8779168966,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-09-30,UNKNOWN,0.0,0.0,946859.8779168966,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-08,电子,134157.99922943115,0.1421703569120126,943642.5577271344,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-08,医药生物,90060.00137329102,0.09543868134795691,943642.5577271344,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-08,UNKNOWN,0.0,0.0,943642.5577271344,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-09,电子,46559.999084472656,0.04945789732173295,941406.7642542722,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-09,医药生物,89023.99978637695,0.09456486097898033,941406.7642542722,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-09,UNKNOWN,0.0,0.0,941406.7642542722,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-10,电子,48527.99835205078,0.05129817923459744,945998.4560099485,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-10,医药生物,48840.00015258789,0.0516279914013668,945998.4560099485,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-10,UNKNOWN,0.0,0.0,945998.4560099485,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-11,电子,48816.00036621094,0.05157438095870534,946516.457566345,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-11,医药生物,49069.99969482422,0.05184273268844321,946516.457566345,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-11,UNKNOWN,0.0,0.0,946516.457566345,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-14,电子,50951.99890136719,0.05372062805419092,948462.4574747923,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-14,医药生物,48880.001068115234,0.05153604202558997,948462.4574747923,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-14,UNKNOWN,0.0,0.0,948462.4574747923,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-15,电子,50519.99816894531,0.05332933606846231,947320.9661580923,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-15,医药生物,48720.001220703125,0.05142924411172861,947320.9661580923,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-15,传媒,44454.00047302246,0.0469260177501485,947320.9661580923,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-15,UNKNOWN,0.0,0.0,947320.9661580923,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-16,电子,49967.999267578125,0.05284336720659641,945586.9659520986,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-16,医药生物,48840.00015258789,0.05165045829857813,945586.9659520986,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-16,传媒,43152.00023651123,0.045635147046535346,945586.9659520986,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-16,UNKNOWN,0.0,0.0,945586.9659520986,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-17,电子,52751.99890136719,0.05547149062804023,950974.9657728078,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-17,医药生物,49770.00045776367,0.05233576303169893,950974.9657728078,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-17,传媒,44826.000118255615,0.04713688764859111,950974.9657728078,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-17,UNKNOWN,0.0,0.0,950974.9657728078,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-18,电子,52056.00128173828,0.05487487012011804,948630.9702016714,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-18,医药生物,48990.0016784668,0.05164284449626593,948630.9702016714,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-18,传媒,43958.00094604492,0.04633835740857143,948630.9702016714,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-18,UNKNOWN,0.0,0.0,948630.9702016714,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-21,电子,52032.000732421875,0.05485465883502479,948542.9649450185,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-21,医药生物,47189.998626708984,0.04974998536776277,948542.9649450185,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-21,传媒,45693.99929046631,0.04817283030834025,948542.9649450185,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-21,UNKNOWN,0.0,0.0,948542.9649450185,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-22,电子,53616.00036621094,0.05670116478627684,945589.0468618276,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-22,传媒,41137.00141906738,0.043504101021041595,945589.0468618276,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-22,UNKNOWN,0.0,0.0,945589.0468618276,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-23,电子,54600.0,0.057691181277596565,946418.4783680799,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-23,UNKNOWN,0.0,0.0,946418.4783680799,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-24,电子,54743.99871826172,0.057834532895041216,946562.4770863416,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-24,UNKNOWN,0.0,0.0,946562.4770863416,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-25,电子,57335.99853515625,0.06040744676485523,949154.4769032361,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-25,UNKNOWN,0.0,0.0,949154.4769032361,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-28,电子,57551.99890136719,0.06062122246195884,949370.4772694471,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-28,UNKNOWN,0.0,0.0,949370.4772694471,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-29,电子,59543.99871826172,0.06258813034188836,951362.4770863416,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-29,UNKNOWN,0.0,0.0,951362.4770863416,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-30,电子,60743.99871826172,0.06376904421436265,952562.4770863416,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-30,UNKNOWN,0.0,0.0,952562.4770863416,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-31,电子,57072.00164794922,0.060146036713304506,948890.4800160291,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-10-31,UNKNOWN,0.0,0.0,948890.4800160291,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-01,电子,58872.00164794922,0.061925519278321385,950690.4800160291,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-01,UNKNOWN,0.0,0.0,950690.4800160291,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-04,电子,58919.99816894531,0.0619728764776154,950738.4765370252,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-04,UNKNOWN,0.0,0.0,950738.4765370252,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-05,电子,62375.999450683594,0.06537032114592795,954194.4778187635,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-05,UNKNOWN,0.0,0.0,954194.4778187635,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-06,电子,104370.00122070312,0.10948203915361537,953307.0632184746,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-06,银行,43991.99838638306,0.04614672447496717,953307.0632184746,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-06,UNKNOWN,0.0,0.0,953307.0632184746,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-07,电子,104193.99948120117,0.10938232449544705,952567.062016845,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-07,银行,43427.99892425537,0.045590489799538544,952567.062016845,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-07,UNKNOWN,0.0,0.0,952567.062016845,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-08,电子,104814.0022277832,0.11001044860925777,952764.0651668312,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-08,银行,43004.99932765961,0.04513709206709988,952764.0651668312,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-08,UNKNOWN,0.0,0.0,952764.0651668312,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-11,电子,103119.99740600586,0.10855398617866495,949942.0614207985,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-11,银行,41877.000403404236,0.044083741634484655,949942.0614207985,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-11,UNKNOWN,0.0,0.0,949942.0614207985,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-12,电子,104328.00064086914,0.10970242503828541,951009.0647901299,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-12,银行,41736.000537872314,0.043886017581843635,951009.0647901299,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-12,UNKNOWN,0.0,0.0,951009.0647901299,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-13,电子,106884.00039672852,0.11208883837163021,953565.0645459893,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-13,银行,41736.000537872314,0.04376838255682493,953565.0645459893,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-13,UNKNOWN,0.0,0.0,953565.0645459893,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-14,电子,109013.99765014648,0.11410143107541941,955413.0620683434,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-14,银行,41454.00080680847,0.043388564017605144,955413.0620683434,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-14,UNKNOWN,0.0,0.0,955413.0620683434,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-15,电子,107635.9977722168,0.1128718920348466,953612.062593818,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-15,银行,41031.00121021271,0.043026931830757974,953612.062593818,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-15,UNKNOWN,0.0,0.0,953612.062593818,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-18,电子,105929.99801635742,0.11115027496550003,953034.0617622139,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-18,银行,42159.00013446808,0.04423661422605788,953034.0617622139,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-18,UNKNOWN,0.0,0.0,953034.0617622139,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-19,电子,109362.0002746582,0.11438089093113568,956121.2487888457,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-19,UNKNOWN,0.0,0.0,956121.2487888457,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-20,电子,108336.00311279297,0.11342952750340381,955095.2516269805,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-20,UNKNOWN,0.0,0.0,955095.2516269805,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-21,电子,108909.99908447266,0.11396202123081202,955669.2475986602,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-21,UNKNOWN,0.0,0.0,955669.2475986602,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-22,电子,103433.99963378906,0.10885575101211513,950193.2481479766,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-22,UNKNOWN,0.0,0.0,950193.2481479766,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-25,电子,42610.00061035156,0.0449411436514453,948128.9782215239,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-25,UNKNOWN,0.0,0.0,948128.9782215239,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-26,电子,43389.99938964844,0.045726197603050925,948908.9770008208,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-26,UNKNOWN,0.0,0.0,948908.9770008208,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-27,电子,44680.00030517578,0.047021730546535315,950198.9779163481,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-27,UNKNOWN,0.0,0.0,950198.9779163481,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-28,电子,44150.001525878906,0.04648988489230984,949668.9791370513,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-28,UNKNOWN,0.0,0.0,949668.9791370513,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-29,电子,43840.00015258789,0.0461785280167194,949358.9777637603,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-11-29,UNKNOWN,0.0,0.0,949358.9777637603,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-12-02,电子,44580.00183105469,0.04692142902545395,950098.979442227,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-12-02,UNKNOWN,0.0,0.0,950098.979442227,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-12-03,电子,45689.998626708984,0.048033607512217885,951208.9762378813,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
