oracle_id,oracle_name,oracle_variant_id,oracle_variant_name,primary_variant,split_bucket,denominator_scope,action_intensity_id,q_defend,cost_bps,cell_id,label_class,oracle_action,step_n,mean_baseline_net_return,mean_oracle_policy_net_return,mean_incremental_return,sum_incremental_return,cell_contribution_to_total,six_cell_gate,blocking_reason
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,0,defended_negative,negative,defend,3583,-0.12528199701805232,-0.06264099850902616,0.06264099850902616,224.44269765784074,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,0,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,0,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,0,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,0,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,0,defended_negative,negative,defend,369,-0.10845587333960728,-0.05422793666980364,0.05422793666980364,20.010108631157543,1.0000000000000002,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,0,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,0,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,0,defended_negative,negative,defend,133,-0.12460319696399635,-0.06230159848199818,0.06230159848199818,8.286112598105758,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,0,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,25,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,25,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,25,defended_negative,negative,defend,3583,-0.12528199701805232,-0.002499999999999999,0.12278199701805231,439.92789531568144,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,25,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,25,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,25,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,25,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,25,defended_negative,negative,defend,369,-0.10845587333960728,-0.0024999999999999996,0.10595587333960728,39.097717262315086,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,25,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,25,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,25,defended_negative,negative,defend,133,-0.12460319696399635,-0.0025,0.12210319696399637,16.239725196211516,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,25,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,25,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,25,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,25,defended_negative,negative,defend,3583,-0.12528199701805232,-0.03382049925451308,0.09146149776353925,327.7065464867611,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,25,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,25,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,25,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,25,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,25,defended_negative,negative,defend,369,-0.10845587333960728,-0.02961396833490182,0.07884190500470545,29.09266294673631,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,25,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,25,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,25,defended_negative,negative,defend,133,-0.12460319696399635,-0.033650799240999084,0.09095239772299726,12.096668897158636,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,25,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,25,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,25,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,25,defended_negative,negative,defend,3583,-0.12528199701805232,-0.06514099850902616,0.06014099850902616,215.48519765784073,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,25,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,25,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,25,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,25,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,25,defended_negative,negative,defend,369,-0.10845587333960728,-0.056727936669803636,0.05172793666980363,19.08760863115754,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,25,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,25,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,25,defended_negative,negative,defend,133,-0.12460319696399635,-0.06480159848199818,0.059801598481998175,7.9536125981057575,1.0000000000000002,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,25,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,50,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,50,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,50,defended_negative,negative,defend,3583,-0.12528199701805232,-0.004999999999999998,0.12028199701805233,430.97039531568146,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,50,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,50,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,50,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,50,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,50,defended_negative,negative,defend,369,-0.10845587333960728,-0.004999999999999999,0.10345587333960726,38.17521726231508,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,50,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,50,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,50,defended_negative,negative,defend,133,-0.12460319696399635,-0.005,0.11960319696399635,15.907225196211515,1.0000000000000002,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,50,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,50,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,50,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,50,defended_negative,negative,defend,3583,-0.12528199701805232,-0.036320499254513076,0.08896149776353925,318.74904648676113,1.0000000000000002,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,50,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,50,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,50,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,50,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,50,defended_negative,negative,defend,369,-0.10845587333960728,-0.032113968334901814,0.07634190500470545,28.170162946736312,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,50,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,50,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,50,defended_negative,negative,defend,133,-0.12460319696399635,-0.03615079924099909,0.08845239772299728,11.764168897158637,1.0000000000000002,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,50,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,50,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,50,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,50,defended_negative,negative,defend,3583,-0.12528199701805232,-0.06764099850902616,0.05764099850902617,206.52769765784075,1.0000000000000002,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,50,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,50,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,50,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,50,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_50pct,0.5,50,defended_negative,negative,defend,369,-0.10845587333960728,-0.05922793666980364,0.04922793666980362,18.165108631157537,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,50,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,50,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,50,defended_negative,negative,defend,133,-0.12460319696399635,-0.06730159848199817,0.05730159848199817,7.621112598105757,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_50pct,0.5,50,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,100,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,100,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,100,defended_negative,negative,defend,3583,-0.12528199701805232,-0.009999999999999997,0.11528199701805233,413.0553953156815,1.0000000000000002,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,full_defend_exit_cash,0.0,100,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,100,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,100,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,100,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,full_defend_exit_cash,0.0,100,defended_negative,negative,defend,369,-0.10845587333960728,-0.009999999999999998,0.09845587333960724,36.330217262315074,0.9999999999999998,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,100,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,100,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,100,defended_negative,negative,defend,133,-0.12460319696399635,-0.01,0.11460319696399635,15.242225196211514,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,full_defend_exit_cash,0.0,100,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,100,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,100,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,100,defended_negative,negative,defend,3583,-0.12528199701805232,-0.04132049925451308,0.08396149776353924,300.8340464867611,1.0000000000000002,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_25pct,0.25,100,continued_negative,negative,continue,1301,-0.05416280063660319,-0.05416280063660319,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,100,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,100,continued_neutral,neutral,continue,624,-0.03970446087083986,-0.03970446087083986,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,100,continued_negative,negative,continue,157,-0.0561325615120972,-0.0561325615120972,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,labelable_full,partial_defend_25pct,0.25,100,defended_negative,negative,defend,369,-0.10845587333960728,-0.03711396833490182,0.07134190500470544,26.32516294673631,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,100,continued_neutral,neutral,continue,159,-0.04459689926925654,-0.04459689926925654,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,100,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,100,defended_negative,negative,defend,133,-0.12460319696399635,-0.04115079924099909,0.08345239772299724,11.099168897158634,1.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,labelable_full,partial_defend_25pct,0.25,100,continued_negative,negative,continue,47,-0.061598044316758284,-0.061598044316758284,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,100,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,100,continued_neutral,neutral,continue,5283,-0.040021506000262295,-0.040021506000262295,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,labelable_full,partial_defend_50pct,0.5,100,defended_negative,negative,defend,3583,-0.12528199701805232,-0.07264099850902615,0.052640998509026156,188.61269765784073,1.0,pass,
