oracle_id,oracle_name,oracle_variant_id,oracle_variant_name,primary_variant,oracle_status,split_bucket,denominator_type,action_intensity_id,q_defend,cost_bps,expected_step_n,observed_step_n,defended_step_n,continued_step_n,defended_rate,mean_incremental_return,median_incremental_return,trimmed_mean_incremental_return,winsorized_mean_incremental_return,sum_incremental_return,ev_per_exposure_day,transaction_cost_sum,exposure_days_removed,defended_positive_opportunity_cost,defended_negative_gain,defended_neutral_gain,continued_negative_leakage,continued_positive_retained,net_full_denominator_utility,ladder_metric_gate,blocking_reason
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,partial_defend_50pct,0.5,0,664,664,180,484,0.2710843373493976,0.01465913650534575,0.0,0.014215942108122218,0.014813304158585304,9.733666639549577,0.0007329568252672874,0.0,1800.0,0.0,9.733666639549579,0.0,0.0,44.01747836155606,9.733666639549577,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,full_defend_exit_cash,0.0,25,20245,20245,4877,15368,0.24089898740429735,0.025046179229205653,0.0,0.02422717743874766,0.025567832300613925,507.05989849526844,0.0012523089614602826,12.1925,97540.0,0.0,507.0598984952685,0.0,-0.09880044863373894,1144.222141952883,507.05989849526844,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,25,2496,2496,526,1970,0.2107371794871795,0.019037672043154784,0.0,0.018708116404719085,0.01977275783487733,47.51802941971434,0.0009518836021577392,1.315,10520.0,0.0,47.518029419714345,0.0,0.0,160.66313909951037,47.51802941971434,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,full_defend_exit_cash,0.0,25,664,664,180,484,0.2710843373493976,0.028640562167318005,0.0,0.027787712437103332,0.028948897473797114,19.017333279099155,0.0014320281083659001,0.45,3600.0,0.0,19.017333279099155,0.0,0.0,44.01747836155606,19.017333279099155,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,partial_defend_25pct,0.25,25,20245,20245,4877,15368,0.24089898740429735,0.018634072554776556,0.0,0.01802948166280148,0.019025312358332755,377.24679887145135,0.0009317036277388278,12.1925,73155.0,0.0,377.24679887145135,0.0,-0.09880044863373894,1144.222141952883,377.24679887145135,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,partial_defend_25pct,0.25,25,2496,2496,526,1970,0.2107371794871795,0.0141465432951866,0.0,0.0139090489048465,0.014697857638978507,35.309772064785754,0.00070732716475933,1.315,7890.0,0.0,35.309772064785754,0.0,0.0,160.66313909951037,35.309772064785754,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,partial_defend_25pct,0.25,25,664,664,180,484,0.2710843373493976,0.02131099391464513,0.0,0.020679741383042217,0.021542245394504462,14.150499959324367,0.0010655496957322566,0.45,2700.0,0.0,14.150499959324364,0.0,0.0,44.01747836155606,14.150499959324367,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,partial_defend_50pct,0.5,25,20245,20245,4877,15368,0.24089898740429735,0.012221965880347454,0.0,0.011831785886855307,0.012482792416051592,247.43369924763422,0.0006110982940173728,12.1925,48770.0,0.0,247.43369924763425,0.0,-0.09880044863373894,1144.222141952883,247.43369924763422,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,partial_defend_50pct,0.5,25,2496,2496,526,1970,0.2107371794871795,0.009255414547218418,0.0,0.00910998140497392,0.00962295744307969,23.10151470985717,0.0004627707273609209,1.315,5260.0,0.0,23.10151470985717,0.0,0.0,160.66313909951037,23.10151470985717,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,partial_defend_50pct,0.5,25,664,664,180,484,0.2710843373493976,0.013981425661972254,0.0,0.013571770328981112,0.014135593315211808,9.283666639549576,0.0006990712830986127,0.45,1800.0,0.0,9.283666639549576,0.0,0.0,44.01747836155606,9.283666639549576,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,full_defend_exit_cash,0.0,50,20245,20245,4877,15368,0.24089898740429735,0.02444393176069491,0.0,0.023663571773710614,0.024965584832103184,494.86739849526845,0.0012221965880347455,24.385,97540.0,0.0,494.8673984952685,0.0,-0.09880044863373894,1144.222141952883,494.86739849526845,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,50,2496,2496,526,1970,0.2107371794871795,0.018510829094436836,0.0,0.01821996280994784,0.01924591488615938,46.20302941971434,0.0009255414547218418,2.63,10520.0,0.0,46.20302941971434,0.0,0.0,160.66313909951037,46.20302941971434,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,full_defend_exit_cash,0.0,50,664,664,180,484,0.2710843373493976,0.027962851323944507,0.0,0.027143540657962224,0.028271186630423616,18.567333279099152,0.0013981425661972254,0.9,3600.0,0.0,18.567333279099152,0.0,0.0,44.01747836155606,18.567333279099152,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,partial_defend_25pct,0.25,50,20245,20245,4877,15368,0.24089898740429735,0.01803182508626581,0.0,0.01746587599776444,0.018423064889822014,365.0542988714513,0.0009015912543132905,24.385,73155.0,0.0,365.05429887145135,0.0,-0.09880044863373894,1144.222141952883,365.0542988714513,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,partial_defend_25pct,0.25,50,2496,2496,526,1970,0.2107371794871795,0.013619700346468649,0.0,0.01342089531007526,0.01417101469026056,33.99477206478575,0.0006809850173234325,2.63,7890.0,0.0,33.99477206478576,0.0,0.0,160.66313909951037,33.99477206478575,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,partial_defend_25pct,0.25,50,664,664,180,484,0.2710843373493976,0.020633283071271633,0.0,0.020035569603901116,0.020864534551130968,13.700499959324365,0.0010316641535635816,0.9,2700.0,0.0,13.700499959324366,0.0,0.0,44.01747836155606,13.700499959324365,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,partial_defend_50pct,0.5,50,20245,20245,4877,15368,0.24089898740429735,0.01161971841183671,0.0,0.011268180221818263,0.011880544947540846,235.2411992476342,0.0005809859205918355,24.385,48770.0,0.0,235.24119924763423,0.0,-0.09880044863373894,1144.222141952883,235.2411992476342,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,partial_defend_50pct,0.5,50,2496,2496,526,1970,0.2107371794871795,0.008728571598500469,0.0,0.008621827810202678,0.009096114494361741,21.78651470985717,0.00043642857992502347,2.63,5260.0,0.0,21.78651470985717,0.0,0.0,160.66313909951037,21.78651470985717,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,partial_defend_50pct,0.5,50,664,664,180,484,0.2710843373493976,0.013303714818598761,0.0,0.012927598549840007,0.013457882471838314,8.833666639549577,0.0006651857409299381,0.9,1800.0,0.0,8.833666639549577,0.0,0.0,44.01747836155606,8.833666639549577,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,full_defend_exit_cash,0.0,100,20245,20245,4877,15368,0.24089898740429735,0.02323943682367342,0.0,0.022536360443636525,0.023761089895081692,470.4823984952684,0.001161971841183671,48.77,97540.0,0.0,470.48239849526846,0.0,-0.09880044863373894,1144.222141952883,470.4823984952684,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,100,2496,2496,526,1970,0.2107371794871795,0.017457143197000938,0.0,0.017243655620405356,0.018192228988723483,43.57302941971434,0.0008728571598500469,5.26,10520.0,0.0,43.573029419714345,0.0,0.0,160.66313909951037,43.57302941971434,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,full_defend_exit_cash,0.0,100,664,664,180,484,0.2710843373493976,0.026607429637197522,0.0,0.025855197099680014,0.026915764943676628,17.667333279099154,0.0013303714818598761,1.8,3600.0,0.0,17.667333279099154,0.0,0.0,44.01747836155606,17.667333279099154,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,partial_defend_25pct,0.25,100,20245,20245,4877,15368,0.24089898740429735,0.016827330149244327,0.0,0.016338664667690347,0.017218569952800526,340.66929887145136,0.0008413665074622163,48.77,73155.0,0.0,340.66929887145136,0.0,-0.09880044863373894,1144.222141952883,340.66929887145136,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,partial_defend_25pct,0.25,100,2496,2496,526,1970,0.2107371794871795,0.012566014449032754,0.0,0.012444588120532776,0.013117328792824661,31.364772064785754,0.0006283007224516377,5.26,7890.0,0.0,31.364772064785754,0.0,0.0,160.66313909951037,31.364772064785754,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,partial_defend_25pct,0.25,100,664,664,180,484,0.2710843373493976,0.019277861384524645,0.0,0.018747226045618907,0.019509112864383976,12.800499959324364,0.0009638930692262322,1.8,2700.0,0.0,12.800499959324366,0.0,0.0,44.01747836155606,12.800499959324364,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,train,labelable_full,partial_defend_50pct,0.5,100,20245,20245,4877,15368,0.24089898740429735,0.010415223474815227,0.0,0.010140968891744175,0.01067605001051936,210.85619924763427,0.0005207611737407614,48.77,48770.0,0.0,210.8561992476342,0.0,-0.09880044863373894,1144.222141952883,210.85619924763427,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,robustness,labelable_full,partial_defend_50pct,0.5,100,2496,2496,526,1970,0.2107371794871795,0.007674885701064571,0.0,0.007645520620660194,0.008042428596925845,19.15651470985717,0.00038374428505322857,5.26,5260.0,0.0,19.15651470985717,0.0,0.0,160.66313909951037,19.15651470985717,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_10pct_primary,Signed drawdown <= -10%,True,materialized,validation,labelable_full,partial_defend_50pct,0.5,100,664,664,180,484,0.2710843373493976,0.011948293131851773,0.0,0.0116392549915578,0.01210246078509133,7.933666639549577,0.0005974146565925887,1.8,1800.0,0.0,7.9336666395495765,0.0,0.0,44.01747836155606,7.933666639549577,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,0,20245,20245,6490,13755,0.3205729809829588,0.027921338366777543,0.0,0.027882750128452594,0.028732062524509095,565.2674952354114,0.0013960669183388772,0.0,129800.0,-32.74914369947224,519.3511989439022,78.66543999098147,0.0,1111.4729982534109,565.2674952354114,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,0,2496,2496,731,1765,0.29286858974358976,0.021677538657867153,0.0,0.021991411874478367,0.022501036395042848,54.10713649003642,0.0010838769328933577,0.0,14620.0,-4.06104623164298,48.83302941971434,9.335153301965056,0.0,156.60209286786738,54.10713649003642,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,0,664,664,237,427,0.3569277108433735,0.031093897121375124,0.0,0.03122975246738518,0.03147634518017663,20.64634768859308,0.0015546948560687562,0.0,4740.0,-1.7502359815703166,19.467333279099158,2.929250391064242,0.0,42.26724237998574,20.64634768859308,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,0,20245,20245,6490,13755,0.3205729809829588,0.02094100377508316,0.0,0.020912062596339445,0.021549046893381826,423.9506214265586,0.001047050188754158,0.0,97350.0,-24.561857774604178,389.5133992079267,58.9990799932361,0.0,1111.4729982534109,423.9506214265586,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,0,2496,2496,731,1765,0.29286858974358976,0.016258153993400366,0.0,0.016493558905858772,0.016875777296282136,40.58035236752731,0.0008129076996700183,0.0,10965.0,-3.0457846737322347,36.62477206478576,7.001364976473791,0.0,156.60209286786738,40.58035236752731,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,0,664,664,237,427,0.3569277108433735,0.023320422841031342,0.0,0.023422314350538886,0.023607258885132473,15.484760766444811,0.001166021142051567,0.0,3555.0,-1.3126769861777374,14.600499959324367,2.1969377932981815,0.0,42.26724237998574,15.484760766444811,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,0,20245,20245,6490,13755,0.3205729809829588,0.013960669183388771,0.0,0.013941375064226297,0.014366031262254548,282.6337476177057,0.0006980334591694386,0.0,64900.0,-16.37457184973612,259.6755994719511,39.332719995490734,0.0,1111.4729982534109,282.6337476177057,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,0,2496,2496,731,1765,0.29286858974358976,0.010838769328933576,0.0,0.010995705937239184,0.011250518197521424,27.05356824501821,0.0005419384664466789,0.0,7310.0,-2.03052311582149,24.41651470985717,4.667576650982528,0.0,156.60209286786738,27.05356824501821,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,0,664,664,237,427,0.3569277108433735,0.015546948560687562,0.0,0.01561487623369259,0.015738172590088317,10.32317384429654,0.0007773474280343781,0.0,2370.0,-0.8751179907851583,9.733666639549579,1.464625195532121,0.0,42.26724237998574,10.32317384429654,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,25,20245,20245,6490,13755,0.3205729809829588,0.02711990591432015,0.0,0.027115903699341155,0.027930630072051703,549.0424952354115,0.0013559952957160075,16.225,129800.0,-33.646643699472236,507.1411989439022,75.54793999098146,0.0,1111.4729982534109,549.0424952354115,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,25,2496,2496,731,1765,0.29286858974358976,0.020945367183508184,0.0,0.021293903704543725,0.021768864920683875,52.279636490036424,0.001047268359175409,1.8275,14620.0,-4.18854623164298,47.518029419714345,8.950153301965056,0.0,156.60209286786738,52.279636490036424,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,25,664,664,237,427,0.3569277108433735,0.030201577844266688,0.0,0.03036702240603549,0.030584025903068194,20.05384768859308,0.0015100788922133344,0.5925,4740.0,-1.7877359815703162,19.017333279099155,2.8242503910642425,0.0,42.26724237998574,20.05384768859308,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,25,20245,20245,6490,13755,0.3205729809829588,0.02013957132262576,0.0,0.020145216167228003,0.02074761444092443,407.7256214265585,0.001006978566131288,16.225,97350.0,-25.45935777460418,377.30339920792665,55.8815799932361,0.0,1111.4729982534109,407.7256214265585,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,25,2496,2496,731,1765,0.29286858974358976,0.01552598251904139,0.0,0.015796050735924133,0.016143605821923163,38.75285236752731,0.0007762991259520696,1.8275,10965.0,-3.1732846737322347,35.309772064785754,6.6163649764737915,0.0,156.60209286786738,38.75285236752731,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,25,664,664,237,427,0.3569277108433735,0.022428103563922906,0.0,0.02255958428918919,0.02271493960802404,14.89226076644481,0.0011214051781961454,0.5925,3555.0,-1.3501769861777375,14.150499959324364,2.091937793298182,0.0,42.26724237998574,14.89226076644481,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,25,20245,20245,6490,13755,0.3205729809829588,0.013159236730931374,0.0,0.013174528635114856,0.013564598809797154,266.40874761770567,0.0006579618365465687,16.225,64900.0,-17.272071849736122,247.4655994719511,36.215219995490735,0.0,1111.4729982534109,266.40874761770567,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,25,2496,2496,731,1765,0.29286858974358976,0.010106597854574602,0.0,0.010298197767304541,0.01051834672316245,25.226068245018208,0.0005053298927287301,1.8275,7310.0,-2.1580231158214898,23.10151470985717,4.282576650982527,0.0,156.60209286786738,25.226068245018208,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,25,664,664,237,427,0.3569277108433735,0.014654629283579126,0.0,0.014752146172342896,0.014845853312979882,9.73067384429654,0.0007327314641789563,0.5925,2370.0,-0.9126179907851582,9.283666639549576,1.359625195532121,0.0,42.26724237998574,9.73067384429654,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,50,20245,20245,6490,13755,0.3205729809829588,0.026318473461862748,0.0,0.026349057270229712,0.027129197619594307,532.8174952354113,0.0013159236730931373,32.45,129800.0,-34.544143699472244,494.9311989439022,72.43043999098147,0.0,1111.4729982534109,532.8174952354113,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,50,2496,2496,731,1765,0.29286858974358976,0.020213195709149204,0.0,0.020596395534609083,0.0210366934463249,50.452136490036416,0.0010106597854574603,3.655,14620.0,-4.3160462316429795,46.20302941971434,8.565153301965054,0.0,156.60209286786738,50.452136490036416,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,50,664,664,237,427,0.3569277108433735,0.029309258567158252,0.0,0.02950429234468579,0.029691706625959765,19.46134768859308,0.0014654629283579125,1.185,4740.0,-1.8252359815703163,18.567333279099152,2.719250391064242,0.0,42.26724237998574,19.46134768859308,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,50,20245,20245,6490,13755,0.3205729809829588,0.01933813887016837,0.0,0.019378369738116567,0.01994618198846703,391.5006214265586,0.0009669069435084184,32.45,97350.0,-26.35685777460418,365.09339920792667,52.7640799932361,0.0,1111.4729982534109,391.5006214265586,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,50,2496,2496,731,1765,0.29286858974358976,0.014793811044682416,0.0,0.015098542565989491,0.015411434347564187,36.92535236752731,0.0007396905522341208,3.655,10965.0,-3.3007846737322346,33.99477206478576,6.231364976473792,0.0,156.60209286786738,36.92535236752731,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,50,664,664,237,427,0.3569277108433735,0.02153578428681447,0.0,0.021696854227839495,0.021822620330915605,14.299760766444809,0.0010767892143407234,1.185,3555.0,-1.3876769861777374,13.700499959324366,1.9869377932981818,0.0,42.26724237998574,14.299760766444809,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,50,20245,20245,6490,13755,0.3205729809829588,0.012357804278473978,0.0,0.01240768220600342,0.012763166357339754,250.1837476177057,0.0006178902139236989,32.45,64900.0,-18.16957184973612,235.2555994719511,33.097719995490735,0.0,1111.4729982534109,250.1837476177057,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,50,2496,2496,731,1765,0.29286858974358976,0.009374426380215626,0.0,0.0096006895973699,0.009786175248803474,23.398568245018204,0.0004687213190107813,3.655,7310.0,-2.2855231158214897,21.78651470985717,3.897576650982528,0.0,156.60209286786738,23.398568245018204,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,50,664,664,237,427,0.3569277108433735,0.013762310006470694,0.0,0.013889416110993204,0.01395353403587145,9.13817384429654,0.0006881155003235347,1.185,2370.0,-0.9501179907851584,8.833666639549577,1.2546251955321215,0.0,42.26724237998574,9.13817384429654,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,100,20245,20245,6490,13755,0.3205729809829588,0.02471560855694796,0.0,0.02481536441200684,0.02552633271467951,500.36749523541147,0.001235780427847398,64.9,129800.0,-36.33914369947224,470.5111989439022,66.19543999098147,0.0,1111.4729982534109,500.36749523541147,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,100,2496,2496,731,1765,0.29286858974358976,0.018748852760431256,0.0,0.0192013791947398,0.019572350497606947,46.797136490036415,0.0009374426380215628,7.31,14620.0,-4.571046231642979,43.573029419714345,7.795153301965056,0.0,156.60209286786738,46.797136490036415,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,100,664,664,237,427,0.3569277108433735,0.027524620012941387,0.0,0.027778832221986408,0.0279070680717429,18.27634768859308,0.0013762310006470693,2.37,4740.0,-1.9002359815703167,17.667333279099154,2.509250391064243,0.0,42.26724237998574,18.27634768859308,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,100,20245,20245,6490,13755,0.3205729809829588,0.01773527396525357,0.0,0.017844676879893696,0.018343317083552236,359.0506214265585,0.0008867636982626785,64.9,97350.0,-28.151857774604178,340.67339920792665,46.5290799932361,0.0,1111.4729982534109,359.0506214265585,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,partial_defend_25pct,0.25,100,2496,2496,731,1765,0.29286858974358976,0.013329468095964466,0.0,0.01370352622612021,0.013947091398846237,33.27035236752731,0.0006664734047982233,7.31,10965.0,-3.555784673732235,31.364772064785754,5.461364976473792,0.0,156.60209286786738,33.27035236752731,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,partial_defend_25pct,0.25,100,664,664,237,427,0.3569277108433735,0.019751145732597605,0.0,0.019971394105140112,0.02003798177669874,13.11476076644481,0.0009875572866298802,2.37,3555.0,-1.4626769861777373,12.800499959324366,1.7769377932981818,0.0,42.26724237998574,13.11476076644481,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,train,labelable_full,partial_defend_50pct,0.5,100,20245,20245,6490,13755,0.3205729809829588,0.010754939373559185,0.0,0.010873989347780551,0.011160301452424961,217.73374761770572,0.0005377469686779592,64.9,64900.0,-19.964571849736124,210.8355994719511,26.86271999549073,0.0,1111.4729982534109,217.73374761770572,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,robustness,labelable_full,partial_defend_50pct,0.5,100,2496,2496,731,1765,0.29286858974358976,0.00791008343149768,0.0,0.008205673257500618,0.008321832300085527,19.74356824501821,0.000395504171574884,7.31,7310.0,-2.5405231158214896,19.15651470985717,3.127576650982527,0.0,156.60209286786738,19.74356824501821,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_08pct_stress,Signed drawdown <= -8%,False,materialized,validation,labelable_full,partial_defend_50pct,0.5,100,664,664,237,427,0.3569277108433735,0.011977671452253827,0.0,0.012163955988293819,0.012168895481654582,7.953173844296541,0.0005988835726126913,2.37,2370.0,-1.0251179907851584,7.9336666395495765,1.0446251955321215,0.0,42.26724237998574,7.953173844296541,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,full_defend_exit_cash,0.0,0,20245,20245,3583,16662,0.17698197085700174,0.022172654745155913,0.0,0.02062374145305395,0.022570976644056735,448.8853953156815,0.0011086327372577956,0.0,71660.0,0.0,448.8853953156815,0.0,-70.46580362822075,1144.222141952883,448.8853953156815,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,robustness,labelable_full,full_defend_exit_cash,0.0,0,2496,2496,369,2127,0.14783653846153846,0.016033740890350593,0.0,0.015300096380490966,0.016897827074570722,40.02021726231508,0.0008016870445175297,0.0,7380.0,0.0,40.020217262315086,0.0,-8.81281215739926,160.66313909951037,40.02021726231508,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,validation,labelable_full,full_defend_exit_cash,0.0,0,664,664,133,531,0.2003012048192771,0.024958170476222164,0.0,0.02371238114330221,0.0252364121279968,16.572225196211516,0.0012479085238111083,0.0,2660.0,0.0,16.572225196211516,0.0,-2.8951080828876394,44.01747836155606,16.572225196211516,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_12pct_stress,Signed drawdown <= -12%,False,materialized,train,labelable_full,partial_defend_25pct,0.25,0,20245,20245,3583,16662,0.17698197085700174,0.016629491058866935,0.0,0.015467806089790462,0.016928232483042552,336.6640464867611,0.0008314745529433467,0.0,53745.0,0.0,336.6640464867611,0.0,-70.46580362822075,1144.222141952883,336.6640464867611,pass,
