filter_id,split_bucket,treated_n,control_n,coarsening_level,effective_control_ratio,matched_block_n,unmatched_treated_n,max_standardized_diff_after_match,control_match_quality,match_status,excluded_match_decile_ids,included_match_decile_ids,compression_severity_decile_used,liquidity_decile_used
close_vs_sma20__top_30pct__AND__distance_from_20d_low__top_30pct,validation,5587,15571,level_3,2.7870055485949528,15,0,1.0999545404518212,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__distance_from_20d_low__top_30pct,robustness,11437,35316,level_3,3.0878726938882575,15,0,1.0155193984948812,insufficient_control,fail,close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,max_drawdown_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,train,10249,33110,level_3,3.23055907893453,24,0,1.2979273038706145,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,validation,7534,13636,level_3,1.8099283249269975,16,0,1.6304293970878563,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,robustness,14609,32144,level_3,2.2002874940105412,15,0,1.525154993462759,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,train,6530,36829,level_3,5.639969372128637,24,0,1.41778861977345,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,validation,5485,15685,level_3,2.859617137648131,16,0,1.6271257839999862,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,robustness,9663,37090,level_3,3.8383524785263377,15,0,1.5745329508054215,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,train,8937,34422,level_3,3.8516280631084254,24,0,0.9912988408708729,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,validation,8033,13125,level_3,1.6338852234532553,15,0,1.248018185802352,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,robustness,15200,31570,level_3,2.076973684210526,16,0,1.2478884120384486,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,train,5666,37693,level_3,6.652488528062125,24,0,1.1144705130920296,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,validation,5471,15687,level_3,2.8673003107293,15,0,1.2851683236826261,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,robustness,11125,35628,level_3,3.2025168539325843,15,0,1.3113585495062776,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,train,10279,33080,level_3,3.218211888315984,24,0,1.3725835158639856,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,validation,8097,13073,level_3,1.614548598246264,16,0,1.5158183601181696,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,robustness,16796,29957,level_3,1.7835794236723028,15,0,1.403480979379905,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,train,6885,36474,level_3,5.29760348583878,24,0,1.4325076627283544,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,validation,5688,15482,level_3,2.7218706047819974,16,0,1.4833752501611353,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,robustness,12364,34389,level_3,2.7813814299579422,15,0,1.4044763186820726,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,train,12218,31141,level_3,2.548780487804878,24,0,1.7822248230100755,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,validation,6869,14301,level_3,2.0819624399475907,16,0,1.9127380321316882,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,robustness,14807,31963,level_3,2.1586411832241508,16,0,1.868901743816266,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,train,7729,35630,level_3,4.609910725837754,24,0,1.8456671972502245,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,validation,4887,16283,level_3,3.331900961735216,16,0,1.8515892618527041,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,robustness,9461,37292,level_3,3.9416552161505125,15,0,1.8453579320883893,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__ret_60d__top_40pct,train,9790,33569,level_3,3.428907048008172,24,0,1.562819865393327,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__ret_60d__top_40pct,validation,6333,14825,level_3,2.3409126796147164,15,0,1.6643453803037607,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__ret_60d__top_40pct,robustness,14936,31834,level_3,2.131360471344403,16,0,1.599207762450704,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__ret_60d__top_30pct,train,6432,36927,level_3,5.741138059701493,24,0,1.6414831095571507,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__ret_60d__top_30pct,validation,4239,16919,level_3,3.9912715263033736,15,0,1.6256229770162933,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__ret_60d__top_30pct,robustness,10351,36402,level_3,3.5167616655395615,15,0,1.6496403617866036,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,train,11964,31395,level_3,2.624122367101304,24,0,1.8781282743687595,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,validation,7004,14166,level_3,2.022558537978298,16,0,1.8074960013835897,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,robustness,16226,30544,level_3,1.8824109453962776,16,0,1.808237934821305,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,train,8273,35086,level_3,4.241025021153149,24,0,1.860105069517581,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,validation,4927,16243,level_3,3.2967322914552466,16,0,1.7395992700005563,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,robustness,11390,35363,level_3,3.1047410008779632,15,0,1.7697543806868241,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,train,11361,31998,level_3,2.816477422762081,24,0,2.0862980898150663,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,validation,6310,14860,level_3,2.3549920760697307,16,0,2.2197173801307364,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,robustness,13900,32870,level_3,2.364748201438849,16,0,2.2279455604870524,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__max_drawdown_20d__top_30pct,train,7329,36030,level_3,4.916086778550962,24,0,2.0443190670711497,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__max_drawdown_20d__top_30pct,validation,4266,16892,level_3,3.9596812001875294,15,0,2.081860444503603,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__max_drawdown_20d__top_30pct,robustness,8792,37961,level_3,4.317675159235669,15,0,2.098041438184094,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__ret_60d__top_40pct,train,9550,33809,level_3,3.54020942408377,24,0,1.8920553981046984,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__ret_60d__top_40pct,validation,6359,14799,level_3,2.3272527126906746,15,0,2.0758180432559925,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__ret_60d__top_40pct,robustness,14010,32760,level_3,2.3383297644539613,16,0,2.0857871435170194,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__ret_60d__top_30pct,train,6302,37057,level_3,5.880196762932402,24,0,1.9274542629988567,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__ret_60d__top_30pct,validation,4154,17004,level_3,4.093403948001926,15,0,2.013949182328851,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__ret_60d__top_30pct,robustness,9702,37051,level_3,3.818903318903319,15,0,2.083015392713202,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__distance_to_60d_low__top_40pct,train,11806,31553,level_3,2.6726240894460442,24,0,2.202720587226985,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__distance_to_60d_low__top_40pct,validation,6840,14330,level_3,2.095029239766082,16,0,2.248225573114922,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_40pct__AND__distance_to_60d_low__top_40pct,robustness,15325,31445,level_3,2.0518760195758565,16,0,2.3063517161550826,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
