filter_id,split_bucket,treated_lower_first_rate,control_lower_first_rate,lower_first_uplift_vs_compression_control,treated_fast_fail_rate,control_fast_fail_rate,fast_fail_uplift_vs_compression_control,treated_same_bar_conflict_rate,median_upper_barrier_return,median_abs_lower_barrier_return,utility_proxy_per_entry,utility_proxy_total_indexed,utility_proxy_total_indexed_ci_low,compression_baseline_utility_total_indexed,utility_margin_vs_compression_baseline,utility_margin_vs_compression_baseline_ci_low,cost_buffer_return,cost_buffer_source,badside_status,utility_status,native_baseline_winner_rate,bootstrap_seed,bootstrap_resample_n,bootstrap_valid_replicates,bootstrap_ci_low_quantile,bootstrap_unit,ci_status
ret_20d__top_30pct__AND__distance_from_20d_low__top_30pct,train,0.46664684309644167,0.419326720769462,0.047320122326979686,0.1367826345524829,0.13549744514577697,0.0012851894067059388,0.0,0.12264097939146486,0.06132048969573243,-0.006559877374587715,-0.00030527875694076156,-0.00045251586924697216,-0.0016645376993812033,0.0013592589424404418,0.0011162265218803067,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__distance_from_20d_low__top_30pct,validation,0.46201003158090287,0.48869322860581493,-0.026683197024912064,0.10105888909530002,0.14043200101349212,-0.03937311191819211,0.0,0.11593926973065213,0.05796963486532607,-0.017053708124983948,-0.001497383836051162,-0.0018025819058283255,-0.006934174667082011,0.005436790831030849,0.004931781072383576,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__distance_from_20d_low__top_30pct,robustness,0.3318417755503848,0.3487450462351387,-0.01690327068475389,0.1055127975657777,0.10646729812529863,-0.0009545005595209405,0.0,0.11682219474719299,0.058411097373596496,-0.005452151895916505,-0.000466430438429043,-0.0006705120027672621,-0.002672568108024259,0.002206137669595216,0.001815849398006905,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__close_position_20d__top_40pct,train,0.4346440634758779,0.4278950412028336,0.006749022273044303,0.12089732967943408,0.1442460604308226,-0.023348730751388533,0.0,0.11532502540361392,0.05766251270180696,-0.00455383061474234,-0.0003295947128422469,-0.0005021444297336782,-0.0016645376993812033,0.0013349429865389564,0.00111194806248947,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__close_position_20d__top_40pct,validation,0.45374124585329895,0.4995011894712608,-0.045759943617961873,0.10812139083425482,0.14434809300897858,-0.03622670217472376,0.0,0.10960632970988934,0.05480316485494467,-0.01501638503709716,-0.001993546541454219,-0.002326713218710575,-0.006934174667082011,0.004940628125627792,0.0045103325103850065,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__close_position_20d__top_40pct,robustness,0.3341487001535924,0.351409681066082,-0.01726098091248962,0.10222424483759031,0.10907471480935906,-0.006850469971768747,0.0,0.10925743101066825,0.05462871550533412,-0.00462383083086478,-0.0006223094168754648,-0.0008920087715415366,-0.002672568108024259,0.002050258691148794,0.0017342401456562151,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__close_position_20d__top_30pct,train,0.44135941584783195,0.42654806917498295,0.014811346672849002,0.12503380510231676,0.1394966838157813,-0.01446287871346455,0.0,0.11756819118834473,0.058784095594172366,-0.0036833460787655797,-0.00018847088965444881,-0.0003262939225308807,-0.0016645376993812033,0.0014760668097267545,0.001237361761791478,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__close_position_20d__top_30pct,validation,0.44877120110764973,0.4940182054616385,-0.04524700435398876,0.10297680858428522,0.14057217165149544,-0.037595363067210216,0.0,0.1107440340028524,0.0553720170014262,-0.014092047639253895,-0.001328133023302543,-0.0015995705101706783,-0.006934174667082011,0.005606041643779468,0.0051331336753402375,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__close_position_20d__top_30pct,robustness,0.34048083170890187,0.3462152666879591,-0.005734434979057235,0.10485705003248863,0.10673325397055834,-0.001876203938069712,0.0,0.11083219484316352,0.05541609742158176,-0.00554402725411258,-0.00052259377672098,-0.0007181562763554368,-0.002672568108024259,0.002149974331303279,0.0017664949677082444,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_to_20d_high__top_40pct,train,0.43254459410265744,0.42931406967323793,0.0032305244294195123,0.11831088460138332,0.14390359168241965,-0.025592707081036323,0.0,0.11213049102733139,0.05606524551366569,-0.004697578891718108,-0.00029761546019607655,-0.00044955164091636264,-0.0016645376993812033,0.0013669222391851268,0.001144607905556485,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_to_20d_high__top_40pct,validation,0.45496310733676737,0.4957460499034818,-0.04078294256671444,0.10984268411527218,0.1409880603417459,-0.03114537622647373,0.0,0.10632757605238538,0.05316378802619269,-0.014455603562824446,-0.0016936826201211605,-0.0019841291516210285,-0.006934174667082011,0.00524049204696085,0.004799312161770311,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_to_20d_high__top_40pct,robustness,0.3373546693336667,0.34885610295073444,-0.011501433617067736,0.10238779847480935,0.10863772260496556,-0.006249924130156209,0.0,0.1065086321136752,0.0532543160568376,-0.00503674301533036,-0.0006169156044471122,-0.0008487989192996115,-0.002672568108024259,0.002055652503577147,0.0017246451034776064,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_to_20d_high__top_30pct,train,0.43639900572787205,0.4286928986102152,0.007706107117656846,0.12114989733059549,0.13977012842315134,-0.018620231092555853,0.0,0.1138818756766552,0.0569409378383276,-0.003107765008221455,-0.00013264273744233293,-0.0002472010251201731,-0.0016645376993812033,0.0015318949619388704,0.001292150151570409,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_to_20d_high__top_30pct,validation,0.45005065856129683,0.4912778154472046,-0.04122715688590778,0.10435663627152988,0.13819885347962768,-0.0338422172080978,0.0,0.10748088934058272,0.05374044467029136,-0.01334312391363312,-0.0010740750079726532,-0.0013064764491412639,-0.006934174667082011,0.005860099659109358,0.0053915587172632794,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_to_20d_high__top_30pct,robustness,0.3415017569816904,0.34566905033529033,-0.0041672933535999435,0.10412428333641575,0.10687553910793289,-0.002751255771517136,0.0,0.10778756321058622,0.05389378160529311,-0.005609356242439129,-0.00046441865654322465,-0.000646113612173061,-0.002672568108024259,0.0022081494514810344,0.0018218372439322377,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_from_20d_low__top_40pct,train,0.44228943442289437,0.42417782127005205,0.01811161315284232,0.1232876712328767,0.1422430363820641,-0.018955365149187386,0.0,0.11989743921698165,0.059948719608490825,-0.004658034886372104,-0.0003168324881428593,-0.0004802316215978329,-0.0016645376993812033,0.001347705211238344,0.0011244170051788373,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_from_20d_low__top_40pct,validation,0.4636292016806723,0.49217943042644235,-0.028550228745770068,0.10779936974789917,0.14313117898775268,-0.03533180923985352,0.0,0.1140475425440152,0.0570237712720076,-0.016716166338102786,-0.002076603370430633,-0.0024306266619446714,-0.006934174667082011,0.004857571296651378,0.004394284995312085,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_from_20d_low__top_40pct,robustness,0.3319710782772713,0.3512707468879668,-0.019299668610695486,0.09990569003458032,0.10950466804979253,-0.009598978015212214,0.0,0.11412671411889833,0.05706335705944916,-0.005091941373321191,-0.0006200508945646986,-0.0008718470543130298,-0.002672568108024259,0.00205251721345956,0.0017187185645579166,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_from_20d_low__top_30pct,train,0.44525547445255476,0.4253749692648144,0.01988050518774037,0.12556592442021622,0.13919965576592083,-0.013633731345704614,0.0,0.12207246723171976,0.06103623361585988,-0.0037006862285026785,-0.00018474924145079886,-0.00032526133274780585,-0.0016645376993812033,0.0014797884579304044,0.0012422441944107236,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_from_20d_low__top_30pct,validation,0.4497941650259531,0.4930961402607411,-0.043301975234788015,0.09987470914623232,0.14122407038725837,-0.04134936124102605,0.0,0.11620086574104466,0.05810043287052233,-0.015584380249055037,-0.001420228235788254,-0.0017082819665507792,-0.006934174667082011,0.005513946431293756,0.005031013525285876,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_from_20d_low__top_30pct,robustness,0.33758852846026055,0.34700985389058786,-0.00942132543032731,0.10334878027454752,0.10717521803148715,-0.003826437756939624,0.0,0.11614940926786115,0.05807470463393057,-0.005780355027472565,-0.0005061472770851802,-0.0007098793712993683,-0.002672568108024259,0.002166420830939079,0.0017826526931594452,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,train,0.4595570299541419,0.4212926608275446,0.03826436912659731,0.13972094838520832,0.13458169737239506,0.005139251012813262,0.0,0.10783360905512888,0.05391680452756444,-0.011062659236468734,-0.0005229904633641524,-0.0006558176483779834,-0.0016645376993812033,0.001141547236017051,0.0008947889082482128,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,validation,0.4628351473320945,0.49244646523907304,-0.029611317906978518,0.11760021237058667,0.13750366676444706,-0.01990345439386039,0.0,0.10029771973524113,0.05014885986762056,-0.01595742362377494,-0.0019610033043782993,-0.0022567704207950906,-0.006934174667082011,0.004973171362703711,0.004525618932216398,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,robustness,0.3540283386953248,0.34046789447486314,0.013560444220461654,0.11479225135190636,0.10235191637630663,0.012440334975599737,0.0,0.10258779190895201,0.051293895954476004,-0.005779638377898544,-0.0006464447690348648,-0.0008963405968197346,-0.002672568108024259,0.002026123338989394,0.0016542820564819148,0.01,lineage,fail,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,train,0.4563552833078101,0.42572429335577944,0.030630989952030674,0.1450229709035222,0.13416057997773495,0.010862390925787252,0.0,0.1078329883669886,0.0539164941834943,-0.009339461020722887,-0.0002813116620631588,-0.00037946138348131185,-0.0016645376993812033,0.0013832260373180445,0.0011292452745775923,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,validation,0.4592525068368277,0.4898310487727128,-0.03057854193588505,0.11030082041932543,0.1374561683136755,-0.027155347894350063,0.0,0.0989380972466002,0.0494690486233001,-0.015781159556524225,-0.0014119050054241012,-0.0016691735268115633,-0.006934174667082011,0.00552226966165791,0.00503541845993552,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,robustness,0.35806685294422025,0.34122404960905905,0.016842803335161194,0.12356411052468178,0.10172553248854138,0.021838578036140394,0.0,0.10081798750316369,0.050408993751581845,-0.0058579384209090386,-0.00043337819040259115,-0.0006103174671186249,-0.002672568108024259,0.002239189917621668,0.001814081578020392,0.01,lineage,fail,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,train,0.45596956473089406,0.4236825286154204,0.03228703611547368,0.1465816269441647,0.1329963395502876,0.013585287393877099,0.0,0.1176640130611438,0.0588320065305719,-0.010783373478475784,-0.000444528025577913,-0.00056495077087205,-0.0016645376993812033,0.0012200096738032903,0.0009816602888627676,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,validation,0.39325283206772066,0.5357714285714286,-0.1425185965037079,0.10344827586206896,0.14674285714285715,-0.04329458128078818,0.0,0.10826782806256652,0.05413391403128326,-0.009427190004648442,-0.0012352360628858194,-0.0015827150175790074,-0.006934174667082011,0.005698938604196191,0.005268222816519637,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,robustness,0.3458552631578947,0.34447260057016155,0.0013826625877331744,0.10585526315789473,0.10681026290782389,-0.0009549997499291585,0.0,0.11182593414142655,0.055912967070713276,-0.005817562923723615,-0.0006770097879293105,-0.000946484739225452,-0.002672568108024259,0.0019955583200949485,0.0016358939711146824,0.01,lineage,fail,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,train,0.47493822802682667,0.4236330353115963,0.051305192715230374,0.1554888810448288,0.13283633565914096,0.02265254538568784,0.0,0.12069950110009672,0.06034975055004836,-0.011565727732237399,-0.0003022750322004165,-0.0003960357098169137,-0.0016645376993812033,0.001362262667180787,0.0010960240898771937,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,validation,0.3874977152257357,0.5145024542614904,-0.12700473903575477,0.09925059404130872,0.14113597246127366,-0.04188537841996494,0.0,0.11097564131719642,0.05548782065859821,-0.007748437911495374,-0.0006914659633286769,-0.0009848311043858552,-0.006934174667082011,0.006242708703753334,0.005737315144486553,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,robustness,0.34570786516853935,0.3443920511956888,0.0013158139728505769,0.10346067415730337,0.10710676995621421,-0.0036460957989108422,0.0,0.1133161135243345,0.05665805676216725,-0.006394255803360503,-0.0005446284151192491,-0.0007461874881352022,-0.002672568108024259,0.00212793969290501,0.0017414231176753454,0.01,lineage,fail,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,train,0.48088335441190777,0.4146311970979444,0.06625215731396339,0.15400330771475826,0.13013905683192262,0.02386425088283564,0.0,0.12229967462618123,0.061149837313090614,-0.011862039019262317,-0.0005624228487827032,-0.0007012417239133597,-0.0016645376993812033,0.0011021148505985,0.0008592202144456567,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,validation,0.45782388538965046,0.4968255182437084,-0.039001632854057944,0.1080647153266642,0.14426680945460107,-0.036202094127936874,0.0,0.11500727089877993,0.05750363544938997,-0.0173362054364851,-0.00228964482716851,-0.0026825162890222252,-0.006934174667082011,0.004644529839913501,0.0041754403298529435,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,robustness,0.33448440104786853,0.3504356243949661,-0.015951223347097587,0.10139318885448917,0.10895617051106586,-0.007562981656576692,0.0,0.11315600732758394,0.05657800366379197,-0.004873081592266527,-0.0006266424611734469,-0.0009108253021822035,-0.002672568108024259,0.002045925646850812,0.0017108728170128254,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,train,0.4989106753812636,0.41739321160278553,0.08151746377847807,0.1674655047204067,0.1298185008499205,0.037647003870486195,0.0,0.12414660705162733,0.06207330352581367,-0.013164521356217951,-0.0004180822787418498,-0.000535809778783343,-0.0016645376993812033,0.0012464554206393535,0.0009804347481544133,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,validation,0.47239803094233473,0.48540240279033714,-0.013004371848002405,0.10847398030942335,0.13848340007750937,-0.03000941976808602,0.0,0.11795175287840917,0.058975876439204586,-0.017890408222615103,-0.0016598535562045887,-0.0019886026561343932,-0.006934174667082011,0.005274321110877422,0.0047482186289918606,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,robustness,0.3371077321255257,0.3474366803338277,-0.010328948208301991,0.10077644775153671,0.10820320451307104,-0.007426756761534328,0.0,0.11468811569064796,0.05734405784532398,-0.005185770620879463,-0.0004908881739825263,-0.00070782005370612,-0.002672568108024259,0.0021816799340417326,0.0018037288225247888,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,train,0.4718448191193321,0.41405221412286053,0.0577926049964716,0.12956293992470125,0.13824218875437527,-0.008679248829674024,0.0,0.10849653808412349,0.054248269042061745,-0.009746918371632224,-0.0005493133973477241,-0.0006901830101143395,-0.0016645376993812033,0.0011152243020334791,0.0008629514543180631,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,validation,0.4696462367156791,0.4877980560799944,-0.018151819364315258,0.11792109477362062,0.1364240262918677,-0.018502931518247084,0.0,0.10264546107710645,0.05132273053855323,-0.016037089281576794,-0.0017968383100649354,-0.002095956786896627,-0.006934174667082011,0.005137336357017075,0.004677223458736468,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,robustness,0.33707030458566895,0.3485592716578544,-0.011488967072185441,0.1106233538191396,0.10458968181960392,0.006033671999535681,0.0,0.10479706473693741,0.052398532368468705,-0.005240357531195354,-0.0005940708803375566,-0.0008356506403423624,-0.002672568108024259,0.0020784972276867023,0.0016986242480121452,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,train,0.4813041790658559,0.4192815043502666,0.062022674715589254,0.13908655712252554,0.13508279539713725,0.0040037617253882996,0.0,0.11054220807660635,0.055271104038303175,-0.009456513920699827,-0.0003371375411362351,-0.00045395982895177325,-0.0016645376993812033,0.0013274001582449682,0.0010661817815869664,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,validation,0.46797626355637406,0.48608978689430693,-0.01811352333793287,0.10886024145692653,0.1368912362586747,-0.028030994801748157,0.0,0.10228090902034676,0.05114045451017338,-0.016352006525000053,-0.00130347686051634,-0.0015449616478474893,-0.006934174667082011,0.005630697806565671,0.0051272135339116435,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,robustness,0.33527111299017015,0.34709857342057276,-0.011827460430402614,0.11499841454391713,0.10401694733454897,0.010981467209368156,0.0,0.10493777679813864,0.05246888839906932,-0.004831307051270202,-0.00034995479819979004,-0.0005111993798378116,-0.002672568108024259,0.002322613309824469,0.0019196532000590075,0.01,lineage,fail,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__ret_60d__top_40pct,train,0.4560776302349336,0.4228305877446454,0.0332470424902882,0.1275791624106231,0.13819297566206917,-0.010613813251446086,0.0,0.11910644827348048,0.05955322413674024,-0.005881763765007849,-0.00026560913705834496,-0.00039860222288383836,-0.0016645376993812033,0.0013989285623228584,0.001160980112850704,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__ret_60d__top_40pct,validation,0.41417969366808777,0.5104890387858347,-0.09630934511774697,0.1031106900363177,0.14192242833052277,-0.03881173829420506,0.0,0.10927739070736028,0.05463869535368014,-0.0110611968306494,-0.0011426192690639349,-0.0014515852116666773,-0.006934174667082011,0.005791555398018075,0.005288709257550039,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__ret_60d__top_40pct,robustness,0.3215720407070166,0.35587736382484136,-0.03430532311782475,0.10277182645956079,0.10824904190488158,-0.005477215445320788,0.0,0.11240425376511043,0.056202126882555214,-0.0031327744000627152,-0.00035823968670538163,-0.0005911705058522353,-0.002672568108024259,0.0023143284213188774,0.0019788048235138377,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__ret_60d__top_30pct,train,0.46377487562189057,0.42451322880277303,0.039261646819117535,0.13230721393034825,0.1364042570476887,-0.004097043117340438,0.0,0.12244650392886504,0.06122325196443252,-0.006049805726797345,-0.00017948997866527912,-0.0002844226594527162,-0.0016645376993812033,0.0014850477207159242,0.0012302193503335131,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__ret_60d__top_30pct,validation,0.39985845718329793,0.5021573379041314,-0.10229888072083348,0.10049539985845718,0.1377741001241208,-0.03727870026566363,0.0,0.11173215804907172,0.05586607902453586,-0.009169718570760611,-0.000634029344470521,-0.000890407362539098,-0.006934174667082011,0.00630014532261149,0.005775756330239411,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__ret_60d__top_30pct,robustness,0.3200656941358323,0.35171144442613045,-0.03164575029029815,0.10366148198241716,0.10697214438767101,-0.0033106624052538502,0.0,0.11487821974225489,0.05743910987112744,-0.0027916719425568042,-0.0002212365923821756,-0.00039681511240632076,-0.002672568108024259,0.0024513315156420835,0.002071267051254542,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,train,0.47342026078234706,0.4139194139194139,0.059500846862933165,0.14050484787696424,0.13400222965440356,0.00650261822256068,0.0,0.12243390301080476,0.06121695150540238,-0.008198899454204144,-0.0004524647041435574,-0.0006028756101932011,-0.0016645376993812033,0.001212072995237646,0.0009751390571105079,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,validation,0.4734437464306111,0.4860934632217987,-0.012649716791187593,0.1076527698458024,0.14167725540025414,-0.03402448555445174,0.0,0.11445147700724549,0.057225738503622746,-0.018399208906585404,-0.0021020121549207133,-0.0024321929668299704,-0.006934174667082011,0.004832162512161297,0.0043077884119944185,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,robustness,0.32071983236780477,0.35777894185437403,-0.037059109486569264,0.09996302230987304,0.10997249869041383,-0.010009476380540783,0.0,0.11427544220972095,0.05713772110486048,-0.003288272129553552,-0.0004084975850531791,-0.0006662869440677439,-0.002672568108024259,0.00226407052297108,0.0019277838324630687,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,train,0.47721503686691646,0.419284044918201,0.05793099194871548,0.1451710383174181,0.1335860457162401,0.011584992601177985,0.0,0.12474469701600192,0.06237234850800096,-0.00785884842544757,-0.00029989876575794414,-0.00042567555719878535,-0.0016645376993812033,0.0013646389336232593,0.0011064186925597878,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,validation,0.48427034706718086,0.4811918980483901,0.0030784490187907854,0.10817941952506596,0.13716677953580003,-0.02898736001073407,0.0,0.11789443962714093,0.05894721981357046,-0.01909273128847444,-0.0015344069528489988,-0.0018257647844633032,-0.006934174667082011,0.005399767714233012,0.004856459134237901,0.01,lineage,fail,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,robustness,0.32370500438981564,0.35146904957158615,-0.027764045181770503,0.1019315188762072,0.10762661538896587,-0.005695096512758666,0.0,0.11671427829301227,0.058357139146506136,-0.002821918178730896,-0.00024608118621085727,-0.0004501388480993794,-0.002672568108024259,0.002426486921813402,0.0020394085992421077,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,train,0.46325147434204733,0.4186511656978561,0.04460030864419123,0.12613326291699675,0.13922745171573223,-0.013094188798735473,0.0,0.10862554290008043,0.054312771450040216,-0.007977792243344157,-0.0004180729064302193,-0.0005537969828052798,-0.0016645376993812033,0.001246464792950984,0.0010041346619969116,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,validation,0.46497622820919177,0.48909825033647375,-0.024122022127281983,0.11632329635499207,0.1364064602960969,-0.020083163941104834,0.0,0.10307671811820136,0.05153835905910068,-0.015047655451430149,-0.0015487742981800485,-0.0018332907580339258,-0.006934174667082011,0.005385400368901962,0.004928636631362725,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,robustness,0.3389928057553957,0.3474292668086401,-0.008436461053244415,0.11050359712230216,0.10480681472467296,0.005696782397629205,0.0,0.10412987353510537,0.05206493676755269,-0.004711101387353639,-0.0005013575059657891,-0.0007274281217062712,-0.002672568108024259,0.0021712106020584697,0.0017662102165336415,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__max_drawdown_20d__top_30pct,train,0.4645927138763815,0.4233694143769081,0.0412232994994734,0.13166871333060445,0.1366361365528726,-0.004967423222268147,0.0,0.1102650355575728,0.0551325177787864,-0.006727705657828891,-0.00022743874261385433,-0.0003369253234759232,-0.0016645376993812033,0.001437098956767349,0.0011720647058589381,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
