pool_id,rejector_id,rejector_family,label_policy,allowed_for_decision_gate,reject_score_direction,split,reject_fraction,retained_event_n,retained_inside_n,retained_precision,retained_bad_side_rate,retained_fast_fail_rate,retained_false_repair_rate,retained_episode_recall_low_to_high,retained_winner_120_rate,bad_side_reduction_vs_pool,precision_delta_vs_pool,episode_recall_delta_vs_pool,retained_precision_vs_c0_baseline_ratio,frontier_status
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.15,860,97,0.1127906976744186,0.25232558139534883,0.17209302325581396,0.21744186046511627,0.40331491712707185,0.24883720930232558,0.03028311425682506,0.010023899255446264,-0.03867403314917123,1.4202482715273421,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.2,809,93,0.11495673671199011,0.24351050679851668,0.16563658838071693,0.21013597033374537,0.39226519337016574,0.25092707045735474,0.039098188853657206,0.012189938293017774,-0.04972375690607733,1.4475228009220602,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.3,708,85,0.12005649717514125,0.22598870056497175,0.153954802259887,0.192090395480226,0.34806629834254144,0.2612994350282486,0.05661999508720214,0.01728969875616891,-0.09392265193370164,1.511738433348604,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.4,607,76,0.12520593080724876,0.214168039538715,0.14991762767710048,0.17957166392092258,0.3149171270718232,0.2487644151565074,0.0684406561134589,0.022439132388276425,-0.1270718232044199,1.576579544948574,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.05,2902,269,0.09269469331495521,0.3549276361130255,0.24086836664369402,0.3180565127498277,0.47897196261682246,0.18090971743625087,0.021831774688938488,0.0020236622183922026,-0.01168224299065418,1.3801920197723336,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.1,2749,251,0.09130592942888323,0.336485994907239,0.22299017824663514,0.3012004365223718,0.4532710280373832,0.1822480902146235,0.040273415894724995,0.0006348983323202217,-0.03738317757009346,1.3595138043928205,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.15,2596,234,0.0901386748844376,0.31702619414483824,0.20955315870570107,0.2823574730354391,0.4205607476635514,0.1810477657935285,0.059733216657125776,-0.0005323562121254122,-0.07009345794392524,1.342133786727592,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.2,2444,221,0.09042553191489362,0.2995090016366612,0.19435351882160393,0.266366612111293,0.39953271028037385,0.18289689034369885,0.07725040916530279,-0.0002454991816693841,-0.09112149532710279,1.3464049889948648,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.3,2138,201,0.0940130963517306,0.27128157156220767,0.17212347988774557,0.2404115996258185,0.3644859813084112,0.17820392890551917,0.10547783923975634,0.0033420652551675867,-0.12616822429906543,1.3998225863681824,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.4,1833,168,0.09165302782324058,0.24386252045826515,0.15111838516093834,0.2138570649208947,0.308411214953271,0.1778505182760502,0.13289689034369886,0.000981996726677578,-0.18224299065420563,1.3646819797957,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.05,1641,159,0.09689213893967093,0.4344911639244363,0.3010359536867764,0.3930530164533821,0.5333333333333333,0.15478366849482023,0.012846799038526646,0.0019847315322635145,-0.01777777777777778,1.3363711455416742,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.1,1555,149,0.09581993569131833,0.4180064308681672,0.28360128617363345,0.377491961414791,0.5066666666666667,0.15498392282958198,0.029331532094795776,0.0009125282839109183,-0.0444444444444444,1.321582933629595,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.15,1468,135,0.09196185286103542,0.4039509536784741,0.2670299727520436,0.3651226158038147,0.4577777777777778,0.1539509536784741,0.04338700928448885,-0.0029455545463719923,-0.09333333333333332,1.2683708709388326,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.2,1382,128,0.09261939218523878,0.3950795947901592,0.2575976845151954,0.35672937771345875,0.44,0.15267727930535455,0.05225836817280377,-0.002288015222168635,-0.1111111111111111,1.2774398892259762,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.3,1209,106,0.08767576509511993,0.36889991728701405,0.23407775020678245,0.3308519437551696,0.37777777777777777,0.15053763440860216,0.07843804567594892,-0.007231642312287484,-0.17333333333333334,1.2092556106059484,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.4,1036,94,0.09073359073359073,0.33687258687258687,0.21428571428571427,0.2982625482625483,0.3377777777777778,0.14864864864864866,0.1104653760903761,-0.00417381667381668,-0.21333333333333332,1.2514302389717675,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.05,299,9,0.030100334448160536,0.28762541806020064,0.1705685618729097,0.26755852842809363,0.2727272727272727,0.07692307692307693,0.004438074003291437,0.0015289058767319653,0.0,1.505716730185891,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.1,283,9,0.03180212014134275,0.26501766784452296,0.1519434628975265,0.24381625441696114,0.2727272727272727,0.07420494699646643,0.027045824218969117,0.0032306915699141826,0.0,1.5908455912564712,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.15,267,9,0.033707865168539325,0.2546816479400749,0.13857677902621723,0.23220973782771537,0.2727272727272727,0.0749063670411985,0.03738184412341716,0.005136436597110754,0.0,1.686177162268095,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.2,252,9,0.03571428571428571,0.24603174603174602,0.1349206349206349,0.23412698412698413,0.2727272727272727,0.07539682539682539,0.04603174603174606,0.007142857142857142,0.0,1.7865448504983386,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.3,220,8,0.03636363636363636,0.20454545454545456,0.10909090909090909,0.19090909090909092,0.2727272727272727,0.07727272727272727,0.08751803751803752,0.007792207792207791,0.0,1.819027484143763,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.4,189,7,0.037037037037037035,0.20634920634920634,0.1111111111111111,0.19047619047619047,0.2727272727272727,0.08465608465608465,0.08571428571428574,0.008465608465608464,0.0,1.8527131782945734,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.05,961,101,0.10509885535900104,0.2611862643080125,0.18002081165452655,0.22580645161290322,0.425414364640884,0.24661810613943808,0.021422431344161386,0.0023320569400287067,-0.016574585635359074,1.3233934246421248,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.1,910,98,0.1076923076923077,0.24615384615384617,0.16703296703296702,0.21318681318681318,0.4088397790055249,0.23956043956043957,0.036454849498327724,0.004925509273335363,-0.0331491712707182,1.356049896049897,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.15,860,94,0.10930232558139535,0.23604651162790696,0.1569767441860465,0.20348837209302326,0.39779005524861877,0.23604651162790696,0.04656218402426693,0.006535527162423019,-0.04419889502762431,1.3763230672533007,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.2,809,89,0.1100123609394314,0.22620519159456118,0.1508034610630408,0.19406674907292953,0.3756906077348066,0.2323856613102596,0.05640350405761271,0.007245562520459062,-0.06629834254143646,1.3852637557211114,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.3,708,81,0.11440677966101695,0.21468926553672316,0.1440677966101695,0.1807909604519774,0.35359116022099446,0.22598870056497175,0.06791943011545074,0.011639981242044614,-0.08839779005524862,1.4405978011910223,ok
freshness_only_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.4,607,68,0.11202635914332784,0.20098846787479407,0.13179571663920922,0.171334431630972,0.2983425414364641,0.21746293245469522,0.08162022777737982,0.009259560724355506,-0.14364640883977897,1.4106238033750398,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,all,0.05,2902,272,0.09372846312887664,0.36905582356995176,0.2567195037904893,0.33218470020675395,0.48598130841121495,0.18125430737422468,0.0077035872320122545,0.0030574320323136367,-0.004672897196261683,1.3955844958292742,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,all,0.1,2749,264,0.09603492178974173,0.3608584939978174,0.24809021462349945,0.3259367042560931,0.4719626168224299,0.18370316478719534,0.015900916804146625,0.005363890693178719,-0.01869158878504673,1.4299268699589827,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,all,0.15,2596,258,0.09938366718027734,0.3543913713405239,0.23998459167950692,0.3204930662557781,0.4602803738317757,0.18335901386748846,0.022368039461440115,0.008712636083714337,-0.03037383177570091,1.479788534084268,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,all,0.2,2444,251,0.10270049099836334,0.3465630114566285,0.23567921440261866,0.3130114566284779,0.4485981308411215,0.18494271685761046,0.030196399345335523,0.012029459901800335,-0.042056074766355145,1.5291748970032175,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,all,0.3,2138,223,0.10430308699719364,0.3498596819457437,0.23386342376052385,0.31711880261927033,0.4135514018691589,0.186155285313377,0.02689972885622033,0.01363205590063063,-0.07710280373831774,1.5530369988064907,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,all,0.4,1833,187,0.10201854882705946,0.34206219312602293,0.22476813966175668,0.31260229132569556,0.3598130841121495,0.18057828696126568,0.03469721767594108,0.011347517730496456,-0.13084112149532712,1.5190210132249757,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,train,0.05,1641,158,0.09628275441803778,0.441194393662401,0.30895795246800734,0.40036563071297987,0.5333333333333333,0.15965874466788543,0.00614356930056198,0.0013753470106303706,-0.01777777777777778,1.327966295569714,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,train,0.1,1555,153,0.09839228295819935,0.4379421221864952,0.30610932475884245,0.39807073954983924,0.52,0.15884244372990353,0.009395840776467768,0.0034848755507919382,-0.03111111111111109,1.3570616701028726,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,train,0.15,1468,143,0.09741144414168937,0.43528610354223435,0.3024523160762943,0.39373297002724794,0.4888888888888889,0.15803814713896458,0.012051859420728617,0.002504036734281956,-0.062222222222222234,1.3435335892166893,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,train,0.2,1382,137,0.09913169319826338,0.4305354558610709,0.29739507959479017,0.3885672937771346,0.4711111111111111,0.15701881331403764,0.016802507101892072,0.004224285790855972,-0.08000000000000002,1.3672598814371777,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,train,0.3,1209,135,0.11166253101736973,0.4392059553349876,0.3118279569892473,0.3945409429280397,0.4666666666666667,0.15467328370554176,0.00813200762797539,0.016755123609962314,-0.08444444444444443,1.540089692752859,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,train,0.4,1036,129,0.12451737451737452,0.44015444015444016,0.30984555984555984,0.39575289575289574,0.4444444444444444,0.15637065637065636,0.007183522808522802,0.029609967109967106,-0.10666666666666669,1.7173883066740212,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.05,299,7,0.023411371237458192,0.2909698996655518,0.1705685618729097,0.26755852842809363,0.2727272727272727,0.0802675585284281,0.0010935923979402684,-0.005160057333970378,0.0,1.1711130123668039,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.1,283,7,0.024734982332155476,0.2968197879858657,0.17314487632508835,0.2756183745583039,0.2727272727272727,0.0706713780918728,-0.004756295922373643,-0.0038364462392730947,0.0,1.2373243487550332,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.15,267,6,0.02247191011235955,0.29213483146067415,0.1760299625468165,0.27340823970037453,0.2727272727272727,0.06367041198501873,-7.133939718206861e-05,-0.006099518459069021,0.0,1.12411810817873,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.2,252,5,0.01984126984126984,0.30158730158730157,0.18253968253968253,0.28174603174603174,0.22727272727272727,0.06349206349206349,-0.00952380952380949,-0.00873015873015873,-0.04545454545454544,0.9925249169435215,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.3,220,4,0.01818181818181818,0.30454545454545456,0.18181818181818182,0.2863636363636364,0.18181818181818182,0.05454545454545454,-0.012481962481962483,-0.01038961038961039,-0.09090909090909088,0.9095137420718815,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.4,189,4,0.021164021164021163,0.30687830687830686,0.19047619047619047,0.2962962962962963,0.18181818181818182,0.05291005291005291,-0.01481481481481478,-0.007407407407407408,-0.09090909090909088,1.0586932447397563,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.05,961,100,0.1040582726326743,0.2767950052029136,0.1987513007284079,0.24037460978147762,0.425414364640884,0.24349635796045785,0.005813690449260278,0.0012914742137019597,-0.016574585635359074,1.3102905194476482,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.1,910,94,0.10329670329670329,0.2813186813186813,0.2010989010989011,0.24615384615384617,0.40331491712707185,0.24725274725274726,0.0012900143334925729,0.0005299048777309551,-0.03867403314917123,1.3007009207009215,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.15,860,89,0.10348837209302325,0.2872093023255814,0.2069767441860465,0.25,0.39226519337016574,0.2453488372093023,-0.0046006066734075035,0.0007215736740509154,-0.04972375690607733,1.3031143934632314,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.2,809,85,0.10506798516687268,0.2892459826946848,0.207663782447466,0.2546353522867738,0.3812154696132597,0.23980222496909764,-0.006637287042510931,0.0023011867479003495,-0.06077348066298338,1.3230047105201626,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.3,708,77,0.10875706214689265,0.2824858757062147,0.19915254237288135,0.25,0.35911602209944754,0.23728813559322035,0.0001228199459591961,0.005990263727920317,-0.08287292817679554,1.369457169033441,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.4,607,63,0.10378912685337727,0.2784184514003295,0.1927512355848435,0.2471169686985173,0.2983425414364641,0.2273476112026359,0.004190244251844388,0.0010223284344049316,-0.14364640883977897,1.306901464891581,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.05,2902,271,0.09338387319090283,0.3538938662991041,0.2501722949689869,0.3159889731219848,0.48130841121495327,0.17987594762232942,0.022865544502859936,0.0027128420943398207,-0.009345794392523366,1.3904536704769606,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.1,2749,264,0.09603492178974173,0.33466715169152417,0.2393597671880684,0.2979265187340851,0.4742990654205608,0.17824663514005093,0.042092259110439845,0.005363890693178719,-0.016355140186915862,1.4299268699589827,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.15,2596,250,0.0963020030816641,0.31317411402157164,0.21802773497688752,0.2796610169491525,0.4532710280373832,0.17719568567026195,0.06358529678039238,0.005630971985101096,-0.03738317757009346,1.4339036182987095,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.2,2444,238,0.09738134206219312,0.2958265139116203,0.20294599018003273,0.2614566284779051,0.4322429906542056,0.1734860883797054,0.08093289689034372,0.006710310965630115,-0.05841121495327101,1.4499746035329313,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.3,2138,210,0.09822263797942002,0.27268475210477083,0.18288119738072967,0.2404115996258185,0.3878504672897196,0.16557530402245088,0.10407465869719318,0.007551606882857012,-0.10280373831775702,1.4625012096383994,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.4,1833,184,0.10038188761593017,0.2591380250954719,0.1734860883797054,0.22858701582105836,0.34345794392523366,0.16093835242771412,0.11762138570649211,0.009710856519367164,-0.14719626168224298,1.4946516921571953,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.05,1641,160,0.09750152346130408,0.43266301035953686,0.30591102985984153,0.39061547836684946,0.5422222222222223,0.14686166971358927,0.014674952603426106,0.0025941160538966723,-0.008888888888888835,1.3447759955136345,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.1,1555,152,0.0977491961414791,0.4135048231511254,0.2977491961414791,0.3723472668810289,0.5244444444444445,0.1472668810289389,0.033833139811837554,0.00284178873407169,-0.026666666666666616,1.3481919859845535,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.15,1468,139,0.0946866485013624,0.40054495912806537,0.2826975476839237,0.35967302452316074,0.49333333333333335,0.14645776566757493,0.046793003834897595,-0.00022075890604501824,-0.05777777777777776,1.305952230077761,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.2,1382,128,0.09261939218523878,0.3885672937771346,0.27134587554269174,0.3480463096960926,0.4488888888888889,0.14399421128798842,0.05877066918582835,-0.002288015222168635,-0.10222222222222221,1.2774398892259762,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.3,1209,116,0.09594706368899918,0.3490488006617039,0.24400330851943755,0.3093465674110835,0.4088888888888889,0.13399503722084366,0.09828916230125906,0.0010396562815917637,-0.1422222222222222,1.3233363285876416,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.4,1036,104,0.10038610038610038,0.3156370656370656,0.21621621621621623,0.2750965250965251,0.3688888888888889,0.13416988416988418,0.13170089732589735,0.005478692978692967,-0.18222222222222223,1.3845611154581257,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.05,299,9,0.030100334448160536,0.2809364548494983,0.1605351170568562,0.26421404682274247,0.2727272727272727,0.06354515050167224,0.011127037213993773,0.0015289058767319653,0.0,1.505716730185891,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.1,283,9,0.03180212014134275,0.2791519434628975,0.16607773851590105,0.26148409893992935,0.2727272727272727,0.06007067137809187,0.012911548600594569,0.0032306915699141826,0.0,1.5908455912564712,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.15,267,8,0.0299625468164794,0.2696629213483146,0.16104868913857678,0.250936329588015,0.2727272727272727,0.0599250936329588,0.02240057071517748,0.0013911182450508305,0.0,1.4988241442383068,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.2,252,8,0.031746031746031744,0.26587301587301587,0.15873015873015872,0.24603174603174602,0.2727272727272727,0.05952380952380952,0.02619047619047621,0.0031746031746031737,0.0,1.5880398671096343,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.3,220,6,0.02727272727272727,0.24545454545454545,0.15454545454545454,0.22727272727272727,0.22727272727272727,0.06363636363636363,0.04660894660894663,-0.0012987012987012991,-0.04545454545454544,1.3642706131078222,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.4,189,5,0.026455026455026454,0.2222222222222222,0.13756613756613756,0.20634920634920634,0.18181818181818182,0.06349206349206349,0.06984126984126987,-0.002116402116402117,-0.09090909090909088,1.3233665559246952,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.05,961,100,0.1040582726326743,0.2695109261186264,0.18834547346514047,0.2351716961498439,0.430939226519337,0.2445369406867846,0.013097769533547465,0.0012914742137019597,-0.011049723756906049,1.3102905194476482,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.1,910,97,0.10659340659340659,0.24615384615384617,0.16703296703296702,0.21428571428571427,0.4143646408839779,0.24835164835164836,0.036454849498327724,0.003826608174434254,-0.02762430939226518,1.342212652212653,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.15,860,96,0.11162790697674418,0.22906976744186047,0.15232558139534882,0.19651162790697674,0.4088397790055249,0.25,0.05353892821031342,0.008861108557771849,-0.0331491712707182,1.4056065367693282,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.2,809,93,0.11495673671199011,0.22867737948084055,0.15203955500618047,0.1965389369592089,0.40331491712707185,0.24721878862793573,0.05393131617133334,0.012189938293017774,-0.03867403314917123,1.4475228009220602,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.3,708,80,0.11299435028248588,0.211864406779661,0.1370056497175141,0.17937853107344634,0.35359116022099446,0.23728813559322035,0.07074428887251288,0.01022755186351354,-0.08839779005524862,1.422812643151627,ok
freshness_only_top20,shallow_decision_tree_max_depth_3,shallow_decision_tree_max_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.4,607,71,0.11696869851729819,0.2042833607907743,0.13179571663920922,0.17792421746293247,0.30939226519337015,0.2355848434925865,0.07832533486139959,0.014201900098325851,-0.13259668508287292,1.472857206465115,ok
freshness_only_top20,scorecard_quantile_binning,scorecard_quantile_binning,bad_side_vs_clean_winner,True,higher_is_worse,all,0.05,2902,264,0.09097174362508614,0.3614748449345279,0.24776016540317022,0.32356995175740866,0.4696261682242991,0.17436250861474845,0.015284565867436095,0.00030071252852313657,-0.021028037383177545,1.3545378930107659,ok
freshness_only_top20,scorecard_quantile_binning,scorecard_quantile_binning,bad_side_vs_clean_winner,True,higher_is_worse,all,0.1,2749,253,0.09203346671516915,0.3466715169152419,0.23208439432520916,0.3121134958166606,0.45560747663551404,0.17497271735176428,0.030087893886722117,0.0013624356186061476,-0.03504672897196259,1.3703465837106916,ok
freshness_only_top20,scorecard_quantile_binning,scorecard_quantile_binning,bad_side_vs_clean_winner,True,higher_is_worse,all,0.15,2596,242,0.09322033898305085,0.33359013867488446,0.2172573189522342,0.300462249614792,0.441588785046729,0.17372881355932204,0.04316927212707955,0.002549307886487842,-0.04906542056074764,1.3880187025131507,ok
freshness_only_top20,scorecard_quantile_binning,scorecard_quantile_binning,bad_side_vs_clean_winner,True,higher_is_worse,all,0.2,2444,230,0.09410801963993454,0.32774140752864156,0.21194762684124385,0.2945990180032733,0.4158878504672897,0.17062193126022912,0.04901800327332245,0.0034369885433715303,-0.07476635514018692,1.4012359613973706,ok
freshness_only_top20,scorecard_quantile_binning,scorecard_quantile_binning,bad_side_vs_clean_winner,True,higher_is_worse,all,0.3,2138,203,0.09494855004677269,0.31431244153414406,0.19971936389148737,0.2825070159027128,0.3878504672897196,0.16744621141253507,0.06244696926781995,0.004277518950209683,-0.10280373831775702,1.4137511693171194,ok
freshness_only_top20,scorecard_quantile_binning,scorecard_quantile_binning,bad_side_vs_clean_winner,True,higher_is_worse,all,0.4,1833,171,0.09328968903436989,0.2989634478996181,0.18821603927986907,0.2695035460992908,0.3364485981308411,0.16803055100927441,0.07779596290234592,0.002618657937806884,-0.15420560747663553,1.3890513008634806,ok
