pool_id,split,separability_positive_class,feature_name,feature_group,clean_winner_n,positive_event_n,bad_side_n,auc,auc_direction,abs_auc_minus_0p5,ks_statistic,coverage_rate,separability_status
density_only_top20,train,clean_capture_event,primary_family_is_B1,event_native,106,106,751,0.5461899856794714,higher_clean_winner,0.04618998567947141,0.09237997135894283,1.0,ok
density_only_top20,train,clean_capture_event,has_B1_trigger,event_native,106,106,751,0.5461899856794714,higher_clean_winner,0.04618998567947141,0.09237997135894283,1.0,ok
density_only_top20,train,clean_capture_event,primary_family_is_B2,event_native,106,106,751,0.47758962892244305,lower_clean_winner,0.022410371077556945,0.04482074215511389,1.0,ok
density_only_top20,train,clean_capture_event,has_B2_trigger,event_native,106,106,751,0.4830854458206668,lower_clean_winner,0.016914554179333186,0.03382910835866648,1.0,ok
density_only_top20,train,clean_capture_event,primary_family_is_B3,event_native,106,106,751,0.5542798281536567,higher_clean_winner,0.05427982815365673,0.10855965630731346,1.0,ok
density_only_top20,train,clean_capture_event,has_B3_trigger,event_native,106,106,751,0.5530613270356506,higher_clean_winner,0.053061327035650585,0.10612265407130117,1.0,ok
density_only_top20,train,clean_capture_event,primary_family_is_B4,event_native,106,106,751,0.4980591915182273,lower_clean_winner,0.0019408084817726934,0.003881616963545498,1.0,ok
density_only_top20,train,clean_capture_event,has_B4_trigger,event_native,106,106,751,0.5027761726503027,higher_clean_winner,0.0027761726503027218,0.0055523453006054435,1.0,ok
density_only_top20,train,clean_capture_event,primary_family_is_B5,event_native,106,106,751,0.42901288847574304,lower_clean_winner,0.07098711152425696,0.14197422304851393,1.0,ok
density_only_top20,train,clean_capture_event,has_B5_trigger,event_native,106,106,751,0.45555611386076433,lower_clean_winner,0.04444388613923567,0.08888777227847144,1.0,ok
density_only_top20,train,clean_capture_event,primary_family_is_B6,event_native,106,106,751,0.5047295429992714,higher_clean_winner,0.004729542999271419,0.009459085998542838,1.0,ok
density_only_top20,train,clean_capture_event,has_B6_trigger,event_native,106,106,751,0.5322086274903902,higher_clean_winner,0.03220862749039022,0.06441725498078044,1.0,ok
density_only_top20,train,clean_capture_event,primary_family_is_B8,event_native,106,106,751,0.4901389342511871,lower_clean_winner,0.009861065748812903,0.019722131497625806,1.0,ok
density_only_top20,train,clean_capture_event,has_B8_trigger,event_native,106,106,751,0.4685639273421602,lower_clean_winner,0.03143607265783982,0.06287214531567975,1.0,ok
density_only_top20,train,clean_capture_event,ret_5d,pre_event_path,106,106,751,0.49054719493505516,lower_clean_winner,0.009452805064944836,0.08998065472451822,1.0,ok
density_only_top20,train,clean_capture_event,ret_10d,pre_event_path,106,106,751,0.5017084139386478,higher_clean_winner,0.0017084139386478459,0.1180313041730523,1.0,ok
density_only_top20,train,clean_capture_event,ret_20d,pre_event_path,106,106,751,0.42775042082255105,lower_clean_winner,0.07224957917744895,0.149486219631686,1.0,ok
density_only_top20,train,clean_capture_event,ret_60d,pre_event_path,106,106,751,0.3945808104916715,lower_clean_winner,0.10541918950832851,0.2216667085395574,1.0,ok
density_only_top20,train,clean_capture_event,volatility_20d,pre_event_path,106,106,751,0.4303193226641208,lower_clean_winner,0.06968067733587918,0.14123307288395348,1.0,ok
density_only_top20,train,clean_capture_event,volatility_60d,pre_event_path,106,106,751,0.43793181418486044,lower_clean_winner,0.062068185815139565,0.18194608446599503,1.0,ok
density_only_top20,train,clean_capture_event,distance_to_20d_high,pre_event_path,106,106,751,0.5539532196065623,higher_clean_winner,0.0539532196065623,0.12894756676632413,1.0,ok
density_only_top20,train,clean_capture_event,distance_to_60d_high,pre_event_path,106,106,751,0.5107341155189307,higher_clean_winner,0.010734115518930665,0.06110092204105222,1.0,ok
density_only_top20,train,clean_capture_event,distance_to_120d_high,pre_event_path,106,106,751,0.5415483757505716,higher_clean_winner,0.041548375750571576,0.0943898701102932,1.0,ok
density_only_top20,train,clean_capture_event,distance_to_20d_low,pre_event_path,106,106,751,0.4473846192498053,lower_clean_winner,0.052615380750194674,0.14831796598246372,1.0,ok
density_only_top20,train,clean_capture_event,distance_to_60d_low,pre_event_path,106,106,751,0.38855111423762034,lower_clean_winner,0.11144888576237966,0.1869080220083913,1.0,ok
density_only_top20,train,clean_capture_event,distance_to_120d_low,pre_event_path,106,106,751,0.4508830992638746,lower_clean_winner,0.0491169007361254,0.10459010627339646,1.0,ok
density_only_top20,train,clean_capture_event,gap_open_prev_day,event_native,106,106,751,0.5709933924578549,higher_clean_winner,0.07099339245785485,0.1429917342913851,1.0,ok
density_only_top20,train,clean_capture_event,trend_ma_5_20_spread,pre_event_path,106,106,751,0.4349044041906389,lower_clean_winner,0.06509559580936108,0.13642187774790837,1.0,ok
density_only_top20,train,clean_capture_event,trend_ma_20_60_spread,pre_event_path,106,106,751,0.4111247895887245,lower_clean_winner,0.0888752104112755,0.1777001733537673,1.0,ok
density_only_top20,train,clean_capture_event,max_drawdown_20d,pre_event_path,106,106,751,0.4969788709393764,lower_clean_winner,0.003021129060623573,0.05170464537848907,1.0,ok
density_only_top20,train,clean_capture_event,rebound_from_20d_low,event_native,106,106,751,0.4473846192498053,lower_clean_winner,0.052615380750194674,0.14831796598246372,1.0,ok
density_only_top20,train,clean_capture_event,max_drawdown_60d,pre_event_path,106,106,751,0.4794299424666482,lower_clean_winner,0.020570057533351782,0.07571037358993038,1.0,ok
density_only_top20,train,clean_capture_event,rebound_from_60d_low,event_native,106,106,751,0.38855111423762034,lower_clean_winner,0.11144888576237966,0.1869080220083913,1.0,ok
density_only_top20,train,clean_capture_event,return_sign_entropy_20d,entropy_path_disorder,106,106,751,0.53056930382132,higher_clean_winner,0.03056930382131995,0.060296962540512034,1.0,ok
density_only_top20,train,clean_capture_event,binned_return_entropy_20d,entropy_path_disorder,106,106,751,0.474863703740924,lower_clean_winner,0.025136296259075985,0.07882571665452354,1.0,ok
density_only_top20,train,clean_capture_event,up_down_transition_entropy_20d,entropy_path_disorder,106,106,751,0.5173039720624074,higher_clean_winner,0.017303972062407413,0.08519458332286511,1.0,ok
density_only_top20,train,clean_capture_event,return_sign_entropy_60d,entropy_path_disorder,106,106,751,0.44028716428409914,lower_clean_winner,0.05971283571590086,0.1308192849785192,1.0,ok
density_only_top20,train,clean_capture_event,binned_return_entropy_60d,entropy_path_disorder,106,106,751,0.48884506193000526,lower_clean_winner,0.011154938069994735,0.07831068009949005,1.0,ok
density_only_top20,train,clean_capture_event,up_down_transition_entropy_60d,entropy_path_disorder,106,106,751,0.4387106499510087,lower_clean_winner,0.061289350048991276,0.15623194231590581,1.0,ok
density_only_top20,train,clean_capture_event,intraday_range_bin_entropy_20d,entropy_path_disorder,106,106,751,0.5534758686531167,higher_clean_winner,0.05347586865311671,0.1295882219933171,1.0,ok
density_only_top20,train,clean_capture_event,volume_direction_entropy_20d,entropy_path_disorder,106,106,751,0.47402205863879604,lower_clean_winner,0.02597794136120396,0.09857297188654113,1.0,ok
density_only_top20,train,clean_capture_event,log_volume_accel_5d,volume_acceleration_decay,106,106,751,0.4128520463281662,lower_clean_winner,0.08714795367183381,0.148883250006281,1.0,ok
density_only_top20,train,clean_capture_event,volume_z_accel_5d,volume_acceleration_decay,106,106,751,0.5250043966535186,higher_clean_winner,0.025004396653518612,0.10716528904856415,1.0,ok
density_only_top20,train,clean_capture_event,turnover_z_accel_5d,volume_acceleration_decay,106,106,751,0.5174233098007688,higher_clean_winner,0.017423309800768783,0.0953822576187725,1.0,ok
density_only_top20,train,clean_capture_event,log_volume_accel_10d,volume_acceleration_decay,106,106,751,0.5272906564831796,higher_clean_winner,0.02729065648317963,0.10394945104640355,1.0,ok
density_only_top20,train,clean_capture_event,volume_z_accel_10d,volume_acceleration_decay,106,106,751,0.5201806396502776,higher_clean_winner,0.02018063965027761,0.07375072230736376,1.0,ok
density_only_top20,train,clean_capture_event,turnover_z_accel_10d,volume_acceleration_decay,106,106,751,0.5175112428711404,higher_clean_winner,0.017511242871140364,0.07122578700097983,1.0,ok
density_only_top20,train,clean_capture_event,recent_log_volume_slope_5d,volume_acceleration_decay,106,106,751,0.47347561741577276,lower_clean_winner,0.026524382584227235,0.08784513730120844,1.0,ok
density_only_top20,train,clean_capture_event,prior_log_volume_slope_15d,volume_acceleration_decay,106,106,751,0.5106273396477653,higher_clean_winner,0.0106273396477653,0.07609979147300455,1.0,ok
density_only_top20,train,clean_capture_event,volume_slope_accel_5_15d,volume_acceleration_decay,106,106,751,0.4722508353641685,lower_clean_winner,0.02774916463583149,0.09523151521242113,1.0,ok
density_only_top20,train,clean_capture_event,volume_slope_decay_ratio_5_15d,volume_acceleration_decay,106,106,751,0.47964349420897917,lower_clean_winner,0.02035650579102083,0.07699168404391632,1.0,ok
density_only_top20,train,clean_capture_event,momentum_percentile_20d,risk_on_market_context,106,106,751,0.44529306836168125,lower_clean_winner,0.054706931638318745,0.1637565007662739,1.0,ok
density_only_top20,train,clean_capture_event,momentum_percentile_60d,risk_on_market_context,106,106,751,0.41549003843931365,lower_clean_winner,0.08450996156068635,0.15642037032384493,1.0,ok
density_only_top20,train,clean_capture_event,universe_up_share,risk_on_market_context,106,106,751,0.5822802301334069,higher_clean_winner,0.0822802301334069,0.14895862120945658,1.0,ok
density_only_top20,train,clean_capture_event,universe_up_share_z,risk_on_market_context,106,106,751,0.5734290168252433,higher_clean_winner,0.07342901682524328,0.1530667096704832,0.9428238039673279,ok
density_only_top20,train,clean_capture_event,universe_up_share_change_5d,risk_on_market_context,106,106,751,0.5792554407171335,higher_clean_winner,0.07925544071713353,0.15571751441123444,0.9906651108518086,ok
density_only_top20,train,clean_capture_event,board_relative_cusum_20d,risk_on_market_context,106,106,751,0.4846698113207547,lower_clean_winner,0.015330188679245293,0.13340795224389723,0.9498249708284714,ok
density_only_top20,train,clean_capture_event,board_return_20d,risk_on_market_context,106,106,751,0.3810694488860462,lower_clean_winner,0.11893055111395379,0.23704828909497916,0.9498249708284714,ok
density_only_top20,train,clean_capture_event,stock_vs_board_20d,risk_on_market_context,106,106,751,0.46170450911416694,lower_clean_winner,0.03829549088583306,0.1110222790747255,0.9498249708284714,ok
density_only_top20,train,clean_capture_event,evaluated_member_count,event_native,106,106,751,0.5922103861517976,higher_clean_winner,0.09221038615179755,0.16804009748008947,1.0,ok
density_only_top20,train,clean_capture_event,sessions_since_last_c0_event_same_instrument,freshness_decay,106,106,751,0.48367866230461654,lower_clean_winner,0.016321337695383464,0.05743366048709564,0.8868144690781797,ok
density_only_top20,train,clean_capture_event,prior_c0_event_count_20d_same_instrument,density_crowding,106,106,751,0.5234655679220159,higher_clean_winner,0.02346556792201593,0.04747129613345735,1.0,ok
density_only_top20,train,clean_capture_event,same_day_c0_event_count_all,density_crowding,106,106,751,0.5467175841017009,higher_clean_winner,0.046717584101700904,0.09548275255633998,1.0,ok
density_only_top20,train,clean_capture_event,same_day_family_event_count,density_crowding,106,106,751,0.43607893877345927,lower_clean_winner,0.06392106122654073,0.1165866894455192,1.0,ok
density_only_top20,train,clean_capture_event,freshness_decay_tau_5,freshness_decay,106,106,751,0.57329849508831,higher_clean_winner,0.07329849508830999,0.15732482476195261,1.0,ok
density_only_top20,train,clean_capture_event,freshness_decay_tau_10,freshness_decay,106,106,751,0.57329849508831,higher_clean_winner,0.07329849508830999,0.15732482476195261,1.0,ok
density_only_top20,train,clean_capture_event,freshness_decay_tau_20,freshness_decay,106,106,751,0.57329849508831,higher_clean_winner,0.07329849508830999,0.15732482476195261,1.0,ok
density_only_top20,train,clean_capture_event,freshness_decay_tau_40,freshness_decay,106,106,751,0.57329849508831,higher_clean_winner,0.07329849508830999,0.15732482476195261,1.0,ok
density_only_top20,train,clean_capture_event,prior_r_core_event_count_5d,r_core_interaction,106,106,751,0.5073110067080371,higher_clean_winner,0.007311006708037082,0.029997738863904666,1.0,ok
density_only_top20,train,clean_capture_event,prior_r_core_event_count_10d,r_core_interaction,106,106,751,0.5093585910609753,higher_clean_winner,0.009358591060975252,0.04019797502700795,1.0,ok
density_only_top20,train,clean_capture_event,prior_r_core_event_count_20d,r_core_interaction,106,106,751,0.48728110946411074,lower_clean_winner,0.01271889053588926,0.02960832098083066,1.0,ok
density_only_top20,train,clean_capture_event,sessions_since_prior_r_core_event,r_core_interaction,106,106,751,0.5025712250712251,higher_clean_winner,0.0025712250712250917,0.04743589743589738,0.9089848308051341,ok
density_only_top20,train,clean_capture_event,has_r_core_same_day_at_t0_close,r_core_interaction,106,106,751,0.5094276813305529,higher_clean_winner,0.00942768133055294,0.01885536266110599,1.0,ok
density_only_top20,train,clean_capture_event,has_prior_r_core_within_5_sessions,r_core_interaction,106,106,751,0.4975127502952039,lower_clean_winner,0.0024872497047960795,0.00497449940959227,1.0,ok
density_only_top20,train,clean_capture_event,sessions_since_nearest_prior_r_core_event,r_core_interaction,106,106,751,0.507674526121128,higher_clean_winner,0.007674526121127956,0.040314378178455845,0.9638273045507585,ok
density_only_top20,train,clean_capture_event,c0_after_prior_r_core_within_5_sessions,r_core_interaction,106,106,751,0.5075748059191518,higher_clean_winner,0.007574805919151828,0.015149611838303656,1.0,ok
density_only_top20,train,clean_capture_event,r_core_active_same_risk_on_scope,r_core_interaction,106,106,751,0.4975127502952039,lower_clean_winner,0.0024872497047960795,0.00497449940959227,1.0,ok
density_only_top20,train,clean_capture_event,instrument_prior_252d_ff10_event_count,failure_history,106,106,751,0.5614652161897344,higher_clean_winner,0.06146521618973444,0.1319749767605457,1.0,ok
density_only_top20,train,clean_capture_event,instrument_prior_252d_fr20_event_count,failure_history,106,106,751,0.5513717558977966,higher_clean_winner,0.051371755897796634,0.10868527497927294,1.0,ok
density_only_top20,train,clean_capture_event,family_prior_train_ff10_rate,failure_history,106,106,751,0.5265495063186192,higher_clean_winner,0.026549506318619187,0.09795744039394017,1.0,ok
density_only_top20,train,clean_capture_event,family_prior_train_fr20_rate,failure_history,106,106,751,0.447233876843454,lower_clean_winner,0.052766123156545996,0.1561188855111424,1.0,ok
density_only_top20,train,clean_capture_event,family_prior_train_badside_rate,failure_history,106,106,751,0.447233876843454,lower_clean_winner,0.052766123156545996,0.1561188855111424,1.0,ok
density_only_top20,validation,clean_winner_event,event_t0_pos,event_native,2,2,221,0.4321266968325792,lower_clean_winner,0.0678733031674208,0.32579185520361986,1.0,ok
density_only_top20,validation,clean_winner_event,triggered_family_count,event_native,2,2,221,0.3529411764705882,lower_clean_winner,0.1470588235294118,0.2941176470588235,1.0,ok
density_only_top20,validation,clean_winner_event,triggered_family_ge2,event_native,2,2,221,0.3529411764705882,lower_clean_winner,0.1470588235294118,0.2941176470588235,1.0,ok
density_only_top20,validation,clean_winner_event,canonical_priority,event_native,2,2,221,0.5090497737556561,higher_clean_winner,0.009049773755656076,0.3167420814479638,1.0,ok
density_only_top20,validation,clean_winner_event,raw_instance_count_collapsed,event_native,2,2,221,0.41402714932126694,lower_clean_winner,0.08597285067873306,0.23981900452488691,1.0,ok
density_only_top20,validation,clean_winner_event,primary_family_is_B1,event_native,2,2,221,0.4457013574660633,lower_clean_winner,0.05429864253393668,0.10859728506787325,1.0,ok
density_only_top20,validation,clean_winner_event,has_B1_trigger,event_native,2,2,221,0.4457013574660633,lower_clean_winner,0.05429864253393668,0.10859728506787325,1.0,ok
density_only_top20,validation,clean_winner_event,primary_family_is_B2,event_native,2,2,221,0.4502262443438914,lower_clean_winner,0.04977375565610859,0.09954751131221717,1.0,ok
density_only_top20,validation,clean_winner_event,has_B2_trigger,event_native,2,2,221,0.43891402714932126,lower_clean_winner,0.06108597285067874,0.12217194570135748,1.0,ok
density_only_top20,validation,clean_winner_event,primary_family_is_B3,event_native,2,2,221,0.45475113122171945,lower_clean_winner,0.04524886877828055,0.0904977375565611,1.0,ok
density_only_top20,validation,clean_winner_event,has_B3_trigger,event_native,2,2,221,0.4479638009049774,lower_clean_winner,0.052036199095022606,0.10407239819004521,1.0,ok
density_only_top20,validation,clean_winner_event,primary_family_is_B4,event_native,2,2,221,0.49095022624434387,lower_clean_winner,0.009049773755656132,0.018099547511312264,1.0,ok
density_only_top20,validation,clean_winner_event,has_B4_trigger,event_native,2,2,221,0.48868778280542985,lower_clean_winner,0.011312217194570151,0.022624434389140302,1.0,ok
density_only_top20,validation,clean_winner_event,primary_family_is_B5,event_native,2,2,221,0.8076923076923077,higher_clean_winner,0.3076923076923077,0.6153846153846154,1.0,ok
density_only_top20,validation,clean_winner_event,has_B5_trigger,event_native,2,2,221,0.7285067873303168,higher_clean_winner,0.22850678733031682,0.45701357466063347,1.0,ok
density_only_top20,validation,clean_winner_event,primary_family_is_B6,event_native,2,2,221,0.4502262443438914,lower_clean_winner,0.04977375565610859,0.09954751131221717,1.0,ok
density_only_top20,validation,clean_winner_event,has_B6_trigger,event_native,2,2,221,0.3936651583710407,lower_clean_winner,0.10633484162895929,0.21266968325791857,1.0,ok
density_only_top20,validation,clean_winner_event,primary_family_is_B8,event_native,2,2,221,0.4004524886877828,lower_clean_winner,0.09954751131221717,0.19909502262443435,1.0,ok
density_only_top20,validation,clean_winner_event,has_B8_trigger,event_native,2,2,221,0.3642533936651584,lower_clean_winner,0.1357466063348416,0.2714932126696833,1.0,ok
density_only_top20,validation,clean_winner_event,ret_5d,pre_event_path,2,2,221,0.6357466063348416,higher_clean_winner,0.1357466063348416,0.41402714932126694,1.0,ok
density_only_top20,validation,clean_winner_event,ret_10d,pre_event_path,2,2,221,0.332579185520362,lower_clean_winner,0.16742081447963802,0.46153846153846156,1.0,ok
density_only_top20,validation,clean_winner_event,ret_20d,pre_event_path,2,2,221,0.08823529411764708,lower_clean_winner,0.4117647058823529,0.8416289592760181,1.0,ok
density_only_top20,validation,clean_winner_event,ret_60d,pre_event_path,2,2,221,0.420814479638009,lower_clean_winner,0.079185520361991,0.4524886877828054,1.0,ok
density_only_top20,validation,clean_winner_event,volatility_20d,pre_event_path,2,2,221,0.4095022624434389,lower_clean_winner,0.0904977375565611,0.4751131221719457,1.0,ok
density_only_top20,validation,clean_winner_event,volatility_60d,pre_event_path,2,2,221,0.7375565610859729,higher_clean_winner,0.2375565610859729,0.6515837104072398,1.0,ok
density_only_top20,validation,clean_winner_event,distance_to_20d_high,pre_event_path,2,2,221,0.31674208144796384,lower_clean_winner,0.18325791855203616,0.6696832579185521,1.0,ok
density_only_top20,validation,clean_winner_event,distance_to_60d_high,pre_event_path,2,2,221,0.020361990950226228,lower_clean_winner,0.4796380090497738,0.9592760180995475,1.0,ok
density_only_top20,validation,clean_winner_event,distance_to_120d_high,pre_event_path,2,2,221,0.16968325791855204,lower_clean_winner,0.33031674208144796,0.8190045248868778,1.0,ok
density_only_top20,validation,clean_winner_event,distance_to_20d_low,pre_event_path,2,2,221,0.34615384615384615,lower_clean_winner,0.15384615384615385,0.48642533936651583,1.0,ok
density_only_top20,validation,clean_winner_event,distance_to_60d_low,pre_event_path,2,2,221,0.2647058823529412,lower_clean_winner,0.23529411764705882,0.6606334841628959,1.0,ok
density_only_top20,validation,clean_winner_event,distance_to_120d_low,pre_event_path,2,2,221,0.38009049773755654,lower_clean_winner,0.11990950226244346,0.4570135746606335,1.0,ok
density_only_top20,validation,clean_winner_event,gap_open_prev_day,event_native,2,2,221,0.6266968325791855,higher_clean_winner,0.12669683257918551,0.41402714932126694,1.0,ok
density_only_top20,validation,clean_winner_event,trend_ma_5_20_spread,pre_event_path,2,2,221,0.02488687782805432,lower_clean_winner,0.4751131221719457,0.9502262443438914,1.0,ok
density_only_top20,validation,clean_winner_event,trend_ma_20_60_spread,pre_event_path,2,2,221,0.26696832579185525,lower_clean_winner,0.23303167420814475,0.4886877828054299,1.0,ok
density_only_top20,validation,clean_winner_event,max_drawdown_20d,pre_event_path,2,2,221,0.1764705882352941,lower_clean_winner,0.3235294117647059,0.6606334841628959,1.0,ok
density_only_top20,validation,clean_winner_event,rebound_from_20d_low,event_native,2,2,221,0.34615384615384615,lower_clean_winner,0.15384615384615385,0.48642533936651583,1.0,ok
density_only_top20,validation,clean_winner_event,max_drawdown_60d,pre_event_path,2,2,221,0.03280542986425339,lower_clean_winner,0.4671945701357466,0.9638009049773756,1.0,ok
density_only_top20,validation,clean_winner_event,rebound_from_60d_low,event_native,2,2,221,0.2647058823529412,lower_clean_winner,0.23529411764705882,0.6606334841628959,1.0,ok
density_only_top20,validation,clean_winner_event,return_sign_entropy_20d,entropy_path_disorder,2,2,221,0.3947963800904977,lower_clean_winner,0.10520361990950228,0.33257918552036203,1.0,ok
density_only_top20,validation,clean_winner_event,binned_return_entropy_20d,entropy_path_disorder,2,2,221,0.47171945701357465,lower_clean_winner,0.02828054298642535,0.3733031674208145,1.0,ok
density_only_top20,validation,clean_winner_event,up_down_transition_entropy_20d,entropy_path_disorder,2,2,221,0.24660633484162894,lower_clean_winner,0.25339366515837103,0.5248868778280543,1.0,ok
density_only_top20,validation,clean_winner_event,return_sign_entropy_60d,entropy_path_disorder,2,2,221,0.1402714932126697,lower_clean_winner,0.35972850678733026,0.8144796380090498,1.0,ok
density_only_top20,validation,clean_winner_event,binned_return_entropy_60d,entropy_path_disorder,2,2,221,0.19683257918552038,lower_clean_winner,0.3031674208144796,0.6923076923076923,1.0,ok
density_only_top20,validation,clean_winner_event,up_down_transition_entropy_60d,entropy_path_disorder,2,2,221,0.1425339366515837,lower_clean_winner,0.3574660633484163,0.8190045248868778,1.0,ok
density_only_top20,validation,clean_winner_event,intraday_range_bin_entropy_20d,entropy_path_disorder,2,2,221,0.6063348416289593,higher_clean_winner,0.10633484162895934,0.4298642533936652,1.0,ok
density_only_top20,validation,clean_winner_event,volume_direction_entropy_20d,entropy_path_disorder,2,2,221,0.23190045248868776,lower_clean_winner,0.26809954751131226,0.5565610859728507,1.0,ok
density_only_top20,validation,clean_winner_event,log_volume_accel_5d,volume_acceleration_decay,2,2,221,0.2895927601809955,lower_clean_winner,0.2104072398190045,0.5701357466063348,1.0,ok
density_only_top20,validation,clean_winner_event,volume_z_accel_5d,volume_acceleration_decay,2,2,221,0.4479638009049774,lower_clean_winner,0.052036199095022606,0.4457013574660633,1.0,ok
density_only_top20,validation,clean_winner_event,turnover_z_accel_5d,volume_acceleration_decay,2,2,221,0.49547511312217196,lower_clean_winner,0.004524886877828038,0.40497737556561086,1.0,ok
density_only_top20,validation,clean_winner_event,log_volume_accel_10d,volume_acceleration_decay,2,2,221,0.7398190045248869,higher_clean_winner,0.23981900452488691,0.5610859728506787,1.0,ok
density_only_top20,validation,clean_winner_event,volume_z_accel_10d,volume_acceleration_decay,2,2,221,0.4773755656108597,lower_clean_winner,0.022624434389140302,0.4276018099547511,1.0,ok
density_only_top20,validation,clean_winner_event,turnover_z_accel_10d,volume_acceleration_decay,2,2,221,0.5475113122171946,higher_clean_winner,0.04751131221719462,0.4095022624434389,1.0,ok
density_only_top20,validation,clean_winner_event,recent_log_volume_slope_5d,volume_acceleration_decay,2,2,221,0.38461538461538464,lower_clean_winner,0.11538461538461536,0.6018099547511313,1.0,ok
density_only_top20,validation,clean_winner_event,prior_log_volume_slope_15d,volume_acceleration_decay,2,2,221,0.4457013574660634,lower_clean_winner,0.054298642533936625,0.41855203619909503,1.0,ok
density_only_top20,validation,clean_winner_event,volume_slope_accel_5_15d,volume_acceleration_decay,2,2,221,0.4253393665158371,lower_clean_winner,0.07466063348416291,0.49321266968325794,1.0,ok
density_only_top20,validation,clean_winner_event,volume_slope_decay_ratio_5_15d,volume_acceleration_decay,2,2,221,0.33031674208144796,lower_clean_winner,0.16968325791855204,0.6515837104072398,1.0,ok
density_only_top20,validation,clean_winner_event,momentum_percentile_20d,risk_on_market_context,2,2,221,0.12217194570135748,lower_clean_winner,0.3778280542986425,0.8416289592760181,1.0,ok
density_only_top20,validation,clean_winner_event,momentum_percentile_60d,risk_on_market_context,2,2,221,0.33936651583710403,lower_clean_winner,0.16063348416289597,0.5158371040723981,1.0,ok
density_only_top20,validation,clean_winner_event,universe_up_share,risk_on_market_context,2,2,221,0.44004524886877827,lower_clean_winner,0.05995475113122173,0.5158371040723981,1.0,ok
density_only_top20,validation,clean_winner_event,universe_up_share_z,risk_on_market_context,2,2,221,0.41289592760180993,lower_clean_winner,0.08710407239819007,0.5294117647058824,1.0,ok
density_only_top20,validation,clean_winner_event,universe_up_share_change_5d,risk_on_market_context,2,2,221,0.5938914027149321,higher_clean_winner,0.09389140271493213,0.4004524886877828,1.0,ok
density_only_top20,validation,clean_winner_event,board_relative_cusum_20d,risk_on_market_context,2,2,221,0.4785067873303167,lower_clean_winner,0.021493212669683293,0.34841628959276016,1.0,ok
density_only_top20,validation,clean_winner_event,board_return_20d,risk_on_market_context,2,2,221,0.3789592760180996,lower_clean_winner,0.12104072398190041,0.3755656108597285,1.0,ok
density_only_top20,validation,clean_winner_event,stock_vs_board_20d,risk_on_market_context,2,2,221,0.08823529411764708,lower_clean_winner,0.4117647058823529,0.8823529411764706,1.0,ok
density_only_top20,validation,clean_winner_event,evaluated_member_count,event_native,2,2,221,0.6843891402714932,higher_clean_winner,0.18438914027149322,0.4864253393665159,1.0,ok
density_only_top20,validation,clean_winner_event,sessions_since_last_c0_event_same_instrument,freshness_decay,2,2,221,0.35500000000000004,lower_clean_winner,0.14499999999999996,0.6,0.905829596412556,ok
density_only_top20,validation,clean_winner_event,prior_c0_event_count_20d_same_instrument,density_crowding,2,2,221,0.3597285067873303,lower_clean_winner,0.14027149321266968,0.28054298642533937,1.0,ok
density_only_top20,validation,clean_winner_event,same_day_c0_event_count_all,density_crowding,2,2,221,0.47171945701357465,lower_clean_winner,0.02828054298642535,0.31447963800904977,1.0,ok
density_only_top20,validation,clean_winner_event,same_day_family_event_count,density_crowding,2,2,221,0.8902714932126696,higher_clean_winner,0.39027149321266963,0.755656108597285,1.0,ok
density_only_top20,validation,clean_winner_event,freshness_decay_tau_5,freshness_decay,2,2,221,0.6787330316742082,higher_clean_winner,0.17873303167420818,0.6380090497737556,1.0,ok
density_only_top20,validation,clean_winner_event,freshness_decay_tau_10,freshness_decay,2,2,221,0.6787330316742082,higher_clean_winner,0.17873303167420818,0.6380090497737556,1.0,ok
density_only_top20,validation,clean_winner_event,freshness_decay_tau_20,freshness_decay,2,2,221,0.6787330316742082,higher_clean_winner,0.17873303167420818,0.6380090497737556,1.0,ok
density_only_top20,validation,clean_winner_event,freshness_decay_tau_40,freshness_decay,2,2,221,0.6787330316742082,higher_clean_winner,0.17873303167420818,0.6380090497737556,1.0,ok
density_only_top20,validation,clean_winner_event,prior_r_core_event_count_5d,r_core_interaction,2,2,221,0.2149321266968326,lower_clean_winner,0.2850678733031674,0.5701357466063348,1.0,ok
density_only_top20,validation,clean_winner_event,prior_r_core_event_count_10d,r_core_interaction,2,2,221,0.35972850678733037,lower_clean_winner,0.14027149321266963,0.22171945701357465,1.0,ok
density_only_top20,validation,clean_winner_event,prior_r_core_event_count_20d,r_core_interaction,2,2,221,0.2873303167420814,lower_clean_winner,0.21266968325791857,0.3755656108597285,1.0,ok
density_only_top20,validation,clean_winner_event,sessions_since_prior_r_core_event,r_core_interaction,2,2,221,0.4454976303317536,lower_clean_winner,0.0545023696682464,0.4075829383886256,0.9551569506726457,ok
density_only_top20,validation,clean_winner_event,has_r_core_same_day_at_t0_close,r_core_interaction,2,2,221,0.28054298642533937,lower_clean_winner,0.21945701357466063,0.43891402714932126,1.0,ok
density_only_top20,validation,clean_winner_event,has_prior_r_core_within_5_sessions,r_core_interaction,2,2,221,0.2149321266968326,lower_clean_winner,0.2850678733031674,0.5701357466063348,1.0,ok
density_only_top20,validation,clean_winner_event,sessions_since_nearest_prior_r_core_event,r_core_interaction,2,2,221,0.7041284403669725,higher_clean_winner,0.20412844036697253,0.6238532110091743,0.9865470852017937,ok
