primitive_seed_id,target_industry,task,feature_bank_version,probe_contract_id,source_path_pattern_ids,primitive_family,primitive_text,formula_text_resolved,formula_token_list,asof_rule,threshold_bucket_rule,train_support_count,oof_support_count,train_weighted_support,oof_weighted_support,core_fold_presence_count,fold_2024_support_used,raw_numeric_threshold_in_formula,leaf_id_in_formula,score_bucket_in_formula,primitive_freeze_timestamp,eligible_for_quality_audit,manual_review_seed_allowed,pass
E10C_SEED_e675f1cdb32dae77,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_f2a32bdddf537a9e,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q90_95,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q90_95,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}, {""feature_name"": ""volume_price_divergence_10"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q75_80"", ""quantile_level"": 0.7999999999999999}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90_95"", ""quantile_level"": 0.95}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,1036,1,858.7590161967909,0.7052929487109297,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_3fa6fe122169a98e,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_e2ca6f9fa6fad1ec,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""money_over_mean_5"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,969,66,852.8006865581258,63.731715443155835,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_d849d52e0e224b2c,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_19c27c5ca79e05a8,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q30_35 and volume_price_divergence_10 <= train_q85_90 and close_over_ma_5 >= train_q10_15,market_volatility_regime <= train_q30_35 and volume_price_divergence_10 <= train_q85_90 and close_over_ma_5 >= train_q10_15,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""volume_price_divergence_10"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}, {""feature_name"": ""close_over_ma_5"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,995,0,840.8661949418,0.0,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_cdb7ae6f239a051b,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_f1f846b98b383a5c,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q40_45 and close_over_ma_20 >= train_q05_10 and volume_over_mean_10 <= train_q65_70,market_volatility_regime <= train_q40_45 and close_over_ma_20 >= train_q05_10 and volume_over_mean_10 <= train_q65_70,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_ma_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""volume_over_mean_10"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,978,76,827.631090233117,85.71194651497916,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_dde6386d2905c2d9,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_c7bcf8038901bd27,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q25_30 and atr20_pct <= train_q85_90,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q25_30 and atr20_pct <= train_q85_90,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""industry_breadth_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q25_30"", ""quantile_level"": 0.3}, {""feature_name"": ""atr20_pct"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,961,0,809.5290459915507,0.0,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_017f7cb1a7e24e72,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_a3d23e109a66c2d1,electronics_failure_secondary_diagnostic_seed,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank >= train_q50_55 and volume_price_divergence_10 <= train_q60_65,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank >= train_q50_55 and volume_price_divergence_10 <= train_q60_65,"[{""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q50_55"", ""quantile_level"": 0.5499999999999999}, {""feature_name"": ""volume_price_divergence_10"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,948,224,760.6570884929346,181.6730032009818,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_afa6064062db9989,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_6e5df63f6412ad94,electronics_failure_secondary_diagnostic_seed,market_volatility_regime >= train_q30_35 and money_over_mean_20 <= train_q45_50 and industry_relative_strength_vs_market_20d <= train_q75_80,market_volatility_regime >= train_q30_35 and money_over_mean_20 <= train_q45_50 and industry_relative_strength_vs_market_20d <= train_q75_80,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""money_over_mean_20"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q45_50"", ""quantile_level"": 0.49999999999999994}, {""feature_name"": ""industry_relative_strength_vs_market_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q75_80"", ""quantile_level"": 0.7999999999999999}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,1068,520,757.6839453995658,483.6022034401992,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_5bf9ddca16aa73ab,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_47e117439876431a,electronics_failure_secondary_diagnostic_seed,volatility_return_std_5 >= train_q25_30 and volatility_return_std_10 <= train_q65_70 and turnover_proxy_ratio_5 >= train_q25_30,volatility_return_std_5 >= train_q25_30 and volatility_return_std_10 <= train_q65_70 and turnover_proxy_ratio_5 >= train_q25_30,"[{""feature_name"": ""volatility_return_std_5"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q25_30"", ""quantile_level"": 0.3}, {""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}, {""feature_name"": ""turnover_proxy_ratio_5"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q25_30"", ""quantile_level"": 0.3}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,985,257,747.1722663161122,233.55652869629424,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_836344e9cb27c8a3,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_82d4142f7d151134,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and amplitude_10 >= train_q00_05,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and amplitude_10 >= train_q00_05,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""industry_breadth_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""amplitude_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,887,0,745.9271550235776,0.0,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_d1c57434089518b5,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_f805bb1fbc93dbd4,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q35_40 and industry_relative_strength_vs_market_60d >= train_q45_50 and close_over_max_high_20 <= train_q95_100,market_volatility_regime <= train_q35_40 and industry_relative_strength_vs_market_60d >= train_q45_50 and close_over_max_high_20 <= train_q95_100,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}, {""feature_name"": ""industry_relative_strength_vs_market_60d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q45_50"", ""quantile_level"": 0.49999999999999994}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q95_100"", ""quantile_level"": 1.0}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,878,0,737.0555629414125,0.0,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_c8c2782abb5ff7f9,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_082e103e9fc3d465,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and close_over_max_high_20 <= train_q90_95,market_volatility_regime <= train_q30_35 and industry_breadth_20d >= train_q30_35 and close_over_max_high_20 <= train_q90_95,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""industry_breadth_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90_95"", ""quantile_level"": 0.95}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,854,0,717.6415595824059,0.0,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_164207c99149ff11,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_51693bc43735dd8d,electronics_failure_secondary_diagnostic_seed,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank <= train_q50_55 and intraday_range_pct >= train_q15_20,volatility_return_std_10 >= train_q10_15 and atr20_pct_market_rank <= train_q50_55 and intraday_range_pct >= train_q15_20,"[{""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q50_55"", ""quantile_level"": 0.5499999999999999}, {""feature_name"": ""intraday_range_pct"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q15_20"", ""quantile_level"": 0.2}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,1185,434,716.8826062124118,395.0038523219746,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_9e9dc947952b273b,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_6661f0a5df7970a9,electronics_failure_secondary_diagnostic_seed,volatility_return_std_5 <= train_q25_30 and close_over_max_high_20 <= train_q90_95 and volatility_return_std_20 <= train_q75_80,volatility_return_std_5 <= train_q25_30 and close_over_max_high_20 <= train_q90_95 and volatility_return_std_20 <= train_q75_80,"[{""feature_name"": ""volatility_return_std_5"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q25_30"", ""quantile_level"": 0.3}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90_95"", ""quantile_level"": 0.95}, {""feature_name"": ""volatility_return_std_20"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q75_80"", ""quantile_level"": 0.7999999999999999}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,917,338,712.8242023084114,379.1821394436376,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_e8bf0657752d2ce0,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_d4522281b6cfbd4d,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and industry_relative_strength_vs_market_60d >= train_q45_50,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and industry_relative_strength_vs_market_60d >= train_q45_50,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}, {""feature_name"": ""close_over_ma_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""industry_relative_strength_vs_market_60d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q45_50"", ""quantile_level"": 0.49999999999999994}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,847,0,701.6727362740146,0.0,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_58ccc4b0e0af7e1c,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_4122a8a49d95fec2,electronics_failure_secondary_diagnostic_seed,market_volatility_regime >= train_q40_45 and volume_price_divergence_20 <= train_q80_85 and industry_relative_strength_vs_market_60d >= train_q20_25,market_volatility_regime >= train_q40_45 and volume_price_divergence_20 <= train_q80_85 and industry_relative_strength_vs_market_60d >= train_q20_25,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volume_price_divergence_20"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""industry_relative_strength_vs_market_60d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20_25"", ""quantile_level"": 0.25}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,1003,382,680.9542753384355,350.19840876433375,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_013832c840939303,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_f2ee599b2f8c03d3,electronics_failure_secondary_diagnostic_seed,volatility_return_std_10 >= train_q05_10 and atr20_pct_market_rank <= train_q60_65 and atr20_pct >= train_q25_30,volatility_return_std_10 >= train_q05_10 and atr20_pct_market_rank <= train_q60_65 and atr20_pct >= train_q25_30,"[{""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}, {""feature_name"": ""atr20_pct"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q25_30"", ""quantile_level"": 0.3}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,1218,563,672.9742386234748,506.08603111397395,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_91ac1332a9cf5450,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_2b3097ef5b2443a7,electronics_failure_secondary_diagnostic_seed,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_max_high_5 >= train_q35_40,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_max_high_5 >= train_q35_40,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""industry_relative_strength_vs_market_60d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20_25"", ""quantile_level"": 0.25}, {""feature_name"": ""close_over_max_high_5"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,769,373,667.6544018066668,396.73605276801857,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_1ee871e1efddbcbf,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_b7b63e60c314f6f9,electronics_failure_secondary_diagnostic_seed,close_over_ma_5 <= train_q50_55 and close_over_min_low_10 >= train_q25_30 and body_pct <= train_q80_85,close_over_ma_5 <= train_q50_55 and close_over_min_low_10 >= train_q25_30 and body_pct <= train_q80_85,"[{""feature_name"": ""close_over_ma_5"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q50_55"", ""quantile_level"": 0.5499999999999999}, {""feature_name"": ""close_over_min_low_10"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q25_30"", ""quantile_level"": 0.3}, {""feature_name"": ""body_pct"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,837,322,636.0623115526539,260.2412621587443,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_5dd6106d4b159e04,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_43f25b48d35ef9e4,electronics_failure_secondary_diagnostic_seed,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,966,518,635.147766866525,351.29760912558504,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_b3b58abf04c2cc4c,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_47b73c8b2c0ed9ff,electronics_failure_secondary_diagnostic_seed,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q10_15 and money_20d_market_rank <= train_q50_55,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q10_15 and money_20d_market_rank <= train_q50_55,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""money_20d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q50_55"", ""quantile_level"": 0.5499999999999999}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,714,42,622.5757357923411,41.79852693770715,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_53479d8c9f239136,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_f59a52a43f7599e5,electronics_failure_secondary_diagnostic_seed,atr_like_10 <= train_q85_90 and atr_like_10 <= train_q70_75 and atr_like_10 <= train_q55_60,atr_like_10 <= train_q85_90 and atr_like_10 <= train_q70_75 and atr_like_10 <= train_q55_60,"[{""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q70_75"", ""quantile_level"": 0.75}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,2676,652,2241.1134973638805,689.2215902027679,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_7a0568ec505c8343,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_7a6616b516aa826f,electronics_failure_secondary_diagnostic_seed,atr20_pct_market_rank <= train_q65_70 and ret_10d_industry_rank <= train_q75_80 and rank_evaporation_3d <= train_q90_95,atr20_pct_market_rank <= train_q65_70 and ret_10d_industry_rank <= train_q75_80 and rank_evaporation_3d <= train_q90_95,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}, {""feature_name"": ""ret_10d_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q75_80"", ""quantile_level"": 0.7999999999999999}, {""feature_name"": ""rank_evaporation_3d"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90_95"", ""quantile_level"": 0.95}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,2504,632,2081.1508145470066,727.7662939201508,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_4eec69c79d1540f7,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_1b1f3788ae03ef58,electronics_failure_secondary_diagnostic_seed,atr_like_10 <= train_q90_95 and atr20_pct_market_rank <= train_q65_70 and market_breadth_20d >= train_q15_20,atr_like_10 <= train_q90_95 and atr20_pct_market_rank <= train_q65_70 and market_breadth_20d >= train_q15_20,"[{""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90_95"", ""quantile_level"": 0.95}, {""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}, {""feature_name"": ""market_breadth_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q15_20"", ""quantile_level"": 0.2}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,2480,438,2045.3792916172638,531.1673335315664,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
E10C_SEED_b2df3e41afe48cf0,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,E10C_PATH_3bdc9b9b7f12a9ec,electronics_failure_secondary_diagnostic_seed,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and amplitude_10 >= train_q00_05,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and amplitude_10 >= train_q00_05,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20_25"", ""quantile_level"": 0.25}, {""feature_name"": ""industry_relative_strength_vs_market_60d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q15_20"", ""quantile_level"": 0.2}, {""feature_name"": ""amplitude_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",feature_asof_date = signal_date,train_fold_quantile_bucket_only,2395,360,2036.0528319253638,290.4027790433403,1,False,False,False,False,2026-05-07T11:19:11.205754+00:00,True,False,True
