path_pattern_id,task,fold_id,path_count,path_train_support_count,path_oof_support_count
E10C_PATH_6f3f39a0ce84a398,launch_winner,fold_2021,1,227,257
E10C_PATH_6f7aeaffe6676214,launch_winner,fold_2021,1,66,138
E10C_PATH_6f84d159da3c5143,launch_winner,fold_2023,1,46,2
E10C_PATH_6f99b91d0a9130b2,failure_reject,fold_2021,1,656,229
E10C_PATH_6fc8a740140ed372,launch_winner,fold_2022,1,52,37
E10C_PATH_6fcec27d9e70bd60,launch_winner,fold_2021,1,33,1
E10C_PATH_704d7a8ab61357c6,launch_winner,fold_2023,1,52,8
E10C_PATH_7063d625a3eab3b5,failure_reject,fold_2023,1,1101,347
E10C_PATH_707154a8c2ddcd45,failure_reject,fold_2022,1,146,0
E10C_PATH_7093b2fdadb8d061,failure_reject,fold_2023,1,132,4
E10C_PATH_709fcd7e0a464130,failure_reject,fold_2021,1,46,15
E10C_PATH_70a6d5b557707135,failure_reject,fold_2022,1,278,164
E10C_PATH_70abb3d953401a3a,failure_reject,fold_2022,1,123,0
E10C_PATH_70bbcaf215c1b550,launch_winner,fold_2021,2,96,54
E10C_PATH_70cf759dc97dedef,failure_reject,fold_2023,1,571,0
E10C_PATH_70e06923c1ee124f,launch_winner,fold_2023,1,63,3
E10C_PATH_7166e112b9fd5490,failure_reject,fold_2021,1,25,4
E10C_PATH_7183ac590dcecbeb,launch_winner,fold_2023,1,69,23
E10C_PATH_71a9cd3818b6305a,failure_reject,fold_2023,1,251,5
E10C_PATH_71b2228af47f6f5a,launch_winner,fold_2023,1,146,0
E10C_PATH_71e66ea4c05538e2,launch_winner,fold_2023,1,178,36
E10C_PATH_71f8372b80135790,failure_reject,fold_2022,1,2371,747
E10C_PATH_727c91fcf9047f24,launch_winner,fold_2021,1,34,5
E10C_PATH_727c91fcf9047f24,launch_winner,fold_2023,2,146,104
E10C_PATH_72a296c6ba11b668,failure_reject,fold_2023,1,329,9
E10C_PATH_72a31b0829f65685,launch_winner,fold_2021,1,61,158
E10C_PATH_72c683422a2c02a9,launch_winner,fold_2023,1,101,6
E10C_PATH_72ffc6517ba67e45,launch_winner,fold_2023,1,777,318
E10C_PATH_731249fe05b73259,launch_winner,fold_2022,1,85,25
E10C_PATH_73462c2f07f4d6c9,failure_reject,fold_2023,1,860,507
E10C_PATH_737382c1b7a887c5,failure_reject,fold_2022,1,515,284
E10C_PATH_738f63cabb4df837,launch_winner,fold_2023,1,144,52
E10C_PATH_73a36f0cfed9ba39,launch_winner,fold_2022,1,52,13
E10C_PATH_741c8cbb53939044,launch_winner,fold_2022,1,300,84
E10C_PATH_741fc02ef83ca8be,failure_reject,fold_2022,1,56,17
E10C_PATH_7424693e6e692cd0,launch_winner,fold_2021,1,56,32
E10C_PATH_743096ae5c3e8157,launch_winner,fold_2021,1,85,6
E10C_PATH_743bc5d096d26861,failure_reject,fold_2022,1,49,1
E10C_PATH_744741185c50edbb,launch_winner,fold_2021,1,67,143
E10C_PATH_745cc7c545f7384a,failure_reject,fold_2021,1,27,15
E10C_PATH_74b1700b6d2d1e53,launch_winner,fold_2023,1,206,45
E10C_PATH_74c346f8efc39d47,failure_reject,fold_2022,1,17,9
E10C_PATH_74d5d45dc98cf2c3,launch_winner,fold_2022,1,46,16
E10C_PATH_74f1886d2c4f5cff,launch_winner,fold_2023,1,101,23
E10C_PATH_751749b916995557,launch_winner,fold_2022,1,60,15
E10C_PATH_7544b80360382bb0,failure_reject,fold_2021,1,109,15
E10C_PATH_75576dbf8cd0c361,failure_reject,fold_2022,1,128,29
E10C_PATH_755fcdc86f293d57,launch_winner,fold_2023,1,238,59
E10C_PATH_758b202c7f20ab5e,launch_winner,fold_2022,2,1360,580
E10C_PATH_758c59ff7abfe080,launch_winner,fold_2023,1,221,51
E10C_PATH_75b5685e3773de33,failure_reject,fold_2021,1,687,11
E10C_PATH_75b7bcf32947d6c3,failure_reject,fold_2022,1,127,194
E10C_PATH_75dd0b8f5797e65a,launch_winner,fold_2021,2,708,498
E10C_PATH_75f4de2dca0a2361,failure_reject,fold_2023,1,76,9
E10C_PATH_762e92e1c552d713,launch_winner,fold_2021,1,32,18
E10C_PATH_7631cb6cb9be281b,launch_winner,fold_2022,1,417,205
E10C_PATH_76430c1117e3e4ac,failure_reject,fold_2022,1,53,71
E10C_PATH_7666720db109aed4,failure_reject,fold_2022,1,45,0
E10C_PATH_76e98cdd44f23d29,failure_reject,fold_2021,1,593,497
E10C_PATH_773970f9ce11e9c4,launch_winner,fold_2023,1,69,17
E10C_PATH_77becf76d2130537,failure_reject,fold_2022,1,339,193
E10C_PATH_77f9142f1866c1cc,launch_winner,fold_2023,1,71,2
E10C_PATH_78174c9e0003a26d,failure_reject,fold_2021,1,88,15
E10C_PATH_782cb346eafcb8c9,failure_reject,fold_2023,1,157,106
E10C_PATH_7860df162694a0b8,launch_winner,fold_2021,1,61,37
E10C_PATH_78a33e7ea2d2426b,failure_reject,fold_2022,1,77,1
E10C_PATH_78e1942ecbf770d2,launch_winner,fold_2022,1,47,0
E10C_PATH_78e42bad45571118,failure_reject,fold_2022,1,84,43
E10C_PATH_78eb1a156afc0ac6,launch_winner,fold_2022,1,69,27
E10C_PATH_7915e5fe8bedfb43,launch_winner,fold_2022,1,150,16
E10C_PATH_7925e0fa9836f6d3,failure_reject,fold_2023,1,40,19
E10C_PATH_79413c44c6d46b9f,launch_winner,fold_2023,1,38,9
E10C_PATH_794191a269f952d4,failure_reject,fold_2023,1,432,211
E10C_PATH_79513a88ea0b2e7a,failure_reject,fold_2022,1,653,386
E10C_PATH_79630f995f9bffdf,failure_reject,fold_2021,3,2979,0
E10C_PATH_79fe1e3aa60ff469,launch_winner,fold_2023,1,337,52
E10C_PATH_7a05cbd2a50aec33,launch_winner,fold_2023,1,52,0
E10C_PATH_7a4bffeb9e5350c4,failure_reject,fold_2022,1,1311,733
E10C_PATH_7a6616b516aa826f,failure_reject,fold_2023,1,2504,632
E10C_PATH_7a822b1cce1b5653,launch_winner,fold_2023,1,67,16
E10C_PATH_7add222bf08e6984,launch_winner,fold_2021,2,192,112
E10C_PATH_7af3d4444c4c626b,launch_winner,fold_2021,1,44,23
E10C_PATH_7b0ce413bedc0278,launch_winner,fold_2022,1,60,4
E10C_PATH_7b770ef8f6e1f31f,launch_winner,fold_2023,1,282,93
E10C_PATH_7b82e2dbb07c0795,launch_winner,fold_2022,1,277,121
E10C_PATH_7bbb4f90e6a0dc67,launch_winner,fold_2021,1,86,0
E10C_PATH_7bc320b4e7bc72ee,launch_winner,fold_2023,1,41,0
E10C_PATH_7bde287208e4b99f,failure_reject,fold_2022,2,86,4
E10C_PATH_7bec0e6346390246,failure_reject,fold_2022,1,124,52
E10C_PATH_7c795984485eb9c2,launch_winner,fold_2023,1,310,16
E10C_PATH_7c828180ec61a659,launch_winner,fold_2021,1,92,49
E10C_PATH_7ccfe6b604a01b7e,failure_reject,fold_2022,2,790,414
E10C_PATH_7cdf3d826459a85f,launch_winner,fold_2021,1,269,120
E10C_PATH_7ce5d785b0c62eec,launch_winner,fold_2023,1,337,64
E10C_PATH_7cee204b6f17abe3,launch_winner,fold_2023,1,568,92
E10C_PATH_7d06b8585690d6ff,launch_winner,fold_2022,1,87,0
E10C_PATH_7d172b76d68b580f,launch_winner,fold_2022,1,253,51
E10C_PATH_7d52a2f2a0bbf85b,failure_reject,fold_2023,1,80,82
E10C_PATH_7d6244e9083dd3a7,launch_winner,fold_2022,1,45,7
E10C_PATH_7d69b33b83aff43e,failure_reject,fold_2022,1,42,0
E10C_PATH_7dcaf6c55aaca90c,launch_winner,fold_2023,1,95,38
E10C_PATH_7e0754802b680d5e,launch_winner,fold_2023,1,713,99
E10C_PATH_7e21204fa81aacc1,failure_reject,fold_2022,1,1170,86
E10C_PATH_7e27867484ae1767,failure_reject,fold_2021,1,1001,0
E10C_PATH_7e615025be66af2b,launch_winner,fold_2021,1,102,2
E10C_PATH_7e965956f4d32097,failure_reject,fold_2023,1,31,0
E10C_PATH_7ec87ec162a78a0d,launch_winner,fold_2022,1,149,108
E10C_PATH_7edb7efdcba4cebe,launch_winner,fold_2023,1,47,1
E10C_PATH_7f19428f47185638,failure_reject,fold_2022,1,73,0
E10C_PATH_7f3cec195171f7f9,launch_winner,fold_2023,1,281,14
E10C_PATH_7f4dc058551dce7f,launch_winner,fold_2023,1,608,146
E10C_PATH_7f4e71fc22ed7d0f,failure_reject,fold_2021,1,74,0
E10C_PATH_7f76718f89516dbd,failure_reject,fold_2021,1,731,863
E10C_PATH_7f9dd3cd46053fbe,failure_reject,fold_2023,1,168,20
E10C_PATH_7fd13fb8161e7f86,launch_winner,fold_2022,1,114,55
E10C_PATH_7fdfaefb659692bd,launch_winner,fold_2021,4,232,56
E10C_PATH_7fe0daf01475512d,launch_winner,fold_2022,1,144,49
E10C_PATH_7ff8220bab7cbaf1,failure_reject,fold_2022,1,47,65
E10C_PATH_8019a95f98f08c16,launch_winner,fold_2023,1,62,0
E10C_PATH_80415ec3eb0f830e,failure_reject,fold_2021,1,30,108
E10C_PATH_8068837f2af01557,failure_reject,fold_2021,1,94,12
E10C_PATH_80ab353bc4e14258,launch_winner,fold_2021,1,43,0
E10C_PATH_80b07f031e5ea2c9,failure_reject,fold_2021,1,68,75
E10C_PATH_80ba4df38dd41736,launch_winner,fold_2023,1,118,8
E10C_PATH_80c897607488ae23,failure_reject,fold_2021,1,56,18
E10C_PATH_80dbede1fcf1c2ae,launch_winner,fold_2021,4,324,172
E10C_PATH_80eec11e2e0f40c0,failure_reject,fold_2023,1,74,7
E10C_PATH_80f089022df097df,failure_reject,fold_2023,1,394,58
E10C_PATH_8100a06d37103b14,failure_reject,fold_2023,1,120,0
E10C_PATH_81013ea1c01d0f09,launch_winner,fold_2021,2,90,102
E10C_PATH_8103bf7f91cdba88,launch_winner,fold_2022,1,30,16
E10C_PATH_81312e4f090dde2f,failure_reject,fold_2022,1,78,147
E10C_PATH_8152d16ce3b8436d,failure_reject,fold_2021,1,326,82
E10C_PATH_815cb60f36df97e9,launch_winner,fold_2021,1,58,5
E10C_PATH_816505e25f078cae,failure_reject,fold_2023,4,216,356
E10C_PATH_817996c94c3962e1,launch_winner,fold_2022,1,656,246
E10C_PATH_81817d323e09caac,launch_winner,fold_2022,1,111,18
E10C_PATH_81e3bfc74487254f,launch_winner,fold_2023,1,110,22
E10C_PATH_8242d078f7959904,failure_reject,fold_2021,1,38,9
E10C_PATH_824dd21ad30c4de4,launch_winner,fold_2023,1,32,24
E10C_PATH_82512b9d45b0bba9,launch_winner,fold_2022,1,62,31
E10C_PATH_825a809864dca9e5,failure_reject,fold_2022,1,702,372
E10C_PATH_826413f38d9fb3b7,launch_winner,fold_2022,1,64,15
E10C_PATH_8287c741e996fed3,launch_winner,fold_2022,1,164,55
E10C_PATH_828cce160d4d5a96,failure_reject,fold_2022,1,71,17
E10C_PATH_82905a96bd3e5caf,failure_reject,fold_2021,1,38,2
E10C_PATH_82d4142f7d151134,failure_reject,fold_2022,1,887,0
E10C_PATH_82ee076cffeea8d3,launch_winner,fold_2022,1,37,19
E10C_PATH_82f93e17dd08239a,failure_reject,fold_2021,1,988,0
E10C_PATH_82fe321631d828d0,failure_reject,fold_2022,1,389,187
E10C_PATH_83618ece2a94e1d6,failure_reject,fold_2023,1,211,35
E10C_PATH_83ea6c0169916334,failure_reject,fold_2022,1,63,0
E10C_PATH_8415143f45b010b6,launch_winner,fold_2021,1,259,195
E10C_PATH_8417ff67773da12c,launch_winner,fold_2021,1,27,2
E10C_PATH_841e5ca9ae5f3d03,launch_winner,fold_2021,1,42,0
E10C_PATH_842e0ebaad49c725,launch_winner,fold_2023,1,40,4
E10C_PATH_846297ec972c454e,launch_winner,fold_2023,1,79,129
E10C_PATH_846ddf4a92e59d97,launch_winner,fold_2021,1,140,152
E10C_PATH_847543b26022949f,launch_winner,fold_2023,1,50,0
E10C_PATH_849145b3487d17ae,launch_winner,fold_2021,1,72,0
E10C_PATH_84e746e1ce5846cf,failure_reject,fold_2023,1,1393,18
E10C_PATH_8535b3a4518f23a8,launch_winner,fold_2023,1,65,32
E10C_PATH_854086b1b4fd46a2,launch_winner,fold_2021,1,71,22
E10C_PATH_856af210acb7ee54,launch_winner,fold_2022,1,59,94
E10C_PATH_8584aec5409e9aba,failure_reject,fold_2023,1,45,0
E10C_PATH_85916a07bbd2644b,failure_reject,fold_2022,1,91,72
E10C_PATH_85d24559c82ee7b4,launch_winner,fold_2022,1,736,287
E10C_PATH_85f2aa99435f4121,launch_winner,fold_2021,2,68,10
E10C_PATH_86031e89cb12243c,failure_reject,fold_2023,1,1029,60
E10C_PATH_8619a84ba7332905,launch_winner,fold_2023,1,93,111
E10C_PATH_8659febc64ba0949,failure_reject,fold_2023,3,2862,27
E10C_PATH_8660f7f45d01ca67,launch_winner,fold_2021,1,351,302
E10C_PATH_8661b0696d9a37d1,launch_winner,fold_2023,3,345,57
E10C_PATH_868e351ca40f236c,launch_winner,fold_2022,1,42,32
E10C_PATH_868e351ca40f236c,launch_winner,fold_2023,2,126,104
E10C_PATH_86cdbf2561505486,launch_winner,fold_2023,1,443,102
E10C_PATH_86f3dd06ff01d05a,launch_winner,fold_2021,1,48,101
E10C_PATH_871b5191b35acc17,failure_reject,fold_2023,1,416,270
E10C_PATH_8739415587b6503c,launch_winner,fold_2021,1,89,45
E10C_PATH_876469eaf82e113c,launch_winner,fold_2023,1,303,111
E10C_PATH_878c3c5751b84df1,launch_winner,fold_2023,1,121,33
E10C_PATH_87ba058790a51f89,launch_winner,fold_2021,1,176,136
E10C_PATH_882287bad5df5c18,launch_winner,fold_2021,1,377,112
E10C_PATH_883edb9a1c43b8a7,launch_winner,fold_2021,3,237,57
E10C_PATH_884b8aa6e67e80da,launch_winner,fold_2021,1,33,1
E10C_PATH_886808cd1ea85a89,launch_winner,fold_2021,1,46,0
E10C_PATH_8888454a3e8fe040,launch_winner,fold_2022,1,71,38
E10C_PATH_889d7302e2c72f0d,launch_winner,fold_2021,1,59,8
E10C_PATH_88e254960b278dc0,launch_winner,fold_2023,1,48,14
E10C_PATH_8928eeb0849604e5,launch_winner,fold_2023,1,699,179
E10C_PATH_892d62286a8c6374,launch_winner,fold_2021,1,168,18
E10C_PATH_8944012a8898fc14,failure_reject,fold_2023,1,1219,0
E10C_PATH_8a356c98325c93aa,launch_winner,fold_2023,1,319,95
E10C_PATH_8a644494bd2e9109,launch_winner,fold_2021,1,45,6
E10C_PATH_8a9d730404d3c8f6,launch_winner,fold_2021,1,163,104
E10C_PATH_8ac847e45db2b4c7,failure_reject,fold_2021,1,32,0
E10C_PATH_8ad673e56c044ce0,launch_winner,fold_2022,1,132,62
E10C_PATH_8ad6f528fa92d061,launch_winner,fold_2023,1,39,5
E10C_PATH_8b349933465575df,launch_winner,fold_2022,1,48,21
E10C_PATH_8b363fca23c1da8a,launch_winner,fold_2022,1,103,13
E10C_PATH_8b3c86093063a2d9,failure_reject,fold_2021,5,1390,3835
E10C_PATH_8b56595e1429a16b,failure_reject,fold_2023,1,68,18
E10C_PATH_8b9f21c488a53118,failure_reject,fold_2023,1,143,72
E10C_PATH_8bb1faa15bf19725,failure_reject,fold_2021,1,124,41
E10C_PATH_8bda4b756d39fcf8,launch_winner,fold_2021,1,10,0
E10C_PATH_8be9fe517a9391c0,failure_reject,fold_2022,1,454,120
E10C_PATH_8c39b16b347250e4,launch_winner,fold_2023,1,40,1
E10C_PATH_8c8b62754f8c5223,failure_reject,fold_2023,1,668,112
E10C_PATH_8cb1f8afb4c2da2c,launch_winner,fold_2022,1,98,97
E10C_PATH_8cb45e5f694cc09c,launch_winner,fold_2022,1,120,40
E10C_PATH_8ceb76542cac6a6f,launch_winner,fold_2021,1,54,10
E10C_PATH_8d0623dee8290b39,failure_reject,fold_2021,1,1210,0
E10C_PATH_8d24b0a4d70e19c6,failure_reject,fold_2021,4,880,0
E10C_PATH_8db4a5e841f54291,launch_winner,fold_2023,1,51,14
E10C_PATH_8dce26485651122e,launch_winner,fold_2022,1,62,12
E10C_PATH_8de2d3cdeab9ba3f,launch_winner,fold_2022,1,69,0
E10C_PATH_8dfb356be75a9e23,launch_winner,fold_2021,1,112,100
E10C_PATH_8e206fb6669e8a8c,launch_winner,fold_2021,3,318,180
E10C_PATH_8e58b43e08643c6f,launch_winner,fold_2023,1,226,79
E10C_PATH_8e9eda661c6e8317,failure_reject,fold_2021,1,101,315
E10C_PATH_8eac9cbde3277bcc,launch_winner,fold_2022,1,653,238
E10C_PATH_8f0501844387cc83,launch_winner,fold_2021,2,108,30
E10C_PATH_8f0a66ecb484c4ab,failure_reject,fold_2023,2,1794,536
E10C_PATH_8f6592f11640d446,launch_winner,fold_2022,2,104,58
E10C_PATH_8f6592f11640d446,launch_winner,fold_2023,1,72,75
E10C_PATH_8f94d5b0b6c1d32c,failure_reject,fold_2021,1,129,0
E10C_PATH_8fa2e108fc44b88a,launch_winner,fold_2023,1,103,7
E10C_PATH_8faca6126e6affce,launch_winner,fold_2022,1,71,0
E10C_PATH_8fcb683de1232f82,launch_winner,fold_2022,1,284,89
E10C_PATH_8fd36209fa137df5,failure_reject,fold_2022,1,591,212
E10C_PATH_9010f3f4830beb2c,launch_winner,fold_2023,1,91,1
E10C_PATH_903899ea13d6c1dc,launch_winner,fold_2021,1,16,0
E10C_PATH_903f1ce58e09f437,launch_winner,fold_2023,1,753,203
E10C_PATH_907c28e7a47f4cfe,failure_reject,fold_2023,1,1848,19
E10C_PATH_90a5f84aec2abead,failure_reject,fold_2023,1,315,126
E10C_PATH_90bc407d1adbfb26,launch_winner,fold_2023,1,47,13
E10C_PATH_90beed76769f4f4d,launch_winner,fold_2022,1,43,1
E10C_PATH_910092a236b87030,launch_winner,fold_2022,1,61,51
E10C_PATH_914697936f5c382a,failure_reject,fold_2023,2,532,0
E10C_PATH_91763a76cd7dcad8,launch_winner,fold_2021,1,29,0
E10C_PATH_9204ab21731c6b4e,launch_winner,fold_2022,1,34,8
E10C_PATH_923bf3a87691647b,launch_winner,fold_2022,1,40,26
E10C_PATH_9240d496b0942943,launch_winner,fold_2023,1,797,195
E10C_PATH_924944ce986ddee5,launch_winner,fold_2022,1,41,75
E10C_PATH_9254f32c9fda23b8,launch_winner,fold_2023,1,197,94
E10C_PATH_9278a69f9b240c3a,launch_winner,fold_2022,1,164,11
E10C_PATH_927922346ad5a9aa,launch_winner,fold_2022,1,102,0
E10C_PATH_92e2756743c0404f,launch_winner,fold_2023,1,957,208
E10C_PATH_92e8209e186b2a11,launch_winner,fold_2022,1,525,219
E10C_PATH_9342b6da5f410a3d,failure_reject,fold_2022,1,508,138
E10C_PATH_934a82a7e9e41ffb,launch_winner,fold_2023,1,96,82
E10C_PATH_9397122ad8f6dff8,launch_winner,fold_2023,1,86,0
E10C_PATH_9397a5211cb4c2f7,failure_reject,fold_2022,1,451,215
E10C_PATH_93c88c17872c16d0,launch_winner,fold_2022,1,134,21
E10C_PATH_93de9b837b602e5a,failure_reject,fold_2023,1,86,29
E10C_PATH_94244fc9af828e21,launch_winner,fold_2022,1,123,64
E10C_PATH_9437f4c7b42d334b,launch_winner,fold_2022,1,10,0
E10C_PATH_947e3e7cfe3844be,failure_reject,fold_2022,1,340,151
E10C_PATH_94b78ebdf717cd6a,launch_winner,fold_2021,1,109,55
E10C_PATH_94c2cd02dd07533c,failure_reject,fold_2021,1,305,197
E10C_PATH_9521720e18c71468,failure_reject,fold_2022,1,520,343
E10C_PATH_952f8352b3a701bc,failure_reject,fold_2022,1,536,0
E10C_PATH_953e9dfd2e2e5f52,failure_reject,fold_2022,1,18,9
E10C_PATH_9540990ae194671b,launch_winner,fold_2022,1,52,37
E10C_PATH_959fba4af225461c,launch_winner,fold_2023,1,607,99
E10C_PATH_95bcba75a3ee4e2f,failure_reject,fold_2023,1,0,0
E10C_PATH_95e5264cad4aee8b,launch_winner,fold_2022,1,56,28
E10C_PATH_95ee689beb875a74,launch_winner,fold_2023,1,41,9
E10C_PATH_95f58414b8cc3b58,launch_winner,fold_2023,1,122,18
E10C_PATH_96142b5035c6cd3e,launch_winner,fold_2023,1,36,1
E10C_PATH_962a443282e84582,launch_winner,fold_2022,1,26,17
E10C_PATH_965341ad13c26da4,launch_winner,fold_2021,1,62,0
E10C_PATH_968167136d4b1bc8,launch_winner,fold_2021,1,212,227
E10C_PATH_977629214ddda663,failure_reject,fold_2021,1,48,4
E10C_PATH_97846cbc5e73ba38,launch_winner,fold_2021,1,54,0
E10C_PATH_979dc7e6fb1e9004,launch_winner,fold_2023,1,55,1
E10C_PATH_97ae1dd23b1e7651,launch_winner,fold_2021,1,96,88
E10C_PATH_97b850223c143d33,launch_winner,fold_2022,1,369,88
E10C_PATH_97e7de461c7e182a,launch_winner,fold_2023,1,607,210
E10C_PATH_9811fcc007748b80,launch_winner,fold_2023,1,64,2
E10C_PATH_98457aa8508be9b2,launch_winner,fold_2023,1,266,65
E10C_PATH_985ab329782cd8ff,launch_winner,fold_2023,1,285,33
E10C_PATH_98609546102cc9ca,launch_winner,fold_2023,1,70,12
E10C_PATH_987d9d0467b679c0,launch_winner,fold_2021,1,44,5
E10C_PATH_9892edd9bef81569,launch_winner,fold_2022,1,138,16
E10C_PATH_989c4c949e92cfec,failure_reject,fold_2021,1,288,780
E10C_PATH_98c503ec1db55342,failure_reject,fold_2021,4,1300,1740
E10C_PATH_9969591322d0669c,failure_reject,fold_2022,1,118,84
E10C_PATH_996b73de25bb510c,failure_reject,fold_2023,1,1262,790
E10C_PATH_9999d641e798458e,launch_winner,fold_2023,1,30,14
E10C_PATH_999f4933aaade822,failure_reject,fold_2022,1,1384,142
E10C_PATH_9a0f94aa2ecebf5a,launch_winner,fold_2022,2,424,34
E10C_PATH_9a1efa968715204c,launch_winner,fold_2023,1,70,55
E10C_PATH_9a284c4ff9bef0ac,launch_winner,fold_2021,1,183,171
E10C_PATH_9a38adae62712e89,failure_reject,fold_2022,1,120,16
E10C_PATH_9a40b3f2520e8ca0,launch_winner,fold_2023,2,792,174
E10C_PATH_9a5ea5be891f98ad,launch_winner,fold_2021,1,358,242
E10C_PATH_9a6f55bcbf5c750b,launch_winner,fold_2021,1,104,0
E10C_PATH_9a8aa76da1f0a092,launch_winner,fold_2023,1,59,31
E10C_PATH_9ad97c44af414bdf,launch_winner,fold_2021,2,80,36
E10C_PATH_9b19bd3eca9dc66f,launch_winner,fold_2023,1,31,2
E10C_PATH_9b1ea5df5a5bb624,launch_winner,fold_2022,1,86,27
E10C_PATH_9b825d0c95624a33,launch_winner,fold_2023,1,275,6
E10C_PATH_9bac74da14a639c4,launch_winner,fold_2023,1,66,46
E10C_PATH_9c0cf6eb359a37cc,launch_winner,fold_2023,1,212,60
E10C_PATH_9c14f0c1ee1496b3,failure_reject,fold_2021,5,135,75
E10C_PATH_9c48257441220726,failure_reject,fold_2022,1,29,0
E10C_PATH_9c626a689bd9420a,launch_winner,fold_2022,1,137,77
E10C_PATH_9c7b9bfa8a1cd8c5,launch_winner,fold_2021,1,44,5
E10C_PATH_9c96666c4fd12617,launch_winner,fold_2021,1,125,1
E10C_PATH_9cba304df9b56d82,launch_winner,fold_2022,1,50,18
E10C_PATH_9cdd56f8ffcdc4d0,failure_reject,fold_2023,1,1083,75
E10C_PATH_9d0132302c5497a3,launch_winner,fold_2023,1,58,49
E10C_PATH_9d3e63448170df96,launch_winner,fold_2021,1,65,56
E10C_PATH_9d7037e63bb2b247,launch_winner,fold_2023,1,671,173
E10C_PATH_9d7b44d141d6bbe6,launch_winner,fold_2023,1,72,2
E10C_PATH_9db0a37e8cdc0715,failure_reject,fold_2022,1,56,0
E10C_PATH_9db6bff5e968b51e,failure_reject,fold_2021,1,228,43
E10C_PATH_9dd28323825a178c,launch_winner,fold_2023,1,48,0
E10C_PATH_9dd89848f43c95e4,failure_reject,fold_2021,1,86,15
E10C_PATH_9df7eb665a87b4df,failure_reject,fold_2021,1,240,484
E10C_PATH_9e4444bc0a9ddf91,launch_winner,fold_2023,1,40,29
E10C_PATH_9e83a07d946cdfb5,launch_winner,fold_2022,1,108,0
E10C_PATH_9eb4475dde46258e,failure_reject,fold_2022,1,217,158
E10C_PATH_9ed9e9ee42645dbe,launch_winner,fold_2022,1,258,80
E10C_PATH_9ee1611e40dca8bd,launch_winner,fold_2021,1,66,68
E10C_PATH_9efb5f2caaaecf4c,launch_winner,fold_2023,1,51,83
E10C_PATH_9f6e6cfc2f0aa0e9,launch_winner,fold_2023,1,387,134
E10C_PATH_9f86ded3465abb26,failure_reject,fold_2022,1,38,15
E10C_PATH_9fb5d31c8ed46c73,launch_winner,fold_2023,1,190,54
E10C_PATH_9fd269e1eef4dd36,launch_winner,fold_2023,1,40,23
E10C_PATH_9ff604ad5a156fac,launch_winner,fold_2023,1,71,2
E10C_PATH_a0090583a842248e,launch_winner,fold_2021,1,388,204
E10C_PATH_a0443b90592fe18e,failure_reject,fold_2021,1,432,263
E10C_PATH_a05af6f3f3a2688f,failure_reject,fold_2021,1,273,805
E10C_PATH_a05d974738ef28d6,launch_winner,fold_2023,1,812,194
E10C_PATH_a07d75a5c9dd78a1,launch_winner,fold_2021,1,66,33
E10C_PATH_a0857c126360d8df,launch_winner,fold_2022,1,173,51
E10C_PATH_a0bba1195ebffcc8,launch_winner,fold_2023,1,65,81
E10C_PATH_a0c330ad6b320233,launch_winner,fold_2023,1,642,184
E10C_PATH_a0f8fc36cff6c8fb,launch_winner,fold_2023,1,74,11
E10C_PATH_a12152830572db31,launch_winner,fold_2022,2,56,16
E10C_PATH_a14f5aa3daaf712b,launch_winner,fold_2021,1,46,26
E10C_PATH_a1a28a521b11b985,launch_winner,fold_2023,1,65,11
E10C_PATH_a1cc933a77f683d0,failure_reject,fold_2022,1,69,13
E10C_PATH_a1ef6c73d0dc7f51,launch_winner,fold_2023,1,49,40
E10C_PATH_a24b6f4751922918,launch_winner,fold_2022,1,75,26
E10C_PATH_a26035ec1f345518,launch_winner,fold_2022,1,129,78
E10C_PATH_a27d2d35a02e36fa,launch_winner,fold_2022,1,113,0
E10C_PATH_a28246a5dafb3845,launch_winner,fold_2023,1,63,10
E10C_PATH_a289c131a631a7c9,launch_winner,fold_2022,1,116,19
E10C_PATH_a2961708651d7de9,failure_reject,fold_2023,2,498,0
E10C_PATH_a298057d758091b2,failure_reject,fold_2022,1,64,0
E10C_PATH_a2e62349f0396a79,launch_winner,fold_2023,1,32,42
E10C_PATH_a2f1f7888d344429,failure_reject,fold_2023,1,1553,131
E10C_PATH_a3614a3d68fde5bb,failure_reject,fold_2021,1,510,719
E10C_PATH_a37619c98936dd99,launch_winner,fold_2023,1,179,23
E10C_PATH_a38a06a01eedf011,launch_winner,fold_2022,1,125,39
E10C_PATH_a3c7eb4516573fc5,launch_winner,fold_2021,1,134,122
E10C_PATH_a3cc036f881d38ee,launch_winner,fold_2023,1,28,15
E10C_PATH_a3d23e109a66c2d1,failure_reject,fold_2022,1,948,224
E10C_PATH_a3f0405e3aa7774c,launch_winner,fold_2022,1,42,40
E10C_PATH_a3f3a9c49f09999d,launch_winner,fold_2021,3,195,45
E10C_PATH_a42a3498ceedb29f,failure_reject,fold_2022,1,151,18
E10C_PATH_a441c0c7959767f5,launch_winner,fold_2023,2,216,74
E10C_PATH_a44f1a4bc94d6584,launch_winner,fold_2021,1,131,91
E10C_PATH_a4ab857f696ab9a0,launch_winner,fold_2023,1,50,7
E10C_PATH_a4c4eb846205a935,failure_reject,fold_2021,1,40,0
E10C_PATH_a4f4665d4dfcfa81,failure_reject,fold_2023,1,65,18
E10C_PATH_a4fa835f57307416,failure_reject,fold_2023,1,134,147
E10C_PATH_a5183fa7fbf1bf5e,launch_winner,fold_2021,1,86,4
