primitive_seed_id,target_industry,task,fold_id,baseline_name,candidate_event_count,baseline_event_count,candidate_positive_rate,baseline_positive_rate,lift,pass
E10C_SEED_d1c57434089518b5,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,654,1043,0.4905878291516614,0.44445076643134734,1.10380691452231,True
E10C_SEED_c8c2782abb5ff7f9,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,,True
E10C_SEED_c8c2782abb5ff7f9,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,0,1039,,0.7023441613397531,,True
E10C_SEED_c8c2782abb5ff7f9,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,573,1043,0.502063410508294,0.44445076643134734,1.1296266053033026,True
E10C_SEED_164207c99149ff11,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,842,1200,0.6186362855634574,0.5736149640457191,1.0784870066851149,True
E10C_SEED_164207c99149ff11,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,434,1039,0.7674352100931447,0.7023441613397531,1.0926768560718545,True
E10C_SEED_164207c99149ff11,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,165,1043,0.6139321521817747,0.44445076643134734,1.3813276937539187,True
E10C_SEED_9e9dc947952b273b,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,331,1200,0.541994678328872,0.5736149640457191,0.944875416962925,True
E10C_SEED_9e9dc947952b273b,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,338,1039,0.705924662769734,0.7023441613397531,1.0050979300848049,True
E10C_SEED_9e9dc947952b273b,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,405,1043,0.334283520831953,0.44445076643134734,0.7521272232603711,True
E10C_SEED_e8bf0657752d2ce0,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,,True
E10C_SEED_e8bf0657752d2ce0,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,0,1039,,0.7023441613397531,,True
E10C_SEED_e8bf0657752d2ce0,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,593,1043,0.489110144500115,0.44445076643134734,1.1004821713490418,True
E10C_SEED_58ccc4b0e0af7e1c,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,507,1200,0.6497128520898862,0.5736149640457191,1.1326637079120931,True
E10C_SEED_58ccc4b0e0af7e1c,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,382,1039,0.8125635677752966,0.7023441613397531,1.1569307648621938,True
E10C_SEED_58ccc4b0e0af7e1c,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,9,1043,0.07270783528262646,0.44445076643134734,0.1635903024004738,True
E10C_SEED_013832c840939303,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,889,1200,0.5953050686944815,0.5736149640457191,1.0378130035098485,True
E10C_SEED_013832c840939303,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,563,1039,0.7091148108642759,0.7023441613397531,1.0096400737661255,True
E10C_SEED_013832c840939303,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,45,1043,0.962085714413857,0.44445076643134734,2.1646620662594063,True
E10C_SEED_91ac1332a9cf5450,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,314,1200,0.6719031970682557,0.5736149640457191,1.1713487952429058,True
E10C_SEED_91ac1332a9cf5450,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,373,1039,0.7689962042544228,0.7023441613397531,1.0948994048552037,True
E10C_SEED_91ac1332a9cf5450,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,10,1043,0.1037768797562911,0.44445076643134734,0.23349465811377138,True
E10C_SEED_1ee871e1efddbcbf,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,276,1200,0.48261870949761176,0.5736149640457191,0.8413635273628346,True
E10C_SEED_1ee871e1efddbcbf,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,322,1039,0.4984297327142496,0.7023441613397531,0.7096659446324327,True
E10C_SEED_1ee871e1efddbcbf,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,197,1043,0.43875999926820664,0.44445076643134734,0.9871959560136798,True
E10C_SEED_5dd6106d4b159e04,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,582,1200,0.5753477341819251,0.5736149640457191,1.0030207896320986,True
E10C_SEED_5dd6106d4b159e04,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,518,1039,0.6594042186484863,0.7023441613397531,0.9388619638990706,True
E10C_SEED_5dd6106d4b159e04,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,1,1043,1.0,0.44445076643134734,2.2499679953965526,True
E10C_SEED_b3b58abf04c2cc4c,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,,True
E10C_SEED_b3b58abf04c2cc4c,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,42,1039,0.8913487777831134,0.7023441613397531,1.269105414192987,True
E10C_SEED_b3b58abf04c2cc4c,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,433,1043,0.45439384616567535,0.44445076643134734,1.022371611177914,True
E10C_SEED_53479d8c9f239136,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,283,1200,0.5350990495290682,0.5736149640457191,0.9328540625143436,True
E10C_SEED_53479d8c9f239136,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,374,1039,0.5603226856142212,0.7023441613397531,0.7977893409769086,True
E10C_SEED_53479d8c9f239136,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,652,1043,0.3515088446723374,0.44445076643134734,0.7908836506115772,True
E10C_SEED_7a0568ec505c8343,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,980,1200,0.588244706559983,0.5736149640457191,1.0255044645472287,True
E10C_SEED_7a0568ec505c8343,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,725,1039,0.6668285958787779,0.7023441613397531,0.9494328173907964,True
E10C_SEED_7a0568ec505c8343,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,632,1043,0.40567569438692913,0.44445076643134734,0.9127573288808635,True
E10C_SEED_4eec69c79d1540f7,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,890,1200,0.5414426234441517,0.5736149640457191,0.9439130032894275,True
E10C_SEED_4eec69c79d1540f7,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,498,1039,0.5951665232201003,0.7023441613397531,0.8474001151868243,True
E10C_SEED_4eec69c79d1540f7,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,438,1043,0.4211312826661123,0.44445076643134734,0.9475319078590517,True
E10C_SEED_b2df3e41afe48cf0,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,789,1200,0.6627859723182087,0.5736149640457191,1.1554544666052022,True
E10C_SEED_b2df3e41afe48cf0,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,596,1039,0.7868681209291449,0.7023441613397531,1.120345500456868,True
E10C_SEED_b2df3e41afe48cf0,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,360,1043,0.6122419399828586,0.44445076643134734,1.3775247704009288,True
E10C_SEED_ab9965482945174a,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,817,1200,0.6512434691305143,0.5736149640457191,1.1353320780498466,True
E10C_SEED_ab9965482945174a,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,487,1039,0.7751530816150054,0.7023441613397531,1.1036655877317554,True
E10C_SEED_ab9965482945174a,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,343,1043,0.4962973690519092,0.44445076643134734,1.1166531965663071,True
E10C_SEED_744a8d21add80144,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,613,1200,0.6696852684723231,0.5736149640457191,1.1674822144614534,True
E10C_SEED_744a8d21add80144,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,597,1039,0.7952621476249953,0.7023441613397531,1.1322969441477195,True
E10C_SEED_744a8d21add80144,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,183,1043,0.6813246010794827,0.44445076643134734,1.5329585469051594,True
E10C_SEED_348c5fecaad159cd,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,518,1200,0.5224503813788565,0.5736149640457191,0.9108032637328746,True
E10C_SEED_348c5fecaad159cd,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,426,1039,0.7441586144420248,0.7023441613397531,1.0595355602052827,True
E10C_SEED_348c5fecaad159cd,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,347,1043,0.5654904995674805,0.44445076643134734,1.2723355257276392,True
E10C_SEED_f91de5621023025e,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,569,1200,0.7133970279072303,0.5736149640457191,1.243686222680847,True
E10C_SEED_f91de5621023025e,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,584,1039,0.7970588534759993,0.7023441613397531,1.1348551000346805,True
E10C_SEED_f91de5621023025e,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,365,1043,0.49402375160992296,0.44445076643134734,1.1115376300880628,True
E10C_SEED_80a32e304b42be51,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,613,1200,0.6696852684723231,0.5736149640457191,1.1674822144614534,True
E10C_SEED_80a32e304b42be51,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,592,1039,0.7931687987631263,0.7023441613397531,1.1293164269353662,True
E10C_SEED_80a32e304b42be51,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,180,1043,0.6754648248047356,0.44445076643134734,1.5197742378267944,True
E10C_SEED_78d7e843114ce363,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,981,1200,0.5809119687261894,0.5736149640457191,1.0127210849399821,True
E10C_SEED_78d7e843114ce363,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,595,1039,0.7158430542676691,0.7023441613397531,1.0192197695531011,True
E10C_SEED_78d7e843114ce363,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,295,1043,0.5984464109255875,0.44445076643134734,1.3464852715425057,True
E10C_SEED_bc47b25b0ecb84be,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,590,1200,0.6864341390298553,0.5736149640457191,1.1966810178528469,True
E10C_SEED_bc47b25b0ecb84be,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,548,1039,0.7892455612734164,0.7023441613397531,1.1237305080858009,True
E10C_SEED_bc47b25b0ecb84be,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,19,1043,0.24329165867929728,0.44445076643134734,0.5473984455753608,True
E10C_SEED_515e68bec801336e,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,1127,1200,0.5645333922300315,0.5736149640457191,0.9841678261814597,True
E10C_SEED_515e68bec801336e,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,914,1039,0.7205786261051188,0.7023441613397531,1.0259622928032641,True
E10C_SEED_515e68bec801336e,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,19,1043,0.24329165867929728,0.44445076643134734,0.5473984455753608,True
E10C_SEED_2a75345918963890,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,578,1200,0.6929821927772066,0.5736149640457191,1.2080964343914389,True
E10C_SEED_2a75345918963890,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,556,1039,0.7693315160194002,0.7023441613397531,1.095376822883906,True
E10C_SEED_2a75345918963890,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,19,1043,0.24329165867929728,0.44445076643134734,0.5473984455753608,True
E10C_SEED_671d9265724aba56,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,634,1200,0.5468121050711175,0.5736149640457191,0.9532737800535042,True
E10C_SEED_671d9265724aba56,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,650,1039,0.7903298683229013,0.7023441613397531,1.1252743481419587,True
E10C_SEED_671d9265724aba56,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,19,1043,0.24329165867929728,0.44445076643134734,0.5473984455753608,True
E10C_SEED_32825724c21a04df,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,623,1200,0.5667868631114419,0.5736149640457191,0.9880963688845938,True
E10C_SEED_32825724c21a04df,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,539,1039,0.7327987665650953,0.7023441613397531,1.04336137025365,True
E10C_SEED_32825724c21a04df,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,66,1043,0.6339435276100419,0.44445076643134734,1.426352648011385,True
E10C_SEED_ec3c4f86fb5f5a29,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,411,1200,0.6773382573421426,0.5736149640457191,1.1808238972094813,True
E10C_SEED_ec3c4f86fb5f5a29,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,228,1039,0.878575874814323,0.7023441613397531,1.2509193116070048,True
E10C_SEED_ec3c4f86fb5f5a29,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,18,1043,0.21645822602208595,0.44445076643134734,0.4870240808900066,True
E10C_SEED_d8235a33c477948a,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,604,1200,0.5574988178741879,0.5736149640457191,0.9719042438191227,True
E10C_SEED_d8235a33c477948a,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,482,1039,0.7354352095540444,0.7023441613397531,1.047115146726882,True
E10C_SEED_d8235a33c477948a,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,176,1043,0.40370769694040937,0.44445076643134734,0.9083293976111718,True
E10C_SEED_5b66c878424cb989,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,655,1200,0.5147537174463441,0.5736149640457191,0.8973854409511473,True
E10C_SEED_5b66c878424cb989,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,486,1039,0.7255438160960869,0.7023441613397531,1.0330317471595114,True
E10C_SEED_5b66c878424cb989,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,8,1043,0.0,0.44445076643134734,0.0,True
E10C_SEED_9c4c5481958d1e71,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,512,1200,0.4502155909686972,0.5736149640457191,0.7848742086386948,True
E10C_SEED_9c4c5481958d1e71,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,364,1039,0.8532200508923357,0.7023441613397531,1.2148176034734595,True
E10C_SEED_9c4c5481958d1e71,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,212,1043,0.4293061745121857,0.44445076643134734,0.9659251528785451,True
E10C_SEED_e2a754ad20eeb80e,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,676,1200,0.6669043045153527,0.5736149640457191,1.1626340774160802,True
E10C_SEED_e2a754ad20eeb80e,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,613,1039,0.704552791841833,0.7023441613397531,1.0031446556028412,True
E10C_SEED_e2a754ad20eeb80e,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,643,1043,0.4941996375121165,0.44445076643134734,1.1119333677388397,True
E10C_SEED_33b0421f8e30afba,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,753,1200,0.663209417344152,0.5736149640457191,1.1561926708928951,True
E10C_SEED_33b0421f8e30afba,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,670,1039,0.6752098886556293,0.7023441613397531,0.9613661304845704,True
E10C_SEED_33b0421f8e30afba,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,632,1043,0.5036044752772167,0.44445076643134734,1.133093951712212,True
E10C_SEED_991c66096282c8c9,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,626,1200,0.5464211213361468,0.5736149640457191,0.952592166498284,True
E10C_SEED_991c66096282c8c9,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,333,1039,0.7963030632556719,0.7023441613397531,1.1337790033545492,True
E10C_SEED_991c66096282c8c9,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,477,1043,0.39795644847307554,0.44445076643134734,0.8953892726260972,True
E10C_SEED_b7a61cc352431def,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,655,1200,0.5147537174463441,0.5736149640457191,0.8973854409511473,True
E10C_SEED_b7a61cc352431def,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,452,1039,0.7266346948965687,0.7023441613397531,1.034584944097037,True
E10C_SEED_b7a61cc352431def,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,4,1043,0.0,0.44445076643134734,0.0,True
E10C_SEED_b7123360a18f30b1,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,457,1200,0.6904662909716694,0.5736149640457191,1.2037103880655333,True
E10C_SEED_b7123360a18f30b1,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,372,1039,0.7762501391472791,0.7023441613397531,1.1052275819685708,True
E10C_SEED_b7123360a18f30b1,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,159,1043,0.8586196511654338,0.44445076643134734,1.9318667353407784,True
E10C_SEED_259d617aaeba96cc,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,842,1200,0.5878274562717571,0.5736149640457191,1.024777059729748,True
E10C_SEED_259d617aaeba96cc,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,361,1039,0.6528567376946067,0.7023441613397531,0.9295396383010477,True
E10C_SEED_259d617aaeba96cc,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,131,1043,0.8482384547852624,0.44445076643134734,1.9085093757314662,True
E10C_SEED_95d39de43160e66d,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,64,1200,0.6864514435274081,0.5736149640457191,1.196711185297278,True
E10C_SEED_95d39de43160e66d,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,244,1039,0.7701796491757978,0.7023441613397531,1.0965843977497378,True
E10C_SEED_95d39de43160e66d,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,373,1043,0.5741270533793034,0.44445076643134734,1.2917674953947607,True
E10C_SEED_a43f33e564e8cb3e,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,286,1200,0.6417030523236278,0.5736149640457191,1.118699986133001,True
E10C_SEED_a43f33e564e8cb3e,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,281,1039,0.8628102216953447,0.7023441613397531,1.2284721212026528,True
E10C_SEED_a43f33e564e8cb3e,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,10,1043,0.1037768797562911,0.44445076643134734,0.23349465811377138,True
E10C_SEED_5b506d0e920aaff7,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,221,1200,0.3428558353020733,0.5736149640457191,0.5977107585965044,True
E10C_SEED_5b506d0e920aaff7,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,178,1039,0.691284899914519,0.7023441613397531,0.984253786058194,True
E10C_SEED_5b506d0e920aaff7,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,367,1043,0.5452536936767028,0.44445076643134734,1.226803360144337,True
E10C_SEED_84d9a33f9a71569b,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,,True
E10C_SEED_84d9a33f9a71569b,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,0,1039,,0.7023441613397531,,True
E10C_SEED_84d9a33f9a71569b,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,882,1043,0.4534773180157083,0.44445076643134734,1.0203094521736082,True
E10C_SEED_0aa91051d4f40a3c,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,,True
E10C_SEED_0aa91051d4f40a3c,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,0,1039,,0.7023441613397531,,True
E10C_SEED_0aa91051d4f40a3c,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,883,1043,0.45499433788072363,0.44445076643134734,1.0237226983182734,True
E10C_SEED_e2f84d5832b9ab4c,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,,True
E10C_SEED_e2f84d5832b9ab4c,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,0,1039,,0.7023441613397531,,True
E10C_SEED_e2f84d5832b9ab4c,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,869,1043,0.45642093617852764,0.44445076643134734,1.0269324988306197,True
E10C_SEED_0913c4e34b75b43f,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,572,1200,0.5712038934998933,0.5736149640457191,0.9957967091220555,True
E10C_SEED_0913c4e34b75b43f,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,358,1039,0.7405113123160008,0.7023441613397531,1.0543425190627942,True
E10C_SEED_0913c4e34b75b43f,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,210,1043,0.6293124396381484,0.44445076643134734,1.4159328482907587,True
E10C_SEED_f35b3bdb2ecac294,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,,True
E10C_SEED_f35b3bdb2ecac294,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,0,1039,,0.7023441613397531,,True
E10C_SEED_f35b3bdb2ecac294,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,790,1043,0.4983358178840735,0.44445076643134734,1.1212396411989303,True
E10C_SEED_7fc1b86fe467688e,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,138,1200,0.6496113510178902,0.5736149640457191,1.1324867580792644,True
E10C_SEED_7fc1b86fe467688e,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,190,1039,0.6125580258479535,0.7023441613397531,0.8721621956384908,True
E10C_SEED_7fc1b86fe467688e,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,537,1043,0.39836930863207104,0.44445076643134734,0.8963181947704114,True
E10C_SEED_4d17ee67d25f2cb3,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,747,1200,0.49959896072298454,0.5736149640457191,0.8709657035431956,True
E10C_SEED_4d17ee67d25f2cb3,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,752,1039,0.5803001209659648,0.7023441613397531,0.8262332812150331,True
E10C_SEED_4d17ee67d25f2cb3,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,1,1043,1.0,0.44445076643134734,2.2499679953965526,True
E10C_SEED_61561d70ceea78f9,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,489,1200,0.5696816551949739,0.5736149640457191,0.9931429458830651,True
E10C_SEED_61561d70ceea78f9,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,356,1039,0.6727634919283244,0.7023441613397531,0.9578829425235027,True
E10C_SEED_61561d70ceea78f9,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,10,1043,0.21533590475566686,0.44445076643134734,0.4844988939600107,True
E10C_SEED_bd4ec1d65612f95f,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,,True
E10C_SEED_bd4ec1d65612f95f,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,0,1039,,0.7023441613397531,,True
E10C_SEED_bd4ec1d65612f95f,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,627,1043,0.6156347677327897,0.44445076643134734,1.3851585242521671,True
E10C_SEED_d025fd759d60b535,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,378,1200,0.5148279864612648,0.5736149640457191,0.8975149163302358,True
E10C_SEED_d025fd759d60b535,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,273,1039,0.7867137753717323,0.7023441613397531,1.1201257427285227,True
E10C_SEED_d025fd759d60b535,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,179,1043,0.30991439663355613,0.44445076643134734,0.6972974737381344,True
E10C_SEED_40178f7159342c21,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,204,412,0.027894425956435123,0.08190416516421979,0.3405739610495527,True
E10C_SEED_40178f7159342c21,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,161,356,0.041375778077436504,0.02160664061755093,1.9149565547837748,True
E10C_SEED_40178f7159342c21,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,217,372,0.1101014085112899,0.11740490947044935,0.9377922014326179,True
E10C_SEED_c161b734a948d4e1,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,170,412,0.05570033913020758,0.08190416516421979,0.6800672349022432,True
E10C_SEED_c161b734a948d4e1,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,146,356,0.020653955683144595,0.02160664061755093,0.9559077715379559,True
E10C_SEED_c161b734a948d4e1,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,215,372,0.14778703324190967,0.11740490947044935,1.2587806924642062,True
E10C_SEED_bdada75fdd341add,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,112,412,0.08712633400150444,0.08190416516421979,1.0637595026677102,True
E10C_SEED_bdada75fdd341add,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,181,356,0.04011259295639032,0.02160664061755093,1.8564937357178573,True
E10C_SEED_bdada75fdd341add,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,127,372,0.0,0.11740490947044935,0.0,True
E10C_SEED_a802bbc1ee927370,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,244,412,0.044384453283788684,0.08190416516421979,0.5419071569168284,True
E10C_SEED_a802bbc1ee927370,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,176,356,0.0509261487622962,0.02160664061755093,2.3569674556871756,True
E10C_SEED_a802bbc1ee927370,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,194,372,0.09507275056628053,0.11740490947044935,0.8097851358610366,True
E10C_SEED_590e25e49151d6bc,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,242,412,0.11506982313075945,0.08190416516421979,1.404932495191688,True
E10C_SEED_590e25e49151d6bc,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,144,356,0.016149881337806163,0.02160664061755093,0.7474498985597845,True
E10C_SEED_590e25e49151d6bc,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,142,372,0.1140978930670634,0.11740490947044935,0.9718323840263399,True
E10C_SEED_7a91a9802f40eb58,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,274,412,0.0962542144127746,0.08190416516421979,1.175205366171337,True
E10C_SEED_7a91a9802f40eb58,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,186,356,0.014115732436006773,0.02160664061755093,0.6533052817354984,True
E10C_SEED_7a91a9802f40eb58,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,219,372,0.08017445402711688,0.11740490947044935,0.6828884276538426,True
E10C_SEED_40eb71b01d3d40de,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,304,412,0.10273600502267255,0.08190416516421979,1.254344083926433,True
E10C_SEED_40eb71b01d3d40de,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,221,356,0.02233779913638352,0.02160664061755093,1.0338395279384003,True
E10C_SEED_40eb71b01d3d40de,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,192,372,0.15236716450092613,0.11740490947044935,1.2977921041647473,True
E10C_SEED_407e18d7d05fdc98,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,302,412,0.06619209981229254,0.08190416516421979,0.8081652462921246,True
E10C_SEED_407e18d7d05fdc98,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,203,356,0.031527081997809035,0.02160664061755093,1.459138537815999,True
E10C_SEED_407e18d7d05fdc98,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,151,372,0.05197883709170698,0.11740490947044935,0.44273137576746724,True
E10C_SEED_f41f0c1cf62a7319,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,119,412,0.12412867782648825,0.08190416516421979,1.515535596725848,True
E10C_SEED_f41f0c1cf62a7319,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,120,356,0.018163901927599365,0.02160664061755093,0.8406629354886825,True
