path_pattern_raw_id,path_pattern_id,target_industry,task,feature_bank_version,probe_contract_id,source_fold_id,source_tree_id_internal_only,source_leaf_id_internal_only,path_depth,feature_name_list,feature_family_list,split_direction_list,raw_threshold_internal_list,split_threshold_quantile_list,quantile_bucket_count,quantile_source_row_count,quantile_source_excludes_validation_rows,missing_branch_token_list,tie_policy,formula_tokens,raw_numeric_threshold_in_formula,leaf_id_in_formula,tree_id_in_formula,canonicalization_pass,path_train_support_count,path_oof_support_count,path_train_weighted_support,path_oof_weighted_support,token_json,pass
E10C_RAW_f5b18ff8fe782274,E10C_PATH_4592929bf02f1ec1,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,14,3,3,market_volatility_regime;atr20_pct;industry_relative_strength_vs_market_20d,industry_market_context;volatility_range;industry_market_context,greater_than;greater_than;greater_than,0.22018027970168821;0.04621749001633821;-0.03677953407168388,q10_15;q65_70;q10_15,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q10_15 and atr20_pct >= train_q65_70 and industry_relative_strength_vs_market_20d >= train_q10_15,False,False,False,True,281,3,152.1877341102525,1.937852318449096,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""atr20_pct"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}, {""feature_name"": ""industry_relative_strength_vs_market_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}]",True
E10C_RAW_e29c5724c0c1645e,E10C_PATH_868e351ca40f236c,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,15,0,2,atr20_pct_industry_rank;atr_like_10,cross_section_rank;volatility_range,less_than;less_than,0.34057971014492755;0.08849998712539674,q30_35;q00_05,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_industry_rank <= train_q30_35 and atr_like_10 <= train_q00_05,False,False,False,True,63,52,47.74243197278912,52.25550972789729,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_5b6672502eaa2b00,E10C_PATH_c267007d833b2cea,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,15,4,3,atr20_pct_industry_rank;atr_like_10;volatility_return_std_10,cross_section_rank;volatility_range;volatility_range,less_than;greater_than;less_than,0.34057971014492755;0.08849998712539674;0.015381032782538764,q30_35;q00_05;q00_05,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_industry_rank <= train_q30_35 and atr_like_10 >= train_q00_05 and volatility_return_std_10 <= train_q00_05,False,False,False,True,39,33,39.15686669481315,47.75643141910266,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}, {""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_08457ffaf8b45dbf,E10C_PATH_2839b2855af08924,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,15,5,3,atr20_pct_industry_rank;atr_like_10;volatility_return_std_10,cross_section_rank;volatility_range;volatility_range,less_than;greater_than;greater_than,0.34057971014492755;0.08849998712539674;0.015381032782538764,q30_35;q00_05;q00_05,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_industry_rank <= train_q30_35 and atr_like_10 >= train_q00_05 and volatility_return_std_10 >= train_q00_05,False,False,False,True,404,69,425.0372888352602,60.009276365466604,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}, {""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_e71e14b73981f18b,E10C_PATH_9d0132302c5497a3,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,15,1,3,atr20_pct_industry_rank;market_volatility_regime;close_over_close_20d,cross_section_rank;industry_market_context;rolling_return,greater_than;less_than;less_than,0.34057971014492755;0.22018027970168821;1.0506541132926943,q30_35;q10_15;q35_40,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_industry_rank >= train_q30_35 and market_volatility_regime <= train_q10_15 and close_over_close_20d <= train_q35_40,False,False,False,True,58,49,40.6633830331375,42.904474296245596,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""close_over_close_20d"", ""feature_family"": ""rolling_return"", ""direction"": ""less_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}]",True
E10C_RAW_863c0853c4a7a288,E10C_PATH_22054263e60e4d84,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,15,6,3,atr20_pct_industry_rank;market_volatility_regime;close_over_close_20d,cross_section_rank;industry_market_context;rolling_return,greater_than;less_than;greater_than,0.34057971014492755;0.22018027970168821;1.0506541132926943,q30_35;q10_15;q35_40,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_industry_rank >= train_q30_35 and market_volatility_regime <= train_q10_15 and close_over_close_20d >= train_q35_40,False,False,False,True,90,45,72.74326641350012,36.92635725865106,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""close_over_close_20d"", ""feature_family"": ""rolling_return"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}]",True
E10C_RAW_623baef7560b9148,E10C_PATH_cc40820e91fef234,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,15,2,3,atr20_pct_industry_rank;market_volatility_regime;money_price_coherence_5,cross_section_rank;industry_market_context;volume_money,greater_than;greater_than;less_than,0.34057971014492755;0.22018027970168821;0.9487231282942624,q30_35;q10_15;q85_90,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_industry_rank >= train_q30_35 and market_volatility_regime >= train_q10_15 and money_price_coherence_5 <= train_q85_90,False,False,False,True,722,108,531.7878953023517,105.94928715634093,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""money_price_coherence_5"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}]",True
E10C_RAW_0179364015595f36,E10C_PATH_0bea1d82911bf935,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,15,3,3,atr20_pct_industry_rank;market_volatility_regime;money_price_coherence_5,cross_section_rank;industry_market_context;volume_money,greater_than;greater_than;greater_than,0.34057971014492755;0.22018027970168821;0.9487231282942624,q30_35;q10_15;q85_90,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_industry_rank >= train_q30_35 and market_volatility_regime >= train_q10_15 and money_price_coherence_5 >= train_q85_90,False,False,False,True,49,16,29.868867748148215,10.082639191538775,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""money_price_coherence_5"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}]",True
E10C_RAW_8e95087845fdfb86,E10C_PATH_e691c6b5a18611df,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,16,0,2,atr20_pct_market_rank;atr_like_10,cross_section_rank;volatility_range,less_than;less_than,0.7739746022478472;0.08849998712539674,q55_60;q00_05,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank <= train_q55_60 and atr_like_10 <= train_q00_05,False,False,False,True,73,52,54.36631590136055,52.25550972789729,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_bd94dbfa4aaa5f4d,E10C_PATH_d8db081816698fd2,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,16,2,3,atr20_pct_market_rank;atr_like_10;ret_5d_market_rank,cross_section_rank;volatility_range;cross_section_rank,less_than;greater_than;less_than,0.7739746022478472;0.08849998712539674;0.9537669331556741,q55_60;q00_05;q70_75,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank <= train_q55_60 and atr_like_10 >= train_q00_05 and ret_5d_market_rank <= train_q70_75,False,False,False,True,621,165,596.5110154915697,176.83430781704448,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q70_75"", ""quantile_level"": 0.75}]",True
E10C_RAW_8e80bd6a6c836aff,E10C_PATH_ae5ded3f2f0bb398,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,16,6,3,atr20_pct_market_rank;atr_like_10;ret_5d_market_rank,cross_section_rank;volatility_range;cross_section_rank,less_than;greater_than;greater_than,0.7739746022478472;0.08849998712539674;0.9537669331556741,q55_60;q00_05;q70_75,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank <= train_q55_60 and atr_like_10 >= train_q00_05 and ret_5d_market_rank >= train_q70_75,False,False,False,True,162,27,117.19583387259334,21.042319436598113,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q70_75"", ""quantile_level"": 0.75}]",True
E10C_RAW_55ac10d5035bd2ff,E10C_PATH_af5794d7ae5cd0be,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,16,1,3,atr20_pct_market_rank;return_acceleration_5_20;rank_persistence_3d,cross_section_rank;rolling_return;cross_section_rank,greater_than;less_than;less_than,0.7739746022478472;0.05916024744510651;0.4331320015623418,q55_60;q60_65;q15_20,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank >= train_q55_60 and return_acceleration_5_20 <= train_q60_65 and rank_persistence_3d <= train_q15_20,False,False,False,True,124,14,108.54524205588416,13.318777875024116,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}, {""feature_name"": ""return_acceleration_5_20"", ""feature_family"": ""rolling_return"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}, {""feature_name"": ""rank_persistence_3d"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q15_20"", ""quantile_level"": 0.2}]",True
E10C_RAW_fae4e442e3bcebb8,E10C_PATH_0233406419bc7889,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,16,4,3,atr20_pct_market_rank;return_acceleration_5_20;rank_persistence_3d,cross_section_rank;rolling_return;cross_section_rank,greater_than;less_than;greater_than,0.7739746022478472;0.05916024744510651;0.4331320015623418,q55_60;q60_65;q15_20,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank >= train_q55_60 and return_acceleration_5_20 <= train_q60_65 and rank_persistence_3d >= train_q15_20,False,False,False,True,242,60,172.27131488959222,54.0027306716422,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}, {""feature_name"": ""return_acceleration_5_20"", ""feature_family"": ""rolling_return"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}, {""feature_name"": ""rank_persistence_3d"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q15_20"", ""quantile_level"": 0.2}]",True
E10C_RAW_3ffc445b80f20e51,E10C_PATH_546d53de746f54c1,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,16,3,3,atr20_pct_market_rank;return_acceleration_5_20;ret_5d_market_rank,cross_section_rank;rolling_return;cross_section_rank,greater_than;greater_than;less_than,0.7739746022478472;0.05916024744510651;0.9943342321520289,q55_60;q60_65;q90_95,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank >= train_q55_60 and return_acceleration_5_20 >= train_q60_65 and ret_5d_market_rank <= train_q90_95,False,False,False,True,162,45,105.49725550622348,33.716230158470836,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}, {""feature_name"": ""return_acceleration_5_20"", ""feature_family"": ""rolling_return"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90_95"", ""quantile_level"": 0.95}]",True
E10C_RAW_186b0465db879714,E10C_PATH_95ee689beb875a74,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,16,5,3,atr20_pct_market_rank;return_acceleration_5_20;ret_5d_market_rank,cross_section_rank;rolling_return;cross_section_rank,greater_than;greater_than;greater_than,0.7739746022478472;0.05916024744510651;0.9943342321520289,q55_60;q60_65;q90_95,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank >= train_q55_60 and return_acceleration_5_20 >= train_q60_65 and ret_5d_market_rank >= train_q90_95,False,False,False,True,41,9,32.61302228277675,4.71409972856584,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}, {""feature_name"": ""return_acceleration_5_20"", ""feature_family"": ""rolling_return"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q90_95"", ""quantile_level"": 0.95}]",True
E10C_RAW_461b59eba7e66ef0,E10C_PATH_56d6b16e1105163d,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,17,0,3,atr20_pct_market_rank;ret_5d_market_rank;atr_like_10,cross_section_rank;cross_section_rank;volatility_range,less_than;less_than;less_than,0.8989041562570975;0.9467632850241546;0.08849998712539674,q80_85;q65_70;q00_05,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank <= train_q80_85 and ret_5d_market_rank <= train_q65_70 and atr_like_10 <= train_q00_05,False,False,False,True,66,46,49.21230335884354,48.231164754686986,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_49ea8f917e3dd649,E10C_PATH_9240d496b0942943,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,17,4,3,atr20_pct_market_rank;ret_5d_market_rank;atr_like_10,cross_section_rank;cross_section_rank;volatility_range,less_than;less_than;greater_than,0.8989041562570975;0.9467632850241546;0.08849998712539674,q80_85;q65_70;q00_05,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank <= train_q80_85 and ret_5d_market_rank <= train_q65_70 and atr_like_10 >= train_q00_05,False,False,False,True,797,195,717.740705711189,204.14475205931103,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_ec30e6bb8101cc53,E10C_PATH_12c142ada9b8b3de,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,17,2,3,atr20_pct_market_rank;ret_5d_market_rank;close_over_median_10,cross_section_rank;cross_section_rank;price_distance,less_than;greater_than;less_than,0.8989041562570975;0.9467632850241546;0.0640849450547021,q80_85;q65_70;q60_65,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank <= train_q80_85 and ret_5d_market_rank >= train_q65_70 and close_over_median_10 <= train_q60_65,False,False,False,True,83,47,71.26337311221111,35.450984524721015,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}, {""feature_name"": ""close_over_median_10"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}]",True
E10C_RAW_1e193344dbfe0a0b,E10C_PATH_98457aa8508be9b2,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,17,3,3,atr20_pct_market_rank;ret_5d_market_rank;close_over_median_10,cross_section_rank;cross_section_rank;price_distance,less_than;greater_than;greater_than,0.8989041562570975;0.9467632850241546;0.0640849450547021,q80_85;q65_70;q60_65,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank <= train_q80_85 and ret_5d_market_rank >= train_q65_70 and close_over_median_10 >= train_q60_65,False,False,False,True,266,65,178.69103840909906,46.77977419587938,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q65_70"", ""quantile_level"": 0.7}, {""feature_name"": ""close_over_median_10"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}]",True
E10C_RAW_2261f91cad389662,E10C_PATH_193888f3e6567be0,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,17,1,3,atr20_pct_market_rank;atr20_pct;close_over_min_low_20,cross_section_rank;volatility_range;price_distance,greater_than;less_than;less_than,0.8989041562570975;0.054138018751458836;0.161528547170287,q80_85;q85_90;q50_55,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank >= train_q80_85 and atr20_pct <= train_q85_90 and close_over_min_low_20 <= train_q50_55,False,False,False,True,45,11,37.659824725344684,13.507545007551464,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""atr20_pct"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q50_55"", ""quantile_level"": 0.5499999999999999}]",True
E10C_RAW_91b728e9dc1592e7,E10C_PATH_faf3cd9ed913ea22,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,17,7,3,atr20_pct_market_rank;atr20_pct;close_over_min_low_20,cross_section_rank;volatility_range;price_distance,greater_than;less_than;greater_than,0.8989041562570975;0.054138018751458836;0.161528547170287,q80_85;q85_90;q50_55,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank >= train_q80_85 and atr20_pct <= train_q85_90 and close_over_min_low_20 >= train_q50_55,False,False,False,True,73,8,53.510659206864574,7.7697548730929835,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""atr20_pct"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q50_55"", ""quantile_level"": 0.5499999999999999}]",True
E10C_RAW_b027e784797b75e5,E10C_PATH_7a05cbd2a50aec33,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,17,5,3,atr20_pct_market_rank;atr20_pct;market_breadth_20d,cross_section_rank;volatility_range;industry_market_context,greater_than;greater_than;less_than,0.8989041562570975;0.054138018751458836;0.3933553901295837,q80_85;q85_90;q30_35,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank >= train_q80_85 and atr20_pct >= train_q85_90 and market_breadth_20d <= train_q30_35,False,False,False,True,52,0,39.71080543960009,0.0,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""atr20_pct"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}, {""feature_name"": ""market_breadth_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}]",True
E10C_RAW_8fa3a58f91ea787f,E10C_PATH_d9d5fee9703d354d,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,17,6,3,atr20_pct_market_rank;atr20_pct;market_breadth_20d,cross_section_rank;volatility_range;industry_market_context,greater_than;greater_than;greater_than,0.8989041562570975;0.054138018751458836;0.3933553901295837,q80_85;q85_90;q30_35,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_market_rank >= train_q80_85 and atr20_pct >= train_q85_90 and market_breadth_20d >= train_q30_35,False,False,False,True,43,0,39.21129003684808,0.0,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""atr20_pct"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q85_90"", ""quantile_level"": 0.9}, {""feature_name"": ""market_breadth_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}]",True
E10C_RAW_d61b0818aec775f4,E10C_PATH_c285ea56c45ec778,电子,launch_winner,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2023,18,0,2,atr20_pct_industry_rank;prelaunch_drawdown_120d,cross_section_rank;launch_lifecycle_context,less_than;less_than,0.34057971014492755;-0.3287158459322682,q30_35;q10_15,20,1425,True,explicit_missing_branch_token,average_rank_then_lower_bucket,atr20_pct_industry_rank <= train_q30_35 and prelaunch_drawdown_120d <= train_q10_15,False,False,False,True,61,8,47.394898317718685,11.644516704890897,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}, {""feature_name"": ""prelaunch_drawdown_120d"", ""feature_family"": ""launch_lifecycle_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}]",True
