primitive_seed_id,fold_id,baseline_name,candidate_baseline_missing_row_rate,candidate_baseline_missing_weight_share,candidate_baseline_sparse_cell_weight_share,baseline_sparsity_pass,pass
E10C_SEED_32825724c21a04df,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_32825724c21a04df,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_32825724c21a04df,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ec3c4f86fb5f5a29,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ec3c4f86fb5f5a29,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ec3c4f86fb5f5a29,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d8235a33c477948a,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d8235a33c477948a,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d8235a33c477948a,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5b66c878424cb989,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5b66c878424cb989,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5b66c878424cb989,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9c4c5481958d1e71,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9c4c5481958d1e71,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9c4c5481958d1e71,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e2a754ad20eeb80e,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e2a754ad20eeb80e,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e2a754ad20eeb80e,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_33b0421f8e30afba,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_33b0421f8e30afba,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_33b0421f8e30afba,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_991c66096282c8c9,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_991c66096282c8c9,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_991c66096282c8c9,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b7a61cc352431def,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b7a61cc352431def,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b7a61cc352431def,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b7123360a18f30b1,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b7123360a18f30b1,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b7123360a18f30b1,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_259d617aaeba96cc,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_259d617aaeba96cc,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_259d617aaeba96cc,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_95d39de43160e66d,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_95d39de43160e66d,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_95d39de43160e66d,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a43f33e564e8cb3e,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a43f33e564e8cb3e,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a43f33e564e8cb3e,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5b506d0e920aaff7,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5b506d0e920aaff7,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5b506d0e920aaff7,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_84d9a33f9a71569b,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_84d9a33f9a71569b,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_84d9a33f9a71569b,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0aa91051d4f40a3c,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0aa91051d4f40a3c,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0aa91051d4f40a3c,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e2f84d5832b9ab4c,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e2f84d5832b9ab4c,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e2f84d5832b9ab4c,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0913c4e34b75b43f,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0913c4e34b75b43f,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0913c4e34b75b43f,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f35b3bdb2ecac294,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f35b3bdb2ecac294,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f35b3bdb2ecac294,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7fc1b86fe467688e,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7fc1b86fe467688e,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7fc1b86fe467688e,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4d17ee67d25f2cb3,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4d17ee67d25f2cb3,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4d17ee67d25f2cb3,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_61561d70ceea78f9,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_61561d70ceea78f9,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_61561d70ceea78f9,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bd4ec1d65612f95f,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bd4ec1d65612f95f,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bd4ec1d65612f95f,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d025fd759d60b535,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d025fd759d60b535,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d025fd759d60b535,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40178f7159342c21,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40178f7159342c21,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40178f7159342c21,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c161b734a948d4e1,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c161b734a948d4e1,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c161b734a948d4e1,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bdada75fdd341add,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bdada75fdd341add,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bdada75fdd341add,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a802bbc1ee927370,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a802bbc1ee927370,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a802bbc1ee927370,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_590e25e49151d6bc,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_590e25e49151d6bc,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_590e25e49151d6bc,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7a91a9802f40eb58,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7a91a9802f40eb58,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7a91a9802f40eb58,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40eb71b01d3d40de,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40eb71b01d3d40de,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40eb71b01d3d40de,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_407e18d7d05fdc98,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_407e18d7d05fdc98,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_407e18d7d05fdc98,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f41f0c1cf62a7319,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f41f0c1cf62a7319,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f41f0c1cf62a7319,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_fcda47e3c4b6e009,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_fcda47e3c4b6e009,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_fcda47e3c4b6e009,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c8cecb2b23026b7d,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c8cecb2b23026b7d,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c8cecb2b23026b7d,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c645f9790305e9cb,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c645f9790305e9cb,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c645f9790305e9cb,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_86d5dde1c52d602c,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_86d5dde1c52d602c,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_86d5dde1c52d602c,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_3bd310d43fd4eb55,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_3bd310d43fd4eb55,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_3bd310d43fd4eb55,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
