arm_id,target_regime,split,label_name,sample_count,positive_count,auc,pr_auc,top_decile_lift,calibration_status,oos_separability_status
top_k_per_instrument_20d_family_aware,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,robustness,non_fast_fail_vs_fast_fail_10d,3371,2493,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,robustness,non_false_repair_vs_false_repair_20d,3371,2316,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,robustness,winner_120d,3371,774,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,robustness,bridge_positive_vs_bridge_negative,181,46,0.48132045088566827,0.3038710759530311,1.449656750572082,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,robustness,e1_missed_captured_vs_still_missed,92,46,0.4546313799621928,0.5250766017224804,0.8,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,validation,non_fast_fail_vs_fast_fail_10d,1619,1265,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,validation,non_false_repair_vs_false_repair_20d,1619,1104,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,validation,winner_120d,1619,112,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_on,validation,bridge_positive_vs_bridge_negative,22,2,0.525,0.15263157894736842,0.0,diagnostic_only,positive
market_day_family_quota,risk_on,validation,e1_missed_captured_vs_still_missed,13,6,0.6904761904761905,0.3983516483516483,0.0,diagnostic_only,positive
market_day_family_quota,transition,robustness,non_fast_fail_vs_fast_fail_10d,1062,864,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,transition,robustness,non_false_repair_vs_false_repair_20d,1062,794,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,transition,robustness,winner_120d,1062,223,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,transition,robustness,bridge_positive_vs_bridge_negative,100,7,0.38863287250384027,0.1048082869511441,1.4285714285714286,diagnostic_only,not_positive_or_low_power
market_day_family_quota,transition,robustness,e1_missed_captured_vs_still_missed,60,2,0.28448275862068967,0.08846153846153847,0.0,diagnostic_only,not_positive_or_low_power
market_day_family_quota,transition,validation,non_fast_fail_vs_fast_fail_10d,2285,1749,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,transition,validation,non_false_repair_vs_false_repair_20d,2285,1528,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,transition,validation,winner_120d,2285,126,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,transition,validation,bridge_positive_vs_bridge_negative,81,14,0.5223880597014925,0.13648524486589692,0.0,diagnostic_only,positive
market_day_family_quota,transition,validation,e1_missed_captured_vs_still_missed,24,15,0.6222222222222222,0.5631926942453258,0.5333333333333333,diagnostic_only,positive
market_day_family_quota,risk_off,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,robustness,bridge_positive_vs_bridge_negative,476,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,robustness,e1_missed_captured_vs_still_missed,91,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,validation,bridge_positive_vs_bridge_negative,341,0,,,,diagnostic_only,not_positive_or_low_power
market_day_family_quota,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,robustness,non_fast_fail_vs_fast_fail_10d,9731,7388,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,robustness,non_false_repair_vs_false_repair_20d,9731,7007,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,robustness,winner_120d,9731,2024,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,robustness,bridge_positive_vs_bridge_negative,181,98,0.5041799852471109,0.5260314257510387,0.8748657357679914,diagnostic_only,positive
cross_family_collision_suppression,risk_on,robustness,e1_missed_captured_vs_still_missed,92,78,0.4065934065934066,0.8951977830704095,0.9435897435897437,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,validation,non_fast_fail_vs_fast_fail_10d,4459,3589,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,validation,non_false_repair_vs_false_repair_20d,4459,3158,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,validation,winner_120d,4459,298,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,validation,bridge_positive_vs_bridge_negative,22,7,0.4380952380952381,0.4095993660622143,1.0476190476190477,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_on,validation,e1_missed_captured_vs_still_missed,13,11,0.22727272727272727,0.9617715617715619,1.1818181818181819,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,transition,robustness,non_fast_fail_vs_fast_fail_10d,3225,2805,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,transition,robustness,non_false_repair_vs_false_repair_20d,3225,2579,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,transition,robustness,winner_120d,3225,631,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,transition,robustness,bridge_positive_vs_bridge_negative,99,18,0.6392318244170097,0.2260062432617112,1.1,diagnostic_only,positive
cross_family_collision_suppression,transition,robustness,e1_missed_captured_vs_still_missed,60,4,0.35714285714285715,0.11282051282051281,0.0,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,transition,validation,non_fast_fail_vs_fast_fail_10d,6210,4921,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,transition,validation,non_false_repair_vs_false_repair_20d,6210,4378,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,transition,validation,winner_120d,6210,350,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,transition,validation,bridge_positive_vs_bridge_negative,81,32,0.5248724489795918,0.3285483752739513,0.28125,diagnostic_only,positive
cross_family_collision_suppression,transition,validation,e1_missed_captured_vs_still_missed,24,23,0.043478260869565216,0.9981884057971014,1.0434782608695652,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,robustness,bridge_positive_vs_bridge_negative,476,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,robustness,e1_missed_captured_vs_still_missed,91,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,validation,bridge_positive_vs_bridge_negative,341,0,,,,diagnostic_only,not_positive_or_low_power
cross_family_collision_suppression,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_on,robustness,non_fast_fail_vs_fast_fail_10d,428,278,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_on,robustness,non_false_repair_vs_false_repair_20d,428,266,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_on,robustness,winner_120d,428,114,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_on,robustness,bridge_positive_vs_bridge_negative,181,3,0.7172284644194756,0.36068666289379364,3.175438596491228,diagnostic_only,positive
fast_fail_rejector_overlay_train_only,risk_on,robustness,e1_missed_captured_vs_still_missed,92,4,0.7897727272727273,0.29897231201227675,2.3000000000000003,diagnostic_only,positive
fast_fail_rejector_overlay_train_only,risk_on,validation,non_fast_fail_vs_fast_fail_10d,364,284,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_on,validation,non_false_repair_vs_false_repair_20d,364,240,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_on,validation,winner_120d,364,23,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_on,validation,bridge_positive_vs_bridge_negative,22,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_on,validation,e1_missed_captured_vs_still_missed,13,2,1.0,0.11858974358974358,0.0,diagnostic_only,positive
fast_fail_rejector_overlay_train_only,transition,robustness,non_fast_fail_vs_fast_fail_10d,328,275,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,robustness,non_false_repair_vs_false_repair_20d,328,239,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,robustness,winner_120d,328,72,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,robustness,bridge_positive_vs_bridge_negative,100,2,0.4744897959183674,0.07386363636363637,5.0,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,robustness,e1_missed_captured_vs_still_missed,60,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,validation,non_fast_fail_vs_fast_fail_10d,1401,1072,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,validation,non_false_repair_vs_false_repair_20d,1401,951,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,validation,winner_120d,1401,104,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,validation,bridge_positive_vs_bridge_negative,81,11,0.35844155844155845,0.10278242646717071,0.0,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,transition,validation,e1_missed_captured_vs_still_missed,24,3,0.42857142857142855,0.21428571428571427,0.0,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,robustness,bridge_positive_vs_bridge_negative,476,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,robustness,e1_missed_captured_vs_still_missed,91,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,validation,bridge_positive_vs_bridge_negative,341,0,,,,diagnostic_only,not_positive_or_low_power
fast_fail_rejector_overlay_train_only,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_on,robustness,non_fast_fail_vs_fast_fail_10d,428,278,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_on,robustness,non_false_repair_vs_false_repair_20d,428,266,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_on,robustness,winner_120d,428,114,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_on,robustness,bridge_positive_vs_bridge_negative,181,3,0.7172284644194756,0.36068666289379364,3.175438596491228,diagnostic_only,positive
false_repair_rejector_overlay_train_only,risk_on,robustness,e1_missed_captured_vs_still_missed,92,4,0.7897727272727273,0.29897231201227675,2.3000000000000003,diagnostic_only,positive
false_repair_rejector_overlay_train_only,risk_on,validation,non_fast_fail_vs_fast_fail_10d,364,284,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_on,validation,non_false_repair_vs_false_repair_20d,364,240,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_on,validation,winner_120d,364,23,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_on,validation,bridge_positive_vs_bridge_negative,22,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_on,validation,e1_missed_captured_vs_still_missed,13,2,1.0,0.11858974358974358,0.0,diagnostic_only,positive
false_repair_rejector_overlay_train_only,transition,robustness,non_fast_fail_vs_fast_fail_10d,328,275,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,robustness,non_false_repair_vs_false_repair_20d,328,239,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,robustness,winner_120d,328,72,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,robustness,bridge_positive_vs_bridge_negative,100,2,0.4744897959183674,0.07386363636363637,5.0,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,robustness,e1_missed_captured_vs_still_missed,60,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,validation,non_fast_fail_vs_fast_fail_10d,1401,1072,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,validation,non_false_repair_vs_false_repair_20d,1401,951,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,validation,winner_120d,1401,104,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,validation,bridge_positive_vs_bridge_negative,81,11,0.35844155844155845,0.10278242646717071,0.0,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,transition,validation,e1_missed_captured_vs_still_missed,24,3,0.42857142857142855,0.21428571428571427,0.0,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,robustness,bridge_positive_vs_bridge_negative,476,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,robustness,e1_missed_captured_vs_still_missed,91,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,validation,bridge_positive_vs_bridge_negative,341,0,,,,diagnostic_only,not_positive_or_low_power
false_repair_rejector_overlay_train_only,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_on,robustness,non_fast_fail_vs_fast_fail_10d,377,250,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_on,robustness,non_false_repair_vs_false_repair_20d,377,240,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_on,robustness,winner_120d,377,100,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_on,robustness,bridge_positive_vs_bridge_negative,181,3,0.7172284644194756,0.36068666289379364,3.175438596491228,diagnostic_only,positive
bridge_positive_ranker_with_fast_fail_penalty,risk_on,robustness,e1_missed_captured_vs_still_missed,92,4,0.7897727272727273,0.29897231201227675,2.3000000000000003,diagnostic_only,positive
bridge_positive_ranker_with_fast_fail_penalty,risk_on,validation,non_fast_fail_vs_fast_fail_10d,318,252,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_on,validation,non_false_repair_vs_false_repair_20d,318,212,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_on,validation,winner_120d,318,20,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_on,validation,bridge_positive_vs_bridge_negative,22,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_on,validation,e1_missed_captured_vs_still_missed,13,2,1.0,0.11858974358974358,0.0,diagnostic_only,positive
bridge_positive_ranker_with_fast_fail_penalty,transition,robustness,non_fast_fail_vs_fast_fail_10d,290,241,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,robustness,non_false_repair_vs_false_repair_20d,290,206,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,robustness,winner_120d,290,63,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,robustness,bridge_positive_vs_bridge_negative,100,2,0.4744897959183674,0.07386363636363637,5.0,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,robustness,e1_missed_captured_vs_still_missed,60,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,validation,non_fast_fail_vs_fast_fail_10d,1315,1003,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,validation,non_false_repair_vs_false_repair_20d,1315,891,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,validation,winner_120d,1315,99,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,validation,bridge_positive_vs_bridge_negative,81,11,0.35844155844155845,0.10278242646717071,0.0,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,transition,validation,e1_missed_captured_vs_still_missed,24,3,0.42857142857142855,0.21428571428571427,0.0,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,robustness,bridge_positive_vs_bridge_negative,476,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,robustness,e1_missed_captured_vs_still_missed,91,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,validation,bridge_positive_vs_bridge_negative,341,0,,,,diagnostic_only,not_positive_or_low_power
bridge_positive_ranker_with_fast_fail_penalty,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_on,robustness,non_fast_fail_vs_fast_fail_10d,377,250,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_on,robustness,non_false_repair_vs_false_repair_20d,377,240,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_on,robustness,winner_120d,377,100,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_on,robustness,bridge_positive_vs_bridge_negative,181,3,0.7172284644194756,0.36068666289379364,3.175438596491228,diagnostic_only,positive
supervised_bridge_ranker,risk_on,robustness,e1_missed_captured_vs_still_missed,92,4,0.7897727272727273,0.29897231201227675,2.3000000000000003,diagnostic_only,positive
supervised_bridge_ranker,risk_on,validation,non_fast_fail_vs_fast_fail_10d,318,252,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_on,validation,non_false_repair_vs_false_repair_20d,318,212,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_on,validation,winner_120d,318,20,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_on,validation,bridge_positive_vs_bridge_negative,22,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_on,validation,e1_missed_captured_vs_still_missed,13,2,1.0,0.11858974358974358,0.0,diagnostic_only,positive
supervised_bridge_ranker,transition,robustness,non_fast_fail_vs_fast_fail_10d,290,241,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,robustness,non_false_repair_vs_false_repair_20d,290,206,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,robustness,winner_120d,290,63,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,robustness,bridge_positive_vs_bridge_negative,100,2,0.4744897959183674,0.07386363636363637,5.0,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,robustness,e1_missed_captured_vs_still_missed,60,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,validation,non_fast_fail_vs_fast_fail_10d,1315,1003,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,validation,non_false_repair_vs_false_repair_20d,1315,891,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,validation,winner_120d,1315,99,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,validation,bridge_positive_vs_bridge_negative,81,11,0.35844155844155845,0.10278242646717071,0.0,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,transition,validation,e1_missed_captured_vs_still_missed,24,3,0.42857142857142855,0.21428571428571427,0.0,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,robustness,bridge_positive_vs_bridge_negative,476,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,robustness,e1_missed_captured_vs_still_missed,91,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,validation,bridge_positive_vs_bridge_negative,341,0,,,,diagnostic_only,not_positive_or_low_power
supervised_bridge_ranker,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_on,robustness,non_fast_fail_vs_fast_fail_10d,85,59,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_on,robustness,non_false_repair_vs_false_repair_20d,85,62,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_on,robustness,winner_120d,85,22,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_on,robustness,bridge_positive_vs_bridge_negative,181,1,0.9944444444444445,1.0,9.526315789473685,diagnostic_only,positive
r2_budget_only_arm,risk_on,robustness,e1_missed_captured_vs_still_missed,92,1,0.989010989010989,1.0,9.200000000000001,diagnostic_only,positive
r2_budget_only_arm,risk_on,validation,non_fast_fail_vs_fast_fail_10d,74,58,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_on,validation,non_false_repair_vs_false_repair_20d,74,54,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_on,validation,winner_120d,74,3,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_on,validation,bridge_positive_vs_bridge_negative,22,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_on,validation,e1_missed_captured_vs_still_missed,13,2,1.0,0.11858974358974358,0.0,diagnostic_only,positive
r2_budget_only_arm,transition,robustness,non_fast_fail_vs_fast_fail_10d,88,72,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,transition,robustness,non_false_repair_vs_false_repair_20d,88,69,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,transition,robustness,winner_120d,88,13,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,transition,robustness,bridge_positive_vs_bridge_negative,100,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,transition,robustness,e1_missed_captured_vs_still_missed,60,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,transition,validation,non_fast_fail_vs_fast_fail_10d,853,660,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,transition,validation,non_false_repair_vs_false_repair_20d,853,596,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,transition,validation,winner_120d,853,47,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,transition,validation,bridge_positive_vs_bridge_negative,81,6,0.6688888888888889,0.0903909436714051,0.0,diagnostic_only,positive
r2_budget_only_arm,transition,validation,e1_missed_captured_vs_still_missed,24,10,0.5785714285714286,0.37495759142817964,0.0,diagnostic_only,positive
r2_budget_only_arm,risk_off,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_off,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_off,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_off,robustness,bridge_positive_vs_bridge_negative,476,0,,,,diagnostic_only,not_positive_or_low_power
