arm_id,target_regime,split,market_regime_bucket,selected_event_count,density_granularity,density_reference_scope_id,events_per_instrument_year_mean,events_per_instrument_year_p95,density_vs_e1_full_denominator,rolling_10d_duplicate_rate,adjacent_gap_median,fast_fail_10d_count,fast_fail_10d_rate,fast_fail_10d_excess_vs_e1,false_repair_20d_count,false_repair_20d_rate,false_repair_20d_excess_vs_e1,event_level_label_source_status,direct_entry_density_gate_pass,feature_source_density_gate_pass
cooldown_20d_ranked_within_bucket,risk_on,robustness,risk_on,3848,selected_arm_recomputed,07_E1_only,1.062271937041204,1.8882380585659653,0.5642228739002934,0.0,43.0,1074,0.279833246482543,0.14512450861846538,1207,0.3136694386694387,0.1342754992754994,event_level_label_available,True,True
cooldown_20d_ranked_within_bucket,risk_on,validation,risk_on,2096,selected_arm_recomputed,07_E1_only,0.5786179781804478,0.9192737916702725,0.3073313782991202,0.0,61.0,460,0.21957040572792363,0.08913562311922804,670,0.3196564885496183,0.11675793782498062,event_level_label_available,True,True
cooldown_20d_ranked_within_bucket,transition,all,transition,8890,selected_arm_recomputed,07_E1_only,2.4541573597443613,6.390195113989029,1.3035190615835779,0.0,80.0,1877,0.21132627786534564,0.07020952659631013,2477,0.2786276715410574,0.08218097103344318,event_level_label_available,True,True
cooldown_20d_ranked_within_bucket,transition,train,transition,3969,selected_arm_recomputed,07_E1_only,1.095674978720514,2.652919260646042,0.5819648093841642,0.0,99.0,980,0.2472250252270434,0.0756964371290271,1147,0.2889896699420509,0.07895466410774518,event_level_label_available,True,True
cooldown_20d_ranked_within_bucket,transition,robustness,transition,1925,selected_arm_recomputed,07_E1_only,0.5314120267162987,1.0683452173465329,0.28225806451612906,0.0,71.0,242,0.12584503380135206,0.04950915593875667,374,0.19428571428571428,0.059425663395129086,event_level_label_available,True,True
cooldown_20d_ranked_within_bucket,transition,validation,transition,2996,selected_arm_recomputed,07_E1_only,0.8270703543075485,1.6055544661724641,0.43929618768328443,0.0,60.0,655,0.21869782971619364,0.07842005193841595,956,0.3190921228304406,0.10520323394155179,event_level_label_available,True,True
cooldown_20d_ranked_within_bucket,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cooldown_20d_ranked_within_bucket,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cooldown_20d_ranked_within_bucket,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cooldown_20d_ranked_within_bucket,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cooldown_40d_ranked_within_bucket,risk_on,all,risk_on,9374,selected_arm_recomputed,07_E1_only,2.587769526461602,6.728090345521887,1.3744868035190616,0.0,88.0,2627,0.2811730707481537,0.1445481130207273,3338,0.3560913164070834,0.1478564193432967,event_level_label_available,True,True
cooldown_40d_ranked_within_bucket,risk_on,train,risk_on,4873,selected_arm_recomputed,07_E1_only,1.3452315876304017,2.8972031580180957,0.714516129032258,0.0,79.0,1496,0.30826293014630124,0.16922860786590574,1939,0.3979068335727478,0.17458896814351352,event_level_label_available,True,True
cooldown_40d_ranked_within_bucket,risk_on,robustness,risk_on,2796,selected_arm_recomputed,07_E1_only,0.7718587151681928,1.2588253723773102,0.4099706744868035,0.0,78.0,755,0.2709978463747308,0.13628910851065318,846,0.30257510729613735,0.12318116790219805,event_level_label_available,True,True
cooldown_40d_ranked_within_bucket,risk_on,validation,risk_on,1705,selected_arm_recomputed,07_E1_only,0.4706792236630074,0.9178935006917885,0.25,0.0,82.5,376,0.22065727699530516,0.09022249438660956,553,0.3243401759530792,0.12144162522844149,event_level_label_available,True,True
cooldown_40d_ranked_within_bucket,transition,all,transition,7526,selected_arm_recomputed,07_E1_only,2.0776139808139553,5.325162594990858,1.1035190615835777,0.0,105.0,1547,0.20577281191806332,0.06465606064902782,2048,0.2721233058729737,0.07567660536535947,event_level_label_available,True,True
cooldown_40d_ranked_within_bucket,transition,train,transition,3426,selected_arm_recomputed,07_E1_only,0.9457753784571633,2.1223354085168333,0.5023460410557185,0.0,120.0,842,0.24612686349020754,0.07459827539219124,994,0.29013426736719206,0.08009926153288635,event_level_label_available,True,True
cooldown_40d_ranked_within_bucket,transition,robustness,transition,1726,selected_arm_recomputed,07_E1_only,0.47647644577263976,0.8902876811221108,0.2530791788856305,0.0,78.0,202,0.11716937354988399,0.0408334956872886,311,0.1801853997682503,0.045325348877665095,event_level_label_available,True,True
cooldown_40d_ranked_within_bucket,transition,validation,transition,2374,selected_arm_recomputed,07_E1_only,0.6553621565841522,1.204165849629348,0.34809384164222873,0.0,83.0,503,0.21196797302991993,0.07169019525214224,743,0.3129738837405223,0.09908499485163352,event_level_label_available,True,True
cooldown_40d_ranked_within_bucket,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cooldown_40d_ranked_within_bucket,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cooldown_40d_ranked_within_bucket,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cooldown_40d_ranked_within_bucket,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
top_k_per_instrument_month_family_aware,risk_on,all,risk_on,16031,selected_arm_recomputed,07_E1_only,4.425488935215057,11.961049503150022,2.3505865102639296,0.11053583681616867,33.0,4628,0.2894489961848771,0.15282403845745074,5862,0.36566652111533904,0.15743162405155234,event_level_label_available,False,True
top_k_per_instrument_month_family_aware,risk_on,train,risk_on,8340,selected_arm_recomputed,07_E1_only,2.302325352111133,5.323782304012374,1.2228739002932552,0.10731414868105515,31.0,2703,0.32515337423312884,0.18611905195273334,3505,0.42026378896882494,0.19694592353959064,event_level_label_available,True,True
top_k_per_instrument_month_family_aware,risk_on,robustness,risk_on,5044,selected_arm_recomputed,07_E1_only,1.392437539094551,2.5176507447546204,0.7395894428152493,0.11399682791435369,27.0,1370,0.27236580516898606,0.13765706730490845,1536,0.3045202220459952,0.12512628265205591,event_level_label_available,True,True
top_k_per_instrument_month_family_aware,risk_on,validation,risk_on,2647,selected_arm_recomputed,07_E1_only,0.7307260440093728,1.2927805304480138,0.3881231671554252,0.10426898375519456,34.0,555,0.20975056689342403,0.07931578428472844,821,0.3101624480544012,0.10726389732976349,event_level_label_available,True,True
top_k_per_instrument_month_family_aware,transition,all,transition,10710,selected_arm_recomputed,07_E1_only,2.9565832759124984,7.810238472653258,1.5703812316715544,0.09897292250233426,61.0,2263,0.2114755630314924,0.0703588117624569,2996,0.2797385620915033,0.08329186158388907,event_level_label_available,False,True
top_k_per_instrument_month_family_aware,transition,train,transition,4768,selected_arm_recomputed,07_E1_only,1.31624547708224,3.18350311277525,0.6991202346041056,0.08494127516778524,64.0,1152,0.24186437119462523,0.07033578309660893,1376,0.28859060402684567,0.07855559819253996,event_level_label_available,True,True
top_k_per_instrument_month_family_aware,transition,robustness,transition,2277,selected_arm_recomputed,07_E1_only,0.6285845116015647,1.246402753570955,0.3338709677419355,0.1111111111111111,61.0,280,0.12307692307692308,0.04674104521432769,443,0.1945542380324989,0.05969418714191371,event_level_label_available,True,True
top_k_per_instrument_month_family_aware,transition,validation,transition,3665,selected_arm_recomputed,07_E1_only,1.0117532872286934,2.00694308271558,0.5373900293255133,0.10968622100954979,39.0,831,0.22686322686322685,0.08658544908544916,1177,0.32114597544338336,0.10725708655449456,event_level_label_available,True,True
top_k_per_instrument_month_family_aware,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
top_k_per_instrument_month_family_aware,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
top_k_per_instrument_month_family_aware,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
top_k_per_instrument_month_family_aware,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
top_k_per_instrument_20d_family_aware,risk_on,all,risk_on,12441,selected_arm_recomputed,07_E1_only,3.4344400126636216,8.970787127362517,1.8241935483870968,0.0,55.0,3637,0.29311734364925857,0.15649238592183218,4603,0.3699863355035769,0.1617514384397902,event_level_label_available,False,True
top_k_per_instrument_20d_family_aware,risk_on,train,risk_on,6497,selected_arm_recomputed,07_E1_only,1.7935500974419702,4.198845156548002,0.9526392961876833,0.0,49.0,2103,0.32478764478764477,0.18575332250724927,2726,0.4195782668924119,0.1962604014631776,event_level_label_available,True,True
top_k_per_instrument_20d_family_aware,risk_on,robustness,risk_on,3848,selected_arm_recomputed,07_E1_only,1.062271937041204,1.8882380585659653,0.5642228739002934,0.0,43.0,1074,0.279833246482543,0.14512450861846538,1207,0.3136694386694387,0.1342754992754994,event_level_label_available,True,True
top_k_per_instrument_20d_family_aware,risk_on,validation,risk_on,2096,selected_arm_recomputed,07_E1_only,0.5786179781804478,0.9192737916702725,0.3073313782991202,0.0,61.0,460,0.21957040572792363,0.08913562311922804,670,0.3196564885496183,0.11675793782498062,event_level_label_available,True,True
top_k_per_instrument_20d_family_aware,transition,all,transition,8890,selected_arm_recomputed,07_E1_only,2.4541573597443613,6.390195113989029,1.3035190615835779,0.0,80.0,1877,0.21132627786534564,0.07020952659631013,2477,0.2786276715410574,0.08218097103344318,event_level_label_available,True,True
top_k_per_instrument_20d_family_aware,transition,train,transition,3969,selected_arm_recomputed,07_E1_only,1.095674978720514,2.652919260646042,0.5819648093841642,0.0,99.0,980,0.2472250252270434,0.0756964371290271,1147,0.2889896699420509,0.07895466410774518,event_level_label_available,True,True
top_k_per_instrument_20d_family_aware,transition,robustness,transition,1925,selected_arm_recomputed,07_E1_only,0.5314120267162987,1.0683452173465329,0.28225806451612906,0.0,71.0,242,0.12584503380135206,0.04950915593875667,374,0.19428571428571428,0.059425663395129086,event_level_label_available,True,True
top_k_per_instrument_20d_family_aware,transition,validation,transition,2996,selected_arm_recomputed,07_E1_only,0.8270703543075485,1.6055544661724641,0.43929618768328443,0.0,60.0,655,0.21869782971619364,0.07842005193841595,956,0.3190921228304406,0.10520323394155179,event_level_label_available,True,True
top_k_per_instrument_20d_family_aware,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
top_k_per_instrument_20d_family_aware,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
top_k_per_instrument_20d_family_aware,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
top_k_per_instrument_20d_family_aware,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
market_day_family_quota,risk_on,all,risk_on,10913,selected_arm_recomputed,07_E1_only,3.0126230896389443,10.657613126348082,1.6001466275659826,0.4389260514982131,11.0,3220,0.2961464177319967,0.1595214600045703,4030,0.36928433977824615,0.16104944271445945,event_level_label_available,False,True
market_day_family_quota,risk_on,train,risk_on,5923,selected_arm_recomputed,07_E1_only,1.6350926931120193,5.86402819299097,0.868475073313783,0.4430187405031234,9.0,1988,0.3371205697812447,0.19808624750084922,2460,0.4153300692216782,0.1920122037924439,event_level_label_available,True,True
market_day_family_quota,risk_on,robustness,risk_on,3371,selected_arm_recomputed,07_E1_only,0.9305921776938405,3.1398859178551515,0.49428152492668626,0.4449718184514981,8.0,878,0.2611540749553837,0.12644533709130606,1055,0.312963512310887,0.13356957291694768,event_level_label_available,True,True
market_day_family_quota,risk_on,validation,risk_on,1619,selected_arm_recomputed,07_E1_only,0.44693821883308443,1.2201772249797613,0.23739002932551317,0.407041383570105,6.0,354,0.21933085501858737,0.08889607240989178,515,0.31809759110562075,0.11519904038098305,event_level_label_available,True,True
market_day_family_quota,transition,all,transition,6107,selected_arm_recomputed,07_E1_only,1.6858874011202265,5.407703995504194,0.8954545454545454,0.368429670869494,19.0,1431,0.23459016393442622,0.09347341266539072,1824,0.2986736531848698,0.10222695267725562,event_level_label_available,True,True
market_day_family_quota,transition,train,transition,2760,selected_arm_recomputed,07_E1_only,0.7619206201231088,2.1620877886971694,0.404692082111437,0.3670289855072464,11.0,697,0.25281102647805587,0.08128243838003957,799,0.2894927536231884,0.07945774778888268,event_level_label_available,True,True
market_day_family_quota,transition,robustness,transition,1062,selected_arm_recomputed,07_E1_only,0.2931738038299788,0.8789692950985429,0.1557184750733138,0.3465160075329567,7.0,198,0.18679245283018867,0.11045657496759327,268,0.2523540489642185,0.11749399807363328,event_level_label_available,True,True
market_day_family_quota,transition,validation,transition,2285,selected_arm_recomputed,07_E1_only,0.630792977167139,1.6822986445761685,0.33504398826979476,0.38030634573304156,10.0,536,0.23477879982479194,0.09450102204701424,757,0.3312910284463895,0.11740213955750073,event_level_label_available,True,True
market_day_family_quota,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
market_day_family_quota,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
market_day_family_quota,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
market_day_family_quota,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cross_family_collision_suppression,risk_on,all,risk_on,30804,selected_arm_recomputed,07_E1_only,8.503696660243566,23.548316209326604,4.516715542521994,0.5445072068562524,7.0,8151,0.26518528158245763,0.12856032385503124,10380,0.3369692247760031,0.1287343277122164,event_level_label_available,False,False
cross_family_collision_suppression,risk_on,train,risk_on,16614,selected_arm_recomputed,07_E1_only,4.586430863306279,11.488161813921439,2.4360703812316715,0.5600096304321657,7.0,4938,0.29799046527065354,0.15895614299025804,6355,0.3825087275791501,0.15919086214991582,event_level_label_available,False,True
cross_family_collision_suppression,risk_on,robustness,risk_on,9731,selected_arm_recomputed,07_E1_only,2.686322302325352,5.454909946968344,1.42683284457478,0.5468091665810297,7.0,2343,0.24127278344145814,0.10656404557738053,2724,0.27993012023430275,0.10053618084036345,event_level_label_available,True,True
cross_family_collision_suppression,risk_on,validation,risk_on,4459,selected_arm_recomputed,07_E1_only,1.2309434946119355,2.5855610608960276,0.6538123167155425,0.4725274725274725,8.0,870,0.19528619528619529,0.06485141267749969,1301,0.29176945503476115,0.08887090431012346,event_level_label_available,True,True
cross_family_collision_suppression,transition,all,transition,17125,selected_arm_recomputed,07_E1_only,4.727496601307332,13.135401067644116,2.51099706744868,0.43503649635036495,13.0,3427,0.20026881720430106,0.05915206593526556,4530,0.26452554744525547,0.06807884693764127,event_level_label_available,False,False
cross_family_collision_suppression,transition,train,transition,7690,selected_arm_recomputed,07_E1_only,2.122887524908227,5.305838521292084,1.1275659824046922,0.4306892067620286,11.0,1718,0.22361056878823377,0.052081980690217466,2052,0.2668400520156047,0.056805046181298974,event_level_label_available,True,True
cross_family_collision_suppression,transition,robustness,transition,3225,selected_arm_recomputed,07_E1_only,0.8902876811221108,1.9586328984686436,0.4728739002932551,0.3677519379844961,15.0,420,0.13031337263419174,0.05397749477159634,646,0.20031007751937985,0.06545002662879465,event_level_label_available,True,True
cross_family_collision_suppression,transition,validation,transition,6210,selected_arm_recomputed,07_E1_only,1.7143213952769947,3.411803240616486,0.9105571847507331,0.4753623188405797,8.0,1289,0.20770222365452787,0.06742444587675017,1832,0.29500805152979065,0.08111916264090185,event_level_label_available,True,True
cross_family_collision_suppression,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cross_family_collision_suppression,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cross_family_collision_suppression,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cross_family_collision_suppression,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
fast_fail_rejector_overlay_train_only,risk_on,all,risk_on,10227,selected_arm_recomputed,07_E1_only,2.8232471673909543,6.590889422260588,1.499560117302053,0.5494279847462599,5.0,2881,0.2833956325004918,0.14677067477306543,3757,0.3673609074019752,0.1591260103381885,event_level_label_available,True,True
fast_fail_rejector_overlay_train_only,risk_on,train,risk_on,9435,selected_arm_recomputed,07_E1_only,2.6046090763991057,5.843599886509408,1.3834310850439884,0.5512453630100689,5.0,2651,0.2828034990398976,0.1437691767595021,3471,0.36788553259141493,0.14456766716218064,event_level_label_available,True,True
fast_fail_rejector_overlay_train_only,risk_on,robustness,risk_on,428,selected_arm_recomputed,07_E1_only,0.11815290775822121,0.38413497931206736,0.06275659824046921,0.5373831775700935,5.0,150,0.35046728971962615,0.21575855185554854,162,0.37850467289719625,0.19911073350325695,event_level_label_available,True,True
fast_fail_rejector_overlay_train_only,risk_on,validation,risk_on,364,selected_arm_recomputed,07_E1_only,0.10048518323362739,0.2318612785657242,0.05337243401759531,0.5027472527472527,3.0,80,0.21978021978021978,0.08934543717152418,124,0.34065934065934067,0.13776078993470298,event_level_label_available,True,True
fast_fail_rejector_overlay_train_only,transition,all,transition,10228,selected_arm_recomputed,07_E1_only,2.823523225586651,6.806490873099771,1.4997067448680352,0.49784904184591317,6.0,2358,0.23083700440528634,0.08972025313625084,2859,0.2795267892061009,0.08308008869848671,event_level_label_available,True,True
fast_fail_rejector_overlay_train_only,transition,train,transition,8499,selected_arm_recomputed,07_E1_only,2.346218605226921,5.696736926398722,1.2461876832844576,0.5239439934109895,5.0,1976,0.23279924599434496,0.061270657896328656,2320,0.27297329097540884,0.06293828514110314,event_level_label_available,True,True
fast_fail_rejector_overlay_train_only,transition,robustness,transition,328,selected_arm_recomputed,07_E1_only,0.09054708818854336,0.21256481068651947,0.04809384164222874,0.4176829268292683,8.0,53,0.16158536585365854,0.08524948799106315,89,0.27134146341463417,0.13648141252404897,event_level_label_available,True,True
fast_fail_rejector_overlay_train_only,transition,validation,transition,1401,selected_arm_recomputed,07_E1_only,0.38675753217118675,1.569804929829731,0.205425219941349,0.35831548893647397,8.0,329,0.23516797712651893,0.09489019934874124,450,0.32119914346895073,0.10731025458006194,event_level_label_available,True,True
fast_fail_rejector_overlay_train_only,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
fast_fail_rejector_overlay_train_only,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
fast_fail_rejector_overlay_train_only,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
fast_fail_rejector_overlay_train_only,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
false_repair_rejector_overlay_train_only,risk_on,all,risk_on,10227,selected_arm_recomputed,07_E1_only,2.8232471673909543,6.590889422260588,1.499560117302053,0.5494279847462599,5.0,2881,0.2833956325004918,0.14677067477306543,3757,0.3673609074019752,0.1591260103381885,event_level_label_available,True,True
false_repair_rejector_overlay_train_only,risk_on,train,risk_on,9435,selected_arm_recomputed,07_E1_only,2.6046090763991057,5.843599886509408,1.3834310850439884,0.5512453630100689,5.0,2651,0.2828034990398976,0.1437691767595021,3471,0.36788553259141493,0.14456766716218064,event_level_label_available,True,True
false_repair_rejector_overlay_train_only,risk_on,robustness,risk_on,428,selected_arm_recomputed,07_E1_only,0.11815290775822121,0.38413497931206736,0.06275659824046921,0.5373831775700935,5.0,150,0.35046728971962615,0.21575855185554854,162,0.37850467289719625,0.19911073350325695,event_level_label_available,True,True
false_repair_rejector_overlay_train_only,risk_on,validation,risk_on,364,selected_arm_recomputed,07_E1_only,0.10048518323362739,0.2318612785657242,0.05337243401759531,0.5027472527472527,3.0,80,0.21978021978021978,0.08934543717152418,124,0.34065934065934067,0.13776078993470298,event_level_label_available,True,True
false_repair_rejector_overlay_train_only,transition,all,transition,10228,selected_arm_recomputed,07_E1_only,2.823523225586651,6.806490873099771,1.4997067448680352,0.49784904184591317,6.0,2358,0.23083700440528634,0.08972025313625084,2859,0.2795267892061009,0.08308008869848671,event_level_label_available,True,True
false_repair_rejector_overlay_train_only,transition,train,transition,8499,selected_arm_recomputed,07_E1_only,2.346218605226921,5.696736926398722,1.2461876832844576,0.5239439934109895,5.0,1976,0.23279924599434496,0.061270657896328656,2320,0.27297329097540884,0.06293828514110314,event_level_label_available,True,True
false_repair_rejector_overlay_train_only,transition,robustness,transition,328,selected_arm_recomputed,07_E1_only,0.09054708818854336,0.21256481068651947,0.04809384164222874,0.4176829268292683,8.0,53,0.16158536585365854,0.08524948799106315,89,0.27134146341463417,0.13648141252404897,event_level_label_available,True,True
false_repair_rejector_overlay_train_only,transition,validation,transition,1401,selected_arm_recomputed,07_E1_only,0.38675753217118675,1.569804929829731,0.205425219941349,0.35831548893647397,8.0,329,0.23516797712651893,0.09489019934874124,450,0.32119914346895073,0.10731025458006194,event_level_label_available,True,True
false_repair_rejector_overlay_train_only,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
false_repair_rejector_overlay_train_only,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
false_repair_rejector_overlay_train_only,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
false_repair_rejector_overlay_train_only,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
bridge_positive_ranker_with_fast_fail_penalty,risk_on,all,risk_on,8835,selected_arm_recomputed,07_E1_only,2.4389741589810385,5.513158226260365,1.2954545454545456,0.49032258064516127,7.0,2591,0.29506889875868353,0.15844394103125714,3296,0.37306168647425014,0.16482678941046344,event_level_label_available,True,True
bridge_positive_ranker_with_fast_fail_penalty,risk_on,train,risk_on,8140,selected_arm_recomputed,07_E1_only,2.2471137129717773,5.089961012257202,1.1935483870967742,0.4909090909090909,7.0,2398,0.29656195894138015,0.15752763666098465,3053,0.37506142506142504,0.15174355963219074,event_level_label_available,True,True
bridge_positive_ranker_with_fast_fail_penalty,risk_on,robustness,risk_on,377,selected_arm_recomputed,07_E1_only,0.1040739397776855,0.32340217625877604,0.055278592375366566,0.4907161803713528,7.0,127,0.33687002652519893,0.20216128866112132,137,0.363395225464191,0.1840012860702517,event_level_label_available,True,True
bridge_positive_ranker_with_fast_fail_penalty,risk_on,validation,risk_on,318,selected_arm_recomputed,07_E1_only,0.08778650623157558,0.19100466560260096,0.046627565982404695,0.4591194968553459,4.0,66,0.20754716981132076,0.07711238720262517,106,0.3333333333333333,0.13043478260869562,event_level_label_available,True,True
bridge_positive_ranker_with_fast_fail_penalty,transition,all,transition,9040,selected_arm_recomputed,07_E1_only,2.495566089098878,5.902124223997125,1.3255131964809383,0.44192477876106195,10.0,2062,0.2283499446290144,0.0872331933599789,2518,0.27853982300884955,0.08209312250123535,event_level_label_available,True,True
bridge_positive_ranker_with_fast_fail_penalty,transition,train,transition,7435,selected_arm_recomputed,07_E1_only,2.0524926850055483,4.909418952271509,1.0901759530791788,0.46496301277740415,7.0,1701,0.2290292177191329,0.0575006296211166,2010,0.2703429724277068,0.06030796659340107,event_level_label_available,True,True
bridge_positive_ranker_with_fast_fail_penalty,transition,robustness,transition,290,selected_arm_recomputed,07_E1_only,0.08005687675206577,0.18882380585659653,0.04252199413489736,0.38620689655172413,8.0,49,0.16896551724137931,0.09262963937878392,84,0.2896551724137931,0.15479512152320793,event_level_label_available,True,True
bridge_positive_ranker_with_fast_fail_penalty,transition,validation,transition,1315,selected_arm_recomputed,07_E1_only,0.3630165273412638,1.3543415080883954,0.19281524926686217,0.3239543726235741,12.0,312,0.2376237623762376,0.09734598459845992,424,0.3224334600760456,0.10854457118715682,event_level_label_available,True,True
bridge_positive_ranker_with_fast_fail_penalty,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
bridge_positive_ranker_with_fast_fail_penalty,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
bridge_positive_ranker_with_fast_fail_penalty,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
bridge_positive_ranker_with_fast_fail_penalty,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
supervised_bridge_ranker,risk_on,all,risk_on,8835,selected_arm_recomputed,07_E1_only,2.4389741589810385,5.513158226260365,1.2954545454545456,0.49032258064516127,7.0,2591,0.29506889875868353,0.15844394103125714,3296,0.37306168647425014,0.16482678941046344,event_level_label_available,True,True
supervised_bridge_ranker,risk_on,train,risk_on,8140,selected_arm_recomputed,07_E1_only,2.2471137129717773,5.089961012257202,1.1935483870967742,0.4909090909090909,7.0,2398,0.29656195894138015,0.15752763666098465,3053,0.37506142506142504,0.15174355963219074,event_level_label_available,True,True
supervised_bridge_ranker,risk_on,robustness,risk_on,377,selected_arm_recomputed,07_E1_only,0.1040739397776855,0.32340217625877604,0.055278592375366566,0.4907161803713528,7.0,127,0.33687002652519893,0.20216128866112132,137,0.363395225464191,0.1840012860702517,event_level_label_available,True,True
supervised_bridge_ranker,risk_on,validation,risk_on,318,selected_arm_recomputed,07_E1_only,0.08778650623157558,0.19100466560260096,0.046627565982404695,0.4591194968553459,4.0,66,0.20754716981132076,0.07711238720262517,106,0.3333333333333333,0.13043478260869562,event_level_label_available,True,True
supervised_bridge_ranker,transition,all,transition,9040,selected_arm_recomputed,07_E1_only,2.495566089098878,5.902124223997125,1.3255131964809383,0.44192477876106195,10.0,2062,0.2283499446290144,0.0872331933599789,2518,0.27853982300884955,0.08209312250123535,event_level_label_available,True,True
supervised_bridge_ranker,transition,train,transition,7435,selected_arm_recomputed,07_E1_only,2.0524926850055483,4.909418952271509,1.0901759530791788,0.46496301277740415,7.0,1701,0.2290292177191329,0.0575006296211166,2010,0.2703429724277068,0.06030796659340107,event_level_label_available,True,True
supervised_bridge_ranker,transition,robustness,transition,290,selected_arm_recomputed,07_E1_only,0.08005687675206577,0.18882380585659653,0.04252199413489736,0.38620689655172413,8.0,49,0.16896551724137931,0.09262963937878392,84,0.2896551724137931,0.15479512152320793,event_level_label_available,True,True
supervised_bridge_ranker,transition,validation,transition,1315,selected_arm_recomputed,07_E1_only,0.3630165273412638,1.3543415080883954,0.19281524926686217,0.3239543726235741,12.0,312,0.2376237623762376,0.09734598459845992,424,0.3224334600760456,0.10854457118715682,event_level_label_available,True,True
supervised_bridge_ranker,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
supervised_bridge_ranker,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
supervised_bridge_ranker,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
