split,prefix_family_count_bucket,prefix_family_set_bucket,candidate_next_family,candidate_occurs_at_next_step,candidate_row_count,candidate_weight_sum,seed_episode_count,candidate_occurrence_rate,seed_anchor_big_winner_rate,seed_P_good,seed_P_bad,next_step_fresh_anchor_big_winner_rate_weighted,next_step_fresh_P_good_weighted,next_step_fresh_P_bad_weighted,candidate_fresh_anchor_big_winner_rate,candidate_fresh_P_good,candidate_fresh_P_bad,wait_return_p50,sample_sufficiency_status
validation,1,other_sparse_prefix,price_trend,False,132,21.999999999999996,132,0.0,0.05769230769230769,0.20952380952380947,0.761904761904762,0.03508771929824562,0.3103448275862069,0.6551724137931038,,,,,thin_episode_denominator
validation,1,other_sparse_prefix,price_trend,True,11,1.8333333333333335,11,1.0,0.0,0.7999999999999999,0.19999999999999998,0.0,0.3,0.6999999999999998,0.0,0.3,0.6999999999999998,,thin_episode_denominator
validation,1,other_sparse_prefix,pullback_drawdown,False,102,17.000000000000007,102,0.0,0.049999999999999996,0.19999999999999998,0.7749999999999996,0.0,0.4242424242424242,0.5151515151515151,,,,,thin_episode_denominator
validation,1,other_sparse_prefix,pullback_drawdown,True,41,6.833333333333333,41,1.0,0.0588235294117647,0.3999999999999999,0.5714285714285713,0.0588235294117647,0.19999999999999996,0.8000000000000002,0.0588235294117647,0.19999999999999996,0.8000000000000002,,thin_episode_denominator
validation,1,other_sparse_prefix,range_breakout,False,84,13.999999999999998,84,0.0,0.07575757575757576,0.13432835820895525,0.8507462686567164,0.05000000000000001,0.28571428571428575,0.7142857142857143,,,,,thin_episode_denominator
validation,1,other_sparse_prefix,range_breakout,True,59,9.83333333333333,59,1.0,0.020833333333333336,0.43749999999999994,0.5208333333333335,0.021276595744680847,0.31914893617021267,0.6382978723404257,0.021276595744680847,0.31914893617021267,0.6382978723404257,,thin_episode_denominator
validation,1,other_sparse_prefix,volatility_band,False,62,10.333333333333329,62,0.0,0.09433962264150945,0.16666666666666674,0.8333333333333338,0.04545454545454546,0.26086956521739135,0.7391304347826089,,,,,thin_episode_denominator
validation,1,other_sparse_prefix,volatility_band,True,4,0.6666666666666666,4,1.0,0.0,0.5,0.5,0.0,0.25,0.75,0.0,0.25,0.75,,thin_episode_denominator
validation,1,other_sparse_prefix,volume_money,False,129,21.5,129,0.0,0.05999999999999998,0.21782178217821768,0.752475247524752,0.03703703703703705,0.25454545454545463,0.7090909090909097,,,,,thin_episode_denominator
validation,1,other_sparse_prefix,volume_money,True,14,2.333333333333333,14,1.0,0.0,0.5714285714285715,0.4285714285714286,0.0,0.5384615384615384,0.4615384615384615,0.0,0.5384615384615384,0.4615384615384615,,thin_episode_denominator
validation,1,price_trend,momentum_rps,False,43,7.166666666666667,43,0.0,0.0769230769230769,0.12820512820512817,0.8461538461538459,0.0,0.3846153846153846,0.6153846153846154,,,,,thin_episode_denominator
validation,1,price_trend,momentum_rps,True,28,4.666666666666668,28,1.0,0.17391304347826092,0.5833333333333333,0.4166666666666667,0.17391304347826092,0.4166666666666667,0.5833333333333333,0.17391304347826092,0.4166666666666667,0.5833333333333333,,thin_episode_denominator
validation,1,price_trend,oscillator,False,65,10.833333333333332,65,0.0,0.07017543859649124,0.2456140350877193,0.7368421052631581,0.06451612903225803,0.3870967741935482,0.6129032258064513,,,,,thin_episode_denominator
validation,1,price_trend,oscillator,True,6,0.9999999999999999,6,1.0,0.6000000000000001,0.8333333333333334,0.16666666666666669,0.4,0.5000000000000001,0.5000000000000001,0.4,0.5000000000000001,0.5000000000000001,,thin_episode_denominator
validation,1,price_trend,pullback_drawdown,False,34,5.666666666666667,34,0.0,0.06666666666666664,0.06666666666666664,0.9333333333333332,0.0,0.5,0.5,,,,,thin_episode_denominator
validation,1,price_trend,pullback_drawdown,True,37,6.166666666666668,37,1.0,0.15625,0.5151515151515151,0.4545454545454545,0.125,0.3939393939393939,0.606060606060606,0.125,0.3939393939393939,0.606060606060606,,thin_episode_denominator
validation,1,price_trend,range_breakout,False,44,7.333333333333334,44,0.0,0.0975609756097561,0.17073170731707316,0.8048780487804879,0.13333333333333336,0.4,0.6000000000000001,,,,,thin_episode_denominator
validation,1,price_trend,range_breakout,True,27,4.500000000000001,27,1.0,0.1428571428571429,0.5454545454545456,0.4545454545454547,0.09523809523809526,0.4090909090909092,0.590909090909091,0.09523809523809526,0.4090909090909092,0.590909090909091,,thin_episode_denominator
validation,1,price_trend,volatility_band,False,61,10.166666666666663,61,0.0,0.10909090909090913,0.290909090909091,0.6909090909090914,0.10344827586206894,0.44827586206896536,0.5517241379310343,,,,,thin_episode_denominator
validation,1,price_trend,volatility_band,True,10,1.6666666666666667,10,1.0,0.14285714285714288,0.375,0.625,0.14285714285714288,0.25,0.75,0.14285714285714288,0.25,0.75,,thin_episode_denominator
validation,1,price_trend,volume_money,False,65,10.833333333333332,65,0.0,0.08771929824561404,0.2631578947368421,0.7192982456140352,0.06451612903225803,0.3870967741935482,0.6129032258064513,,,,,thin_episode_denominator
validation,1,price_trend,volume_money,True,6,0.9999999999999999,6,1.0,0.4,0.6666666666666667,0.33333333333333337,0.4,0.5000000000000001,0.5000000000000001,0.4,0.5000000000000001,0.5000000000000001,,thin_episode_denominator
validation,1,pullback_drawdown,momentum_rps,False,69,11.499999999999996,69,0.0,0.05000000000000002,0.15000000000000005,0.8500000000000001,0.07142857142857144,0.4285714285714286,0.5714285714285715,,,,,thin_episode_denominator
validation,1,pullback_drawdown,momentum_rps,True,33,5.5,33,1.0,0.12903225806451607,0.6249999999999999,0.375,0.09677419354838705,0.25,0.75,0.09677419354838705,0.25,0.75,,thin_episode_denominator
validation,1,pullback_drawdown,oscillator,False,95,15.83333333333333,95,0.0,0.05952380952380953,0.27058823529411763,0.7294117647058821,0.07894736842105261,0.3333333333333332,0.6666666666666666,,,,,thin_episode_denominator
validation,1,pullback_drawdown,oscillator,True,7,1.1666666666666665,7,1.0,0.28571428571428575,0.8571428571428572,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.8571428571428572,0.14285714285714288,0.14285714285714288,0.8571428571428572,,thin_episode_denominator
validation,1,pullback_drawdown,price_trend,False,81,13.5,81,0.0,0.05714285714285716,0.18309859154929584,0.8169014084507044,0.08333333333333333,0.27999999999999997,0.7199999999999999,,,,,thin_episode_denominator
validation,1,pullback_drawdown,price_trend,True,21,3.499999999999999,21,1.0,0.1428571428571429,0.7619047619047621,0.23809523809523814,0.09523809523809526,0.33333333333333337,0.6666666666666667,0.09523809523809526,0.33333333333333337,0.6666666666666667,,thin_episode_denominator
validation,1,pullback_drawdown,range_breakout,False,69,11.499999999999996,69,0.0,0.04838709677419357,0.1587301587301588,0.8412698412698414,0.05882352941176471,0.2777777777777778,0.7222222222222223,,,,,thin_episode_denominator
validation,1,pullback_drawdown,range_breakout,True,33,5.5,33,1.0,0.13793103448275856,0.6551724137931031,0.34482758620689646,0.10714285714285711,0.32142857142857134,0.6785714285714283,0.10714285714285711,0.32142857142857134,0.6785714285714283,,thin_episode_denominator
validation,1,pullback_drawdown,volatility_band,False,93,15.499999999999998,93,0.0,0.07142857142857142,0.27058823529411763,0.7294117647058821,0.10526315789473681,0.3333333333333332,0.6666666666666666,,,,,thin_episode_denominator
validation,1,pullback_drawdown,volatility_band,True,9,1.5,9,1.0,0.14285714285714288,0.8571428571428572,0.14285714285714288,0.0,0.14285714285714288,0.8571428571428572,0.0,0.14285714285714288,0.8571428571428572,,thin_episode_denominator
validation,1,pullback_drawdown,volume_money,False,89,14.833333333333334,89,0.0,0.06172839506172839,0.2439024390243902,0.7560975609756094,0.057142857142857134,0.3055555555555555,0.6944444444444444,,,,,thin_episode_denominator
validation,1,pullback_drawdown,volume_money,True,13,2.1666666666666665,13,1.0,0.19999999999999998,0.8999999999999999,0.09999999999999999,0.19999999999999998,0.3,0.6999999999999998,0.19999999999999998,0.3,0.6999999999999998,,thin_episode_denominator
validation,1,range_breakout,momentum_rps,False,590,98.33333333333333,590,0.0,0.03809523809523809,0.33412322274881506,0.5805687203791468,0.04166666666666668,0.44318181818181834,0.4696969696969698,,,,,sufficient
validation,1,range_breakout,momentum_rps,True,99,16.500000000000004,99,1.0,0.06410256410256411,0.6282051282051283,0.37179487179487203,0.050632911392405076,0.3461538461538463,0.6282051282051283,0.050632911392405076,0.3461538461538463,0.6282051282051283,,thin_episode_denominator
validation,1,range_breakout,oscillator,False,477,79.49999999999999,477,0.0,0.04373177842565597,0.272463768115942,0.6550724637681159,0.06349206349206347,0.3723404255319147,0.5425531914893619,,,,,sufficient
validation,1,range_breakout,oscillator,True,212,35.333333333333336,212,1.0,0.038709677419354833,0.6193548387096774,0.30967741935483867,0.019480519480519484,0.4805194805194805,0.4610389610389609,0.019480519480519484,0.4805194805194805,0.4610389610389609,,sufficient
validation,1,range_breakout,price_trend,False,612,102.0,612,0.0,0.041095890410958895,0.337129840546697,0.5854214123006832,0.045936395759717315,0.4341637010676157,0.48398576512455516,,,,,sufficient
validation,1,range_breakout,price_trend,True,77,12.83333333333333,77,1.0,0.05000000000000002,0.6885245901639347,0.278688524590164,0.03333333333333335,0.3606557377049181,0.6065573770491807,0.03333333333333335,0.3606557377049181,0.6065573770491807,,thin_episode_denominator
validation,1,range_breakout,pullback_drawdown,False,546,91.0,546,0.0,0.03906249999999999,0.3272727272727273,0.5896103896103895,0.043668122270742356,0.4912280701754385,0.4166666666666666,,,,,sufficient
validation,1,range_breakout,pullback_drawdown,True,143,23.83333333333333,143,1.0,0.05263157894736842,0.5565217391304347,0.40869565217391307,0.043859649122807015,0.2807017543859649,0.6842105263157893,0.043859649122807015,0.2807017543859649,0.6842105263157893,,thin_episode_denominator
validation,1,range_breakout,volatility_band,False,551,91.83333333333331,551,0.0,0.03980099502487562,0.3292079207920792,0.6113861386138615,0.04938271604938271,0.41735537190082667,0.5247933884297522,,,,,sufficient
validation,1,range_breakout,volatility_band,True,138,23.0,138,1.0,0.05208333333333333,0.5937499999999999,0.28125000000000006,0.029999999999999992,0.4299999999999999,0.45999999999999996,0.029999999999999992,0.4299999999999999,0.45999999999999996,,thin_episode_denominator
validation,1,range_breakout,volume_money,False,416,69.33333333333333,416,0.0,0.034013605442176874,0.2745762711864407,0.6779661016949152,0.03496503496503497,0.3873239436619717,0.5140845070422535,,,,,sufficient
validation,1,range_breakout,volume_money,True,273,45.5,273,1.0,0.05392156862745098,0.5317073170731708,0.3609756097560975,0.05000000000000001,0.44500000000000006,0.5000000000000002,0.05000000000000001,0.44500000000000006,0.5000000000000002,,sufficient
validation,1,volume_money,momentum_rps,False,103,17.166666666666675,103,0.0,0.04545454545454546,0.22727272727272727,0.7272727272727273,0.08823529411764705,0.2647058823529412,0.6470588235294116,,,,,thin_episode_denominator
validation,1,volume_money,momentum_rps,True,38,6.333333333333335,38,1.0,0.03225806451612902,0.5483870967741933,0.4516129032258062,0.03225806451612902,0.3225806451612902,0.6774193548387092,0.03225806451612902,0.3225806451612902,0.6774193548387092,,thin_episode_denominator
validation,1,volume_money,oscillator,False,115,19.166666666666668,115,0.0,0.03896103896103897,0.2727272727272727,0.7012987012987012,0.06666666666666665,0.28888888888888886,0.6888888888888891,,,,,thin_episode_denominator
validation,1,volume_money,oscillator,True,26,4.333333333333334,26,1.0,0.05000000000000001,0.5500000000000002,0.4000000000000001,0.05000000000000001,0.30000000000000004,0.6000000000000001,0.05000000000000001,0.30000000000000004,0.6000000000000001,,thin_episode_denominator
validation,1,volume_money,price_trend,False,113,18.833333333333332,113,0.0,0.05405405405405406,0.24324324324324323,0.716216216216216,0.09523809523809523,0.3333333333333333,0.5952380952380952,,,,,thin_episode_denominator
validation,1,volume_money,price_trend,True,28,4.666666666666668,28,1.0,0.0,0.6086956521739132,0.3913043478260871,0.0,0.21739130434782614,0.7826086956521741,0.0,0.21739130434782614,0.7826086956521741,,thin_episode_denominator
validation,1,volume_money,pullback_drawdown,False,104,17.333333333333332,104,0.0,0.03125,0.23437499999999997,0.7187500000000001,0.0625,0.28125,0.6249999999999999,,,,,thin_episode_denominator
validation,1,volume_money,pullback_drawdown,True,37,6.166666666666668,37,1.0,0.0606060606060606,0.5151515151515151,0.4848484848484848,0.0606060606060606,0.30303030303030304,0.6969696969696968,0.0606060606060606,0.30303030303030304,0.6969696969696968,,thin_episode_denominator
validation,1,volume_money,range_breakout,False,63,10.499999999999995,63,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.49999999999999994,0.49999999999999994,,,,,thin_episode_denominator
validation,1,volume_money,range_breakout,True,78,12.999999999999996,78,1.0,0.07272727272727275,0.4545454545454548,0.49090909090909124,0.07547169811320757,0.24528301886792458,0.6981132075471702,0.07547169811320757,0.24528301886792458,0.6981132075471702,,thin_episode_denominator
validation,1,volume_money,volatility_band,False,114,19.0,114,0.0,0.051282051282051294,0.2692307692307692,0.705128205128205,0.08695652173913042,0.28260869565217384,0.6521739130434784,,,,,thin_episode_denominator
validation,1,volume_money,volatility_band,True,27,4.500000000000001,27,1.0,0.0,0.5789473684210528,0.368421052631579,0.0,0.31578947368421056,0.6842105263157896,0.0,0.31578947368421056,0.6842105263157896,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,oscillator,False,108,21.599999999999998,108,0.0,0.021978021978021983,0.25806451612903236,0.7311827956989247,0.05128205128205127,0.38461538461538464,0.6153846153846153,,,,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,oscillator,True,4,0.8,4,1.0,0.0,0.5,0.5,0.0,0.25,0.7500000000000001,0.0,0.25,0.7500000000000001,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,price_trend,False,95,18.999999999999993,95,0.0,0.012820512820512825,0.17500000000000007,0.8125,0.03846153846153846,0.30769230769230765,0.6923076923076923,,,,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,price_trend,True,17,3.4000000000000004,17,1.0,0.058823529411764705,0.7058823529411765,0.2941176470588235,0.058823529411764705,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.47058823529411764,0.5294117647058824,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,range_breakout,False,62,12.399999999999995,62,0.0,0.0,0.0,0.9811320754716982,,,,,,,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,range_breakout,True,50,9.999999999999998,50,1.0,0.04545454545454547,0.5909090909090913,0.4090909090909093,0.04651162790697676,0.37209302325581406,0.6279069767441864,0.04651162790697676,0.37209302325581406,0.6279069767441864,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,volatility_band,False,99,19.799999999999997,99,0.0,0.02409638554216868,0.21176470588235302,0.7764705882352941,0.06451612903225805,0.35483870967741926,0.6451612903225806,,,,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,volatility_band,True,13,2.6000000000000005,13,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.41666666666666663,0.5833333333333333,0.0,0.41666666666666663,0.5833333333333333,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,volume_money,False,99,19.799999999999997,99,0.0,0.02352941176470589,0.25287356321839094,0.7356321839080461,0.06060606060606061,0.4242424242424243,0.5757575757575758,,,,,thin_episode_denominator
validation,2,momentum_rps|pullback_drawdown,volume_money,True,13,2.6000000000000005,13,1.0,0.0,0.4,0.6,0.0,0.2,0.8,0.0,0.2,0.8,,thin_episode_denominator
validation,2,oscillator|range_breakout,momentum_rps,False,110,21.999999999999996,110,0.0,0.036144578313253024,0.48809523809523814,0.4285714285714287,0.03773584905660379,0.5555555555555559,0.3888888888888892,,,,,thin_episode_denominator
validation,2,oscillator|range_breakout,momentum_rps,True,18,3.6000000000000005,18,1.0,0.06666666666666665,0.7333333333333332,0.2666666666666666,0.06666666666666665,0.1333333333333333,0.8666666666666666,0.06666666666666665,0.1333333333333333,0.8666666666666666,,thin_episode_denominator
validation,2,oscillator|range_breakout,price_trend,False,115,23.0,115,0.0,0.03488372093023257,0.5057471264367815,0.413793103448276,0.05357142857142858,0.5263157894736844,0.42105263157894746,,,,,thin_episode_denominator
validation,2,oscillator|range_breakout,price_trend,True,13,2.6000000000000005,13,1.0,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333333,0.0,0.16666666666666666,0.8333333333333333,,thin_episode_denominator
validation,2,oscillator|range_breakout,pullback_drawdown,False,104,20.8,104,0.0,0.02564102564102565,0.4683544303797471,0.44303797468354456,0.04166666666666667,0.5510204081632655,0.3877551020408164,,,,,thin_episode_denominator
validation,2,oscillator|range_breakout,pullback_drawdown,True,24,4.800000000000001,24,1.0,0.09999999999999998,0.75,0.24999999999999994,0.04999999999999999,0.24999999999999994,0.75,0.04999999999999999,0.24999999999999994,0.75,,thin_episode_denominator
validation,2,oscillator|range_breakout,volatility_band,False,90,17.999999999999996,90,0.0,0.014084507042253528,0.4583333333333334,0.5000000000000001,0.025641025641025637,0.5500000000000002,0.45000000000000007,,,,,thin_episode_denominator
validation,2,oscillator|range_breakout,volatility_band,True,38,7.600000000000001,38,1.0,0.1111111111111111,0.7037037037037037,0.1481481481481481,0.0689655172413793,0.34482758620689646,0.5517241379310344,0.0689655172413793,0.34482758620689646,0.5517241379310344,,thin_episode_denominator
validation,2,oscillator|range_breakout,volume_money,False,70,13.999999999999995,70,0.0,0.05660377358490569,0.35849056603773605,0.5283018867924532,0.07999999999999999,0.31999999999999995,0.6000000000000001,,,,,thin_episode_denominator
validation,2,oscillator|range_breakout,volume_money,True,58,11.599999999999998,58,1.0,0.022222222222222233,0.7173913043478265,0.26086956521739146,0.02325581395348838,0.5454545454545457,0.43181818181818205,0.02325581395348838,0.5454545454545457,0.43181818181818205,,thin_episode_denominator
validation,2,other_sparse_prefix,momentum_rps,False,50,9.999999999999998,50,0.0,0.04878048780487806,0.2926829268292684,0.682926829268293,0.04999999999999999,0.5499999999999999,0.4499999999999999,,,,,thin_episode_denominator
validation,2,other_sparse_prefix,momentum_rps,True,28,5.600000000000001,28,1.0,0.13043478260869562,0.6521739130434783,0.3478260869565217,0.08695652173913042,0.3478260869565217,0.6521739130434783,0.08695652173913042,0.3478260869565217,0.6521739130434783,,thin_episode_denominator
validation,2,other_sparse_prefix,oscillator,False,114,22.8,114,0.0,0.074468085106383,0.3510638297872342,0.6382978723404256,0.07017543859649124,0.40350877192982476,0.5789473684210528,,,,,thin_episode_denominator
validation,2,other_sparse_prefix,oscillator,True,18,3.6000000000000005,18,1.0,0.06666666666666665,0.5999999999999999,0.39999999999999986,0.06666666666666665,0.33333333333333326,0.6666666666666665,0.06666666666666665,0.33333333333333326,0.6666666666666665,,thin_episode_denominator
validation,2,other_sparse_prefix,price_trend,False,50,9.999999999999998,50,0.0,0.05128205128205127,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.4583333333333333,0.5416666666666667,,,,,thin_episode_denominator
validation,2,other_sparse_prefix,price_trend,True,16,3.2,16,1.0,0.0,0.5333333333333332,0.4666666666666665,0.0,0.33333333333333326,0.5999999999999999,0.0,0.33333333333333326,0.5999999999999999,,thin_episode_denominator
validation,2,other_sparse_prefix,pullback_drawdown,False,59,11.799999999999997,59,0.0,0.06382978723404259,0.17021276595744692,0.8297872340425538,0.125,0.5,0.5,,,,,thin_episode_denominator
validation,2,other_sparse_prefix,pullback_drawdown,True,56,11.2,56,1.0,0.10416666666666667,0.6250000000000002,0.37500000000000006,0.06250000000000001,0.37500000000000006,0.6041666666666669,0.06250000000000001,0.37500000000000006,0.6041666666666669,,thin_episode_denominator
validation,2,other_sparse_prefix,range_breakout,False,59,11.799999999999997,59,0.0,0.04166666666666667,0.25000000000000006,0.7500000000000001,0.04761904761904761,0.4285714285714285,0.5714285714285714,,,,,thin_episode_denominator
validation,2,other_sparse_prefix,range_breakout,True,37,7.400000000000001,37,1.0,0.11764705882352941,0.6176470588235295,0.35294117647058826,0.11764705882352941,0.411764705882353,0.5882352941176471,0.11764705882352941,0.411764705882353,0.5882352941176471,,thin_episode_denominator
validation,2,other_sparse_prefix,volatility_band,False,66,13.199999999999998,66,0.0,0.05454545454545458,0.25454545454545474,0.7272727272727276,0.0,0.30769230769230765,0.6538461538461537,,,,,thin_episode_denominator
validation,2,other_sparse_prefix,volatility_band,True,15,3.000000000000001,15,1.0,0.09090909090909091,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.8181818181818181,0.09090909090909091,0.18181818181818182,0.8181818181818181,,thin_episode_denominator
validation,2,other_sparse_prefix,volume_money,False,82,16.4,82,0.0,0.07246376811594206,0.2898550724637683,0.6956521739130437,0.07500000000000001,0.3500000000000001,0.6250000000000001,,,,,thin_episode_denominator
validation,2,other_sparse_prefix,volume_money,True,20,4.000000000000001,20,1.0,0.125,0.5625,0.43749999999999994,0.06666666666666665,0.2666666666666666,0.7333333333333332,0.06666666666666665,0.2666666666666666,0.7333333333333332,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,momentum_rps,False,44,8.799999999999997,44,0.0,0.05128205128205127,0.23076923076923073,0.717948717948718,0.0625,0.37499999999999994,0.625,,,,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,momentum_rps,True,21,4.200000000000001,21,1.0,0.058823529411764705,0.588235294117647,0.3529411764705882,0.058823529411764705,0.2941176470588235,0.7058823529411765,0.058823529411764705,0.2941176470588235,0.7058823529411765,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,oscillator,False,52,10.399999999999997,52,0.0,0.06818181818181822,0.2500000000000001,0.6818181818181822,0.09523809523809522,0.23809523809523803,0.7619047619047618,,,,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,oscillator,True,13,2.6000000000000005,13,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4999999999999999,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,price_trend,False,54,10.799999999999995,54,0.0,0.06521739130434787,0.26086956521739146,0.6739130434782614,0.08695652173913042,0.3478260869565217,0.6521739130434783,,,,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,price_trend,True,11,2.2,11,1.0,0.0,0.7,0.30000000000000004,0.0,0.30000000000000004,0.7,0.0,0.30000000000000004,0.7,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,volatility_band,False,51,10.199999999999998,51,0.0,0.04651162790697676,0.25581395348837216,0.6744186046511631,0.04761904761904761,0.3333333333333332,0.6666666666666666,,,,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,volatility_band,True,14,2.8000000000000007,14,1.0,0.07692307692307691,0.6153846153846153,0.3846153846153845,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.6666666666666666,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,volume_money,False,49,9.799999999999999,49,0.0,0.04878048780487806,0.26829268292682934,0.682926829268293,0.05263157894736841,0.21052631578947364,0.7894736842105264,,,,,thin_episode_denominator
validation,2,pullback_drawdown|range_breakout,volume_money,True,16,3.2,16,1.0,0.06666666666666665,0.5333333333333332,0.39999999999999986,0.07142857142857141,0.49999999999999983,0.49999999999999983,0.07142857142857141,0.49999999999999983,0.49999999999999983,,thin_episode_denominator
validation,2,range_breakout|volatility_band,momentum_rps,False,99,19.799999999999997,99,0.0,0.0,0.3448275862068967,0.43103448275862083,0.02439024390243903,0.3571428571428573,0.45238095238095255,,,,,thin_episode_denominator
validation,2,range_breakout|volatility_band,momentum_rps,True,10,2.0,10,1.0,0.0,0.28571428571428575,0.5714285714285715,0.0,0.14285714285714288,0.8571428571428572,0.0,0.14285714285714288,0.8571428571428572,,thin_episode_denominator
validation,2,range_breakout|volatility_band,oscillator,False,76,15.199999999999996,76,0.0,0.0,0.2045454545454546,0.5454545454545457,0.03703703703703703,0.22222222222222215,0.5555555555555556,,,,,thin_episode_denominator
validation,2,range_breakout|volatility_band,oscillator,True,33,6.6000000000000005,33,1.0,0.0,0.6190476190476191,0.23809523809523803,0.0,0.4545454545454544,0.4545454545454544,0.0,0.4545454545454544,0.4545454545454544,,thin_episode_denominator
validation,2,range_breakout|volatility_band,price_trend,False,104,20.8,104,0.0,0.0,0.3166666666666668,0.45000000000000023,0.02325581395348838,0.31818181818181834,0.5000000000000003,,,,,thin_episode_denominator
validation,2,range_breakout|volatility_band,price_trend,True,5,1.0,5,1.0,0.0,0.6000000000000001,0.4,0.0,0.4,0.6000000000000001,0.0,0.4,0.6000000000000001,,thin_episode_denominator
validation,2,range_breakout|volatility_band,pullback_drawdown,False,90,17.999999999999996,90,0.0,0.0,0.31372549019607854,0.4313725490196081,0.029411764705882353,0.37142857142857144,0.42857142857142866,,,,,thin_episode_denominator
validation,2,range_breakout|volatility_band,pullback_drawdown,True,19,3.8000000000000007,19,1.0,0.0,0.42857142857142844,0.49999999999999983,0.0,0.21428571428571427,0.7142857142857141,0.0,0.21428571428571427,0.7142857142857141,,thin_episode_denominator
validation,2,range_breakout|volatility_band,volume_money,False,61,12.199999999999996,61,0.0,0.0,0.20588235294117643,0.6764705882352943,0.0,0.2666666666666666,0.6666666666666665,,,,,thin_episode_denominator
validation,2,range_breakout|volatility_band,volume_money,True,48,9.6,48,1.0,0.0,0.4838709677419355,0.19354838709677413,0.030303030303030304,0.35294117647058826,0.4411764705882354,0.030303030303030304,0.35294117647058826,0.4411764705882354,,thin_episode_denominator
validation,2,range_breakout|volume_money,momentum_rps,False,360,72.0,360,0.0,0.040983606557377046,0.3172690763052208,0.6144578313253012,0.07031249999999999,0.46564885496183195,0.45038167938931295,,,,,sufficient
validation,2,range_breakout|volume_money,momentum_rps,True,73,14.599999999999998,73,1.0,0.09615384615384619,0.5849056603773589,0.377358490566038,0.07547169811320759,0.314814814814815,0.6666666666666671,0.07547169811320759,0.314814814814815,0.6666666666666671,,thin_episode_denominator
validation,2,range_breakout|volume_money,oscillator,False,257,51.400000000000006,257,0.0,0.057142857142857155,0.2134831460674158,0.7359550561797753,0.10000000000000002,0.31147540983606575,0.6557377049180331,,,,,sufficient
validation,2,range_breakout|volume_money,oscillator,True,176,35.199999999999996,176,1.0,0.04132231404958677,0.5806451612903225,0.33870967741935476,0.057851239669421475,0.4758064516129031,0.44354838709677397,0.057851239669421475,0.4758064516129031,0.44354838709677397,,sufficient
validation,2,range_breakout|volume_money,price_trend,False,375,74.99999999999999,375,0.0,0.05138339920948618,0.2972972972972972,0.6332046332046332,0.08759124087591243,0.4397163120567375,0.4822695035460992,,,,,sufficient
validation,2,range_breakout|volume_money,price_trend,True,58,11.599999999999998,58,1.0,0.04651162790697676,0.7674418604651165,0.20930232558139542,0.022727272727272735,0.36363636363636376,0.613636363636364,0.022727272727272735,0.36363636363636376,0.613636363636364,,thin_episode_denominator
validation,2,range_breakout|volume_money,pullback_drawdown,False,327,65.39999999999999,327,0.0,0.03686635944700461,0.2882882882882883,0.6351351351351351,0.06930693069306931,0.49038461538461525,0.4134615384615383,,,,,sufficient
validation,2,range_breakout|volume_money,pullback_drawdown,True,106,21.2,106,1.0,0.08860759493670889,0.5749999999999998,0.4000000000000001,0.07500000000000001,0.3333333333333334,0.6419753086419752,0.07500000000000001,0.3333333333333334,0.6419753086419752,,thin_episode_denominator
validation,2,range_breakout|volume_money,volatility_band,False,323,64.6,323,0.0,0.048245614035087724,0.2832618025751072,0.6566523605150213,0.08035714285714285,0.42608695652173906,0.5217391304347825,,,,,sufficient
validation,2,range_breakout|volume_money,volatility_band,True,110,21.999999999999996,110,1.0,0.058823529411764726,0.6376811594202899,0.2898550724637683,0.057971014492753645,0.41428571428571453,0.5000000000000002,0.057971014492753645,0.41428571428571453,0.5000000000000002,,thin_episode_denominator
