split,grouping_scheme,row_grain,outcome,bucket_count,sufficient_bucket_count,sufficient_bucket_ratio,covered_episode_count,covered_fresh_step_count,parent_grouping_scheme,weighted_abs_lift_vs_parent,weighted_signed_lift_vs_parent,max_abs_lift_vs_parent,median_abs_lift_vs_parent,sample_sufficiency_status,interpretability_status
validation,pair_order,completed_pair,seed_anchor_big_winner_rate,63,62,0.9841269841269841,27830,0.0,unordered_pair,0.011417977923316787,3.8280078881912665e-19,0.07504363001745201,0.009029352088205017,sufficient,comparable
validation,pair_order,completed_pair,seed_P_good_minus_P_bad,63,62,0.9841269841269841,27830,0.0,unordered_pair,0.290214353822612,-1.28239450572594e-18,0.5060446915868603,0.3129637142213208,sufficient,comparable
validation,pair_order,completed_pair,fresh_anchor_big_winner_rate,63,62,0.9841269841269841,27830,0.0,unordered_pair,0.0076307609955147465,-5.713498772447989e-19,0.061154094132817534,0.006424786080912549,sufficient,comparable
validation,pair_order,completed_pair,fresh_P_good_minus_P_bad,63,62,0.9841269841269841,27830,0.0,unordered_pair,0.03891398874268808,-6.874445972911186e-18,0.5478409739395091,0.04211538461538461,sufficient,comparable
validation,pair_order,completed_pair,fresh_max_gain_120d_p50,63,62,0.9841269841269841,27830,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
validation,pair_order,completed_pair,fresh_max_drawdown_120d_p50,63,62,0.9841269841269841,27830,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
robustness,pair_order,completed_pair,seed_anchor_big_winner_rate,63,62,0.9841269841269841,32017,0.0,unordered_pair,0.016587326935875914,6.942923279024519e-19,0.10505824055602034,0.01341023282145637,sufficient,comparable
robustness,pair_order,completed_pair,seed_P_good_minus_P_bad,63,62,0.9841269841269841,32017,0.0,unordered_pair,0.2349475710670445,-6.8745064368363624e-18,0.4617601844734819,0.2354980347042469,sufficient,comparable
robustness,pair_order,completed_pair,fresh_anchor_big_winner_rate,63,62,0.9841269841269841,32017,0.0,unordered_pair,0.020539563038042098,-3.094014682546997e-19,0.12257704894451038,0.018789850717399262,sufficient,comparable
robustness,pair_order,completed_pair,fresh_P_good_minus_P_bad,63,62,0.9841269841269841,32017,0.0,unordered_pair,0.04467751115492345,-8.584160366976664e-18,0.5136392811296534,0.042559080263998295,sufficient,comparable
robustness,pair_order,completed_pair,fresh_max_gain_120d_p50,63,62,0.9841269841269841,32017,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
robustness,pair_order,completed_pair,fresh_max_drawdown_120d_p50,63,62,0.9841269841269841,32017,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
all,pair_order,completed_pair,seed_anchor_big_winner_rate,63,62,0.9841269841269841,113908,0.0,unordered_pair,0.01728478335218311,-1.4512554600281183e-18,0.08038476012152251,0.012483756851571687,sufficient,comparable
all,pair_order,completed_pair,seed_P_good_minus_P_bad,63,62,0.9841269841269841,113908,0.0,unordered_pair,0.2733556796194796,5.054995007630771e-18,0.469865372190972,0.294079283278877,sufficient,comparable
all,pair_order,completed_pair,fresh_anchor_big_winner_rate,63,62,0.9841269841269841,113908,0.0,unordered_pair,0.018153724104094444,-1.7269236499212545e-18,0.05840998482455326,0.018707528314457045,sufficient,comparable
all,pair_order,completed_pair,fresh_P_good_minus_P_bad,63,62,0.9841269841269841,113908,0.0,unordered_pair,0.024214789277302418,7.176833838820866e-18,0.09946806532009084,0.027461519412983693,sufficient,comparable
all,pair_order,completed_pair,fresh_max_gain_120d_p50,63,62,0.9841269841269841,113908,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
all,pair_order,completed_pair,fresh_max_drawdown_120d_p50,63,62,0.9841269841269841,113908,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
train,pair_wait_state,completed_pair,seed_anchor_big_winner_rate,126,99,0.7857142857142857,54061,0.0,unordered_pair,0.04708424204948919,1.7072537129247258e-18,0.43270773069382945,0.07391263755223415,sufficient,comparable
train,pair_wait_state,completed_pair,seed_P_good_minus_P_bad,126,99,0.7857142857142857,54061,0.0,unordered_pair,0.42448485454356794,-1.0250183724179172e-17,0.9740092677864025,0.5345304109208235,sufficient,comparable
train,pair_wait_state,completed_pair,fresh_anchor_big_winner_rate,126,99,0.7857142857142857,54061,0.0,unordered_pair,0.030357523629192622,-1.7054238404084473e-18,0.22537823328452902,0.039438846077850226,sufficient,comparable
train,pair_wait_state,completed_pair,fresh_P_good_minus_P_bad,126,99,0.7857142857142857,54061,0.0,unordered_pair,0.03110341065359428,1.5871774914741577e-18,0.793563579277865,0.04062464379345715,sufficient,comparable
train,pair_wait_state,completed_pair,fresh_max_gain_120d_p50,126,99,0.7857142857142857,54061,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
train,pair_wait_state,completed_pair,fresh_max_drawdown_120d_p50,126,99,0.7857142857142857,54061,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
validation,pair_wait_state,completed_pair,seed_anchor_big_winner_rate,141,88,0.624113475177305,27830,0.0,unordered_pair,0.024386777384811622,6.044222981354632e-19,0.32074363992172217,0.04269485943391724,sufficient,comparable
validation,pair_wait_state,completed_pair,seed_P_good_minus_P_bad,141,88,0.624113475177305,27830,0.0,unordered_pair,0.4257743254843298,3.20598626431485e-19,1.3189252336448598,0.6542291287712476,sufficient,comparable
validation,pair_wait_state,completed_pair,fresh_anchor_big_winner_rate,141,88,0.624113475177305,27830,0.0,unordered_pair,0.012193852348685382,-3.2326374633587304e-19,0.19518716577540107,0.01663466013364593,sufficient,comparable
validation,pair_wait_state,completed_pair,fresh_P_good_minus_P_bad,141,88,0.624113475177305,27830,0.0,unordered_pair,0.07512576185145259,-1.3629336363684787e-17,0.727433628318584,0.07142262981679043,sufficient,comparable
validation,pair_wait_state,completed_pair,fresh_max_gain_120d_p50,141,88,0.624113475177305,27830,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
validation,pair_wait_state,completed_pair,fresh_max_drawdown_120d_p50,141,88,0.624113475177305,27830,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
robustness,pair_wait_state,completed_pair,seed_anchor_big_winner_rate,145,91,0.6275862068965518,32017,0.0,unordered_pair,0.03159126169360887,-1.5869538923484616e-18,0.3625,0.03552109735124939,sufficient,comparable
robustness,pair_wait_state,completed_pair,seed_P_good_minus_P_bad,145,91,0.6275862068965518,32017,0.0,unordered_pair,0.3446750811547179,-1.1092953568531402e-17,0.881958881958882,0.5194507974974205,sufficient,comparable
robustness,pair_wait_state,completed_pair,fresh_anchor_big_winner_rate,145,91,0.6275862068965518,32017,0.0,unordered_pair,0.01931865599359358,-1.5847392276460228e-18,0.40328151986183075,0.021751656583117257,sufficient,comparable
robustness,pair_wait_state,completed_pair,fresh_P_good_minus_P_bad,145,91,0.6275862068965518,32017,0.0,unordered_pair,0.11673951052657662,-9.029705022702096e-18,1.195035460992908,0.10664601520698397,sufficient,comparable
robustness,pair_wait_state,completed_pair,fresh_max_gain_120d_p50,145,91,0.6275862068965518,32017,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
robustness,pair_wait_state,completed_pair,fresh_max_drawdown_120d_p50,145,91,0.6275862068965518,32017,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
all,pair_wait_state,completed_pair,seed_anchor_big_winner_rate,146,118,0.8082191780821918,113908,0.0,unordered_pair,0.03586024727469637,-2.6606350100515503e-18,0.29481163759187823,0.06462592262031253,sufficient,comparable
all,pair_wait_state,completed_pair,seed_P_good_minus_P_bad,146,118,0.8082191780821918,113908,0.0,unordered_pair,0.4056793956614644,-8.214366887400003e-18,1.3018018018018018,0.5900515517764786,sufficient,comparable
all,pair_wait_state,completed_pair,fresh_anchor_big_winner_rate,146,118,0.8082191780821918,113908,0.0,unordered_pair,0.0188304981716313,-2.4053579409617473e-18,0.12213201553123897,0.028132983901679946,sufficient,comparable
all,pair_wait_state,completed_pair,fresh_P_good_minus_P_bad,146,118,0.8082191780821918,113908,0.0,unordered_pair,0.0431543072382329,1.4353667677641733e-17,0.5985401459854014,0.04473547717842313,sufficient,comparable
all,pair_wait_state,completed_pair,fresh_max_gain_120d_p50,146,118,0.8082191780821918,113908,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
all,pair_wait_state,completed_pair,fresh_max_drawdown_120d_p50,146,118,0.8082191780821918,113908,0.0,unordered_pair,,,,,sufficient,non_comparable_grain
train,pair_wait_state_plus_order,completed_pair,seed_anchor_big_winner_rate,327,184,0.5626911314984709,54061,0.0,pair_wait_state,0.0222315638529069,-7.850318412109231e-19,0.8,0.035526315789473684,sufficient,comparable
train,pair_wait_state_plus_order,completed_pair,seed_P_good_minus_P_bad,327,184,0.5626911314984709,54061,0.0,pair_wait_state,0.027964643145621814,8.702800219663662e-18,1.3333333333333335,0.03455075549533637,sufficient,comparable
train,pair_wait_state_plus_order,completed_pair,fresh_anchor_big_winner_rate,327,184,0.5626911314984709,54061,0.0,pair_wait_state,0.02951353017214978,7.184887475794848e-19,0.9,0.03577554307605241,sufficient,comparable
train,pair_wait_state_plus_order,completed_pair,fresh_P_good_minus_P_bad,327,184,0.5626911314984709,54061,0.0,pair_wait_state,0.054181199412877856,3.5101040676832334e-19,1.6170212765957446,0.06592964929586334,sufficient,comparable
train,pair_wait_state_plus_order,completed_pair,fresh_max_gain_120d_p50,327,184,0.5626911314984709,54061,0.0,pair_wait_state,,,,,sufficient,non_comparable_grain
train,pair_wait_state_plus_order,completed_pair,fresh_max_drawdown_120d_p50,327,184,0.5626911314984709,54061,0.0,pair_wait_state,,,,,sufficient,non_comparable_grain
validation,pair_wait_state_plus_order,completed_pair,seed_anchor_big_winner_rate,333,131,0.3933933933933934,27830,0.0,pair_wait_state,0.013530854269561916,-4.633904285705217e-19,0.4,0.01495578089549475,sufficient,comparable
validation,pair_wait_state_plus_order,completed_pair,seed_P_good_minus_P_bad,333,131,0.3933933933933934,27830,0.0,pair_wait_state,0.029766347608492248,-2.544751597299912e-18,1.2692307692307692,0.026237068428268673,sufficient,comparable
validation,pair_wait_state_plus_order,completed_pair,fresh_anchor_big_winner_rate,333,131,0.3933933933933934,27830,0.0,pair_wait_state,0.018382798098129184,-3.0446934247913626e-19,0.4344262295081967,0.017938779566686543,sufficient,comparable
validation,pair_wait_state_plus_order,completed_pair,fresh_P_good_minus_P_bad,333,131,0.3933933933933934,27830,0.0,pair_wait_state,0.06850167873363402,3.616556359661972e-18,1.375,0.08762479350714636,sufficient,comparable
validation,pair_wait_state_plus_order,completed_pair,fresh_max_gain_120d_p50,333,131,0.3933933933933934,27830,0.0,pair_wait_state,,,,,sufficient,non_comparable_grain
validation,pair_wait_state_plus_order,completed_pair,fresh_max_drawdown_120d_p50,333,131,0.3933933933933934,27830,0.0,pair_wait_state,,,,,sufficient,non_comparable_grain
robustness,pair_wait_state_plus_order,completed_pair,seed_anchor_big_winner_rate,344,141,0.40988372093023256,32017,0.0,pair_wait_state,0.022847186324690905,1.5373615832125722e-19,0.8333333333333334,0.03787878787878787,sufficient,comparable
robustness,pair_wait_state_plus_order,completed_pair,seed_P_good_minus_P_bad,344,141,0.40988372093023256,32017,0.0,pair_wait_state,0.03415924645904629,1.0155520872599172e-18,1.4242424242424243,0.03707695216487039,sufficient,comparable
robustness,pair_wait_state_plus_order,completed_pair,fresh_anchor_big_winner_rate,344,141,0.40988372093023256,32017,0.0,pair_wait_state,0.029567326640594624,3.622261091762338e-19,0.868421052631579,0.03662702640937072,sufficient,comparable
robustness,pair_wait_state_plus_order,completed_pair,fresh_P_good_minus_P_bad,344,141,0.40988372093023256,32017,0.0,pair_wait_state,0.07000393574227451,-1.5356439134003235e-17,1.8333333333333333,0.07880485527544354,sufficient,comparable
robustness,pair_wait_state_plus_order,completed_pair,fresh_max_gain_120d_p50,344,141,0.40988372093023256,32017,0.0,pair_wait_state,,,,,sufficient,non_comparable_grain
robustness,pair_wait_state_plus_order,completed_pair,fresh_max_drawdown_120d_p50,344,141,0.40988372093023256,32017,0.0,pair_wait_state,,,,,sufficient,non_comparable_grain
all,pair_wait_state_plus_order,completed_pair,seed_anchor_big_winner_rate,368,228,0.6195652173913043,113908,0.0,pair_wait_state,0.015297923612840157,5.417012567813289e-19,0.8571428571428572,0.02420393536218731,sufficient,comparable
all,pair_wait_state_plus_order,completed_pair,seed_P_good_minus_P_bad,368,228,0.6195652173913043,113908,0.0,pair_wait_state,0.02165339963437025,-2.9421650630350968e-18,1.3258426966292136,0.02117012293492157,sufficient,comparable
all,pair_wait_state_plus_order,completed_pair,fresh_anchor_big_winner_rate,368,228,0.6195652173913043,113908,0.0,pair_wait_state,0.019980538656850122,9.164645039481657e-19,0.9032258064516129,0.025335816940014855,sufficient,comparable
all,pair_wait_state_plus_order,completed_pair,fresh_P_good_minus_P_bad,368,228,0.6195652173913043,113908,0.0,pair_wait_state,0.038661240439779414,-5.5107831262374515e-18,1.6507936507936507,0.05629787728100272,sufficient,comparable
all,pair_wait_state_plus_order,completed_pair,fresh_max_gain_120d_p50,368,228,0.6195652173913043,113908,0.0,pair_wait_state,,,,,sufficient,non_comparable_grain
all,pair_wait_state_plus_order,completed_pair,fresh_max_drawdown_120d_p50,368,228,0.6195652173913043,113908,0.0,pair_wait_state,,,,,sufficient,non_comparable_grain
train,transition_prefix_base,transition_candidate,seed_anchor_big_winner_rate,4,4,1.0,7892,0.0,none,,,,,base,base_parent
train,transition_prefix_base,transition_candidate,seed_P_good_minus_P_bad,4,4,1.0,7892,0.0,none,,,,,base,base_parent
train,transition_prefix_base,transition_candidate,fresh_anchor_big_winner_rate,4,4,1.0,7892,0.0,none,,,,,base,base_parent
train,transition_prefix_base,transition_candidate,fresh_P_good_minus_P_bad,4,4,1.0,7892,0.0,none,,,,,base,base_parent
train,transition_prefix_base,transition_candidate,fresh_max_gain_120d_p50,4,4,1.0,7892,0.0,none,,,,,base,base_parent
train,transition_prefix_base,transition_candidate,fresh_max_drawdown_120d_p50,4,4,1.0,7892,0.0,none,,,,,base,base_parent
validation,transition_prefix_base,transition_candidate,seed_anchor_big_winner_rate,4,4,1.0,4591,0.0,none,,,,,base,base_parent
validation,transition_prefix_base,transition_candidate,seed_P_good_minus_P_bad,4,4,1.0,4591,0.0,none,,,,,base,base_parent
validation,transition_prefix_base,transition_candidate,fresh_anchor_big_winner_rate,4,4,1.0,4591,0.0,none,,,,,base,base_parent
validation,transition_prefix_base,transition_candidate,fresh_P_good_minus_P_bad,4,4,1.0,4591,0.0,none,,,,,base,base_parent
validation,transition_prefix_base,transition_candidate,fresh_max_gain_120d_p50,4,4,1.0,4591,0.0,none,,,,,base,base_parent
validation,transition_prefix_base,transition_candidate,fresh_max_drawdown_120d_p50,4,4,1.0,4591,0.0,none,,,,,base,base_parent
robustness,transition_prefix_base,transition_candidate,seed_anchor_big_winner_rate,4,4,1.0,4866,0.0,none,,,,,base,base_parent
robustness,transition_prefix_base,transition_candidate,seed_P_good_minus_P_bad,4,4,1.0,4866,0.0,none,,,,,base,base_parent
robustness,transition_prefix_base,transition_candidate,fresh_anchor_big_winner_rate,4,4,1.0,4866,0.0,none,,,,,base,base_parent
robustness,transition_prefix_base,transition_candidate,fresh_P_good_minus_P_bad,4,4,1.0,4866,0.0,none,,,,,base,base_parent
robustness,transition_prefix_base,transition_candidate,fresh_max_gain_120d_p50,4,4,1.0,4866,0.0,none,,,,,base,base_parent
robustness,transition_prefix_base,transition_candidate,fresh_max_drawdown_120d_p50,4,4,1.0,4866,0.0,none,,,,,base,base_parent
all,transition_prefix_base,transition_candidate,seed_anchor_big_winner_rate,4,4,1.0,17349,0.0,none,,,,,base,base_parent
all,transition_prefix_base,transition_candidate,seed_P_good_minus_P_bad,4,4,1.0,17349,0.0,none,,,,,base,base_parent
all,transition_prefix_base,transition_candidate,fresh_anchor_big_winner_rate,4,4,1.0,17349,0.0,none,,,,,base,base_parent
all,transition_prefix_base,transition_candidate,fresh_P_good_minus_P_bad,4,4,1.0,17349,0.0,none,,,,,base,base_parent
all,transition_prefix_base,transition_candidate,fresh_max_gain_120d_p50,4,4,1.0,17349,0.0,none,,,,,base,base_parent
all,transition_prefix_base,transition_candidate,fresh_max_drawdown_120d_p50,4,4,1.0,17349,0.0,none,,,,,base,base_parent
train,unordered_prefix_presence,transition_candidate,seed_anchor_big_winner_rate,26,26,1.0,8924,0.0,transition_prefix_base,0.057726930449028525,-6.688810046154789e-18,0.15966410529519173,0.06727676066940753,sufficient,comparable
train,unordered_prefix_presence,transition_candidate,seed_P_good_minus_P_bad,26,26,1.0,8924,0.0,transition_prefix_base,0.10608831574761175,-1.4824206248743776e-17,0.3051838144774947,0.11184648507603714,sufficient,comparable
train,unordered_prefix_presence,transition_candidate,fresh_anchor_big_winner_rate,26,26,1.0,8924,0.0,transition_prefix_base,0.04667260765874012,-9.273996986209704e-18,0.13984291799787,0.05717210710375837,sufficient,comparable
train,unordered_prefix_presence,transition_candidate,fresh_P_good_minus_P_bad,26,26,1.0,8924,0.0,transition_prefix_base,0.046895641763680725,2.618891717734152e-17,0.16670875420875425,0.05772054385078815,sufficient,comparable
train,unordered_prefix_presence,transition_candidate,fresh_max_gain_120d_p50,26,26,1.0,8924,0.0,transition_prefix_base,,,,,sufficient,non_comparable_grain
train,unordered_prefix_presence,transition_candidate,fresh_max_drawdown_120d_p50,26,26,1.0,8924,0.0,transition_prefix_base,,,,,sufficient,non_comparable_grain
validation,unordered_prefix_presence,transition_candidate,seed_anchor_big_winner_rate,26,26,1.0,5143,0.0,transition_prefix_base,0.016612053260454843,6.134434077849903e-18,0.07800352985670463,0.012065406734663709,sufficient,comparable
validation,unordered_prefix_presence,transition_candidate,seed_P_good_minus_P_bad,26,26,1.0,5143,0.0,transition_prefix_base,0.11509236274118201,3.8219902657022505e-17,0.3171025321710255,0.09983399148405042,sufficient,comparable
validation,unordered_prefix_presence,transition_candidate,fresh_anchor_big_winner_rate,26,26,1.0,5143,0.0,transition_prefix_base,0.012228735892133781,-6.684035990634662e-18,0.05895283772981614,0.012744345770747248,sufficient,comparable
validation,unordered_prefix_presence,transition_candidate,fresh_P_good_minus_P_bad,26,26,1.0,5143,0.0,transition_prefix_base,0.10374045028800094,-2.868561710779573e-17,0.30772879464285685,0.103898315830316,sufficient,comparable
validation,unordered_prefix_presence,transition_candidate,fresh_max_gain_120d_p50,26,26,1.0,5143,0.0,transition_prefix_base,,,,,sufficient,non_comparable_grain
validation,unordered_prefix_presence,transition_candidate,fresh_max_drawdown_120d_p50,26,26,1.0,5143,0.0,transition_prefix_base,,,,,sufficient,non_comparable_grain
robustness,unordered_prefix_presence,transition_candidate,seed_anchor_big_winner_rate,26,26,1.0,5402,0.0,transition_prefix_base,0.029181865293129303,1.7288144422386867e-18,0.15913413252986303,0.03330091435433775,sufficient,comparable
robustness,unordered_prefix_presence,transition_candidate,seed_P_good_minus_P_bad,26,26,1.0,5402,0.0,transition_prefix_base,0.07926276366650957,2.0398356050529192e-17,0.2672770874209721,0.10275299295830595,sufficient,comparable
robustness,unordered_prefix_presence,transition_candidate,fresh_anchor_big_winner_rate,26,26,1.0,5402,0.0,transition_prefix_base,0.029766517253348924,-1.3113568048246062e-17,0.217963192954725,0.03535196078265814,sufficient,comparable
robustness,unordered_prefix_presence,transition_candidate,fresh_P_good_minus_P_bad,26,26,1.0,5402,0.0,transition_prefix_base,0.08276238190913514,-4.39554127581366e-17,0.3553941350551521,0.10312056433770844,sufficient,comparable
robustness,unordered_prefix_presence,transition_candidate,fresh_max_gain_120d_p50,26,26,1.0,5402,0.0,transition_prefix_base,,,,,sufficient,non_comparable_grain
robustness,unordered_prefix_presence,transition_candidate,fresh_max_drawdown_120d_p50,26,26,1.0,5402,0.0,transition_prefix_base,,,,,sufficient,non_comparable_grain
all,unordered_prefix_presence,transition_candidate,seed_anchor_big_winner_rate,26,26,1.0,19469,0.0,transition_prefix_base,0.037664759433065555,5.465713352000771e-18,0.10559986454815223,0.046000766826101776,sufficient,comparable
all,unordered_prefix_presence,transition_candidate,seed_P_good_minus_P_bad,26,26,1.0,19469,0.0,transition_prefix_base,0.08575198690905532,1.426524094630981e-17,0.23716005226278708,0.07694909008577869,sufficient,comparable
all,unordered_prefix_presence,transition_candidate,fresh_anchor_big_winner_rate,26,26,1.0,19469,0.0,transition_prefix_base,0.029660356590654746,-4.827561181604109e-18,0.10322903062708512,0.038852727040370016,sufficient,comparable
all,unordered_prefix_presence,transition_candidate,fresh_P_good_minus_P_bad,26,26,1.0,19469,0.0,transition_prefix_base,0.04692024381953217,-3.9268557702431084e-17,0.19156261445743022,0.054416931958864295,sufficient,comparable
all,unordered_prefix_presence,transition_candidate,fresh_max_gain_120d_p50,26,26,1.0,19469,0.0,transition_prefix_base,,,,,sufficient,non_comparable_grain
all,unordered_prefix_presence,transition_candidate,fresh_max_drawdown_120d_p50,26,26,1.0,19469,0.0,transition_prefix_base,,,,,sufficient,non_comparable_grain
train,ordered_prefix,transition_candidate,seed_anchor_big_winner_rate,218,89,0.40825688073394495,33086,0.0,unordered_prefix_presence,0.039581255351209405,-1.1944303653847838e-18,0.3085106382978723,0.03173076923076926,sufficient,comparable
train,ordered_prefix,transition_candidate,seed_P_good_minus_P_bad,218,89,0.40825688073394495,33086,0.0,unordered_prefix_presence,0.3258709367846257,-1.1581411131831074e-18,0.9829059829059829,0.35278805958266557,sufficient,comparable
train,ordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,218,89,0.40825688073394495,33086,0.0,unordered_prefix_presence,0.02866723193203513,9.781168696393048e-18,0.22916666666666674,0.027435317090489478,sufficient,comparable
train,ordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,218,89,0.40825688073394495,33086,0.0,unordered_prefix_presence,0.04393611376000677,1.7081162229991295e-17,0.5142548596112312,0.055868490401054544,sufficient,comparable
train,ordered_prefix,transition_candidate,fresh_max_gain_120d_p50,218,89,0.40825688073394495,33086,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
train,ordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,218,89,0.40825688073394495,33086,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
validation,ordered_prefix,transition_candidate,seed_anchor_big_winner_rate,218,49,0.22477064220183487,19853,0.0,unordered_prefix_presence,0.02008239439943034,-1.3008286549012075e-18,0.48709677419354847,0.018886460821944694,sufficient,comparable
validation,ordered_prefix,transition_candidate,seed_P_good_minus_P_bad,218,49,0.22477064220183487,19853,0.0,unordered_prefix_presence,0.2964492055826832,2.562470746323101e-17,1.24,0.3277890538760104,sufficient,comparable
validation,ordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,218,49,0.22477064220183487,19853,0.0,unordered_prefix_presence,0.014707622864829665,-2.787948443534154e-19,0.2888888888888889,0.017460317460317468,sufficient,comparable
validation,ordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,218,49,0.22477064220183487,19853,0.0,unordered_prefix_presence,0.08518517367336395,-2.7789191573177115e-18,0.7043478260869565,0.08914728682170531,sufficient,comparable
validation,ordered_prefix,transition_candidate,fresh_max_gain_120d_p50,218,49,0.22477064220183487,19853,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
validation,ordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,218,49,0.22477064220183487,19853,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
robustness,ordered_prefix,transition_candidate,seed_anchor_big_winner_rate,218,56,0.25688073394495414,20776,0.0,unordered_prefix_presence,0.03208390236889805,1.029860165786718e-18,0.42105263157894735,0.02843885792682894,sufficient,comparable
robustness,ordered_prefix,transition_candidate,seed_P_good_minus_P_bad,218,56,0.25688073394495414,20776,0.0,unordered_prefix_presence,0.2744938937177008,1.7423595793160352e-17,1.066489361702128,0.3670745920745922,sufficient,comparable
robustness,ordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,218,56,0.25688073394495414,20776,0.0,unordered_prefix_presence,0.02515912483417192,6.346346699024491e-18,0.34313725490196084,0.0284833145856768,sufficient,comparable
robustness,ordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,218,56,0.25688073394495414,20776,0.0,unordered_prefix_presence,0.07133917712012375,1.936131276251255e-17,1.2205607476635514,0.08571027542722223,sufficient,comparable
robustness,ordered_prefix,transition_candidate,fresh_max_gain_120d_p50,218,56,0.25688073394495414,20776,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
robustness,ordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,218,56,0.25688073394495414,20776,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
all,ordered_prefix,transition_candidate,seed_anchor_big_winner_rate,218,161,0.7385321100917431,73715,0.0,unordered_prefix_presence,0.029217811713818247,-1.950007107354442e-18,0.3031941031941031,0.023982546215409004,sufficient,comparable
all,ordered_prefix,transition_candidate,seed_P_good_minus_P_bad,218,161,0.7385321100917431,73715,0.0,unordered_prefix_presence,0.306437647719503,2.3626805317325623e-17,0.8542333203277411,0.36957857092986995,sufficient,comparable
all,ordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,218,161,0.7385321100917431,73715,0.0,unordered_prefix_presence,0.018087595346393003,2.2977334470134933e-18,0.18268398268398264,0.017507014175589662,sufficient,comparable
all,ordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,218,161,0.7385321100917431,73715,0.0,unordered_prefix_presence,0.038699231484522464,3.304194612230025e-17,0.3594425483503981,0.0387084248474025,sufficient,comparable
all,ordered_prefix,transition_candidate,fresh_max_gain_120d_p50,218,161,0.7385321100917431,73715,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
all,ordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,218,161,0.7385321100917431,73715,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
train,price_state_plus_unordered_prefix,transition_candidate,seed_anchor_big_winner_rate,106,62,0.5849056603773585,9060,0.0,unordered_prefix_presence,0.031707152041113795,-7.489451650451777e-18,0.7394957983193278,0.04650128398588399,sufficient,comparable
train,price_state_plus_unordered_prefix,transition_candidate,seed_P_good_minus_P_bad,106,62,0.5849056603773585,9060,0.0,unordered_prefix_presence,0.20806547537728076,-2.6029221518790344e-17,1.3134328358208955,0.3849408313694027,sufficient,comparable
train,price_state_plus_unordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,106,62,0.5849056603773585,9060,0.0,unordered_prefix_presence,0.03396882888767231,1.1888346397035747e-17,0.7,0.051282051282051294,sufficient,comparable
train,price_state_plus_unordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,106,62,0.5849056603773585,9060,0.0,unordered_prefix_presence,0.07827399322827772,1.0732779450356927e-17,1.40625,0.16589147286821687,sufficient,comparable
train,price_state_plus_unordered_prefix,transition_candidate,fresh_max_gain_120d_p50,106,62,0.5849056603773585,9060,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
train,price_state_plus_unordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,106,62,0.5849056603773585,9060,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
validation,price_state_plus_unordered_prefix,transition_candidate,seed_anchor_big_winner_rate,103,43,0.4174757281553398,5226,0.0,unordered_prefix_presence,0.02096353436902412,-2.9850594396680333e-18,0.900990099009901,0.044436076068537,sufficient,comparable
validation,price_state_plus_unordered_prefix,transition_candidate,seed_P_good_minus_P_bad,103,43,0.4174757281553398,5226,0.0,unordered_prefix_presence,0.20336900142261746,-1.6286890336799362e-18,1.4536082474226804,0.36764705882352944,sufficient,comparable
validation,price_state_plus_unordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,103,43,0.4174757281553398,5226,0.0,unordered_prefix_presence,0.02110463504913065,6.217969861942841e-18,0.9285714285714286,0.038790845037121116,sufficient,comparable
