split,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,last_added_family_set,fresh_step_count,seed_episode_count,unique_instrument_count,unique_signal_date_count,seed_anchor_big_winner_rate,seed_P_good,seed_P_bad,fresh_anchor_big_winner_rate,fresh_P_good,fresh_P_bad,fresh_max_gain_120d_p50,fresh_max_drawdown_120d_p50,sample_sufficiency_status
validation,2,t6_t10,up_5_10pct,momentum_rps|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1962755484373131,-0.2207346974162313,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,momentum_rps|volatility_band,1,1,1,1,0.0,1.0,0.0,,,,0.0487229757935356,-0.2041963527121332,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator,11,11,11,11,0.18181818181818182,0.8181818181818182,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.1606160631065902,-0.2572397903987868,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|price_trend,4,4,4,4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.1953515093026561,-0.2676739032941027,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.129453698659306,-0.1911447531332731,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|price_trend|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2244764012724562,-0.3516835538218946,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|price_trend|pullback_drawdown|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1904762316671784,-0.1695237840924944,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,,,,0.1051873217657952,-0.0932784405894256,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|price_trend|volatility_band|volume_money,3,3,3,3,0.5,1.0,0.0,0.5,0.5,0.5,0.10970230639885,-0.2397241906033614,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|price_trend|volume_money,4,4,4,4,0.25,0.75,0.25,0.25,0.25,0.75,0.2278322861438396,-0.2446990454507042,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|pullback_drawdown,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.3115789513838918,-0.2625000372529015,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3405783502122812,-0.1688284001494255,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|volatility_band,3,3,3,3,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.2386575584941974,-0.2828907181161475,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,oscillator|volume_money,3,3,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.3861397839650307,-0.3321595825825573,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,price_trend,3,3,3,3,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0458589604737151,-0.4893458796166248,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1685126627046429,-0.1008802084369117,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,price_trend|pullback_drawdown|volatility_band,1,1,1,1,,,,,,,0.3894297206695907,-0.3263263089824667,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,price_trend|range_breakout,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.5879796986845027,-0.3173734583352613,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,price_trend|volatility_band,4,4,4,4,0.0,1.0,0.0,0.0,0.0,1.0,0.15473949445900098,-0.2691967551119391,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,price_trend|volatility_band|volume_money,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.152980121732422,-0.24438899300411093,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,pullback_drawdown,4,4,4,4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.12998578961721194,-0.17346735954410314,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,pullback_drawdown|volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0689420470400573,-0.23741617004378984,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,range_breakout,5,5,5,5,0.0,0.8,0.0,0.0,0.4,0.6,0.2398557088199309,-0.2370535299688762,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,range_breakout|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1058045973830084,-0.3574750861300967,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,volatility_band,24,24,22,22,0.10526315789473684,0.95,0.05,0.05,0.42857142857142855,0.5714285714285714,0.0988625161010714,-0.2764971852230988,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,volatility_band|volume_money,3,3,3,3,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1707482522296031,-0.2201438525122732,thin_episode_denominator
validation,2,t6_t10,up_5_10pct,volume_money,10,10,9,10,0.125,0.875,0.125,0.0,0.5,0.375,0.2132643081570501,-0.3261450626023584,thin_episode_denominator
validation,2,t6_t10,up_gt_20pct,oscillator|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1348962400895941,-0.2654927182623944,thin_episode_denominator
validation,2,t6_t10,up_gt_20pct,volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1309954097720782,-0.4445964370414926,thin_episode_denominator
validation,3,t11_t20,down_or_flat,oscillator,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1945205533139855,-0.1083743998575595,thin_episode_denominator
validation,3,t11_t20,down_or_flat,volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.38795617915183,-0.3160662355045511,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,momentum_rps,2,2,2,2,0.0,0.5,0.5,0.0,0.0,1.0,0.17203953670912592,-0.24092544506772165,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,momentum_rps|oscillator,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3545868197288759,-0.2233429549698372,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,momentum_rps|price_trend|pullback_drawdown,2,2,2,2,0.0,0.5,0.5,0.0,0.0,0.5,0.05895800546642685,-0.1197603133185821,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,momentum_rps|pullback_drawdown,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.32815877835505836,-0.16549906237582326,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,momentum_rps|pullback_drawdown|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.4028816028079756,-0.1797867353738379,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,oscillator,6,6,6,6,0.0,0.4,0.6,0.0,0.2,0.6,0.07805244389968985,-0.20157068762619107,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,oscillator|volatility_band,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0565943761653826,-0.1725919640786349,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,price_trend,3,3,3,3,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3036181073907733,-0.1646405532384115,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,price_trend|volatility_band,2,2,2,2,0.5,1.0,0.0,0.5,0.5,0.0,0.5765222568572954,-0.23744165519045313,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,pullback_drawdown,4,4,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.1393489810507078,-0.17914011863732904,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,range_breakout,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1510752370060082,-0.2013077765838165,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,volatility_band,9,9,9,9,0.0,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.2115383584444048,-0.1650350055156386,thin_episode_denominator
validation,3,t11_t20,up_0_5pct,volume_money,4,4,4,4,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.1123435961953847,-0.27859122588286633,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,momentum_rps,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.1285816328475492,-0.2598441050383957,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,momentum_rps|price_trend|pullback_drawdown|volatility_band,2,2,2,2,0.5,1.0,0.0,1.0,1.0,0.0,0.35417001165496503,-0.34506264859727254,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,momentum_rps|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1742320708247389,-0.2732326047808283,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,oscillator,15,15,14,14,0.07692307692307693,1.0,0.0,0.0,0.46153846153846156,0.5384615384615384,0.169280641317399,-0.3747072470512281,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,oscillator|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0976277090419723,-0.2306732901185941,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,price_trend,4,4,4,4,0.0,1.0,0.0,0.0,0.0,1.0,0.10726819741581825,-0.2108189036148842,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0858676218195217,-0.1598023458973505,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,pullback_drawdown,3,3,3,3,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0902613090255872,-0.1782945937014615,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,pullback_drawdown|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0756914104204815,-0.0884167202441197,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,volatility_band,9,9,9,9,0.1111111111111111,1.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.068664861181922,-0.3544542527731468,thin_episode_denominator
validation,3,t11_t20,up_10_20pct,volume_money,2,2,2,2,0.5,1.0,0.0,0.0,1.0,0.0,0.35969695961393333,-0.26828153127485427,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps,7,7,6,6,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714,0.42857142857142855,0.1376022081587746,-0.2333901220972349,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps|oscillator,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1125974632263939,-0.2444889471243947,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps|oscillator|price_trend,1,1,1,1,,,,0.0,1.0,0.0,0.233695646070728,-0.17474303483397,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps|oscillator|pullback_drawdown,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.07544406782898236,-0.14051189242579845,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps|price_trend|pullback_drawdown,4,4,4,3,0.0,1.0,0.0,0.0,0.5,0.5,0.26217093764310057,-0.1061161457837411,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps|price_trend|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1410129214823907,-0.2220616839848591,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps|pullback_drawdown,4,4,4,4,,,,0.0,1.0,0.0,0.2813049122858213,-0.15044044766560843,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0938024186427519,-0.2679938658151071,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,momentum_rps|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0289474039196642,-0.4098465895381564,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,oscillator,11,11,11,11,0.2,0.7,0.3,0.1,0.5,0.5,0.1790503603816911,-0.2277937175133338,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,oscillator|price_trend,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1128598039791377,-0.3737682199654714,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,oscillator|price_trend|volume_money,2,2,2,2,0.0,0.5,0.5,0.0,0.0,1.0,0.029323067763776,-0.2450740824994686,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,oscillator|volatility_band,3,3,3,3,0.5,1.0,0.0,0.5,0.0,1.0,0.2409638498843125,-0.23312880901871,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,oscillator|volume_money,4,4,4,4,0.25,1.0,0.0,0.0,1.0,0.0,0.24606742107433174,-0.2965652817325112,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,price_trend,6,6,6,6,0.2,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.17436922348239053,-0.27330853694495416,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,price_trend|pullback_drawdown,3,3,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0710127643587379,-0.1695652146871238,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0485829481184199,-0.20617761510573,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,pullback_drawdown,9,9,9,9,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.5,0.1396484704237088,-0.1542416605798764,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,pullback_drawdown|volatility_band,1,1,1,1,0.0,0.0,1.0,,,,0.0797387505877249,-0.3028985546263216,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,range_breakout|volatility_band,1,1,1,1,,,,,,,0.0131148463646246,-0.387001121364567,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,volatility_band,15,15,15,14,0.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.8461538461538461,0.1293500512091188,-0.1903419586231081,thin_episode_denominator
validation,3,t11_t20,up_5_10pct,volume_money,8,8,8,8,0.0,1.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.2442269304654534,-0.20862668203995016,thin_episode_denominator
validation,3,t11_t20,up_gt_20pct,momentum_rps,1,1,1,1,,,,,,,0.2645569177874201,-0.3263263089824667,thin_episode_denominator
validation,3,t11_t20,up_gt_20pct,momentum_rps|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0974545565518465,-0.2670642605845208,thin_episode_denominator
validation,3,t11_t20,up_gt_20pct,oscillator,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0552050309477838,-0.2660687884280674,thin_episode_denominator
validation,3,t11_t20,up_gt_20pct,volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0753574757363855,-0.4480818218448501,thin_episode_denominator
validation,3,t11_t20,up_gt_20pct,volume_money,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0601088411963549,-0.44723161062905015,thin_episode_denominator
validation,3,t21_t30,down_or_flat,oscillator,2,2,2,2,0.0,0.0,0.5,0.0,0.0,0.0,0.05531687810632485,-0.0817384178332187,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,momentum_rps,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.1230769053416449,-0.1135371156307223,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,momentum_rps|oscillator|price_trend,1,1,1,1,0.0,1.0,0.0,,,,0.0868926064093396,-0.373656902065606,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,momentum_rps|price_trend,3,3,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0489882876813823,-0.1972930342949442,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,momentum_rps|pullback_drawdown,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.1890331854587645,-0.1638349444334237,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,momentum_rps|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1063829992816038,-0.159340637267531,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,oscillator,2,2,2,2,0.0,1.0,0.0,0.0,0.0,0.5,0.1585881800029714,-0.16504979294788935,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,oscillator|price_trend,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.2493439108582331,-0.1677233854239211,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,price_trend,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1814594809284424,-0.1519198467752592,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,price_trend|range_breakout,1,1,1,1,0.0,1.0,0.0,,,,0.3133902103969344,-0.4648359015894997,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,pullback_drawdown,3,3,3,2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.1754966803765245,-0.1931097158664347,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,volatility_band,11,11,11,11,0.0,0.5,0.125,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1042945247913065,-0.1062270915116873,thin_episode_denominator
validation,3,t21_t30,up_0_5pct,volume_money,5,5,5,5,0.3333333333333333,1.0,0.0,0.25,0.75,0.25,0.4476843380502315,-0.2567185308559834,thin_episode_denominator
validation,3,t21_t30,up_10_20pct,momentum_rps|price_trend|pullback_drawdown,1,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.5154241187537782,-0.3129770646583908,thin_episode_denominator
validation,3,t21_t30,up_10_20pct,oscillator,9,9,9,9,0.0,1.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0597821293257052,-0.2694130261549438,thin_episode_denominator
validation,3,t21_t30,up_10_20pct,price_trend,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.2714285628923504,-0.30615272931596743,thin_episode_denominator
validation,3,t21_t30,up_10_20pct,price_trend|pullback_drawdown,1,1,1,1,,,,0.0,1.0,0.0,0.2291870855871789,-0.1282922829357935,thin_episode_denominator
validation,3,t21_t30,up_10_20pct,price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0901639884312828,-0.2545650113401193,thin_episode_denominator
validation,3,t21_t30,up_10_20pct,volatility_band,7,7,6,7,0.3333333333333333,1.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0815217232725864,-0.3601857520565245,thin_episode_denominator
validation,3,t21_t30,up_10_20pct,volume_money,5,5,5,5,0.0,1.0,0.0,0.0,0.4,0.6,0.1279332250810749,-0.2702045227375633,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,momentum_rps,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.12567009163387516,-0.18170634732403623,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,momentum_rps|oscillator|price_trend,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.073231148769425,-0.063242980517382,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,momentum_rps|oscillator|price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,,,,0.0737265667456323,-0.2191011316220534,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,momentum_rps|price_trend,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.14074235690188613,-0.1817530332469084,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,momentum_rps|price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0715396656963562,-0.123367187388079,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,momentum_rps|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2641509493875209,-0.2186128753062077,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,momentum_rps|pullback_drawdown,1,1,1,1,,,,,,,0.2912234126030724,-0.0952927577578558,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,momentum_rps|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1321739528490149,-0.2396313924376998,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,oscillator,6,6,6,6,0.2,0.8,0.2,0.25,0.5,0.25,0.1519617256920371,-0.3025268446829355,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,oscillator|price_trend,1,1,1,1,0.0,1.0,0.0,,,,0.1368078454159134,-0.2808022969614747,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,oscillator|price_trend|pullback_drawdown,1,1,1,1,,,,0.0,0.0,1.0,0.1870079331436747,-0.0806142175083987,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,oscillator|price_trend|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1970802807923515,-0.1402831602655829,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,oscillator|pullback_drawdown,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.13532008003401058,-0.18823702975149237,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,price_trend,3,3,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2141647425670767,-0.2372314114698561,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,price_trend|pullback_drawdown,1,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.4391408418759068,-0.1475954083509129,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,price_trend|pullback_drawdown|volatility_band,3,3,3,3,0.0,1.0,0.0,1.0,1.0,0.0,0.1706919440417755,-0.3028515143166488,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,pullback_drawdown,1,1,1,1,,,,0.0,0.0,1.0,0.0896861017230972,-0.1359307898330558,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,volatility_band,2,2,2,2,0.0,0.5,0.5,0.0,0.0,1.0,0.10632411091674485,-0.1800587294259447,thin_episode_denominator
validation,3,t21_t30,up_5_10pct,volume_money,7,7,7,7,0.0,0.6,0.4,0.0,0.2,0.8,0.1470888794835454,-0.2313755229728668,thin_episode_denominator
validation,3,t21_t30,up_gt_20pct,momentum_rps|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0683636058460581,-0.3995915625074455,thin_episode_denominator
validation,3,t21_t30,up_gt_20pct,oscillator,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.6668366088315105,-0.412610908797087,thin_episode_denominator
validation,3,t21_t30,up_gt_20pct,volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0376773468170108,-0.23504564049324736,thin_episode_denominator
validation,3,t21_t30,up_gt_20pct,volume_money,2,2,2,2,0.5,1.0,0.0,0.0,0.5,0.5,0.1830619063621911,-0.43180315317852846,thin_episode_denominator
validation,3,t3_t5,up_0_5pct,price_trend,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3102016223549397,-0.1240681490157198,thin_episode_denominator
validation,3,t3_t5,up_0_5pct,pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1720430769111571,-0.1729323885914333,thin_episode_denominator
validation,3,t3_t5,up_0_5pct,volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1260162995602114,-0.2515042748363002,thin_episode_denominator
validation,3,t3_t5,up_0_5pct,volume_money,1,1,1,1,,,,,,,0.0557275745183538,-0.0712165517116473,thin_episode_denominator
validation,3,t3_t5,up_10_20pct,momentum_rps,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.144112506751352,-0.1643625397913636,thin_episode_denominator
validation,3,t3_t5,up_10_20pct,oscillator,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1630705495008009,-0.4671780216283667,thin_episode_denominator
validation,3,t3_t5,up_10_20pct,oscillator|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.031885021379447,-0.2545628873557625,thin_episode_denominator
validation,3,t3_t5,up_10_20pct,price_trend,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.21527642296825605,-0.25247026993427,thin_episode_denominator
validation,3,t3_t5,up_5_10pct,momentum_rps|price_trend,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.034696492841888,-0.1257485200916898,thin_episode_denominator
validation,3,t3_t5,up_5_10pct,momentum_rps|price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.3460559470722897,-0.2155009214945753,thin_episode_denominator
validation,3,t3_t5,up_5_10pct,oscillator|price_trend,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.5889243237595987,-0.2446380106983683,thin_episode_denominator
validation,3,t3_t5,up_5_10pct,oscillator|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0469799181785819,-0.1955671427743691,thin_episode_denominator
validation,3,t3_t5,up_5_10pct,price_trend,4,4,4,4,0.0,0.25,0.5,0.0,0.0,1.0,0.1021969848990549,-0.28607255448461144,thin_episode_denominator
validation,3,t3_t5,up_5_10pct,price_trend|pullback_drawdown,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0076336718391973,-0.1250000564437902,thin_episode_denominator
validation,3,t3_t5,up_5_10pct,price_trend|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0985364411334628,-0.2313755229728668,thin_episode_denominator
validation,3,t3_t5,up_5_10pct,volatility_band,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.07758632185507125,-0.21328293369742665,thin_episode_denominator
validation,3,t6_t10,up_0_5pct,momentum_rps,6,6,6,6,0.4,0.6,0.4,0.0,0.2,0.6,0.31742344670782313,-0.24504716394369958,thin_episode_denominator
validation,3,t6_t10,up_0_5pct,momentum_rps|oscillator|price_trend,1,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.6214510229585803,-0.1517671575379776,thin_episode_denominator
validation,3,t6_t10,up_0_5pct,momentum_rps|pullback_drawdown,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0084091083715437,-0.21143655414485005,thin_episode_denominator
validation,3,t6_t10,up_0_5pct,momentum_rps|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1514477371579994,-0.1122449347000719,thin_episode_denominator
validation,3,t6_t10,up_0_5pct,oscillator,9,9,9,9,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.125,0.25,0.5,0.0843456817034902,-0.1346863484866667,thin_episode_denominator
validation,3,t6_t10,up_0_5pct,oscillator|pullback_drawdown,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0415334128942563,-0.4262072937825836,thin_episode_denominator
validation,3,t6_t10,up_0_5pct,price_trend,3,3,3,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0353008494654953,-0.2224706359989731,thin_episode_denominator
