model_id,train_target_component,threshold_id,denominator_id,split,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,retention_definition
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,validation,1440,107,23,0.7850467289719626,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,robustness,9705,2024,496,0.7549407114624506,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,759,0.7442722371967655,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,62,0.7919463087248322,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,193,0.6897106109324759,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,train,4794,878,300,0.6583143507972665,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,27,0.7476635514018691,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,614,0.6966403162055336,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,972,0.6725067385444744,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__isotonic,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,81,0.7281879194630873,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,111,0.8215434083601286,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,train,4794,878,145,0.8348519362186788,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,16,0.8504672897196262,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,331,0.8364624505928854,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,458,0.8456873315363881,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,49,0.8355704697986577,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,126,0.797427652733119,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,train,4794,878,176,0.7995444191343963,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,17,0.8411214953271028,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,385,0.8097826086956522,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,547,0.8157008086253369,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,51,0.8288590604026845,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,136,0.7813504823151125,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,train,4794,878,199,0.7733485193621867,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,419,0.7929841897233202,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,623,0.7900943396226415,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,56,0.8120805369127517,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,154,0.752411575562701,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,train,4794,878,228,0.7403189066059226,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,20,0.8130841121495327,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,robustness,9705,2024,471,0.767292490118577,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,train,16571,2968,712,0.7601078167115903,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,validation,4455,298,59,0.802013422818792,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,robustness,2994,622,171,0.72508038585209,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,train,4794,878,254,0.7107061503416856,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,validation,1440,107,24,0.7757009345794392,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,robustness,9705,2024,525,0.7406126482213439,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,train,16571,2968,804,0.72911051212938,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,validation,4455,298,69,0.7684563758389261,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,robustness,2994,622,185,0.702572347266881,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,train,4794,878,278,0.683371298405467,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,validation,1440,107,26,0.7570093457943925,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,robustness,9705,2024,568,0.7193675889328063,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,895,0.6984501347708895,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,77,0.7416107382550335,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,193,0.6897106109324759,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,train,4794,878,303,0.6548974943052391,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,27,0.7476635514018691,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,617,0.6951581027667985,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,975,0.6714959568733153,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,81,0.7281879194630873,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,111,0.8215434083601286,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,train,4794,878,145,0.8348519362186788,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,16,0.8504672897196262,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,331,0.8364624505928854,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,458,0.8456873315363881,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,49,0.8355704697986577,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,126,0.797427652733119,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,train,4794,878,176,0.7995444191343963,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,17,0.8411214953271028,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,385,0.8097826086956522,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,547,0.8157008086253369,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,51,0.8288590604026845,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,136,0.7813504823151125,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,train,4794,878,199,0.7733485193621867,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,419,0.7929841897233202,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,623,0.7900943396226415,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,56,0.8120805369127517,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,154,0.752411575562701,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,train,4794,878,228,0.7403189066059226,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,20,0.8130841121495327,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,robustness,9705,2024,471,0.767292490118577,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,train,16571,2968,712,0.7601078167115903,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,validation,4455,298,59,0.802013422818792,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,robustness,2994,622,171,0.72508038585209,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,train,4794,878,254,0.7107061503416856,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,validation,1440,107,24,0.7757009345794392,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,robustness,9705,2024,525,0.7406126482213439,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,train,16571,2968,804,0.72911051212938,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,validation,4455,298,69,0.7684563758389261,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,robustness,2994,622,185,0.702572347266881,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,train,4794,878,278,0.683371298405467,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,validation,1440,107,26,0.7570093457943925,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,robustness,9705,2024,568,0.7193675889328063,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,895,0.6984501347708895,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,77,0.7416107382550335,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,193,0.6897106109324759,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,train,4794,878,303,0.6548974943052391,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,27,0.7476635514018691,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,617,0.6951581027667985,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,975,0.6714959568733153,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,81,0.7281879194630873,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,111,0.8215434083601286,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,train,4794,878,164,0.8132118451025057,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,15,0.8598130841121495,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,400,0.8023715415019763,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,531,0.8210916442048517,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,53,0.8221476510067114,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,133,0.7861736334405145,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,train,4794,878,188,0.785876993166287,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,16,0.8504672897196262,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,462,0.7717391304347826,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,614,0.7931266846361186,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,60,0.7986577181208053,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,151,0.7572347266881029,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,train,4794,878,212,0.7585421412300684,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,18,0.8317757009345794,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,513,0.7465415019762845,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,692,0.7668463611859838,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,64,0.785234899328859,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,161,0.7411575562700965,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,train,4794,878,233,0.734624145785877,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,robustness,9705,2024,556,0.7252964426877471,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,train,16571,2968,770,0.7405660377358491,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,validation,4455,298,67,0.7751677852348994,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,robustness,2994,622,170,0.7266881028938906,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,train,4794,878,258,0.7061503416856492,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,validation,1440,107,20,0.8130841121495327,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,robustness,9705,2024,597,0.7050395256916996,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,train,16571,2968,854,0.7122641509433962,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,validation,4455,298,72,0.7583892617449665,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,robustness,2994,622,180,0.7106109324758842,event_big_winner_120d_label_complete_event_level
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,train,4794,878,280,0.6810933940774487,event_big_winner_120d_label_complete_event_level
