target_component,model_id,threshold_id,denominator_id,split,positive_rate,non_winner_hit_rate,winner_injury_rate,kill_wrong_rate,winner_complete_n,winner_power_caveat
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7250,risk_on_r_core_horizon_complete,train,0.3827167943998552,0.26913180915974416,0.3018867924528302,0.1966205837173579,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7250,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.26913180915974416,0.3018867924528302,0.1966205837173579,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7250,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.0971854702910753,0.23154362416107382,0.14587737843551796,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7250,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.0971854702910753,0.23154362416107382,0.14587737843551796,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7250,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.0971854702910753,0.23154362416107382,0.14587737843551796,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.24451939291736932,0.3183279742765273,0.25417201540436457,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.24451939291736932,0.3183279742765273,0.2535211267605634,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.24451939291736932,0.3183279742765273,0.2535211267605634,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,train,0.08886107634543179,0.29545454545454547,0.32687927107061504,0.1987534626038781,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,train,0.3901578073089701,0.29545454545454547,0.32687927107061504,0.19806763285024154,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,train,0.40386212624584716,0.29545454545454547,0.32687927107061504,0.19806763285024154,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.09152288072018004,0.2523364485981308,0.18120805369127516,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.09152288072018004,0.2523364485981308,0.18120805369127516,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.09152288072018004,0.2523364485981308,0.18120805369127516,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.239812524410884,0.31867588932806323,0.25914021695460027,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.239812524410884,0.31867588932806323,0.25851703406813625,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.239812524410884,0.31867588932806323,0.25851703406813625,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.2948614276262589,0.32345013477088946,0.19312009656004828,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,train,0.3827167943998552,0.2948614276262589,0.32345013477088946,0.19312009656004828,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.2948614276262589,0.32345013477088946,0.19312009656004828,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.11113783978830888,0.26174496644295303,0.14444444444444443,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.11113783978830888,0.26174496644295303,0.14444444444444443,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.11113783978830888,0.26174496644295303,0.14444444444444443,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.1391231028667791,0.21382636655948553,0.28663793103448276,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.1391231028667791,0.21382636655948553,0.2860215053763441,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.1391231028667791,0.21382636655948553,0.2860215053763441,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,train,0.08886107634543179,0.13712972420837588,0.18109339407744876,0.22844827586206898,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,train,0.3901578073089701,0.13712972420837588,0.18109339407744876,0.2268188302425107,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,train,0.40386212624584716,0.13712972420837588,0.18109339407744876,0.2268188302425107,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.03375843960990248,0.1588785046728972,0.27419354838709675,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.03375843960990248,0.1588785046728972,0.27419354838709675,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.03375843960990248,0.1588785046728972,0.27419354838709675,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.13539903658377817,0.2183794466403162,0.2980445043830074,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.13539903658377817,0.2183794466403162,0.2972427706792199,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.13539903658377817,0.2183794466403162,0.2972427706792199,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.14526207454238035,0.17183288409703504,0.20514883346741755,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,train,0.3827167943998552,0.14526207454238035,0.17183288409703504,0.20514883346741755,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.14526207454238035,0.17183288409703504,0.20514883346741755,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.03776762088044263,0.18120805369127516,0.2559241706161137,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.03776762088044263,0.18120805369127516,0.2559241706161137,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.03776762088044263,0.18120805369127516,0.2559241706161137,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.16020236087689713,0.24437299035369775,0.2851782363977486,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.16020236087689713,0.24437299035369775,0.2841121495327103,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.16020236087689713,0.24437299035369775,0.2841121495327103,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,train,0.08886107634543179,0.16266598569969357,0.20842824601366744,0.22317073170731708,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,train,0.3901578073089701,0.16266598569969357,0.20842824601366744,0.22181818181818183,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,train,0.40386212624584716,0.16266598569969357,0.20842824601366744,0.22181818181818183,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.03975993998499625,0.16822429906542055,0.2535211267605634,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.03975993998499625,0.16822429906542055,0.2535211267605634,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.03975993998499625,0.16822429906542055,0.2535211267605634,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.15518812654602265,0.24851778656126483,0.2965801886792453,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.15518812654602265,0.24851778656126483,0.29570840681951793,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.15518812654602265,0.24851778656126483,0.29570840681951793,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.1687862971403367,0.20350404312668463,0.2082758620689655,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,train,0.3827167943998552,0.1687862971403367,0.20350404312668463,0.2082758620689655,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.1687862971403367,0.20350404312668463,0.2082758620689655,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.04498436372383931,0.20469798657718122,0.24596774193548387,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.04498436372383931,0.20469798657718122,0.24596774193548387,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.04498436372383931,0.20469798657718122,0.24596774193548387,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.17664418212478922,0.2684887459807074,0.28449744463373083,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.17664418212478922,0.2684887459807074,0.2835314091680815,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.17664418212478922,0.2684887459807074,0.2835314091680815,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,train,0.08886107634543179,0.1884576098059244,0.23348519362186787,0.21739130434782608,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,train,0.3901578073089701,0.1884576098059244,0.23348519362186787,0.21578947368421053,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,train,0.40386212624584716,0.1884576098059244,0.23348519362186787,0.21578947368421053,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.04801200300075019,0.16822429906542055,0.21951219512195122,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.04801200300075019,0.16822429906542055,0.21951219512195122,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.04801200300075019,0.16822429906542055,0.21951219512195122,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.17354511131363104,0.27322134387351776,0.29305776364599895,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.17354511131363104,0.27322134387351776,0.29228329809725156,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.17354511131363104,0.27322134387351776,0.29228329809725156,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.19356024406380945,0.22944743935309972,0.20549185274592638,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,train,0.3827167943998552,0.19356024406380945,0.22944743935309972,0.20549185274592638,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.19356024406380945,0.22944743935309972,0.20549185274592638,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.05821505893673322,0.2080536912751678,0.20394736842105263,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.05821505893673322,0.2080536912751678,0.20394736842105263,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.05821505893673322,0.2080536912751678,0.20394736842105263,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.19772344013490725,0.2845659163987138,0.2735703245749614,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.19772344013490725,0.2845659163987138,0.2723076923076923,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.19772344013490725,0.2845659163987138,0.2723076923076923,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,train,0.08886107634543179,0.2096527068437181,0.265375854214123,0.22106261859582543,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,train,0.3901578073089701,0.2096527068437181,0.265375854214123,0.21960414703110273,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,train,0.40386212624584716,0.2096527068437181,0.265375854214123,0.21960414703110273,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.0555138784696174,0.18691588785046728,0.2127659574468085,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.0555138784696174,0.18691588785046728,0.2127659574468085,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.0555138784696174,0.18691588785046728,0.2127659574468085,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.19385496680119776,0.2949604743083004,0.2860565404887398,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.19385496680119776,0.2949604743083004,0.285236502627807,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.19385496680119776,0.2949604743083004,0.285236502627807,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.21781959861795192,0.2580862533692722,0.20541700187717887,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,train,0.3827167943998552,0.21781959861795192,0.2580862533692722,0.20541700187717887,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.21781959861795192,0.2580862533692722,0.20541700187717887,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.06783738272792879,0.2214765100671141,0.1896551724137931,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.06783738272792879,0.2214765100671141,0.1896551724137931,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.06783738272792879,0.2214765100671141,0.1896551724137931,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.21500843170320405,0.3054662379421222,0.2710413694721826,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.21500843170320405,0.3054662379421222,0.26988636363636365,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.21500843170320405,0.3054662379421222,0.26988636363636365,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,train,0.08886107634543179,0.23621041879468846,0.29157175398633256,0.21676545300592717,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,train,0.3901578073089701,0.23621041879468846,0.29157175398633256,0.21548821548821548,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,train,0.40386212624584716,0.23621041879468846,0.29157175398633256,0.21548821548821548,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.0622655663915979,0.18691588785046728,0.1941747572815534,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.0622655663915979,0.18691588785046728,0.1941747572815534,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.0622655663915979,0.18691588785046728,0.1941747572815534,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.21104022913683115,0.3211462450592885,0.2860915492957746,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.21104022913683115,0.3211462450592885,0.2853380158033363,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.21104022913683115,0.3211462450592885,0.2853380158033363,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.24193192678085718,0.28706199460916443,0.2056480811006517,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,train,0.3827167943998552,0.24193192678085718,0.28706199460916443,0.2056480811006517,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,train,0.39068251765131856,0.24193192678085718,0.28706199460916443,0.2056480811006517,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.07745970651912437,0.2348993288590604,0.17857142857142858,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.07745970651912437,0.2348993288590604,0.17857142857142858,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.07745970651912437,0.2348993288590604,0.17857142857142858,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.2339797639123103,0.3183279742765273,0.2625994694960212,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.2339797639123103,0.3183279742765273,0.261558784676354,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.2339797639123103,0.3183279742765273,0.261558784676354,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7250,risk_on_r6_horizon_complete,train,0.08886107634543179,0.258682328907048,0.31662870159453305,0.21533694810224632,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7250,risk_on_r6_horizon_complete,train,0.3901578073089701,0.258682328907048,0.31662870159453305,0.21401077752117012,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,keep_7250,risk_on_r6_horizon_complete,train,0.40386212624584716,0.258682328907048,0.31662870159453305,0.21401077752117012,4794,False
