model_id,model_family,train_target_component,ablation_id,calibration_id,threshold_id,keep_fraction,threshold_score,denominator_id,split,evaluable_event_n,selected_event_n,rejected_event_n,selected_fraction,rejected_fraction,before_cost_bad_rate,after_cost_bad_rate,relative_cost_reduction,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,e1_missed_winner_n,rejected_e1_missed_winner_n,e1_missed_retention,non_winner_n,rejected_non_winner_n,non_winner_hit_rate,winner_injury_rate,kill_wrong_rate,fast_fail_positive_n,rejected_fast_fail_positive_n,fast_fail_bad_side_capture,threshold_fit_scope,readout_scope
regularized_logistic_or_elastic_net__fast_fail_only_10d__family_representative_features_only__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,family_representative_features_only,none,keep_7000,0.7,0.6030537372520659,risk_on_r_core_horizon_complete,validation,4455,2477,1978,0.5560044893378226,0.44399551066217735,0.07586980920314254,0.03512313282196205,0.5370604830714766,4455,298,117,0.6073825503355704,121,43,0.6446280991735537,4157,1861,0.44767861438537404,0.3926174496644295,0.05915065722952477,338,251,0.742603550295858,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8500,0.85,0.6900834443225986,risk_on_r6_horizon_complete,robustness,2996,2213,783,0.7386515353805073,0.2613484646194927,0.065086782376502,0.044283777677361046,0.3196194978391093,2994,622,153,0.7540192926045016,306,68,0.7777777777777778,2372,630,0.26559865092748736,0.2459807073954984,0.19540229885057472,195,97,0.49743589743589745,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8500,0.85,0.6900834443225986,risk_on_r6_horizon_complete,train,4794,3957,837,0.8254067584480601,0.17459324155193992,0.08886107634543179,0.051806924437705335,0.4169896813277949,4794,878,138,0.8428246013667426,497,100,0.7987927565392354,3916,699,0.17849846782431053,0.1571753986332574,0.16487455197132617,426,221,0.5187793427230047,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8500,0.85,0.6900834443225986,risk_on_r6_horizon_complete,validation,1440,1160,280,0.8055555555555556,0.19444444444444445,0.08333333333333333,0.05344827586206897,0.35862068965517235,1440,107,19,0.822429906542056,41,5,0.8780487804878049,1333,261,0.19579894973743436,0.17757009345794392,0.06785714285714285,120,58,0.48333333333333334,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8500,0.85,0.6900834443225986,risk_on_r_core_horizon_complete,robustness,9711,7585,2126,0.7810730099886727,0.21892699001132737,0.060137987848831224,0.03823335530652604,0.36423953188069463,9705,2024,419,0.7929841897233202,991,202,0.7961654894046418,7681,1705,0.22197630516859784,0.20701581027667984,0.19708372530573848,584,294,0.5034246575342466,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8500,0.85,0.6900834443225986,risk_on_r_core_horizon_complete,train,16571,14080,2491,0.8496771468227626,0.15032285317723734,0.07543298533582765,0.04765625,0.36823062500000003,16571,2968,420,0.8584905660377359,1593,287,0.8198367859384809,13603,2071,0.15224582812614865,0.14150943396226415,0.1686069851465275,1250,579,0.4632,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8500,0.85,0.6900834443225986,risk_on_r_core_horizon_complete,validation,4455,3640,815,0.8170594837261503,0.1829405162738496,0.07586980920314254,0.04945054945054945,0.3482183496976397,4455,298,41,0.8624161073825504,121,14,0.8842975206611571,4157,774,0.18619196535963436,0.13758389261744966,0.05030674846625767,338,158,0.46745562130177515,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8250,0.825,0.6663004132403363,risk_on_r6_horizon_complete,robustness,2996,2098,898,0.7002670226969292,0.29973297730307075,0.065086782376502,0.04194470924690181,0.3555571851091394,2994,622,177,0.7154340836012861,306,78,0.7450980392156863,2372,721,0.3039629005059022,0.2845659163987138,0.19710467706013363,195,107,0.5487179487179488,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8250,0.825,0.6663004132403363,risk_on_r6_horizon_complete,train,4794,3819,975,0.7966207759699625,0.20337922403003755,0.08886107634543179,0.04713275726630008,0.4695905203412146,4794,878,160,0.8177676537585421,497,113,0.772635814889336,3916,815,0.208120531154239,0.18223234624145787,0.1641025641025641,426,246,0.5774647887323944,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8250,0.825,0.6663004132403363,risk_on_r6_horizon_complete,validation,1440,1106,334,0.7680555555555556,0.23194444444444445,0.08333333333333333,0.04972875226039783,0.403254972875226,1440,107,21,0.8037383177570093,41,5,0.8780487804878049,1333,313,0.2348087021755439,0.19626168224299065,0.06287425149700598,120,65,0.5416666666666666,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8250,0.825,0.6663004132403363,risk_on_r_core_horizon_complete,robustness,9711,7231,2480,0.7446195036556482,0.2553804963443518,0.060137987848831224,0.036786060019361085,0.38830577252052145,9705,2024,485,0.7603754940711462,991,228,0.7699293642785066,7681,1993,0.25947142299179793,0.23962450592885376,0.19556451612903225,584,318,0.5445205479452054,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8250,0.825,0.6663004132403363,risk_on_r_core_horizon_complete,train,16571,13665,2906,0.8246333956912679,0.17536660430873213,0.07543298533582765,0.04456641053787047,0.40919200878155876,16571,2968,486,0.8362533692722371,1593,328,0.7940991839296924,13603,2420,0.17790193339704477,0.1637466307277628,0.1672401927047488,1250,641,0.5128,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8250,0.825,0.6663004132403363,risk_on_r_core_horizon_complete,validation,4455,3484,971,0.7820426487093154,0.21795735129068464,0.07586980920314254,0.04649827784156142,0.3871306870291239,4455,298,49,0.8355704697986577,121,16,0.8677685950413223,4157,922,0.22179456338705797,0.1644295302013423,0.05046343975283213,338,176,0.5207100591715976,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8000,0.8,0.6443787156575775,risk_on_r6_horizon_complete,robustness,2996,2005,991,0.6692256341789052,0.3307743658210948,0.065086782376502,0.03740648379052369,0.42528294647995396,2994,622,198,0.6816720257234726,306,85,0.7222222222222222,2372,793,0.3343170320404722,0.3183279742765273,0.19979818365287588,195,120,0.6153846153846154,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8000,0.8,0.6443787156575775,risk_on_r6_horizon_complete,train,4794,3682,1112,0.7680433875677931,0.23195661243220692,0.08886107634543179,0.04481260184682238,0.49570043837167493,4794,878,178,0.7972665148063781,497,124,0.7505030181086519,3916,934,0.23850868232890704,0.20273348519362186,0.16007194244604317,426,261,0.6126760563380281,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8000,0.8,0.6443787156575775,risk_on_r6_horizon_complete,validation,1440,1050,390,0.7291666666666666,0.2708333333333333,0.08333333333333333,0.045714285714285714,0.4514285714285714,1440,107,24,0.7757009345794392,41,7,0.8292682926829268,1333,366,0.2745686421605401,0.22429906542056074,0.06153846153846154,120,72,0.6,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8000,0.8,0.6443787156575775,risk_on_r_core_horizon_complete,robustness,9711,6917,2794,0.7122850375862424,0.2877149624137576,0.060137987848831224,0.033395980916582337,0.44467744746415916,9705,2024,548,0.7292490118577075,991,251,0.7467204843592331,7681,2244,0.2921494597057675,0.2707509881422925,0.19613457408732998,584,353,0.6044520547945206,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8000,0.8,0.6443787156575775,risk_on_r_core_horizon_complete,train,16571,13250,3321,0.7995896445597731,0.2004103554402269,0.07543298533582765,0.041735849056603776,0.44671619622641506,16571,2968,554,0.8133423180592992,1593,367,0.7696170747018205,13603,2767,0.20341101227670366,0.18665768194070081,0.16681722372779284,1250,697,0.5576,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_8000,0.8,0.6443787156575775,risk_on_r_core_horizon_complete,validation,4455,3342,1113,0.7501683501683502,0.24983164983164982,0.07586980920314254,0.04398563734290844,0.42024847821699085,4455,298,56,0.8120805369127517,121,19,0.8429752066115702,4157,1057,0.254269906182343,0.18791946308724833,0.050314465408805034,338,191,0.5650887573964497,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7750,0.775,0.6246944896418347,risk_on_r6_horizon_complete,robustness,2996,1915,1081,0.6391855807743658,0.3608144192256342,0.065086782376502,0.03498694516971279,0.4624569860078999,2994,622,216,0.6527331189710611,306,89,0.7091503267973857,2372,865,0.36467116357504215,0.34726688102893893,0.1998149861239593,195,128,0.6564102564102564,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7750,0.775,0.6246944896418347,risk_on_r6_horizon_complete,train,4794,3562,1232,0.7430120984564038,0.2569879015435962,0.08886107634543179,0.04126895002807412,0.535578998979842,4794,878,197,0.775626423690205,497,131,0.7364185110663984,3916,1035,0.2643003064351379,0.224373576309795,0.1599025974025974,426,279,0.6549295774647887,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7750,0.775,0.6246944896418347,risk_on_r6_horizon_complete,validation,1440,1008,432,0.7,0.3,0.08333333333333333,0.04563492063492063,0.4523809523809524,1440,107,25,0.7663551401869159,41,7,0.8292682926829268,1333,407,0.30532633158289574,0.2336448598130841,0.05787037037037037,120,74,0.6166666666666667,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7750,0.775,0.6246944896418347,risk_on_r_core_horizon_complete,robustness,9711,6647,3064,0.684481515806817,0.315518484193183,0.060137987848831224,0.031442756130585225,0.47715649865734056,9705,2024,599,0.7040513833992095,991,271,0.7265388496468214,7681,2463,0.32066137221715924,0.2959486166007905,0.19549608355091383,584,375,0.6421232876712328,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7750,0.775,0.6246944896418347,risk_on_r_core_horizon_complete,train,16571,12835,3736,0.7745458934282783,0.22545410657172169,0.07543298533582765,0.038955979742890535,0.4835683677444488,16571,2968,616,0.7924528301886793,1593,399,0.7495291902071564,13603,3120,0.22936117033007425,0.20754716981132076,0.16488222698072805,1250,750,0.6,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7750,0.775,0.6246944896418347,risk_on_r_core_horizon_complete,validation,4455,3198,1257,0.7178451178451178,0.28215488215488216,0.07586980920314254,0.04346466541588493,0.4271151348290907,4455,298,62,0.7919463087248322,121,20,0.8347107438016529,4157,1195,0.28746692326196777,0.2080536912751678,0.049323786793953855,338,199,0.5887573964497042,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7500,0.75,0.6027188101309461,risk_on_r6_horizon_complete,robustness,2996,1825,1171,0.6091455273698264,0.3908544726301736,0.065086782376502,0.03232876712328767,0.5032975061468212,2994,622,238,0.617363344051447,306,95,0.6895424836601307,2372,933,0.3933389544688027,0.38263665594855306,0.20324508966695132,195,136,0.6974358974358974,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7500,0.75,0.6027188101309461,risk_on_r6_horizon_complete,train,4794,3433,1361,0.7161034626616604,0.2838965373383396,0.08886107634543179,0.03990678706670551,0.5509081286436943,4794,878,216,0.7539863325740319,497,138,0.7223340040241448,3916,1145,0.2923901940755873,0.2460136674259681,0.15870683321087437,426,289,0.6784037558685446,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7500,0.75,0.6027188101309461,risk_on_r6_horizon_complete,validation,1440,960,480,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.042708333333333334,0.48749999999999993,1440,107,30,0.719626168224299,41,9,0.7804878048780488,1333,450,0.33758439609902474,0.2803738317757009,0.0625,120,79,0.6583333333333333,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7500,0.75,0.6027188101309461,risk_on_r_core_horizon_complete,robustness,9711,6331,3380,0.6519410977242303,0.34805890227576974,0.060137987848831224,0.02922129205496762,0.5140959466681668,9705,2024,675,0.666501976284585,991,303,0.6942482341069627,7681,2702,0.35177711235516207,0.33349802371541504,0.1997041420118343,584,399,0.6832191780821918,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7500,0.75,0.6027188101309461,risk_on_r_core_horizon_complete,train,16571,12420,4151,0.7495021422967836,0.2504978577032165,0.07543298533582765,0.03679549114331723,0.5122095330112721,16571,2968,690,0.7675202156334232,1593,435,0.7269303201506592,13603,3461,0.25442917003602145,0.23247978436657682,0.16622500602264514,1250,793,0.6344,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7500,0.75,0.6027188101309461,risk_on_r_core_horizon_complete,validation,4455,3036,1419,0.6814814814814815,0.31851851851851853,0.07586980920314254,0.040513833992094864,0.46600848983792126,4455,298,71,0.761744966442953,121,23,0.8099173553719008,4157,1348,0.32427231176329085,0.23825503355704697,0.05003523608174771,338,215,0.636094674556213,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7250,0.725,0.5823207620056581,risk_on_r6_horizon_complete,robustness,2996,1734,1262,0.5787716955941254,0.4212283044058745,0.065086782376502,0.029988465974625143,0.5392541330257593,2994,622,255,0.590032154340836,306,104,0.6601307189542484,2372,1007,0.4245362563237774,0.409967845659164,0.20206022187004755,195,143,0.7333333333333333,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7250,0.725,0.5823207620056581,risk_on_r6_horizon_complete,train,4794,3303,1491,0.6889862327909887,0.31101376720901125,0.08886107634543179,0.03754162882228277,0.5775244869154376,4794,878,239,0.7277904328018223,497,153,0.6921529175050302,3916,1252,0.31971399387129723,0.2722095671981777,0.1602951039570758,426,302,0.7089201877934272,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7250,0.725,0.5823207620056581,risk_on_r6_horizon_complete,validation,1440,906,534,0.6291666666666667,0.37083333333333335,0.08333333333333333,0.037527593818984545,0.5496688741721855,1440,107,33,0.6915887850467289,41,10,0.7560975609756098,1333,501,0.3758439609902476,0.308411214953271,0.06179775280898876,120,86,0.7166666666666667,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7250,0.725,0.5823207620056581,risk_on_r_core_horizon_complete,robustness,9711,6042,3669,0.6221810318195861,0.37781896818041394,0.060137987848831224,0.026812313803376366,0.5541534600263907,9705,2024,733,0.6378458498023716,991,332,0.6649848637739657,7681,2933,0.3818513214425205,0.3621541501976285,0.19978195693649495,584,422,0.7226027397260274,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7250,0.725,0.5823207620056581,risk_on_r_core_horizon_complete,train,16571,12005,4566,0.7244583911652888,0.27554160883471124,0.07543298533582765,0.035152019991670135,0.5339967013744273,16571,2968,769,0.7409029649595688,1593,478,0.6999372253609542,13603,3797,0.27912960376387563,0.25909703504043125,0.16841874726237407,1250,828,0.6624,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7250,0.725,0.5823207620056581,risk_on_r_core_horizon_complete,validation,4455,2882,1573,0.6469135802469136,0.3530864197530864,0.07586980920314254,0.03747397640527411,0.5060752518180587,4455,298,81,0.7281879194630873,121,27,0.7768595041322314,4157,1492,0.3589126774115949,0.27181208053691275,0.05149396058486968,338,230,0.6804733727810651,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7000,0.7,0.5602130203912966,risk_on_r6_horizon_complete,robustness,2996,1645,1351,0.5490654205607477,0.45093457943925236,0.065086782376502,0.026747720364741642,0.5890452809601746,2994,622,269,0.567524115755627,306,110,0.6405228758169934,2372,1082,0.45615514333895446,0.432475884244373,0.1991117690599556,195,151,0.7743589743589744,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7000,0.7,0.5602130203912966,risk_on_r6_horizon_complete,train,4794,3176,1618,0.6624947851481018,0.3375052148518982,0.08886107634543179,0.035579345088161206,0.5996070883740732,4794,878,271,0.6913439635535308,497,169,0.6599597585513078,3916,1347,0.34397344228804905,0.3086560364464693,0.16749072929542647,426,313,0.7347417840375586,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7000,0.7,0.5602130203912966,risk_on_r6_horizon_complete,validation,1440,864,576,0.6,0.4,0.08333333333333333,0.03356481481481482,0.5972222222222222,1440,107,35,0.6728971962616822,41,11,0.7317073170731707,1333,541,0.40585146286571644,0.32710280373831774,0.06076388888888889,120,91,0.7583333333333333,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7000,0.7,0.5602130203912966,risk_on_r_core_horizon_complete,robustness,9711,5747,3964,0.5918031098753991,0.408196890124601,0.060137987848831224,0.02418653210370628,0.5978160731864868,9705,2024,782,0.6136363636363636,991,351,0.6458123107971746,7681,3179,0.41387840124983727,0.38636363636363635,0.19727547931382441,584,445,0.761986301369863,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7000,0.7,0.5602130203912966,risk_on_r_core_horizon_complete,train,16571,11590,4981,0.6994146400337939,0.300585359966206,0.07543298533582765,0.03339085418464193,0.5573441242450389,16571,2968,857,0.7112533692722371,1593,531,0.6666666666666666,13603,4124,0.30316841873116224,0.2887466307277628,0.17205380445693635,1250,863,0.6904,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__fast_fail_only_10d__full__none,regularized_logistic_or_elastic_net,fast_fail_only_10d,full,none,keep_7000,0.7,0.5602130203912966,risk_on_r_core_horizon_complete,validation,4455,2742,1713,0.6154882154882155,0.3845117845117845,0.07586980920314254,0.034281546316557256,0.5481529915968563,4455,298,88,0.7046979865771812,121,30,0.7520661157024794,4157,1625,0.3909069040173202,0.2953020134228188,0.05137186223000584,338,244,0.7218934911242604,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8500,0.85,0.7063067110643991,risk_on_r6_horizon_complete,robustness,3003,2616,387,0.8711288711288712,0.12887112887112886,0.3026973026973027,0.2587920489296636,0.14504672944358657,2994,622,111,0.8215434083601286,306,83,0.7287581699346405,2372,274,0.11551433389544688,0.17845659163987138,0.2868217054263566,195,16,0.08205128205128205,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8500,0.85,0.7063067110643991,risk_on_r6_horizon_complete,train,4816,4093,723,0.8498754152823921,0.15012458471760798,0.40386212624584716,0.3623259223063767,0.1028474849215885,4794,878,145,0.8348519362186788,497,111,0.7766599597585513,3916,574,0.14657814096016344,0.16514806378132119,0.20055325034578148,426,54,0.1267605633802817,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8500,0.85,0.7063067110643991,risk_on_r6_horizon_complete,validation,1441,1375,66,0.9541984732824428,0.04580152671755725,0.2921582234559334,0.2807272727272727,0.039125890736342143,1440,107,16,0.8504672897196262,41,12,0.7073170731707317,1333,50,0.037509377344336084,0.14953271028037382,0.24242424242424243,120,5,0.041666666666666664,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8500,0.85,0.7063067110643991,risk_on_r_core_horizon_complete,robustness,9730,8482,1248,0.8717368961973279,0.12826310380267214,0.2957862281603289,0.25477481726008017,0.1386521987697777,9705,2024,331,0.8364624505928854,991,245,0.7527749747729566,7681,910,0.11847415701080588,0.16353754940711462,0.265224358974359,584,61,0.10445205479452055,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8500,0.85,0.7063067110643991,risk_on_r_core_horizon_complete,train,16571,14085,2486,0.8499788787641059,0.15002112123589403,0.39068251765131856,0.34611288604898827,0.11408145895616548,16571,2968,458,0.8456873315363881,1593,354,0.7777777777777778,13603,2028,0.14908476071454826,0.15431266846361186,0.1842316975060338,1250,190,0.152,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8500,0.85,0.7063067110643991,risk_on_r_core_horizon_complete,validation,4457,4220,237,0.9468252187570114,0.05317478124298856,0.31097150549697106,0.2962085308056872,0.04747372164433774,4455,298,49,0.8355704697986577,121,34,0.71900826446281,4157,188,0.045224921818619195,0.1644295302013423,0.20675105485232068,338,20,0.05917159763313609,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8250,0.825,0.6894042307133036,risk_on_r6_horizon_complete,robustness,3003,2545,458,0.8474858474858474,0.1525141525141525,0.3026973026973027,0.2550098231827112,0.15754180526107625,2994,622,126,0.797427652733119,306,90,0.7058823529411765,2372,330,0.1391231028667791,0.20257234726688103,0.27510917030567683,195,17,0.08717948717948718,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8250,0.825,0.6894042307133036,risk_on_r6_horizon_complete,train,4816,3956,860,0.8214285714285714,0.17857142857142858,0.40386212624584716,0.35490394337714865,0.12122499161730184,4794,878,176,0.7995444191343963,497,136,0.7263581488933601,3916,680,0.17364657814096016,0.20045558086560364,0.20465116279069767,426,71,0.16666666666666666,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8250,0.825,0.6894042307133036,risk_on_r6_horizon_complete,validation,1441,1363,78,0.9458709229701596,0.05412907702984039,0.2921582234559334,0.27879677182685253,0.04573361472091574,1440,107,17,0.8411214953271028,41,12,0.7073170731707317,1333,61,0.04576144036009002,0.1588785046728972,0.21794871794871795,120,6,0.05,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,drop_direct_overlap,none,keep_8250,0.825,0.6894042307133036,risk_on_r_core_horizon_complete,robustness,9730,8272,1458,0.8501541623843782,0.14984583761562179,0.2957862281603289,0.24927466150870406,0.15724723541358918,9705,2024,385,0.8097826086956522,991,280,0.7174571140262361,7681,1066,0.1387840124983726,0.19021739130434784,0.26406035665294925,584,68,0.11643835616438356,risk_on_r_core_horizon_complete/train,supported_gate
