reference_event_id,instrument,split,reference_date,date,offset
big_winner_50h120_close_confirmed_SH601898_20200924_000410,SH601898,train,2020-09-24,2020-07-06,-58
big_winner_50h120_close_confirmed_SH601898_20200924_000410,SH601898,train,2020-09-24,2020-07-07,-57
big_winner_50h120_close_confirmed_SH601898_20200924_000410,SH601898,train,2020-09-24,2020-07-08,-56
big_winner_50h120_close_confirmed_SH601898_20200924_000410,SH601898,train,2020-09-24,2020-07-09,-55
big_winner_50h120_close_confirmed_SH601898_20200924_000410,SH601898,train,2020-09-24,2020-09-09,-11
big_winner_50h120_close_confirmed_SH601898_20210330_000411,SH601898,train,2021-03-30,2021-01-07,-53
big_winner_50h120_close_confirmed_SH601898_20210330_000411,SH601898,train,2021-03-30,2021-01-08,-52
big_winner_50h120_close_confirmed_SH601898_20210330_000411,SH601898,train,2021-03-30,2021-02-22,-26
big_winner_50h120_close_confirmed_SH601898_20210330_000411,SH601898,train,2021-03-30,2021-02-23,-25
big_winner_50h120_close_confirmed_SH601898_20210330_000411,SH601898,train,2021-03-30,2021-02-25,-23
big_winner_50h120_close_confirmed_SH601898_20210330_000411,SH601898,train,2021-03-30,2021-02-26,-22
big_winner_50h120_close_confirmed_SH601898_20211105_000412,SH601898,train,2021-11-05,2021-08-31,-41
big_winner_50h120_close_confirmed_SH601898_20211105_000412,SH601898,train,2021-11-05,2021-09-01,-40
big_winner_50h120_close_confirmed_SH601898_20250512_000414,SH601898,robustness,2025-05-12,2025-02-25,-50
big_winner_50h120_close_confirmed_SH601898_20250512_000414,SH601898,robustness,2025-05-12,2025-03-13,-38
big_winner_50h120_close_confirmed_SH601899_20171116_000415,SH601899,train,2017-11-16,2017-09-01,-49
big_winner_50h120_close_confirmed_SH601899_20171116_000415,SH601899,train,2017-11-16,2017-09-04,-48
big_winner_50h120_close_confirmed_SH601899_20171116_000415,SH601899,train,2017-11-16,2017-10-26,-15
big_winner_50h120_close_confirmed_SH601899_20171116_000415,SH601899,train,2017-11-16,2017-10-27,-14
big_winner_50h120_close_confirmed_SH601899_20191018_000416,SH601899,train,2019-10-18,2019-08-05,-48
big_winner_50h120_close_confirmed_SH601899_20191018_000416,SH601899,train,2019-10-18,2019-08-06,-47
big_winner_50h120_close_confirmed_SH601899_20200416_000417,SH601899,train,2020-04-16,2020-03-24,-16
big_winner_50h120_close_confirmed_SH601899_20220926_000419,SH601899,validation,2022-09-26,2022-09-26,0
big_winner_50h120_close_confirmed_SH601899_20231016_000420,SH601899,validation,2023-10-16,2023-08-28,-29
big_winner_50h120_close_confirmed_SH601899_20250310_000421,SH601899,robustness,2025-03-10,2025-01-03,-40
big_winner_50h120_close_confirmed_SH601899_20250310_000421,SH601899,robustness,2025-03-10,2025-01-15,-32
big_winner_50h120_close_confirmed_SH601899_20250902_000422,SH601899,robustness,2025-09-02,2025-07-09,-39
big_winner_50h120_close_confirmed_SH601899_20250902_000422,SH601899,robustness,2025-09-02,2025-09-01,-1
big_winner_50h120_close_confirmed_SH601901_20230524_000423,SH601901,validation,2023-05-24,2023-04-03,-33
big_winner_50h120_close_confirmed_SH601901_20230524_000423,SH601901,validation,2023-05-24,2023-05-09,-11
big_winner_50h120_close_confirmed_SH601901_20240205_000424,SH601901,robustness,2024-02-05,2023-11-10,-60
big_winner_50h120_close_confirmed_SH601901_20240205_000424,SH601901,robustness,2024-02-05,2023-11-13,-59
big_winner_50h120_close_confirmed_SH601901_20240205_000424,SH601901,robustness,2024-02-05,2023-11-14,-58
big_winner_50h120_close_confirmed_SH601901_20240205_000424,SH601901,robustness,2024-02-05,2023-11-16,-56
big_winner_50h120_close_confirmed_SH601901_20240205_000424,SH601901,robustness,2024-02-05,2023-11-17,-55
big_winner_50h120_close_confirmed_SH601901_20240822_000425,SH601901,robustness,2024-08-22,2024-06-14,-49
big_winner_50h120_close_confirmed_SH601901_20240822_000425,SH601901,robustness,2024-08-22,2024-07-31,-16
big_winner_50h120_close_confirmed_SH601919_20200706_000426,SH601919,train,2020-07-06,2020-07-02,-2
big_winner_50h120_close_confirmed_SH601919_20200706_000426,SH601919,train,2020-07-06,2020-07-03,-1
big_winner_50h120_close_confirmed_SH601919_20200706_000426,SH601919,train,2020-07-06,2020-07-06,0
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-10-30,-43
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-11-02,-42
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-11-03,-41
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-11-05,-39
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-11-06,-38
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-11-09,-37
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-11-10,-36
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-11-11,-35
big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,train,2020-12-30,2020-11-18,-30
big_winner_50h120_close_confirmed_SH601919_20231109_000428,SH601919,validation,2023-11-09,2023-08-30,-45
big_winner_50h120_close_confirmed_SH601919_20231109_000428,SH601919,validation,2023-11-09,2023-10-10,-22
big_winner_50h120_close_confirmed_SH601933_20170926_000429,SH601933,train,2017-09-26,2017-09-15,-7
big_winner_50h120_close_confirmed_SH601933_20170926_000429,SH601933,train,2017-09-26,2017-09-19,-5
big_winner_50h120_close_confirmed_SH601933_20170926_000429,SH601933,train,2017-09-26,2017-09-20,-4
big_winner_50h120_close_confirmed_SH601933_20191127_000430,SH601933,train,2019-11-27,2019-09-03,-55
big_winner_50h120_close_confirmed_SH601933_20191127_000430,SH601933,train,2019-11-27,2019-09-12,-48
big_winner_50h120_close_confirmed_SH601933_20191127_000430,SH601933,train,2019-11-27,2019-10-24,-24
big_winner_50h120_close_confirmed_SH601958_20250901_000431,SH601958,robustness,2025-09-01,2025-07-09,-38
big_winner_50h120_close_confirmed_SH601958_20250901_000431,SH601958,robustness,2025-09-01,2025-07-11,-36
big_winner_50h120_close_confirmed_SH601958_20250901_000431,SH601958,robustness,2025-09-01,2025-07-22,-29
big_winner_50h120_close_confirmed_SH601958_20250901_000431,SH601958,robustness,2025-09-01,2025-07-24,-27
big_winner_50h120_close_confirmed_SH601958_20250901_000431,SH601958,robustness,2025-09-01,2025-07-25,-26
big_winner_50h120_close_confirmed_SH601958_20250901_000431,SH601958,robustness,2025-09-01,2025-07-28,-25
big_winner_50h120_close_confirmed_SH601958_20250901_000431,SH601958,robustness,2025-09-01,2025-07-30,-23
big_winner_50h120_close_confirmed_SH601985_20210330_000432,SH601985,train,2021-03-30,2021-01-13,-49
big_winner_50h120_close_confirmed_SH601985_20210330_000432,SH601985,train,2021-03-30,2021-01-14,-48
big_winner_50h120_close_confirmed_SH601985_20210330_000432,SH601985,train,2021-03-30,2021-03-08,-16
big_winner_50h120_close_confirmed_SH601985_20210330_000432,SH601985,train,2021-03-30,2021-03-12,-12
big_winner_50h120_close_confirmed_SH601985_20210330_000432,SH601985,train,2021-03-30,2021-03-15,-11
big_winner_50h120_close_confirmed_SH601985_20240117_000433,SH601985,robustness,2024-01-17,2023-11-06,-51
big_winner_50h120_close_confirmed_SH601985_20240117_000433,SH601985,robustness,2024-01-17,2024-01-03,-10
big_winner_50h120_close_confirmed_SH601989_20180927_000435,SH601989,train,2018-09-27,2018-07-24,-46
big_winner_50h120_close_confirmed_SH601989_20221222_000436,SH601989,validation,2022-12-22,2022-11-22,-22
big_winner_50h120_close_confirmed_SH601989_20221222_000436,SH601989,validation,2022-12-22,2022-12-05,-13
big_winner_50h120_close_confirmed_SH601995_20210510_000437,SH601995,train,2021-05-10,2021-05-06,-2
big_winner_50h120_close_confirmed_SH601995_20210510_000437,SH601995,train,2021-05-10,2021-05-07,-1
big_winner_50h120_close_confirmed_SH601995_20240704_000438,SH601995,robustness,2024-07-04,2024-04-26,-45
big_winner_50h120_close_confirmed_SH601995_20240704_000438,SH601995,robustness,2024-07-04,2024-04-29,-44
big_winner_50h120_close_confirmed_SH601995_20240704_000438,SH601995,robustness,2024-07-04,2024-04-30,-43
big_winner_50h120_close_confirmed_SH601998_20221103_000439,SH601998,validation,2022-11-03,2022-08-29,-42
big_winner_50h120_close_confirmed_SH601998_20221103_000439,SH601998,validation,2022-11-03,2022-08-31,-40
big_winner_50h120_close_confirmed_SH601998_20221103_000439,SH601998,validation,2022-11-03,2022-09-01,-39
big_winner_50h120_close_confirmed_SH601998_20231206_000440,SH601998,validation,2023-12-06,2023-10-30,-27
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-01-20,-23
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-01-30,-22
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-02,-19
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-06,-17
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-07,-16
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-08,-15
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-09,-14
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-10,-13
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-13,-12
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-14,-11
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-15,-10
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-16,-9
big_winner_50h120_close_confirmed_SH603019_20230301_000441,SH603019,validation,2023-03-01,2023-02-24,-3
big_winner_50h120_close_confirmed_SH603019_20240509_000443,SH603019,robustness,2024-05-09,2024-02-19,-53
big_winner_50h120_close_confirmed_SH603019_20240509_000443,SH603019,robustness,2024-05-09,2024-02-22,-50
big_winner_50h120_close_confirmed_SH603019_20240509_000443,SH603019,robustness,2024-05-09,2024-02-26,-48
big_winner_50h120_close_confirmed_SH603019_20240509_000443,SH603019,robustness,2024-05-09,2024-02-28,-46
big_winner_50h120_close_confirmed_SH603019_20240509_000443,SH603019,robustness,2024-05-09,2024-02-29,-45
big_winner_50h120_close_confirmed_SH603019_20240509_000443,SH603019,robustness,2024-05-09,2024-03-01,-44
big_winner_50h120_close_confirmed_SH603019_20240509_000443,SH603019,robustness,2024-05-09,2024-03-04,-43
big_winner_50h120_close_confirmed_SH603019_20250324_000444,SH603019,robustness,2025-03-24,2025-02-07,-31
big_winner_50h120_close_confirmed_SH603160_20190415_000445,SH603160,train,2019-04-15,2019-02-13,-42
big_winner_50h120_close_confirmed_SH603160_20190415_000445,SH603160,train,2019-04-15,2019-02-14,-41
big_winner_50h120_close_confirmed_SH603160_20190415_000445,SH603160,train,2019-04-15,2019-02-15,-40
big_winner_50h120_close_confirmed_SH603160_20190415_000445,SH603160,train,2019-04-15,2019-04-08,-5
big_winner_50h120_close_confirmed_SH603160_20191015_000446,SH603160,train,2019-10-15,2019-08-30,-26
big_winner_50h120_close_confirmed_SH603160_20191015_000446,SH603160,train,2019-10-15,2019-09-02,-25
big_winner_50h120_close_confirmed_SH603160_20191015_000446,SH603160,train,2019-10-15,2019-09-05,-22
big_winner_50h120_close_confirmed_SH603185_20210707_000447,SH603185,train,2021-07-07,2021-04-27,-47
big_winner_50h120_close_confirmed_SH603195_20200731_000448,SH603195,train,2020-07-31,2020-07-06,-19
big_winner_50h120_close_confirmed_SH603195_20200731_000448,SH603195,train,2020-07-31,2020-07-07,-18
big_winner_50h120_close_confirmed_SH603228_20250718_000449,SH603228,robustness,2025-07-18,2025-05-29,-35
big_winner_50h120_close_confirmed_SH603228_20250718_000449,SH603228,robustness,2025-07-18,2025-06-26,-16
big_winner_50h120_close_confirmed_SH603228_20250718_000449,SH603228,robustness,2025-07-18,2025-06-27,-15
big_winner_50h120_close_confirmed_SH603228_20250718_000449,SH603228,robustness,2025-07-18,2025-06-30,-14
big_winner_50h120_close_confirmed_SH603228_20250718_000449,SH603228,robustness,2025-07-18,2025-07-01,-13
big_winner_50h120_close_confirmed_SH603259_20190430_000450,SH603259,train,2019-04-30,2019-03-04,-40
big_winner_50h120_close_confirmed_SH603259_20191227_000451,SH603259,train,2019-12-27,2019-10-31,-41
big_winner_50h120_close_confirmed_SH603259_20191227_000451,SH603259,train,2019-12-27,2019-12-13,-10
big_winner_50h120_close_confirmed_SH603259_20240621_000454,SH603259,robustness,2024-06-21,2024-05-13,-28
big_winner_50h120_close_confirmed_SH603259_20240621_000454,SH603259,robustness,2024-06-21,2024-06-12,-7
big_winner_50h120_close_confirmed_SH603259_20240621_000454,SH603259,robustness,2024-06-21,2024-06-14,-5
big_winner_50h120_close_confirmed_SH603259_20250110_000455,SH603259,robustness,2025-01-10,2024-12-06,-24
big_winner_50h120_close_confirmed_SH603259_20250110_000455,SH603259,robustness,2025-01-10,2024-12-09,-23
big_winner_50h120_close_confirmed_SH603260_20210423_000456,SH603260,train,2021-04-23,2021-04-22,-1
big_winner_50h120_close_confirmed_SH603260_20210423_000456,SH603260,train,2021-04-23,2021-04-23,0
big_winner_50h120_close_confirmed_SH603260_20220406_000457,SH603260,validation,2022-04-06,2022-02-15,-34
big_winner_50h120_close_confirmed_SH603260_20220406_000457,SH603260,validation,2022-04-06,2022-02-22,-29
big_winner_50h120_close_confirmed_SH603260_20220406_000457,SH603260,validation,2022-04-06,2022-02-24,-27
big_winner_50h120_close_confirmed_SH603288_20171129_000458,SH603288,train,2017-11-29,2017-09-15,-48
big_winner_50h120_close_confirmed_SH603288_20171129_000458,SH603288,train,2017-11-29,2017-09-18,-47
big_winner_50h120_close_confirmed_SH603288_20171129_000458,SH603288,train,2017-11-29,2017-10-25,-25
big_winner_50h120_close_confirmed_SH603288_20171129_000458,SH603288,train,2017-11-29,2017-10-26,-24
big_winner_50h120_close_confirmed_SH603288_20171129_000458,SH603288,train,2017-11-29,2017-11-06,-17
big_winner_50h120_close_confirmed_SH603288_20181029_000459,SH603288,train,2018-10-29,2018-09-26,-18
big_winner_50h120_close_confirmed_SH603288_20181029_000459,SH603288,train,2018-10-29,2018-10-15,-10
big_winner_50h120_close_confirmed_SH603288_20181029_000459,SH603288,train,2018-10-29,2018-10-26,-1
big_winner_50h120_close_confirmed_SH603288_20200114_000460,SH603288,train,2020-01-14,2019-10-24,-57
big_winner_50h120_close_confirmed_SH603288_20200114_000460,SH603288,train,2020-01-14,2020-01-03,-7
big_winner_50h120_close_confirmed_SH603288_20200717_000461,SH603288,train,2020-07-17,2020-05-12,-46
big_winner_50h120_close_confirmed_SH603288_20200717_000461,SH603288,train,2020-07-17,2020-07-07,-8
big_winner_50h120_close_confirmed_SH603288_20240628_000462,SH603288,robustness,2024-06-28,2024-06-24,-4
big_winner_50h120_close_confirmed_SH603296_20240725_000465,SH603296,robustness,2024-07-25,2024-05-23,-44
big_winner_50h120_close_confirmed_SH603296_20240725_000465,SH603296,robustness,2024-07-25,2024-05-30,-39
big_winner_50h120_close_confirmed_SH603296_20240725_000465,SH603296,robustness,2024-07-25,2024-05-31,-38
big_winner_50h120_close_confirmed_SH603296_20240725_000465,SH603296,robustness,2024-07-25,2024-06-14,-29
big_winner_50h120_close_confirmed_SH603296_20250403_000466,SH603296,robustness,2025-04-03,2024-12-31,-60
big_winner_50h120_close_confirmed_SH603369_20200716_000467,SH603369,train,2020-07-16,2020-04-24,-54
big_winner_50h120_close_confirmed_SH603369_20200716_000467,SH603369,train,2020-07-16,2020-07-02,-10
big_winner_50h120_close_confirmed_SH603369_20210730_000468,SH603369,train,2021-07-30,2021-07-08,-16
big_winner_50h120_close_confirmed_SH603369_20220902_000469,SH603369,validation,2022-09-02,2022-07-26,-28
big_winner_50h120_close_confirmed_SH603369_20220902_000469,SH603369,validation,2022-09-02,2022-08-01,-24
big_winner_50h120_close_confirmed_SH603369_20220902_000469,SH603369,validation,2022-09-02,2022-09-01,-1
big_winner_50h120_close_confirmed_SH603392_20210914_000471,SH603392,train,2021-09-14,2021-08-11,-24
big_winner_50h120_close_confirmed_SH603392_20210914_000471,SH603392,train,2021-09-14,2021-08-31,-10
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-06-06,-53
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-06-07,-52
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-06-08,-51
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-06-09,-50
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-06-12,-49
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-07-21,-22
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-07-26,-19
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-07-27,-18
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,2023-07-31,-16
big_winner_50h120_close_confirmed_SH603486_20210104_000473,SH603486,train,2021-01-04,2020-10-27,-48
big_winner_50h120_close_confirmed_SH603486_20210104_000473,SH603486,train,2021-01-04,2020-10-28,-47
big_winner_50h120_close_confirmed_SH603501_20221028_000477,SH603501,validation,2022-10-28,2022-08-05,-54
big_winner_50h120_close_confirmed_SH603501_20221028_000477,SH603501,validation,2022-10-28,2022-08-11,-50
big_winner_50h120_close_confirmed_SH603501_20221028_000477,SH603501,validation,2022-10-28,2022-08-12,-49
big_winner_50h120_close_confirmed_SH603501_20240814_000478,SH603501,robustness,2024-08-14,2024-06-14,-43
big_winner_50h120_close_confirmed_SH603658_20200221_000479,SH603658,train,2020-02-21,2019-11-22,-58
big_winner_50h120_close_confirmed_SH603659_20201217_000480,SH603659,train,2020-12-17,2020-11-25,-16
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-03-29,-55
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-04-12,-46
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-04-14,-44
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-05-20,-21
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-05-28,-15
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-05-31,-14
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-06-03,-11
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-06-04,-10
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,2021-06-07,-9
big_winner_50h120_close_confirmed_SH603799_20200708_000484,SH603799,train,2020-07-08,2020-06-16,-14
big_winner_50h120_close_confirmed_SH603799_20200708_000484,SH603799,train,2020-07-08,2020-06-17,-13
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,2020-10-27,-53
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,2020-10-28,-52
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,2020-10-29,-51
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,2020-10-30,-50
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,2020-11-06,-45
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,2020-11-09,-44
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,2020-11-13,-40
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,2020-11-16,-39
big_winner_50h120_close_confirmed_SH603799_20220314_000486,SH603799,validation,2022-03-14,2022-01-13,-37
big_winner_50h120_close_confirmed_SH603799_20220314_000486,SH603799,validation,2022-03-14,2022-03-10,-2
big_winner_50h120_close_confirmed_SH603799_20250205_000487,SH603799,robustness,2025-02-05,2024-11-06,-58
big_winner_50h120_close_confirmed_SH603799_20250731_000488,SH603799,robustness,2025-07-31,2025-06-23,-28
big_winner_50h120_close_confirmed_SH603799_20250731_000488,SH603799,robustness,2025-07-31,2025-07-24,-5
big_winner_50h120_close_confirmed_SH603799_20250731_000488,SH603799,robustness,2025-07-31,2025-07-25,-4
big_winner_50h120_close_confirmed_SH603806_20200729_000489,SH603806,train,2020-07-29,2020-05-20,-48
big_winner_50h120_close_confirmed_SH603806_20200729_000489,SH603806,train,2020-07-29,2020-05-21,-47
big_winner_50h120_close_confirmed_SH603806_20200729_000489,SH603806,train,2020-07-29,2020-06-19,-26
big_winner_50h120_close_confirmed_SH603806_20210129_000490,SH603806,train,2021-01-29,2021-01-22,-5
big_winner_50h120_close_confirmed_SH603806_20221011_000491,SH603806,validation,2022-10-11,2022-08-10,-38
big_winner_50h120_close_confirmed_SH603833_20200529_000492,SH603833,train,2020-05-29,2020-03-19,-47
big_winner_50h120_close_confirmed_SH603833_20200529_000492,SH603833,train,2020-05-29,2020-05-11,-14
big_winner_50h120_close_confirmed_SH603833_20200529_000492,SH603833,train,2020-05-29,2020-05-27,-2
big_winner_50h120_close_confirmed_SH603833_20221021_000493,SH603833,validation,2022-10-21,2022-08-25,-35
big_winner_50h120_close_confirmed_SH603833_20221021_000493,SH603833,validation,2022-10-21,2022-09-27,-13
big_winner_50h120_close_confirmed_SH603833_20221021_000493,SH603833,validation,2022-10-21,2022-10-21,0
big_winner_50h120_close_confirmed_SH603882_20200901_000494,SH603882,train,2020-09-01,2020-08-18,-10
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-10-17,-59
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-10-18,-58
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-10-21,-57
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-10-22,-56
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-12-11,-20
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-12-12,-19
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-12-13,-18
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-12-16,-17
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-12-19,-14
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-12-20,-13
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,2024-12-23,-12
big_winner_50h120_close_confirmed_SH603893_20250714_000496,SH603893,robustness,2025-07-14,2025-06-25,-13
big_winner_50h120_close_confirmed_SH603893_20250714_000496,SH603893,robustness,2025-07-14,2025-07-08,-4
big_winner_50h120_close_confirmed_SH603899_20200529_000497,SH603899,train,2020-05-29,2020-04-14,-30
big_winner_50h120_close_confirmed_SH603986_20210127_000500,SH603986,train,2021-01-27,2020-11-03,-60
big_winner_50h120_close_confirmed_SH603986_20210127_000500,SH603986,train,2021-01-27,2020-11-09,-56
big_winner_50h120_close_confirmed_SH603986_20210127_000500,SH603986,train,2021-01-27,2021-01-13,-10
big_winner_50h120_close_confirmed_SH603986_20210127_000500,SH603986,train,2021-01-27,2021-01-14,-9
big_winner_50h120_close_confirmed_SH603986_20221010_000501,SH603986,validation,2022-10-10,2022-10-10,0
big_winner_50h120_close_confirmed_SH603986_20250321_000503,SH603986,robustness,2025-03-21,2024-12-18,-60
big_winner_50h120_close_confirmed_SH603986_20250321_000503,SH603986,robustness,2025-03-21,2024-12-19,-59
big_winner_50h120_close_confirmed_SH603986_20250321_000503,SH603986,robustness,2025-03-21,2024-12-20,-58
big_winner_50h120_close_confirmed_SH603986_20250915_000504,SH603986,robustness,2025-09-15,2025-07-25,-36
big_winner_50h120_close_confirmed_SH603986_20250915_000504,SH603986,robustness,2025-09-15,2025-07-30,-33
big_winner_50h120_close_confirmed_SH603986_20250915_000504,SH603986,robustness,2025-09-15,2025-08-21,-17
big_winner_50h120_close_confirmed_SH603986_20250915_000504,SH603986,robustness,2025-09-15,2025-08-22,-16
big_winner_50h120_close_confirmed_SH603986_20250915_000504,SH603986,robustness,2025-09-15,2025-08-25,-15
big_winner_50h120_close_confirmed_SH603993_20171115_000505,SH603993,train,2017-11-15,2017-08-31,-49
big_winner_50h120_close_confirmed_SH603993_20171115_000505,SH603993,train,2017-11-15,2017-09-11,-42
big_winner_50h120_close_confirmed_SH603993_20171115_000505,SH603993,train,2017-11-15,2017-09-12,-41
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-05-30,-60
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-07-24,-22
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-07-25,-21
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-07-26,-20
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-07-29,-19
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-07-31,-17
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-08-01,-16
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-08-07,-12
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-08-08,-11
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,2019-08-09,-10
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-05-06,-47
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-06-04,-26
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-06-08,-24
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-06-16,-18
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-06-17,-17
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-07-03,-7
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-07-06,-6
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-07-07,-5
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-07-08,-4
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,2020-07-14,0
big_winner_50h120_close_confirmed_SH603993_20210322_000508,SH603993,train,2021-03-22,2020-12-18,-60
big_winner_50h120_close_confirmed_SH603993_20210322_000508,SH603993,train,2021-03-22,2020-12-21,-59
big_winner_50h120_close_confirmed_SH603993_20210322_000508,SH603993,train,2021-03-22,2020-12-22,-58
