condition,kind,n_terms,coverage_pre60_excl_t0,covered_events_excl_t0,coverage_pre60_to_t0,covered_events_to_t0,eligible_day_density,median_closest_hit_offset,median_earliest_hit_offset
above_ema20 AND ret10_gt_0_05 AND rsi14_gt_50,and3,3,0.9479289940828403,801,0.9479289940828403,801,0.20954965527358074,-9.0,-51.0
ema20_up AND ret10_gt_0_05 AND rsi14_gt_50,and3,3,0.9479289940828403,801,0.9479289940828403,801,0.20954965527358074,-9.0,-51.0
above_ma30 AND above_ma60 AND vol_ratio20_gt_1_0,and3,3,0.8958579881656805,757,0.8970414201183432,758,0.20960276792805005,-6.0,-53.0
rsi14_gt_55 AND money_ratio20_gt_1_0,and2,2,0.9550295857988166,807,0.9550295857988166,807,0.20980257267581554,-8.0,-53.0
above_boll_mid20 AND ma30_up AND money_ratio20_gt_1_0,and3,3,0.9349112426035503,790,0.936094674556213,791,0.20981521854592727,-6.0,-52.0
above_ma20 AND ma30_up AND money_ratio20_gt_1_0,and3,3,0.9349112426035503,790,0.936094674556213,791,0.20981521854592727,-6.0,-52.0
boll_pct_b_gt_0_5 AND ma30_up AND money_ratio20_gt_1_0,and3,3,0.9349112426035503,790,0.936094674556213,791,0.20981521854592727,-6.0,-52.0
near_high_20_5pct AND ret20_gt_0_05 AND rps20_gt_60,and3,3,0.9088757396449704,768,0.9100591715976332,769,0.2098759187224636,-10.0,-48.0
boll_pct_b_gt_0_7 AND money_ratio20_gt_1_0 AND rsi14_gt_50,and3,3,0.9751479289940829,824,0.9751479289940829,824,0.21001755246771509,-8.5,-53.0
above_ma60 AND money_ratio20_gt_1_0 AND ret10_gt_0,and3,3,0.8970414201183432,758,0.8982248520710059,759,0.21003272751184918,-7.0,-53.0
rsi14_gt_50 AND ret10_gt_0_05,and2,2,0.9479289940828403,801,0.9479289940828403,801,0.2101920654752571,-9.0,-51.0
ret10_gt_0 AND ret10_gt_0_05 AND rsi14_gt_50,and3,3,0.9479289940828403,801,0.9479289940828403,801,0.2101920654752571,-9.0,-51.0
above_ema60 AND boll_pct_b_gt_0_8,and2,2,0.906508875739645,766,0.9088757396449704,768,0.21022241556352525,-10.0,-51.0
ema60_up AND boll_pct_b_gt_0_8,and2,2,0.8982248520710059,759,0.9053254437869822,765,0.21022241556352525,-10.0,-51.0
above_boll_mid20 AND money_ratio20_gt_1_0 AND near_high_20_3pct,and3,3,0.978698224852071,827,0.978698224852071,827,0.2106372001031903,-8.0,-52.0
above_ma20 AND money_ratio20_gt_1_0 AND near_high_20_3pct,and3,3,0.978698224852071,827,0.978698224852071,827,0.2106372001031903,-8.0,-52.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_1_0 AND near_high_20_3pct,and3,3,0.978698224852071,827,0.978698224852071,827,0.21063972927721264,-8.0,-52.0
above_boll_mid20 AND above_ema60 AND vol_ratio20_gt_1_0,and3,3,0.9136094674556213,772,0.914792899408284,773,0.21103933877274358,-6.0,-54.0
above_ema60 AND above_ma20 AND vol_ratio20_gt_1_0,and3,3,0.9136094674556213,772,0.914792899408284,773,0.21103933877274358,-6.0,-54.0
above_boll_mid20 AND ema60_up AND vol_ratio20_gt_1_0,and3,3,0.9053254437869822,765,0.9076923076923077,767,0.21103933877274358,-6.0,-54.0
above_ma20 AND ema60_up AND vol_ratio20_gt_1_0,and3,3,0.9053254437869822,765,0.9076923076923077,767,0.21103933877274358,-6.0,-54.0
above_ema60 AND boll_pct_b_gt_0_5 AND vol_ratio20_gt_1_0,and3,3,0.9136094674556213,772,0.914792899408284,773,0.21104186794676594,-6.0,-54.0
boll_pct_b_gt_0_5 AND ema60_up AND vol_ratio20_gt_1_0,and3,3,0.9053254437869822,765,0.9076923076923077,767,0.21104186794676594,-6.0,-54.0
above_ema60 AND ma20_up AND rsi14_gt_60,and3,3,0.850887573964497,719,0.8544378698224852,722,0.21143894826827456,-10.0,-49.0
above_ema60 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.850887573964497,719,0.8544378698224852,722,0.21143894826827456,-10.0,-49.5
above_ema30 AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9609467455621302,812,0.9609467455621302,812,0.21169692401855403,-7.0,-53.0
ema30_up AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9609467455621302,812,0.9609467455621302,812,0.21169692401855403,-7.0,-53.0
above_boll_mid20 AND above_ema20 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21195237059481115,-9.0,-51.0
above_boll_mid20 AND ema20_up AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21195237059481115,-9.0,-51.0
above_ema20 AND above_ma20 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21195237059481115,-9.0,-51.0
above_ema20 AND boll_pct_b_gt_0_5 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21195237059481115,-9.0,-51.0
above_ma20 AND ema20_up AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21195237059481115,-9.0,-51.0
boll_pct_b_gt_0_5 AND ema20_up AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21195237059481115,-9.0,-51.0
above_boll_mid20 AND ma20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.2120181291193922,-11.0,-49.0
above_boll_mid20 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.2120181291193922,-11.0,-49.0
above_ma20 AND ma20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.2120181291193922,-11.0,-49.0
above_ma20 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.2120181291193922,-11.0,-49.0
boll_pct_b_gt_0_5 AND ma20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.2120181291193922,-11.0,-49.0
boll_pct_b_gt_0_5 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.2120181291193922,-11.0,-49.0
above_ema20 AND boll_pct_b_gt_0_7 AND money_ratio20_gt_1_0,and3,3,0.978698224852071,827,0.978698224852071,827,0.21203583333754863,-8.0,-53.0
boll_pct_b_gt_0_7 AND ema20_up AND money_ratio20_gt_1_0,and3,3,0.978698224852071,827,0.978698224852071,827,0.21203583333754863,-8.0,-53.0
ma20_up AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
rsi14_gt_60 AND ret20_gt_0,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
above_ema20 AND ma20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
above_ema20 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
above_ema30 AND ma20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
above_ema30 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
above_ma30 AND ma20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
above_ma30 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
ema20_up AND ma20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
ema20_up AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
ema30_up AND ma20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
ema30_up AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
ma20_up AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
ma20_up AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
ret20_gt_0 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21204595003363802,-11.0,-49.0
above_ema20 AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9692307692307692,819,0.9692307692307692,819,0.21213194195039783,-7.0,-54.0
ema20_up AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9692307692307692,819,0.9692307692307692,819,0.21213194195039783,-7.0,-54.0
ma20_up AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9633136094674556,814,0.9633136094674556,814,0.2121344711244202,-6.0,-53.0
money_ratio20_gt_1_0 AND ret20_gt_0 AND rps20_gt_50,and3,3,0.9633136094674556,814,0.9633136094674556,814,0.2121344711244202,-6.0,-53.0
boll_pct_b_gt_0_7 AND ma30_up AND rps20_gt_60,and3,3,0.8958579881656805,757,0.8970414201183432,758,0.21216229203866602,-11.0,-49.0
money_ratio20_gt_1_0 AND rps20_gt_50 AND rsi14_gt_50,and3,3,0.9609467455621302,812,0.9609467455621302,812,0.21216987956073305,-7.0,-53.0
money_ratio20_gt_1_0 AND boll_pct_b_gt_0_7,and2,2,0.978698224852071,827,0.978698224852071,827,0.21228116321771637,-8.0,-53.0
above_boll_mid20 AND boll_pct_b_gt_0_7 AND money_ratio20_gt_1_0,and3,3,0.978698224852071,827,0.978698224852071,827,0.21228116321771637,-8.0,-53.0
above_ma20 AND boll_pct_b_gt_0_7 AND money_ratio20_gt_1_0,and3,3,0.978698224852071,827,0.978698224852071,827,0.21228116321771637,-8.0,-53.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_0_7 AND money_ratio20_gt_1_0,and3,3,0.978698224852071,827,0.978698224852071,827,0.21228116321771637,-8.0,-53.0
above_ema20 AND ret10_gt_0_05,and2,2,0.9538461538461539,806,0.9538461538461539,806,0.21263018923280036,-9.0,-52.0
ema20_up AND ret10_gt_0_05,and2,2,0.9538461538461539,806,0.9538461538461539,806,0.21263018923280036,-9.0,-52.0
above_ema20 AND ema20_up AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21263018923280036,-9.0,-52.0
above_ema20 AND ret10_gt_0 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21263018923280036,-9.0,-52.0
ema20_up AND ret10_gt_0 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21263018923280036,-9.0,-52.0
above_ema20 AND ma30_up AND money_ratio20_gt_1_0,and3,3,0.9349112426035503,790,0.9372781065088758,792,0.2127768813260965,-6.0,-52.0
ema20_up AND ma30_up AND money_ratio20_gt_1_0,and3,3,0.9349112426035503,790,0.9372781065088758,792,0.2127768813260965,-6.0,-52.0
above_ma60 AND rsi14_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.8982248520710059,759,0.8994082840236687,760,0.2128122897624094,-6.0,-54.0
above_boll_mid20 AND ret20_gt_0_05 AND rps20_gt_70,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.21288816498307983,-10.0,-48.0
above_ma20 AND ret20_gt_0_05 AND rps20_gt_70,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.21288816498307983,-10.0,-48.0
boll_pct_b_gt_0_5 AND ret20_gt_0_05 AND rps20_gt_70,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.21288816498307983,-10.0,-48.0
above_boll_mid20 AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9715976331360947,821,0.9715976331360947,821,0.21290081085319157,-7.0,-54.0
above_ma20 AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9715976331360947,821,0.9715976331360947,821,0.21290081085319157,-7.0,-54.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9715976331360947,821,0.9715976331360947,821,0.21290081085319157,-7.0,-54.0
above_ma30 AND money_ratio20_gt_1_0 AND rps20_gt_50,and3,3,0.9668639053254438,817,0.9668639053254438,817,0.21385683863363902,-7.0,-53.0
above_ema60 AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.9124260355029585,771,0.9136094674556213,772,0.21385683863363902,-6.0,-53.0
ema60_up AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.9029585798816568,763,0.9053254437869822,765,0.21385683863363902,-7.0,-53.0
boll_pct_b_gt_0_7 AND near_high_20_3pct AND rps20_gt_60,and3,3,0.9408284023668639,795,0.9408284023668639,795,0.21400605990095756,-11.0,-51.0
ma30_up AND near_high_20_3pct AND rps20_gt_60,and3,3,0.8946745562130177,756,0.8946745562130177,756,0.2140364099892257,-10.0,-49.0
above_boll_mid20 AND above_ema60 AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.2140667600774939,-10.0,-49.0
above_ema60 AND above_ma20 AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.2140667600774939,-10.0,-49.0
above_ema60 AND boll_pct_b_gt_0_5 AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.2140667600774939,-10.0,-49.0
above_ema60 AND rsi14_gt_60,and2,2,0.8520710059171598,720,0.855621301775148,723,0.21409711016576208,-10.0,-50.0
above_ema20 AND above_ema60 AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.21409711016576208,-10.0,-50.0
above_ema30 AND above_ema60 AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.21409711016576208,-10.0,-50.0
above_ema60 AND above_ma30 AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.21409711016576208,-10.0,-49.0
above_ema60 AND ema20_up AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.21409711016576208,-10.0,-50.0
above_ema60 AND ema30_up AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.21409711016576208,-10.0,-50.0
above_ema60 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8520710059171598,720,0.855621301775148,723,0.21409711016576208,-10.0,-50.0
above_ema20 AND above_ema60 AND vol_ratio20_gt_1_0,and3,3,0.9159763313609467,774,0.9171597633136095,775,0.21418057290849954,-5.0,-54.0
above_ema60 AND ema20_up AND vol_ratio20_gt_1_0,and3,3,0.9159763313609467,774,0.9171597633136095,775,0.21418057290849954,-5.0,-54.0
above_ema20 AND ema60_up AND vol_ratio20_gt_1_0,and3,3,0.9076923076923077,767,0.9100591715976332,769,0.21418057290849954,-5.0,-54.0
ema20_up AND ema60_up AND vol_ratio20_gt_1_0,and3,3,0.9076923076923077,767,0.9100591715976332,769,0.21418057290849954,-5.0,-54.0
above_ma20 AND ret10_gt_0_05,and2,2,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
boll_pct_b_gt_0_5 AND ret10_gt_0_05,and2,2,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
above_boll_mid20 AND ret10_gt_0_05,and2,2,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
above_boll_mid20 AND above_ma20 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
above_boll_mid20 AND boll_pct_b_gt_0_5 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
above_boll_mid20 AND ret10_gt_0 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
above_ma20 AND boll_pct_b_gt_0_5 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
above_ma20 AND ret10_gt_0 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
boll_pct_b_gt_0_5 AND ret10_gt_0 AND ret10_gt_0_05,and3,3,0.9538461538461539,806,0.9538461538461539,806,0.21463582423252214,-9.0,-51.0
rsi14_gt_55 AND boll_pct_b_gt_0_8,and2,2,0.9550295857988166,807,0.9550295857988166,807,0.21465099927665623,-10.0,-50.0
above_ma20 AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
rsi14_gt_60 AND boll_pct_b_gt_0_5,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
rsi14_gt_60 AND above_boll_mid20,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_boll_mid20 AND above_ema20 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_boll_mid20 AND above_ema30 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_boll_mid20 AND above_ma20 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_boll_mid20 AND above_ma30 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_boll_mid20 AND boll_pct_b_gt_0_5 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_boll_mid20 AND ema20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_boll_mid20 AND ema30_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_boll_mid20 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ema20 AND above_ma20 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ema20 AND boll_pct_b_gt_0_5 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ema30 AND above_ma20 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ema30 AND boll_pct_b_gt_0_5 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ma20 AND above_ma30 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ma20 AND boll_pct_b_gt_0_5 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ma20 AND ema20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ma20 AND ema30_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ma20 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ma30 AND boll_pct_b_gt_0_5 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
boll_pct_b_gt_0_5 AND ema20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
boll_pct_b_gt_0_5 AND ema30_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
boll_pct_b_gt_0_5 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21469905358308083,-10.0,-49.0
above_ema30 AND above_ma60 AND vol_ratio20_gt_1_0,and3,3,0.9005917159763314,761,0.901775147928994,762,0.21472940367134902,-6.0,-54.0
above_ma60 AND ema30_up AND vol_ratio20_gt_1_0,and3,3,0.9005917159763314,761,0.901775147928994,762,0.21472940367134902,-6.0,-54.0
rsi14_gt_60,single,1,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema20 AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
ema20_up AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ma30 AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-49.0
above_ema30 AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
ema30_up AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
rsi14_gt_50 AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
rsi14_gt_55 AND rsi14_gt_60,and2,2,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema20 AND above_ema30 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema20 AND above_ma30 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-49.0
above_ema20 AND ema20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema20 AND ema30_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema20 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema30 AND above_ma30 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-49.0
above_ema30 AND ema20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema30 AND ema30_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema30 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ma30 AND ema20_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-49.0
above_ma30 AND ema30_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-49.0
above_ma30 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-49.0
ema20_up AND ema30_up AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
ema20_up AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
ema30_up AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.8710059171597633,736,0.8733727810650888,738,0.21472940367134902,-10.0,-50.0
above_ema20 AND ret20_gt_0_05 AND rps20_gt_70,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.21476228293363953,-10.0,-49.0
ema20_up AND ret20_gt_0_05 AND rps20_gt_70,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.21476228293363953,-10.0,-49.0
above_ema20 AND ma20_up AND vol_ratio20_gt_1_0,and3,3,0.9692307692307692,819,0.9715976331360947,821,0.21485839154648875,-6.0,-53.0
above_ema20 AND ret20_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9692307692307692,819,0.9715976331360947,821,0.21485839154648875,-6.0,-53.0
ema20_up AND ma20_up AND vol_ratio20_gt_1_0,and3,3,0.9692307692307692,819,0.9715976331360947,821,0.21485839154648875,-6.0,-53.0
ema20_up AND ret20_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9692307692307692,819,0.9715976331360947,821,0.21485839154648875,-6.0,-53.0
ma30_up AND ret10_gt_0 AND rps20_gt_70,and3,3,0.8745562130177514,739,0.8769230769230769,741,0.21533387626269013,-10.0,-49.0
above_ema60 AND above_ma30 AND vol_ratio20_gt_1_0,and3,3,0.9112426035502958,770,0.9124260355029585,771,0.21540216396129352,-6.0,-54.0
above_ma30 AND ema60_up AND vol_ratio20_gt_1_0,and3,3,0.9029585798816568,763,0.906508875739645,766,0.21540216396129352,-6.0,-54.0
above_ma60 AND ma20_up AND money_ratio20_gt_1_0,and3,3,0.8875739644970414,750,0.8887573964497042,751,0.21540469313531588,-6.0,-53.0
above_ma60 AND money_ratio20_gt_1_0 AND ret20_gt_0,and3,3,0.8875739644970414,750,0.8887573964497042,751,0.21540469313531588,-6.0,-53.0
above_boll_mid20 AND ma20_up AND vol_ratio20_gt_1_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.2158675319814055,-7.0,-53.0
above_boll_mid20 AND ret20_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.2158675319814055,-7.0,-53.0
above_ma20 AND ma20_up AND vol_ratio20_gt_1_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.2158675319814055,-7.0,-53.0
above_ma20 AND ret20_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.2158675319814055,-7.0,-53.0
boll_pct_b_gt_0_5 AND ma20_up AND vol_ratio20_gt_1_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.2158675319814055,-7.0,-53.0
boll_pct_b_gt_0_5 AND ret20_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.2158675319814055,-7.0,-53.0
ma30_up AND near_high_20_5pct AND rps20_gt_70,and3,3,0.8769230769230769,741,0.8781065088757396,742,0.21590546959174073,-10.0,-48.0
near_high_20_5pct AND ret10_gt_0 AND ret20_gt_0_05,and3,3,0.9242603550295858,781,0.9242603550295858,781,0.21613309525375202,-10.0,-48.0
near_high_20_5pct AND ret10_gt_0 AND rps20_gt_70,and3,3,0.9124260355029585,771,0.9136094674556213,772,0.21631519578336106,-10.0,-50.0
above_ema30 AND ma20_up AND vol_ratio20_gt_1_0,and3,3,0.9644970414201184,815,0.9656804733727811,816,0.21678056380347308,-6.0,-53.0
above_ema30 AND ret20_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9644970414201184,815,0.9656804733727811,816,0.21678056380347308,-6.0,-53.0
ema30_up AND ma20_up AND vol_ratio20_gt_1_0,and3,3,0.9644970414201184,815,0.9656804733727811,816,0.21678056380347308,-6.0,-53.0
ema30_up AND ret20_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9644970414201184,815,0.9656804733727811,816,0.21678056380347308,-6.0,-53.0
ma20_up AND rsi14_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.9656804733727811,816,0.9668639053254438,817,0.21682103058783062,-6.0,-53.0
