condition,kind,n_terms,coverage_pre60_excl_t0,covered_events_excl_t0,coverage_pre60_to_t0,covered_events_to_t0,eligible_day_density,median_closest_hit_offset,median_earliest_hit_offset
above_boll_mid20 AND near_high_20_5pct AND ret10_gt_0,and3,3,0.9893491124260355,836,0.9893491124260355,836,0.3859570141583162,-5.0,-56.0
above_ma20 AND near_high_20_5pct AND ret10_gt_0,and3,3,0.9893491124260355,836,0.9893491124260355,836,0.3859570141583162,-5.0,-56.0
boll_pct_b_gt_0_5 AND near_high_20_5pct AND ret10_gt_0,and3,3,0.9893491124260355,836,0.9893491124260355,836,0.3859570141583162,-5.0,-56.0
ma20_up,single,1,0.9893491124260355,836,0.9893491124260355,836,0.5111738908307325,-2.0,-59.0
ret20_gt_0,single,1,0.9893491124260355,836,0.9893491124260355,836,0.5111738908307325,-2.0,-59.0
ma20_up AND ret20_gt_0,and2,2,0.9893491124260355,836,0.9893491124260355,836,0.5111738908307325,-2.0,-59.0
above_boll_mid20 AND near_high_20_5pct AND vol_ratio20_gt_1_0,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.22759278274900982,-7.0,-54.0
above_ma20 AND near_high_20_5pct AND vol_ratio20_gt_1_0,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.22759278274900982,-7.0,-54.0
boll_pct_b_gt_0_5 AND near_high_20_5pct AND vol_ratio20_gt_1_0,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.22759531192303217,-7.0,-54.0
above_ema20 AND ret10_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.22918869155711127,-6.0,-55.0
ema20_up AND ret10_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.22918869155711127,-6.0,-55.0
rps20_gt_50 AND vol_ratio20_gt_1_0,and2,2,0.9881656804733728,835,0.9881656804733728,835,0.23378672992973953,-5.0,-56.0
above_boll_mid20 AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.2433065409498566,-6.0,-54.0
above_ma20 AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.2433065409498566,-6.0,-54.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.24330907012387895,-6.0,-54.0
above_ema20 AND money_ratio20_gt_1_0 AND ret10_gt_0,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.24572443131522106,-6.0,-55.0
ema20_up AND money_ratio20_gt_1_0 AND ret10_gt_0,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.24572443131522106,-6.0,-55.0
above_boll_mid20 AND above_ema20 AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.4136059445706221,-4.0,-57.0
above_boll_mid20 AND ema20_up AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.4136059445706221,-4.0,-57.0
above_ema20 AND above_ma20 AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.4136059445706221,-4.0,-57.0
above_ema20 AND boll_pct_b_gt_0_5 AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.4136059445706221,-4.0,-57.0
above_ma20 AND ema20_up AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.4136059445706221,-4.0,-57.0
boll_pct_b_gt_0_5 AND ema20_up AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.4136059445706221,-4.0,-57.0
above_ema20 AND near_high_20_5pct,and2,2,0.9881656804733728,835,0.9881656804733728,835,0.42610765176308724,-4.0,-57.0
ema20_up AND near_high_20_5pct,and2,2,0.9881656804733728,835,0.9881656804733728,835,0.42610765176308724,-4.0,-57.0
above_ema20 AND ema20_up AND near_high_20_5pct,and3,3,0.9881656804733728,835,0.9881656804733728,835,0.42610765176308724,-4.0,-57.0
money_ratio20_gt_1_2 AND near_high_20_5pct AND vol_ratio20_gt_1_2,and3,3,0.98698224852071,834,0.98698224852071,834,0.17048656249841926,-8.0,-52.0
money_ratio20_gt_1_0 AND near_high_20_5pct AND vol_ratio20_gt_1_2,and3,3,0.98698224852071,834,0.98698224852071,834,0.1717486203355708,-8.0,-52.5
near_high_20_5pct AND vol_ratio20_gt_1_2,and2,2,0.98698224852071,834,0.98698224852071,834,0.1718118496861295,-8.0,-53.0
near_high_20_5pct AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_2,and3,3,0.98698224852071,834,0.98698224852071,834,0.1718118496861295,-8.0,-53.0
near_high_20_5pct AND ret10_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.98698224852071,834,0.98698224852071,834,0.21728134025989793,-7.0,-54.0
money_ratio20_gt_1_0 AND near_high_20_5pct AND ret10_gt_0,and3,3,0.98698224852071,834,0.98698224852071,834,0.23237292165124712,-7.0,-54.0
above_ema20 AND near_high_20_5pct AND ret10_gt_0,and3,3,0.98698224852071,834,0.98698224852071,834,0.3757897345884781,-5.0,-56.0
ema20_up AND near_high_20_5pct AND ret10_gt_0,and3,3,0.98698224852071,834,0.98698224852071,834,0.3757897345884781,-5.0,-56.0
rsi14_gt_50,single,1,0.98698224852071,834,0.98698224852071,834,0.5050558188706732,-2.0,-59.0
trend_ma_ema: at_least_4_of_10,kof,4,0.98698224852071,834,0.9881656804733728,835,0.5875321837394344,-1.0,-60.0
money_ratio20_gt_1_0 AND rps20_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.23016748190375988,-5.0,-55.0
rps20_gt_50 AND money_ratio20_gt_1_0,and2,2,0.9857988165680474,833,0.9857988165680474,833,0.24644777508561255,-5.0,-55.0
above_boll_mid20 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.40384080367033737,-4.0,-57.0
above_ma20 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.40384080367033737,-4.0,-57.0
boll_pct_b_gt_0_5 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.40384080367033737,-4.0,-57.0
above_ema20 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.40894973519547984,-4.0,-57.0
ema20_up AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.40894973519547984,-4.0,-57.0
rsi14_gt_50 AND ret10_gt_0,and2,2,0.9857988165680474,833,0.9857988165680474,833,0.4160238349359866,-4.0,-58.0
above_boll_mid20 AND above_ema20 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45307370518935924,-3.0,-58.0
above_boll_mid20 AND ema20_up AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45307370518935924,-3.0,-58.0
above_ema20 AND above_ma20 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45307370518935924,-3.0,-58.0
above_ema20 AND boll_pct_b_gt_0_5 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45307370518935924,-3.0,-58.0
above_ma20 AND ema20_up AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45307370518935924,-3.0,-58.0
boll_pct_b_gt_0_5 AND ema20_up AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45307370518935924,-3.0,-58.0
above_ma20 AND rsi14_gt_50,and2,2,0.9857988165680474,833,0.9857988165680474,833,0.45774256043461325,-3.0,-58.0
rsi14_gt_50 AND boll_pct_b_gt_0_5,and2,2,0.9857988165680474,833,0.9857988165680474,833,0.45774256043461325,-3.0,-58.0
rsi14_gt_50 AND above_boll_mid20,and2,2,0.9857988165680474,833,0.9857988165680474,833,0.45774256043461325,-3.0,-58.0
above_boll_mid20 AND above_ma20 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45774256043461325,-3.0,-58.0
above_boll_mid20 AND boll_pct_b_gt_0_5 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45774256043461325,-3.0,-58.0
above_ma20 AND boll_pct_b_gt_0_5 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.45774256043461325,-3.0,-58.0
above_ema20 AND rsi14_gt_50,and2,2,0.9857988165680474,833,0.9857988165680474,833,0.47850707915808854,-3.0,-59.0
ema20_up AND rsi14_gt_50,and2,2,0.9857988165680474,833,0.9857988165680474,833,0.47850707915808854,-3.0,-59.0
above_ema20 AND ema20_up AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.47850707915808854,-3.0,-59.0
above_boll_mid20 AND money_ratio20_gt_1_2 AND ret10_gt_0,and3,3,0.9846153846153847,832,0.9857988165680474,833,0.17664257206881376,-8.0,-53.0
above_ma20 AND money_ratio20_gt_1_2 AND ret10_gt_0,and3,3,0.9846153846153847,832,0.9857988165680474,833,0.17664257206881376,-8.0,-53.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_1_2 AND ret10_gt_0,and3,3,0.9846153846153847,832,0.9857988165680474,833,0.17664257206881376,-8.0,-53.0
rps20_gt_50 AND ret10_gt_0,and2,2,0.9846153846153847,832,0.9846153846153847,832,0.3605944570622126,-5.0,-57.0
near_high_20_5pct AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.3668415168974116,-5.0,-56.0
near_high_20_5pct AND rps20_gt_50,and2,2,0.9846153846153847,832,0.9857988165680474,833,0.3919309231991016,-4.0,-56.0
above_boll_mid20 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.4015291386139115,-4.0,-56.0
above_ma20 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.4015291386139115,-4.0,-56.0
boll_pct_b_gt_0_5 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.4015291386139115,-4.0,-56.0
above_ema20 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.41026237651307834,-4.0,-56.0
ema20_up AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.41026237651307834,-4.0,-56.0
near_high_20_5pct AND rsi14_gt_50,and2,2,0.9846153846153847,832,0.9846153846153847,832,0.4199086462343128,-4.0,-57.0
above_ma30,single,1,0.9846153846153847,832,0.9846153846153847,832,0.5062647640533554,-3.0,-58.0
above_boll_mid20 AND ret10_gt_0 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.15942648449869243,-9.0,-52.0
above_ma20 AND ret10_gt_0 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.15942648449869243,-9.0,-52.0
boll_pct_b_gt_0_5 AND ret10_gt_0 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.15942648449869243,-9.0,-52.0
money_ratio20_gt_1_2 AND near_high_20_5pct AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.16477315838193562,-9.0,-52.0
above_boll_mid20 AND above_ema20 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.1662577835330538,-8.0,-53.0
above_boll_mid20 AND ema20_up AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.1662577835330538,-8.0,-53.0
above_ema20 AND above_ma20 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.1662577835330538,-8.0,-53.0
above_ema20 AND boll_pct_b_gt_0_5 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.1662577835330538,-8.0,-53.0
above_ma20 AND ema20_up AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.1662577835330538,-8.0,-53.0
boll_pct_b_gt_0_5 AND ema20_up AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.1662577835330538,-8.0,-53.0
above_ema20 AND money_ratio20_gt_1_2 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.16918656705093252,-8.0,-53.0
ema20_up AND money_ratio20_gt_1_2 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.16918656705093252,-8.0,-53.0
above_ema20 AND money_ratio20_gt_1_0 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.16997566934590502,-8.0,-53.0
ema20_up AND money_ratio20_gt_1_0 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.16997566934590502,-8.0,-53.0
above_ema20 AND vol_ratio20_gt_1_2,and2,2,0.9834319526627219,831,0.9846153846153847,832,0.17003889869646371,-8.0,-53.0
ema20_up AND vol_ratio20_gt_1_2,and2,2,0.9834319526627219,831,0.9846153846153847,832,0.17003889869646371,-8.0,-53.0
above_ema20 AND ema20_up AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.17003889869646371,-8.0,-53.0
above_ema20 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.17003889869646371,-8.0,-53.0
ema20_up AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.17003889869646371,-8.0,-53.0
above_ema20 AND money_ratio20_gt_1_2 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.1746268203730026,-8.0,-53.0
ema20_up AND money_ratio20_gt_1_2 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.1746268203730026,-8.0,-53.0
above_boll_mid20 AND above_ema20 AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18387348059870606,-8.0,-53.0
above_boll_mid20 AND ema20_up AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18387348059870606,-8.0,-53.0
above_ema20 AND above_ma20 AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18387348059870606,-8.0,-53.0
above_ema20 AND boll_pct_b_gt_0_5 AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18387348059870606,-8.0,-53.0
above_ma20 AND ema20_up AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18387348059870606,-8.0,-53.0
boll_pct_b_gt_0_5 AND ema20_up AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18387348059870606,-8.0,-53.0
above_ema20 AND money_ratio20_gt_1_2 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18723222370038392,-7.0,-53.0
ema20_up AND money_ratio20_gt_1_2 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18723222370038392,-7.0,-53.0
above_ema20 AND money_ratio20_gt_1_2,and2,2,0.9834319526627219,831,0.9846153846153847,832,0.18742949927412705,-7.0,-53.0
ema20_up AND money_ratio20_gt_1_2,and2,2,0.9834319526627219,831,0.9846153846153847,832,0.18742949927412705,-7.0,-53.0
above_ema20 AND ema20_up AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18742949927412705,-7.0,-53.0
above_ema20 AND money_ratio20_gt_1_0 AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18742949927412705,-7.0,-53.0
ema20_up AND money_ratio20_gt_1_0 AND money_ratio20_gt_1_2,and3,3,0.9834319526627219,831,0.9846153846153847,832,0.18742949927412705,-7.0,-53.0
above_ema20 AND near_high_20_5pct AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.2247803412361591,-7.0,-54.0
ema20_up AND near_high_20_5pct AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.2247803412361591,-7.0,-54.0
above_boll_mid20 AND rsi14_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.23780305827722784,-5.0,-55.0
above_ma20 AND rsi14_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.23780305827722784,-5.0,-55.0
boll_pct_b_gt_0_5 AND rsi14_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.23780305827722784,-5.0,-55.0
above_ema20 AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.24034487816968733,-6.0,-54.0
ema20_up AND money_ratio20_gt_1_0 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.24034487816968733,-6.0,-54.0
above_ema20 AND rsi14_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.24188767432331948,-5.0,-55.0
ema20_up AND rsi14_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.24188767432331948,-5.0,-55.0
above_ma30 AND money_ratio20_gt_1_0 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.24412599333309729,-5.0,-55.0
above_ma30 AND vol_ratio20_gt_1_0,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.24534505521186892,-5.0,-55.0
money_ratio20_gt_1_0 AND rsi14_gt_50 AND vol_ratio20_gt_1_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.2464983585660595,-5.0,-55.0
rsi14_gt_50 AND vol_ratio20_gt_1_0,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.24775029970712165,-5.0,-56.0
above_boll_mid20 AND money_ratio20_gt_1_0 AND rsi14_gt_50,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.25482945779567306,-5.0,-55.0
above_ma20 AND money_ratio20_gt_1_0 AND rsi14_gt_50,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.25482945779567306,-5.0,-55.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_1_0 AND rsi14_gt_50,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.25482945779567306,-5.0,-55.0
above_ema20 AND money_ratio20_gt_1_0 AND rsi14_gt_50,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.2586257480032171,-5.0,-56.0
ema20_up AND money_ratio20_gt_1_0 AND rsi14_gt_50,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.2586257480032171,-5.0,-56.0
above_ma30 AND money_ratio20_gt_1_0,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.2618580324037776,-5.0,-55.0
rsi14_gt_50 AND money_ratio20_gt_1_0,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.2642405143328292,-5.0,-56.0
above_ema20 AND boll_pct_b_gt_0_7 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.31200143657084467,-7.0,-54.0
boll_pct_b_gt_0_7 AND ema20_up AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.31200143657084467,-7.0,-54.0
near_high_20_5pct AND boll_pct_b_gt_0_7,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.3127197219931915,-7.0,-54.0
above_boll_mid20 AND boll_pct_b_gt_0_7 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3127197219931915,-7.0,-54.0
above_ma20 AND boll_pct_b_gt_0_7 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3127197219931915,-7.0,-54.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_0_7 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3127197219931915,-7.0,-54.0
above_ema20 AND boll_pct_b_gt_0_7,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
ema20_up AND boll_pct_b_gt_0_7,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
above_boll_mid20 AND above_ema20 AND boll_pct_b_gt_0_7,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
above_boll_mid20 AND boll_pct_b_gt_0_7 AND ema20_up,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
above_ema20 AND above_ma20 AND boll_pct_b_gt_0_7,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
above_ema20 AND boll_pct_b_gt_0_5 AND boll_pct_b_gt_0_7,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
above_ema20 AND boll_pct_b_gt_0_7 AND ema20_up,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
above_ma20 AND boll_pct_b_gt_0_7 AND ema20_up,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_0_7 AND ema20_up,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3249811576535335,-6.0,-55.0
boll_pct_b_gt_0_7,single,1,0.9834319526627219,831,0.9834319526627219,831,0.3257854349926401,-6.0,-55.0
above_ma20 AND boll_pct_b_gt_0_7,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.3257854349926401,-6.0,-55.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_0_7,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.3257854349926401,-6.0,-55.0
boll_pct_b_gt_0_7 AND above_boll_mid20,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.3257854349926401,-6.0,-55.0
above_boll_mid20 AND above_ma20 AND boll_pct_b_gt_0_7,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3257854349926401,-6.0,-55.0
above_boll_mid20 AND boll_pct_b_gt_0_5 AND boll_pct_b_gt_0_7,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3257854349926401,-6.0,-55.0
above_ma20 AND boll_pct_b_gt_0_5 AND boll_pct_b_gt_0_7,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3257854349926401,-6.0,-55.0
above_ma20 AND near_high_20_3pct,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.3540565422144436,-6.0,-55.0
near_high_20_3pct AND above_boll_mid20,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.3540565422144436,-6.0,-55.0
above_boll_mid20 AND above_ma20 AND near_high_20_3pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3540565422144436,-6.0,-55.0
above_boll_mid20 AND boll_pct_b_gt_0_5 AND near_high_20_3pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3540565422144436,-6.0,-55.0
above_boll_mid20 AND near_high_20_3pct AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3540565422144436,-6.0,-55.0
above_ma20 AND boll_pct_b_gt_0_5 AND near_high_20_3pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3540565422144436,-6.0,-55.0
above_ma20 AND near_high_20_3pct AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3540565422144436,-6.0,-55.0
near_high_20_3pct AND boll_pct_b_gt_0_5,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.35405907138846593,-6.0,-55.0
boll_pct_b_gt_0_5 AND near_high_20_3pct AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.35405907138846593,-6.0,-55.0
above_ma30 AND near_high_20_5pct AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.36477771089517586,-5.0,-55.0
near_high_20_3pct,single,1,0.9834319526627219,831,0.9834319526627219,831,0.38627821925915434,-6.0,-56.0
near_high_20_5pct AND near_high_20_3pct,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.38627821925915434,-6.0,-56.0
above_ema20 AND above_ma30 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3975785687910042,-4.0,-57.0
above_ma30 AND ema20_up AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3975785687910042,-4.0,-57.0
above_ma30 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3979377115021776,-4.0,-57.0
above_boll_mid20 AND above_ma30 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3984030795222896,-4.0,-56.0
above_ma20 AND above_ma30 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3984030795222896,-4.0,-56.0
above_ma30 AND boll_pct_b_gt_0_5 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3984030795222896,-4.0,-56.0
