version,period,datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions,cash_ratio,max_single_stock_weight,max_industry_weight_observed
risk_unit_rb075_sw06,valid,2024-06-13,636038.1372784612,323972.9982852936,960011.1355637548,963301.4667140004,-0.0034156816572381565,169.32599658966066,0.11718449688601495,6,0.662532041261121,0.06374925934546777,0.12280378285396483
risk_unit_rb075_sw06,valid,2024-06-14,694989.5781926153,260568.00017356873,955557.578366184,960011.1355637548,-0.004639068269719049,88.56000137329102,0.061499287589884905,5,0.7273131352073112,0.0637952128313422,0.12112509128837641
risk_unit_rb075_sw06,valid,2024-06-17,800001.8245543239,155556.00233078003,955557.826885104,955557.578366184,2.600773889582797e-07,157.75500204563141,0.11006139634575902,3,0.8372092217193633,0.06279054842299396,0.06279054842299396
risk_unit_rb075_sw06,valid,2024-06-18,915585.193023276,39932.999897003174,955518.1929202792,955557.826885104,-4.147730645864822e-05,173.63550596237184,0.12114076272312628,1,0.9582080171859848,0.04179198281401521,0.04179198281401521
risk_unit_rb075_sw06,valid,2024-06-19,915585.193023276,40959.00020599365,956544.1932292697,955518.1929202792,0.0010737632382014084,0.0,0.0,1,0.957180232240272,0.042819767759727935,0.042819767759727935
risk_unit_rb075_sw06,valid,2024-06-20,915585.193023276,40229.99897003174,955815.1919933078,956544.1932292697,-0.0007621197652152301,0.0,0.0,1,0.9579102745938428,0.042089725406157186,0.042089725406157186
risk_unit_rb075_sw06,valid,2024-06-21,915585.193023276,41363.99917602539,956949.1921993014,955815.1919933078,0.001186422035863277,0.0,0.0,1,0.9567751354897318,0.043224864510268184,0.043224864510268184
risk_unit_rb075_sw06,valid,2024-06-24,915585.193023276,40770.00102996826,956355.1940532443,956949.1921993014,-0.0006207206724235803,0.0,0.0,1,0.9573693944640213,0.04263060553597874,0.04263060553597874
risk_unit_rb075_sw06,valid,2024-06-25,915585.193023276,39987.00113296509,955572.1941562411,956355.1940532443,-0.0008187333554227072,0.0,0.0,1,0.958153866994557,0.04184613300544302,0.04184613300544302
risk_unit_rb075_sw06,valid,2024-06-26,915585.193023276,40176.00030899048,955761.1933322665,955572.1941562411,0.0001977863914219835,0.0,0.0,1,0.9579643946738237,0.04203560532617634,0.04203560532617634
risk_unit_rb075_sw06,valid,2024-06-27,915585.193023276,39987.00113296509,955572.1941562411,955761.1933322665,-0.0001977472797011215,0.0,0.0,1,0.958153866994557,0.04184613300544302,0.04184613300544302
risk_unit_rb075_sw06,valid,2024-06-28,915585.193023276,41553.000926971436,957138.1939502475,955572.1941562411,0.001638808457993246,0.0,0.0,1,0.9565862054302982,0.04341379456970179,0.04341379456970179
risk_unit_rb075_sw06,valid,2024-07-01,915585.193023276,41904.001235961914,957489.194259238,957138.1939502475,0.00036671852738612287,0.0,0.0,1,0.9562355361426497,0.04376446385735033,0.04376446385735033
risk_unit_rb075_sw06,valid,2024-07-02,915585.193023276,40419.00072097778,956004.1937442538,957489.194259238,-0.001550931878800954,0.0,0.0,1,0.9577208960112674,0.04227910398873261,0.04227910398873261
risk_unit_rb075_sw06,valid,2024-07-03,915585.193023276,40176.00030899048,955761.1933322665,956004.1937442538,-0.0002541834163253265,0.0,0.0,1,0.9579643946738237,0.04203560532617634,0.04203560532617634
risk_unit_rb075_sw06,valid,2024-07-04,915585.193023276,40256.999588012695,955842.1926112887,955761.1933322665,8.474844928563208e-05,0.0,0.0,1,0.9578832155567085,0.04211678444329143,0.04211678444329143
risk_unit_rb075_sw06,valid,2024-07-05,915585.193023276,40580.99927902222,956166.1923022983,955842.1926112887,0.00033896776425446085,0.0,0.0,1,0.957558634047383,0.042441365952617015,0.042441365952617015
risk_unit_rb075_sw06,valid,2024-07-08,915585.193023276,41067.000102996826,956652.1931262729,956166.1923022983,0.000508280702546493,0.0,0.0,1,0.9570721727310395,0.04292782726896044,0.04292782726896044
risk_unit_rb075_sw06,valid,2024-07-09,915585.193023276,43308.00247192383,958893.1954951999,956652.1931262729,0.0023425466277389173,0.0,0.0,1,0.9548354262232945,0.045164573776705484,0.045164573776705484
risk_unit_rb075_sw06,valid,2024-07-10,915585.193023276,42821.999073028564,958407.1920963046,958893.1954951999,-0.00050683788473882,0.0,0.0,1,0.9553196183979329,0.04468038160206715,0.04468038160206715
risk_unit_rb075_sw06,valid,2024-07-11,915585.193023276,43011.00082397461,958596.1938472507,958407.1920963046,0.00019720401986189628,0.0,0.0,1,0.9551312626734377,0.04486873732656222,0.04486873732656222
risk_unit_rb075_sw06,valid,2024-07-12,915585.193023276,42795.00102996826,958380.1940532443,958596.1938472507,-0.00022532928400165186,0.0,0.0,1,0.9553465302230665,0.04465346977693355,0.04465346977693355
risk_unit_rb075_sw06,valid,2024-07-15,915585.193023276,42228.000926971436,957813.1939502475,958380.1940532443,-0.0005916233521050529,0.0,0.0,1,0.9559120701263122,0.044087929873687794,0.044087929873687794
risk_unit_rb075_sw06,valid,2024-07-16,915585.193023276,41229.001235961914,956814.194259238,957813.1939502475,-0.0010430005530508435,0.0,0.0,1,0.9569101279189517,0.04308987208104836,0.04308987208104836
risk_unit_rb075_sw06,valid,2024-07-17,915585.193023276,40121.999073028564,955707.1920963046,956814.194259238,-0.0011569667021823493,0.0,0.0,1,0.958018523450658,0.04198147654934207,0.04198147654934207
risk_unit_rb075_sw06,valid,2024-07-18,915585.193023276,39825.0,955410.193023276,955707.1920963046,-0.00031076366850091297,0.0,0.0,1,0.9583163333499941,0.04168366665000587,0.04168366665000587
risk_unit_rb075_sw06,valid,2024-07-19,915585.193023276,40013.99917602539,955599.1921993014,955410.193023276,0.00019781992845113727,0.0,0.0,1,0.9581267967756089,0.04187320322439118,0.04187320322439118
risk_unit_rb075_sw06,valid,2024-07-22,915585.193023276,41822.99938201904,957408.1924052951,955599.1921993014,0.00189305330180356,0.0,0.0,1,0.9563164387836005,0.04368356121639944,0.04368356121639944
risk_unit_rb075_sw06,valid,2024-07-23,915585.193023276,40959.00020599365,956544.1932292697,957408.1924052951,-0.0009024355367742709,0.0,0.0,1,0.957180232240272,0.042819767759727935,0.042819767759727935
risk_unit_rb075_sw06,valid,2024-07-24,915585.193023276,41418.000411987305,957003.1934352634,956544.1932292697,0.00047985258730598446,0.0,0.0,1,0.9567211471224949,0.04327885287750509,0.04327885287750509
risk_unit_rb075_sw06,valid,2024-07-25,915585.193023276,42254.99897003174,957840.1919933078,957003.1934352634,0.0008746037252393979,0.0,0.0,1,0.9558851264300183,0.044114873569981665,0.044114873569981665
risk_unit_rb075_sw06,valid,2024-07-26,915585.193023276,42929.99897003174,958515.1919933078,957840.1919933078,0.0007047104575923502,0.0,0.0,1,0.9552119785595099,0.044788021440490086,0.044788021440490086
risk_unit_rb075_sw06,valid,2024-07-29,915585.193023276,41229.001235961914,956814.194259238,958515.1919933078,-0.0017746173960294653,0.0,0.0,1,0.9569101279189517,0.04308987208104836,0.04308987208104836
risk_unit_rb075_sw06,valid,2024-07-30,915585.193023276,40931.999588012695,956517.1926112887,956814.194259238,-0.00031040681642391377,0.0,0.0,1,0.9572072515745708,0.04279274842542921,0.04279274842542921
risk_unit_rb075_sw06,valid,2024-07-31,915585.193023276,41363.99917602539,956949.1921993014,956517.1926112887,0.00045163807963910507,0.0,0.0,1,0.9567751354897318,0.043224864510268184,0.043224864510268184
risk_unit_rb075_sw06,valid,2024-08-01,915585.193023276,41822.99938201904,957408.1924052951,956949.1921993014,0.0004796495046290872,0.0,0.0,1,0.9563164387836005,0.04368356121639944,0.04368356121639944
risk_unit_rb075_sw06,valid,2024-08-02,915585.193023276,40959.00020599365,956544.1932292697,957408.1924052951,-0.0009024355367742709,0.0,0.0,1,0.957180232240272,0.042819767759727935,0.042819767759727935
risk_unit_rb075_sw06,valid,2024-08-05,915585.193023276,39446.999073028564,955032.1920963046,956544.1932292697,-0.0015806913508727982,0.0,0.0,1,0.9586956341372723,0.041304365862727656,0.041304365862727656
risk_unit_rb075_sw06,valid,2024-08-06,955377.4156403301,0.0,955377.4156403301,955032.1920963046,0.00036147843693901116,59.77800092697144,0.04172843695509933,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-07,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-08,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-09,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-12,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-13,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-14,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-15,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-16,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-19,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-20,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-21,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-22,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-23,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-26,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-27,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-28,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-29,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-08-30,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-02,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-03,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-04,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-05,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-06,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-09,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-10,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-11,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-12,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-13,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-18,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-19,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-20,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-23,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-24,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-25,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-26,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-27,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-09-30,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-10-08,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-10-09,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-10-10,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-10-11,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-10-14,955377.4156403301,0.0,955377.4156403301,955377.4156403301,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,valid,2024-10-15,898691.087220454,57151.999855041504,955843.0870754955,955377.4156403301,0.0004874214394667842,28.328999710083007,0.05930431104255451,1,0.9402077593824483,0.059792240617551756,0.059792240617551756
risk_unit_rb075_sw06,valid,2024-10-16,898691.087220454,57190.00072479248,955881.0879452465,955843.0870754955,3.9756389165646056e-05,0.0,0.0,1,0.9401703816028754,0.05982961839712469,0.05982961839712469
risk_unit_rb075_sw06,valid,2024-10-17,842270.8929302929,111651.99947357178,953922.8924038647,955881.0879452465,-0.002048576508183797,28.195999145507812,0.058994783976985425,2,0.8829549009016744,0.05951424256356021,0.05951424256356021
risk_unit_rb075_sw06,valid,2024-10-18,842270.8929302929,116010.0025177002,958280.8954479931,953922.8924038647,0.004568506614980539,0.0,0.0,2,0.8789394601637488,0.06086941910943125,0.06086941910943125
risk_unit_rb075_sw06,valid,2024-10-21,672074.8402316807,287769.00091171265,959843.8411433933,958280.8954479931,0.0016309891001944354,85.0554986000061,0.17751684084287822,5,0.7001918556158947,0.06271020138872961,0.11993721758448703
risk_unit_rb075_sw06,valid,2024-10-22,672074.8402316807,291445.9997177124,963520.8399493931,959843.8411433933,0.003830830233405136,0.0,0.0,5,0.6975197757704753,0.06258920104757876,0.120312913628034
risk_unit_rb075_sw06,valid,2024-10-23,672074.8402316807,289455.99913597107,961530.8393676517,963520.8399493931,-0.002065342542924009,0.0,0.0,5,0.6989633745639079,0.06157264778841453,0.12058895269215981
risk_unit_rb075_sw06,valid,2024-10-24,672074.8402316807,286485.0040435791,958559.8442752598,961530.8393676517,-0.0030898593895811732,0.0,0.0,5,0.7011297669576568,0.06053456347670581,0.12038476205028781
risk_unit_rb075_sw06,valid,2024-10-25,672074.8402316807,286086.0040664673,958160.844298148,958559.8442752598,-0.0004162494178060472,0.0,0.0,5,0.7014217333457985,0.0618288682243415,0.12005082563605717
risk_unit_rb075_sw06,valid,2024-10-28,647191.4040599583,310369.00095939636,957560.4050193547,958160.844298148,-0.0006266581256856307,12.43550033569336,0.025957020493364773,6,0.6758752770765172,0.06301847916702005,0.11952771194691449
risk_unit_rb075_sw06,valid,2024-10-29,477139.4214110611,475096.0027694702,952235.4241805313,957560.4050193547,-0.005560986869246887,84.98349957466127,0.17750002846649351,9,0.5010729587398774,0.062213607134828125,0.11923521744791112
risk_unit_rb075_sw06,valid,2024-10-30,365366.5642392395,576294.0039634705,941660.56820271,952235.4241805313,-0.011105295717098285,55.85849933624267,0.11732077576154663,11,0.388002404026105,0.062185888840956875,0.17664220854610743
risk_unit_rb075_sw06,valid,2024-10-31,363401.0133471725,574300.0084877014,937701.021834874,941660.56820271,-0.00420485523291414,103.550998878479,0.11095505360757714,11,0.38754464897145674,0.06163798353537097,0.1775448659349195
risk_unit_rb075_sw06,valid,2024-11-01,337525.78653359384,597720.9984779358,935246.7850115297,937701.021834874,-0.0026172914033322225,334.22649505138395,0.37005078071862507,12,0.3608948909986714,0.06417664240053587,0.26086376653479054
risk_unit_rb075_sw06,valid,2024-11-04,336951.21497733565,604768.99061203,941720.2055893657,935246.7850115297,0.00692161756830445,111.571497130394,0.11954384548734864,12,0.3578039559706147,0.06294863110484371,0.2652316412062742
risk_unit_rb075_sw06,valid,2024-11-05,143225.69814522236,833589.997625351,976815.6957705733,941720.2055893657,0.037267428237077516,100.51749968528748,0.20560777838599079,17,0.14662509904924997,0.06424651198414642,0.38860452347539537
risk_unit_rb075_sw06,valid,2024-11-06,44977.59723689526,938755.0045967102,983732.6018336054,976815.6957705733,0.007081075880517762,49.09950070381165,0.10052971285453985,19,0.045721364884177176,0.06379477633215776,0.382247169474932
risk_unit_rb075_sw06,valid,2024-11-07,1223.7320307490154,1025114.9949073792,1026338.7269381281,983732.6018336054,0.043310677134322795,21.865999603271487,0.04445516914355561,20,0.0011923276386537316,0.06336796753667634,0.39391575792068917
risk_unit_rb075_sw06,valid,2024-11-08,25607.102868723563,986292.9948329926,1011900.0977017161,1026338.7269381281,-0.01406809356155414,36.6300012588501,0.0237933152070423,19,0.025305959478493817,0.06463286341928466,0.3917086281767116
risk_unit_rb075_sw06,valid,2024-11-11,25607.102868723563,991551.0075569153,1017158.1104256388,1011900.0977017161,0.0051961777015983035,0.0,0.0,19,0.02517514495166149,0.06429875565888943,0.3853923929712897
risk_unit_rb075_sw06,valid,2024-11-12,20976.023983502084,971993.994474411,992970.0184579131,1017158.1104256388,-0.023780070885542126,112.0794993877411,0.11241025157122504,19,0.021124529032687155,0.0647008448908479,0.3827044100273739
risk_unit_rb075_sw06,valid,2024-11-13,79314.67612438172,916821.999168396,996136.6752927777,992970.0184579131,0.003189075980141398,88.34900162220002,0.05884064982469383,17,0.07962228285698857,0.06525309352987511,0.3787994269629164
risk_unit_rb075_sw06,valid,2024-11-14,79314.67612438172,898466.0035133362,977780.6796377179,996136.6752927777,-0.0184271858574675,0.0,0.0,17,0.08111704165986279,0.06402662669594733,0.3849094277627544
risk_unit_rb075_sw06,valid,2024-11-15,135837.76583080261,822915.0032997131,958752.7691305157,977780.6796377179,-0.019460305264215605,84.91200256347656,0.05789437538278878,16,0.14168174549732218,0.06426787006024813,0.37924480075978995
risk_unit_rb075_sw06,valid,2024-11-18,524897.2989318845,425270.9994316101,950168.2983634946,958752.7691305157,-0.008953789802147227,584.4659986495973,0.40640716944483624,8,0.5524256069539807,0.06586832827251861,0.11704873966882846
risk_unit_rb075_sw06,valid,2024-11-19,741643.9525627133,208906.0052871704,950549.9578498837,950168.2983634946,0.00040167566845417113,388.3485054016113,0.2944541559799163,4,0.7802261695327306,0.06439956206968997,0.0921108906123525
risk_unit_rb075_sw06,valid,2024-11-20,551303.8282689092,405988.0029678345,957291.8312367437,950549.9578498837,0.007092602899178457,95.12250089645386,0.20014203380034476,8,0.575899438687019,0.06931637799564305,0.14551988864949855
risk_unit_rb075_sw06,valid,2024-11-21,359345.89394082996,599757.0107460022,959102.9046868321,957291.8312367437,0.0018918718315485972,95.93100166320802,0.20042164475439617,12,0.37466875784112463,0.07145114594331027,0.14588320368002344
risk_unit_rb075_sw06,valid,2024-11-22,248074.28671941732,687558.0046653748,935632.2913847921,959102.9046868321,-0.024471423438868323,55.607999610900876,0.11595835929421587,14,0.2651407919581874,0.06967480880166038,0.2551344220338018
risk_unit_rb075_sw06,valid,2024-11-25,465954.9762353895,459386.9973182678,925341.9735536573,935632.2913847921,-0.010998249981202024,327.3120022773743,0.23321982741242134,10,0.5035489468244363,0.06844496499588718,0.1407220324472649
risk_unit_rb075_sw06,valid,2024-11-26,517936.88760662056,399365.00120162964,917301.8888082502,925341.9735536573,-0.008688771259916184,78.09000205993652,0.05626028307498173,9,0.5646307872313652,0.0676582060490583,0.10788378349016597
risk_unit_rb075_sw06,valid,2024-11-27,582192.6601202484,350327.99854278564,932520.6586630341,917301.8888082502,0.016590797468602148,206.2290008068085,0.18968455442258775,7,0.6243214610976501,0.06096165003827223,0.10967478305243937
risk_unit_rb075_sw06,valid,2024-11-28,527355.2537462708,400733.9988708496,928089.2526171204,932520.6586630341,-0.004752072787606698,27.405000686645508,0.05877617923432685,8,0.5682160980306376,0.06159752319765582,0.10795082499421359
risk_unit_rb075_sw06,valid,2024-11-29,470879.0286470887,470227.9996871948,941107.0283342835,928089.2526171204,0.014026426532204983,28.224000549316408,0.06082173771483185,9,0.5003458846551418,0.06487678650527742,0.11165573976805993
risk_unit_rb075_sw06,valid,2024-12-02,363515.3745630738,585698.0052947998,949213.3798578735,941107.0283342835,0.008613634028361128,53.654999542236325,0.11402528708600387,11,0.38296486572650634,0.06405303727292976,0.1144705718959343
risk_unit_rb075_sw06,valid,2024-12-03,279922.1124146578,659202.0045042038,939124.1169188616,949213.3798578735,-0.01062907787975198,251.26550248861312,0.3042751049390454,14,0.2980672174973465,0.06339523973730518,0.1449233362892989
risk_unit_rb075_sw06,valid,2024-12-04,282187.68495761126,648122.0001935959,930309.6851512071,939124.1169188616,-0.009385800671985134,215.42950172424318,0.22807315544683193,14,0.3033266120536476,0.06253401625836767,0.14587185609783473
risk_unit_rb075_sw06,valid,2024-12-05,309380.8341632959,623600.0034093857,932980.8375726816,930309.6851512071,0.0028712507932671105,40.85100030899048,0.029274123058890003,13,0.3316047036595158,0.06300665599787032,0.1456107089440648
risk_unit_rb075_sw06,valid,2024-12-06,199543.94357548922,740150.0024557114,939693.9460312006,932980.8375726816,0.007195333696224937,54.89099979400635,0.11766801113903949,15,0.21234992990884266,0.06282896967758686,0.14589644006874392
risk_unit_rb075_sw06,valid,2024-12-09,145016.69357548922,791866.9954538345,936883.6890293238,939693.9460312006,-0.0029906088186967272,27.25,0.05799760680611051,16,0.15478622936187153,0.06305158021431152,0.16641873751301103
risk_unit_rb075_sw06,valid,2024-12-10,145016.69357548922,796855.9940814972,941872.6876569864,936883.6890293238,0.005325099247732279,0.0,0.0,16,0.15396634330297276,0.06354361695200203,0.16737081548573898
risk_unit_rb075_sw06,valid,2024-12-11,145016.69357548922,799142.0007944107,944158.6943698999,941872.6876569864,0.0024270867420523867,0.0,0.0,16,0.15359355841368227,0.06369162024225505,0.16512796292246
risk_unit_rb075_sw06,valid,2024-12-12,145016.69357548922,800454.9980640411,945471.6916395304,944158.6943698999,0.0013906531576310943,0.0,0.0,16,0.15338025967125216,0.062106567272127974,0.16694524121864282
risk_unit_rb075_sw06,valid,2024-12-13,35160.426047146,888151.0038137436,923311.4298608896,945471.6916395304,-0.023438313356810236,160.26800136566163,0.22752241344859356,18,0.03808078716456855,0.06234949271260683,0.22079116071896945
risk_unit_rb075_sw06,valid,2024-12-16,174912.11858144967,736320.999288559,911233.1178700086,923311.4298608896,-0.013081514644198378,212.30750002861026,0.1515891556280419,14,0.19195101138367718,0.061927073804668664,0.2186838881934782
risk_unit_rb075_sw06,valid,2024-12-17,275528.5350718138,626405.0097703934,901933.5448422071,911233.1178700086,-0.010205481830532048,367.58199901580815,0.34797901168507844,12,0.30548651466335847,0.06161762324596622,0.22127905552896576
risk_unit_rb075_sw06,valid,2024-12-18,543176.46161921,360468.0025100708,903644.4641292808,901933.5448422071,0.0018969460631081958,402.07500232458113,0.2971948466520513,7,0.6010953236377043,0.061461121105665,0.162417858906781
risk_unit_rb075_sw06,valid,2024-12-19,543176.46161921,363117.00134277344,906293.4629619834,903644.4641292808,0.0029314613632420716,0.0,0.0,7,0.5993383863147149,0.062483071776095724,0.16098648678128327
risk_unit_rb075_sw06,valid,2024-12-20,439477.5713721511,472336.99855804443,911814.5699301956,906293.4629619834,0.006091963799637057,156.89100236892702,0.2302366843840126,9,0.4819812995594,0.06270353785779516,0.11607951920695367
risk_unit_rb075_sw06,valid,2024-12-23,439477.5713721511,464164.00032043457,903641.5716925857,911814.5699301956,-0.00896344334378818,0.0,0.0,9,0.48634058584641915,0.06324188771303664,0.11741270587680494
risk_unit_rb075_sw06,valid,2024-12-24,545990.282542586,360948.9963531494,906939.2788957354,903641.5716925857,0.0036493531356385223,255.2920072078705,0.22343815506502301,7,0.602014153811233,0.06324127749906841,0.11344199020790485
risk_unit_rb075_sw06,valid,2024-12-25,439875.2497411486,469172.00174331665,909047.2514844653,906939.2788957354,0.0023242709162365482,53.03100090026855,0.11694498658132363,9,0.48388601255087305,0.0631375342589916,0.11546044733393135
risk_unit_rb075_sw06,valid,2024-12-26,381235.95265388454,544837.9954338074,926073.9480876919,909047.2514844653,0.018730265753977182,129.29499871730803,0.17441337565530374,10,0.4116690178372068,0.06474644674154684,0.1253031678833712
risk_unit_rb075_sw06,valid,2024-12-27,292908.8084898945,629297.9937076569,922206.8021975514,926073.9480876919,-0.0041758499935410365,44.14150133132935,0.0953304029823534,12,0.3176172717354873,0.06773426400600081,0.21552323824970346
risk_unit_rb075_sw06,valid,2024-12-30,106450.9822150465,825776.9988059998,932227.9810210463,922206.8021975514,0.010866520177052585,97.82699964046479,0.20208048653634442,17,0.11418985954321322,0.06713164642193903,0.21703167391487735
risk_unit_rb075_sw06,valid,2024-12-31,284.9242723699572,913208.998799324,913493.923071694,932227.9810210463,-0.02009600476573703,53.05650072097778,0.11382730791424284,19,0.00031190604028527883,0.06802453463426243,0.2100276724881445
risk_unit_rb075_sw06,observed_test,2025-01-02,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,observed_test,2025-01-03,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,observed_test,2025-01-06,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,observed_test,2025-01-07,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,observed_test,2025-01-08,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,observed_test,2025-01-09,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb075_sw06,observed_test,2025-01-10,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0,1.0,0.0,0.0
