version,period,direction,instrument,signal_date,order_date,status,reason,open,prev_close_for_limit,limit_threshold,entry_type,exit_reason
risk_unit_rb100_sw03,valid,buy,SH600030,2024-12-05,2024-12-06,executed,executed,30.079999923706055,30.079999923706055,0.095,pullback,
risk_unit_rb100_sw03,valid,sell,SH600438,2024-12-12,2024-12-13,executed,executed,25.100000381469727,25.25,0.095,,time_stop
risk_unit_rb100_sw03,valid,buy,SH600887,2024-12-12,2024-12-13,executed,executed,28.309999465942383,28.530000686645508,0.095,breakout,
risk_unit_rb100_sw03,valid,buy,SH601788,2024-12-12,2024-12-13,executed,executed,19.850000381469727,20.09000015258789,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SZ002558,2024-12-12,2024-12-13,executed,executed,13.420000076293945,13.470000267028809,0.095,pullback,
risk_unit_rb100_sw03,valid,sell,SH600515,2024-12-13,2024-12-16,executed,executed,3.880000114440918,3.880000114440918,0.095,,trailing_stop
risk_unit_rb100_sw03,valid,sell,SZ000559,2024-12-13,2024-12-16,executed,executed,6.269999980926514,6.289999961853027,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH601688,2024-12-13,2024-12-16,executed,executed,17.59000015258789,17.600000381469727,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH601066,2024-12-13,2024-12-16,executed,executed,26.65999984741211,26.75,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SZ000963,2024-12-16,2024-12-17,executed,executed,35.13999938964844,35.20000076293945,0.095,,trailing_stop
risk_unit_rb100_sw03,valid,sell,SH600895,2024-12-16,2024-12-17,executed,executed,27.43000030517578,27.600000381469727,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH600570,2024-12-16,2024-12-17,executed,executed,29.780000686645508,29.700000762939453,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH600030,2024-12-16,2024-12-17,executed,executed,29.209999084472656,29.229999542236328,0.095,,time_stop
risk_unit_rb100_sw03,valid,buy,SZ002625,2024-12-16,2024-12-17,executed,executed,41.70000076293945,41.66999816894531,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH601136,2024-12-16,2024-12-17,executed,executed,23.40999984741211,23.670000076293945,0.095,pullback,
risk_unit_rb100_sw03,valid,sell,SH600580,2024-12-17,2024-12-18,executed,executed,12.199999809265137,12.149999618530273,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH603296,2024-12-17,2024-12-18,executed,executed,60.130001068115234,59.75,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH603893,2024-12-17,2024-12-18,executed,executed,84.37999725341797,84.16999816894531,0.095,,trailing_stop
risk_unit_rb100_sw03,valid,sell,SH600010,2024-12-17,2024-12-18,executed,executed,1.9500000476837158,1.9500000476837158,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH601607,2024-12-17,2024-12-18,executed,executed,21.0,20.940000534057617,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH601136,2024-12-17,2024-12-18,executed,executed,23.100000381469727,23.06999969482422,0.095,,stop_loss
risk_unit_rb100_sw03,valid,buy,SZ002600,2024-12-19,2024-12-20,executed,executed,8.850000381469727,8.850000381469727,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH603296,2024-12-19,2024-12-20,executed,executed,62.869998931884766,62.189998626708984,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH600600,2024-12-19,2024-12-20,executed,executed,74.02999877929688,74.33999633789062,0.095,pullback,
risk_unit_rb100_sw03,valid,sell,SH600887,2024-12-23,2024-12-24,executed,executed,27.850000381469727,27.93000030517578,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SH601788,2024-12-23,2024-12-24,executed,executed,18.3700008392334,18.31999969482422,0.095,,time_stop
risk_unit_rb100_sw03,valid,sell,SZ002558,2024-12-23,2024-12-24,executed,executed,12.640000343322754,12.5600004196167,0.095,,time_stop
risk_unit_rb100_sw03,valid,buy,SH605499,2024-12-23,2024-12-24,executed,executed,237.85000610351562,237.8699951171875,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SZ000988,2024-12-24,2024-12-25,executed,executed,40.02000045776367,39.790000915527344,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH601728,2024-12-24,2024-12-25,executed,executed,6.840000152587891,6.840000152587891,0.095,pullback,
risk_unit_rb100_sw03,valid,sell,SZ002600,2024-12-25,2024-12-26,executed,executed,8.199999809265137,8.270000457763672,0.095,,stop_loss
risk_unit_rb100_sw03,valid,buy,SZ002241,2024-12-25,2024-12-26,executed,executed,26.579999923706055,26.770000457763672,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SZ002602,2024-12-25,2024-12-26,executed,executed,4.900000095367432,4.909999847412109,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SZ001309,2024-12-26,2024-12-27,executed,executed,66.19000244140625,66.25,0.095,breakout,
risk_unit_rb100_sw03,valid,buy,SZ000100,2024-12-26,2024-12-27,executed,executed,5.110000133514404,5.110000133514404,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH600418,2024-12-27,2024-12-30,executed,executed,39.5,39.459999084472656,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH601229,2024-12-27,2024-12-30,executed,executed,8.579999923706055,8.600000381469727,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH600660,2024-12-27,2024-12-30,executed,executed,58.93000030517578,58.970001220703125,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH600015,2024-12-27,2024-12-30,executed,executed,7.429999828338623,7.440000057220459,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH601818,2024-12-27,2024-12-30,executed,executed,3.5299999713897705,3.5299999713897705,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH601939,2024-12-30,2024-12-31,executed,executed,8.239999771118164,8.239999771118164,0.095,pullback,
risk_unit_rb100_sw03,valid,buy,SH600016,2024-12-30,2024-12-31,executed,executed,4.010000228881836,4.010000228881836,0.095,breakout,
risk_unit_rb100_sw03,valid,buy,SH600030,2024-12-30,2024-12-31,executed,executed,29.950000762939453,29.93000030517578,0.095,pullback,
risk_unit_rb100_sw03,valid,sell,SZ002230,2024-12-31,2025-01-02,executed,executed,47.91999816894531,48.220001220703125,0.095,,trailing_stop
risk_unit_rb100_sw03,valid,sell,SH600030,2024-12-31,2025-01-02,executed,executed,28.43000030517578,28.6200008392334,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SH603986,2025-03-06,2025-03-07,executed,executed,135.9600067138672,137.33999633789062,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000988,2025-03-06,2025-03-07,executed,executed,44.349998474121094,44.790000915527344,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000425,2025-03-14,2025-03-17,executed,executed,9.0600004196167,9.050000190734863,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000338,2025-03-14,2025-03-17,executed,executed,15.380000114440918,15.279999732971191,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH603986,2025-03-17,2025-03-18,executed,executed,128.4199981689453,127.66999816894531,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SZ000988,2025-03-17,2025-03-18,executed,executed,45.290000915527344,44.310001373291016,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SZ000425,2025-03-17,2025-03-18,executed,executed,8.819999694824219,8.789999961853027,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SZ000933,2025-03-17,2025-03-18,executed,executed,19.18000030517578,19.18000030517578,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600019,2025-03-17,2025-03-18,executed,executed,7.260000228881836,7.25,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000807,2025-03-18,2025-03-19,executed,executed,17.360000610351562,17.56999969482422,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000157,2025-03-18,2025-03-19,executed,executed,7.619999885559082,7.639999866485596,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ000933,2025-03-19,2025-03-20,executed,executed,18.84000015258789,18.649999618530273,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SH600031,2025-03-19,2025-03-20,executed,executed,19.6299991607666,19.34000015258789,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH603986,2025-03-19,2025-03-20,executed,executed,129.94000244140625,130.5800018310547,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000425,2025-03-20,2025-03-21,executed,executed,8.760000228881836,8.8100004196167,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ002179,2025-03-20,2025-03-21,executed,executed,41.209999084472656,41.459999084472656,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ000807,2025-03-21,2025-03-24,executed,executed,16.950000762939453,16.989999771118164,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,sell,SZ000338,2025-03-25,2025-03-26,executed,executed,15.210000038146973,15.220000267028809,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ000157,2025-03-25,2025-03-26,executed,executed,7.320000171661377,7.349999904632568,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,sell,SH603986,2025-03-25,2025-03-26,executed,executed,118.97000122070312,118.97000122070312,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,sell,SH600031,2025-03-26,2025-03-27,executed,executed,18.56999969482422,18.65999984741211,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,sell,SZ000425,2025-03-26,2025-03-27,executed,executed,8.460000038146973,8.489999771118164,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,sell,SH600019,2025-03-28,2025-03-31,executed,executed,7.070000171661377,7.099999904632568,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SZ002179,2025-03-31,2025-04-01,executed,executed,40.439998626708984,40.189998626708984,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SZ000963,2025-06-09,2025-06-10,executed,executed,43.93000030517578,43.439998626708984,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ002311,2025-06-09,2025-06-10,executed,executed,60.11000061035156,60.11000061035156,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600988,2025-06-11,2025-06-12,executed,executed,27.1299991607666,26.780000686645508,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600926,2025-06-12,2025-06-13,executed,executed,16.049999237060547,16.049999237060547,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600000,2025-06-12,2025-06-13,executed,executed,12.130000114440918,12.09000015258789,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ002311,2025-06-17,2025-06-18,executed,executed,57.209999084472656,56.70000076293945,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,sell,SZ000963,2025-06-18,2025-06-19,executed,executed,41.15999984741211,40.900001525878906,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SZ000657,2025-06-18,2025-06-19,executed,executed,11.869999885559082,11.890000343322754,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601166,2025-06-18,2025-06-19,executed,executed,22.200000762939453,22.18000030517578,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601288,2025-06-18,2025-06-19,executed,executed,5.539999961853027,5.53000020980835,0.095,breakout,
risk_unit_rb100_sw03,observed_test,sell,SH600988,2025-06-20,2025-06-23,executed,executed,26.8799991607666,26.829999923706055,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,buy,SH600016,2025-06-25,2025-06-26,executed,executed,4.610000133514404,4.619999885559082,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601009,2025-06-25,2025-06-26,executed,executed,11.5600004196167,11.5600004196167,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SH601998,2025-06-26,2025-06-27,executed,executed,8.359999656677246,8.390000343322754,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600673,2025-06-27,2025-06-30,executed,executed,11.649999618530273,11.630000114440918,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ000657,2025-06-30,2025-07-01,executed,executed,11.829999923706055,11.859999656677246,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,buy,SH600160,2025-06-30,2025-07-01,executed,executed,28.510000228881836,28.549999237060547,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SH600919,2025-07-01,2025-07-02,executed,executed,11.5600004196167,11.5600004196167,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH603799,2025-07-01,2025-07-02,executed,executed,37.810001373291016,38.08000183105469,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SH601838,2025-07-01,2025-07-02,executed,executed,19.450000762939453,19.450000762939453,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600036,2025-07-02,2025-07-03,executed,executed,43.81999969482422,43.81999969482422,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601336,2025-07-03,2025-07-04,executed,executed,56.56999969482422,56.869998931884766,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600183,2025-07-04,2025-07-07,executed,executed,30.530000686645508,30.780000686645508,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SH601601,2025-07-04,2025-07-07,executed,executed,35.939998626708984,36.08000183105469,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600547,2025-07-04,2025-07-07,executed,executed,32.150001525878906,32.61000061035156,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601319,2025-07-07,2025-07-08,executed,executed,8.510000228881836,8.529999732971191,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH601009,2025-07-08,2025-07-09,executed,executed,11.489999771118164,11.489999771118164,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,buy,SZ000657,2025-07-08,2025-07-09,executed,executed,12.069999694824219,12.069999694824219,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH603259,2025-07-08,2025-07-09,executed,executed,69.16000366210938,70.16999816894531,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH600160,2025-07-10,2025-07-11,executed,executed,26.690000534057617,26.6299991607666,0.095,,ema60_exit
risk_unit_rb100_sw03,observed_test,buy,SZ000426,2025-07-10,2025-07-11,executed,executed,17.149999618530273,16.780000686645508,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH600000,2025-07-11,2025-07-14,executed,executed,13.350000381469727,13.390000343322754,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH601998,2025-07-11,2025-07-14,executed,executed,8.34000015258789,8.3100004196167,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH601838,2025-07-14,2025-07-15,executed,executed,19.520000457763672,19.450000762939453,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH600919,2025-07-15,2025-07-16,executed,executed,11.4399995803833,11.430000305175781,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH603799,2025-07-15,2025-07-16,executed,executed,37.02000045776367,37.06999969482422,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH601319,2025-07-15,2025-07-16,executed,executed,8.220000267028809,8.239999771118164,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SH600760,2025-07-15,2025-07-16,executed,executed,57.95000076293945,57.97999954223633,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000988,2025-07-15,2025-07-16,executed,executed,48.27000045776367,48.27000045776367,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SH601398,2025-07-16,2025-07-17,executed,executed,7.650000095367432,7.659999847412109,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH600547,2025-07-17,2025-07-18,executed,executed,30.280000686645508,30.31999969482422,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SZ002414,2025-07-17,2025-07-18,executed,executed,10.149999618530273,10.130000114440918,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ002466,2025-07-17,2025-07-18,executed,executed,34.66999816894531,34.25,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SZ000776,2025-07-17,2025-07-18,executed,executed,17.530000686645508,17.530000686645508,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ002709,2025-07-17,2025-07-18,executed,executed,19.3700008392334,19.329999923706055,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SH600570,2025-07-18,2025-07-21,executed,executed,33.5,33.68000030517578,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH601166,2025-07-21,2025-07-22,executed,executed,23.31999969482422,23.309999465942383,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH600036,2025-07-21,2025-07-22,executed,executed,43.720001220703125,43.720001220703125,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,buy,SZ002074,2025-07-22,2025-07-23,executed,executed,30.68000030517578,30.920000076293945,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ002837,2025-07-23,2025-07-24,executed,executed,31.700000762939453,31.6299991607666,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH600926,2025-07-24,2025-07-25,executed,executed,15.970000267028809,15.989999771118164,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH600016,2025-07-24,2025-07-25,executed,executed,4.929999828338623,4.940000057220459,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH601398,2025-07-25,2025-07-28,executed,executed,7.360000133514404,7.360000133514404,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SZ000768,2025-07-28,2025-07-29,executed,executed,28.860000610351562,28.850000381469727,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ002558,2025-07-29,2025-07-30,executed,executed,24.030000686645508,24.170000076293945,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601456,2025-07-29,2025-07-30,executed,executed,11.529999732971191,11.5600004196167,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ000657,2025-07-30,2025-07-31,executed,executed,16.65999984741211,17.100000381469727,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ000426,2025-07-30,2025-07-31,executed,executed,17.6200008392334,18.149999618530273,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ002709,2025-07-31,2025-08-01,executed,executed,18.760000228881836,18.760000228881836,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH601601,2025-08-01,2025-08-04,executed,executed,37.02000045776367,37.099998474121094,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ000768,2025-08-01,2025-08-04,executed,executed,27.799999237060547,27.799999237060547,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SZ000426,2025-08-01,2025-08-04,executed,executed,18.229999542236328,17.850000381469727,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH603993,2025-08-01,2025-08-04,executed,executed,8.970000267028809,8.979999542236328,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH603259,2025-08-04,2025-08-05,executed,executed,92.5999984741211,91.55000305175781,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH600570,2025-08-04,2025-08-05,executed,executed,34.849998474121094,34.849998474121094,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ002074,2025-08-04,2025-08-05,executed,executed,29.18000030517578,29.09000015258789,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,buy,SZ002736,2025-08-04,2025-08-05,executed,executed,13.300000190734863,13.260000228881836,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH603799,2025-08-04,2025-08-05,executed,executed,43.20000076293945,42.77000045776367,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600143,2025-08-04,2025-08-05,executed,executed,12.680000305175781,12.609999656677246,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601688,2025-08-05,2025-08-06,executed,executed,19.43000030517578,19.43000030517578,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000963,2025-08-05,2025-08-06,executed,executed,44.869998931884766,44.9900016784668,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600570,2025-08-05,2025-08-06,executed,executed,34.959999084472656,35.029998779296875,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH601456,2025-08-08,2025-08-11,executed,executed,11.029999732971191,11.029999732971191,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,sell,SH601336,2025-08-11,2025-08-12,executed,executed,61.939998626708984,61.95000076293945,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH600760,2025-08-11,2025-08-12,executed,executed,61.650001525878906,61.869998931884766,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,buy,SH603259,2025-08-11,2025-08-12,executed,executed,91.25,90.93000030517578,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601336,2025-08-12,2025-08-13,executed,executed,62.189998626708984,61.9900016784668,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600426,2025-08-12,2025-08-13,executed,executed,24.440000534057617,24.389999389648438,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ000963,2025-08-18,2025-08-19,executed,executed,44.06999969482422,43.84000015258789,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH603259,2025-08-19,2025-08-20,executed,executed,89.08000183105469,89.97000122070312,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,buy,SZ000408,2025-08-19,2025-08-20,executed,executed,48.08000183105469,48.08000183105469,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ002602,2025-08-20,2025-08-21,executed,executed,13.539999961853027,13.420000076293945,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH601336,2025-08-27,2025-08-28,executed,executed,62.869998931884766,63.11000061035156,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ000408,2025-08-27,2025-08-28,executed,executed,47.849998474121094,47.869998931884766,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,buy,SZ002049,2025-08-28,2025-08-29,executed,executed,83.0,83.5199966430664,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SZ000630,2025-08-28,2025-08-29,executed,executed,4.349999904632568,4.309999942779541,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ002736,2025-09-01,2025-09-02,executed,executed,14.539999961853027,14.430000305175781,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH600183,2025-09-02,2025-09-03,executed,executed,49.36000061035156,49.150001525878906,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ002414,2025-09-02,2025-09-03,executed,executed,11.90999984741211,11.90999984741211,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH601688,2025-09-02,2025-09-03,executed,executed,21.040000915527344,20.940000534057617,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH600570,2025-09-02,2025-09-03,executed,executed,35.880001068115234,35.900001525878906,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ000776,2025-09-03,2025-09-04,executed,executed,20.540000915527344,20.540000915527344,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,buy,SH601012,2025-09-03,2025-09-04,executed,executed,17.170000076293945,17.18000030517578,0.095,breakout,
risk_unit_rb100_sw03,observed_test,sell,SZ000988,2025-09-04,2025-09-05,executed,executed,64.41000366210938,64.80000305175781,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ002837,2025-09-04,2025-09-05,executed,executed,68.68000030517578,67.68000030517578,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH603993,2025-09-04,2025-09-05,executed,executed,12.300000190734863,12.4399995803833,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ002049,2025-09-04,2025-09-05,executed,executed,73.0,72.9800033569336,0.095,,ema60_exit
risk_unit_rb100_sw03,observed_test,buy,SZ002241,2025-09-05,2025-09-08,executed,executed,32.84000015258789,32.63999938964844,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000657,2025-09-05,2025-09-08,executed,executed,20.0,19.270000457763672,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600549,2025-09-05,2025-09-08,executed,executed,31.299999237060547,29.59000015258789,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600160,2025-09-05,2025-09-08,executed,executed,35.7400016784668,35.7400016784668,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ000630,2025-09-08,2025-09-09,executed,executed,4.309999942779541,4.300000190734863,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,buy,SH603993,2025-09-10,2025-09-11,executed,executed,12.5600004196167,12.510000228881836,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601958,2025-09-11,2025-09-12,executed,executed,15.90999984741211,15.760000228881836,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600276,2025-09-12,2025-09-15,executed,executed,68.8499984741211,69.01000213623047,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH600673,2025-09-15,2025-09-16,executed,executed,22.8700008392334,22.799999237060547,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH601012,2025-09-15,2025-09-16,executed,executed,17.290000915527344,17.15999984741211,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH601288,2025-09-16,2025-09-17,executed,executed,6.889999866485596,6.929999828338623,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,buy,SH603259,2025-09-16,2025-09-17,executed,executed,106.54000091552734,106.69999694824219,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SZ002466,2025-09-18,2025-09-19,executed,executed,43.18000030517578,43.150001525878906,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SZ002241,2025-09-18,2025-09-19,executed,executed,32.810001373291016,32.65999984741211,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SZ000657,2025-09-18,2025-09-19,executed,executed,18.09000015258789,18.149999618530273,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH600549,2025-09-18,2025-09-19,executed,executed,28.3799991607666,28.3799991607666,0.095,,time_stop
risk_unit_rb100_sw03,observed_test,sell,SH603993,2025-09-18,2025-09-19,executed,executed,12.380000114440918,12.380000114440918,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,sell,SH601958,2025-09-18,2025-09-19,executed,executed,14.770000457763672,14.779999732971191,0.095,,stop_loss
risk_unit_rb100_sw03,observed_test,buy,SH600522,2025-09-18,2025-09-19,executed,executed,16.799999237060547,16.889999389648438,0.095,breakout,
risk_unit_rb100_sw03,observed_test,buy,SH605117,2025-09-18,2025-09-19,executed,executed,68.5199966430664,69.12999725341797,0.095,pullback,
risk_unit_rb100_sw03,observed_test,sell,SH600143,2025-09-19,2025-09-22,executed,executed,19.889999389648438,21.670000076293945,0.095,,trailing_stop
risk_unit_rb100_sw03,observed_test,buy,SH603993,2025-09-19,2025-09-22,executed,executed,12.979999542236328,12.510000228881836,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600489,2025-09-19,2025-09-22,executed,executed,18.899999618530273,18.260000228881836,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH601899,2025-09-19,2025-09-22,executed,executed,25.309999465942383,24.829999923706055,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SZ000408,2025-09-19,2025-09-22,executed,executed,53.970001220703125,53.380001068115234,0.095,pullback,
risk_unit_rb100_sw03,observed_test,buy,SH600031,2025-09-19,2025-09-22,executed,executed,21.610000610351562,21.600000381469727,0.095,breakout,
