version,period,stage,instrument,signal_date,order_date,deal_date,entry_type,amount,entry_price,entry_value,entry_cost,exit_signal_date,exit_date,exit_price,exit_value,exit_cost,gross_pnl,net_pnl,initial_stop,current_stop,R,exit_reason,holding_days,cost_before_return,cost_after_return,risk_budget_per_trade,target_loss_budget,initial_risk_per_share,risk_budget_loss_ratio,sizing
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601336,2023-01-19,2023-01-20,2023-01-20,pullback,1000,29.700000762939453,29700.000762939453,14.850000381469727,2023-01-30,2023-01-31,28.579999923706055,28579.999923706055,42.86999988555908,-1120.0008392333984,-1177.7208395004272,28.420749950408936,28.420749950408936,1.2792508125305169,time_stop,11,-0.03771046499874064,-0.03963408226011247,0.0075,7513.226925225019,1.2792508125305169,0.15675299724361177,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600958,2023-02-03,2023-02-06,2023-02-06,pullback,3000,9.890000343322754,29670.00102996826,14.83500051498413,2023-02-06,2023-02-07,9.670000076293945,29010.000228881836,43.515000343322754,-660.0008010864258,-718.3508019447327,9.699000120162964,9.699000120162964,0.19100022315979004,stop_loss,1,-0.02224471783535802,-0.024199251133038464,0.0075,7511.701737604916,0.19100022315979004,0.09563090056525284,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002027,2023-01-31,2023-02-01,2023-02-01,pullback,5000,5.940000057220459,29700.000286102295,14.850000143051147,2023-02-13,2023-02-14,5.889999866485596,29449.99933242798,44.17499899864197,-250.0009536743164,-309.0259528160095,5.598500049114227,5.598500049114227,0.34150000810623204,time_stop,13,-0.008417540446667971,-0.010399714278858541,0.0075,7503.984276269853,0.34150000810623204,0.041181583201507305,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601377,2023-02-09,2023-02-10,2023-02-10,pullback,4800,6.130000114440918,29424.000549316406,14.712000274658203,2023-02-17,2023-02-20,5.989999771118164,28751.998901367188,43.12799835205078,-672.0016479492188,-729.8416465759277,5.9609999537467955,5.9609999537467955,0.1690001606941225,stop_loss,10,-0.022838554764941066,-0.024791900982302502,0.0075,7494.436655086577,0.1690001606941225,0.09738445732016084,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600845,2023-02-14,2023-02-15,2023-02-15,pullback,900,31.75,28575.0,14.2875,2023-02-17,2023-02-20,31.239999771118164,28115.999794006348,42.17399969100952,-459.00020599365234,-515.4617056846633,30.924250745773314,31.75,0.825749254226686,trailing_stop,5,-0.016062999334860974,-0.018029889890913278,0.0075,7507.760604564785,0.825749254226686,0.06865718458993725,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000858,2023-02-07,2023-02-08,2023-02-08,pullback,100,178.77999877929688,17877.999877929688,8.938999938964844,2023-02-24,2023-02-27,175.1699981689453,17516.99981689453,26.2754997253418,-361.00006103515625,-396.21456069946436,170.70825653076173,178.77999877929688,8.071742248535145,trailing_stop,19,-0.02019241881083181,-0.022151054655288004,0.0075,7499.999092943251,8.071742248535145,0.05282861448240209,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002415,2023-02-07,2023-02-08,2023-02-08,breakout,800,34.310001373291016,27448.001098632812,13.724000549316406,2023-02-27,2023-02-28,34.869998931884766,27895.999145507812,41.84399871826172,447.998046875,392.4300476074226,29.080750751495362,29.080750751495362,5.229250621795654,time_stop,20,0.01632170026754024,0.014290072680798557,0.0075,7497.547055936872,5.229250621795654,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002555,2023-02-01,2023-02-02,2023-02-02,pullback,1600,17.690000534057617,28304.000854492188,14.152000427246094,2023-02-28,2023-03-01,18.75,30000.0,45.0,1695.9991455078125,1636.8471450805664,16.80575075149536,19.02499923706055,0.8842497825622573,trailing_stop,27,0.0599208272437088,0.05780204498035305,0.0075,7496.897891827404,0.8842497825622573,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002558,2023-02-20,2023-02-21,2023-02-21,breakout,2900,10.239999771118164,29695.999336242676,14.847999668121338,2023-03-03,2023-03-06,10.079999923706055,29231.99977874756,43.84799966812134,-463.9995574951172,-522.6955568313584,7.861750173568725,7.861750173568725,2.3782495975494387,time_stop,13,-0.015624985448084446,-0.017592751594115216,0.0075,7548.706182728648,2.3782495975494387,0.06924306552390128,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002602,2023-02-20,2023-02-21,2023-02-21,pullback,6500,4.579999923706055,29769.999504089355,14.884999752044678,2023-03-03,2023-03-06,4.46999979019165,29054.998636245728,43.58249795436859,-715.0008678436279,-773.4683655500412,4.3887500166893005,4.3887500166893005,0.19124990701675415,time_stop,13,-0.02401749680061002,-0.025968486312252976,0.0075,7548.812327709316,0.19124990701675415,0.10246225922333266,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000568,2023-02-23,2023-02-24,2023-02-24,pullback,100,220.35000610351562,22035.000610351562,11.017500305175782,2023-03-07,2023-03-08,217.61000061035156,21761.000061035156,32.641500091552736,-274.00054931640625,-317.6595497131333,214.6659927368164,214.6659927368164,5.684013366699219,time_stop,12,-0.012434787462074623,-0.014408930815473705,0.0075,7489.865832390189,5.684013366699219,0.042411914555185136,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000338,2023-03-01,2023-03-02,2023-03-02,pullback,2700,11.020000457763672,29754.001235961914,14.877000617980958,2023-03-07,2023-03-08,10.630000114440918,28701.00030899048,43.051500463485716,-1053.0009269714355,-1110.9294280529036,10.70524959564209,10.70524959564209,0.3147508621215813,stop_loss,6,-0.035390229321451236,-0.037318484735101555,0.0075,7576.572267400145,0.3147508621215813,0.1466269163475045,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601601,2023-02-13,2023-02-14,2023-02-14,breakout,1200,24.329999923706055,29195.999908447266,14.597999954223633,2023-03-09,2023-03-10,23.969999313354492,28763.99917602539,43.14599876403809,-432.000732421875,-489.74473114013597,21.342250299453735,21.342250299453735,2.98774962425232,time_stop,24,-0.01479657260503294,-0.016765994748750988,0.0075,7492.0001111365555,2.98774962425232,0.06536902347507313,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000858,2023-03-01,2023-03-02,2023-03-02,pullback,100,181.36000061035156,18136.000061035156,9.06800003051758,2023-03-10,2023-03-13,171.58999633789062,17158.999633789062,25.738499450683594,-977.0004272460938,-1011.8069267272942,172.18125267028807,172.18125267028807,9.178747940063488,stop_loss,11,-0.05387077767744169,-0.05576209046569264,0.0075,7578.890687578081,9.178747940063488,0.13350330126619472,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002415,2023-02-28,2023-03-01,2023-03-01,pullback,800,35.31999969482422,28255.999755859375,14.127999877929687,2023-03-16,2023-03-17,35.34000015258789,28272.000122070312,42.40800018310547,16.0003662109375,-40.535633850098385,33.57900142669678,33.57900142669678,1.7409982681274414,time_stop,16,0.0005662643809876005,-0.0014338680815431351,0.0075,7560.200796936392,1.7409982681274414,0.00536171391989014,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600050,2023-02-13,2023-02-14,2023-02-14,pullback,6500,4.610000133514404,29965.000867843628,14.982500433921814,2023-03-20,2023-03-21,5.079999923706055,33019.999504089355,49.52999925613403,3054.9986362457275,2990.4861365556717,4.3177501320838925,5.276371619760111,0.29225000143051183,trailing_stop,35,0.10195222919296296,0.09974942613610546,0.0075,7495.524988258302,0.29225000143051183,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600845,2023-02-20,2023-02-21,2023-02-21,pullback,900,32.54999923706055,29294.999313354492,14.647499656677246,2023-04-21,2023-04-24,36.43000030517578,32787.0002746582,49.1805004119873,3492.000961303711,3428.172961235045,30.56375026702881,37.124386120142574,1.9862489700317383,trailing_stop,62,0.11920126448720682,0.11696398060017588,0.0075,7545.2882050884955,1.9862489700317383,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002415,2023-04-12,2023-04-13,2023-04-13,pullback,700,42.08000183105469,29456.00128173828,14.72800064086914,2023-04-21,2023-04-24,36.84000015258789,25788.000106811523,38.682000160217285,-3668.001174926758,-3721.4111757278442,37.56225175857544,37.56225175857544,4.517750072479245,stop_loss,11,-0.12452474929788904,-0.12627482476156143,0.0075,7697.758080592095,4.517750072479245,0.48344091055685673,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600584,2023-04-14,2023-04-17,2023-04-17,pullback,800,35.63999938964844,28511.99951171875,14.255999755859376,2023-04-21,2023-04-24,31.989999771118164,25591.99981689453,38.3879997253418,-2919.9996948242188,-2972.6436943054205,33.18175163269043,33.18175163269043,2.4582477569580092,stop_loss,7,-0.10241301013014069,-0.10420728697145977,0.0075,7675.860138325631,2.4582477569580092,0.38727173772525986,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600570,2023-01-16,2023-01-17,2023-01-17,breakout,600,43.189998626708984,25913.99917602539,12.956999588012696,2023-04-24,2023-04-25,46.630001068115234,27978.00064086914,41.96700096130371,2064.00146484375,2009.0774642944336,35.22524890899658,43.189998626708984,7.964749717712401,ema60_exit,98,0.07964812574175285,0.0774899085988408,0.0075,7497.364091120481,7.964749717712401,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002236,2023-02-27,2023-02-28,2023-02-28,breakout,2300,12.930000305175781,29739.000701904297,14.86950035095215,2023-04-25,2023-04-26,21.190000534057617,48737.00122833252,73.10550184249878,18998.000526428223,18910.025524234774,11.190500068664551,21.600108951552777,1.7395002365112298,trailing_stop,57,0.6388244419124585,0.6355484310340728,0.0075,7476.7173025678385,1.7395002365112298,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601728,2023-04-18,2023-04-19,2023-04-19,pullback,4900,6.260000228881836,30674.001121520996,15.3370005607605,2023-05-04,2023-05-05,5.920000076293945,29008.000373840332,43.5120005607605,-1666.000747680664,-1724.849748802185,5.617499947547913,5.617499947547913,0.6425002813339233,time_stop,16,-0.05431312143076736,-0.056203549973634394,0.0075,7683.020690117776,0.6425002813339233,0.22450151032662963,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601100,2023-08-07,2023-08-08,2023-08-08,pullback,400,67.4000015258789,26960.000610351562,13.480000305175782,2023-08-11,2023-08-14,64.26000213623047,25704.000854492188,38.55600128173828,-1255.999755859375,-1308.0357574462876,65.99000196456909,65.99000196456909,1.4099995613098173,stop_loss,6,-0.04658752698162482,-0.0484933989916565,0.0075,7591.751015323342,1.4099995613098173,0.17229697797071086,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600104,2023-08-09,2023-08-10,2023-08-10,pullback,2000,14.789999961853027,29579.999923706055,14.789999961853027,2023-08-11,2023-08-14,14.229999542236328,28459.999084472656,42.689998626708984,-1120.0008392333984,-1177.4808378219604,14.48599989414215,14.48599989414215,0.3040000677108772,stop_loss,4,-0.03786344969986986,-0.039786761144747676,0.0075,7586.743653173626,0.3040000677108772,0.15520240193293022,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600741,2023-08-07,2023-08-08,2023-08-08,pullback,1700,17.790000915527344,30243.001556396484,15.121500778198243,2023-08-14,2023-08-15,16.899999618530273,28729.999351501465,43.0949990272522,-1513.0022048950195,-1571.2187047004707,17.221000337600707,17.221000337600707,0.5690005779266372,stop_loss,7,-0.05002817600870754,-0.0519271701596147,0.0075,7591.3544392249,0.5690005779266372,0.20697475230268617,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH603993,2023-08-08,2023-08-09,2023-08-09,pullback,5200,5.800000190734863,30160.00099182129,15.080000495910644,2023-08-14,2023-08-15,5.599999904632568,29119.999504089355,43.67999925613403,-1040.0014877319336,-1098.7614874839796,5.653249764442444,5.653249764442444,0.14675042629241908,stop_loss,6,-0.03448280681469336,-0.03641287616638817,0.0075,7588.506762332618,0.14675042629241908,0.14479284553556004,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000166,2023-08-10,2023-08-11,2023-08-11,pullback,6100,4.949999809265137,30194.998836517334,15.097499418258668,2023-08-14,2023-08-15,4.670000076293945,28487.000465393066,42.7305006980896,-1707.9983711242676,-1765.8263712406158,4.686749994754791,4.686749994754791,0.26324981451034546,stop_loss,4,-0.05656560480004531,-0.05845153062753148,0.0075,7551.143476689041,0.26324981451034546,0.23384887026605405,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002475,2023-08-07,2023-08-08,2023-08-08,pullback,900,33.529998779296875,30176.998901367188,15.088499450683594,2023-08-18,2023-08-21,30.530000686645508,27477.000617980957,41.21550092697144,-2699.9982833862305,-2756.302283763884,30.569749736785887,30.569749736785887,2.9602490425109877,stop_loss,13,-0.08947206089681455,-0.09129220670211821,0.0075,7589.699910743415,2.9602490425109877,0.3631635395573766,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601211,2023-08-09,2023-08-10,2023-08-10,pullback,2000,14.899999618530273,29799.999237060547,14.899999618530273,2023-08-21,2023-08-22,14.130000114440918,28260.000228881836,42.390000343322754,-1539.999008178711,-1597.289008140564,14.31524965763092,14.31524965763092,0.5847499608993534,stop_loss,12,-0.051677820389454995,-0.05357351690042061,0.0075,7585.882725312888,0.5847499608993534,0.21056073050149637,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601088,2024-03-05,2024-03-06,2024-03-06,pullback,800,34.70000076293945,27760.000610351562,13.880000305175782,2024-03-12,2024-03-13,32.61000061035156,26088.00048828125,39.13200073242188,-1672.0001220703125,-1725.0121231079095,32.6584990978241,32.6584990978241,2.041501665115355,stop_loss,7,-0.06023055062350511,-0.062109150222458595,0.0075,7506.792580845416,2.041501665115355,0.22979349762633758,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601898,2024-03-06,2024-03-07,2024-03-07,pullback,2500,11.59000015258789,28975.000381469727,14.487500190734863,2024-03-12,2024-03-13,10.420000076293945,26050.000190734863,39.075000286102295,-2925.0001907348633,-2978.5626912117004,10.728249502182006,10.728249502182006,0.8617506504058845,stop_loss,6,-0.10094909930028777,-0.10274630250008729,0.0075,7511.4530454888945,0.8617506504058845,0.39653615261570685,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600690,2024-03-07,2024-03-08,2024-03-08,pullback,1300,23.100000381469727,30030.000495910645,15.015000247955323,2024-03-18,2024-03-19,21.84000015258789,28392.000198364258,42.58800029754639,-1638.0002975463867,-1695.6032980918885,21.684499406814574,21.684499406814574,1.4155009746551528,time_stop,11,-0.05454546355300402,-0.056435427643852586,0.0075,7507.969388522209,1.4155009746551528,0.22584046502427652,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000651,2024-03-13,2024-03-14,2024-03-14,pullback,800,33.959999084472656,27167.999267578125,13.583999633789062,2024-03-18,2024-03-19,33.029998779296875,26423.9990234375,39.635998535156254,-744.000244140625,-797.2202423095696,33.20950016975403,33.20950016975403,0.7504989147186265,stop_loss,5,-0.027385168735207657,-0.029329426268970334,0.0075,7452.185448104203,0.7504989147186265,0.10697804662287065,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601009,2024-03-05,2024-03-06,2024-03-06,breakout,3800,7.75,29450.0,14.725,2024-03-19,2024-03-20,7.75,29450.0,44.175000000000004,0.0,-58.899999999999274,6.979999995231628,6.979999995231628,0.7700000047683719,time_stop,14,0.0,-0.0019990004997501006,0.0075,7506.0284771810175,0.7700000047683719,0.007847025917775348,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600027,2024-03-07,2024-03-08,2024-03-08,breakout,4900,6.079999923706055,29791.999626159668,14.895999813079834,2024-03-19,2024-03-20,6.03000020980835,29547.001028060913,44.32050154209137,-244.99859809875488,-304.2150994539246,5.125249779224395,5.125249779224395,0.9547501444816593,time_stop,12,-0.008223637257420856,-0.010206198702183584,0.0075,7505.906768581689,0.9547501444816593,0.04053009300985614,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601857,2024-03-08,2024-03-11,2024-03-11,pullback,3600,8.1899995803833,29483.998489379883,14.741999244689941,2024-03-22,2024-03-25,8.140000343322754,29304.001235961914,43.95600185394287,-179.99725341796875,-238.6952545166001,7.714499926567077,7.714499926567077,0.4754996538162235,time_stop,14,-0.006104913262792482,-0.008091710037879304,0.0075,7489.040040600837,0.4754996538162235,0.031872610270815144,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000933,2024-03-13,2024-03-14,2024-03-14,pullback,1600,17.729999542236328,28367.999267578125,14.183999633789062,2024-03-27,2024-03-28,17.5,28000.0,42.0,-367.999267578125,-424.1832672119141,16.86200020313263,16.86200020313263,0.8679993391036973,time_stop,14,-0.01297233774250384,-0.014945406532623775,0.0075,7453.223582755387,0.8679993391036973,0.05691272541365216,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600406,2024-03-20,2024-03-21,2024-03-21,pullback,1200,23.510000228881836,28212.000274658203,14.106000137329103,2024-04-01,2024-04-02,23.1200008392334,27744.001007080078,41.616001510620116,-467.999267578125,-523.7212692260757,22.258750629425048,22.258750629425048,1.2512495994567878,time_stop,12,-0.016588659542815597,-0.0185544993038495,0.0075,7466.957594194293,1.2512495994567878,0.0701385085718552,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600489,2024-03-26,2024-03-27,2024-03-27,pullback,2500,11.5,28750.0,14.375,2024-04-16,2024-04-17,12.529999732971191,31324.99933242798,46.98749899864197,2574.9993324279785,2513.6368334293365,11.06574981212616,12.445999908447266,0.4342501878738396,trailing_stop,21,0.08956519417140794,0.08738715280374897,0.0075,7451.507144571662,0.4342501878738396,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000426,2024-03-28,2024-03-29,2024-03-29,pullback,2700,10.8100004196167,29187.001132965088,14.593500566482545,2024-04-16,2024-04-17,12.25,33075.0,49.612500000000004,3887.998867034912,3823.792866468427,10.14800021648407,12.664000415802002,0.6620002031326297,trailing_stop,19,0.13320994676097897,0.13094465951108186,0.0075,7517.078276821554,0.6620002031326297,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000408,2024-03-29,2024-04-01,2024-04-01,breakout,1000,28.989999771118164,28989.999771118164,14.494999885559082,2024-04-16,2024-04-17,26.8799991607666,26879.9991607666,40.3199987411499,-2110.0006103515625,-2164.8156089782715,26.17425055503845,26.17425055503845,2.8157492160797126,time_stop,16,-0.07278374015213655,-0.07463724591894887,0.0075,7528.744426059367,2.8157492160797126,0.2875400580055766,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600795,2024-03-26,2024-03-27,2024-03-27,pullback,6300,4.679999828338623,29483.998918533325,14.741999459266664,2024-04-18,2024-04-19,4.659999847412109,29357.99903869629,44.03699855804444,-125.99987983703613,-184.7788778543465,4.4995001912117,4.679999828338623,0.18049963712692296,trailing_stop,23,-0.004273500354724066,-0.0062639581251293895,0.0075,7451.211827780128,0.18049963712692296,0.02479850018025806,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000975,2024-03-18,2024-03-19,2024-03-19,pullback,1800,15.770000457763672,28386.00082397461,14.193000411987304,2024-04-22,2024-04-23,17.360000610351562,31248.001098632812,46.87200164794922,2862.000274658203,2800.9352725982667,14.546999645233154,18.341999435424803,1.2230008125305183,trailing_stop,35,0.10082435678086005,0.098623808341518,0.0075,7445.160263208925,1.2230008125305183,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601958,2024-04-09,2024-04-10,2024-04-10,breakout,2700,11.029999732971191,29780.999279022217,14.890499639511109,2024-04-22,2024-04-23,10.75,29025.0,43.5375,-755.9992790222168,-814.4272786617264,9.467999935150146,9.467999935150146,1.561999797821045,time_stop,13,-0.02538528918855802,-0.027333544482533865,0.0075,7659.627093290986,1.561999797821045,0.1063272753023548,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600938,2024-04-10,2024-04-11,2024-04-11,pullback,1100,26.610000610351562,29271.00067138672,14.63550033569336,2024-04-22,2024-04-23,26.329999923706055,28962.99991607666,43.44449987411499,-308.0007553100586,-366.0807555198684,25.87049980163574,26.610000610351562,0.739500808715821,trailing_stop,12,-0.010522385577720906,-0.012500351823442652,0.0075,7666.205403156817,0.739500808715821,0.04775253678555526,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600023,2024-04-11,2024-04-12,2024-04-12,pullback,5000,6.090000152587891,30450.000762939453,15.225000381469727,2024-04-22,2024-04-23,5.869999885559082,29349.99942779541,44.024999141693115,-1100.001335144043,-1159.2513346672058,5.8057498097419735,5.8057498097419735,0.2842503428459171,time_stop,11,-0.036124837687454156,-0.038051624618613666,0.0075,7726.785636246264,0.2842503428459171,0.1500302181581395,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ000630,2024-03-27,2024-03-28,2024-03-28,pullback,8400,3.5199999809265137,29567.999839782715,14.783999919891357,2024-04-23,2024-04-24,3.569999933242798,29987.999439239502,44.98199915885925,419.9995994567871,360.2336003780365,3.3892500400543213,3.791154404780526,0.13074994087219238,trailing_stop,27,0.014204531985004014,0.012177136618717149,0.0075,7455.586279306592,0.13074994087219238,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600362,2024-03-28,2024-03-29,2024-03-29,pullback,1400,21.100000381469727,29540.000534057617,14.77000026702881,2024-04-23,2024-04-24,23.100000381469727,32340.000534057617,48.51000080108643,2800.0,2736.719998931886,20.11849961280823,23.541000747680663,0.9815007686614976,trailing_stop,26,0.09478672814415795,0.09259824892747802,0.0075,7503.332883886278,0.9815007686614976,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601168,2024-03-28,2024-03-29,2024-03-29,pullback,1700,17.06999969482422,29018.999481201172,14.509499740600587,2024-04-23,2024-04-24,17.65999984741211,30021.999740600586,45.03299961090088,1003.0002593994141,943.457760047914,15.812250208854675,17.922573198883303,1.2577494859695442,trailing_stop,26,0.03456357136121005,0.032495478265035765,0.0075,7510.047104878843,1.2577494859695442,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600027,2024-03-29,2024-04-01,2024-04-01,pullback,4700,6.349999904632568,29844.99955177307,14.922499775886536,2024-04-23,2024-04-24,6.329999923706055,29750.999641418457,44.62649946212769,-93.99991035461426,-153.54890959262775,5.7537498593330385,6.349999904632568,0.5962500452995299,trailing_stop,23,-0.0031496033428162606,-0.005142307783910056,0.0075,7533.438848841728,0.5962500452995299,0.020382313133959534,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600219,2024-03-29,2024-04-01,2024-04-01,pullback,10000,2.990000009536743,29900.00009536743,14.950000047683716,2024-04-23,2024-04-24,2.940000057220459,29400.00057220459,44.100000858306885,-499.9995231628418,-559.0495240688324,2.8082498967647553,2.8082498967647553,0.18175011277198783,time_stop,23,-0.016722392025687968,-0.018687964455421726,0.0075,7532.085720998884,0.18175011277198783,0.07422240595460095,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600489,2024-04-17,2024-04-18,2024-04-18,pullback,2400,12.520000457763672,30048.001098632812,15.024000549316407,2024-04-23,2024-04-24,11.899999618530273,28559.999084472656,42.83999862670898,-1488.0020141601562,-1545.8660133361832,12.173999810218811,12.173999810218811,0.3460006475448605,stop_loss,6,-0.04952083199397449,-0.051420840325820664,0.0075,7649.780860354721,0.3460006475448605,0.20207977738913965,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601600,2024-04-15,2024-04-16,2024-04-16,breakout,4300,7.050000190734863,30315.000820159912,15.157500410079956,2024-04-29,2024-04-30,7.070000171661377,30401.00073814392,45.60150110721588,85.99991798400879,25.240916466712953,5.878749978542328,5.878749978542328,1.1712502121925352,time_stop,14,0.0028368766504145238,0.0008322052328224906,0.0075,7602.463959014475,1.1712502121925352,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601857,2024-04-24,2024-04-25,2024-04-25,pullback,3200,9.329999923706055,29855.999755859375,14.927999877929688,2024-05-06,2024-05-07,8.970000267028809,28704.000854492188,43.05600128173828,-1151.9989013671875,-1209.982902526854,9.037999844551086,9.037999844551086,0.2920000791549686,stop_loss,12,-0.03858517252101405,-0.04050704124161168,0.0075,7514.298070103466,0.2920000791549686,0.1610240758669018,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601168,2024-04-25,2024-04-26,2024-04-26,pullback,1600,18.229999542236328,29167.999267578125,14.583999633789062,2024-05-06,2024-05-07,17.940000534057617,28704.000854492188,43.05600128173828,-463.9984130859375,-521.6384140014634,17.03300075531006,17.03300075531006,1.1969987869262688,time_stop,11,-0.01590779020629289,-0.017874991025470667,0.0075,7554.416099633037,1.1969987869262688,0.06905079189731188,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SZ002837,2024-05-09,2024-05-10,2024-05-10,pullback,1600,18.719999313354492,29951.998901367188,14.975999450683593,2024-05-15,2024-05-16,18.40999984741211,29455.999755859375,44.183999633789064,-495.9991455078125,-555.1591445922837,18.25824909210205,18.25824909210205,0.4617502212524407,stop_loss,6,-0.01655980113852008,-0.018525698587518492,0.0075,7585.837363042473,0.4617502212524407,0.07318363392510494,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH603993,2024-04-24,2024-04-25,2024-04-25,pullback,3500,8.350000381469727,29225.001335144043,14.612500667572021,2024-05-16,2024-05-17,8.380000114440918,29330.000400543213,43.99500060081482,104.99906539916992,46.39156413078308,7.924749553203583,8.350000381469727,0.4252508282661438,trailing_stop,22,0.003592782227623204,0.0015865997544045668,0.0075,7501.715593075453,0.4252508282661438,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601058,2024-05-07,2024-05-08,2024-05-08,pullback,1900,15.319999694824219,29107.999420166016,14.553999710083009,2024-05-16,2024-05-17,15.180000305175781,28842.000579833984,43.263000869750975,-265.99884033203125,-323.8158409118667,14.43675000667572,15.319999694824219,0.8832496881484992,trailing_stop,9,-0.009138341542900654,-0.011119074493339685,0.0075,7510.293998814225,0.8832496881484992,0.043116266948137166,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600346,2024-04-29,2024-04-30,2024-04-30,pullback,2000,14.430000305175781,28860.000610351562,14.430000305175781,2024-05-22,2024-05-23,14.239999771118164,28479.999542236328,42.71999931335449,-380.0010681152344,-437.15106773376465,13.549999928474426,14.430000305175781,0.8800003767013553,trailing_stop,23,-0.013167049898777023,-0.015139729459199258,0.0075,7516.050579986214,0.8800003767013553,0.058162337131925805,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH601899,2024-04-24,2024-04-25,2024-04-25,pullback,1800,16.649999618530273,29969.999313354492,14.984999656677246,2024-05-23,2024-05-24,16.90999984741211,30437.999725341797,45.656999588012695,468.0004119873047,407.35841274261475,15.9775000333786,17.331155732865756,0.6724995851516731,trailing_stop,29,0.0156156297200436,0.013585413568679195,0.0075,7504.230984300076,0.6724995851516731,0.0,risk_unit
risk_unit_rb075_sw03,valid,risk_unit_stage,SH600362,2024-04-24,2024-04-25,2024-04-25,pullback,1200,23.360000610351562,28032.000732421875,14.016000366210937,2024-05-23,2024-05-24,23.639999389648438,28367.999267578125,42.55199890136719,335.99853515625,279.4305358886726,22.41024980545044,24.653176840302436,0.9497508049011216,trailing_stop,29,0.011986248800558617,0.009963287783466073,0.0075,7505.063592682778,0.9497508049011216,0.0,risk_unit
