version,period,datetime,industry_name,exposure_value,exposure_weight,account_value
risk_unit_rb050_sw06,observed_test,2025-07-07,电子,33044.00100708008,0.03256451685446198,1014724.1291728974
risk_unit_rb050_sw06,observed_test,2025-07-07,UNKNOWN,0.0,0.0,1014724.1291728974
risk_unit_rb050_sw06,observed_test,2025-07-08,银行,591081.0066223145,0.582289071006776,1015098.9191679956
risk_unit_rb050_sw06,observed_test,2025-07-08,综合,69949.99885559082,0.06890953929191833,1015098.9191679956
risk_unit_rb050_sw06,observed_test,2025-07-08,基础化工,45855.999755859375,0.04517392235373896,1015098.9191679956
risk_unit_rb050_sw06,observed_test,2025-07-08,有色金属,92456.9995880127,0.09108176340468684,1015098.9191679956
risk_unit_rb050_sw06,observed_test,2025-07-08,非银金融,177055.9988975525,0.17442240904233522,1015098.9191679956
risk_unit_rb050_sw06,observed_test,2025-07-08,电子,35001.99966430664,0.03448136827196634,1015098.9191679956
risk_unit_rb050_sw06,observed_test,2025-07-08,UNKNOWN,0.0,0.0,1015098.9191679956
risk_unit_rb050_sw06,observed_test,2025-07-09,银行,552391.0034656525,0.5486850756452776,1006754.1983277322
risk_unit_rb050_sw06,observed_test,2025-07-09,综合,68150.00057220459,0.06769279004289733,1006754.1983277322
risk_unit_rb050_sw06,observed_test,2025-07-09,基础化工,43888.00048828125,0.04359356093193489,1006754.1983277322
risk_unit_rb050_sw06,observed_test,2025-07-09,有色金属,132330.00059127808,0.13144221381056534,1006754.1983277322
risk_unit_rb050_sw06,observed_test,2025-07-09,非银金融,173697.00031280518,0.1725316870804456,1006754.1983277322
risk_unit_rb050_sw06,observed_test,2025-07-09,电子,35859.9983215332,0.035619417710001516,1006754.1983277322
risk_unit_rb050_sw06,observed_test,2025-07-09,UNKNOWN,0.0,0.0,1006754.1983277322
risk_unit_rb050_sw06,observed_test,2025-07-10,银行,558611.9939804077,0.550810214487362,1014164.1881138802
risk_unit_rb050_sw06,observed_test,2025-07-10,综合,67950.00076293945,0.06700098619071862,1014164.1881138802
risk_unit_rb050_sw06,observed_test,2025-07-10,基础化工,42607.99865722656,0.04201291975855306,1014164.1881138802
risk_unit_rb050_sw06,observed_test,2025-07-10,有色金属,131910.9998703003,0.1300686825824775,1014164.1881138802
risk_unit_rb050_sw06,observed_test,2025-07-10,非银金融,175344.0004348755,0.17289508196988923,1014164.1881138802
risk_unit_rb050_sw06,observed_test,2025-07-10,电子,37300.99983215332,0.036780040420797036,1014164.1881138802
risk_unit_rb050_sw06,observed_test,2025-07-10,UNKNOWN,0.0,0.0,1014164.1881138802
risk_unit_rb050_sw06,observed_test,2025-07-11,银行,548398.0108737946,0.5448403574259081,1006529.7171903611
risk_unit_rb050_sw06,observed_test,2025-07-11,综合,67100.00038146973,0.0666646987520383,1006529.7171903611
risk_unit_rb050_sw06,observed_test,2025-07-11,有色金属,177625.0018119812,0.17647268508654243,1006529.7171903611
risk_unit_rb050_sw06,observed_test,2025-07-11,非银金融,177695.00207901,0.17654223123687787,1006529.7171903611
risk_unit_rb050_sw06,observed_test,2025-07-11,电子,35529.9991607666,0.035299503386691314,1006529.7171903611
risk_unit_rb050_sw06,observed_test,2025-07-11,UNKNOWN,0.0,0.0,1006529.7171903611
risk_unit_rb050_sw06,observed_test,2025-07-14,银行,428160.98985671997,0.42195154768723225,1014716.0075689317
risk_unit_rb050_sw06,observed_test,2025-07-14,综合,69400.00057220459,0.06839352099950992,1014716.0075689317
risk_unit_rb050_sw06,observed_test,2025-07-14,有色金属,180253.00331115723,0.17763886837954734,1014716.0075689317
risk_unit_rb050_sw06,observed_test,2025-07-14,非银金融,178495.99771499634,0.1759073439105776,1014716.0075689317
risk_unit_rb050_sw06,observed_test,2025-07-14,电子,35948.00033569336,0.035426661319572554,1014716.0075689317
risk_unit_rb050_sw06,observed_test,2025-07-14,UNKNOWN,0.0,0.0,1014716.0075689317
risk_unit_rb050_sw06,observed_test,2025-07-15,银行,366064.0037059784,0.3615674840116948,1012436.1838193894
risk_unit_rb050_sw06,observed_test,2025-07-15,综合,70100.00228881836,0.06923893417594768,1012436.1838193894
risk_unit_rb050_sw06,observed_test,2025-07-15,有色金属,179289.00060653687,0.1770867176340673,1012436.1838193894
risk_unit_rb050_sw06,observed_test,2025-07-15,非银金融,177057.99922943115,0.1748831205948057,1012436.1838193894
risk_unit_rb050_sw06,observed_test,2025-07-15,电子,38995.0008392334,0.038516008675357455,1012436.1838193894
risk_unit_rb050_sw06,observed_test,2025-07-15,UNKNOWN,0.0,0.0,1012436.1838193894
risk_unit_rb050_sw06,observed_test,2025-07-16,银行,306968.0061817169,0.3047571604426058,1007254.450513649
risk_unit_rb050_sw06,observed_test,2025-07-16,综合,69299.99828338623,0.06880088566304841,1007254.450513649
risk_unit_rb050_sw06,observed_test,2025-07-16,非银金融,117120.00274658203,0.11627648077092807,1007254.450513649
risk_unit_rb050_sw06,observed_test,2025-07-16,电子,38115.0016784668,0.037840489718392475,1007254.450513649
risk_unit_rb050_sw06,observed_test,2025-07-16,有色金属,145695.99714279175,0.14464666506908372,1007254.450513649
risk_unit_rb050_sw06,observed_test,2025-07-16,国防军工,57840.00015258789,0.05742342475934696,1007254.450513649
risk_unit_rb050_sw06,observed_test,2025-07-16,机械设备,42930.00068664551,0.04262081012871511,1007254.450513649
risk_unit_rb050_sw06,observed_test,2025-07-16,UNKNOWN,0.0,0.0,1007254.450513649
risk_unit_rb050_sw06,observed_test,2025-07-17,银行,367184.99941825867,0.3601275016275652,1019597.2197591068
risk_unit_rb050_sw06,observed_test,2025-07-17,综合,72049.99923706055,0.07066515859476677,1019597.2197591068
risk_unit_rb050_sw06,observed_test,2025-07-17,非银金融,117391.99829101562,0.11513565947026712,1019597.2197591068
risk_unit_rb050_sw06,observed_test,2025-07-17,电子,40908.99848937988,0.04012270502173905,1019597.2197591068
risk_unit_rb050_sw06,observed_test,2025-07-17,有色金属,145026.0006904602,0.1422385211335948,1019597.2197591068
risk_unit_rb050_sw06,observed_test,2025-07-17,国防军工,63619.998931884766,0.06239718753540327,1019597.2197591068
risk_unit_rb050_sw06,observed_test,2025-07-17,机械设备,44594.99931335449,0.043737858881069375,1019597.2197591068
risk_unit_rb050_sw06,observed_test,2025-07-17,UNKNOWN,0.0,0.0,1019597.2197591068
risk_unit_rb050_sw06,observed_test,2025-07-18,银行,370337.9949569702,0.3596251679317798,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-18,综合,71799.99828338623,0.06972302813046347,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-18,非银金融,181693.99871826172,0.17643810705634874,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-18,电子,65512.00141906738,0.06361692516755275,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-18,有色金属,121285.0001335144,0.11777656933550378,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-18,国防军工,128480.0033569336,0.1247634415379967,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-18,机械设备,43937.9997253418,0.04266699810708995,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-18,电力设备,28800.00114440918,0.027966898857345195,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-18,UNKNOWN,0.0,0.0,1029788.8690238239
risk_unit_rb050_sw06,observed_test,2025-07-21,银行,367147.00140953064,0.35711301847790483,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,综合,68550.00019073486,0.06667655568693638,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,非银金融,183526.00345611572,0.17851031007139956,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,电子,67658.00018310547,0.0658089336881623,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,有色金属,122315.00196456909,0.11897218113998806,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,国防军工,129209.99908447266,0.1256787407045007,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,机械设备,43352.99835205078,0.04216817798356285,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,电力设备,28604.999542236328,0.027823236172076573,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,计算机,16549.999237060547,0.01609769427685238,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-21,UNKNOWN,0.0,0.0,1028097.4997058155
risk_unit_rb050_sw06,observed_test,2025-07-22,银行,245482.00297355652,0.23809387957279066,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,综合,68000.00190734863,0.06595344696947841,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,非银金融,183168.99337768555,0.17765626694611011,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,电子,67404.9976348877,0.06537635018080722,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,有色金属,129598.00205230713,0.12569756935232507,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,国防军工,129930.00030517578,0.12601957565453617,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,机械设备,43866.00151062012,0.042545792988883585,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,电力设备,28785.000801086426,0.027918676038238215,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,计算机,16319.999694824219,0.015828826532697092,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-22,UNKNOWN,0.0,0.0,1031030.2953356982
risk_unit_rb050_sw06,observed_test,2025-07-23,银行,247120.0077533722,0.23803020038568926,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,综合,68899.99866485596,0.0663656522103099,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,非银金融,188935.00328063965,0.18198541307769858,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,电子,66811.99989318848,0.06435445623090098,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,有色金属,134583.99963378906,0.1296336006654289,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,国防军工,126439.99862670898,0.12178916018778377,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,机械设备,43226.99890136719,0.04163698157873659,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,电力设备,88560.00137329102,0.08530250166582766,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,计算机,16524.999618530273,0.015917161084333626,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-23,UNKNOWN,0.0,0.0,1038187.6222132922
risk_unit_rb050_sw06,observed_test,2025-07-24,银行,243463.9995098114,0.23199407061592703,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,综合,68850.00228881836,0.06560638256604001,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,非银金融,190893.9968109131,0.181900714132164,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,电子,67822.99880981445,0.06462776265463403,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,有色金属,143106.99882507324,0.13636502833232844,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,国防军工,127500.0,0.12149329700935384,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,机械设备,43262.9997253418,0.041224819412914074,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,电力设备,90515.00129699707,0.08625071322649501,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,计算机,16940.000534057617,0.016141933460571568,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-24,UNKNOWN,0.0,0.0,1049440.6122683764
risk_unit_rb050_sw06,observed_test,2025-07-25,银行,121984.00025367737,0.11614908819699363,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,综合,68099.99942779541,0.06484254347541595,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,非银金融,190684.0015411377,0.18156293339043533,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,电子,67205.99822998047,0.06399130541339727,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,有色金属,147892.0015335083,0.14081782114066663,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,国防军工,126859.99870300293,0.1207918509590063,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,机械设备,103199.9979019165,0.09826358894045127,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,电力设备,90704.99801635742,0.08636626764658367,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,计算机,16764.999389648438,0.01596307211340299,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-25,UNKNOWN,0.0,0.0,1050236.400020528
risk_unit_rb050_sw06,observed_test,2025-07-28,银行,63945.00160217285,0.05986769980834062,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,综合,71849.99942779541,0.06726865414335272,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,非银金融,196289.00527954102,0.1837731010918301,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,电子,70747.9995727539,0.06623692070277966,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,有色金属,141952.00386047363,0.13290077005835074,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,国防军工,131140.00129699707,0.12277816926737307,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,机械设备,108059.0015411377,0.10116887487315386,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,电力设备,92034.9988937378,0.08616660485694676,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,计算机,17190.000534057617,0.016093920805269113,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-28,UNKNOWN,0.0,0.0,1068105.202085352
risk_unit_rb050_sw06,observed_test,2025-07-29,银行,63419.99959945679,0.058822534995456865,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,综合,74149.99961853027,0.0687746921321562,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,非银金融,193942.99869537354,0.17988361557763508,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,电子,45848.00033569336,0.04252437119600897,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,有色金属,144794.99969482422,0.13429847036436934,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,国防军工,199679.99839782715,0.18520472670815916,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,机械设备,109441.99981689453,0.10150829241344245,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,电力设备,91154.99973297119,0.08454695988124046,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,计算机,18909.99984741211,0.017539169580789625,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-29,UNKNOWN,0.0,0.0,1078158.2195387364
risk_unit_rb050_sw06,observed_test,2025-07-30,银行,64365.00120162964,0.060193119649229514,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,综合,72100.00038146973,0.06742676716615084,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,非银金融,259145.00150680542,0.24234826056064707,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,电子,52690.00129699707,0.04927484647212129,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,有色金属,137129.0012359619,0.12824084867051336,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,国防军工,196250.00190734863,0.1835298628980911,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,机械设备,114696.99745178223,0.10726279751623309,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,电力设备,88249.99904632568,0.08252998760925026,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,计算机,18500.0,0.017300904105048812,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,传媒,62763.99841308594,0.058695887448337064,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-30,UNKNOWN,0.0,0.0,1069308.2793633463
risk_unit_rb050_sw06,observed_test,2025-07-31,银行,65099.997997283936,0.06097019802421535,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,综合,74099.9984741211,0.06939925836479613,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,非银金融,252321.00257873535,0.2363143159165057,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,电子,54185.99891662598,0.050748558920454045,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,国防军工,197699.99618530273,0.18515834543201412,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,机械设备,121902.99949645996,0.11416974266811927,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,有色金属,30583.999633789062,0.028643818301230167,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,电力设备,86599.99942779541,0.08110628688851744,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,计算机,18100.000381469727,0.016951776366300728,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,传媒,61515.999603271484,0.057613560566092445,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-07-31,UNKNOWN,0.0,0.0,1067734.7311784746
risk_unit_rb050_sw06,observed_test,2025-08-01,银行,65415.00020027161,0.061932677751387104,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,综合,71999.99809265137,0.06816712781962429,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,非银金融,250120.0011253357,0.2368050352586818,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,电子,44780.99899291992,0.042397113376484934,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,国防军工,191419.99855041504,0.18122988686231964,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,机械设备,123028.99932861328,0.11647963534612953,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,有色金属,30600.0,0.028971030090810524,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,计算机,17764.999389648438,0.016819291891527303,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,电力设备,57560.001373291016,0.054495834372964354,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,传媒,62504.002380371094,0.059176644894046525,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-01,UNKNOWN,0.0,0.0,1056227.5453818322
risk_unit_rb050_sw06,observed_test,2025-08-04,银行,66044.99959945679,0.061682722591546904,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,综合,70850.00038146973,0.06617035272382883,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,非银金融,191350.00085830688,0.17871131944003046,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,电子,44901.99966430664,0.04193621933373346,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,国防军工,132639.99938964844,0.12387911782138807,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,机械设备,125822.998046875,0.11751237991113521,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,有色金属,161073.00415039062,0.15043412055796795,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,计算机,17424.999237060547,0.01627407677516834,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,电力设备,58180.00030517578,0.054337207070401565,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,传媒,68744.0013885498,0.06420345511695194,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-04,UNKNOWN,0.0,0.0,1070721.2137310505
risk_unit_rb050_sw06,observed_test,2025-08-05,银行,67620.00060081482,0.06250887428625777,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,综合,73899.99866485596,0.0683141923284815,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,非银金融,259209.00325775146,0.2396164278991403,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,电子,44175.99983215332,0.04083691208876656,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,国防军工,133540.00282287598,0.12344624629508029,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,机械设备,123889.99862670898,0.11452564745153644,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,有色金属,240852.99634933472,0.2226478783865561,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,传媒,72176.00059509277,0.06672050440101823,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,基础化工,65381.998443603516,0.060440033791515024,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-05,UNKNOWN,0.0,0.0,1081766.4111362936
risk_unit_rb050_sw06,observed_test,2025-08-06,银行,68459.9997997284,0.06202045259730948,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,综合,75900.0015258789,0.06876062606693385,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,非银金融,259646.00162506104,0.23522294161519888,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,电子,44032.99865722656,0.03989112640851552,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,国防军工,140579.99801635742,0.12735663348830376,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,机械设备,127807.99751281738,0.11578600459376845,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,有色金属,243664.00394439697,0.22074425723799168,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,传媒,72644.0013885498,0.06581089479663295,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,基础化工,70073.99883270264,0.06348263417501203,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-06,UNKNOWN,0.0,0.0,1103829.4132458211
risk_unit_rb050_sw06,observed_test,2025-08-07,银行,69405.00140190125,0.06285276374757096,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,综合,75500.00190734863,0.06837236059322013,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,非银金融,258191.99752807617,0.2338171643881136,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,电子,43395.0008392334,0.039298259210167885,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,国防军工,143479.99954223633,0.1299346492554459,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,机械设备,124762.99514770508,0.11298463943613202,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,有色金属,244164.9965286255,0.22111439424046736,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,传媒,74100.0,0.06710452704590575,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,基础化工,70227.00233459473,0.06359716298940213,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-07,UNKNOWN,0.0,0.0,1104247.407172823
risk_unit_rb050_sw06,observed_test,2025-08-08,银行,69405.00140190125,0.06189351647812057,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,综合,79250.00190734863,0.07067302355546386,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,非银金融,257123.00119400024,0.22929538779418168,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,电子,43494.00100708008,0.03878678212889367,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,国防军工,141659.99794006348,0.1263285820862135,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,机械设备,132627.99911499023,0.11827408807542997,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,有色金属,250124.00760650635,0.22305387326082202,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,传媒,77245.9976196289,0.06888590634634574,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,基础化工,69410.99824905396,0.0618988643053746,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-08,UNKNOWN,0.0,0.0,1121361.4179836751
risk_unit_rb050_sw06,observed_test,2025-08-11,银行,69719.99859809875,0.06120732874511808,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,综合,80000.0,0.07023216290975334,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,非银金融,196140.00186920166,0.1721917070549637,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,电子,50883.999252319336,0.044671166562358235,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,国防军工,141009.99641418457,0.1237929630008093,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,机械设备,141336.99951171875,0.1240800396860345,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,有色金属,254140.99807739258,0.22311089973773432,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,传媒,74723.99940490723,0.06560035124342195,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,基础化工,76347.00136184692,0.06702518796645492,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,医药生物,54558.00018310547,0.04789657946112769,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-11,UNKNOWN,0.0,0.0,1139079.2577867508
risk_unit_rb050_sw06,observed_test,2025-08-12,银行,70769.99759674072,0.06175329527647718,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,综合,79899.99771118164,0.06972005537379992,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,电子,51124.99980926514,0.04461123804498744,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,机械设备,150555.0006866455,0.1313730073262123,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,国防军工,76139.9974822998,0.06643911129779709,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,有色金属,254926.00765228271,0.22244625630635756,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,非银金融,203391.99981689453,0.17747812135215235,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,传媒,73865.99960327148,0.0644548401765531,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,基础化工,75428.99980545044,0.06581870079941676,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,医药生物,54719.99816894531,0.047748202899625294,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-12,UNKNOWN,0.0,0.0,1146011.6788892746
risk_unit_rb050_sw06,observed_test,2025-08-13,银行,70245.00060081482,0.05985945619987587,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,综合,80000.0,0.06817220378719054,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,电子,54291.999435424805,0.04626506561907267,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,机械设备,156000.0,0.13293579738502154,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,国防军工,77399.99771118164,0.06595660521368445,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,有色金属,263472.0022201538,0.22451833784464303,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,非银金融,260591.00303649902,0.2220632870514075,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,传媒,73787.99781799316,0.0628786303037125,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,基础化工,77622.00136184692,0.06614578619011763,1173498.8097162247
risk_unit_rb050_sw06,observed_test,2025-08-13,医药生物,58680.00183105469,0.050004313038242175,1173498.8097162247
