candidate_scope_id,family_id,candidate_scope_type,mechanism_cluster,source_kind,reference_scope_id,split,market_regime_bucket,source_scope_id,source_scope_status,retention_source_status,episode_denominator_n,bridge_denominator_n,event_n,candidate_captured_episode_n,before_first_50pct_any_recall,bridge_positive_recall,pre_replay_any_recall,pre_replay_bridge_recall,post_replay_any_recall,post_replay_bridge_recall,incremental_recall_over_e1,incremental_captures_over_e1,incremental_recall_source_status,e1_missed_capture_n,failure_10_complete_event_count,fast_fail_10d_count,fast_fail_10d_rate,fast_fail_excess_vs_e1_pp,false_repair_20d_count,false_repair_20d_rate,non_executable_event_count,horizon_incomplete_10d_count,label_source_column,fast_fail_definition_id,label_mapping_status,event_level_label_source_status,fast_fail_diagnostic_label_usage,events_per_instrument_year_mean,events_per_instrument_year_p95,rolling_10d_duplicate_rate,density_granularity,density_source_split,density_source_regime,density_cell_recomputed_flag,event_uniqueness_10d_p10,event_uniqueness_10d_low_share,concurrency_p95,adjacent_gap_median,adjacent_gap_lt_10d_share,cross_family_collision_10d_rate,single_family_density_share,mechanism_cluster_share,label_completeness_rate,next_open_executable_rate,experiment_a_density_alert_status,experiment_a_source_caveat,transition_reselection_role,experiment_a_cell_sample_status,computed_cell_sample_status,cell_sample_status,cell_sample_status_resolution,family_regime_role_recommendation
07_E1_only,E1_early_ema60_repair,07_e1_only,repair_reclaim_cluster,experiment_a_scope,07_e1_only,train,risk_on,07_E1_only,reconstructable_event_membership,pre_replay_capture_only,225.0,225.0,1724.0,142.0,0.6311111111111111,0.2888888888888888,0.6311111111111111,0.2888888888888888,,,0.0,0.0,baseline_zero,0.0,,239.0,0.1390343222803955,0.0,385.0,0.2233178654292343,5.0,5.0,failure_10_label,failure_10_path,direct_event_level_label,event_level_label_available,diagnostic_only_not_t0_feature,1.8827168946520296,4.7040316546731065,0.0019061583577712,scope_level_only,all,all,False,1.0,0.0,1.0,99.0,0.0006734006734006,,,,,,no_executable_timing_alert,pre_replay_capture_only_not_post_filter_retention,,sufficient_for_cell_readout,sufficient_for_cell_readout,sufficient_for_cell_readout,same_status,backbone_candidate
07_E1_only,E1_early_ema60_repair,07_e1_only,repair_reclaim_cluster,experiment_a_scope,07_e1_only,train,transition,07_E1_only,reconstructable_event_membership,pre_replay_capture_only,304.0,304.0,857.0,189.0,0.6217105263157895,0.3201320132013201,0.6217105263157895,0.3201320132013201,,,0.0,0.0,baseline_zero,0.0,,147.0,0.1715285880980163,0.0,180.0,0.2100350058343057,0.0,0.0,failure_10_label,failure_10_path,direct_event_level_label,event_level_label_available,diagnostic_only_not_t0_feature,1.8827168946520296,4.7040316546731065,0.0019061583577712,scope_level_only,all,all,False,1.0,0.0,1.0,103.0,0.0035273368606701,,,,,,no_executable_timing_alert,pre_replay_capture_only_not_post_filter_retention,transition_context_only,sufficient_for_cell_readout,sufficient_for_cell_readout,sufficient_for_cell_readout,same_status,backbone_candidate
07_E1_only,E1_early_ema60_repair,07_e1_only,repair_reclaim_cluster,experiment_a_scope,07_e1_only,validation,all,07_E1_only,reconstructable_event_membership,,,,1800.0,,,,,,,,0.0,0.0,baseline_zero,,,288.0,0.160088938299055,0.0,397.0,0.2205555555555555,1.0,1.0,failure_10_label,failure_10_path,direct_event_level_label,event_level_label_available,diagnostic_only_not_t0_feature,1.8827168946520296,4.7040316546731065,0.0019061583577712,scope_level_only,all,all,False,1.0,0.0,1.0,106.0,0.0006191950464396,,,,,,no_executable_timing_alert,,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E1_only,E1_early_ema60_repair,07_e1_only,repair_reclaim_cluster,experiment_a_scope,07_e1_only,validation,risk_off,07_E1_only,reconstructable_event_membership,pre_replay_capture_only,342.0,342.0,666.0,284.0,0.8304093567251462,0.2434017595307918,0.8304093567251462,0.2434017595307918,,,0.0,0.0,baseline_zero,0.0,,133.0,0.2,0.0,159.0,0.2387387387387387,1.0,1.0,failure_10_label,failure_10_path,direct_event_level_label,event_level_label_available,diagnostic_only_not_t0_feature,1.8827168946520296,4.7040316546731065,0.0019061583577712,scope_level_only,all,all,False,1.0,0.0,1.0,99.5,0.0,,,,,,no_executable_timing_alert,pre_replay_capture_only_not_post_filter_retention,,sufficient_for_cell_readout,sufficient_for_cell_readout,sufficient_for_cell_readout,same_status,backbone_candidate
07_E1_only,E1_early_ema60_repair,07_e1_only,repair_reclaim_cluster,experiment_a_scope,07_e1_only,validation,risk_on,07_E1_only,reconstructable_event_membership,pre_replay_capture_only,22.0,22.0,414.0,9.0,0.4090909090909091,0.1818181818181818,0.4090909090909091,0.1818181818181818,,,0.0,0.0,baseline_zero,0.0,,54.0,0.1304347826086956,0.0,84.0,0.2028985507246377,0.0,0.0,failure_10_label,failure_10_path,direct_event_level_label,event_level_label_available,diagnostic_only_not_t0_feature,1.8827168946520296,4.7040316546731065,0.0019061583577712,scope_level_only,all,all,False,1.0,0.0,1.0,110.0,0.0,,,,,,no_executable_timing_alert,pre_replay_capture_only_not_post_filter_retention,,diagnostic_only,diagnostic_only,diagnostic_only,same_status,sample_blocked
07_E1_only,E1_early_ema60_repair,07_e1_only,repair_reclaim_cluster,experiment_a_scope,07_e1_only,validation,transition,07_E1_only,reconstructable_event_membership,pre_replay_capture_only,81.0,81.0,720.0,57.0,0.7037037037037037,0.3086419753086419,0.7037037037037037,0.3086419753086419,,,0.0,0.0,baseline_zero,0.0,,101.0,0.1402777777777777,0.0,154.0,0.2138888888888888,0.0,0.0,failure_10_label,failure_10_path,direct_event_level_label,event_level_label_available,diagnostic_only_not_t0_feature,1.8827168946520296,4.7040316546731065,0.0019061583577712,scope_level_only,all,all,False,1.0,0.0,1.0,112.0,0.0015337423312883,,,,,,no_executable_timing_alert,pre_replay_capture_only_not_post_filter_retention,transition_context_only,low_power_caution,low_power_caution,low_power_caution,same_status,backbone_candidate
07_E2_channel,E2_same_day_confirmation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E2_money_vwap_repair_confirmation,robustness,risk_on,07_E2_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,6686.0,,,,,,,,0.0,0.0,topn_channel_recall_contribution,,,,0.0,-0.1347087378640776,,,,,,,,,diagnostic_only_not_t0_feature,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E2_channel,E2_same_day_confirmation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E2_money_vwap_repair_confirmation,train,risk_off,07_E2_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,6686.0,,,,,,,,0.0,0.0,topn_channel_recall_contribution,,,,0.0,-0.1644562334217506,,,,,,,,,diagnostic_only_not_t0_feature,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E2_channel,E2_same_day_confirmation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E2_money_vwap_repair_confirmation,train,risk_on,07_E2_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,6686.0,,,,,,,,0.0,0.0,topn_channel_recall_contribution,,,,0.25,0.1109656777196045,,,,,,,,,diagnostic_only_not_t0_feature,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E2_channel,E2_same_day_confirmation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E2_money_vwap_repair_confirmation,validation,risk_off,07_E2_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,6686.0,,,,,,,,0.0,0.0,topn_channel_recall_contribution,,,,0.0,-0.2,,,,,,,,,diagnostic_only_not_t0_feature,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E2_channel,E2_same_day_confirmation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E2_money_vwap_repair_confirmation,validation,risk_on,07_E2_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,6686.0,,,,,,,,0.0,0.0,topn_channel_recall_contribution,,,,0.0,-0.1304347826086956,,,,,,,,,diagnostic_only_not_t0_feature,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,robustness,risk_off,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.1102941176470588,0.0029979803080030093,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,robustness,risk_on,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.1042735042735042,-0.030435233590573416,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,robustness,transition,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.0373831775700934,-0.038952700292501995,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,transition_inconclusive,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,train,risk_off,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.161662817551963,-0.0027934158697876244,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,train,risk_on,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.1950617283950617,0.056027406114666195,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,train,transition,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.1174934725848564,-0.0540351155131599,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,transition_inconclusive,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,validation,risk_off,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.1487889273356401,-0.051211072664359925,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,validation,risk_on,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.0912052117263843,-0.0392295708823113,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E3_channel,E3_persistence_quality,07_channel_context,repair_reclaim_cluster,07_context_only,E3_rank_persistence,validation,transition,07_E3_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,3439.0,,,,,,,,0.0052146008824709,13.0,topn_channel_recall_contribution,,,,0.0620155038759689,-0.07826227390180879,,,,,,,,,diagnostic_only_not_t0_feature,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,transition_inconclusive,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,robustness,risk_off,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.0805860805860805,-0.026710056752975303,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,robustness,risk_on,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.1376701966717095,0.002961458807631878,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,robustness,transition,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.0460251046025104,-0.030310773260084994,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,transition_inconclusive,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,train,risk_off,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.1013133208255159,-0.06314291259623471,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,train,risk_on,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.1484751203852327,0.009440798104837195,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,train,transition,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.1288659793814432,-0.0426626087165731,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,transition_inconclusive,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,validation,risk_off,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.1443965517241379,-0.05560344827586211,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,validation,risk_on,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.1031518624641833,-0.027282920144512293,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_E6_channel,E6_continuation_tag,07_channel_context,repair_reclaim_cluster,07_context_only,E6_continuation_discriminator,validation,transition,07_E6_channel,07_context_only_not_experiment_a_scope,07_context_not_in_a_retention,,,4920.0,,,,,,,,0.0040112314480545,10.0,topn_channel_recall_contribution,,,,0.0952380952380952,-0.04503968253968249,,,,,,,,,diagnostic_only_not_t0_feature,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,,,,,,,not_in_experiment_a_scope,transition_inconclusive,,diagnostic_only,diagnostic_only,conservative_override,sample_blocked
07_full_union,07_full_union,07_full_union,repair_reclaim_cluster,experiment_a_scope,07_full_union,all,all,07_full_union,reconstructable_event_membership,pre_replay_capture_only,2493.0,2493.0,15161.0,1796.0,0.7204171680705976,0.3475291281639212,0.7204171680705976,0.3475291281639212,,,,,not_available_publishable_source,80.0,,2474.0,0.1633003300330033,0.018115362328951695,3507.0,0.2313171954356573,11.0,11.0,failure_10_label,failure_10_path,direct_event_level_label,event_level_label_available,diagnostic_only_not_t0_feature,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,0.0031660180726864,2.0,15.0,0.3010874973345653,,,,,,diagnostic_alert,pre_replay_capture_only_not_post_filter_retention,,sufficient_for_cell_readout,sufficient_for_cell_readout,sufficient_for_cell_readout,same_status,density_or_fast_fail_blocked
