candidate_scope_id,family_id,split,market_regime_bucket,episode_denominator_n,bridge_denominator_n,pre_replay_any_recall,pre_replay_bridge_recall,post_replay_any_recall,post_replay_bridge_recall,incremental_recall_over_e1,incremental_captures_over_e1,incremental_recall_source_status,retention_source_status
08_selected_T4_T7_union,selected_T4_T7_union,all,transition,,,,,,,0.0556701030927835,27.0,candidate_family_incremental_recall_over_e1,
08_selected_T4_T7_union,selected_T4_T7_union,robustness,all,,,,,,,0.0329815303430079,25.0,candidate_family_incremental_recall_over_e1,
08_selected_T4_T7_union,selected_T4_T7_union,robustness,risk_off,477.0,477.0,0.1677148846960167,0.0482180293501048,,,0.0293501048218029,14.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
08_selected_T4_T7_union,selected_T4_T7_union,robustness,risk_on,181.0,181.0,0.1988950276243093,0.0718232044198895,,,0.0497237569060773,9.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
08_selected_T4_T7_union,selected_T4_T7_union,robustness,transition,100.0,100.0,0.12,0.02,,,0.02,2.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
08_selected_T4_T7_union,selected_T4_T7_union,train,all,,,,,,,0.0503875968992248,65.0,candidate_family_incremental_recall_over_e1,
08_selected_T4_T7_union,selected_T4_T7_union,train,risk_off,761.0,761.0,0.1826544021024967,0.052562417871222,,,0.0328515111695138,25.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
08_selected_T4_T7_union,selected_T4_T7_union,train,risk_on,225.0,225.0,0.2177777777777777,0.0622222222222222,,,0.0666666666666666,15.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
08_selected_T4_T7_union,selected_T4_T7_union,train,transition,304.0,304.0,0.2302631578947368,0.0855263157894736,,,0.0822368421052631,25.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
08_selected_T4_T7_union,selected_T4_T7_union,validation,all,,,,,,,0.0179775280898876,8.0,candidate_family_incremental_recall_over_e1,
08_selected_T4_T7_union,selected_T4_T7_union,validation,risk_off,342.0,342.0,0.1257309941520467,0.0175438596491228,,,0.0175438596491228,6.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
08_selected_T4_T7_union,selected_T4_T7_union,validation,risk_on,22.0,22.0,0.1363636363636363,0.0,,,0.0909090909090909,2.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
08_selected_T4_T7_union,selected_T4_T7_union,validation,transition,81.0,81.0,0.0864197530864197,0.037037037037037,,,0.0,0.0,candidate_family_incremental_recall_over_e1,pre_replay_capture_only
