left_scope_id,right_scope_id,mapped_left_candidate_scope_id,mapped_right_candidate_scope_id,left_episode_count,right_episode_count,overlap_episode_count,left_overlap_rate,right_overlap_rate,jaccard_overlap,same_day_overlap_count,same_day_jaccard,same_episode_different_day_overlap_count,high_risk_overlap_pair
R5_growth_or_small_style_confirmation__all_variants,selected_candidate_union,,08_selected_T4_T7_union,447,439,187,0.4183445190156599,0.4259681093394077,0.2675250357653791,0,0.0,156,False
R5_growth_or_small_style_confirmation__ungated,selected_candidate_union,,08_selected_T4_T7_union,445,439,186,0.4179775280898876,0.4236902050113895,0.2664756446991404,0,0.0,156,False
selected_candidate_union,R5_growth_or_small_style_confirmation__ungated,08_selected_T4_T7_union,,439,445,186,0.4236902050113895,0.4179775280898876,0.2664756446991404,0,0.0,156,False
T6_stock_vs_market_CUSUM_break__event_regime_gated,selected_candidate_union,,08_selected_T4_T7_union,1922,439,399,0.2075962539021852,0.908883826879271,0.2033639143730886,0,0.0,328,False
selected_candidate_union,T6_stock_vs_market_CUSUM_break__event_regime_gated,08_selected_T4_T7_union,,439,1922,399,0.908883826879271,0.2075962539021852,0.2033639143730886,0,0.0,328,False
selected_candidate_union,R7_cross_sectional_momentum_rank_jump__event_regime_gated,08_selected_T4_T7_union,08_R7_event_regime_gated,439,1966,405,0.9225512528473804,0.2060020345879959,0.2025,0,0.0,352,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,selected_candidate_union,08_R7_event_regime_gated,08_selected_T4_T7_union,1966,439,405,0.2060020345879959,0.9225512528473804,0.2025,0,0.0,352,False
R6_market_breadth_thrust__event_regime_gated,selected_candidate_union,08_R6_event_regime_gated,08_selected_T4_T7_union,2200,439,431,0.1959090909090909,0.9817767653758542,0.1951992753623188,0,0.0,374,False
selected_candidate_union,R6_market_breadth_thrust__event_regime_gated,08_selected_T4_T7_union,08_R6_event_regime_gated,439,2200,431,0.9817767653758542,0.1959090909090909,0.1951992753623188,0,0.0,374,False
07_full_union,R5_growth_or_small_style_confirmation__ungated,07_full_union,,1796,445,364,0.2026726057906459,0.8179775280898877,0.1939264784230154,0,0.0,311,False
R5_growth_or_small_style_confirmation__ungated,07_full_union,,07_full_union,445,1796,364,0.8179775280898877,0.2026726057906459,0.1939264784230154,0,0.0,311,False
R5_growth_or_small_style_confirmation__ungated,07_e1_only,,07_E1_only,445,1773,360,0.8089887640449438,0.2030456852791878,0.193756727664155,0,0.0,307,False
07_e1_only,R5_growth_or_small_style_confirmation__ungated,07_E1_only,,1773,445,360,0.2030456852791878,0.8089887640449438,0.193756727664155,0,0.0,307,False
07_full_union,R5_growth_or_small_style_confirmation__all_variants,07_full_union,,1796,447,364,0.2026726057906459,0.814317673378076,0.1937200638637573,0,0.0,311,False
R5_growth_or_small_style_confirmation__all_variants,07_full_union,,07_full_union,447,1796,364,0.814317673378076,0.2026726057906459,0.1937200638637573,0,0.0,311,False
R5_growth_or_small_style_confirmation__all_variants,07_e1_only,,07_E1_only,447,1773,360,0.8053691275167785,0.2030456852791878,0.1935483870967742,0,0.0,307,False
07_e1_only,R5_growth_or_small_style_confirmation__all_variants,07_E1_only,,1773,447,360,0.2030456852791878,0.8053691275167785,0.1935483870967742,0,0.0,307,False
R8_persistent_distance_above_ema__event_regime_gated,selected_candidate_union,08_R8_event_regime_gated,08_selected_T4_T7_union,1866,439,371,0.1988210075026795,0.8451025056947609,0.1918304033092037,0,0.0,352,False
selected_candidate_union,R8_persistent_distance_above_ema__event_regime_gated,08_selected_T4_T7_union,08_R8_event_regime_gated,439,1866,371,0.8451025056947609,0.1988210075026795,0.1918304033092037,0,0.0,352,False
R7_cross_sectional_momentum_rank_jump__all_variants,selected_candidate_union,,08_selected_T4_T7_union,2163,439,418,0.1932501155802126,0.9521640091116174,0.1913919413919413,0,0.0,387,False
selected_candidate_union,R7_cross_sectional_momentum_rank_jump__all_variants,08_selected_T4_T7_union,,439,2163,418,0.9521640091116174,0.1932501155802126,0.1913919413919413,0,0.0,387,False
R7_cross_sectional_momentum_rank_jump__ungated,selected_candidate_union,,08_selected_T4_T7_union,2161,439,417,0.1929662193428968,0.9498861047835992,0.1910215300045808,0,0.0,386,False
selected_candidate_union,R7_cross_sectional_momentum_rank_jump__ungated,08_selected_T4_T7_union,,439,2161,417,0.9498861047835992,0.1929662193428968,0.1910215300045808,0,0.0,386,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,R5_growth_or_small_style_confirmation__all_variants,08_R7_event_regime_gated,,1966,447,386,0.1963377416073245,0.8635346756152126,0.1904292057227429,266,0.0225481054505382,320,False
R5_growth_or_small_style_confirmation__all_variants,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,447,1966,386,0.8635346756152126,0.1963377416073245,0.1904292057227429,266,0.0225481054505382,320,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,R5_growth_or_small_style_confirmation__ungated,08_R7_event_regime_gated,,1966,445,385,0.1958290946083418,0.8651685393258427,0.1900296150049358,236,0.0201193520886615,319,False
R5_growth_or_small_style_confirmation__ungated,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,445,1966,385,0.8651685393258427,0.1958290946083418,0.1900296150049358,236,0.0201193520886615,319,False
R2_near_high_volume_expansion__event_regime_gated,selected_candidate_union,08_R2_event_regime_gated,08_selected_T4_T7_union,1901,439,372,0.1956864807995791,0.8473804100227791,0.1890243902439024,0,0.0,333,False
selected_candidate_union,R2_near_high_volume_expansion__event_regime_gated,08_selected_T4_T7_union,08_R2_event_regime_gated,439,1901,372,0.8473804100227791,0.1956864807995791,0.1890243902439024,0,0.0,333,False
T5_volume_regime_shift__event_regime_gated,selected_candidate_union,,08_selected_T4_T7_union,2023,439,391,0.1932773109243697,0.8906605922551253,0.1887976822790922,0,0.0,361,False
selected_candidate_union,T5_volume_regime_shift__event_regime_gated,08_selected_T4_T7_union,,439,2023,391,0.8906605922551253,0.1932773109243697,0.1887976822790922,0,0.0,361,False
R6_market_breadth_thrust__event_regime_gated,R5_growth_or_small_style_confirmation__all_variants,08_R6_event_regime_gated,,2200,447,420,0.1909090909090909,0.9395973154362416,0.1885945217781769,426,0.0235945721406812,329,False
R5_growth_or_small_style_confirmation__all_variants,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,447,2200,420,0.9395973154362416,0.1909090909090909,0.1885945217781769,426,0.0235945721406812,329,False
selected_candidate_union,R6_market_breadth_thrust__all_variants,08_selected_T4_T7_union,,439,2297,433,0.9863325740318908,0.1885067479320853,0.1880156317846287,0,0.0,399,False
R6_market_breadth_thrust__all_variants,selected_candidate_union,,08_selected_T4_T7_union,2297,439,433,0.1885067479320853,0.9863325740318908,0.1880156317846287,0,0.0,399,False
T6_stock_vs_market_CUSUM_break__all_variants,selected_candidate_union,,08_selected_T4_T7_union,2135,439,407,0.1906323185011709,0.9271070615034168,0.1878172588832487,0,0.0,364,False
T6_stock_vs_market_CUSUM_break__ungated,selected_candidate_union,,08_selected_T4_T7_union,2135,439,407,0.1906323185011709,0.9271070615034168,0.1878172588832487,0,0.0,364,False
selected_candidate_union,T6_stock_vs_market_CUSUM_break__ungated,08_selected_T4_T7_union,,439,2135,407,0.9271070615034168,0.1906323185011709,0.1878172588832487,0,0.0,364,False
selected_candidate_union,T6_stock_vs_market_CUSUM_break__all_variants,08_selected_T4_T7_union,,439,2135,407,0.9271070615034168,0.1906323185011709,0.1878172588832487,0,0.0,364,False
R6_market_breadth_thrust__ungated,selected_candidate_union,,08_selected_T4_T7_union,2294,439,432,0.1883173496076721,0.9840546697038725,0.1877444589308996,0,0.0,399,False
selected_candidate_union,R6_market_breadth_thrust__ungated,08_selected_T4_T7_union,,439,2294,432,0.9840546697038725,0.1883173496076721,0.1877444589308996,0,0.0,399,False
R5_growth_or_small_style_confirmation__ungated,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,445,2200,418,0.9393258426966292,0.19,0.1876964526268522,360,0.0199733688415446,328,False
R6_market_breadth_thrust__event_regime_gated,R5_growth_or_small_style_confirmation__ungated,08_R6_event_regime_gated,,2200,445,418,0.19,0.9393258426966292,0.1876964526268522,360,0.0199733688415446,328,False
R8_persistent_distance_above_ema__ungated,selected_candidate_union,,08_selected_T4_T7_union,1918,439,372,0.1939520333680917,0.8473804100227791,0.1874055415617128,0,0.0,357,False
selected_candidate_union,R8_persistent_distance_above_ema__all_variants,08_selected_T4_T7_union,,439,1918,372,0.8473804100227791,0.1939520333680917,0.1874055415617128,0,0.0,357,False
selected_candidate_union,R8_persistent_distance_above_ema__ungated,08_selected_T4_T7_union,,439,1918,372,0.8473804100227791,0.1939520333680917,0.1874055415617128,0,0.0,357,False
R8_persistent_distance_above_ema__all_variants,selected_candidate_union,,08_selected_T4_T7_union,1918,439,372,0.1939520333680917,0.8473804100227791,0.1874055415617128,0,0.0,357,False
selected_candidate_union,R2_near_high_volume_expansion__ungated,08_selected_T4_T7_union,,439,2012,386,0.8792710706150342,0.1918489065606362,0.1869249394673123,0,0.0,350,False
R2_near_high_volume_expansion__ungated,selected_candidate_union,,08_selected_T4_T7_union,2012,439,386,0.1918489065606362,0.8792710706150342,0.1869249394673123,0,0.0,350,False
R2_near_high_volume_expansion__all_variants,selected_candidate_union,,08_selected_T4_T7_union,2012,439,386,0.1918489065606362,0.8792710706150342,0.1869249394673123,0,0.0,350,False
selected_candidate_union,R2_near_high_volume_expansion__all_variants,08_selected_T4_T7_union,,439,2012,386,0.8792710706150342,0.1918489065606362,0.1869249394673123,0,0.0,350,False
R1_relative_strength_breakout__event_regime_gated,selected_candidate_union,08_R1_event_regime_gated,08_selected_T4_T7_union,2126,439,401,0.1886171213546566,0.9134396355353076,0.1853049907578558,0,0.0,354,False
selected_candidate_union,R1_relative_strength_breakout__event_regime_gated,08_selected_T4_T7_union,08_R1_event_regime_gated,439,2126,401,0.9134396355353076,0.1886171213546566,0.1853049907578558,0,0.0,354,False
07_full_union,selected_candidate_union,07_full_union,08_selected_T4_T7_union,1796,439,349,0.1943207126948775,0.7949886104783599,0.1850477200424178,0,,334,False
selected_candidate_union,07_full_union,08_selected_T4_T7_union,07_full_union,439,1796,349,0.7949886104783599,0.1943207126948775,0.1850477200424178,0,,334,False
selected_candidate_union,T8_volatility_regime_contraction_break__event_regime_gated,08_selected_T4_T7_union,,439,1893,364,0.8291571753986332,0.1922873745377707,0.1849593495934959,0,0.0,349,False
T8_volatility_regime_contraction_break__event_regime_gated,selected_candidate_union,,08_selected_T4_T7_union,1893,439,364,0.1922873745377707,0.8291571753986332,0.1849593495934959,0,0.0,349,False
selected_candidate_union,07_e1_only,08_selected_T4_T7_union,07_E1_only,439,1773,341,0.7767653758542141,0.1923293852227862,0.1822554783538215,0,,326,False
07_e1_only,selected_candidate_union,07_E1_only,08_selected_T4_T7_union,1773,439,341,0.1923293852227862,0.7767653758542141,0.1822554783538215,0,,326,False
R3_vcp_breakout__event_regime_gated,selected_candidate_union,,08_selected_T4_T7_union,1270,439,263,0.2070866141732283,0.5990888382687927,0.1818810511756569,0,0.0,257,False
selected_candidate_union,R3_vcp_breakout__event_regime_gated,08_selected_T4_T7_union,,439,1270,263,0.5990888382687927,0.2070866141732283,0.1818810511756569,0,0.0,257,False
all_new_candidate_union,selected_candidate_union,,08_selected_T4_T7_union,2425,439,439,0.1810309278350515,1.0,0.1810309278350515,0,0.0,420,False
selected_candidate_union,all_new_candidate_union,08_selected_T4_T7_union,,439,2425,439,1.0,0.1810309278350515,0.1810309278350515,0,0.0,420,False
T5_volume_regime_shift__ungated,selected_candidate_union,,08_selected_T4_T7_union,2232,439,409,0.1832437275985663,0.9316628701594531,0.1808134394341291,0,0.0,389,False
selected_candidate_union,T5_volume_regime_shift__ungated,08_selected_T4_T7_union,,439,2232,409,0.9316628701594531,0.1832437275985663,0.1808134394341291,0,0.0,389,False
T5_volume_regime_shift__all_variants,selected_candidate_union,,08_selected_T4_T7_union,2237,439,409,0.1828341528833258,0.9316628701594531,0.180414644905161,0,0.0,389,False
selected_candidate_union,T5_volume_regime_shift__all_variants,08_selected_T4_T7_union,,439,2237,409,0.9316628701594531,0.1828341528833258,0.180414644905161,0,0.0,389,False
T8_volatility_regime_contraction_break__ungated,selected_candidate_union,,08_selected_T4_T7_union,2015,439,375,0.1861042183622828,0.8542141230068337,0.1803751803751803,0,0.0,371,False
selected_candidate_union,T8_volatility_regime_contraction_break__ungated,08_selected_T4_T7_union,,439,2015,375,0.8542141230068337,0.1861042183622828,0.1803751803751803,0,0.0,371,False
T8_volatility_regime_contraction_break__all_variants,selected_candidate_union,,08_selected_T4_T7_union,2018,439,375,0.1858275520317145,0.8542141230068337,0.1801152737752161,0,0.0,371,False
selected_candidate_union,T8_volatility_regime_contraction_break__all_variants,08_selected_T4_T7_union,,439,2018,375,0.8542141230068337,0.1858275520317145,0.1801152737752161,0,0.0,371,False
R3_vcp_breakout__ungated,selected_candidate_union,,08_selected_T4_T7_union,1465,439,289,0.1972696245733788,0.6583143507972665,0.1789473684210526,0,0.0,284,False
selected_candidate_union,R3_vcp_breakout__ungated,08_selected_T4_T7_union,,439,1465,289,0.6583143507972665,0.1972696245733788,0.1789473684210526,0,0.0,284,False
R3_vcp_breakout__all_variants,selected_candidate_union,,08_selected_T4_T7_union,1468,439,289,0.1968664850136239,0.6583143507972665,0.1786155747836835,0,0.0,284,False
selected_candidate_union,R3_vcp_breakout__all_variants,08_selected_T4_T7_union,,439,1468,289,0.6583143507972665,0.1968664850136239,0.1786155747836835,0,0.0,284,False
selected_candidate_union,R1_relative_strength_breakout__ungated,08_selected_T4_T7_union,,439,2243,406,0.9248291571753986,0.1810075791350869,0.1783831282952548,0,0.0,377,False
R1_relative_strength_breakout__ungated,selected_candidate_union,,08_selected_T4_T7_union,2243,439,406,0.1810075791350869,0.9248291571753986,0.1783831282952548,0,0.0,377,False
selected_candidate_union,R1_relative_strength_breakout__all_variants,08_selected_T4_T7_union,,439,2244,406,0.9248291571753986,0.1809269162210338,0.1783047870004391,0,0.0,377,False
R1_relative_strength_breakout__all_variants,selected_candidate_union,,08_selected_T4_T7_union,2244,439,406,0.1809269162210338,0.9248291571753986,0.1783047870004391,0,0.0,377,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,R5_growth_or_small_style_confirmation__event_regime_gated,08_R7_event_regime_gated,,1966,405,358,0.1820956256358087,0.8839506172839506,0.1778440139095876,266,0.0232782007526034,268,False
R5_growth_or_small_style_confirmation__event_regime_gated,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,405,1966,358,0.8839506172839506,0.1820956256358087,0.1778440139095876,266,0.0232782007526034,268,False
R5_growth_or_small_style_confirmation__event_regime_gated,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,405,2200,390,0.9629629629629628,0.1772727272727272,0.1760722347629796,426,0.0240882103477523,255,False
R6_market_breadth_thrust__event_regime_gated,R5_growth_or_small_style_confirmation__event_regime_gated,08_R6_event_regime_gated,,2200,405,390,0.1772727272727272,0.9629629629629628,0.1760722347629796,426,0.0240882103477523,255,False
07_e1_only,R5_growth_or_small_style_confirmation__event_regime_gated,07_E1_only,,1773,405,324,0.182741116751269,0.8,0.174757281553398,0,0.0,288,False
R5_growth_or_small_style_confirmation__event_regime_gated,07_e1_only,,07_E1_only,405,1773,324,0.8,0.182741116751269,0.174757281553398,0,0.0,288,False
R5_growth_or_small_style_confirmation__event_regime_gated,07_full_union,,07_full_union,405,1796,327,0.8074074074074075,0.1820712694877505,0.1744930629669157,0,0.0,291,False
07_full_union,R5_growth_or_small_style_confirmation__event_regime_gated,07_full_union,,1796,405,327,0.1820712694877505,0.8074074074074075,0.1744930629669157,0,0.0,291,False
R8_persistent_distance_above_ema__event_regime_gated,T4_entropy_compression_then_directional_expansion__all_variants,08_R8_event_regime_gated,,1866,349,316,0.1693461950696677,0.9054441260744984,0.1664033701948394,186,0.0129068072999791,307,False
R8_persistent_distance_above_ema__event_regime_gated,T4_entropy_compression_then_directional_expansion__ungated,08_R8_event_regime_gated,,1866,349,316,0.1693461950696677,0.9054441260744984,0.1664033701948394,173,0.0120297614908559,307,False
T4_entropy_compression_then_directional_expansion__ungated,R8_persistent_distance_above_ema__event_regime_gated,,08_R8_event_regime_gated,349,1866,316,0.9054441260744984,0.1693461950696677,0.1664033701948394,173,0.0120297614908559,307,False
T4_entropy_compression_then_directional_expansion__all_variants,R8_persistent_distance_above_ema__event_regime_gated,,08_R8_event_regime_gated,349,1866,316,0.9054441260744984,0.1693461950696677,0.1664033701948394,186,0.0129068072999791,307,False
R1_relative_strength_breakout__event_regime_gated,R5_growth_or_small_style_confirmation__all_variants,08_R1_event_regime_gated,,2126,447,365,0.1716839134524929,0.8165548098434005,0.1653079710144927,287,0.0175502965816669,337,False
R5_growth_or_small_style_confirmation__all_variants,R1_relative_strength_breakout__event_regime_gated,,08_R1_event_regime_gated,447,2126,365,0.8165548098434005,0.1716839134524929,0.1653079710144927,287,0.0175502965816669,337,False
R5_growth_or_small_style_confirmation__all_variants,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,447,1901,333,0.7449664429530202,0.1751709626512362,0.1652605459057071,157,0.0134683023076263,286,False
R2_near_high_volume_expansion__event_regime_gated,R5_growth_or_small_style_confirmation__all_variants,08_R2_event_regime_gated,,1901,447,333,0.1751709626512362,0.7449664429530202,0.1652605459057071,157,0.0134683023076263,286,False
R1_relative_strength_breakout__event_regime_gated,R5_growth_or_small_style_confirmation__ungated,08_R1_event_regime_gated,,2126,445,363,0.1707431796801505,0.8157303370786517,0.1644021739130435,254,0.0155933452022837,336,False
R5_growth_or_small_style_confirmation__ungated,R1_relative_strength_breakout__event_regime_gated,,08_R1_event_regime_gated,445,2126,363,0.8157303370786517,0.1707431796801505,0.1644021739130435,254,0.0155933452022837,336,False
R2_near_high_volume_expansion__event_regime_gated,R5_growth_or_small_style_confirmation__ungated,08_R2_event_regime_gated,,1901,445,331,0.174118884797475,0.7438202247191011,0.1642679900744416,148,0.0127928083671881,284,False
R5_growth_or_small_style_confirmation__ungated,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,445,1901,331,0.7438202247191011,0.174118884797475,0.1642679900744416,148,0.0127928083671881,284,False
R5_growth_or_small_style_confirmation__all_variants,R8_persistent_distance_above_ema__event_regime_gated,,08_R8_event_regime_gated,447,1866,323,0.7225950782997763,0.1730975348338692,0.1623115577889447,245,0.0164121114683815,297,False
R8_persistent_distance_above_ema__event_regime_gated,R5_growth_or_small_style_confirmation__all_variants,08_R8_event_regime_gated,,1866,447,323,0.1730975348338692,0.7225950782997763,0.1623115577889447,245,0.0164121114683815,297,False
R8_persistent_distance_above_ema__event_regime_gated,R5_growth_or_small_style_confirmation__ungated,08_R8_event_regime_gated,,1866,445,321,0.1720257234726688,0.7213483146067415,0.1613065326633165,231,0.0155607948804311,295,False
R5_growth_or_small_style_confirmation__ungated,R8_persistent_distance_above_ema__event_regime_gated,,08_R8_event_regime_gated,445,1866,321,0.7213483146067415,0.1720257234726688,0.1613065326633165,231,0.0155607948804311,295,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T4_entropy_compression_then_directional_expansion__ungated,08_R7_event_regime_gated,,1966,349,317,0.1612410986775178,0.9083094555873924,0.1586586586586586,136,0.0120268836222143,295,False
T4_entropy_compression_then_directional_expansion__all_variants,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,349,1966,317,0.9083094555873924,0.1612410986775178,0.1586586586586586,151,0.0133203952011291,295,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T4_entropy_compression_then_directional_expansion__all_variants,08_R7_event_regime_gated,,1966,349,317,0.1612410986775178,0.9083094555873924,0.1586586586586586,151,0.0133203952011291,295,False
T4_entropy_compression_then_directional_expansion__ungated,R7_cross_sectional_momentum_rank_jump__event_regime_gated,,08_R7_event_regime_gated,349,1966,317,0.9083094555873924,0.1612410986775178,0.1586586586586586,136,0.0120268836222143,295,False
R5_growth_or_small_style_confirmation__event_regime_gated,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,405,1901,315,0.7777777777777778,0.1657022619673855,0.1582119537920643,157,0.0139098077434216,264,False
R2_near_high_volume_expansion__event_regime_gated,R5_growth_or_small_style_confirmation__event_regime_gated,08_R2_event_regime_gated,,1901,405,315,0.1657022619673855,0.7777777777777778,0.1582119537920643,157,0.0139098077434216,264,False
R1_relative_strength_breakout__event_regime_gated,R5_growth_or_small_style_confirmation__event_regime_gated,08_R1_event_regime_gated,,2126,405,343,0.1613358419567262,0.8469135802469135,0.1567641681901279,287,0.0179565788650441,295,False
R5_growth_or_small_style_confirmation__event_regime_gated,R1_relative_strength_breakout__event_regime_gated,,08_R1_event_regime_gated,405,2126,343,0.8469135802469135,0.1613358419567262,0.1567641681901279,287,0.0179565788650441,295,False
R8_persistent_distance_above_ema__event_regime_gated,R5_growth_or_small_style_confirmation__event_regime_gated,08_R8_event_regime_gated,,1866,405,304,0.1629153269024651,0.7506172839506173,0.1545500762582613,245,0.0168292347849979,270,False
R5_growth_or_small_style_confirmation__event_regime_gated,R8_persistent_distance_above_ema__event_regime_gated,,08_R8_event_regime_gated,405,1866,304,0.7506172839506173,0.1629153269024651,0.1545500762582613,245,0.0168292347849979,270,False
T4_entropy_compression_then_directional_expansion__all_variants,R1_relative_strength_breakout__event_regime_gated,,08_R1_event_regime_gated,349,2126,330,0.9455587392550144,0.1552210724365004,0.1538461538461538,269,0.0170307059195948,302,False
R1_relative_strength_breakout__event_regime_gated,T4_entropy_compression_then_directional_expansion__ungated,08_R1_event_regime_gated,,2126,349,330,0.1552210724365004,0.9455587392550144,0.1538461538461538,250,0.0158518800329719,302,False
R1_relative_strength_breakout__event_regime_gated,T4_entropy_compression_then_directional_expansion__all_variants,08_R1_event_regime_gated,,2126,349,330,0.1552210724365004,0.9455587392550144,0.1538461538461538,269,0.0170307059195948,302,False
T4_entropy_compression_then_directional_expansion__ungated,R1_relative_strength_breakout__event_regime_gated,,08_R1_event_regime_gated,349,2126,330,0.9455587392550144,0.1552210724365004,0.1538461538461538,250,0.0158518800329719,302,False
T4_entropy_compression_then_directional_expansion__all_variants,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,349,2200,339,0.97134670487106,0.154090909090909,0.153393665158371,192,0.0108394964150623,308,False
R6_market_breadth_thrust__event_regime_gated,T4_entropy_compression_then_directional_expansion__ungated,08_R6_event_regime_gated,,2200,349,339,0.154090909090909,0.97134670487106,0.153393665158371,175,0.0098942726296149,308,False
R6_market_breadth_thrust__event_regime_gated,T4_entropy_compression_then_directional_expansion__all_variants,08_R6_event_regime_gated,,2200,349,339,0.154090909090909,0.97134670487106,0.153393665158371,192,0.0108394964150623,308,False
T4_entropy_compression_then_directional_expansion__ungated,R6_market_breadth_thrust__event_regime_gated,,08_R6_event_regime_gated,349,2200,339,0.97134670487106,0.154090909090909,0.153393665158371,175,0.0098942726296149,308,False
T4_entropy_compression_then_directional_expansion__ungated,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,349,1901,298,0.8538681948424068,0.1567596002104155,0.1526639344262295,129,0.0116573287547442,283,False
T4_entropy_compression_then_directional_expansion__all_variants,R2_near_high_volume_expansion__event_regime_gated,,08_R2_event_regime_gated,349,1901,298,0.8538681948424068,0.1567596002104155,0.1526639344262295,141,0.012706136793728,283,False
R2_near_high_volume_expansion__event_regime_gated,T4_entropy_compression_then_directional_expansion__all_variants,08_R2_event_regime_gated,,1901,349,298,0.1567596002104155,0.8538681948424068,0.1526639344262295,141,0.012706136793728,283,False
R2_near_high_volume_expansion__event_regime_gated,T4_entropy_compression_then_directional_expansion__ungated,08_R2_event_regime_gated,,1901,349,298,0.1567596002104155,0.8538681948424068,0.1526639344262295,129,0.0116573287547442,283,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R8_persistent_distance_above_ema__event_regime_gated,08_T4_gated,08_R8_event_regime_gated,300,1866,279,0.93,0.1495176848874598,0.1478537360890302,186,0.0131235447682212,267,False
R8_persistent_distance_above_ema__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,08_R8_event_regime_gated,08_T4_gated,1866,300,279,0.1495176848874598,0.93,0.1478537360890302,186,0.0131235447682212,267,False
07_full_union,T4_entropy_compression_then_directional_expansion__all_variants,07_full_union,,1796,349,273,0.1520044543429844,0.7822349570200573,0.1458333333333333,0,0.0,262,False
T4_entropy_compression_then_directional_expansion__ungated,07_full_union,,07_full_union,349,1796,273,0.7822349570200573,0.1520044543429844,0.1458333333333333,0,0.0,262,False
T4_entropy_compression_then_directional_expansion__all_variants,07_full_union,,07_full_union,349,1796,273,0.7822349570200573,0.1520044543429844,0.1458333333333333,0,0.0,262,False
07_full_union,T4_entropy_compression_then_directional_expansion__ungated,07_full_union,,1796,349,273,0.1520044543429844,0.7822349570200573,0.1458333333333333,0,0.0,262,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R8_persistent_distance_above_ema__ungated,08_T4_gated,,300,1918,280,0.9333333333333332,0.145985401459854,0.1444788441692466,165,0.0108702813097041,271,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R8_persistent_distance_above_ema__all_variants,08_T4_gated,,300,1918,280,0.9333333333333332,0.145985401459854,0.1444788441692466,186,0.0113984556930996,271,False
R8_persistent_distance_above_ema__ungated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,1918,300,280,0.145985401459854,0.9333333333333332,0.1444788441692466,165,0.0108702813097041,271,False
R8_persistent_distance_above_ema__all_variants,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,1918,300,280,0.145985401459854,0.9333333333333332,0.1444788441692466,186,0.0113984556930996,271,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,T6_stock_vs_market_CUSUM_break__event_regime_gated,08_T4_gated,,300,1922,280,0.9333333333333332,0.145681581685744,0.1441812564366632,276,0.0230730647048988,236,False
T6_stock_vs_market_CUSUM_break__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,,08_T4_gated,1922,300,280,0.145681581685744,0.9333333333333332,0.1441812564366632,276,0.0230730647048988,236,False
07_e1_only,T4_entropy_compression_then_directional_expansion__ungated,07_E1_only,,1773,349,267,0.1505922165820643,0.7650429799426934,0.1439353099730458,0,0.0,256,False
T4_entropy_compression_then_directional_expansion__all_variants,07_e1_only,,07_E1_only,349,1773,267,0.7650429799426934,0.1505922165820643,0.1439353099730458,0,0.0,256,False
07_e1_only,T4_entropy_compression_then_directional_expansion__all_variants,07_E1_only,,1773,349,267,0.1505922165820643,0.7650429799426934,0.1439353099730458,0,0.0,256,False
T4_entropy_compression_then_directional_expansion__ungated,07_e1_only,,07_E1_only,349,1773,267,0.7650429799426934,0.1505922165820643,0.1439353099730458,0,0.0,256,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R7_cross_sectional_momentum_rank_jump__event_regime_gated,08_T4_gated,08_R7_event_regime_gated,300,1966,283,0.9433333333333334,0.1439471007121057,0.1427130610186586,151,0.0136060551450711,253,False
R7_cross_sectional_momentum_rank_jump__event_regime_gated,T4_entropy_compression_then_directional_expansion__event_regime_gated,08_R7_event_regime_gated,08_T4_gated,1966,300,283,0.1439471007121057,0.9433333333333334,0.1427130610186586,151,0.0136060551450711,253,False
T4_entropy_compression_then_directional_expansion__event_regime_gated,R1_relative_strength_breakout__event_regime_gated,08_T4_gated,08_R1_event_regime_gated,300,2126,294,0.98,0.1382878645343367,0.1378986866791745,269,0.0172912515266439,259,False
