split,base_family,added_family,pair_denominator_count,base_signal_count,added_signal_count,base_and_added_signal_count,base_only_signal_count,added_only_signal_count,base_precision_h120_close_anchor,base_and_added_precision_h120_close_anchor,base_only_precision_h120_close_anchor,added_only_precision_h120_close_anchor,delta_precision_base_and_added_minus_base,lift_base_and_added_vs_base,signal_retention_base_and_added_vs_base,positive_h120_count_base_and_added,complete_h120_count_base_and_added
all,oscillator,price_trend,395383,23132,34592,15000,8132,19592,0.11230245155525773,0.13913645409708403,0.06346456692913385,0.1622557003257329,0.026834002541826302,1.2389440494860684,0.6484523603665917,1608,11557
all,oscillator,pullback_drawdown,395383,23132,56446,15071,8061,41375,0.11230245155525773,0.1327136586625355,0.07458651399491094,0.14882885154944675,0.020411207107277785,1.181752106250633,0.6515217015389936,1542,11619
all,oscillator,range_breakout,395271,23126,68679,21831,1295,46848,0.11233381745056419,0.11215008581404984,0.1154228855721393,0.11286475091534451,-0.00018373163651434765,0.9983644138454103,0.9440024215169074,1895,16897
all,oscillator,volatility_band,395270,23132,28211,13911,9221,14300,0.11230245155525773,0.11260504201680673,0.11185216062248159,0.11218302094818082,0.0003025904615489988,1.0026944243634799,0.6013747190039772,1206,10710
all,oscillator,volume_money,395383,23132,22806,10347,12785,12459,0.11230245155525773,0.11554230339172568,0.10965713126394806,0.10875527426160338,0.0032398518364679524,1.0288493420366145,0.447302438180875,930,8049
all,price_trend,momentum_rps,395386,34592,44120,25197,9395,18923,0.15209371315559275,0.16255264701178226,0.1260615711252654,0.14280755345737295,0.010458933856189512,1.068766378564839,0.7284054116558741,3049,18757
all,price_trend,oscillator,395383,34592,23132,15000,19592,8132,0.15209371315559275,0.13913645409708403,0.1622557003257329,0.06346456692913385,-0.012957259058508724,0.9148073987433434,0.43362627197039777,1608,11557
all,price_trend,pullback_drawdown,395386,34592,56446,28160,6432,28286,0.15209371315559275,0.15153929056745233,0.15448303715670436,0.1376880767307605,-0.0005544225881404241,0.9963547304051072,0.8140610545790934,3234,21341
all,price_trend,range_breakout,395273,34592,68679,28700,5892,39979,0.15209371315559275,0.14870177363320533,0.16889291374235907,0.08724616226305797,-0.0033919395223874216,0.9776983581239979,0.8296716003700277,3253,21876
all,price_trend,volatility_band,395272,34592,28211,19054,15538,9157,0.15209371315559275,0.1344555135692202,0.17396490032373488,0.06677084813183691,-0.017638199586372555,0.8840307122469383,0.5508209990749307,1957,14555
all,price_trend,volume_money,395386,34592,22806,11565,23027,11241,0.15209371315559275,0.13452461227242077,0.16108077033630352,0.08851813231375275,-0.017569100883171984,0.8844850288769089,0.33432585568917667,1197,8898
all,pullback_drawdown,momentum_rps,395386,56446,44120,38507,17939,5613,0.14450853714813106,0.15228356249568162,0.12887314158677227,0.1655990510083037,0.007775025347550563,1.0538032250619258,0.6821918293590334,4408,28946
all,pullback_drawdown,oscillator,395383,56446,23132,15071,41375,8061,0.14450853714813106,0.1327136586625355,0.14882885154944675,0.07458651399491094,-0.011794878485595545,0.918379365549144,0.26699854728413,1542,11619
all,pullback_drawdown,price_trend,395386,56446,34592,28160,28286,6432,0.14450853714813106,0.15153929056745233,0.1376880767307605,0.15448303715670436,0.007030753419321273,1.048652858565126,0.49888388902668035,3234,21341
all,pullback_drawdown,range_breakout,395273,56446,68679,34407,22039,34272,0.14450853714813106,0.14175248010259892,0.14885019906114444,0.08344050230728497,-0.00275605704553214,0.980928067642765,0.6095560358572796,3758,26511
all,pullback_drawdown,volatility_band,395272,56446,28211,19098,37348,9113,0.14450853714813106,0.1284843503869598,0.15264970945405198,0.0787930787930788,-0.01602418676117126,0.8891125252707708,0.3383410693406087,1876,14601
all,pullback_drawdown,volume_money,395386,56446,22806,9694,46752,13112,0.14450853714813106,0.12885977810453147,0.14777322290080594,0.09922372611464968,-0.01564875904359958,0.8917104874741169,0.17173936151365907,964,7481
all,range_breakout,momentum_rps,395273,68679,44120,27795,40884,16325,0.11263668813386467,0.15284467547331776,0.08627267041901188,0.15592191601049868,0.04020798733945309,1.3569706106030688,0.4047088629712139,3205,20969
all,range_breakout,oscillator,395271,68679,23126,21831,46848,1295,0.11263668813386467,0.11215008581404984,0.11286475091534451,0.1154228855721393,-0.00048660231981483004,0.9956798949980088,0.3178700912942821,1895,16897
all,range_breakout,price_trend,395273,68679,34592,28700,39979,5892,0.11263668813386467,0.14870177363320533,0.08724616226305797,0.16889291374235907,0.03606508549934066,1.3201895057184085,0.4178861078350005,3253,21876
all,range_breakout,pullback_drawdown,395273,68679,56446,34407,34272,22039,0.11263668813386467,0.14175248010259892,0.08344050230728497,0.14885019906114444,0.029115791968734248,1.2584929693079325,0.5009828331804481,3758,26511
all,range_breakout,volatility_band,395206,68670,28211,26652,42018,1559,0.11264945318550139,0.11266362700397117,0.11264057026977202,0.10776942355889724,1.4173818469784272e-05,1.00012582234595,0.38811708169506337,2298,20397
all,range_breakout,volume_money,395273,68679,22789,19056,49623,3733,0.11263668813386467,0.11120996441281139,0.11318047838902366,0.11566265060240964,-0.0014267237210532774,0.9873334013571344,0.2774647272091906,1625,14612
all,volatility_band,momentum_rps,395272,28211,44120,16382,11829,27738,0.11239233120311197,0.1403708523096942,0.07539255753925575,0.16199376947040497,0.027978521106582235,1.2489362112795783,0.5806954733969019,1726,12296
all,volatility_band,oscillator,395270,28211,23132,13911,14300,9221,0.11239233120311197,0.11260504201680673,0.11218302094818082,0.11185216062248159,0.0002127108136947553,1.0018925740877316,0.49310552621317927,1206,10710
all,volatility_band,price_trend,395272,28211,34592,19054,9157,15538,0.11239233120311197,0.1344555135692202,0.06677084813183691,0.17396490032373488,0.022063182366108228,1.1963050515095761,0.6754103009464393,1957,14555
all,volatility_band,pullback_drawdown,395272,28211,56446,19098,9113,37348,0.11239233120311197,0.1284843503869598,0.0787930787930788,0.15264970945405198,0.016092019183847825,1.1431771991166089,0.6769699762503988,1876,14601
all,volatility_band,range_breakout,395206,28211,68670,26652,1559,42018,0.11239233120311197,0.11266362700397117,0.10776942355889724,0.11264057026977202,0.00027129580085920313,1.0024138283987447,0.9447378682074368,2298,20397
all,volatility_band,volume_money,395272,28211,22802,10549,17662,12253,0.11239233120311197,0.10958395245170877,0.11407012871726586,0.11386243386243386,-0.002808378751403204,0.9750127190944372,0.37393215412427777,885,8076
all,volume_money,momentum_rps,395386,22806,44120,8785,14021,35335,0.11187175537680415,0.14796380090497738,0.0899165061014772,0.15547849685273832,0.03609204552817323,1.3226198195121615,0.3852056476365869,981,6630
all,volume_money,oscillator,395383,22806,23132,10347,12459,12785,0.11187175537680415,0.11554230339172568,0.10875527426160338,0.10965713126394806,0.003670548014921532,1.0328103193031921,0.453696395685346,930,8049
all,volume_money,price_trend,395386,22806,34592,11565,11241,23027,0.11187175537680415,0.13452461227242077,0.08851813231375275,0.16108077033630352,0.02265285689561662,1.2024895097007975,0.5071033938437254,1197,8898
all,volume_money,pullback_drawdown,395386,22806,56446,9694,13112,46752,0.11187175537680415,0.12885977810453147,0.09922372611464968,0.14777322290080594,0.016988022727727328,1.1518526519093994,0.4250635797597124,964,7481
all,volume_money,range_breakout,395273,22789,68679,19056,3733,49623,0.11194839298966718,0.11120996441281139,0.11566265060240964,0.11318047838902366,-0.0007384285768557847,0.993403848352482,0.8361929000833735,1625,14612
all,volume_money,volatility_band,395272,22802,28211,10549,12253,17662,0.11189090494123018,0.10958395245170877,0.11386243386243386,0.11407012871726586,-0.0023069524895214105,0.9793821268070616,0.46263485659152703,885,8076
