policy_id,split,replay_status,event_count,share_of_policy_split
hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,robustness,replay_complete,2855,0.9968575418994413
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,replay_complete,6593,0.9905348557692307
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,validation,replay_complete,3447,0.998262380538662
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,robustness,replay_complete,2855,0.9968575418994413
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,replay_complete,6593,0.9905348557692307
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,validation,replay_complete,3447,0.998262380538662
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,robustness,replay_complete,2855,0.9968575418994413
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,replay_complete,6593,0.9905348557692307
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,validation,replay_complete,3447,0.998262380538662
hold_20d|no_exit|fixed_size|no_params,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|no_exit|fixed_size|no_params,robustness,replay_complete,2855,0.9968575418994413
hold_20d|no_exit|fixed_size|no_params,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|no_exit|fixed_size|no_params,train,replay_complete,6593,0.9905348557692307
hold_20d|no_exit|fixed_size|no_params,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|no_exit|fixed_size|no_params,validation,replay_complete,3447,0.998262380538662
hold_20d|no_exit|market_state_scaled|no_params,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|no_exit|market_state_scaled|no_params,robustness,replay_complete,2855,0.9968575418994413
hold_20d|no_exit|market_state_scaled|no_params,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|no_exit|market_state_scaled|no_params,train,replay_complete,6593,0.9905348557692307
hold_20d|no_exit|market_state_scaled|no_params,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|no_exit|market_state_scaled|no_params,validation,replay_complete,3447,0.998262380538662
hold_20d|no_exit|volatility_scaled|no_params,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|no_exit|volatility_scaled|no_params,robustness,replay_complete,2855,0.9968575418994413
hold_20d|no_exit|volatility_scaled|no_params,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|no_exit|volatility_scaled|no_params,train,replay_complete,6593,0.9905348557692307
hold_20d|no_exit|volatility_scaled|no_params,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|no_exit|volatility_scaled|no_params,validation,replay_complete,3447,0.998262380538662
hold_20d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,censored_by_missing_price,6,0.0017376194613379669
hold_20d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,replay_complete,3447,0.998262380538662
hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,censored_by_missing_price,9,0.0031424581005586594
hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,replay_complete,2855,0.9968575418994413
hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,censored_by_missing_price,63,0.00946514423076923
hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,replay_complete,6593,0.9905348557692307
hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,censored_by_missing_price,6,0.0017376194613379669
