policy_id,policy_family_id,hold_rule_id,exit_rule_id,exit_rule_family_id,sizing_rule_id,parameter_set_id,parameter_values_json,split,event_count,replay_complete_count,censored_count,replay_complete_rate,censored_share,weighted_event_count,position_weight_mean,unweighted_net_return_mean,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,realized_loss_le_minus5_rate,realized_loss_le_minus10_rate,max_adverse_excursion_p50,max_adverse_excursion_p75,max_adverse_excursion_p90,max_gain50_retention_vs_hold120,max_gain50_retention_wilson_lower,max_gain50_retention_wilson_upper,hold120_max_gain50_count,policy_retained_max_gain50_count,winner_exit_efficiency,avg_holding_days,turnover_proxy,cost_bps_mean,winner_net_return_mean,hold120_net_return_mean,hold120_net_return_p10,hold120_realized_loss_le_minus5_rate,hold120_winner_net_return_mean,hold120_avg_holding_days,net_return_mean_delta_vs_hold120,left_tail_net_return_p10_delta_vs_hold120,bad_path_loss_compression_vs_hold120,avg_holding_days_increase_penalty,denominator_status,winner_retention_status
hold_60d|time_stop_20d|market_state_scaled|time_stop_days=20,hold_60d|time_stop|market_state_scaled,hold_60d,time_stop_20d,time_stop,market_state_scaled,61cd369d3febf08c,"{""time_stop_days"":20}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.014187637462519144,-0.009535033633136182,-0.014442862600461796,-0.0945583568759435,-0.05253374839409659,0.03079035341865566,0.07643545341945415,0.26282051282051283,0.08916083916083917,-0.06724229454994202,-0.026883438229560852,-0.0018198192119598254,0.12037037037037036,0.08348209424344596,0.17052576724113064,216,26,0.3117008431652307,21.0,12.0,21.0,0.0920049716286397,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.0542377941907809,0.19926440823948993,0.31655851471317203,0.0,sufficient,failed_winner_retention_gate
hold_60d|time_stop_40d|market_state_scaled|time_stop_days=40,hold_60d|time_stop|market_state_scaled,hold_60d,time_stop_40d,time_stop,market_state_scaled,9b648f491fc32746,"{""time_stop_days"":40}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.0292416138391587,-0.01640458964693831,-0.02508864134714322,-0.12374441577297737,-0.07176488123038974,0.02830574584574002,0.09100694937745799,0.35955710955710957,0.15355477855477856,-0.10367235541343689,-0.044971466064453125,-0.011912804841995231,0.3287037037037037,0.2695303554513068,0.3938634357063681,216,71,0.5342624685828131,41.0,6.146341463414634,21.0,0.1576986535071773,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04736823817697877,0.17007834934245605,0.2198219179765753,0.0,sufficient,failed_winner_retention_gate
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,hold_60d|break_even_after_gain|market_state_scaled,hold_60d,break_even_after_gain_10pct,break_even_after_gain,market_state_scaled,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.028551254670046933,-0.01496892304411832,-0.014383345762843395,-0.13040904112816967,-0.07034215243309735,0.018761538848691757,0.0972508454680192,0.3272144522144522,0.1652097902097902,-0.10362541675567627,-0.033635303378105164,-0.008996826410293578,0.4444444444444444,0.37972310029555756,0.5111073184582829,216,96,0.6147513371606868,54.72144522144522,4.605141530531831,21.0,0.18145661320574324,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.048803904779798755,0.16341372398726375,0.25216457531923264,0.0,sufficient,failed_winner_retention_gate
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,hold_60d|break_even_after_gain|market_state_scaled,hold_60d,break_even_after_gain_15pct,break_even_after_gain,market_state_scaled,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.030020383704937363,-0.0158690637130312,-0.018926287364045814,-0.13423191819291125,-0.07751527158975545,0.02773618561278437,0.10447160256407458,0.3615967365967366,0.18036130536130537,-0.11701491475105286,-0.04689197242259979,-0.012830525636672974,0.46296296296296297,0.3976943483869414,0.5295259307822857,216,100,0.644361741869755,58.56439393939394,4.302955824332191,21.0,0.19019673856923552,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04790376411088588,0.15959084692252218,0.2177822909369483,0.0,sufficient,failed_winner_retention_gate
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,hold_60d|break_even_after_gain|market_state_scaled,hold_60d,break_even_after_gain_20pct,break_even_after_gain,market_state_scaled,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.030559648816346055,-0.016147022795746195,-0.022482950740182535,-0.13691870143341855,-0.08071164284296327,0.03160431848950797,0.10773965425653263,0.3755827505827506,0.18764568764568765,-0.12345856428146362,-0.052927166223526,-0.014504647254943845,0.47685185185185186,0.4112317757736602,0.5432808987071068,216,103,0.6647108636687089,59.96590909090909,4.202387720295622,21.0,0.19620320411090245,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04762580502817088,0.15690406368201487,0.20379627695093427,0.0,sufficient,failed_winner_retention_gate
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_60d|profit_lock_after_gain|market_state_scaled,hold_60d,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,market_state_scaled,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.02758609311936793,-0.014440602314266122,-0.014362882893951854,-0.13423191819291125,-0.07744076896654505,0.02776110662323334,0.09746874845372029,0.3581002331002331,0.18006993006993008,-0.11701491475105286,-0.04552242159843445,-0.008108991384506225,0.4444444444444444,0.37972310029555756,0.5111073184582829,216,96,0.6225291504910011,57.118589743589745,4.411873632231637,21.0,0.1837523961992114,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.049332225509650954,0.15959084692252218,0.22127879443345178,0.0,sufficient,failed_winner_retention_gate
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,hold_60d|profit_lock_after_gain|market_state_scaled,hold_60d,profit_lock_after_gain_15pct_lock_10pct,profit_lock_after_gain,market_state_scaled,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.024872093235231017,-0.012764161472488026,-0.013238981510337703,-0.13423191819291125,-0.07744076896654505,0.044667830073473955,0.08903453329265942,0.3578088578088578,0.18006993006993008,-0.11701491475105286,-0.04539819061756134,-0.00741497874259948,0.39351851851851855,0.33077434332035804,0.45998395929116964,216,85,0.5768038159399131,55.16812354312354,4.567855199987324,21.0,0.1702556149092974,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.051008666351429054,0.15959084692252218,0.22157016972482707,0.0,sufficient,failed_winner_retention_gate
hold_60d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,hold_60d|profit_lock_after_gain|market_state_scaled,hold_60d,profit_lock_after_gain_20pct_lock_5pct,profit_lock_after_gain,market_state_scaled,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.030138879377289405,-0.01602880774338642,-0.021056546661395316,-0.13691870143341855,-0.08071164284296327,0.029560289864045623,0.1035051113517498,0.3741258741258741,0.18764568764568765,-0.12345856428146362,-0.052519574761390686,-0.01241417527198791,0.4675925925925926,0.40220122499251054,0.5341165192805633,216,101,0.6495269195016523,59.31060606060606,4.248818495337846,21.0,0.19172134792432693,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04774402008053066,0.15690406368201487,0.20525315340781075,0.0,sufficient,failed_winner_retention_gate
hold_60d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,hold_60d|profit_lock_after_gain|market_state_scaled,hold_60d,profit_lock_after_gain_20pct_lock_10pct,profit_lock_after_gain,market_state_scaled,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.02885063546912073,-0.01521984354867444,-0.02082928028067948,-0.13691870143341855,-0.08071164284296327,0.04128451369284597,0.09725530762845848,0.3738344988344988,0.18764568764568765,-0.12345856428146362,-0.05231828987598419,-0.01223028302192688,0.4537037037037037,0.3886974461588257,0.5203279028027082,216,98,0.6368273954238158,58.408508158508155,4.314439932554451,21.0,0.18797281987860973,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04855298427524264,0.15690406368201487,0.20554452869918605,0.0,sufficient,failed_winner_retention_gate
hold_60d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,hold_60d|profit_lock_after_gain|market_state_scaled,hold_60d,profit_lock_after_gain_30pct_lock_5pct,profit_lock_after_gain,market_state_scaled,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.030690262066909,-0.016247575853197426,-0.024776051499021005,-0.13726373548439522,-0.08219679999363956,0.032724466474689795,0.10820467299403988,0.38403263403263405,0.18997668997668998,-0.12630891799926758,-0.05687783658504486,-0.016439867019653307,0.48148148148148145,0.41575543293176387,0.5478547066528496,216,104,0.6740173508384021,60.66491841491842,4.153965860078193,21.0,0.1989502069079274,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04752525197071965,0.1565590296310382,0.19534639350105082,0.0,sufficient,failed_winner_retention_gate
hold_60d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,hold_60d|profit_lock_after_gain|market_state_scaled,hold_60d,profit_lock_after_gain_30pct_lock_10pct,profit_lock_after_gain,market_state_scaled,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.03101661134069911,-0.01650406846327472,-0.024882449309754525,-0.13726373548439522,-0.08219679999363956,0.0348866571924626,0.10451218965450557,0.38403263403263405,0.18997668997668998,-0.12630891799926758,-0.05687783658504486,-0.016280817985534653,0.48148148148148145,0.41575543293176387,0.5478547066528496,216,104,0.6688541652017251,60.40413752913753,4.171899646418114,21.0,0.197426185531559,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04726875936064236,0.1565590296310382,0.19534639350105082,0.0,sufficient,failed_winner_retention_gate
hold_60d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,hold_60d|ATR_trailing|market_state_scaled,hold_60d,ATR_trailing_k2.5_activation_0,ATR_trailing,market_state_scaled,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.022474886859837173,-0.01372517879445458,-0.02673809479410697,-0.08241899479926942,-0.05210210521034049,0.0073008199743214396,0.06296318143220381,0.2695221445221445,0.05856643356643357,-0.05419182777404785,-0.023533880710601807,-0.0011547565460205034,0.35185185185185186,0.29126119837552267,0.41761991830138534,216,76,0.35630251231267135,20.905011655011656,12.054525687843224,21.0,0.10517007975869687,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.0500476490294625,0.211403770316164,0.30985688301154035,0.0,sufficient,failed_winner_retention_gate
hold_60d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,hold_60d|ATR_trailing|market_state_scaled,hold_60d,ATR_trailing_k3_activation_0,ATR_trailing,market_state_scaled,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.02850859475975221,-0.01759495643345346,-0.031178291779683266,-0.08929096339978469,-0.0581551719735863,0.0070609027503453995,0.06492495047750449,0.3173076923076923,0.07721445221445221,-0.06314706802368164,-0.029018059372901917,-0.004318720102310173,0.39814814814814814,0.33519504615136164,0.4646607215640126,216,86,0.3718549374990686,25.473484848484848,9.892639405204461,21.0,0.10976070076408347,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.046177871390463615,0.20453180171564872,0.2620713352259926,0.0,sufficient,failed_winner_retention_gate
hold_60d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,hold_60d|ATR_trailing|market_state_scaled,hold_60d,ATR_trailing_k3.5_activation_0,ATR_trailing,market_state_scaled,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.03274825884952722,-0.019837052149893234,-0.035234209762844616,-0.09979241230878047,-0.06423739724016324,0.005585392328976197,0.07413023171728728,0.36247086247086246,0.09906759906759907,-0.07149583101272583,-0.03371264040470123,-0.006780058145523067,0.41203703703703703,0.3484925809506104,0.47865558207630376,216,89,0.4204398726435491,29.694055944055943,8.486546953193995,21.0,0.12410155250562872,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04393577567402385,0.19403035280665296,0.2169081650628224,0.0,sufficient,failed_winner_retention_gate
hold_60d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,hold_60d|ATR_trailing|market_state_scaled,hold_60d,ATR_trailing_k2.5_activation_0.1_sensitivity,ATR_trailing,market_state_scaled,d0c88cf2beaa8dcf,"{""k_atr"":2.5,""min_activation_gain_pct"":0.1}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.023821071421175632,-0.012275279070250843,-0.008914583566830538,-0.13071599856564595,-0.07093047479966644,0.03391154678459904,0.09195695690741992,0.3277972027972028,0.1657925407925408,-0.10431194305419922,-0.03354932367801666,-0.0018198192119598254,0.39814814814814814,0.33519504615136164,0.4646607215640126,216,86,0.5751488685087421,50.298368298368295,5.010102882565576,21.0,0.1697671228349559,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.05149754875366623,0.16310676654978748,0.25158182473648205,0.0,sufficient,failed_winner_retention_gate
hold_60d|ATR_trailing_k3_activation_0.1_sensitivity|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.1,hold_60d|ATR_trailing|market_state_scaled,hold_60d,ATR_trailing_k3_activation_0.1_sensitivity,ATR_trailing,market_state_scaled,6fbf2ab4aaffe921,"{""k_atr"":3.0,""min_activation_gain_pct"":0.1}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.026597295132345378,-0.014275325398948694,-0.013265565423644547,-0.13105524695180099,-0.07270130305984449,0.030858607532989475,0.09147751035116564,0.3368298368298368,0.16754079254079254,-0.10522574186325073,-0.03626711666584015,-0.005040287971496577,0.4351851851851852,0.37077143790360445,0.5018640506425428,216,94,0.5755454662587646,51.96357808857809,4.849550575028457,21.0,0.1698841868902477,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.049497502424968386,0.16276751816363244,0.24254919070384806,0.0,sufficient,failed_winner_retention_gate
hold_60d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,hold_60d|ATR_trailing|market_state_scaled,hold_60d,ATR_trailing_k3.5_activation_0.1_sensitivity,ATR_trailing,market_state_scaled,c0b6dc9ca932d192,"{""k_atr"":3.5,""min_activation_gain_pct"":0.1}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.029017812024961412,-0.01571746904734443,-0.017040674137940047,-0.13111899978255184,-0.07422718140934355,0.02701498638637726,0.09417396279453175,0.34382284382284384,0.16987179487179488,-0.10558602213859558,-0.03855748474597931,-0.007124996185302721,0.4398148148148148,0.3752444247670972,0.5064885288828967,216,95,0.5780424059388307,53.360431235431236,4.722600514380259,21.0,0.17062121044812473,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.048055358776572646,0.16270376533288158,0.23555618371084103,0.0,sufficient,failed_winner_retention_gate
hold_60d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,hold_60d|EMA_trailing|market_state_scaled,hold_60d,EMA_trailing_10d_confirm_1d,EMA_trailing,market_state_scaled,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.006683216086915449,-0.004122676626161955,-0.012823242858971188,-0.04079876472343457,-0.025176072998781003,0.005895432756694486,0.038749277636497576,0.057692307692307696,0.003787878787878788,-0.02412635087966919,-0.007035985589027405,0.0091342568397522,0.1111111111111111,0.07581155896847121,0.16000137230841216,216,24,0.1384587271220309,7.466491841491841,33.75079024390244,21.0,0.04086896631796152,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.05965015119775512,0.25302400039199885,0.5216867198413772,0.0,sufficient,failed_winner_retention_gate
hold_60d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,hold_60d|EMA_trailing|market_state_scaled,hold_60d,EMA_trailing_10d_confirm_2d,EMA_trailing,market_state_scaled,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.007919079417252268,-0.0051506068052824035,-0.01525558071525943,-0.050297630360742585,-0.031088518871749113,0.0071300177506072255,0.046359341371277715,0.10198135198135198,0.011946386946386946,-0.032618045806884766,-0.012483909726142883,0.005630373954772953,0.18055555555555555,0.13498578371629236,0.23728912411829042,216,39,0.20300480157711517,10.881118881118882,23.159383033419022,21.0,0.05992107951943945,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.05862222101863467,0.24352513475469084,0.47739767555233287,0.0,sufficient,failed_winner_retention_gate
hold_60d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,hold_60d|EMA_trailing|market_state_scaled,hold_60d,EMA_trailing_10d_confirm_3d,EMA_trailing,market_state_scaled,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.010721940288461592,-0.006653660131165838,-0.018201220986207765,-0.05963216844099752,-0.03724007617801314,0.00818305272732411,0.05253058869588709,0.1483100233100233,0.02097902097902098,-0.04019227623939514,-0.016432523727416992,0.0025295853614807147,0.25,0.19696273747677692,0.3117741469155053,216,54,0.28412895919255254,14.085081585081586,17.891270169631774,21.0,0.08386655795964079,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.05711916769275124,0.2341905966744359,0.43106900422366157,0.0,sufficient,failed_winner_retention_gate
hold_60d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,hold_60d|EMA_trailing|market_state_scaled,hold_60d,EMA_trailing_20d_confirm_1d,EMA_trailing,market_state_scaled,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.010000668677264598,-0.00621998372827276,-0.015484971932461625,-0.04791670445175528,-0.0297648221117034,0.003421414987688271,0.04141951699822055,0.09003496503496504,0.007867132867132868,-0.02887675166130066,-0.010827839374542236,0.006030285358428961,0.20833333333333334,0.15950459663266275,0.2673551018249998,216,45,0.1873451419408334,11.348776223776223,22.205037356543173,21.0,0.05529880604106289,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.05755284409564432,0.24590606066367815,0.4893440624987198,0.0,sufficient,failed_winner_retention_gate
hold_60d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,hold_60d|EMA_trailing|market_state_scaled,hold_60d,EMA_trailing_20d_confirm_2d,EMA_trailing,market_state_scaled,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.014042422919571048,-0.008641335436283459,-0.018856608091761755,-0.05729327409926788,-0.036388602401783335,0.0034262953377584755,0.044836356700979706,0.13956876456876458,0.017773892773892772,-0.03862565755844116,-0.016305848956108093,0.0019376754760742194,0.25,0.19696273747677692,0.3117741469155053,216,54,0.23835283693409678,14.694638694638694,17.149111675126903,21.0,0.07035478562405617,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.05513149238763362,0.23652949101616555,0.4398102629649203,0.0,sufficient,failed_winner_retention_gate
hold_60d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,hold_60d|EMA_trailing|market_state_scaled,hold_60d,EMA_trailing_20d_confirm_3d,EMA_trailing,market_state_scaled,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",validation,3453,3432,21,0.9939183318853171,0.006081668114682885,2078.5,0.6056235431235432,-0.01798851417231624,-0.010750578052940937,-0.021974317649649196,-0.06463265652415692,-0.04231382069503324,0.0036034988028621987,0.04962329912184753,0.18502331002331002,0.027389277389277388,-0.046265214681625366,-0.020954981446266174,-0.0010240018367767263,0.2916666666666667,0.23511331144214642,0.3555007588847555,216,63,0.2987562093115594,17.636655011655012,14.288423730773678,21.0,0.08818409434657591,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.05302224977097614,0.2291901085912765,0.39435571751037485,0.0,sufficient,failed_winner_retention_gate
baseline_hold120_no_exit_fixed_size,hold_120d|no_exit|fixed_size,hold_120d,no_exit,no_exit,fixed_size,ecaf22503df568a0,{},validation,3453,3414,39,0.9887054735013032,0.011294526498696786,3414.0,1.0,-0.06377282782391708,-0.06377282782391708,-0.08206951356512338,-0.2938227651154334,-0.19401315480633513,0.045430730930314564,0.18969105131633052,0.5793790275336849,0.45869947275922673,-0.18129923939704895,-0.09988987445831299,-0.03793560266494746,1.0,0.9825262312154358,1.0,216,216,1.0,121.0,2.0826446280991737,21.0,0.29517074992276626,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.0,0.0,0.0,0.0,sufficient,passed
hold_120d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,hold_120d|fixed_stop|fixed_size,hold_120d,fixed_stop_5pct,fixed_stop,fixed_size,184bb3b552945013,"{""stop_loss_pct"":-0.05}",validation,3453,3419,34,0.9901534897190849,0.009846510280915146,3419.0,1.0,-0.035594152140457073,-0.035594152140457073,-0.06070810065211164,-0.0869865610829685,-0.07243693910222798,-0.05251883920747065,0.05975733538680495,0.7952617724480843,0.052939455981281074,-0.05808079242706299,-0.05218815803527832,-0.03802697658538813,0.5601851851851852,0.49351147111710336,0.6247555752329028,216,121,0.41116996482205387,35.20327581164083,7.158424725822533,21.0,0.12136534686224307,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.028178675683460004,0.20683620403246494,-0.2158827449143994,0.0,sufficient,failed_winner_retention_gate
hold_120d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,hold_120d|fixed_stop|fixed_size,hold_120d,fixed_stop_8pct,fixed_stop,fixed_size,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",validation,3453,3419,34,0.9901534897190849,0.009846510280915146,3419.0,1.0,-0.05085769092873651,-0.05085769092873651,-0.08990485450476793,-0.11757873529833567,-0.10180472000869517,-0.07907396648813042,0.10513707501201647,0.8084235156478502,0.2819537876572097,-0.08701610565185547,-0.08117163181304932,-0.03802697658538813,0.6527777777777778,0.5871183902860024,0.7130979581409362,216,141,0.4682747864665341,48.55571804621234,5.189913982121775,21.0,0.1382210198912501,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.01291513689518057,0.17624402981709775,-0.22904448811416533,0.0,sufficient,passed
hold_120d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,hold_120d|fixed_stop|fixed_size,hold_120d,fixed_stop_10pct,fixed_stop,fixed_size,820234c096390337,"{""stop_loss_pct"":-0.1}",validation,3453,3419,34,0.9901534897190849,0.009846510280915146,3419.0,1.0,-0.05759432938289234,-0.05759432938289234,-0.10804507789484064,-0.1356448143663871,-0.11974049222209299,-0.08023402841128491,0.12327357451231306,0.7721556010529395,0.6899678268499562,-0.10557889938354492,-0.10000002384185791,-0.03802697658538813,0.7268518518518519,0.6638546484178988,0.7819211416705859,216,157,0.5578603447923243,56.81310324656332,4.435596466300117,21.0,0.1646640563245233,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.006178498441024735,0.15817795074904634,-0.1927765735192546,0.0,sufficient,passed
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,hold_120d|time_stop|fixed_size,hold_120d,time_stop_10d,time_stop,fixed_size,c3ce4e135c0ca765,"{""time_stop_days"":10}",validation,3453,3420,33,0.9904430929626412,0.009556907037358819,3420.0,1.0,-0.008748858868063794,-0.008748858868063794,-0.012740385238042728,-0.11516028497905724,-0.06613443869114038,0.039641327037170146,0.09975366631648547,0.31198830409356726,0.13391812865497077,-0.04188746213912964,-0.01316341757774353,0.006294870376586908,0.018518518518518517,0.007224468618003889,0.04663916058194693,216,4,0.24671528994967293,11.0,22.90909090909091,21.0,0.07282313715185768,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.055023968955853285,0.1786624801363762,0.2673907234401176,0.0,sufficient,failed_winner_retention_gate
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,hold_120d|time_stop|fixed_size,hold_120d,time_stop_20d,time_stop,fixed_size,61cd369d3febf08c,"{""time_stop_days"":20}",validation,3453,3420,33,0.9904430929626412,0.009556907037358819,3420.0,1.0,-0.014247755318779497,-0.014247755318779497,-0.02494691440253117,-0.1531649057040219,-0.09352418380722105,0.05307616276851866,0.13128029114702616,0.4070175438596491,0.22485380116959064,-0.06724229454994202,-0.026925161480903625,-0.0017944097518920923,0.12037037037037036,0.08348209424344596,0.17052576724113064,216,26,0.48619093816010805,21.0,12.0,21.0,0.14350934382237238,-0.06377282782391708,-0.2938227651154334,0.5793790275336849,0.29517074992276626,121.0,0.04952507250513758,0.14065785941141154,0.17236148367403575,0.0,sufficient,failed_winner_retention_gate
