policy_id,hold_rule_id,max_holding_days,exit_rule_id,exit_rule_family_id,sizing_rule_id,policy_family_id,parameter_set_id,parameter_values_json,is_baseline_policy,is_train_selectable,is_validation_selectable,is_sensitivity_policy,parameter_reference_group_id,validation_family_reference_set_id,selection_family_key,invalid_policy_reason,entry_rule_text,hold_rule_formula,exit_rule_formula,sizing_rule_formula,cost_model_id,formula_hash
hold_20d|no_exit|fixed_size|no_params,hold_20d,20,no_exit,no_exit,fixed_size,hold_20d|no_exit|fixed_size,ecaf22503df568a0,{},False,True,True,False,hold_20d|no_exit|fixed_size,primary_all_policy_families_v1,hold_20d|no_exit|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_20;execution=next_open,fixed_size,a_share_daily_replay_default_v1,624ff405e034e9ed25fd1b2a478b0471eafe8f1e41a772b362aa1d8741eb334d
hold_20d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,hold_20d,20,fixed_stop_5pct,fixed_stop,fixed_size,hold_20d|fixed_stop|fixed_size,184bb3b552945013,"{""stop_loss_pct"":-0.05}",False,True,True,False,hold_20d|fixed_stop|fixed_size,primary_all_policy_families_v1,hold_20d|fixed_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.05 else max_hold,fixed_size,a_share_daily_replay_default_v1,34a96baf37f3f9f2ca0dace3fa528566c8238e8ba3e3fd6de8bb59f264eb9769
hold_20d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,hold_20d,20,fixed_stop_8pct,fixed_stop,fixed_size,hold_20d|fixed_stop|fixed_size,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",False,True,True,False,hold_20d|fixed_stop|fixed_size,primary_all_policy_families_v1,hold_20d|fixed_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.08 else max_hold,fixed_size,a_share_daily_replay_default_v1,dcae408606695754b4cf947ff3f293d44649b77faf1c0fe5723ac85f4ed94db6
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,hold_20d,20,fixed_stop_10pct,fixed_stop,fixed_size,hold_20d|fixed_stop|fixed_size,820234c096390337,"{""stop_loss_pct"":-0.1}",False,True,True,False,hold_20d|fixed_stop|fixed_size,primary_all_policy_families_v1,hold_20d|fixed_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.1 else max_hold,fixed_size,a_share_daily_replay_default_v1,bbcdc892f09715511fcada7829399345480b06893fb3b241bac4d9a6cdf2bb8e
hold_20d|time_stop_10d|fixed_size|time_stop_days=10,hold_20d,20,time_stop_10d,time_stop,fixed_size,hold_20d|time_stop|fixed_size,c3ce4e135c0ca765,"{""time_stop_days"":10}",False,True,True,False,hold_20d|time_stop|fixed_size,primary_all_policy_families_v1,hold_20d|time_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_10;execution=next_open,fixed_size,a_share_daily_replay_default_v1,2713d7bf4f786cb11e157fab65baeb2e21b590fec90b605b15e23fa725d81bb4
hold_20d|time_stop_20d|fixed_size|time_stop_days=20,hold_20d,20,time_stop_20d,time_stop,fixed_size,hold_20d|time_stop|fixed_size,61cd369d3febf08c,"{""time_stop_days"":20}",False,False,False,False,hold_20d|time_stop|fixed_size,primary_all_policy_families_v1,hold_20d|time_stop|fixed_size,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_20;execution=next_open,fixed_size,a_share_daily_replay_default_v1,624ff405e034e9ed25fd1b2a478b0471eafe8f1e41a772b362aa1d8741eb334d
hold_20d|time_stop_40d|fixed_size|time_stop_days=40,hold_20d,20,time_stop_40d,time_stop,fixed_size,hold_20d|time_stop|fixed_size,9b648f491fc32746,"{""time_stop_days"":40}",False,False,False,False,hold_20d|time_stop|fixed_size,primary_all_policy_families_v1,hold_20d|time_stop|fixed_size,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_40;execution=next_open,fixed_size,a_share_daily_replay_default_v1,e7284a0bbde9e2e094315991e7d8a58d08d5014d09cfa07c3c3adbd42e3db8ca
hold_20d|time_stop_60d|fixed_size|time_stop_days=60,hold_20d,20,time_stop_60d,time_stop,fixed_size,hold_20d|time_stop|fixed_size,ca957c223937d2da,"{""time_stop_days"":60}",False,False,False,False,hold_20d|time_stop|fixed_size,primary_all_policy_families_v1,hold_20d|time_stop|fixed_size,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_60;execution=next_open,fixed_size,a_share_daily_replay_default_v1,8b72dc3db343e069373e79552eee6cfcd12fb8331f3528bb6b906b80bb888cf3
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,hold_20d,20,break_even_after_gain_10pct,break_even_after_gain,fixed_size,hold_20d|break_even_after_gain|fixed_size,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",False,True,True,False,hold_20d|break_even_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|break_even_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.1; stop_floor=0,fixed_size,a_share_daily_replay_default_v1,5ddbf935ba2213d6aa90f10393b816039fc5e0cd3d006ef178dba094c73a2b57
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,hold_20d,20,break_even_after_gain_15pct,break_even_after_gain,fixed_size,hold_20d|break_even_after_gain|fixed_size,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",False,True,True,False,hold_20d|break_even_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|break_even_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0,fixed_size,a_share_daily_replay_default_v1,3e3c5a4c18b4166328ec1829979b1f30f9a5effa8d08ddfed5cf94b89a6b8999
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,hold_20d,20,break_even_after_gain_20pct,break_even_after_gain,fixed_size,hold_20d|break_even_after_gain|fixed_size,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",False,True,True,False,hold_20d|break_even_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|break_even_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0,fixed_size,a_share_daily_replay_default_v1,1bc6e07f06ca19b32fb7d2f246bc0fd451f847fad4d7b997671c88b0749879e8
hold_20d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,fixed_size,hold_20d|profit_lock_after_gain|fixed_size,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0.05,fixed_size,a_share_daily_replay_default_v1,47f1ba56723ee150cdd22f1b9b0e8a1aef45b0401a32512797ebc69a81f2669f
hold_20d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_15pct_lock_10pct,profit_lock_after_gain,fixed_size,hold_20d|profit_lock_after_gain|fixed_size,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0.1,fixed_size,a_share_daily_replay_default_v1,b1f56c5aed256bcf787b6c47f3702fef8295b640796e81a6cf668779ae582030
hold_20d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_20pct_lock_5pct,profit_lock_after_gain,fixed_size,hold_20d|profit_lock_after_gain|fixed_size,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0.05,fixed_size,a_share_daily_replay_default_v1,5b989fb860010f5e347e17ccd84091202f787c68e5e795737b44a01381377c66
hold_20d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_20pct_lock_10pct,profit_lock_after_gain,fixed_size,hold_20d|profit_lock_after_gain|fixed_size,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0.1,fixed_size,a_share_daily_replay_default_v1,d0764cf5c751a8ead47a2b3ba6db1d3cb5ca9d8c068d73d82a5338d1f31443ac
hold_20d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_30pct_lock_5pct,profit_lock_after_gain,fixed_size,hold_20d|profit_lock_after_gain|fixed_size,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.3; stop_floor=0.05,fixed_size,a_share_daily_replay_default_v1,453693f4f7548ec3a0070a2560ffa877e8aa2a799e9e6cb7e43daa70e7fc8a06
hold_20d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_30pct_lock_10pct,profit_lock_after_gain,fixed_size,hold_20d|profit_lock_after_gain|fixed_size,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.3; stop_floor=0.1,fixed_size,a_share_daily_replay_default_v1,61cca3044b7dc78c41e39d65304fa9f170d88fb8ce3dbbc0399db716a1c876b1
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k2.5_activation_0,ATR_trailing,fixed_size,hold_20d|ATR_trailing|fixed_size,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.0",fixed_size,a_share_daily_replay_default_v1,cc69d1cbf1d29e41c740067717cfe0f312a36d38d7fb5463efe5be6df2bb8766
hold_20d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k3_activation_0,ATR_trailing,fixed_size,hold_20d|ATR_trailing|fixed_size,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.0",fixed_size,a_share_daily_replay_default_v1,21e9ea276c0668871f82066f3dd4bc8389b84ba6dfc9a9b4a0174dcd2d4e5e14
hold_20d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,hold_20d,20,ATR_trailing_k3.5_activation_0,ATR_trailing,fixed_size,hold_20d|ATR_trailing|fixed_size,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_20d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.0",fixed_size,a_share_daily_replay_default_v1,8acadfdffe6c988ef6d5fef93ae56f47ec1ca105f04c34bbbdd5b657b1f9cf37
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k2.5_activation_0.1_sensitivity,ATR_trailing,fixed_size,hold_20d|ATR_trailing|fixed_size,d0c88cf2beaa8dcf,"{""k_atr"":2.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.1",fixed_size,a_share_daily_replay_default_v1,876b16b0377b6d0adb49e3679cd3aff3a6e66029e8adc25fbb547b64ad979ac9
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|fixed_size|k_atr=3.0_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k3_activation_0.1_sensitivity,ATR_trailing,fixed_size,hold_20d|ATR_trailing|fixed_size,6fbf2ab4aaffe921,"{""k_atr"":3.0,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.1",fixed_size,a_share_daily_replay_default_v1,f1bb87f64a4646d78bb034f66f73cb8ec525749a668d83fd12585b021eabd918
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,hold_20d,20,ATR_trailing_k3.5_activation_0.1_sensitivity,ATR_trailing,fixed_size,hold_20d|ATR_trailing|fixed_size,c0b6dc9ca932d192,"{""k_atr"":3.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_20d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.1",fixed_size,a_share_daily_replay_default_v1,8d186c5b7e732de5de886a3d257d7bd2f43b6accc57621c603863904f9db1c32
hold_20d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_1d,EMA_trailing,fixed_size,hold_20d|EMA_trailing|fixed_size,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 1 consecutive closes,fixed_size,a_share_daily_replay_default_v1,9037efde9d7fb76cfb2770bb6f214f4186e91230cbfe5241d4bd24ae63fe40cb
hold_20d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_2d,EMA_trailing,fixed_size,hold_20d|EMA_trailing|fixed_size,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 2 consecutive closes,fixed_size,a_share_daily_replay_default_v1,0edc2e54c786c1c61c268332a58ca1989696b9686370acae3ea402f025982a30
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_3d,EMA_trailing,fixed_size,hold_20d|EMA_trailing|fixed_size,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 3 consecutive closes,fixed_size,a_share_daily_replay_default_v1,1d0f0e03f2b352df2ced2b4386247c500b92d4783a8d9bc308b47f5f787a0d8f
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_1d,EMA_trailing,fixed_size,hold_20d|EMA_trailing|fixed_size,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 1 consecutive closes,fixed_size,a_share_daily_replay_default_v1,0d7225f04c476fcef33f696ef42c2de116017d66b184b9d9fd19c8483db91a76
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_2d,EMA_trailing,fixed_size,hold_20d|EMA_trailing|fixed_size,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 2 consecutive closes,fixed_size,a_share_daily_replay_default_v1,6afa49d3e375d89414544fa42ef165690afa9cbba159cf7a950dca1bbf41cecc
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_3d,EMA_trailing,fixed_size,hold_20d|EMA_trailing|fixed_size,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_20d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 3 consecutive closes,fixed_size,a_share_daily_replay_default_v1,0c84dcf099cae47eceb18ba455c3609bbffcf732c23e278225b3ed7be6b2ac21
hold_20d|no_exit|volatility_scaled|no_params,hold_20d,20,no_exit,no_exit,volatility_scaled,hold_20d|no_exit|volatility_scaled,ecaf22503df568a0,{},False,True,True,False,hold_20d|no_exit|volatility_scaled,primary_all_policy_families_v1,hold_20d|no_exit|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_20;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,e8fdb71a12232aaf713cc86d30cc8be150ad8b6d50679a4cfe67cd986454b4e7
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,hold_20d,20,fixed_stop_5pct,fixed_stop,volatility_scaled,hold_20d|fixed_stop|volatility_scaled,184bb3b552945013,"{""stop_loss_pct"":-0.05}",False,True,True,False,hold_20d|fixed_stop|volatility_scaled,primary_all_policy_families_v1,hold_20d|fixed_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.05 else max_hold,volatility_scaled,a_share_daily_replay_default_v1,54edaedb41ecaf95a6916ef55f3dec2a271ab1a41d947da42127aa6aeb7d2ca5
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,hold_20d,20,fixed_stop_8pct,fixed_stop,volatility_scaled,hold_20d|fixed_stop|volatility_scaled,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",False,True,True,False,hold_20d|fixed_stop|volatility_scaled,primary_all_policy_families_v1,hold_20d|fixed_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.08 else max_hold,volatility_scaled,a_share_daily_replay_default_v1,4bebadad8ed53e91ac5fdd3a4a644cce622aaf4dd8e6372d8fc1e79942c93c5e
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,hold_20d,20,fixed_stop_10pct,fixed_stop,volatility_scaled,hold_20d|fixed_stop|volatility_scaled,820234c096390337,"{""stop_loss_pct"":-0.1}",False,True,True,False,hold_20d|fixed_stop|volatility_scaled,primary_all_policy_families_v1,hold_20d|fixed_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,first close_return_from_entry <= -0.1 else max_hold,volatility_scaled,a_share_daily_replay_default_v1,0cb3781add5f2034d276629caad0353f40bd988d75d9d6027065b0733ac15946
hold_20d|time_stop_10d|volatility_scaled|time_stop_days=10,hold_20d,20,time_stop_10d,time_stop,volatility_scaled,hold_20d|time_stop|volatility_scaled,c3ce4e135c0ca765,"{""time_stop_days"":10}",False,True,True,False,hold_20d|time_stop|volatility_scaled,primary_all_policy_families_v1,hold_20d|time_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_10;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,9ff00994e616ed06a3d88d3f379ccd752ea56a528f53a9ae03e9c743cca5558a
hold_20d|time_stop_20d|volatility_scaled|time_stop_days=20,hold_20d,20,time_stop_20d,time_stop,volatility_scaled,hold_20d|time_stop|volatility_scaled,61cd369d3febf08c,"{""time_stop_days"":20}",False,False,False,False,hold_20d|time_stop|volatility_scaled,primary_all_policy_families_v1,hold_20d|time_stop|volatility_scaled,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_20;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,e8fdb71a12232aaf713cc86d30cc8be150ad8b6d50679a4cfe67cd986454b4e7
hold_20d|time_stop_40d|volatility_scaled|time_stop_days=40,hold_20d,20,time_stop_40d,time_stop,volatility_scaled,hold_20d|time_stop|volatility_scaled,9b648f491fc32746,"{""time_stop_days"":40}",False,False,False,False,hold_20d|time_stop|volatility_scaled,primary_all_policy_families_v1,hold_20d|time_stop|volatility_scaled,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_40;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,92799f920c3a24ff4777ae7491db2a9e1a1d7de1ee4171e20447425218644d33
hold_20d|time_stop_60d|volatility_scaled|time_stop_days=60,hold_20d,20,time_stop_60d,time_stop,volatility_scaled,hold_20d|time_stop|volatility_scaled,ca957c223937d2da,"{""time_stop_days"":60}",False,False,False,False,hold_20d|time_stop|volatility_scaled,primary_all_policy_families_v1,hold_20d|time_stop|volatility_scaled,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,signal=close_offset_60;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,e6a5d53c1eb795a05be11d3195c2a92eb7637bbee15d356e27d15cb6f93474f3
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,hold_20d,20,break_even_after_gain_10pct,break_even_after_gain,volatility_scaled,hold_20d|break_even_after_gain|volatility_scaled,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",False,True,True,False,hold_20d|break_even_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|break_even_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.1; stop_floor=0,volatility_scaled,a_share_daily_replay_default_v1,4956a5e180919188be7f8c8161f9d68d9d4b07b8baff4a9a007364c86bf4a374
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,hold_20d,20,break_even_after_gain_15pct,break_even_after_gain,volatility_scaled,hold_20d|break_even_after_gain|volatility_scaled,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",False,True,True,False,hold_20d|break_even_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|break_even_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0,volatility_scaled,a_share_daily_replay_default_v1,2ade070a5f393406c828c15f8a9b47c0c537c6e7f8f46534c3c477aea2e44ba2
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,hold_20d,20,break_even_after_gain_20pct,break_even_after_gain,volatility_scaled,hold_20d|break_even_after_gain|volatility_scaled,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",False,True,True,False,hold_20d|break_even_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|break_even_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0,volatility_scaled,a_share_daily_replay_default_v1,63f4588a8c124f8ee95f74298413f1c9639b230683e03bb093914a3c310b0463
hold_20d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,volatility_scaled,hold_20d|profit_lock_after_gain|volatility_scaled,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0.05,volatility_scaled,a_share_daily_replay_default_v1,e3c530470301c039210c71caf5c3d8638eaf2b89b9dd54ccb0dd3597cf594a5b
hold_20d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,hold_20d,20,profit_lock_after_gain_15pct_lock_10pct,profit_lock_after_gain,volatility_scaled,hold_20d|profit_lock_after_gain|volatility_scaled,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",False,True,True,False,hold_20d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.15; stop_floor=0.1,volatility_scaled,a_share_daily_replay_default_v1,5b352a207430cc9afd1c4f854670bbb1ebe240176535995380be60ee809f7329
hold_20d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,hold_20d,20,profit_lock_after_gain_20pct_lock_5pct,profit_lock_after_gain,volatility_scaled,hold_20d|profit_lock_after_gain|volatility_scaled,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",False,True,True,False,hold_20d|profit_lock_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_20d|profit_lock_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,activate close_return >= 0.2; stop_floor=0.05,volatility_scaled,a_share_daily_replay_default_v1,932a550f81c3fa9d23b899a0ca1459ca74c4dc1eee5e1093e0591afa49ea84ba
