selection_stage,split_used,policy_family_id,exit_rule_family_id,candidate_policy_id,parameter_set_id,parameter_values_json,selection_metric_name,selection_metric_value,selection_rank,z_reference_set_id,z_reference_set_size,selected_flag,rejection_reason
train_parameter_selection,train,hold_60d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",train_selection_score,0.8322195644031625,2,hold_60d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_60d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,0.21829810442357794,3,hold_60d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-0.4741191284954391,4,hold_60d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_60d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-1.2793964107585027,5,hold_60d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_60d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.291395568744724,6,hold_60d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|fixed_size,ATR_trailing,hold_60d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.476558309833219,1,hold_60d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|fixed_size,ATR_trailing,hold_60d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-0.5706802918253312,2,hold_60d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|fixed_size,ATR_trailing,hold_60d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,-0.9058780180078838,3,hold_60d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|fixed_size,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.884390522949323,1,hold_60d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|fixed_size,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,0.9381871333779499,2,hold_60d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|fixed_size,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.39231751422489614,3,hold_60d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|fixed_size,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.41176266413723783,4,hold_60d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|fixed_size,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.45318599633205603,5,hold_60d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|fixed_size,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-1.5653114816331055,6,hold_60d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|no_exit|volatility_scaled,no_exit,hold_60d|no_exit|volatility_scaled|no_params,ecaf22503df568a0,{},train_selection_score,0.0,1,hold_60d|no_exit|volatility_scaled,1,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|volatility_scaled,fixed_stop,hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,184bb3b552945013,"{""stop_loss_pct"":-0.05}",train_selection_score,1.4489071831031806,1,hold_60d|fixed_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|volatility_scaled,fixed_stop,hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",train_selection_score,-0.6861027838696943,2,hold_60d|fixed_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|volatility_scaled,fixed_stop,hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",train_selection_score,-0.7628043992334884,3,hold_60d|fixed_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|volatility_scaled,time_stop,hold_60d|time_stop_10d|volatility_scaled|time_stop_days=10,c3ce4e135c0ca765,"{""time_stop_days"":10}",train_selection_score,1.4531472697344152,1,hold_60d|time_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|volatility_scaled,time_stop,hold_60d|time_stop_20d|volatility_scaled|time_stop_days=20,61cd369d3febf08c,"{""time_stop_days"":20}",train_selection_score,-0.38612225588802285,2,hold_60d|time_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|volatility_scaled,time_stop,hold_60d|time_stop_40d|volatility_scaled|time_stop_days=40,9b648f491fc32746,"{""time_stop_days"":40}",train_selection_score,-1.0670250138463944,3,hold_60d|time_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",train_selection_score,1.3264855700902487,1,hold_60d|break_even_after_gain|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",train_selection_score,-0.21442306502894332,2,hold_60d|break_even_after_gain|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",train_selection_score,-1.1120625050612993,3,hold_60d|break_even_after_gain|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",train_selection_score,2.1537544475317403,1,hold_60d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",train_selection_score,0.8376653736883855,2,hold_60d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,0.02126273233514281,3,hold_60d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-0.7166633477228658,4,hold_60d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-1.1364914498134633,5,hold_60d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.1595277560189468,6,hold_60d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|volatility_scaled,ATR_trailing,hold_60d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.3910653450545885,1,hold_60d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|volatility_scaled,ATR_trailing,hold_60d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-0.35720456387107613,2,hold_60d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|volatility_scaled,ATR_trailing,hold_60d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,-1.0338607811835057,3,hold_60d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|volatility_scaled,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.7056924666267883,1,hold_60d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|volatility_scaled,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,0.9763608720800714,2,hold_60d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|volatility_scaled,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.07799170506922881,3,hold_60d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|volatility_scaled,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.5076372115735338,4,hold_60d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|volatility_scaled,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.5305290911550352,5,hold_60d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|volatility_scaled,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-1.5658953309090802,6,hold_60d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|no_exit|market_state_scaled,no_exit,hold_60d|no_exit|market_state_scaled|no_params,ecaf22503df568a0,{},train_selection_score,0.0,1,hold_60d|no_exit|market_state_scaled,1,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|market_state_scaled,fixed_stop,hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,184bb3b552945013,"{""stop_loss_pct"":-0.05}",train_selection_score,1.4776283829742278,1,hold_60d|fixed_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|market_state_scaled,fixed_stop,hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",train_selection_score,-0.6360754738232967,2,hold_60d|fixed_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|market_state_scaled,fixed_stop,hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",train_selection_score,-0.8415529091509274,3,hold_60d|fixed_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|market_state_scaled,time_stop,hold_60d|time_stop_10d|market_state_scaled|time_stop_days=10,c3ce4e135c0ca765,"{""time_stop_days"":10}",train_selection_score,1.4590403067229054,1,hold_60d|time_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|market_state_scaled,time_stop,hold_60d|time_stop_20d|market_state_scaled|time_stop_days=20,61cd369d3febf08c,"{""time_stop_days"":20}",train_selection_score,-0.39347806781796746,2,hold_60d|time_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|market_state_scaled,time_stop,hold_60d|time_stop_40d|market_state_scaled|time_stop_days=40,9b648f491fc32746,"{""time_stop_days"":40}",train_selection_score,-1.0655622389049384,3,hold_60d|time_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",train_selection_score,1.2999802569175212,1,hold_60d|break_even_after_gain|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",train_selection_score,-0.13519490419628916,2,hold_60d|break_even_after_gain|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",train_selection_score,-1.1647853527212277,3,hold_60d|break_even_after_gain|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",train_selection_score,2.1204020855433825,1,hold_60d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",train_selection_score,0.782079470893682,2,hold_60d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,0.14219623953308233,3,hold_60d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-0.5552734290148379,4,hold_60d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-1.242283196329708,5,hold_60d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_60d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.2471211706256315,6,hold_60d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|market_state_scaled,ATR_trailing,hold_60d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.3295414992588108,1,hold_60d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|market_state_scaled,ATR_trailing,hold_60d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-0.2181481241158545,2,hold_60d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|ATR_trailing|market_state_scaled,ATR_trailing,hold_60d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,-1.1113933751429674,3,hold_60d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|market_state_scaled,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.7319021171404092,1,hold_60d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|market_state_scaled,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,0.8970690430706036,2,hold_60d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|market_state_scaled,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.21175812180404902,3,hold_60d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|market_state_scaled,EMA_trailing,hold_60d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.26866408371353545,4,hold_60d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|market_state_scaled,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.5269744659703718,5,hold_60d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|EMA_trailing|market_state_scaled,EMA_trailing,hold_60d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-1.62157448872306,6,hold_60d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|no_exit|fixed_size,no_exit,baseline_hold120_no_exit_fixed_size,ecaf22503df568a0,{},train_selection_score,0.0,1,hold_120d|no_exit|fixed_size,1,True,
train_parameter_selection,train,hold_120d|fixed_stop|fixed_size,fixed_stop,hold_120d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",train_selection_score,1.4803706627651738,1,hold_120d|fixed_stop|fixed_size,3,True,
train_parameter_selection,train,hold_120d|fixed_stop|fixed_size,fixed_stop,hold_120d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,184bb3b552945013,"{""stop_loss_pct"":-0.05}",train_selection_score,-0.6503334735680548,2,hold_120d|fixed_stop|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|fixed_stop|fixed_size,fixed_stop,hold_120d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",train_selection_score,-0.8300371891971208,3,hold_120d|fixed_stop|fixed_size,3,False,lower_train_score
train_parameter_selection,train,hold_120d|time_stop|fixed_size,time_stop,hold_120d|time_stop_10d|fixed_size|time_stop_days=10,c3ce4e135c0ca765,"{""time_stop_days"":10}",train_selection_score,1.7590577745364293,1,hold_120d|time_stop|fixed_size,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|fixed_size,time_stop,hold_120d|time_stop_20d|fixed_size|time_stop_days=20,61cd369d3febf08c,"{""time_stop_days"":20}",train_selection_score,0.07069371028572774,2,hold_120d|time_stop|fixed_size,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|fixed_size,time_stop,hold_120d|time_stop_60d|fixed_size|time_stop_days=60,ca957c223937d2da,"{""time_stop_days"":60}",train_selection_score,-0.8977209701402837,3,hold_120d|time_stop|fixed_size,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|fixed_size,time_stop,hold_120d|time_stop_40d|fixed_size|time_stop_days=40,9b648f491fc32746,"{""time_stop_days"":40}",train_selection_score,-0.9320305146818728,4,hold_120d|time_stop|fixed_size,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|break_even_after_gain|fixed_size,break_even_after_gain,hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",train_selection_score,1.43743515530297,1,hold_120d|break_even_after_gain|fixed_size,3,True,
train_parameter_selection,train,hold_120d|break_even_after_gain|fixed_size,break_even_after_gain,hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",train_selection_score,-0.6291190076161337,2,hold_120d|break_even_after_gain|fixed_size,3,False,lower_train_score
train_parameter_selection,train,hold_120d|break_even_after_gain|fixed_size,break_even_after_gain,hold_120d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",train_selection_score,-0.8083161476868358,3,hold_120d|break_even_after_gain|fixed_size,3,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",train_selection_score,1.8036939134924534,1,hold_120d|profit_lock_after_gain|fixed_size,6,True,
train_parameter_selection,train,hold_120d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",train_selection_score,0.7925456907257769,2,hold_120d|profit_lock_after_gain|fixed_size,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_120d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,0.3173845164444452,3,hold_120d|profit_lock_after_gain|fixed_size,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_120d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-0.17300834058359799,4,hold_120d|profit_lock_after_gain|fixed_size,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.3111024679140442,5,hold_120d|profit_lock_after_gain|fixed_size,6,False,lower_train_score
