policy_id,split,top1_calendar_year_share,top1_instrument_share
hold_120d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,train,0.3347900733572655,0.010925550179491181
hold_120d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,train,0.3347900733572655,0.010925550179491181
hold_120d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,train,0.3347900733572655,0.010925550179491181
hold_120d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,train,0.3347900733572655,0.010925550179491181
hold_120d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,train,0.3347900733572655,0.010925550179491181
hold_120d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,train,0.3348423353106463,0.010927255697783328
hold_120d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,0.3348423353106463,0.010927255697783328
hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,0.3348423353106463,0.010927255697783328
hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,validation,0.6657879320445226,0.00849443468072642
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_10d|fixed_size|time_stop_days=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_20d|fixed_size|time_stop_days=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_40d|fixed_size|time_stop_days=40,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_60d|fixed_size|time_stop_days=60,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,validation,0.6646198830409357,0.00847953216374269
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,robustness,0.6822230138938369,0.010331314570716068
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,train,0.3343725643024162,0.010911925175370226
hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,validation,0.6646198830409357,0.00847953216374269
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|fixed_size|k_atr=3.0_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|fixed_size|k_atr=3.0_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|fixed_size|k_atr=3.0_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,robustness,0.6840630472854641,0.010157618213660246
hold_20d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,0.3326255119065676,0.010617321401486425
hold_20d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,robustness,0.6840630472854641,0.010157618213660246
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,0.3326255119065676,0.010617321401486425
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,validation,0.6666666666666666,0.00841311285175515
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,robustness,0.6840630472854641,0.010157618213660246
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,0.3326255119065676,0.010617321401486425
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,validation,0.6666666666666666,0.00841311285175515
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,0.3326255119065676,0.010617321401486425
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,validation,0.6666666666666666,0.00841311285175515
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,robustness,0.6840630472854641,0.010157618213660246
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,0.3326255119065676,0.010617321401486425
