denominator_id,candidate_label_id,old_fast_fail_component_positive_n,new_fast_fail_component_positive_n,fast_fail_component_jaccard,old_false_repair_component_positive_n,new_false_repair_component_positive_n,false_repair_component_jaccard,old_target_positive_n,new_target_positive_n,old_new_both_positive_n,old_only_positive_n,new_only_positive_n,both_negative_n,jaccard_overlap,hybrid_target_jaccard,old_only_n,new_only_n,old_only_winner_readout_n,new_only_winner_readout_n,old_only_winner_rate,new_only_winner_rate,old_only_power_caveat,new_only_power_caveat,component_failure_10_share,component_false_repair_20d_share
risk_on_r6_horizon_complete,atr14_1_5,2404,4612,0.48423947535434736,3118,3118,1.0,3434,5202,3419,15,1783,4043,0.6553574851447191,0.6553574851447191,15,1783,15,1783,0.13333333333333333,0.15030846887268648,True,False,0.8865820838139177,0.5993848519800077
risk_on_r6_horizon_complete,atr14_2_0,2404,3223,0.5420663195395999,3118,3118,1.0,3434,4294,3365,69,929,4897,0.7712583085033234,0.7712583085033234,69,929,69,929,0.2463768115942029,0.13132400430570507,False,False,0.7505822077317187,0.7261294829995343
risk_on_r6_horizon_complete,break_event_low,2404,6434,0.3571867321867322,3118,3118,1.0,3434,6710,3393,41,3317,2509,0.5025922085616945,0.5025922085616945,41,3317,41,3317,0.21951219512195122,0.18179077479650285,False,False,0.9588673621460506,0.4646795827123696
risk_on_r6_horizon_complete,break_swing_low_20,2404,741,0.2251655629139073,3118,3118,1.0,3434,3275,3149,285,126,5700,0.8845505617977528,0.8845505617977528,285,126,285,126,0.25263157894736843,0.07142857142857142,False,False,0.22625954198473283,0.9520610687022901
risk_on_r6_horizon_complete,break_ema20,2404,3981,0.4214158504007124,3118,3118,1.0,3434,4910,3297,137,1613,4213,0.6532593619972261,0.6532593619972261,137,1613,137,1613,0.24087591240875914,0.1425914445133292,False,False,0.8107942973523422,0.635030549898167
risk_on_r6_horizon_complete,break_ema60,2404,2771,0.30221439355812785,3118,3118,1.0,3434,4476,3220,214,1256,4570,0.6865671641791045,0.6865671641791045,214,1256,214,1256,0.2523364485981308,0.12420382165605096,False,False,0.6190795352993744,0.696604110813226
risk_on_r_core_horizon_complete,incumbent_failure_10_label,8151,8151,1.0,10377,10377,1.0,11510,11510,11510,0,0,19280,1.0,1.0,0,0,0,0,,,True,True,0.7081668114682884,0.9015638575152042
risk_on_r_core_horizon_complete,fixed_mae10_neg_05,8151,16603,0.4880673279230538,10377,10377,1.0,11510,17632,11506,4,6126,13154,0.6524155137219324,0.6524155137219324,4,6126,4,6124,0.0,0.19137818419333769,True,False,0.9416401996370236,0.5885322141560798
risk_on_r_core_horizon_complete,fixed_mae10_neg_06,8151,14344,0.5615021518811606,10377,10377,1.0,11510,15765,11503,7,4262,15018,0.7293304590413391,0.7293304590413391,7,4262,7,4260,0.14285714285714285,0.19694835680751174,True,False,0.9098636219473517,0.6582302568981921
risk_on_r_core_horizon_complete,fixed_mae10_neg_08,8151,10477,0.7464841552597037,10377,10377,1.0,11510,13008,11488,22,1520,17760,0.8816577129700691,0.8816577129700691,22,1520,22,1519,0.09090909090909091,0.1935483870967742,True,False,0.8054274292742928,0.797739852398524
risk_on_r_core_horizon_complete,fixed_mae10_neg_10,8151,7505,0.9202747454924568,10377,10377,1.0,11510,11425,11425,85,0,19280,0.9926151172893136,0.9926151172893136,85,0,85,0,0.16470588235294117,,False,True,0.6568927789934355,0.9082713347921225
risk_on_r_core_horizon_complete,fixed_mae10_neg_12,8151,5255,0.6447061710219605,10377,10377,1.0,11510,10755,10755,755,0,19280,0.9344048653344917,0.9344048653344917,755,0,755,0,0.21059602649006623,,False,True,0.4886099488609949,0.9648535564853556
risk_on_r_core_horizon_complete,vol_sigma20_1_0,8151,23614,0.3442088781685075,10377,10377,1.0,11510,24085,11509,1,12576,6704,0.47782944449057546,0.47782944449057546,1,12576,1,12574,0.0,0.17520279942738987,True,False,0.9804442599128088,0.43084907618849905
risk_on_r_core_horizon_complete,vol_sigma20_1_5,8151,19916,0.4029291212636209,10377,10377,1.0,11510,20897,11499,11,9398,9882,0.5499808685670556,0.5499808685670556,11,9398,11,9396,0.2727272727272727,0.1585781183482333,True,False,0.9530554625065799,0.4965784562377375
risk_on_r_core_horizon_complete,vol_sigma20_2_0,8151,16219,0.4679838563941931,10377,10377,1.0,11510,18021,11454,56,6567,12713,0.6336228356475079,0.6336228356475079,56,6567,56,6565,0.25,0.14592536176694593,False,False,0.900005549081627,0.5758282004328283
risk_on_r_core_horizon_complete,atr14_1_5,8151,15370,0.4923545460313432,10377,10377,1.0,11510,17275,11462,48,5813,13467,0.6616636841193788,0.6616636841193788,48,5813,48,5811,0.22916666666666666,0.14730683187059027,False,False,0.8897250361794501,0.6006946454413893
risk_on_r_core_horizon_complete,atr14_2_0,8151,10884,0.5588403898124642,10377,10377,1.0,11510,14355,11300,210,3055,16225,0.7758324751115688,0.7758324751115688,210,3055,210,3054,0.2571428571428571,0.12737393582187295,False,False,0.7582027168234065,0.722884012539185
risk_on_r_core_horizon_complete,break_event_low,8151,21415,0.3612338858195212,10377,10377,1.0,11510,22219,11342,168,10877,8403,0.5066333139768616,0.5066333139768616,168,10877,168,10875,0.16666666666666666,0.18326436781609196,False,False,0.9638147531392052,0.46703271974436295
risk_on_r_core_horizon_complete,break_swing_low_20,8151,2172,0.2083577197705724,10377,10377,1.0,11510,10748,10457,1053,291,18989,0.8861113464960596,0.8861113464960596,1053,291,1053,290,0.21462488129154797,0.06551724137931035,False,False,0.2020841086713807,0.9654819501302568
risk_on_r_core_horizon_complete,break_ema20,8151,12849,0.42276422764227645,10377,10377,1.0,11510,16003,10976,534,5027,14253,0.6637237709378968,0.6637237709378968,534,5027,534,5026,0.19662921348314608,0.15200955033824115,False,False,0.8029119540086234,0.648440917328001
risk_on_r_core_horizon_complete,break_ema60,8151,7806,0.3254423124844256,10377,10377,1.0,11510,13731,10703,807,3028,16252,0.7362085568854038,0.7362085568854038,807,3028,807,3027,0.23296158612143741,0.12685827552031714,False,False,0.5684946471487874,0.7557351977277693
