frontier_arm_id,split,window_id,episode_id,instrument,episode_split,episode_low_date,episode_high_date,first_50pct_date,board_bucket,duration_bucket,low_to_high_sessions,mfe_120,nearest_event_before_window_date,nearest_event_before_window_gap_sessions,nearest_event_after_window_date,nearest_event_after_window_gap_sessions,nearest_same_family_event_date,nearest_same_family_event_gap_sessions,nearest_same_instrument_event_key,nearest_event_minus_low_sessions,nearest_event_before_window_key,nearest_event_before_window_gap_days,nearest_event_after_window_key,nearest_event_after_window_gap_days,same_instrument_event_n_in_arm_split,miss_reason,diagnostic_status
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000960_20251105_0003,SZ000960,robustness,2025-11-05,2026-03-02,2026-03-02,main_board,medium,75,1.2772556390977443,2024-07-09,321.0,,,2024-07-09,-321.0,6afc4563a72638f68cbe458f1c22fe3ba203ace98382aad50f292030ee3c124e,-321.0,6afc4563a72638f68cbe458f1c22fe3ba203ace98382aad50f292030ee3c124e,321.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000975_20250731_0007,SZ000975,robustness,2025-07-31,2026-01-27,2026-01-27,main_board,long,120,1.2193732193732196,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000987_20240415_0003,SZ000987,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.5472837022132799,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000987_20250923_0004,SZ000987,robustness,2025-09-23,2026-01-26,2026-01-26,main_board,long,81,0.728813559322034,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ001979_20240424_0002,SZ001979,robustness,2024-04-24,2024-10-08,2024-10-08,main_board,long,108,0.8678977272727273,,,2025-04-09,123.0,2025-04-09,231.0,3e271fb92d142b54c752cad433f357a4d2a9dd067a4fe78568ac249887b8fe98,231.0,,,3e271fb92d142b54c752cad433f357a4d2a9dd067a4fe78568ac249887b8fe98,123.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002001_20240411_0003,SZ002001,robustness,2024-04-11,2024-10-08,2024-10-08,main_board,long,117,0.5525083612040136,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002001_20251022_0004,SZ002001,robustness,2025-10-22,2026-03-12,2026-03-12,main_board,long,93,0.7512304250559283,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002008_20251017_0000,SZ002008,robustness,2025-10-17,2026-04-16,2026-04-16,main_board,long,120,1.5174520069808026,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002064_20250623_0003,SZ002064,robustness,2025-06-23,2025-11-14,2025-11-14,main_board,long,98,0.6467817896389325,2024-07-12,223.0,,,2024-07-12,-223.0,2d2b91346bfc8b670454fbde4f8fafe97919de63365998c94878f40146e2cae5,-223.0,2d2b91346bfc8b670454fbde4f8fafe97919de63365998c94878f40146e2cae5,223.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002080_20251017_0005,SZ002080,robustness,2025-10-17,2026-02-26,2026-02-26,main_board,long,86,0.8400690846286702,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002129_20250623_0004,SZ002129,robustness,2025-06-23,2025-11-14,2025-11-14,main_board,long,98,0.620253164556962,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002179_20240415_0000,SZ002179,robustness,2024-04-15,2024-10-08,2024-10-08,main_board,long,115,0.5614035087719298,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002195_20251017_0001,SZ002195,robustness,2025-10-17,2026-01-14,2026-01-14,main_board,medium,61,0.886981402002861,2025-05-06,111.0,,,2025-05-06,-111.0,c04d3c0406ed4fcb77ff9563c060d41d8733225e739e40cb9ad78a45d72ee5fb,-111.0,c04d3c0406ed4fcb77ff9563c060d41d8733225e739e40cb9ad78a45d72ee5fb,111.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002371_20240514_0000,SZ002371,robustness,2024-05-14,2024-11-08,2024-11-08,main_board,long,120,0.6529490488481025,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002371_20250613_0001,SZ002371,robustness,2025-06-13,2025-10-09,2025-10-09,main_board,medium,78,0.5981510223361901,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002384_20251017_0009,SZ002384,robustness,2025-10-17,2026-04-15,2026-04-15,main_board,long,119,1.559322033898305,2025-05-12,107.0,,,2025-05-12,-107.0,069abe439d963725bae9c5d36b9233ea4a9cd875ca5d2cf2c8b45c81189af155,-107.0,069abe439d963725bae9c5d36b9233ea4a9cd875ca5d2cf2c8b45c81189af155,107.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002414_20250904_0007,SZ002414,robustness,2025-09-04,2026-01-26,2026-01-26,main_board,long,94,0.7599243856332705,2024-07-29,269.0,,,2024-07-29,-269.0,bd6cfdd32571beef4bec700b2ddf6971239fd32b761c72975385d41bfa5f09d6,-269.0,bd6cfdd32571beef4bec700b2ddf6971239fd32b761c72975385d41bfa5f09d6,269.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002463_20250304_0002,SZ002463,robustness,2025-03-04,2025-08-26,2025-08-26,main_board,long,120,0.9264801561483408,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002493_20250923_0004,SZ002493,robustness,2025-09-23,2026-03-03,2026-03-03,main_board,long,101,0.7865786578657865,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002517_20250801_0001,SZ002517,robustness,2025-08-01,2025-09-18,2025-09-18,main_board,fast,34,0.7106001121704992,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002555_20251017_0006,SZ002555,robustness,2025-10-17,2026-01-13,2026-01-13,main_board,medium,60,0.6186121570736955,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002558_20250801_0001,SZ002558,robustness,2025-08-01,2026-01-20,2026-01-20,main_board,long,114,1.3116542994325622,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002595_20250804_0002,SZ002595,robustness,2025-08-04,2026-01-29,2026-01-29,main_board,long,120,0.6755248471963857,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002653_20250623_0003,SZ002653,robustness,2025-06-23,2025-08-13,2025-08-13,main_board,fast,37,0.5393924425784142,2024-08-16,202.0,,,2024-08-16,-202.0,a52c8b2059399bfad8f2591edf5a7844b43f3710699aa2c309dc6757ad7ef8b4,-202.0,a52c8b2059399bfad8f2591edf5a7844b43f3710699aa2c309dc6757ad7ef8b4,202.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002714_20250529_0000,SZ002714,robustness,2025-05-29,2025-09-15,2025-09-15,main_board,medium,76,0.5852459016393443,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002736_20240328_0002,SZ002736,robustness,2024-03-28,2024-10-09,2024-10-09,main_board,long,116,0.7477243172951884,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002812_20251023_0000,SZ002812,robustness,2025-10-23,2026-05-06,2026-05-06,main_board,long,117,1.242075664621677,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002821_20250623_0000,SZ002821,robustness,2025-06-23,2025-07-29,2025-07-29,main_board,fast,26,0.5520652980460055,2024-03-04,315.0,,,2024-03-04,-315.0,f90207d1677e3f005c3fb207a3929d1aed3c4cec015002b9fa97ace2ef4de1e8,-315.0,f90207d1677e3f005c3fb207a3929d1aed3c4cec015002b9fa97ace2ef4de1e8,315.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002837_20251112_0000,SZ002837,robustness,2025-11-12,2026-04-20,2026-04-20,main_board,long,104,0.8886643766417457,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002851_20251015_0000,SZ002851,robustness,2025-10-15,2026-01-28,2026-01-28,main_board,medium,73,1.0721771217712175,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002916_20240422_0001,SZ002916,robustness,2024-04-22,2024-07-16,2024-07-16,main_board,medium,57,0.6768261535841991,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ002916_20250304_0003,SZ002916,robustness,2025-03-04,2025-08-26,2025-08-26,main_board,long,120,0.8633575647432985,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300002_20240422_0004,SZ300002,robustness,2024-04-22,2024-10-08,2024-10-08,chinext,long,110,0.768772348033373,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300012_20240419_0002,SZ300012,robustness,2024-04-19,2024-10-08,2024-10-08,chinext,long,111,0.5936651583710406,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300017_20250904_0002,SZ300017,robustness,2025-09-04,2026-02-13,2026-02-13,chinext,long,108,1.258669165885661,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300033_20240422_0008,SZ300033,robustness,2024-04-22,2024-10-09,2024-10-09,chinext,long,111,1.5339027595269386,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300037_20251020_0002,SZ300037,robustness,2025-10-20,2025-11-17,2025-11-17,chinext,fast,20,0.5386016852653155,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300059_20240412_0003,SZ300059,robustness,2024-04-12,2024-10-09,2024-10-09,chinext,long,117,1.4095477386934676,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300251_20251017_0008,SZ300251,robustness,2025-10-17,2026-02-11,2026-02-11,chinext,long,81,0.8537350910232266,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300255_20250716_0002,SZ300255,robustness,2025-07-16,2025-11-03,2025-11-03,chinext,medium,72,0.8777166797590992,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300308_20251015_0004,SZ300308,robustness,2025-10-15,2026-04-14,2026-04-14,chinext,long,120,1.333006535947712,2025-05-08,107.0,,,2025-05-08,-107.0,2a021e1ba8f49e73baecf3e933020199cee920837cfe5fe189ecf538f815c0df,-107.0,2a021e1ba8f49e73baecf3e933020199cee920837cfe5fe189ecf538f815c0df,107.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300346_20251114_0002,SZ300346,robustness,2025-11-14,2026-01-16,2026-01-16,chinext,medium,43,0.8017817371937639,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300383_20240422_0004,SZ300383,robustness,2024-04-22,2024-10-08,2024-10-08,chinext,long,110,0.5090252707581226,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300383_20251023_0005,SZ300383,robustness,2025-10-23,2026-04-14,2026-04-14,chinext,long,114,0.5015698587127158,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300394_20251017_0004,SZ300394,robustness,2025-10-17,2026-03-02,2026-03-02,chinext,long,88,1.660328317373461,2025-01-16,179.0,,,2025-01-16,-179.0,8d197fc02977f512e6c44f870f7e16716632c420587ad39bc9e6a6d2241f315d,-179.0,8d197fc02977f512e6c44f870f7e16716632c420587ad39bc9e6a6d2241f315d,179.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300395_20241125_0002,SZ300395,robustness,2024-11-25,2025-04-11,2025-04-11,chinext,long,91,0.5004077194889918,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300395_20250613_0003,SZ300395,robustness,2025-06-13,2025-08-29,2025-08-29,chinext,medium,55,1.555058823529412,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300395_20251015_0004,SZ300395,robustness,2025-10-15,2026-03-02,2026-03-02,chinext,long,90,0.9982352941176468,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300418_20251114_0004,SZ300418,robustness,2025-11-14,2026-01-13,2026-01-13,chinext,fast,40,0.8437340153452686,2025-05-22,119.0,,,2025-05-22,-119.0,4f2a93fac795b26f5acf1038ff1b1fdfa192d396610875d40c7e7fd39502b9ea,-119.0,4f2a93fac795b26f5acf1038ff1b1fdfa192d396610875d40c7e7fd39502b9ea,119.0,,,2,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300433_20251017_0003,SZ300433,robustness,2025-10-17,2026-01-12,2026-01-12,chinext,medium,59,0.602360752489856,2025-05-12,107.0,,,2025-05-12,-107.0,283531ff098d0ad4340ede6004d62c86579f0fdee00b285d0f2ad037a7563af8,-107.0,283531ff098d0ad4340ede6004d62c86579f0fdee00b285d0f2ad037a7563af8,107.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300442_20240422_0002,SZ300442,robustness,2024-04-22,2024-10-08,2024-10-08,chinext,long,110,0.5540875309661437,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300442_20241125_0003,SZ300442,robustness,2024-11-25,2025-02-24,2025-02-24,chinext,medium,58,1.4599800730654264,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300442_20251023_0005,SZ300442,robustness,2025-10-23,2026-02-27,2026-02-27,chinext,medium,77,1.3707915273132665,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300454_20251017_0004,SZ300454,robustness,2025-10-17,2026-01-28,2026-01-28,chinext,medium,71,0.825242718446602,2024-03-13,386.0,,,2024-03-13,-386.0,9c1dba1959d2f1b0437239d1aa38a05a8c559bebe36e00aa7ece619cb87d66a1,-386.0,9c1dba1959d2f1b0437239d1aa38a05a8c559bebe36e00aa7ece619cb87d66a1,386.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300476_20240422_0002,SZ300476,robustness,2024-04-22,2024-10-21,2024-10-21,chinext,long,119,1.36367692994199,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300476_20241125_0003,SZ300476,robustness,2024-11-25,2025-03-19,2025-03-19,chinext,medium,75,1.5412869373101352,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300487_20240422_0000,SZ300487,robustness,2024-04-22,2024-10-08,2024-10-08,chinext,long,110,0.642909805849103,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300502_20250304_0002,SZ300502,robustness,2025-03-04,2025-08-25,2025-08-25,chinext,long,119,3.890318430363461,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300548_20251105_0000,SZ300548,robustness,2025-11-05,2026-04-23,2026-04-23,chinext,long,112,2.201236339551827,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300558_20240419_0002,SZ300558,robustness,2024-04-19,2024-10-08,2024-10-08,chinext,long,111,0.5491362220334184,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300558_20250219_0003,SZ300558,robustness,2025-02-19,2025-08-06,2025-08-06,chinext,long,115,0.5118532261389406,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300595_20240422_0001,SZ300595,robustness,2024-04-22,2024-10-08,2024-10-08,chinext,long,110,0.5153605015673983,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300620_20251114_0000,SZ300620,robustness,2025-11-14,2026-05-14,2026-05-14,chinext,long,117,2.1603037553313222,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300676_20240419_0002,SZ300676,robustness,2024-04-19,2024-10-08,2024-10-08,chinext,long,111,0.511022576361222,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300677_20250904_0000,SZ300677,robustness,2025-09-04,2026-03-11,2026-03-11,chinext,long,120,0.5692446043165469,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300699_20250801_0007,SZ300699,robustness,2025-08-01,2026-01-12,2026-01-12,chinext,long,108,0.57543391188251,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300724_20251023_0002,SZ300724,robustness,2025-10-23,2026-02-04,2026-02-04,chinext,medium,72,0.7300000000000002,2025-01-27,176.0,,,2025-01-27,-176.0,b20a03dcbe8dc585fd6f68f51e9c779a875f880d90f3493ab548f0d06c91d2b5,-176.0,b20a03dcbe8dc585fd6f68f51e9c779a875f880d90f3493ab548f0d06c91d2b5,176.0,,,2,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300763_20240426_0000,SZ300763,robustness,2024-04-26,2024-10-08,2024-10-08,chinext,long,106,0.8868839736127281,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300763_20251023_0002,SZ300763,robustness,2025-10-23,2026-03-20,2026-03-20,chinext,long,98,0.6562750869681564,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300765_20241118_0002,SZ300765,robustness,2024-11-18,2025-04-23,2025-04-23,chinext,long,104,0.9615228837586064,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300782_20240422_0003,SZ300782,robustness,2024-04-22,2024-10-09,2024-10-09,chinext,long,111,0.5644795028086531,,,2025-04-11,124.0,2025-04-11,235.0,b1715157983e22516f036101842a52b63656a477cacbe350ad11f40594b77712,235.0,,,b1715157983e22516f036101842a52b63656a477cacbe350ad11f40594b77712,124.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300832_20240418_0002,SZ300832,robustness,2024-04-18,2024-10-08,2024-10-08,chinext,long,112,0.6194721202586961,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300888_20250225_0002,SZ300888,robustness,2025-02-25,2025-04-30,2025-04-30,chinext,medium,45,0.5381734370498414,2024-02-07,248.0,,,2024-02-07,-248.0,133d3a17a8725f6354459c78ee8066ecfc8517a48bd238e9abd236458685ebee,-248.0,133d3a17a8725f6354459c78ee8066ecfc8517a48bd238e9abd236458685ebee,248.0,,,2,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ300972_20250806_0000,SZ300972,robustness,2025-08-06,2026-01-28,2026-01-28,chinext,long,117,0.7098888572242803,,,,,,,,,,,,,0,no_same_instrument_event,ok
