frontier_arm_id,arm_role,decision_role,split,split_basis,window_id,eligible_episode_n,captured_episode_n,missed_episode_n,episode_recall,event_inside_window_n,event_precision,event_precision_inside_window,outside_event_rate,outside_episode_event_rate,events_per_captured_episode_median,events_per_captured_episode_p95,events_per_captured_episode_max,captured_episode_with_ge3_events_rate,captured_episode_with_ge5_events_rate,captured_episode_event_count_mean,captured_episode_event_count_median,captured_episode_event_count_p95,first_event_minus_low_sessions_median,first_event_minus_low_sessions_p25,first_event_minus_low_sessions_p75,multi_episode_event_overlap_n,split_mismatch_candidate_n,frontier_status,event_n,unique_instrument_n,unique_event_date_n,events_per_instrument_year_mean,events_per_instrument_year_p95,density_ratio_vs_r_core,same_instrument_10d_duplicate_rate,same_instrument_20d_duplicate_rate,next_open_executable_rate,event_t0_pit_pass_rate,trade_open_price_available_rate,non_executable_label_drop_n,censored_10d_n,censored_20d_n,censored_120d_n,label_10d_complete_n,label_10d_complete_rate,fast_fail_10d_count,fast_fail_10d_rate,label_20d_complete_n,label_20d_complete_rate,false_repair_20d_count,false_repair_20d_rate,bad_side_10_20_count,bad_side_10_20_rate,label_120d_complete_n,label_120d_complete_rate,winner_120_count,winner_120_rate,winner_120d_rate,label_status,r_core_episode_recall,r_core_event_precision,r_core_events_per_instrument_year_mean,r_core_events_per_instrument_year_p95,r_core_bad_side_10_20_rate,recall_retention_vs_r_core,precision_delta_vs_r_core,precision_ratio_vs_r_core,benchmark_status
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,validation,event_split_equals_episode_split,low_to_first_50pct,22,22,0,1.0,91,0.013265306122448979,0.013265306122448979,0.986734693877551,0.986734693877551,4.0,6.0,8,0.8636363636363636,0.4090909090909091,4.136363636363637,4.0,6.0,5.5,2.0,11.25,0,39,ok,6860,762,483,1.8937592224799007,3.5760578670560688,0.1431731852903118,0.06924198250728864,0.3806122448979592,1.0,1.0,1.0,0,0,0,0,6860,1.0,1440,0.2099125364431487,6860,1.0,2015,0.29373177842565595,2198,0.32040816326530613,6860,1.0,525,0.07653061224489796,0.07653061224489796,ok,1.0,0.014249554701415581,2.9447127734975367,5.657260604414082,0.3136666354000563,1.0,-0.0009842485789666022,0.9309277658431793,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,robustness,event_split_equals_episode_split,pre120_calendar_to_high,181,181,0,1.0,954,0.13120616146334754,0.13120616146334754,0.8687938385366525,0.8687938385366525,5.0,8.0,10,0.9779005524861878,0.6464088397790055,5.392265193370166,5.0,8.0,-57.0,-72.0,-43.0,22,0,ok,7271,769,459,2.007219140911277,3.821197544834808,0.15175105397169933,0.07151698528400495,0.40338330353458945,1.0,1.0,1.0,0,0,0,12,7271,1.0,1309,0.1800302571860817,7271,1.0,1660,0.22830422225278504,1877,0.25814881034245635,7259,0.9983496080319075,1503,0.2070533131285301,0.2070533131285301,ok,1.0,0.1350057892705519,3.576333925251766,7.264747477956424,0.29534560074222976,1.0,-0.0037996278072043588,0.9718558157562421,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,robustness,event_split_equals_episode_split,low_to_high,181,175,6,0.9668508287292817,547,0.0752303672122129,0.0752303672122129,0.9247696327877871,0.9247696327877871,3.0,6.0,8,0.5714285714285714,0.21142857142857144,3.125714285714286,3.0,6.0,9.0,6.0,16.0,0,0,ok,7271,769,459,2.007219140911277,3.821197544834808,0.15175105397169933,0.07151698528400495,0.40338330353458945,1.0,1.0,1.0,0,0,0,12,7271,1.0,1309,0.1800302571860817,7271,1.0,1660,0.22830422225278504,1877,0.25814881034245635,7259,0.9983496080319075,1503,0.2070533131285301,0.2070533131285301,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,1.023391812865497,-0.003580902567794808,0.9545635722176476,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,robustness,event_split_equals_episode_split,low_to_first_50pct,181,175,6,0.9668508287292817,547,0.0752303672122129,0.0752303672122129,0.9247696327877871,0.9247696327877871,3.0,6.0,8,0.5714285714285714,0.21142857142857144,3.125714285714286,3.0,6.0,9.0,6.0,16.0,0,0,ok,7271,769,459,2.007219140911277,3.821197544834808,0.15175105397169933,0.07151698528400495,0.40338330353458945,1.0,1.0,1.0,0,0,0,12,7271,1.0,1309,0.1800302571860817,7271,1.0,1660,0.22830422225278504,1877,0.25814881034245635,7259,0.9983496080319075,1503,0.2070533131285301,0.2070533131285301,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,1.023391812865497,-0.003580902567794808,0.9545635722176476,ok
12A2_B1_primary,family_slice,family_slice,all,all_events_all_episodes,pre120_calendar_to_high,428,293,135,0.6845794392523364,418,0.09146608315098469,0.09146608315098469,0.9085339168490153,0.9085339168490153,1.0,2.0,4,0.040955631399317405,0.0,1.4505119453924915,1.0,2.0,4.0,-48.0,24.0,7,5,ok,4570,1049,1596,1.261585954334278,3.1854355201451274,0.09537922110447887,0.007439824945295405,0.03194748358862144,1.0,1.0,1.0,0,0,0,1,4570,1.0,1010,0.2210065645514223,4570,1.0,1309,0.28643326039387307,1485,0.324945295404814,4569,0.999781181619256,741,0.16217990807616547,0.16217990807616547,ok,1.0,0.10105605877196644,13.227052388615446,38.121290331061694,0.3446258020021317,0.6845794392523364,-0.009589975620981753,0.9051024180289715,ok
12A2_B1_primary,family_slice,family_slice,all,all_events_all_episodes,low_to_high,428,228,200,0.5327102803738317,276,0.06039387308533917,0.06039387308533917,0.9396061269146608,0.9396061269146608,1.0,2.0,3,0.013157894736842105,0.0,1.2105263157894737,1.0,2.0,23.0,15.75,55.25,0,4,ok,4570,1049,1596,1.261585954334278,3.1854355201451274,0.09537922110447887,0.007439824945295405,0.03194748358862144,1.0,1.0,1.0,0,0,0,1,4570,1.0,1010,0.2210065645514223,4570,1.0,1309,0.28643326039387307,1485,0.324945295404814,4569,0.999781181619256,741,0.16217990807616547,0.16217990807616547,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,0.5467625899280575,-0.0035540335807709433,0.9444229879278528,ok
12A2_B1_primary,family_slice,family_slice,all,all_events_all_episodes,low_to_first_50pct,428,228,200,0.5327102803738317,276,0.06039387308533917,0.06039387308533917,0.9396061269146608,0.9396061269146608,1.0,2.0,3,0.013157894736842105,0.0,1.2105263157894737,1.0,2.0,23.0,15.75,55.25,0,4,ok,4570,1049,1596,1.261585954334278,3.1854355201451274,0.09537922110447887,0.007439824945295405,0.03194748358862144,1.0,1.0,1.0,0,0,0,1,4570,1.0,1010,0.2210065645514223,4570,1.0,1309,0.28643326039387307,1485,0.324945295404814,4569,0.999781181619256,741,0.16217990807616547,0.16217990807616547,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,0.5467625899280575,-0.0035540335807709433,0.9444229879278528,ok
12A2_B1_primary,family_slice,family_slice,train,event_split_equals_episode_split,pre120_calendar_to_high,225,153,72,0.68,216,0.09986130374479889,0.09986130374479889,0.9001386962552012,0.9001386962552012,1.0,2.0,4,0.0392156862745098,0.0,1.4444444444444444,1.0,2.0,10.0,-46.0,24.0,5,0,ok,2163,748,813,0.597113877292132,1.2389491822871421,0.045143381892557496,0.004623208506703652,0.021729079981507166,1.0,1.0,1.0,0,0,0,0,2163,1.0,517,0.23901987979657882,2163,1.0,657,0.30374479889042993,755,0.34905224225612574,2163,1.0,392,0.18122977346278318,0.18122977346278318,ok,1.0,0.11493495801086777,6.706005689866144,17.29228537844621,0.3845138946153212,0.68,-0.015073654266068881,0.8688505696879136,ok
12A2_B1_primary,family_slice,family_slice,train,event_split_equals_episode_split,low_to_high,225,121,104,0.5377777777777778,149,0.06888580674988443,0.06888580674988443,0.9311141932501156,0.9311141932501156,1.0,2.0,3,0.008264462809917356,0.0,1.2314049586776858,1.0,2.0,20.0,14.0,53.0,0,0,ok,2163,748,813,0.597113877292132,1.2389491822871421,0.045143381892557496,0.004623208506703652,0.021729079981507166,1.0,1.0,1.0,0,0,0,0,2163,1.0,517,0.23901987979657882,2163,1.0,657,0.30374479889042993,755,0.34905224225612574,2163,1.0,392,0.18122977346278318,0.18122977346278318,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,0.545045045045045,-0.006077144015799743,0.918931366045136,ok
12A2_B1_primary,family_slice,family_slice,train,event_split_equals_episode_split,low_to_first_50pct,225,121,104,0.5377777777777778,149,0.06888580674988443,0.06888580674988443,0.9311141932501156,0.9311141932501156,1.0,2.0,3,0.008264462809917356,0.0,1.2314049586776858,1.0,2.0,20.0,14.0,53.0,0,0,ok,2163,748,813,0.597113877292132,1.2389491822871421,0.045143381892557496,0.004623208506703652,0.021729079981507166,1.0,1.0,1.0,0,0,0,0,2163,1.0,517,0.23901987979657882,2163,1.0,657,0.30374479889042993,755,0.34905224225612574,2163,1.0,392,0.18122977346278318,0.18122977346278318,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,0.545045045045045,-0.006077144015799743,0.918931366045136,ok
12A2_B1_primary,family_slice,family_slice,validation,event_split_equals_episode_split,pre120_calendar_to_high,22,18,4,0.8181818181818182,23,0.02068345323741007,0.02068345323741007,0.97931654676259,0.97931654676259,1.0,2.0,2,0.0,0.0,1.2777777777777777,1.0,2.0,3.0,-36.5,46.5,0,5,ok,1112,529,391,0.3069767136148177,0.5841391420943833,0.02320824811119923,0.0044964028776978415,0.029676258992805755,1.0,1.0,1.0,0,0,0,0,1112,1.0,236,0.21223021582733814,1112,1.0,340,0.3057553956834532,368,0.33093525179856115,1112,1.0,92,0.08273381294964029,0.08273381294964029,ok,1.0,0.02165557326333552,2.9447127734975367,5.657260604414082,0.3136666354000563,0.8181818181818182,-0.0009721200259254492,0.9551099380236071,ok
12A2_B1_primary,family_slice,family_slice,validation,event_split_equals_episode_split,low_to_high,22,13,9,0.5909090909090909,15,0.013489208633093525,0.013489208633093525,0.9865107913669064,0.9865107913669064,1.0,2.0,2,0.0,0.0,1.1538461538461537,1.0,2.0,39.0,20.0,52.0,0,4,ok,1112,529,391,0.3069767136148177,0.5841391420943833,0.02320824811119923,0.0044964028776978415,0.029676258992805755,1.0,1.0,1.0,0,0,0,0,1112,1.0,236,0.21223021582733814,1112,1.0,340,0.3057553956834532,368,0.33093525179856115,1112,1.0,92,0.08273381294964029,0.08273381294964029,ok,1.0,0.014249554701415581,2.9447127734975367,5.657260604414082,0.3136666354000563,0.5909090909090909,-0.0007603460683220566,0.9466407137447935,ok
12A2_B1_primary,family_slice,family_slice,validation,event_split_equals_episode_split,low_to_first_50pct,22,13,9,0.5909090909090909,15,0.013489208633093525,0.013489208633093525,0.9865107913669064,0.9865107913669064,1.0,2.0,2,0.0,0.0,1.1538461538461537,1.0,2.0,39.0,20.0,52.0,0,4,ok,1112,529,391,0.3069767136148177,0.5841391420943833,0.02320824811119923,0.0044964028776978415,0.029676258992805755,1.0,1.0,1.0,0,0,0,0,1112,1.0,236,0.21223021582733814,1112,1.0,340,0.3057553956834532,368,0.33093525179856115,1112,1.0,92,0.08273381294964029,0.08273381294964029,ok,1.0,0.014249554701415581,2.9447127734975367,5.657260604414082,0.3136666354000563,0.5909090909090909,-0.0007603460683220566,0.9466407137447935,ok
12A2_B1_primary,family_slice,family_slice,robustness,event_split_equals_episode_split,pre120_calendar_to_high,181,122,59,0.6740331491712708,174,0.13436293436293437,0.13436293436293437,0.8656370656370657,0.8656370656370657,1.0,2.0,4,0.040983606557377046,0.0,1.4426229508196722,1.0,2.0,-26.5,-49.0,28.25,2,0,ok,1295,532,392,0.3574953634273282,0.734314800553431,0.02702759110072213,0.014671814671814672,0.04942084942084942,1.0,1.0,1.0,0,0,0,1,1295,1.0,257,0.19845559845559846,1295,1.0,312,0.24092664092664093,362,0.27953667953667954,1294,0.9992277992277993,257,0.19860896445131376,0.19860896445131376,ok,1.0,0.1350057892705519,3.576333925251766,7.264747477956424,0.29534560074222976,0.6740331491712708,-0.0006428549076175349,0.995238315993033,ok
12A2_B1_primary,family_slice,family_slice,robustness,event_split_equals_episode_split,low_to_high,181,91,90,0.5027624309392266,108,0.0833976833976834,0.0833976833976834,0.9166023166023166,0.9166023166023166,1.0,2.0,3,0.02197802197802198,0.0,1.1868131868131868,1.0,2.0,28.0,17.0,60.5,0,0,ok,1295,532,392,0.3574953634273282,0.734314800553431,0.02702759110072213,0.014671814671814672,0.04942084942084942,1.0,1.0,1.0,0,0,0,1,1295,1.0,257,0.19845559845559846,1295,1.0,312,0.24092664092664093,362,0.27953667953667954,1294,0.9992277992277993,257,0.19860896445131376,0.19860896445131376,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,0.5321637426900585,0.004586413617675686,1.0581948956091953,ok
12A2_B1_primary,family_slice,family_slice,robustness,event_split_equals_episode_split,low_to_first_50pct,181,91,90,0.5027624309392266,108,0.0833976833976834,0.0833976833976834,0.9166023166023166,0.9166023166023166,1.0,2.0,3,0.02197802197802198,0.0,1.1868131868131868,1.0,2.0,28.0,17.0,60.5,0,0,ok,1295,532,392,0.3574953634273282,0.734314800553431,0.02702759110072213,0.014671814671814672,0.04942084942084942,1.0,1.0,1.0,0,0,0,1,1295,1.0,257,0.19845559845559846,1295,1.0,312,0.24092664092664093,362,0.27953667953667954,1294,0.9992277992277993,257,0.19860896445131376,0.19860896445131376,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,0.5321637426900585,0.004586413617675686,1.0581948956091953,ok
12A2_B2_primary,family_slice,family_slice,all,all_events_all_episodes,pre120_calendar_to_high,428,190,238,0.4439252336448598,233,0.07413299395482023,0.07413299395482023,0.9258670060451798,0.9258670060451798,1.0,2.0,3,0.042105263157894736,0.0,1.263157894736842,1.0,2.0,2.0,-48.0,30.0,7,1,ok,3143,968,1055,0.867650909074975,2.1377946674758532,0.06559669407688777,0.0034998409163219855,0.014953865733375756,1.0,1.0,1.0,0,0,0,1,3143,1.0,558,0.17753738466433344,3143,1.0,750,0.23862551702195356,826,0.26280623608017817,3142,0.9996818326439707,521,0.16581795035009547,0.16581795035009547,ok,1.0,0.10105605877196644,13.227052388615446,38.121290331061694,0.3446258020021317,0.4439252336448598,-0.02692306481714621,0.7335828732654391,ok
12A2_B2_primary,family_slice,family_slice,all,all_events_all_episodes,low_to_high,428,125,303,0.29205607476635514,142,0.04517976455615654,0.04517976455615654,0.9548202354438434,0.9548202354438434,1.0,2.0,2,0.0,0.0,1.136,1.0,2.0,20.0,8.0,55.0,0,1,ok,3143,968,1055,0.867650909074975,2.1377946674758532,0.06559669407688777,0.0034998409163219855,0.014953865733375756,1.0,1.0,1.0,0,0,0,1,3143,1.0,558,0.17753738466433344,3143,1.0,750,0.23862551702195356,826,0.26280623608017817,3142,0.9996818326439707,521,0.16581795035009547,0.16581795035009547,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,0.2997601918465228,-0.01876814210995357,0.7065088899946752,ok
12A2_B2_primary,family_slice,family_slice,all,all_events_all_episodes,low_to_first_50pct,428,125,303,0.29205607476635514,142,0.04517976455615654,0.04517976455615654,0.9548202354438434,0.9548202354438434,1.0,2.0,2,0.0,0.0,1.136,1.0,2.0,20.0,8.0,55.0,0,1,ok,3143,968,1055,0.867650909074975,2.1377946674758532,0.06559669407688777,0.0034998409163219855,0.014953865733375756,1.0,1.0,1.0,0,0,0,1,3143,1.0,558,0.17753738466433344,3143,1.0,750,0.23862551702195356,826,0.26280623608017817,3142,0.9996818326439707,521,0.16581795035009547,0.16581795035009547,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,0.2997601918465228,-0.01876814210995357,0.7065088899946752,ok
12A2_B2_primary,family_slice,family_slice,train,event_split_equals_episode_split,pre120_calendar_to_high,225,105,120,0.4666666666666667,131,0.07872596153846154,0.07872596153846154,0.9212740384615384,0.9212740384615384,1.0,2.799999999999997,3,0.05714285714285714,0.0,1.2857142857142858,1.0,2.799999999999997,6.0,-45.0,43.0,4,0,ok,1664,711,548,0.45936083763943947,0.9813868857020477,0.03472888925992403,0.004206730769230769,0.015024038461538462,1.0,1.0,1.0,0,0,0,0,1664,1.0,313,0.18810096153846154,1664,1.0,408,0.24519230769230768,459,0.27584134615384615,1664,1.0,336,0.20192307692307693,0.20192307692307693,ok,1.0,0.11493495801086777,6.706005689866144,17.29228537844621,0.3845138946153212,0.4666666666666667,-0.03620899647240623,0.6849609805488208,ok
12A2_B2_primary,family_slice,family_slice,train,event_split_equals_episode_split,low_to_high,225,76,149,0.3377777777777778,87,0.05228365384615385,0.05228365384615385,0.9477163461538461,0.9477163461538461,1.0,2.0,2,0.0,0.0,1.144736842105263,1.0,2.0,34.0,11.75,56.5,0,0,ok,1664,711,548,0.45936083763943947,0.9813868857020477,0.03472888925992403,0.004206730769230769,0.015024038461538462,1.0,1.0,1.0,0,0,0,0,1664,1.0,313,0.18810096153846154,1664,1.0,408,0.24519230769230768,459,0.27584134615384615,1664,1.0,336,0.20192307692307693,0.20192307692307693,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,0.34234234234234234,-0.02267929691953032,0.6974599226967432,ok
12A2_B2_primary,family_slice,family_slice,train,event_split_equals_episode_split,low_to_first_50pct,225,76,149,0.3377777777777778,87,0.05228365384615385,0.05228365384615385,0.9477163461538461,0.9477163461538461,1.0,2.0,2,0.0,0.0,1.144736842105263,1.0,2.0,34.0,11.75,56.5,0,0,ok,1664,711,548,0.45936083763943947,0.9813868857020477,0.03472888925992403,0.004206730769230769,0.015024038461538462,1.0,1.0,1.0,0,0,0,0,1664,1.0,313,0.18810096153846154,1664,1.0,408,0.24519230769230768,459,0.27584134615384615,1664,1.0,336,0.20192307692307693,0.20192307692307693,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,0.34234234234234234,-0.02267929691953032,0.6974599226967432,ok
12A2_B2_primary,family_slice,family_slice,validation,event_split_equals_episode_split,pre120_calendar_to_high,22,10,12,0.45454545454545453,11,0.014686248331108143,0.014686248331108143,0.9853137516688919,0.9853137516688919,1.0,1.549999999999999,2,0.0,0.0,1.1,1.0,1.549999999999999,-16.5,-39.75,7.5,0,1,ok,749,433,253,0.20676758857688712,0.4781327949468205,0.015632174312309555,0.0026702269692923898,0.017356475300400534,1.0,1.0,1.0,0,0,0,0,749,1.0,127,0.16955941255006676,749,1.0,179,0.2389853137516689,193,0.2576769025367156,749,1.0,46,0.06141522029372497,0.06141522029372497,ok,1.0,0.02165557326333552,2.9447127734975367,5.657260604414082,0.3136666354000563,0.45454545454545453,-0.006969324932227378,0.6781740733676648,ok
12A2_B2_primary,family_slice,family_slice,validation,event_split_equals_episode_split,low_to_high,22,6,16,0.2727272727272727,6,0.00801068090787717,0.00801068090787717,0.9919893190921228,0.9919893190921228,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,7.0,4.5,8.75,0,1,ok,749,433,253,0.20676758857688712,0.4781327949468205,0.015632174312309555,0.0026702269692923898,0.017356475300400534,1.0,1.0,1.0,0,0,0,0,749,1.0,127,0.16955941255006676,749,1.0,179,0.2389853137516689,193,0.2576769025367156,749,1.0,46,0.06141522029372497,0.06141522029372497,ok,1.0,0.014249554701415581,2.9447127734975367,5.657260604414082,0.3136666354000563,0.2727272727272727,-0.006238873793538411,0.5621706134495117,ok
12A2_B2_primary,family_slice,family_slice,validation,event_split_equals_episode_split,low_to_first_50pct,22,6,16,0.2727272727272727,6,0.00801068090787717,0.00801068090787717,0.9919893190921228,0.9919893190921228,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,7.0,4.5,8.75,0,1,ok,749,433,253,0.20676758857688712,0.4781327949468205,0.015632174312309555,0.0026702269692923898,0.017356475300400534,1.0,1.0,1.0,0,0,0,0,749,1.0,127,0.16955941255006676,749,1.0,179,0.2389853137516689,193,0.2576769025367156,749,1.0,46,0.06141522029372497,0.06141522029372497,ok,1.0,0.014249554701415581,2.9447127734975367,5.657260604414082,0.3136666354000563,0.2727272727272727,-0.006238873793538411,0.5621706134495117,ok
12A2_B2_primary,family_slice,family_slice,robustness,event_split_equals_episode_split,pre120_calendar_to_high,181,74,107,0.4088397790055249,90,0.1232876712328767,0.1232876712328767,0.8767123287671232,0.8767123287671232,1.0,2.0,3,0.02702702702702703,0.0,1.2567567567567568,1.0,2.0,-19.5,-54.75,8.5,3,0,ok,730,454,254,0.20152248285864832,0.3759912625390124,0.015235630504654173,0.0027397260273972603,0.010958904109589041,1.0,1.0,1.0,0,0,0,1,730,1.0,118,0.16164383561643836,730,1.0,163,0.2232876712328767,174,0.23835616438356164,729,0.9986301369863013,139,0.1906721536351166,0.1906721536351166,ok,1.0,0.1350057892705519,3.576333925251766,7.264747477956424,0.29534560074222976,0.4088397790055249,-0.011718118037675196,0.9132028478112738,ok
12A2_B2_primary,family_slice,family_slice,robustness,event_split_equals_episode_split,low_to_high,181,42,139,0.23204419889502761,48,0.06575342465753424,0.06575342465753424,0.9342465753424658,0.9342465753424658,1.0,2.0,2,0.0,0.0,1.1428571428571428,1.0,2.0,11.0,7.0,32.5,0,0,ok,730,454,254,0.20152248285864832,0.3759912625390124,0.015235630504654173,0.0027397260273972603,0.010958904109589041,1.0,1.0,1.0,0,0,0,1,730,1.0,118,0.16164383561643836,730,1.0,163,0.2232876712328767,174,0.23835616438356164,729,0.9986301369863013,139,0.1906721536351166,0.1906721536351166,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,0.24561403508771928,-0.013057845122473474,0.8343150014087719,ok
12A2_B2_primary,family_slice,family_slice,robustness,event_split_equals_episode_split,low_to_first_50pct,181,42,139,0.23204419889502761,48,0.06575342465753424,0.06575342465753424,0.9342465753424658,0.9342465753424658,1.0,2.0,2,0.0,0.0,1.1428571428571428,1.0,2.0,11.0,7.0,32.5,0,0,ok,730,454,254,0.20152248285864832,0.3759912625390124,0.015235630504654173,0.0027397260273972603,0.010958904109589041,1.0,1.0,1.0,0,0,0,1,730,1.0,118,0.16164383561643836,730,1.0,163,0.2232876712328767,174,0.23835616438356164,729,0.9986301369863013,139,0.1906721536351166,0.1906721536351166,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,0.24561403508771928,-0.013057845122473474,0.8343150014087719,ok
12A2_B3_primary,family_slice,family_slice,all,all_events_all_episodes,pre120_calendar_to_high,428,168,260,0.3925233644859813,233,0.06641961231470923,0.06641961231470923,0.9335803876852907,0.9335803876852907,1.0,3.0,5,0.05952380952380952,0.011904761904761904,1.4047619047619047,1.0,3.0,4.0,-49.0,28.25,3,10,ok,3508,947,1130,0.9684121505042991,2.3528440019236436,0.07321450932921485,0.00798175598631699,0.056157354618015964,1.0,1.0,1.0,0,0,0,0,3508,1.0,589,0.16790193842645382,3508,1.0,844,0.24059293044469784,934,0.26624857468643104,3508,1.0,561,0.15992018244013684,0.15992018244013684,ok,1.0,0.10105605877196644,13.227052388615446,38.121290331061694,0.3446258020021317,0.3925233644859813,-0.034636446457257206,0.6572551227688926,ok
12A2_B3_primary,family_slice,family_slice,all,all_events_all_episodes,low_to_high,428,117,311,0.2733644859813084,150,0.042759407069555305,0.042759407069555305,0.9572405929304447,0.9572405929304447,1.0,2.1999999999999886,4,0.05128205128205128,0.0,1.2820512820512822,1.0,2.1999999999999886,21.0,7.0,46.0,0,8,ok,3508,947,1130,0.9684121505042991,2.3528440019236436,0.07321450932921485,0.00798175598631699,0.056157354618015964,1.0,1.0,1.0,0,0,0,0,3508,1.0,589,0.16790193842645382,3508,1.0,844,0.24059293044469784,934,0.26624857468643104,3508,1.0,561,0.15992018244013684,0.15992018244013684,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,0.2805755395683453,-0.021188499596554805,0.6686599968442144,ok
12A2_B3_primary,family_slice,family_slice,all,all_events_all_episodes,low_to_first_50pct,428,117,311,0.2733644859813084,150,0.042759407069555305,0.042759407069555305,0.9572405929304447,0.9572405929304447,1.0,2.1999999999999886,4,0.05128205128205128,0.0,1.2820512820512822,1.0,2.1999999999999886,21.0,7.0,46.0,0,8,ok,3508,947,1130,0.9684121505042991,2.3528440019236436,0.07321450932921485,0.00798175598631699,0.056157354618015964,1.0,1.0,1.0,0,0,0,0,3508,1.0,589,0.16790193842645382,3508,1.0,844,0.24059293044469784,934,0.26624857468643104,3508,1.0,561,0.15992018244013684,0.15992018244013684,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,0.2805755395683453,-0.021188499596554805,0.6686599968442144,ok
12A2_B3_primary,family_slice,family_slice,train,event_split_equals_episode_split,pre120_calendar_to_high,225,96,129,0.4266666666666667,118,0.06659142212189616,0.06659142212189616,0.9334085778781038,0.9334085778781038,1.0,2.0,4,0.020833333333333332,0.0,1.2604166666666667,1.0,2.0,10.5,-46.25,34.25,3,0,ok,1772,678,582,0.48917512277469155,1.1230047400944951,0.0369829277455441,0.008465011286681716,0.05869074492099323,1.0,1.0,1.0,0,0,0,0,1772,1.0,327,0.1845372460496614,1772,1.0,458,0.2584650112866817,512,0.28893905191873587,1772,1.0,313,0.17663656884875847,0.17663656884875847,ok,1.0,0.11493495801086777,6.706005689866144,17.29228537844621,0.3845138946153212,0.4266666666666667,-0.04834353588897161,0.5793835337339189,ok
12A2_B3_primary,family_slice,family_slice,train,event_split_equals_episode_split,low_to_high,225,70,155,0.3111111111111111,80,0.045146726862302484,0.045146726862302484,0.9548532731376975,0.9548532731376975,1.0,2.0,2,0.0,0.0,1.1428571428571428,1.0,2.0,24.5,11.0,44.75,0,0,ok,1772,678,582,0.48917512277469155,1.1230047400944951,0.0369829277455441,0.008465011286681716,0.05869074492099323,1.0,1.0,1.0,0,0,0,0,1772,1.0,327,0.1845372460496614,1772,1.0,458,0.2584650112866817,512,0.28893905191873587,1772,1.0,313,0.17663656884875847,0.17663656884875847,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,0.3153153153153153,-0.029816223903381685,0.6022538654250698,ok
12A2_B3_primary,family_slice,family_slice,train,event_split_equals_episode_split,low_to_first_50pct,225,70,155,0.3111111111111111,80,0.045146726862302484,0.045146726862302484,0.9548532731376975,0.9548532731376975,1.0,2.0,2,0.0,0.0,1.1428571428571428,1.0,2.0,24.5,11.0,44.75,0,0,ok,1772,678,582,0.48917512277469155,1.1230047400944951,0.0369829277455441,0.008465011286681716,0.05869074492099323,1.0,1.0,1.0,0,0,0,0,1772,1.0,327,0.1845372460496614,1772,1.0,458,0.2584650112866817,512,0.28893905191873587,1772,1.0,313,0.17663656884875847,0.17663656884875847,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,0.3153153153153153,-0.029816223903381685,0.6022538654250698,ok
12A2_B3_primary,family_slice,family_slice,validation,event_split_equals_episode_split,pre120_calendar_to_high,22,7,15,0.3181818181818182,11,0.011627906976744186,0.011627906976744186,0.9883720930232558,0.9883720930232558,2.0,2.0,2,0.0,0.0,1.5714285714285714,2.0,2.0,2.0,-21.0,9.0,0,10,ok,946,478,311,0.2611510531291525,0.5278232701722405,0.019743707475894313,0.009513742071881607,0.056025369978858354,1.0,1.0,1.0,0,0,0,0,946,1.0,174,0.1839323467230444,946,1.0,255,0.26955602536997886,277,0.2928118393234672,946,1.0,70,0.07399577167019028,0.07399577167019028,ok,1.0,0.02165557326333552,2.9447127734975367,5.657260604414082,0.3136666354000563,0.3181818181818182,-0.010027666286591335,0.5369475485754556,ok
